"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"715","2018-02-21 09:34:02-03","UNIOESTE","UNOP","6221","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2017","08","19","Hatschbach, G.","17788","1967","11","08","Brasil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"Árvore 8m, tronco 25cm, da mata branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA
"716","2017-11-08 10:15:58-02","UNIOESTE","UNOP","6198","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2017","08","19","Hatschbach, G.; Occhioni; Occhioni","21673","1969","06","25","Brasil","Paraná","São Mateus do Sul","Tezoura","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore 15m, flor creme. Do erval.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"717","2017-11-08 10:15:58-02","UNIOESTE","UNOP","6159","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2017","08","19","Hatschbach, G.","21673","1969","06","25","Brasil","Paraná","São Mateus do Sul","Tezoura","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore 15m, flor creme. Do erval.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"718","2020-08-31 09:11:28-03","INPA","INPA","227846","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Cotarelli, VM",NA,NA,NA,"Francisco, EM","976","2005","11","21","Brasil","Paraná","Londrina","Fazendinha São Jerônimo. Borda da mata.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"INPA0227846","INPA0227846",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA
"719","2020-08-31 09:11:28-03","INPA","INPA","142150","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, HH van der","1985",NA,NA,"Hatschbach, GG","43004","1980","05","27","Brasil","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"INPA0142150","INPA0142150 INPA0142150_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"30514","auto",NA,NA,NA,NA,NA
"720","2020-08-31 09:11:28-03","INPA","INPA","147883","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, HH van der","1985",NA,NA,"Hatschbach, GG","43919","1981","06","01","Brasil","Paraná","Balsa Nova","São Luís do Purumã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"INPA0147883","INPA0147883 INPA0147883_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"27346","auto",NA,NA,NA,NA,NA
"721","2020-08-31 09:11:28-03","INPA","INPA","132272","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, HH van der","1985",NA,NA,"Kummrow, R","2297","1983","04","14","Brasil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"INPA0132272","INPA0132272 INPA0132272_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"41937","auto",NA,NA,NA,NA,NA
"722","2020-08-31 09:11:28-03","INPA","INPA","147890","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, HH van der","1985",NA,NA,"Hatschbach, GG","47829","1984","04","26","Brasil","Paraná","Morretes","Barro Branco","-48.834400177002","-25.476900100708",NA,NA,"900","900",NA,"INPA0147890","INPA0147890 INPA0147890_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"30514","auto",NA,NA,NA,NA,NA
"723","2020-08-31 09:11:28-03","INPA","INPA","142122","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, HH van der","1986",NA,NA,"Hatschbach, GG","19248","1968","05","28","Brasil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,"50","50",NA,"INPA0142122","INPA0142122 INPA0142122_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"24916","auto",NA,NA,NA,NA,NA
"724","2020-08-31 09:11:28-03","INPA","INPA","152598","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Silva, JM da","102","1986","03","24","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"INPA0152598","INPA0152598 INPA0152598_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"45291","auto",NA,NA,NA,NA,NA
"725","2020-08-31 09:11:28-03","INPA","INPA","211521","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Monteiro, JRB","99","1984","07","25","Brasil","Mato Grosso","Chapada dos Guimarães","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.","-55.8","-15.2","-55.8","-15.2",NA,NA,NA,"INPA0211521","INPA0211521 INPA0211521_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-08-31 09:11:28-03","INPA","INPA","233227","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Perón, M","923","1992","02","07","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Trilha para Mariquitas. Área FP8.","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,NA,"INPA0233227","INPA0233227 INPA0233227_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-08-31 09:11:28-03","INPA","INPA","152626","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, HH van der","1987",NA,NA,"Hatschbach, GG","21673","1969","06","25","Brasil","Paraná","São Mateus do Sul","Tezoura","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"INPA0152626","INPA0152626 INPA0152626_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"31353","auto",NA,NA,NA,NA,NA
"728","2020-08-31 09:11:30-03","INPA","INPA","233246","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Santos, SO","2004","04",NA,"Lima, HC de","4309","1991","11","20","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Margens do rio Paraíso. Próximo a represa da CEDAE. Área FP20.","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,NA,"INPA0233246","INPA0233246 INPA0233246_e",NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7822",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/01-08-2006",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","695","1998","10","06","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Beira de estrada. Arbusto 5m. Frutos verdes.","MBML007822","MBML007822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","10057",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/24-08-2004",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","2602","1999","06","16","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Arboteto 8m. Dap 10cm. Fuste 3m. Flores brancas.","MBML010057","MBML010057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","10064",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Pedro L. R. de Moraes/05-2005",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","2550","1999","06","15","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Mata de encosta. Arvoreto 14m. Dap 19cm. Fuste 8m. Botões brancos.","MBML010064","MBML010064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","10078",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/19-09-2006",NA,NA,NA,"L. Kollmann; E. Bausen","2192","1999","03","19","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Mata de encosta. Arvoreto 7m. Dap 6m. Fuste 3m. Frutos verdes. (Area 2. Parcela 84).","MBML010078","MBML010078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","10993",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","H. van der Werff/1995",NA,NA,NA,"G. Hatschbach; et al","61144","1994","10","08","Brasil","Espírito Santo","Alfredo Chaves","São Bento de Urânia","-40.917222","-20.471667","40W55'2","20S28'18",NA,NA,"Arvore, 6m. Flor alva.","MBML010993","MBML010993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","11267",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Pedro Moraes/23-05-2005",NA,NA,NA,"V. Demuner; et al","233","1999","11","03","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Arvoreta 7m de altura, frutos imaturos de cor verde. Mata beira de estrada.","MBML011267","MBML011267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","11319",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Pedro L. R. de Moraes/05-2005",NA,NA,NA,"V. Demuner; et al","194","1999","10","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Arvoreta 7m de altura, botões florais e flores rosadas.","MBML011319","MBML011319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","11651",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Pedro Moraes/22-05-2005",NA,NA,NA,"V. Demuner; et al","307","1999","12","09","Brasil","Espírito Santo","Santa Teresa","Mata Fria","-40.683333","-19.931111","40W41'0","19S55'52",NA,NA,"Arvoreta 6m, botoes florais, flores rosadas. Tereno ingrime area de clareira.","MBML011651","MBML011651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12200",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/01-08-2006",NA,NA,NA,"V. Demuner; et al","822","2000","03","22","Brasil","Espírito Santo","Santa Teresa","Mata do Tabajara","-40.556389","-19.951389","40W33'23","19S57'5",NA,NA,"Arvoreta, 6m, frutos imaturos de cor verde, maduros de cor vinho.","MBML012200","MBML012200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","12650",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","T.D.M. Barbosa/17-XI-2008",NA,NA,NA,"E. Bausen","143","2000","05","19","Brasil","Espírito Santo","Santa Teresa","mata do Pátio do MBML","-40.599583","-19.939722","40W35'58,5","19S56'23",NA,NA,"Arvoreta com +/- 7m, com botões, na mata perto do Bairro Alvorada.","MBML012650","MBML012650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","13776",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/02-08-2006",NA,NA,NA,"V. Demuner; et al","1508","2000","10","25","Brasil","Espírito Santo","Santa Teresa","Alto São Lourenço","-40.575556","-19.887222","40W34'32","19S53'14",NA,NA,"Arvoreta 8m, inflorescência rosada, frutos verdes. Terreno íngrime, próximo a cachoeira (correnteza).","MBML013776","MBML013776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","15274",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/02-08-2006",NA,NA,NA,"L. Kollmann; et al","4575","2001","09","18","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arvoreto 5m. DAP 8m. Fuste 3m. Flores brancas.","MBML015274","MBML015274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","15336",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/02-08-2006",NA,NA,NA,"L. Kollmann; et al","4768","2001","09","26","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arbusto 4m. Flores rosas.","MBML015336","MBML015336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","21215",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Pedro L. R. de Moraes/05-2005",NA,NA,NA,"R.R. Vervloet; et al","2524","2003","05","29","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arvoreto de 8m, flores de cor rosada. Baixada, dossel 17m.","MBML021215","MBML021215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","24730",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","T.D.M. Barbosa/17-XI-2008",NA,NA,NA,"Tadeu A. Cruz; et al","42","2003","07","05","Brasil","Espírito Santo","Santa Teresa","Parque Natural Municipal de São Lourenço","-40.620278","-19.923889","40W37'13","19S55'26",NA,NA,"Área 2, parcela 3, árvore 9m, n°517, Dap 43cm.","MBML024730","MBML024730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","28684",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","T.D.M. Barbosa/18-VII-2007",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen e Rodrigo Duarte","1501","2006","10","30","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata Assombrada, propr.: Assunta Salvador.","-40.554167","-20.129167","40W33'15","20S7'45","550","550","Arvoreta 6m de alt. Frutos verdes. Mata.","MBML028684","MBML028684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","37769",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/ 06-11-2005","2005","11","06","F. Z. Saiter","151","2004","09","22","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"6 m de altura, com botões verdes amarelados e folhas jovens verde clara. Botões com manchas avermelhadas na região da corola. Indivíduo 3 i 8.","MBML037769","MBML037769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","42077",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","M.V.Camporez","2011","07","21","M.V. Camporez; L.F.S. Magnago","6","2011","07","02","Brasil","Espírito Santo","Linhares","Bananal do Sul","-39.974917","-19.54815","39W58'29,7","19S32'53,34",NA,NA,"Árvore, Semente verde com um cálice na base","MBML042077","MBML042077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","44508",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/20-VI-1997",NA,NA,NA,"J. M. A. Braga; et al","3999","1997","05","06","Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petróbras. Trilha ao redor do lago da barragem","-43.283333","-22.5625","43W16'60","22S33'45","50","50","Arbusto ereto, 3m. Em subbosque de floresta estacional. Flores brancas","MBML044508","MBML044508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","50007",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","F.Z. Saiter",NA,NA,NA,"F. Z. Saiter; T. Senna","151","2004","09","22","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, próximo à Área 3 do levantamento fitossociológico de L. D. Thomaz.","-40.530278","-19.971389","40W31'49","19S58'17","750","750","Árvore com 8 m de altura, com botôes verde-amarelados, manchas avermelhadas na corola.","MBML050007","MBML050007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7492",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"L. D. Thomaz","1229","1993","05","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 15m, PAP 40cm, caule interno amarelado, odor de pitanga. Estéril.","MBML007492","MBML007492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7799",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Pedro L. R. de Moraes/05-2005",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","489","1998","09","09","Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111","40W37'14","19S55'52",NA,NA,"Mata de encosta. Arvoreto 6m. DAP 6cm. Fuste 5m. Flores rosas.","MBML007799","MBML007799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7801",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","T.D.M. Barbosa/18-VII-2007",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","216","1998","07","15","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"Chapada. Mata baixa. Arvoreto 4m. Frutos verdes.","MBML007801","MBML007801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7807",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Pedro L. R. de Moraes/05-2005",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","466","1998","09","03","Brasil","Espírito Santo","Santa Teresa","Santa Lúcia","-40.5125","-19.971944","40W30'45","19S58'19",NA,NA,"Mata de encosta. Árvore 8m. DAP 10cm. Fuste 6m. Flores rosas.","MBML007807","MBML007807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","9598",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A. Quinet/02-08-2006",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1347","1998","12","16","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Beira de estrada. Arvoreto 7m. DAP 10cm. Fuste 4m. Frutos verdes.","MBML009598","MBML009598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","38276",NA,"Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"M. Peron; et al","923","1992","02","07","Brasil","Rio de Janeiro","Guapimirim","Reserva Biológica do Paraíso","-42.85","-22.433333","42W50'60","22S26'0",NA,NA,NA,"MBML038276","MBML038276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","12509",NA,"Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","T.D.M. Barbosa/16-VII-2007",NA,NA,NA,"V. Demuner; et al","945","2000","04","27","Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222","40W47'45","19S53'14",NA,NA,"Árvore 15m, DAP 25cm, fuste 10m, frutos cor verde. Interior de mata.","MBML012509","MBML012509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","42284",NA,"Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","S.O. Santos/25-03-2011",NA,NA,NA,"H. C. de Lima; J. Caruso","3058","1987","07","28","Brasil","Rio de Janeiro","Macaé","Cabiúnas, Lagomar, próximo a CRECEM","-41.730556","-22.286389","41W43'50","22S17'11","40","40","Arvoreta 3m alt., flores com cálice verde e corola alvo-esverdeada. Frequente na restinga arbórea. Flores andrógenas","MBML042284","MBML042284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","5335",NA,"Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","H. Van der Werff/Nov.1990",NA,NA,NA,"H. Q. Boudet Fernandes","2631","1988","11","16","Brasil","Espírito Santo","Santa Teresa","Rio Cinco de Novembro","-40.6325","-19.8375","40W37'57","19S50'15",NA,NA,"Arbusto 4m X 4cm, ramificada desde a base, flores brancas.","MBML005335","MBML005335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","7528",NA,"Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"L. D. Thomaz","1540","1994","08","30","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Não amostrada, dentro da parcela 94, com odor, 7m de altura. Flores creme.","MBML007528","MBML007528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","9245",NA,"Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","A. Quinet/01-08-2006",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1152","1998","12","02","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52",NA,NA,"Mata baixa de pedra. Arbusto 4m. Flores brancas.","MBML009245","MBML009245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","15745",NA,"Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","H. van der Werff/1997",NA,NA,NA,"G. Hatschbach; et al","61561","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"Árvore, 15m; mata pluvial. Alt.: 1100m. EX HERB MBM.","MBML015745","MBML015745",NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA
"761","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0557","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Estevan, D.A.","2003",NA,NA,"Estevan, D.A.; et al.; et al.","229","2003","08","29","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL 36287; Arbóreo, 6 m; DESC: Arbóreo, 6 m","HUCO000557",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"762","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3515","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Estevan","2005",NA,NA,"Pavão, O.C.; et al.; et al.","s.n.","1999","11","24","Brasil","Paraná","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"FUEL 37576; com flor; Arbórea; HABITAT: Arbórea; DESC: com flor","HUCO003515",NA,NA,NA,NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA
"763","2021-01-09 21:48:35-03","UNICENTRO","HUCO","6245","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Brandalize, H. .D.",NA,NA,NA,"Brandalize, H. .D.","s.n.","2014","01","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"NI-7 / TST; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"764","2021-01-09 21:48:35-03","UNICENTRO","HUCO","6105","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Saueressig, D.",NA,NA,NA,"Albuquerque, J. .M.; et al.","s.n.","2014","08","15","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA
