"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"652","2020-09-22 13:49:01-03","USP","SPFW","1315","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","Ceccantini, G.C.T. 2005","Ceccantini, G.C.T. Locosselli, G.M.; Costa, G.R.O.; Alves, V.; Pace, M.R. R.","2391","2005","01","22","Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.156111","-11.550278","41º09'22''W","11º33'01''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-09-22 13:49:01-03","USP","SPFW","7240","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","G.C.T. Ceccanrtini, 2005.","Ceccantini, G.C.T.","2415","2005","01","20","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"654","2020-09-22 13:49:01-03","USP","SPFW","2850","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.",NA,"Ceccantini, G.C.T. Melo-Pinna, G.F.A.; Sales, M.F.","2931","2006","11",NA,"Brasil","Pernambuco","Caruaru","Fazenda Caruaru","-36.029194","-8.370083","36º1'45,1''W","8º22'12,3''S","925","925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-09-22 13:49:01-03","USP","SPFW","1300","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","Ceccantini, G.C.T. 2005","Ceccantini, G.C.T. Locosselli, G.M.; Costa, G.R.O.; Alves, V.; Pace, M.R. R.","2390","2005","01","18","Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.156111","-11.550278","41º09'22''W","11º33'01''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-09-22 13:49:01-03","USP","SPFW","1305","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","Ceccantini, G.C.T. 2005","Ceccantini, G.C.T. Locosselli, G.M.; Costa, G.R.O.; Alves, V.; Pace, M.R. R.","2400","2005","01","21","Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.156111","-11.550278","41º09'22''W","11º33'01''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-09-22 13:49:01-03","USP","SPFW","2847","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.",NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","42",NA,NA,NA,"Brasil","São Paulo","Juquitiba",NA,"-47.097056","-23.974111","47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-09-22 13:49:01-03","USP","SPFW","1183","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","Ceccantini, G.C.T. 2003","Ceccantini, G.C.T. Ledru, M.P.; Silva, E.","1991","2003","02","12","Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.156389","-11.550833","41º09'23''W","11º33'03''S","1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-09-22 13:49:01-03","USP","SPFW","2838","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.",NA,"Ceccantini, G.C.T. Balboni, B.M.M.","3115","2007","05","29","Brasil","Paraná","Matinhos",NA,"-48.573667","-25.670889","48°34'25,2''W","25°40'15,2''S","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-09-22 13:49:01-03","USP","SPFW","2846","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.",NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","41",NA,NA,NA,"Brasil","São Paulo","Juquitiba",NA,"-47.097056","-23.974111","47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-09-22 13:49:01-03","USP","SPFW","2845","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.",NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","37",NA,NA,NA,"Brasil","São Paulo","Juquitiba",NA,"-47.097056","-23.974111","47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-09-22 13:49:01-03","USP","SPFW","2843","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.",NA,"Ceccantini, G.C.T. Balboni, B.M.M.","3120","2007","05","29","Brasil","Paraná","Matinhos",NA,"-48.573667","-25.670889","48°34'25,2''W","25°40'15,2''S","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-09-22 13:49:01-03","USP","SPFW","2841","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.",NA,"Ceccantini, G.C.T. Balboni, B.M.M.","3118","2007","05","29","Brasil","Paraná","Matinhos",NA,"-48.573667","-25.670889","48°34'25,2''W","25°40'15,2''S","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-09-22 13:49:01-03","USP","SPFW","7397","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","G.C.T. Ceccanrtini, 2005.","Ceccantini, G.C.T. Locosselli, G.M.; Costa, G.R.O.; Alves, V.; Pace, M.R.","2401","2005","01","20","Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.156111","-11.550278","41º09'22''W","11º33'01''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-09-22 13:49:01-03","USP","SPFW","7395","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","G.C.T. Ceccanrtini, 2005.","Ceccantini, G.C.T. Locosselli, G.M.; Costa, G.R.O.; Alves, V.; Pace, M.R.","2398","2005","01","21","Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.156111","-11.550278","41º09'22''W","11º33'01''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-09-22 13:49:01-03","USP","SPFW","2849","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.",NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","46",NA,NA,NA,"Brasil","São Paulo","Juquitiba",NA,"-47.097056","-23.974111","47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-09-22 13:49:01-03","USP","SPFW","1189","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","Ceccantini, G.C.T. 2003","Ceccantini, G.C.T. Ledru, M.P.; Silva, E.","s.n.","2003","02","12","Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.156389","-11.550833","41º09'23''W","11º33'03''S","1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-09-22 13:49:01-03","USP","SPFW","7398","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","G.C.T. Ceccanrtini, 2005.","Ceccantini, G.C.T. Locosselli, G.M.; Costa, G.R.O.; Alves, V.; Pace, M.R.","2402","2005","01","20","Brasil","Bahia","Morro do Chapéu","Morro da Antena","-41.156111","-11.550278","41º09'22''W","11º33'01''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-09-22 13:49:01-03","USP","SPFW","7399","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","G.C.T. Ceccanrtini, 2005.","Ceccantini, G.C.T.","2414","2005","01","20","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"670","2020-09-22 13:49:01-03","USP","SPFW","7400","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","G.C.T. Ceccanrtini, 2005.","Ceccantini, G.C.T.","2416","2005","01","20","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"671","2020-09-22 13:49:01-03","USP","SPFW","1118","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","KlotzschexEndl.","L.B. Smith 1960","Reitz ;Klein","9210","1959","10","23","Brasil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"672","2020-09-22 13:49:01-03","USP","SPFW","6693","PreservedSpecimen","Plantae","Podocarpaceae #?# Gimnosperma","Podocarpus","selowii","Podocarpus selowii","KlotzschexEndl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-04-08 17:13:19-03","UESB","HUESB","6348","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Lima-Verde, L.W.","Figueiredo, M.A.",NA,"1990","11","03","Brasil","Ceará","Pacoti","Sa. Batunté. Sitio Arvoredo.","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,NA,NA,"1995","09",NA,"Indivíduo masculino.; Árvore.",NA,NA,NA,NA,"Gymnospermae",NA,NA,NA,"9622","auto",NA,NA,NA,NA,NA
"674","2019-11-13 16:04:21-03","UNISANTA","HUSC","1355","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Rossi, L.","Sampaio, P.S.P.; Martins, S.E.; Rotundo, M.","112","1998","10","06","Brasil","São Paulo","Bertioga","Praia do Itaguaré. Trilha atrás da casa do caseiro da Itaguaré Empre. Imob.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999","05","31","Árvore tombada com estróbilos verde-claros.; Resntiga alta entre cordões. Solo inundado.",NA,NA,NA,NA,"Coniferophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"675","2020-11-04 17:30:25-03","UEM","HUEM","32512","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Ferreira, P","Silva, JM; Motta, JT","8697","2014","11","28","Brasil","Paraná","Paranaguá","Estrada para o Sambaqui., Rio Guaraguaçu.","-48.295","-25.3901","-48.295","-25.3901","13","13","HUEM000016227","HUEM000016227","2015","01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-11-04 17:30:25-03","UEM","HUEM","889","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Margarido, JM","s.n.","1987","05","03","Brasil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUEM000018322","HUEM000018322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"677","2020-11-04 17:30:25-03","UEM","HUEM","11177","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Soares, A","Carpanezzi, AA; Soares, A; Maschio, W","162","1998","04","02","Brasil","São Paulo","Barra do Turvo","Floresta Ombrófila Densa Atlântica - Transição","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"HUEM000018321","HUEM000018321","1998","04","02","Árvore com 5 a 6 m. de altura; copa frondosa com formação de Araucária com Jerivá; transição de floresta atlântica com área de escape frio; solo úmido",NA,NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA
"678","2020-11-12 16:58:04-03","UEL","FUEL","50879","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch","Verdi, M","Verdi, M; Dreveck, S","5749","2010","10","11","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho Estação - APA Rio Vermelho/Humbold","-49.263889","-26.270556","-49.263889","-26.270556","1010","1010","FUEL003516",NA,"2010","10","11",NA,NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-10-16 14:10:54-03","UEL","FUEL","51924","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch","Grizzon, M","Grizzon, M; Gaio, J; Brotto, M; Barboza, E; Silva, J","154","2013","01","22","Brasil","Paraná","Morretes","Serra da Igreja, mata","-48.855","-25.610611","-48.855","-25.610611","1300","1300","FUEL003514",NA,"2013","01","29",NA,NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-11-12 16:58:04-03","UEL","FUEL","31103","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch","E.H. de Lamare","Heringer, EP","s.n.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Setor Industrial","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"FUEL003499",NA,"1984",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"681","2020-11-12 16:58:04-03","UEL","FUEL","25093","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch","Hatschbach, G","Hatschbach, G","67926","1998","05","15","Brasil","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"FUEL003520",NA,"1998",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"682","2019-10-16 14:10:54-03","UEL","FUEL","38998","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch","Dombrowski, LT","Dombrowski, LT; Kuniyoshi, YS","5193","1974","04","21","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"FUEL003521",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"683","2020-11-12 16:58:04-03","UEL","FUEL","39123","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch","Soares, A","Carpanezzi, AA; Soares, A; Maschio, W","162","1998","04","02","Brasil","São Paulo","Barra do Turvo","Pinheiro-bravo, bravo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"FUEL003504",NA,"1998","04","02",NA,NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,"38172","auto",NA,NA,NA,NA,NA
"684","2020-11-12 16:58:04-03","UEL","FUEL","43741","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch","Arzolla, FARDP","Arzolla, FARDP","437","2004","01","28","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Margens do Rio Paraibuna, cachorreira do Barracão","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"FUEL003519",NA,"2004","02","03",NA,NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,"38855","auto",NA,NA,NA,NA,NA
"685","2020-11-12 16:58:04-03","UEL","FUEL","14834","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch","Rossetto, EFS","Rossi, CMA; et al.","s.n.","1995","04","07","Brasil","São Paulo","Itararé","Cerrado margem esquerda do Ribeirão Caiçara","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"FUEL003515",NA,"2012",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Araucariales",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"686","2019-11-01 15:12:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Incógnito","Irwin, HS","12432","1966","02","09","Brasil","Goiás",NA,"Chapada dos Veadeiros, ca. 20 km W. of Veadeiros",NA,NA,NA,NA,"1000","1000",NA,NA,"1966",NA,NA,"Tree ca. 4 m x 8 cm; Creek margin, among rocks","Southern America",NA,NA,NA,"Gymnospermophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-11-01 15:12:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Incógnito","Heringer, EP","8034/225","1961","03","02","Brasil","Distrito Federal","Brasília","Hôrto do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"1961",NA,NA,"Árvore; Mata ciliar","Southern America",NA,NA,NA,"Gymnospermophyta",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"688","2019-11-01 15:12:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Smith, LB; Smith, SF","Heringer, EP","8947/1141","1962","02","05","Brasil","Distrito Federal","Brasília","Hôrto do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0030995","UB0030995","1967",NA,NA,"Árvore de 5-6 m de altura; Mata","Southern America",NA,NA,NA,"Gymnospermophyta",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"689","2019-11-01 15:12:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Incógnito","Heringer, EP","9645","1964","03","30","Brasil","Distrito Federal","Brasília","Setor Industrial","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"1964",NA,NA,"Árvore, forma conjustos de várias árvores, em lugares brejosos, são finos; Mata ciliar","Southern America",NA,NA,NA,"Gymnospermophyta",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"690","2019-05-06 12:01:48-03","UFU","HUFU","34917","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3618","2003","10","23","Brasil","Minas Gerais","Delfinópolis","Paraíso Perdido, Cachoeira Triângulo, fazenda Zé Antunes.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"HUFU00036003","HUFU00036003",NA,NA,NA,"Árvore ca. de 8 m. Estróbilos masculinos amarelos.; Mata.",NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA
"691","2019-05-06 12:01:48-03","UFU","HUFU","10778","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.","3310","1996","01","13","Brasil","Minas Gerais","São Roque de Minas","Cachoeira Casca D'Anta, Trilha da cachoeira.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036001","HUFU00036001","2005","03","02","Árvore, ca. 2,5 m. Sementes imaturas esverdeadas.; Mata na beira do rio São Francisco.",NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"692","2019-05-06 12:01:48-03","UFU","HUFU","12979","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.","2071","1996","09","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos. Parte de cima da cachoeira.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036002",NA,"2005","03","02","Árvore, ca. 3 m. Estróbilo masculino verde-amarelado. Planta dióica.; Borda da mata em afloramento rochoso (ilhota).",NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"693","2020-08-20 20:40:56-03","UFSC","FLOR","30267","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Pinto, G.C.P.","Pastore, U.; Klein, R.M.","151","1986","10","27","Brasil","Mato Grosso do Sul","Batayporã","Várzea do Rio Samambaia, 7 km L da cidade.","-53.183333","-22.3","53º11'W","22º18'S","280","280","FLOR0030267",NA,"1987",NA,NA,"árvore, fanerófita, 10m altura. Diâmetro da copa 4 m, DAP 0,30 m, freqüência rara. Sementes jovens",NA,NA,NA,NA,NA,"Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-08-20 14:58:46-03","UFSC","FLOR","33393","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Stival-Santos, A.","Stival-Santos, A.; Legal, E. & Silveira, S.","1830","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","48º52'12''W","27º37'48''S","413","413","FLOR0033393",NA,"2010","03","29","arvoreta, Fruto Imaturo, verde. Recebido de FURB Nª21894.",NA,NA,NA,NA,NA,"Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-08-20 14:58:46-03","UFSC","FLOR","33395","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Dreveck, S.","Dreveck, S.; Verdi, M.","2455","2010","10","09","Brasil","Santa Catarina","São Bento do Sul","Rio Mandioca - Apa do Rio Vermelho/Humbold, próximo a plantio de Pinus.","-49.39","-26.341667","49º23'24''W","26º20'30''S","838","838","FLOR0033395",NA,"2010","12","09","arvoreta. Recebido de FURB Nª 33791.",NA,NA,NA,NA,NA,"Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-08-20 14:58:46-03","UFSC","FLOR","47909","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Grizzon, M.","Grizzon, M.; et alii","154","2013","01","22","Brasil","Paraná","Morretes","Serra da Igreja.","-48.855","-25.610556","48º51'18''W","25º36'38''S","1300","1300","FLOR0047909",NA,"2013","01","29",NA,NA,NA,NA,NA,NA,"Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-08-20 14:58:46-03","UFSC","FLOR","46493","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Queiroz, L.P. de; Nascimento, N.S.","4033","1994","06","19","Brasil","Bahia","Morro do Chapéu","Morrão, em torno da estação retransmissora da Telebahia, ca. W da BA-046 (Morro do Chapéu-Utinga), entrando a ca. 1,5km do entroncamento para Morro do Chspéu com a BA-052 (estrada do fejão), campo rupestre com afloramento de arenito e cerrado gerais.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"FLOR0046493",NA,NA,NA,NA,"árvore com folhas coriáceas, 7m altura. Crescendo em campos estreitos entre os pequenos morros pedregosos.",NA,NA,NA,NA,NA,"Pinales",NA,NA,"98143","auto",NA,NA,NA,NA,NA
"698","2020-08-20 14:58:46-03","UFSC","FLOR","24045","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Roderjan, C.V.; Ziller, S.R.","892","1990","04","10","Brasil","Paraná","Piraquara","Parque Metropolitano.","-49.0633010864258","-25.4416999816895",NA,NA,"900","900","FLOR0024045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pinales",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"699","2020-08-20 20:40:56-03","UFSC","FLOR","24046","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Kummrow, R.","Ribas, O.S.; Cordeiro, J. & Barbosa, E.","625","1993","11","10","Brasil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"FLOR0024046",NA,"1994",NA,NA,"arbusto, flor creme, 3m altura",NA,NA,NA,NA,NA,"Pinales",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"700","2020-08-20 20:40:56-03","UFSC","FLOR","26876","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Waechter, J.L.","Jarenkow, J.A.; Waechter, J.L.","1645","1990","03","25","Brasil","Rio Grande do Sul","Três Cachoeiras","Lageadinho.","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"FLOR0026876",NA,"1990",NA,NA,"3,5m altura. Encontrados 4 indivíduos com altura entre 2 e 5 m.",NA,NA,NA,NA,NA,"Pinales",NA,NA,"17224","auto",NA,NA,NA,NA,NA
