"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"225","2014-10-14 15:56:58-03","BS","M","M-0171094","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0171094",NA,"Magnoliophyta","Myrtales",NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"226","2019-06-27 10:25:54-03","UFES","VIES","6031","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Sobral, M.","Pereira, O.J.","2451","1991","11","14","Brasil","Espírito Santo","Linhares","Areal.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES006031","VIES006031",NA,NA,NA,NA,NA,"1995","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-06-27 10:25:54-03","UFES","VIES","14143","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Pereira, O.J.","6256","2000","12","11","Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES014143",NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-04-27 16:10:47-03","UFES","VIES","2029","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Souza, M.C.","Pereira, O.J.; Milaneze, M.A.; Lorenzoni, D.; Auxiliadora, M. & Vargas, L.","1182","1987","10","21","Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES002029","VIES002029",NA,NA,NA,NA,NA,"2006","27156","auto","06",NA,NA,NA,NA,NA,NA,NA
"229","2019-06-27 10:25:54-03","UFES","VIES","33306","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Moreira, L.N.","68","2007","07","09","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,"VIES033306","VIES033306",NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-08-16 08:40:18-03","UTFPR","HCF","13850","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","J. Cordeiro","M.G. Caxambu","5116","2014","03","25","Brasil","PR","Guaraqueçaba","Propriedade do Sr. Macuco","-48.404167","-25.184444","48°24'15 W","25°11'04 S","17","17","arvoreta ca. 6 m, semi-ciófila. Botões florais alvos.",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-08-16 08:40:18-03","UTFPR","HCF","10765","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","J. Cordeiro","E.L. Siqueira","529","2012","05","19","Brasil","PR","Pontal do Paraná","Balneário de Canoas","-48.469583","-25.676972","48°28'10,5 W","25°40'37,1 S","13","13","arbusto ca. 2 m, semi-ciófilo. Botões florais alvos.",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-02-10 08:20:57-03","UTFPR","HCF","30478","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","F. Marinero","F. Marinero","1292","2019","09","18","Brasil","SC","Itapoá","Área da CLIF","-48.624722","-26.126944","48°37'29 W","26°07'37 S","15","15","árvore 7 m. Frutos castanhos.",NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,"09","18",NA,NA,NA,NA,NA,NA
"233","2019-08-16 08:40:18-03","UTFPR","HCF","2887","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","J. Cordeiro & F. Marinero","M.G. Caxambu","872","2005","10","08","Brasil","PR","Morretes","Comunidade do Candonga/ rio Sagrado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"árvore do estrato intermediário, na beira do rio, com frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,"2006","30514","auto","03",NA,NA,NA,NA,NA,NA,NA
"234","2019-08-16 08:40:18-03","UTFPR","HCF","22615","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.",NA,"M. Sobral","7513",NA,NA,NA,"Brasil","SP","Ubatuba","Subida da serra Ubatuba-São Luís do","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"região de mata Ombrófila Densa. Coletada em VIII/1992.",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-06-29 09:31:32-03","UFRRJ","RBR","12331","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"F.C. Nettesheim","100","2004","09","25","Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Bravo 6 '","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00012331",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-06-29 09:31:32-03","UFRRJ","RBR","12330","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"L.F.T. Menezes","610","2000","05","17","Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Floresta alta, praia da gaeta, ponta do varejo'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00012330","RBR00012330",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-06-29 09:31:32-03","UFRRJ","RBR","12329","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"L.F.T. Menezes","699","2000","04","08","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação, formação florestal que se desenvolve sobre feixes de cordoes arenosos.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00012329","RBR00012329 RBR00012329_1",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-06-29 09:31:32-03","UFRRJ","RBR","12476","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","G.M. Barroso","A. Peixoto","4177","1987","01","22","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Represa de Camorin. Floresta atlântica de encosta. Transect 10","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00012476","RBR00012476",NA,NA,NA,NA,NA,"1987","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-06-29 09:31:32-03","UFRRJ","RBR","26191","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","M.C. Souza","H.C. Rodrigues","s.n.","1994","08","20","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 6. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026191","RBR00026191",NA,NA,NA,NA,NA,"2006","25743","auto","10","09",NA,NA,NA,NA,NA,NA
"240","2020-06-29 09:31:32-03","UFRRJ","RBR","38156","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","M.C. Souza","S.J. Silva-Neto; L. Sylvestre","48","1994","04","23","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Estrada para a Boa Esperança, antes da bifurcação para o Colomi. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00038156","RBR00038156",NA,NA,NA,NA,NA,"2001","25743","auto","11","21",NA,NA,NA,NA,NA,NA
"241","2020-06-29 09:31:32-03","UFRRJ","RBR","7322","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"L.F.T. Menezes","1150","2004","06","11","Brasil","Rio de Janeiro","Mangaratiba","'Restinga da Marambaia, Caminho da Praia da Gaeta, perto de um corrego, em floresta de cordão arenoso.'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00007322","RBR00007322",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-06-29 09:31:32-03","UFRRJ","RBR","8642","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","M.C. Souza","M.M.T. Rosa","415",NA,NA,NA,"?",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"RBR00008642","RBR00008642",NA,NA,NA,NA,NA,"2015",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"243","2020-06-18 10:58:09-03","UFRRJ","RBR","8809","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","M.C. Souza","L.F.T. Menezes","1267","2002","10","29","Brazil","Rio de Janeiro","Mangaratiba, Ilha da Marambaia","praia da armação",NA,NA,NA,NA,NA,NA,NA,"RBR00008809","RBR00008809",NA,NA,NA,NA,NA,"2003",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"244","2020-06-29 09:31:32-03","UFRRJ","RBR","8731","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"L.F.T. Menezes","1219","2004","07","14","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Gaeta, floresta de cordão arenoso.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00008731","RBR00008731",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-06-29 09:31:32-03","UFRRJ","RBR","4636","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","M.C. Souza","M.M.T. Rosa","415","1993","07","08","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Comércio. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00004636","RBR00004636",NA,NA,NA,NA,NA,"2002","25743","auto","10","17",NA,NA,NA,NA,NA,NA
"246","2020-06-29 09:31:37-03","UFRRJ","RBR","44110","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","M.C. Souza","R.A. Coelho; M.C. Souza, J. Costa","3","2018","03","27","Brasil","Rio de Janeiro","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00044110",NA,NA,NA,NA,NA,NA,"2018","57442","auto","04","05",NA,NA,NA,NA,NA,NA
"247","2020-06-29 09:31:37-03","UFRRJ","RBR","44112","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","M.C. Souza","R.A. Coelho; M.C. Souza, J. Costa","11","2018","03","27","Brasil","Rio de Janeiro","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00044112",NA,NA,NA,NA,NA,NA,"2018","57442","auto","04","05",NA,NA,NA,NA,NA,NA
"248","2020-06-29 09:31:37-03","UFRRJ","RBR","39482","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","M.C. Souza","E.A. Santos","1157","2016","02","16","Brasil","Bahia","Jaguaripe",NA,"-38.895556","-13.113333","38º53'44''W","13º6'48''S",NA,NA,NA,"RBR00039482","RBR00039482",NA,NA,NA,NA,NA,"2017",NA,NA,"03","30",NA,NA,NA,NA,NA,NA
"249","2020-06-29 09:31:37-03","UFRRJ","RBR","42141","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","L.F. Gonçalves","L.F. Gonçalves","172","2015","11","12","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Acima da Barragem, margem do Rio Beija Flor. Parque Nacional da Serra dos Órgãos","-42.9875","-22.453611","42º59'15''W","22º27'13''S","1265","1265",NA,"RBR00042141","RBR00042141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-06-29 09:31:37-03","UFRRJ","RBR","42149","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","L.F. Gonçalves","L.F. Gonçalves","203","2015","12","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Sino. Parque Nacional da Serra dos Órgãos","-43.005","-22.448611","43º0'18''W","22º26'55''S","1283","1283",NA,"RBR00042149","RBR00042149 RBR00042149_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-06-29 09:31:37-03","UFRRJ","RBR","42179","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","L.F. Gonçalves","L.F. Gonçalves","288","2016","07","29","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha Cartão Postal. Parque Nacional da Serra dos Órgãos","-42.993611","-22.4575","42º59'37''W","22º27'27''S","1183","1183",NA,"RBR00042179","RBR00042179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-06-29 09:31:37-03","UFRRJ","RBR","42183","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","L.F. Gonçalves","L.F. Gonçalves","299","2016","08","09","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis, trecho do Sino, em frente a entrada da Trilha da Agulhinha do Beija Flor. Parque Nacional da Serra dos Órgãos","-43.005556","-22.447778","43º0'20''W","22º26'52''S","1254","1254",NA,"RBR00042183","RBR00042183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-06-29 09:31:37-03","UFRRJ","RBR","42186","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","L.F. Gonçalves","L.F. Gonçalves","310","2016","08","21","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Fritz Holtz, base da Via Jogo da Velha. Parque Nacional da Serra dos Órgãos","-42.985556","-22.4525","42º59'8''W","22º27'9''S","1015","1015",NA,"RBR00042186","RBR00042186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-06-29 09:31:37-03","UFRRJ","RBR","42217","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","L.F. Gonçalves","L.F. Gonçalves","433","2017","06","03","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha da Agulhinha do Beija Flor, margem do rio. Parque Nacional da Serra dos Órgãos","-43.005556","-22.4475","43º0'20''W","22º26'51''S","1228","1228",NA,"RBR00042217","RBR00042217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-06-29 09:31:37-03","UFRRJ","RBR","43626","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","M.C. Souza","F.O. Rocha","246","2014","11","04","Brasil","Bahia","Almadina","Conglomerado BA_1276-1-4-17","-39.599444","-14.759722","39º35'58''W","14º45'35''S",NA,NA,NA,"RBR00043626",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"03","29",NA,NA,NA,NA,NA,NA
"256","2020-06-29 09:31:37-03","UFRRJ","RBR","43627","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","M.C. Souza","F.O. Rocha","246","2014","11","04","Brasil","Bahia","Almadina","Conglomerado BA_1276-1-4-17.","-39.599444","-14.759722","39º35'58''W","14º45'35''S",NA,NA,NA,"RBR00043627","RBR00043627",NA,NA,NA,NA,NA,"2017",NA,NA,"03","29",NA,NA,NA,NA,NA,NA
"257","2020-06-29 09:31:37-03","UFRRJ","RBR","44171","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","M.C. Souza","N.E. Oliveira","536","2014","11","06","Brasil","Bahia","Barro Preto","Conglomerado BA_1278-4-4-19","-39.420556","-14.760278","39º25'14''W","14º45'37''S",NA,NA,NA,"RBR00044171","RBR00044171",NA,NA,NA,NA,NA,"2017",NA,NA,"03","29",NA,NA,NA,NA,NA,NA
"258","2020-06-29 09:31:37-03","UFRRJ","RBR","44173","S","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","M.C. Souza","N.E. Oliveira","471","2014","10","28","Brasil","Bahia","Uruçuca","Conglomerado BA_1220-4-3-17","-39.06","-14.4","39º3'36''W","14º24'0''S",NA,NA,NA,"RBR00044173","RBR00044173",NA,NA,NA,NA,NA,"2017",NA,NA,"03","29",NA,NA,NA,NA,NA,NA
"259","2013-04-01 09:18:24-03","IPT","BCTW","19882","S","Plantae",NA,"Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Instituto Plantarum","Lorenzi, H.","279",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"260","2020-12-21 16:36:54-03","MBM","MBM","202401","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","spathulata","Marlierea spathulata","O.Berg",NA,"Marquete, R.","1493","1994","03","08","Brazil","Rio de Janeiro","Parati","Morro da Pedra Rolada","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"MBM202401","MBM202401",NA,NA,"Southern America",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:36:54-03","MBM","MBM","126663","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Santos, T.S. dos; et al.; et al.","4409","1988","07","27","Brazil","Bahia","Belmonte","Distrito de Barrolândia","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"MBM126663","MBM126663",NA,NA,"Southern America",NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:36:54-03","MBM","MBM","126664","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Sobral, M.","Silva, L.A.M.; et al.; et al.","4191","1986","03","06","Brazil","Bahia","Una","Serra Javi","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"MBM126664","MBM126664",NA,NA,"Southern America",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:36:55-03","MBM","MBM","76493","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Hatschbach, G.","Hatschbach, G.","45256","1982","09","03","Brazil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM076493","MBM076493",NA,NA,"Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:36:55-03","MBM","MBM","257141","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Sobral, M.","Souza, L.R.M.; et al.; et al.","202",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM257141","MBM257141",NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:36:55-03","MBM","MBM","188954","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Silva, S.M.","Athayde, S.F.; et al.; et al.","115","1994","10","14","Brazil","Paraná","Guaraqueçaba","Morro do Quitumbé","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM188954","MBM188954",NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:36:55-03","MBM","MBM","265310","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Sobral, M.","Hatschbach, G.; Barboza, E.; Lorenzi, H.; Barboza, E.; Lorenzi, H.","72731","2001","11","28","Brazil","Paraná","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM265310","MBM265310",NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:36:55-03","MBM","MBM","253951","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Silva, S.M.","Gatti, A.L.S.; et al.; et al.","249","1999","05","27","Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM253951","MBM253951",NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:36:55-03","MBM","MBM","229812","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, M.L.","Silva, J.M.; Barboza, E.; Barboza, E.","2440","1998","08","28","Brazil","Paraná","Guaratuba","Estrada para a Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM229812","MBM229812",NA,NA,"Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:36:55-03","MBM","MBM","47540","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Legrand, D.","Hatschbach, G.","6156","1959","07","17","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM047540","MBM047540",NA,NA,"Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:36:55-03","MBM","MBM","22065","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Hatschbach, G.","Hatschbach, G.","29790","1972","07","09","Brazil","Paraná","Guaratuba","Rio Pirizal","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM022065","MBM022065",NA,NA,"Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:36:55-03","MBM","MBM","3813","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Legrand, D.","Hatschbach, G.","16726","1967","07","23","Brazil","Paraná","Guaratuba","Rio São João, Porto Miranda","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM003813","MBM003813",NA,NA,"Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:36:55-03","MBM","MBM","235019","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Ribas, O.S.","Kuniyoshi, Y.S.","3705","1975","04","21","Brazil","Paraná","Matinhos","Caiobá, Ilha do Farol","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM235019","MBM235019",NA,NA,"Southern America",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:36:55-03","MBM","MBM","233640","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Hatschbach, G.","Braga, R.; Hatschbach, G.; Hatschbach, G.","s.n.","1958","04","24","Brazil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM233640",NA,NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:36:55-03","MBM","MBM","162878","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Hatschbach, G.","Guapiassú, M.; et al.; et al.","180B","1993","01","06","Brazil","Paraná","Morretes","Serra da Prata","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM162878","MBM162878",NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
