"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"150","2019-11-01 15:15:42-03","UnB","UB","76468","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Filgueiras, TS","639","Southern America","Brasil","Distrito Federal",NA,NA,"Capim cespitoso, espiguetas cor palha; Cerrado","UB0025101","Monocotyledonae",NA,"(Hack.) Clayton","1979","09","26","Paranoá",NA,NA,NA,NA,"UB0025101",NA,"Oliveira, RC; Reis, PA","2014","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:15:42-03","UnB","UB","76469","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"César, HL","608","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledonae",NA,"(Hack.) Clayton","1979",NA,NA,"Fazenda Água Limpa","-47.933333","-15.95",NA,NA,NA,"Brasília","Incógnito",NA,NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:15:42-03","UnB","UB","79016","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Anderson, WR","10400","Southern America","Brasil","Goiás",NA,NA,"Gallery forest, adjacent brejo, and drier, higher slopes with grassy campo or cerrado; sandy soil","UB0025106","Monocotyledonae",NA,"(Hack.) Clayton","1973","05","16","Corumbá de Goiás, 15km ao N de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,"UB0025106","Corumbá de Goiás","Oliveira, RC; Reis, PA","2014","09",NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:15:42-03","UnB","UB","79017","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Anderson, WR","10303","Southern America","Brasil","Goiás",NA,NA,NA,"UB0029948","Monocotyledonae",NA,"(Hack.) Clayton","1973","05",NA,"Corumbá de Goiás, 15km ao N de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,"UB0029948","Corumbá de Goiás","Oliveira, RC; Reis, PA","2014","09",NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:15:42-03","UnB","UB","8662","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Silva, RR","74","Southern America","Brasil","Distrito Federal",NA,NA,"Planta perene, cespitosa; anteras alaranjadas, estígmas amarelos.; Erva; Campo limpo.","UB0031951","Monocotyledonae",NA,"(Hack.) Clayton","1998","04","24","Árie Santuário de Vida Silvestre do Riacho Fundo","-47.947222","-15.847222","1000","1000","UB0031951","Brasília","Silva, RR","2000","01",NA,"-47.947222","-15.847222",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Machida, WS; Coutinho, AG; Mercadante, MC","168","Southern America","Brasil","Distrito Federal",NA,NA,"Campo úmido próxima à invasão. Campo inclinado próximo ao Ribeirão do Gama",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2018","04","18","Fazenda Água Limpa, Park Way","-47.959444","-15.959444",NA,NA,NA,"Brasília","Machida, WS","2018","06","27","-47.959444","-15.959444",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Machida, WS; Coutinho, AG; Mercadante, MC","148","Southern America","Brasil","Distrito Federal",NA,NA,"Campo úmido na subida de um morro próximo ao riberão do Gama. Próximo ao mirante.",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2018","04","18","Fazenda Água Limpa, Park Way","-47.963333","-15.956944",NA,NA,NA,"Brasília","Machida, WS","2018","06","27","-47.963333","-15.956944",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Souza, CS; Ramos, D","75","Southern America","Brasil","Distrito Federal",NA,NA,"área de coleta queimada recentemente; Campo seco","UB0110182","Monocotyledonae",NA,"(Hack.) Clayton","2017","05","25","Parque Nacional de Brasília","-47.972083","-15.731861",NA,NA,"UB0110182","Brasília","Oliveira, RC; Souza, AGP","2018","04","18","-47.972083","-15.731861",NA,NA,NA,NA,NA,NA,NA
"158","2020-07-29 09:06:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Oliveira, RC; Berto, ACV; Pratte, ACH; Melo, AR; Machida, WS; Sousa, BS; Mendoza, M","3174","Southern America","Brasil","Distrito Federal",NA,NA,"Curso de Botânica em Campo, Profa. Regina Célia de Oliveira; Cerrado logo após Mata de Galeria - GAMA","UB0030526","Monocotyledonae",NA,"(Hack.) Clayton","2016","05","17","Fazenda Água Limpa - FAL, UnB","-47.956528","-15.946667","1070","1070","UB0030526",NA,"Oliveira, RC","2019","02",NA,"-47.956528","-15.946667",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Oliveira, RC; Passos, JM; Santos, HJ; Morais, JM; Farinasso, HC; Jesus, PA; Liaffa, ABS","3183","Southern America","Brasil","Distrito Federal",NA,NA,"Curso de Botânica em Campo, Profa. Regina Célia de Oliveira; Cespitoso","UB0031825","Monocotyledonae",NA,"(Hack.) Clayton","2016","05","18","Fazenda Água Limpa - FAL, UnB","-47.905222","-15.930472","1055","1055","UB0031825",NA,"et al.; Oliveira, RC","2016","05","18","-47.905222","-15.930472",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-01 15:15:42-03","UnB","UB","79013","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Ratter, JA",NA,"Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,"Monocotyledonae",NA,"(Hack.) Clayton",NA,NA,NA,"Base Camp, 8km ao NE de Base Camp","-51.766667","-12.816667",NA,NA,NA,"Xavantina","Valls, JFM",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Souza, CS; Ramos, D","75","Southern America","Brasil","Distrito Federal",NA,NA,"área de coleta queimada recentemente; Campo seco","UB0110181","Monocotyledonae",NA,"(Hack.) Clayton","2017","05","25","Parque Nacional de Brasília","-47.972083","-15.731861",NA,NA,"UB0110181","Brasília","Oliveira, RC; Souza, AGP","2018","04","18","-47.972083","-15.731861",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-01 15:15:42-03","UnB","UB","107891","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Carvalho, PS; Correia, CAS","208","Southern America","Brasil","Distrito Federal",NA,NA,"Estames grandes e dobrados; Erva 1m; Campo rupestre. Solo: afloramento rochoso.","UB0031949","Monocotyledonae",NA,"(Hack.) Clayton","2007","04","10","Fazenda Água Limpa (UnB)","-48.589444","-16.63",NA,NA,"UB0031949","Brasília","Oliveira, RC","2014","09",NA,"-48.589444","-16.63",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-01 15:15:42-03","UnB","UB","107892","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Carvalho, PS; Correia, CAS","209","Southern America","Brasil","Distrito Federal",NA,NA,"Erva 1m; Campo rupestre. Afloramento rochoso","UB0031948","Monocotyledonae",NA,"(Hack.) Clayton","2007","04","10","Fazenda Água Limpa (UnB)","-48.589444","-16.63",NA,NA,"UB0031948","Brasília","Oliveira, RC","2014","09",NA,"-48.589444","-16.63",NA,NA,NA,NA,NA,NA,NA
"164","2020-10-28 10:34:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Rios, MNS","277","Southern America","Brasil","Distrito Federal",NA,NA,"Projeto Década; Erva 1,3m; com inflorescência; Cerrado sentido restrito","UB0030266","Monocotyledonae",NA,"(Hack.) Clayton","2014","04","22","Reserva da Embrapa Cerrados","-47.716667","-15.633333",NA,NA,"UB0030266","Planaltina","Oliveira, RC","2019","02",NA,"-47.716667","-15.633333",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-01 15:15:42-03","UnB","UB","205011","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Oliveira, RC; Reis, PA","2959","Southern America","Brasil","Distrito Federal",NA,NA,"Erva cspitosa; Campo com sinal de encharcamento",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2014","06",NA,NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","Oliveira, RC","2014","07",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"166","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Siqueira, MS; Moura, LHF","173","Southern America","Brasil","Distrito Federal",NA,NA,NA,"UB0125666","Monocotyledonae",NA,"(Hack.) Clayton","2016","04","23","Parque Boca da Mata","-47.9296989440918","-15.7797002792358",NA,NA,"UB0125666","Brasília","Ribeiro, ARO","2016","07","13",NA,NA,NA,NA,"70570","auto",NA,NA,NA
"167","2019-11-01 15:15:42-03","UnB","UB","203076","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Ratter, JA; Fonseca, SG; Castro, RA","2527","Southern America","Brasil","Distrito Federal",NA,NA,"In Campo Sujo(grassland with scattered small shrubs); Inflorescences reaching 50cm; Campo sujo","UB0025102","Monocotyledonae",NA,"(Hack.) Clayton","1972","10","02","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UB0025102","Brasília","Oliveira, RC; Reis, PA","2014","09",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"168","2019-11-01 15:15:42-03","UnB","UB","76467","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Lima, N","217","Southern America","Brasil","Distrito Federal",NA,NA,"Cerrado","UB0030735","Monocotyledonae",NA,"(Hack.) Clayton","1968","05",NA,"Universidade de Brasília, Estação Experimental do ICB","-47.9296989440918","-15.7797002792358",NA,NA,"UB0030735","Brasília","Oliveira, RC","2015","11",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"169","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Lima, N","225","Southern America","Brasil","Distrito Federal",NA,NA,"Cerrado",NA,"Monocotyledonae",NA,"(Hack.) Clayton","1968","05",NA,"Universidade de Brasília, Estação Experimental do ICB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","Silva, RR","2000","09",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"170","2019-11-01 15:15:42-03","UnB","UB","109855","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Amaral, AG; Eugênio, CUO","2357","Southern America","Brasil","Distrito Federal",NA,NA,"Coleta de inventário na linha (L) 02, unidade amostral (UA) 37, apelidada em campo como Capim inflorescência gigante; Erva; Campo Sujo.","UB0031950","Monocotyledonae",NA,"(Hack.) Clayton","2007","04",NA,"Fazenda Água Limpa (FAL)","-47.905556","-15.593056","1050","1050","UB0031950","Brasília","Oliveira, RC; Reis, PA","2014","09",NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:15:42-03","UnB","UB","195594","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA; Amaral, AG","6","Southern America","Brasil","Distrito Federal",NA,NA,"Erva cespitosa.; Cerrado sentido restrito",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2012","03","28","Parque Nacional de Brasília, Parque Nacional de Brasília","-47.999167","-15.710278","1085","1085",NA,"Brasília",NA,NA,NA,NA,"-47.999167","-15.710278",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:15:42-03","UnB","UB","195776","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA","189","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; Cerrado sentido restrito.",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2013","04","03","Parque Nacional de Brasília, aproximadamente 10 km do portão principal, próx. ao portão 9.","-48.0075","-15.753639",NA,NA,NA,"Brasília",NA,NA,NA,NA,"-48.0075","-15.753639",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:15:42-03","UnB","UB","195823","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA","236","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; Cerrado sentido restrito","UB0025109","Monocotyledonae",NA,"(Hack.) Clayton","2013","04","25","Parque Nacional de Brasília.","-48.023417","-15.725528",NA,NA,"UB0025109","Brasília",NA,NA,NA,NA,"-48.023417","-15.725528",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:15:42-03","UnB","UB","195824","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA","237","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; Cerrado sentido restrito",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2013","04","25","Parque Nacional de Brasília.","-48.023417","-15.725528",NA,NA,NA,"Brasília",NA,NA,NA,NA,"-48.023417","-15.725528",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 15:15:42-03","UnB","UB","195847","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA","260","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; Cerrado sentido restrito, após a 1ª cachoeira da trilha leve.","UB0025110","Monocotyledonae",NA,"(Hack.) Clayton","2013","05","02","Parque Nacional de Brasília, Chapada Imperial.","-48.105639","-15.556417",NA,NA,"UB0025110","Brasília",NA,NA,NA,NA,"-48.105639","-15.556417",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 15:15:42-03","UnB","UB","195868","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA","281","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; cerrado sentido restrito","UB0025115","Monocotyledonae",NA,"(Hack.) Clayton","2013","05","08","Parque Nacional de Brasília, ~20 km do portão da CaesB","-47.953056","-15.6675",NA,NA,"UB0025115","Brasília",NA,NA,NA,NA,"-47.953056","-15.6675",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-01 15:15:42-03","UnB","UB","195870","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA","283","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; cerrado sentido restrito",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2013","05","08","Parque Nacional de Brasília, ~20 km do portão da CaesB","-47.953056","-15.6675",NA,NA,NA,"Brasília",NA,NA,NA,NA,"-47.953056","-15.6675",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-01 15:15:42-03","UnB","UB","195877","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA","290","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; cerrado sentido restrito","UB0025114","Monocotyledonae",NA,"(Hack.) Clayton","2013","05","08","Parque Nacional de Brasília, ~20 km do portão da CaesB","-47.953056","-15.6675",NA,NA,"UB0025114","Brasília",NA,NA,NA,NA,"-47.953056","-15.6675",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-01 15:15:42-03","UnB","UB","195911","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Reis, PA","324","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; cerrado sentido restrito","UB0025113","Monocotyledonae",NA,"(Hack.) Clayton","2013","05","27","Parque Nacional de Brasília, próximo a cascalheira do exército","-47.973333","-15.7375",NA,NA,"UB0025113","Brasília",NA,NA,NA,NA,"-47.973333","-15.7375",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-01 15:15:42-03","UnB","UB","198648","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Amaral, AG; Fernandes, CM","2957","Southern America","Brasil","Distrito Federal",NA,NA,"Erva. 70 cm. Folha madura, seca. Fruto novo, maduro. Dispersão anemocórica.; Transição de mata e cerrado. Influência do campo e cerrado sensu stricto.",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2012","06","16","Parque Nacional de Brasília. Parcela 4500 sul.","-48.0304","-15.70316",NA,NA,NA,"Brasília","Reis, PA","2013","04",NA,"-48.0304","-15.70316",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-01 15:15:42-03","UnB","UB","79011","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Anderson, WR","8279","Southern America","Brasil","Goiás",NA,NA,NA,"UB0029963","Monocotyledonae",NA,"(Hack.) Clayton","1973","04","06","44km ao SE de Cristalina",NA,NA,NA,NA,"UB0029963",NA,"Oliveira, RC; Reis, PA","2014","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:15:42-03","UnB","UB","79012","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Anderson, WR","7666","Southern America","Brasil","Goiás",NA,NA,"Herb; Dense cerrado on hillside and adjacent campo limpo","UB0025112","Monocotyledonae",NA,"(Hack.) Clayton","1973","03","22","São João d'Aliança, 7km ao S de São João d'Aliança","-47.5247","-14.7056",NA,NA,"UB0025112","São João d'Aliança","Oliveira, RC","2014","09",NA,"-47.5247","-14.7056",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:15:42-03","UnB","UB","79018","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Irwin, HS","24946","Southern America","Brasil","Goiás",NA,NA,NA,"UB0029962","Monocotyledonae",NA,"(Hack.) Clayton","1969","03","23","Alto Paraíso de Goiás, 10km ao S de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,"UB0029962","Alto Paraíso de Goiás","Oliveira, RC","2014","09",NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Munhoz, CBR; Eugênio, CUO","PP-FAF14","Southern America","Brasil","Goiás",NA,NA,"PP FAF (Parcelas permanentes Fazenda Água Fria)- Linha 1, UA 1; Erva; Campo limpo úmido",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2009","04","24","Fazenda Água Fria","-47.509194","-14.091194","1482","1482",NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,"-47.509194","-14.091194",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Munhoz, CBR; Eugênio, CUO","PP-FAL88","Southern America","Brasil","Distrito Federal",NA,NA,"PP FAL= (Parcelas permanentes Fazenda Água Limpa); Erva",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2011","05","06","Fazenda Água Limpa","-47.906306","-15.930056","990","990",NA,"Brasília",NA,NA,NA,NA,"-47.906306","-15.930056",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-RPPNLST106","Southern America","Brasil","Goiás",NA,NA,"Vereda",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2009","05","21","RPPN Linda Serra de Topázios L3","-47.698333","-16.7375",NA,NA,NA,"Cristalina",NA,NA,NA,NA,"-47.698333","-16.7375",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Machida, WS; Coutinho, AG; Mercadante, MC","202","Southern America","Brasil","Distrito Federal",NA,NA,"Campo úmido próxima à invasão. Campo inclinado próximo ao Ribeirão do Gama",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2018","05","03","Fazenda Água Limpa, Park Way","-47.959444","-15.959444",NA,NA,NA,"Brasília","Machida, WS","2018","06","27","-47.959444","-15.959444",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Machida, WS; Coutinho, AG; Mercadante, MC","133","Southern America","Brasil","Distrito Federal",NA,NA,"Campo úmido próxima à invasão. Campo inclinado próximo ao Ribeirão do Gama",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2018","03","28","Fazenda Água Limpa, Park Way","-47.959444","-15.959444",NA,NA,NA,"Brasília","Machida, WS","2018","04","24","-47.959444","-15.959444",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-RPPNLST105","Southern America","Brasil","Goiás",NA,NA,"Vereda",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2009","05","24","RPPN Linda Serra de Topázios L6","-47.698333","-16.7375",NA,NA,NA,"Cristalina",NA,NA,NA,NA,"-47.698333","-16.7375",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Munhoz, CBR; Eugênio, CUO","PP-FAL86","Southern America","Brasil","Distrito Federal",NA,NA,"PP FAL= (Parcelas permanentes Fazenda Água Limpa)- CS1; Campo Sujo",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2011","04","30","Fazenda Água Limpa","-47.906306","-15.930056","990","990",NA,"Brasília",NA,NA,NA,NA,"-47.906306","-15.930056",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Munhoz, CBR; Eugênio, CUO","PP-FAF159","Southern America","Brasil","Goiás",NA,NA,"PP FAF (Parcelas permanentes Fazenda Água Fria)- Linha 15, UA 10; Erva; Campo limpo úmido",NA,"Monocotyledonae",NA,"(Hack.) Clayton","2011","05","15","Fazenda Água Fria","-47.509194","-14.091194","1482","1482",NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,"-47.509194","-14.091194",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 15:15:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Lira-Gouvêa, APM; Martin, G","152","Southern America","Brasil","Distrito Federal",NA,NA,"espiguetas ressecadas; campo sujo","UB0110210","Monocotyledonae",NA,"(Hack.) Clayton","2016","07","16","Parque Ecológico Bernardo Sayão","-47.807778","15.838333","1104","1104","UB0110210","Brasília","Lira-Gouvêa, APM","2018",NA,NA,"-47.807778","15.838333",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-01 15:15:42-03","UnB","UB","215483","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Ribeiro, ARO; et al.","388","Southern America","Brasil","Goiás",NA,NA,"Erva cespitosa; Substrato orgânico, com ambiente geral: Campo úmido","UB0019919","Monocotyledonae",NA,"(Hack.) Clayton","2014","06","04","Parque Nacional da Chapada dos Veadeiros","-47.827528","-14.162264","1152","1152","UB0019919","Alto Paraíso","Ribeiro, ARO","2014","08",NA,"-47.827528","-14.162264",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-01 15:15:42-03","UnB","UB","76465","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Lima, N","154a","Southern America","Brasil","Distrito Federal",NA,NA,"Cerrado","UB0025111","Monocotyledonae",NA,"(Hack.) Clayton","1968","04","10","Estação Experimental do Instituto Central de Biologia","-47.9296989440918","-15.7797002792358",NA,NA,"UB0025111","Brasília","Oliveira, RC","2014","09",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"195","2019-05-06 12:01:31-03","UFU","HUFU","73108","S","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Fieker, C.Z.; Reis, M.G.","148",NA,"Brasil","Minas Gerais",NA,NA,"Cerrado- Campo Limpo","HUFU00069898",NA,NA,"(Hack.) Clayton","2015","08","01","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00069898","São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA
"196","2019-05-06 12:01:31-03","UFU","HUFU","76309","S","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Davidse, G.; D'Arcy, W.G.","11395",NA,"Brasil","Paraná",NA,NA,"Open, treeless grassland.","HUFU00074440",NA,NA,"(Hack.) Clayton","1976","03","15","17 km N of Castro along highway PR-11.","-50.0119018554688","-24.7910995483398","960","960","HUFU00074440","Castro","Filgueiras","2008",NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA
"197","2021-02-12 18:59:28-03","UFMT","UFMT","546","S","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Heringer, E.P.","4792",NA,"Brasil","Distrito Federal",NA,NA,"Herbácea, inflorescência com espiguetas roxas e verdes; cerrado","UFMT00000546",NA,NA,"(Hach.) Clayton","1980","05","14","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","Filgueiras, T.S.","1986","12",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"198","2021-02-08 12:52:25-03","UFRGS","ICN","085475","S","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Filgueiras, TS","1381","América do Sul","Brasil","DF",NA,NA,"Herbário da Reserva Ecológica do IBGE; Campo sujo",NA,"Monocotyledon",NA,"(Hack.) Clayton","1988","04","25","Reserva Ecológica do IBGE","-47.876389","-15.959722",NA,NA,NA,"Brasília","Filgueiras, TS","1988","06","05","-47.876389","-15.959722",NA,NA,NA,NA,NA,NA,NA
