"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"177","2021-03-30 12:45:40-03","EAO","IAN","158278","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Cordeiro, MR",NA,"Cordeiro, MR; Sena, NA","1697","1982","08","Southern America","Brasil","Pará","Rio Anajás, abaixo a localidade São Francisco.&nf;Solo argiloso; várzea.","-49.939998626709","-0.986666977405548",NA,"Árvore; flor amarela; fruto marron.","IAN158278",NA,"18","Anajás",NA,NA,"81910","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-30 12:45:43-03","EAO","IAN","195826","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Silva, KC","03","2017","07","Southern America","Brasil","Pará","Área da Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 20 m de altura. CAP a 3m: 250 cm. Fuste cilíndrico. Ritidoma: marrom com exsudato avermelhado; Alburno amarelo, com flores amarelas pequenas e botões florais.","IAN195826",NA,"20","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-30 12:45:43-03","EAO","IAN","199179","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Cordeiro, MR","5150","2019","08","Southern America","Brasil","Pará","Árvore de 20 m, 180 de CAP. Área de experimento de feijão, em frente ao Nures, EMBRAPA.","-48.5043983459473","-1.4558299779892",NA,"Flores amarelas.","IAN199179",NA,"21","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-30 12:45:43-03","EAO","IAN","44231","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Ducke, A",NA,"Silva, NT da","272","1949","04","Southern America","Brasil","Pará","Beira do Rio Guamá, igapó.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 10 metros, com frutos pequenos e sementes vermelhas.","IAN044231",NA,"26","Belém",NA,NA,"48462","auto","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:45:40-03","EAO","IAN","191738","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Cordeiro, MR; Nascimento, MP do","5014","2013","07","Southern America","Brasil","Pará","Embrapa, Amazônia, Oriental estrada da CEASA.","-48.5043983459473","-1.4558299779892",NA,"Árvore 23 m, frutos verdes.","IAN191738",NA,"02","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-30 12:45:40-03","EAO","IAN","162697","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Cordeiro, MR","2006","1990","06","Southern America","Brasil","Pará","EMBRAPA/CPATU. Área do km 15.","-48.5043983459473","-1.4558299779892",NA,"Material para tese de mestrado do Professor Lourivaldo da Silva Santos da UFPa.; Árvore de 10 metros, estéril.","IAN162697",NA,"29","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-30 12:45:40-03","EAO","IAN","163014","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Cordeiro, MR; Barata","2008","1990","10","Southern America","Brasil","Pará","EMBRAPA/CPATU. Área do Mocambo.","-48.5043983459473","-1.4558299779892",NA,"Material coletado para estudo químico do Dr. Barata da UNICAMP.; Árvore de 10 metros.","IAN163014",NA,"17","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-30 12:45:40-03","EAO","IAN","176904","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Gurgel, ESC; Freitas, JC","126","2002","02","Southern America","Brasil","Pará","Embrapa, em frente ao campo de de futebol; vegetação capoeira solo areno argiloso.","-48.5043983459473","-1.4558299779892",NA,"Árvore, 18m alt. x 179cm CAP; base do tronco com sapopemas retas, até 80cm do solo; disposição dos ramos simpodial; fuste cilindrico; ritidoma estriado; casca morta cinza. Frutos imaturo verdes, maduros amarelos; tegumento castanho; ar","IAN176904",NA,"14","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-30 12:45:40-03","EAO","IAN","188311","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Cordeiro, MR",NA,"Cordeiro, MR","4980","2010","06","Southern America","Brasil","Pará","Estrada da CEASA, passando a portaria, terra firme, solo argiloso","-48.5043983459473","-1.4558299779892",NA,"Árvore de 23m de altura. Flor marron","IAN188311",NA,"28","Belém",NA,NA,"48462","auto","2010","06",NA,NA,"28",NA,NA,NA,NA,NA
"186","2021-03-30 12:45:43-03","EAO","IAN","89417","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Black, GA","18493","1955","07","Southern America","Brasil","Pará","Estrada da Serraría.","-48.5043983459473","-1.4558299779892",NA,"Árvore, sico vermelho.","IAN089417",NA,NA,"Belém",NA,NA,"48462","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:45:40-03","EAO","IAN","180980","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Freitas, JC",NA,"Freitas, JC","177","2006","03","Southern America","Brasil","Pará","Horto de plantas medicinais, EMBRAPA Amazônia Oriental.","-48.5043983459473","-1.4558299779892",NA,"Árvore com 5m de altura com 15cm de dap.&nf;&nf;Nome vulgar: Ucuba da Várzea.","IAN180980",NA,"07","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:45:40-03","EAO","IAN","132675","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Austin, DF","4196","1969","06","Southern America","Brasil","Pará","Igarapé do Aurá, A.P.E.G. Reserva. Grounds of the IPEAN.","-48.5043983459473","-1.4558299779892",NA,"Flowers yellow. Medium size tree.","IAN132675",NA,"12","Belém",NA,NA,"48462","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:45:40-03","EAO","IAN","121802","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Pires, JM; Silva, NT da","11092","1967","08","Southern America","Brasil","Pará","IPEAN; Igapó do catú. L. 1-45.","-48.5043983459473","-1.4558299779892",NA,"Árvore; tronco com 55cm de circunferência, altura total de 16,20m.","IAN121802",NA,"16","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-30 12:45:40-03","EAO","IAN","125711","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Pires, JM; Silva, NT da","11695","1968","03","Southern America","Brasil","Pará","IPEAN; Igapó do Catú.&nf;L. 7-23 s/n.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 18 a 20m.","IAN125711",NA,"25","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-30 12:45:40-03","EAO","IAN","132444","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Ribeiro, BGS","8a","1969","10","Southern America","Brasil","Pará","IPEAN. Mata da APEG. Q. 304-70. Mata alta, igapó, solo úmido.","-48.5043983459473","-1.4558299779892",NA,"Mdeira utilizada para construção.; Árvore com 15m de altura, 20cm de diâmetro. Flor amarelo claro.","IAN132444",NA,"22","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-30 12:45:40-03","EAO","IAN","126208","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Pires, JM; Silva, NT da","11927","1968","08","Southern America","Brasil","Pará","IPEAN; reserva Aurá. Ha. 203-81, s/n.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 25m; flor branco amarelado.","IAN126208",NA,"08","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-30 12:45:40-03","EAO","IAN","135909","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Pires, JM","12178","1968","10","Southern America","Brasil","Pará","IPEAN, Reserva Mocambo.&nf;Árvore nº 12-3-171, igapó.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN135909",NA,"10","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-30 12:45:40-03","EAO","IAN","11822","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Archer, WA","7539",NA,NA,"Southern America","Brasil","Pará","Jardim Botânico do Museu Goeldi.","-48.5043983459473","-1.4558299779892",NA,"Slender tree.","IAN011822","IAN011822 IAN011822_e",NA,"Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-04-08 17:43:05-03","EAO","IAN","178310","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Gurgel, ESC",NA,"Gurgel, ESC; Carvalho, AMV de","142","2002","03","Southern America","Brasil","Pará","Local de coleta de sementes: Campus de pesquisa da Embrapa Amazônia Oriental . Substrato: vermiculita. Tratamento utilizado: desinfestação em água sanitária comercial a 20%, por 15 minutos, posteriormente lavadas em água corrente. Coleta: na matriz.","-48.5043983459473","-1.4558299779892",NA,"Megafilo (1) simples; face adaxial glabra, com exceção da margem e nervura principal, com tricomas translúcidos, curtos e longos, retos com ápice curvo e adpressos; face abaxial pilosa; peciolo canaliculado, também piloso; prefolheaçã","IAN178310",NA,"16","Belém",NA,NA,"48462","auto","2003","01",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-30 12:45:40-03","EAO","IAN","12931","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Camargo, FC de",NA,"sc","327","1944","11","Southern America","Brasil","Pará","On lands of Instituto Agronômico do Norte.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN012931","IAN012931 IAN012931_e","23","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-30 12:45:40-03","EAO","IAN","12902","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Ducke, A",NA,"Silva, A da","17","1944","01","Southern America","Brasil","Pará","On lands of Instituto Agronômico do Norte, 1 km N of Administration Building. At Utinga. In igapó.","-48.5043983459473","-1.4558299779892",NA,"Lage tree. Flower whitish. Commercial oil extracted from seed.","IAN012902","IAN012902 IAN012902_e","12","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-30 12:45:40-03","EAO","IAN","184874","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Oliveira, JCL de","463","2006","12","Southern America","Brasil","Pará","Próximo ao antigo campo de futebol (atual vitrine viva) da Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 20m de altura, DAP de 52cm , flor amarelo clara, frutos maduros marrom.","IAN184874",NA,"15","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-30 12:45:40-03","EAO","IAN","184875","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Oliveira, JCL de","461","2006","12","Southern America","Brasil","Pará","Próximo ao antigo campo de futebol (atual vitrine viva) da Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 20m de altura, DAP de 52cm , flor amarelo clara, frutos maduros marrom.","IAN184875",NA,"15","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-30 12:45:40-03","EAO","IAN","180622","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Freitas, JC",NA,"Freitas, JC","s.n.","2005","05","Southern America","Brasil","Pará","Próximo ao campo de futebol da Embrapa Amazônia Oriental","-48.5043983459473","-1.4558299779892",NA,"Árvore de 18m de altura e 185cm de DAP; ritidoma marrom escuro.","IAN180622",NA,"11","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-30 12:45:40-03","EAO","IAN","188260","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Cordeiro, MR",NA,"Cordeiro, MR","4929","2010","06","Southern America","Brasil","Pará","Rio Guamá, solo dumoso, Várzea","-48.5043983459473","-1.4558299779892",NA,"Árvore de 23m de altura. Flor amarela","IAN188260",NA,"29","Belém",NA,NA,"48462","auto","2010","06",NA,NA,"29",NA,NA,NA,NA,NA
"202","2021-03-30 12:45:40-03","EAO","IAN","11524","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Ducke, A",NA,"Archer, WA","7910","1942","12","Southern America","Brasil","Pará","South forest of the I.A.N.","-48.5043983459473","-1.4558299779892",NA,"Commercial oil from seed. Also lumber tree.; Tree.","IAN011524","IAN011524 IAN011524_e","02","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-30 12:45:40-03","EAO","IAN","11472","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Ducke, A",NA,"Archer, WA","7882","1942","11","Southern America","Brasil","Pará","South forest of the I.A.N.","-48.5043983459473","-1.4558299779892",NA,"Fruit produces an oil.; Tree.","IAN011472","IAN011472 IAN011472_e","25","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-30 12:45:40-03","EAO","IAN","12176","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Ducke, A",NA,"Archer, WA","8082","1942","12","Southern America","Brasil","Pará","South woods, I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN012176","IAN012176 IAN012176_e","29","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-30 12:45:40-03","EAO","IAN","166063","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Ribeiro, BGS","2549","1998","04","Southern America","Brasil","Pará","Mata alta de terra firme; solo argila arenosa. Coleta para química da UFBA.","-46.7655982971191","-1.05360996723175",NA,NA,"IAN166063",NA,"17","Bragança",NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-30 12:45:43-03","EAO","IAN","54697","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Black, GA; Ledoux, PVD","9823","1950","07","Southern America","Brasil","Pará",NA,"-50.4803009033203","-1.68221998214722",NA,"Seedling.","IAN054697",NA,"15","Breves",NA,NA,"134266","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-30 12:45:40-03","EAO","IAN","155529","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rodrigues, WA",NA,"Bastos, MNC; Santos, JUM dos","118","1978","12","Southern America","Brasil","Pará","Casa de campo do Sr. Natan; margem do igarapé Pau Cheiroso.&nf;Capoeira de terra firme.","-47.6199989318848","-1.12889003753662",NA,"Árvore de 7m de altura, 78cm de circunferência; frutos imaturos de cor verde.","IAN155529",NA,"11","Igarapé-Açu",NA,NA,"29938","auto","1996","09",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-30 12:45:40-03","EAO","IAN","111111","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Oliveira, E","1271","1961","02","Southern America","Brasil","Pará","Região de Igarapé Mirim, Rio Anapú. Mata baixa, alagada.","-48.9597015380859","-1.97500002384186",NA,"Árvore de 20m; frutos em cachos.","IAN111111",NA,"02","Igarapé-Miri",NA,NA,"64929","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-30 12:45:40-03","EAO","IAN","157580","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Silva, MG da; Bahia, RP","3095","1977","05","Southern America","Brasil","Pará","Rio Tocantins, Jatobal, estação da Antiga estrada de ferro de Tucuruí. caminho para o sítio do Sr. Manelão. Mata de terra firme, na aba da serra.","-49.1164016723633","-4.45082998275757",NA,"Árvore de 15m; flores amarelas.","IAN157580",NA,"16","Jacundá",NA,NA,"46473","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-30 12:45:40-03","EAO","IAN","186739","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Cristo, SC de; Landim, A","25","2010","11","Southern America","Brasil","Pará","Trilha Ecológica Hiram Bichara Júnior da Fundação Zoobotânica de Marabá.","-49.1178016662598","-5.36860990524292",NA,"oucuba 443.","IAN186739",NA,"22","Marabá",NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-30 12:45:40-03","EAO","IAN","170997","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Cordeiro, MR","4851","2000","03","Southern America","Brasil","Pará","Mata de várzea, solo argiloso.","-48.3418998718262","-1.35528004169464",NA,"Árvore de 18m de altura, estéril, caule cilíndrico, ramos alternos, exsudato com velocidade mediana.","IAN170997",NA,"26","Marituba",NA,NA,"13887","auto","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-30 12:45:40-03","EAO","IAN","185797","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rosário, CS",NA,"Silva, ASL da; Rosário, CS; Gomes, AO","3091","1994","11","Southern America","Brasil","Pará","Estação científica Ferreira Penna, margem direita do ro Curuá, em direção ao rio Caxiuanã. Mata de várzea.","-50.7122001647949","-1.80444002151489",NA,"Árvore de 8m de altura. Tronco com raiz escora, cilindrico, reto, casca com exsudato vermelho escuro. Flor amarela.","IAN185797",NA,"17","Melgaço",NA,NA,"142262","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-30 12:45:40-03","EAO","IAN","185799","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Rosário, CS",NA,"Silva, ASL da; Rosário, CS; Gomes, AO","3096","1994","11","Southern America","Brasil","Pará","Estação científica Ferreira Penna, margem direita do ro Curuá, em direção ao rio Caxiuanã. Mata de várzea.","-50.7122001647949","-1.80444002151489",NA,"Árvore de 9mde altura. Tronco com raiz escora, cilindrico, casca com exsudato vermelho escuro. Frutos imaturos verdes.","IAN185799",NA,"19","Melgaço",NA,NA,"142262","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-30 12:45:40-03","EAO","IAN","176894","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Carvalho, ACM; Freitas, JC","38","2002","07","Southern America","Brasil","Pará","Ao lado do rio Carioca, km31, PA-150. Vegetação secundária, solo areno-argiloso.","-48.7689018249512","-1.88389003276825",NA,"Árvore, 12m alt. x 72cm DAP; tronco reto, com estrias, lenticelas; base arredondada; exsudação vermelha. Folhas simples, alternas, tricomas na raquis, nervuras primárias e secundárias proeminentes; folíolos lanceolados. Flores com 3 sé","IAN176894",NA,"18","Moju",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-30 12:45:40-03","EAO","IAN","175916","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Cordeiro, MR",NA,"Freitas, JC; Oliveira, JCL de","78","2002","09","Southern America","Brasil","Pará","Campo Experimental da Embrapa Amazônia Oriental, rodovia PA-150, Km 34. Trilha Normélia Vasconcelos. M: 900; Âng.: 20; Dist.: 25.","-48.7689018249512","-1.88389003276825",NA,"Usado na indústria madeireira.; Árvore de 35m alt. x 33cm DAP; fuste de 28m; base com raízes aéreas de 4m; ritidoma cor marrom cinza com estrias (parece Bombacaceae); casca morta escuro (1mm espess.); casca viva branco avermelhado; alb","IAN175916",NA,"05","Moju",NA,NA,"186920","auto","2002","09",NA,NA,NA,NA,NA,NA,NA,NA
