"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","dayIdentified","individualCount","class"
"98","2019-05-06 11:59:26-03","UFU","HUFU","43935","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7407","2005","12","08",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Trilha Paraíso Perdido, ca. de 5 km da rodovia MG 050.",NA,NA,NA,"Arbusto, ca. 0,1 m. HIpanto verde, corola branca e estames vináceos.; Campo rupestre.","HUFU00037589","HUFU00037589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-05-06 11:59:26-03","UFU","HUFU","44064","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Romero, R.; Nakajima, J.N.; Rezende, T.M.; Silva, M.A.O. & Vargas, B.C.","7286","2005","11","09",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha Escada de Pedras, Fazenda Zé Antunes.","-46.653333","-20.434444",NA,"Arbusto, ca. 1 m. Hipanto verde, corola alva e estames vináceos.; Campo rupestre.","HUFU00037591",NA,"841","841",NA,NA,NA,NA,"-46.653333","-20.434444",NA,NA,NA,NA,NA
"100","2019-05-06 11:59:26-03","UFU","HUFU","44081","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Rezende, T.M.; Silva, M.A.O. & Vargas, B.C.","7300","2005","11","09",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha Escada de Pedras, Fazenda Zé Antunes.","-46.653611","-20.434444",NA,"Arbusto, ca. 1,7 m. Frutos imaturos verdes.; Campo rupestre.","HUFU00037592",NA,"845","845",NA,NA,"2006","01","-46.653611","-20.434444",NA,NA,"25",NA,NA
"101","2019-05-06 11:59:26-03","UFU","HUFU","46045","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Romero, R.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","7880","2006","10","24",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Cachoeira Feixo da Serra.",NA,NA,NA,"Arbusto ca. de 1,5 m. Hipanto esverdeado, corola alva, anteras avermelhadas.; Campo rupestre.","HUFU00037587","HUFU00037587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-05-06 11:59:26-03","UFU","HUFU","46103","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4214","2006","10","25",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada depois do Paraíso Perdido.",NA,NA,NA,"Arbusto ca. de 1 m. Hipanto verde, corola alva, anteras róseas.; Campo rupestre.","HUFU00037585","HUFU00037585",NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"103","2019-05-06 11:59:26-03","UFU","HUFU","46184","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4286","2006","10","26",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Mineradora Gabi Extrações, primeiro córrego.",NA,NA,NA,"Arbusto ca. de 0,6 m. Hipanto verde, corola rósea, estames avermelhados.; Campo rupestre.","HUFU00037586","HUFU00037586",NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"104","2019-05-06 11:59:26-03","UFU","HUFU","46250","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4364","2006","10","26",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Mineradora Gabi Extrações, último córrego.",NA,NA,NA,"Arbusto ca. de 0,8 m. Hipanto verde, corola rósea, anteras avermelhadas.; Mata de galeria.","HUFU00037588","HUFU00037588",NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"105","2019-05-06 11:59:26-03","UFU","HUFU","57647","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.; Rolim, T.P.","Rolim, T.P.; et al.","85","2009","08","13",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Itacolomi, Morro do Cachorro.",NA,NA,NA,"Subarbusto, ca. 0,7 m. Flores, filetes e gineceu alvos, anteras róseas.; Campo rupestre.","HUFU00061267","HUFU00061267",NA,NA,NA,NA,"2010","09",NA,NA,NA,NA,NA,NA,NA
"106","2019-05-06 11:59:26-03","UFU","HUFU","57648","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.; Rolim, T.P.","Rolim, T.P.; et al.","92","2009","08","27",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Itacolomi, Trilha alternativa para o Morro do Cachorro.",NA,NA,NA,"Campo rupestre.","HUFU00061266","HUFU00061266",NA,NA,NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"107","2019-05-06 11:59:26-03","UFU","HUFU","72226","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Sampaio, P.S.P.","1240","2015","10","09",NA,"Brasil","Minas Gerais","São Thomé das Letras","Parque Municipal Antonio Rosa, Trilha na borda do Parque Municipal Antonio Rosa.","-44.977222","-21.7175",NA,"Arbusto com 1m alt. Botões florais verdes. Flores com pétalas brancas e anteras lilases.; Campo rupestre.","HUFU00059070","HUFU00059070","1320","1320",NA,NA,"2016","08","-44.977222","-21.7175",NA,NA,NA,NA,NA
"108","2019-05-06 11:59:26-03","UFU","HUFU","19203","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Madsen, V.; Silveira, F.","79","1998","08","23",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Moeda","-44.1996994018555","-20.1432991027832",NA,"Arbustiva, ca. 1,5 m. Anteras roxas (grená).; Campo rupestre.","HUFU00061265","HUFU00061265",NA,NA,"26639","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"109","2019-05-06 11:59:26-03","UFU","HUFU","49374","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Bernardes, P.H.N.; Romero, R.; Melo, K.B.S. & Soares, P.N.","349","2007","11","08",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Estrada para Pedreira Gabi Exploração II, ca. de 8 km.","-46.0499992370605","-20.6152992248535",NA,"Arbusto, ca. 1,5 m. Cálice verde, corola alva, estames róseos.; Cerrado.Mata da beira do rio.","HUFU00037583","HUFU00037583",NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-05-06 11:59:26-03","UFU","HUFU","53794","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Brandão, M.","16306","1988","11","17",NA,"Brasil","Minas Gerais","Sacramento","Pontilhão Castigliano, UEH Igarapava número 345.","-47.439998626709","-19.8652992248535",NA,NA,"HUFU00061263","HUFU00061263",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-05-06 11:59:26-03","UFU","HUFU","15969","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2818","1997","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o sítio do João Domingos.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1,5 m. Hipanto e cálice esverdeados, corola branca e estames púrpura.; Campo rupestre.","HUFU00037563",NA,NA,NA,"57119","auto","1997","11",NA,NA,NA,NA,NA,NA,NA
"112","2019-05-06 11:59:26-03","UFU","HUFU","15961","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4695","1997","10","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras, descida para o vale dos Cândidos.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1 m. Corola branca, estames vináceos.; Campo rupestre.","HUFU00037575",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"113","2019-05-06 11:59:26-03","UFU","HUFU","15958","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4676","1997","10","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras, descida para o vale dos Cândidos.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,8 m. Corola branca e estames vináceos.; Campo rupestre.","HUFU00037574",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"114","2019-05-06 11:59:26-03","UFU","HUFU","15960","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4693","1997","10","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras, descida para o vale dos Cândidos.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1 m. Hipanto verde, corola branca e flores em botão.; Campo rupestre.","HUFU00037567",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"115","2019-05-06 11:59:26-03","UFU","HUFU","30509","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Fleury-Silva, H.R.; Lima, D. & Pinehiros, A.","266","2002","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de pedras.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1 m. Cálice verde com lacínias creme, pétalas creme, anteras roxas e frutos pretos pilosos.; Campo rupestre.","HUFU00037578",NA,NA,NA,"57119","auto","2002","11",NA,NA,NA,NA,NA,NA,NA
"116","2019-05-06 11:59:26-03","UFU","HUFU","9912","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1339","1995","09","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro atrás do centro de visitantes.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1,5 m. Corola branca e estames vinho.; Campo rupestre.","HUFU00037573",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"117","2019-05-06 11:59:26-03","UFU","HUFU","6380","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; et al.","464","1994","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1,0 m. Corola e anteras brancas, conectivo vinho.; Campo rupestre.","HUFU00037564",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"118","2019-05-06 11:59:26-03","UFU","HUFU","7057","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.","655","1994","12","07",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Na base do morro próximo a sede administrativa, próximo a estrada.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,8 m. Frutos imaturos verdes e maduros negros.; Campo rupestre.","HUFU00037572",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"119","2019-05-06 11:59:26-03","UFU","HUFU","30009","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Farias, Y.","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6567","2002","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,5 m. COrola branca, cálice verde claro, estames esbranquiçados com dorso purpuro.; Campo hidromórfico.","HUFU00037560",NA,NA,NA,"57119","auto","2003","01",NA,NA,NA,NA,"30",NA,NA
"120","2019-05-06 11:59:26-03","UFU","HUFU","28679","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Pacheco, R.A.; Romero, R. & Volpi, R.L.","3194","2002","10","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha do Zé Carlinhos, subida para a Serra do Cemitério.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,8 m. Corola branca e estames vináceos.; Campo rupestre.","HUFU00037598",NA,NA,NA,"57119","auto","2003","11",NA,NA,NA,NA,NA,NA,NA
"121","2020-11-27 11:33:52-03","UFU","HUFU","77170","S","Plantae",NA,NA,"Melastomataceae","Miconia","leacoriacea","Miconia leacoriacea","R.Goldenb.","Lauriano, M.H.","Domingos, D.Q.; Furtado, C.C.","1290","2008","12","04",NA,"Brasil","Minas Gerais","Lavras","Serra do Carrapato, Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,"Arbusto, 50cm.","HUFU00078036",NA,NA,NA,NA,NA,"2018","12","-44.974167","-21.331944",NA,NA,NA,NA,NA
"122","2020-11-27 11:33:52-03","UFU","HUFU","77171","S","Plantae",NA,NA,"Melastomataceae","Miconia","leacoriacea","Miconia leacoriacea","R.Goldenb.","Lauriano, M.H.","Domingos, D.Q.; Furtado, C.C.","1291","2007","12","01",NA,"Brasil","Minas Gerais","Lavras","Serra do Carrapato, Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,"Arbusto, 80cm.","HUFU00078034",NA,NA,NA,NA,NA,"2018","12","-44.974167","-21.331944",NA,NA,NA,NA,NA
"123","2020-11-27 11:33:52-03","UFU","HUFU","77180","S","Plantae",NA,NA,"Melastomataceae","Miconia","leacoriacea","Miconia leacoriacea","R.Goldenb.","Lauriano, M.H.","Mansanares, M.E.; Domingos, D.Q.; Vital, F.A.Z.; Pereira, M.C.S.A. & Fontanela, B.D.G.","2343","2011","09","09",NA,"Brasil","Minas Gerais","Itutinga","Serra do Galinheiro, Ponto 17 - Afloramento próximo a estrada de terra para Carrancas","-44.6925","-21.352222",NA,"Arbusto com 1,80 m. Flores com cálice creme esverdeado e corola creme, anteras rosas.","HUFU00078032",NA,NA,NA,NA,NA,"2018","12","-44.6925","-21.352222",NA,NA,NA,NA,NA
"124","2020-11-27 11:33:52-03","UFU","HUFU","77206","S","Plantae",NA,NA,"Melastomataceae","Miconia","leacoriacea","Miconia leacoriacea","R.Goldenb.","Lauriano, M.H.","Mansanares, M.E.; Campos, C.C.F.; Lasmar, C.J.; Pereira, M.C.S.S. & Fontanela, B.D.G.","2493","2011","10","29",NA,"Brasil","Minas Gerais","Carrancas","Serra de Carrrancas, Ponto 7 - afloramento rochoso na beira da estrada para Carrancas, depois da extração de areia","-44.655833","-21.316111",NA,"Subarbusto com 60 cm. Flores com cálice verde e corola creme, estames creme com porção fértil vinácea.; campo rupestre","HUFU00078033",NA,NA,NA,NA,NA,"2018","12","-44.655833","-21.316111",NA,NA,NA,NA,NA
"125","2020-11-27 11:33:52-03","UFU","HUFU","77181","S","Plantae",NA,NA,"Melastomataceae","Miconia","leacoriacea","Miconia leacoriacea","R.Goldenb.","Lauriano, M.H.","Mansanares, M.E.; Domingos, D.Q.; Vital, F.A.Z.; Pereira, M.C.S.A. & Fontanela, B.D.G.","2448","2011","10","27",NA,"Brasil","Minas Gerais","Itumirim","Serra da Estância, Ponto 14 - afloramento próximo da Cachoeira das Aranhas","-44.774167","-20.373333",NA,"Subarbusto com 1,50 m. Flores com cálice verde e corola creme, estames com antera vinácea.","HUFU00078037",NA,NA,NA,NA,NA,"2018","12","-44.774167","-20.373333",NA,NA,NA,NA,NA
"126","2020-11-27 11:33:52-03","UFU","HUFU","77172","S","Plantae",NA,NA,"Melastomataceae","Miconia","leacoriaceae","Miconia leacoriaceae","R. Goldenb.","Lauriano, M.H.","Leitão Filho, H.F.","s.n.","1980","12","09",NA,"Brasil","Minas Gerais","Lavras","próximo a cidade","-44.999698638916","-21.2453002929688",NA,"Arbusto 1,5m, rósea e estames lilases","HUFU00078129",NA,NA,NA,"20044","auto","2018","12",NA,NA,NA,NA,NA,NA,NA
"127","2014-12-02 11:34:40-02","CAS","CAS-BOT","412311","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","M. Reginato","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9452","2009","2",NA,"South America","Brazil","Goiás",NA,"Municipio Terezina de Goiás. Off of Highway G0-118, about 13 km north of Alto Paraíso de Goiás en route to Terezina de Goiás.","-47.50822","-14.05408",NA,"Shrub 1 m tall. Mostly in immature fruit. Mature fruits purple. Locally common.",NA,NA,"1480",NA,NA,NA,NA,NA,"47.50822° W","14.05408° S",NA,NA,NA,NA,"Magnoliopsida"
"128","2014-11-18 11:37:00-02","CAS","CAS-BOT","410544","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Irwin, H. S.; Maxwell, H.; Wasshausen, D. C.","20159","1968","2",NA,"South America","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. km 120 (ca. 145km N. of Belo Horizonte)",NA,NA,NA,"Shrub ca. 1 m tall. Fruit green.",NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"129","2014-11-18 11:43:17-02","CAS","CAS-BOT","410545","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Nakajima, J. N.; Romero, R.; Zanini, E.; Simao, D. G.","1598","1995","11",NA,"South America","Brazil","Minas Gerais","Sao Roque De Minas","Estrada da Serra Brava","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1,5m. Cálice com lacínios brancos. Corola rósea. Estames vinho. Estilete branco.",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"130","2014-11-18 11:31:58-02","CAS","CAS-BOT","410543","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Romero, R.; Nakajima, J. N.; Oliveira, R.; Oliveira, P. E.; Schiavini, I.","2400","1995","7",NA,"South America","Brazil","Minas Gerais","Sao Roque De Minas","Estrada S. Roque-Sacramento, 3km da sede administrativa, PARNA Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,8m. Corola branca. Anteras róseo-vináceas.",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"131","2019-11-21 10:09:48-03","IBt","SP","140194","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Reginato, M","Eiten, G; Eiten, LT","6859","1965","11","24",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Along road at km 127. Edge of gallery forest of the stream, Rib Andrequicé","-43.55","-19.283333",NA,NA,NA,NA,"1200","1200",NA,NA,"2013","01","-43.55","-19.283333",NA,NA,NA,NA,NA
"132","2019-11-21 10:09:48-03","IBt","SP","349226","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R","Romero, R; Nakajima, JN; Gomes Klein, VL; Alcantara, MB","2711","1995","09","24",NA,"Brasil","Minas Gerais","São Roque de Minas","Guarita de Sacramento. Campo limpo associado a afloramentos rochosos","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:09:48-03","IBt","SP","349222","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R","Romero, R; Nakajima, JN; Farinaccio, MA; Roque, N","4676","1997","10","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedras, descida para o vale dos Cândidos. campo rupestre","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"57119","auto","1997","11",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:09:48-03","IBt","SP","304888","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Reginato, M","Rodrigues, RR; Soares, MT; Andrade, CA; Carneiro, PHM; Lagoa, A; Sakamoto, D; et al.","366","1995","10","07",NA,"Brasil","São Paulo","São João da Boa Vista","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,NA,NA,NA,NA,NA,"17205","auto","2013","01",NA,NA,NA,NA,NA,NA,NA
