"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"3590","2020-02-20 14:37:33-03","IAC","IAC","28247","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P.C. Standley","F.C. Hoehne","s/nº","1926","02","02","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Parque Jabaquara, Ex. Seção de Botânica - Museu Paulista","1926","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591","2019-06-24 08:11:48-03","IAC","IAC","28248","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","E.A. Anunciação","W. Hoehne","s/nº","1965","05","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,NA,"1993","01","09",NA,NA,"doação do instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3592","2019-06-24 08:11:48-03","IAC","IAC","28258","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","E.A. Anunciação","W. Hoehne","s/nº","1965","05","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,NA,"1993","01","09",NA,NA,"doação do instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593","2020-02-20 14:37:33-03","IAC","IAC","28259","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J.H. Kirkbride Jr.","J.S. Silva","326","1974","04","06","Brasil","São Paulo","São Sebastião","-45.4097","-23.76","-45.4097","-23.7600",NA,NA,NA,"1977","06","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3594","2020-02-20 14:37:33-03","IAC","IAC","28694","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L.C. Bernacci; R.B. Torres; C.A.F. Pinto-Maglio & O. Camargo","41","1994","04","12","Brasil","São Paulo","Jundiaí","-46.927972","-23.111861","-46.927972","-23.111861",NA,NA,"IAC, Estação Experimental","1999","08","16",NA,NA,"mamíferos comuns na área: saguis, bugios, jaguatirica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3595","2020-02-20 14:37:33-03","IAC","IAC","28740","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","R.B. Torres; L.C. Bernacci; S.L. Jung-Mendaçolli & S.M.P. Falivene","89","1994","04","13","Brasil","São Paulo","Jundiaí","-46.927972","-23.111861","-46.927972","-23.111861",NA,NA,"IAC, Estação Experimental","1999","08","16",NA,NA,"mamíferos comuns na área: saguis, bugios, jaguatirica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3596","2020-02-20 14:37:33-03","IAC","IAC","28966","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","L.P. Cabral","L.C. Bernacci; R. Pilati; O. Camargo & P.R.P. Andrade","343","1994","06","14","Brasil","São Paulo","Monte Alegre do Sul","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,"IAC, Estação Experimental, área nativa","1997","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3597","2020-02-20 14:37:33-03","IAC","IAC","37763","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","R.C. Hora","s/nº","1997","08","18","Brasil","São Paulo","São Carlos","-47.8908","-22.0175","-47.8908","-22.0175",NA,NA,"Fazenda Canchim - EMBRAPA","1999","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3598","2019-06-24 08:11:48-03","IAC","IAC","29069","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","S.L. Jung-Mendaçolli; C.A.F. Pinto-Maglio; L.P. Cabral & A.M.C. Silva","450","1994","06","14","Brasil","São Paulo","Valinhos","-46.9958","-22.9706","-46.9958","-22.9706",NA,NA,"Estação Experimental de Valinhos","1994","06","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3599","2020-02-20 14:37:33-03","IAC","IAC","29475","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","740","1994","11","28","Brasil","São Paulo","Votuporanga","-50.05796","-20.45739","-50.05796","-20.45739",NA,NA,"IAC, Estação Experimental","1998","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3600","2020-02-20 14:37:33-03","IAC","IAC","29612","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","877","1994","11","30","Brasil","São Paulo","Magda","-50.2261","-20.6439","-50.2261","-20.6439",NA,NA,"Fazenda São Francisco (CFM), margem do rio São José dos Dourados","1999","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3601","2020-02-20 14:37:33-03","IAC","IAC","30755","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli; J.P. Cabral & J.N. Prazeres","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1885","1995","05","18","Brasil","São Paulo","Votuporanga","-50.06888","-20.45933","-50.06888","-20.45933",NA,NA,"IAC, Estação Experimental","1998","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3602","2019-06-24 08:11:48-03","IAC","IAC","31231","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","A.D. Caliente","A.D. Caliente","67","1993","04","14","Brasil","Mato Grosso do Sul","Três Lagoas","-51.6783","-20.7511","-51.6783","-20.7511",NA,NA,"Horto Barra da Moeda","1995","04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3603","2019-06-24 08:11:48-03","IAC","IAC","31232","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","A.D. Caliente","954","1993","07","16","Brasil","Mato Grosso do Sul","Três Lagoas","-51.6783","-20.7511","-51.6783","-20.7511",NA,NA,"Horto Rio Verde Lageado","1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3604","2019-06-28 16:53:13-03","IAC","IAC","31261","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","C.M. Taylor","L. Krieger & L.T. Souza","s/nº","1981","05","03","Brasil","Espírito Santo","Guarapari","-40.511","-20.658","-40.5110","-20.6580",NA,NA,NA,"1997","08","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3605","2019-06-24 08:11:48-03","IAC","IAC","31326","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L. Krieger","s/nº","1988","01","20","Brasil","Minas Gerais","Juiz de Fora","-43.3503","-21.7642","-43.3503","-21.7642",NA,NA,NA,"1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3606","2019-06-24 08:11:48-03","IAC","IAC","31344","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L. Roth","2273","1955","04","09","Brasil","Minas Gerais","Belo Horizonte","-43.9378","-19.9208","-43.9378","-19.9208",NA,NA,"Serra do Curral (Parque Baixa)","1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3607","2020-02-20 14:37:33-03","IAC","IAC","31355","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L. Krieger","11514","1972","02","13","Brasil","Minas Gerais","Santa Rita de Jacutinga","-44.0951","-22.1494","-44.0951","-22.1494",NA,NA,NA,"1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3608","2019-06-24 08:11:48-03","IAC","IAC","31376","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L. Krieger","s/nº","1981","05","02","Brasil","Espírito Santo","Guarapari","-40.511","-20.658","-40.5110","-20.6580",NA,NA,NA,"1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3609","2020-02-20 14:37:33-03","IAC","IAC","31491","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L. Krieger","s/nº","1950","01","09","Brasil","Minas Gerais","Bom Sucesso","-44.7581","-21.0331","-44.7581","-21.0331",NA,NA,NA,"1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3610","2019-06-24 08:11:48-03","IAC","IAC","31529","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","L. Krieger & U.C. Câmara","L. Krieger & U.C. Câmara","s/nº","1971","02","07","Brasil","Minas Gerais","Laranjal","-42.4769","-21.3744","-42.4769","-21.3744",NA,NA,NA,"1971","02","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3611","2019-06-24 08:11:48-03","IAC","IAC","31533","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L. Krieger","16947","1979","10","26","Brasil","Minas Gerais","São João Del Rei","-44.2617","-21.1356","-44.2617","-21.1356",NA,NA,NA,"1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3612","2019-06-28 16:53:13-03","IAC","IAC","31539","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","C.M. Taylor","L. Krieger & M. Sabino","s/nº","1980","01","26","Brasil","Bahia","Porto Seguro","-39.0647","-16.4497","-39.0647","-16.4497",NA,NA,NA,"1997","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3613","2020-02-20 14:37:33-03","IAC","IAC","31925","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","B. Essor","s/nº","1990","12","03","Brasil","São Paulo","Santa Cruz das Palmeiras","-47.2486","-21.8269","-47.2486","-21.8269",NA,NA,"Fazenda Três Barras","1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3614","2019-06-28 16:53:13-03","IAC","IAC","32852","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","Cintia C. Chamas et al.","219","1994","07","28","Brasil","Espírito Santo","Santa Teresa","-40.6003","-19.9356","-40.6003","-19.9356",NA,NA,"Estação Biológica de SantaLúcia, Mata Atlântica de encosta, Valsugana Velha","1995","06","01",NA,NA,"altitude de 500 a 900 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3615","2020-02-20 14:37:33-03","IAC","IAC","34656","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli et al.","S.L. Jung-Mendaçolli; C.M. Taylor & L.P. Cabral","716","1997","08","29","Brasil","São Paulo","Jundiaí","-46.8842","-23.1864","-46.8842","-23.1864",NA,NA,"IAC, Estação Experimental","1997","08","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3616","2020-02-20 14:37:33-03","IAC","IAC","36982","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","A. Amaral Jr.; J.O. Mendonça & A.V.G. Barbosa","23","1997","01","21","Brasil","São Paulo","Cardoso","-49.9142","-20.0819","-49.9142","-20.0819",NA,NA,"Estrada de Cardoso - Votuporanga, mais ou menos a 5 km de Cardoso","1998","08","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3617","2019-06-24 08:11:48-03","IAC","IAC","37284","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","M.H.O Pinheiro & G.H.O Pinheiro","644","1998","01","09","Brasil","São Paulo","Bauru","-49.0606","-22.3147","-49.0606","-22.3147",NA,NA,"Jardim Botânico Municipal","1998","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3618","2019-08-06 13:07:54-03","IAC","IAC","37286","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","M.H.O. Pinheiro","645","1998","01","09","Brasil","São Paulo","Bauru","-49.0606","-22.3147","-49.0606","-22.3147",NA,NA,"Jardim Botânico Municipal","1998","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3619","2020-02-20 14:37:33-03","IAC","IAC","37764","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","R.C. Hora","s/nº","1998","02","14","Brasil","São Paulo","São Carlos","-47.8908","-22.0175","-47.8908","-22.0175",NA,NA,"Fazenda Canchim, EMBRAPA","1999","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3620","2020-02-20 14:37:33-03","IAC","IAC","37807","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","S.L. Jung-Mendaçolli et al.","977","1999","02","26","Brasil","São Paulo","Jundiaí","-46.927972","-23.111861","-46.927972","-23.111861",NA,NA,"IAC, Estação Experimental","1999","02","26",NA,NA,"identificação confirmada por S.L. Jung-Mendaçolli em 27/10/2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3621","2020-02-20 14:37:33-03","IAC","IAC","38217","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","C.M. Taylor","R. Goldenberg & A.A Rezende et al.","32421","1994","12","14","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Praia do Leste, Ilha Anchieta","1997","06","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3622","2020-02-20 14:37:33-03","IAC","IAC","38218","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","H.F. Leitão Filho et al.","32605","1994","12","15","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Ilha Anchieta, trilha - restinga beira do rio","1999","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3623","2020-02-20 14:37:33-03","IAC","IAC","38219","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","V.C. Souza; J. Paula-Souza; N.M. Ivanauskas; A.R. Duarte; A. Eterovic & O.A.V. Marques","11074","1996","04","12","Brasil","São Paulo","Itanhaém","-46.7889","-24.1831","-46.7889","-24.1831",NA,NA,"Ilha da Queimada Grande","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3624","2020-02-20 14:37:33-03","IAC","IAC","38220","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","H. Ogata; M. Heineberg & D.A. Nascimento","258","1995","09","25","Brasil","São Paulo","Cotia","-46.9192","-23.6039","-46.9192","-23.6039",NA,NA,"Centro Municipal de Campismo","1998","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3625","2020-02-20 14:37:33-03","IAC","IAC","38221","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","R.J.F. Garcia; S. Honda & G.M.P. Ferreira","607","1995","02","22","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Parque Ecológico da APA do Carmo","1998","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3626","2019-06-24 08:11:48-03","IAC","IAC","38222","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","H. Ogata; M. Heineberg & D.A. Nascimento","259","1995","09","25","Brasil","São Paulo","Cotia","-46.9192","-23.6039","-46.9192","-23.6039",NA,NA,"Centro Municipal de Campismo","1998","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3627","2020-02-20 14:37:33-03","IAC","IAC","38223","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","L. Rossi; I. Soares & J. Bessa","s/nº","1987","10","30","Brasil","São Paulo","Cotia","-46.9192","-23.6039","-46.9192","-23.6039",NA,NA,"CEMUCAM","1998","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3628","2020-02-20 14:37:33-03","IAC","IAC","38224","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","O. Handro","1114","1965","02","06","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Jardim Botânico","1998","03","11",NA,NA,"nativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3629","2020-02-20 14:37:33-03","IAC","IAC","38225","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","A.C. Brade","s/nº","1913","04","04","Brasil","São Paulo","Jundiaí","-46.8842","-23.1864","-46.8842","-23.1864",NA,NA,NA,"1999","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3630","2020-02-20 14:37:33-03","IAC","IAC","38226","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P.C. Standley","A. Amaral & O. Dominguez","19-A","1920","04","05","Brasil","São Paulo","Santos","-46.3336","-23.9608","-46.3336","-23.9608",NA,NA,"Ilha da Queimada","1920","04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3631","2020-02-20 14:37:33-03","IAC","IAC","38227","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P.C. Standley","F.C. Hoehne","s/nº","1926","02","02","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Parque Jabaquara","1926","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3632","2020-02-20 14:37:33-03","IAC","IAC","38228","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","D.C. Zappi","J.Y. Tamashiro et al.","18882","1986","08","08","Brasil","São Paulo","Atibaia","-46.5503","-23.1169","-46.5503","-23.1169",NA,NA,"Reserva da Pedra Grande","1993","06","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3633","2020-02-20 14:37:33-03","IAC","IAC","38229","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","C.D.Sanches; E.B. Bastos; J.R. Hoffmann & M.R. Gorenstein","36","1994","09","07","Brasil","São Paulo","Iguape","-47.5553","-24.7081","-47.5553","-24.7081",NA,NA,"Beira da estrada Subaúma para Iguápe, próximo à Subaúma","1998","03","09",NA,NA,"coordenadas do material: 24°48#?#54,3S, 47°44#?#32,4W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3634","2020-02-20 14:37:33-03","IAC","IAC","38230","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","E.A. Anunciação","M.Kirizawa","206","1978","03","25","Brasil","São Paulo","Peruíbe","-46.9983","-24.32","-46.9983","-24.3200",NA,NA,NA,"1993","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3635","2020-02-20 14:37:33-03","IAC","IAC","38231","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","H.F. Leitão Filho; R.R. Rodrigues; A.C. Kim; F.A.R.P. Arzolla; R.C.B. Fonseca & J.C. Galvão","32729","1995","02","07","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,"Estrada Pariquera-Açu para Cananéia","1998","03","11",NA,NA,"coordenadas do material: 24°52#?#46,4S, 47°51#?#36W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3636","2020-02-20 14:37:36-03","IAC","IAC","38232","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","E.A. Anunciação","M. Kuhlmann","2984","1954","07","28","Brasil","São Paulo","Itanhaém","-46.7889","-24.1831","-46.7889","-24.1831",NA,NA,"Peruíbe","1993","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3637","2020-02-20 14:37:36-03","IAC","IAC","38233","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","M.A.G.Magenta; S.L. Proença; R. Simão-Bianchini; M.G.L. Wanderley & C.Y. Kiyama","14","1995","04","18","Brasil","São Paulo","Cabreúva","-47.1328","-23.3075","-47.1328","-23.3075",NA,NA,NA,"1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3638","2020-02-20 14:37:36-03","IAC","IAC","38234","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","B.J. Pickel","s/nº","1953","03","11","Brasil","São Paulo","Leme","-47.3903","-22.1856","-47.3903","-22.1856",NA,NA,"Fazenda Rosário","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3639","2020-02-20 14:37:36-03","IAC","IAC","38235","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","H.F. Leitão Filho; C.A. Joly & F.R. Martins","14471","1983","01","21","Brasil","São Paulo","Itirapina","-47.8228","-22.2528","-47.8228","-22.2528",NA,NA,"Reserva de Cerrado da Estação Experimental de Itirapina","1999","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3640","2020-02-20 14:37:36-03","IAC","IAC","38236","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L.C. Bernacci","25843","1990","01","18","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Fazenda São Vicente","1999","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3641","2020-02-20 14:37:36-03","IAC","IAC","38237","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.T.S. Miotto","L.S. Kinoshita-Gouvêa","13606","1982","05","29","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Reserva Municipal Santa Genebra","1987","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
