"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber"
"166","2020-09-12 05:00:02-03","US","US","3479711","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","J. L. Clark, G. Alvarez (local guide) & M. Mailloux","7902","2003","5","10","South America - Neotropics","Ecuador","Chimborazo",NA,"Cantón: Alausi. Parroquia: Huigra. Headwaters of Sigsig Pamba; Quedrada Huigra Viejo. East (2 air-km) of town of Huigra.","-78.9978","-3.2933","1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"167","2020-09-12 05:00:02-03","US","US","3474105","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"X. F. Cornejo & C. Bonitáz","5058","1996","4","14","South America - Neotropics","Ecuador","El Oro",NA,"Bosque Petrificado Puyango, Puyango.","-80.07","-3.87","280",NA,NA,NA,"US00808338",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"168","2020-09-12 05:00:02-03","US","US","604059","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"O. F. Cook & G. B. Gilbert","891","1915","5","25","South America - Neotropics","Peru",NA,NA,"San Miguel, Urubamba Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"169","2020-09-12 05:00:02-03","US","US","1483684","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"P. Jörgensen & E. Hassler","3858","1919","1","2","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"170","2020-09-12 05:00:02-03","US","US","1065171","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"H. F. Pittier","8675","1919","12","8","South America - Neotropics","Venezuela","Carabobo",NA,"Valencia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"171","2020-09-12 05:00:02-03","US","US","1351270","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"E. P. Killip & A. C. Smith","15388","1926","12","11","South America - Neotropics","Colombia","Santander",NA,"Mesa de Los Santos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"172","2020-09-12 05:00:02-03","US","US","1098086","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"R. S. Williams","193","1902","3","15","South America - Neotropics","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"173","2020-09-12 05:00:02-03","US","US","2883292","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"F. A. Barkley & K. Mullen","38c671","1968","8","13","South America - Neotropics","Colombia","Cauca",NA,"N of Rio Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"174","2020-09-12 05:00:02-03","US","US","2702080","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"A. S. Barclay, P. Juajibioy & J. Gama","3553","1972","7","7","South America - Neotropics","Colombia","Cundinamarca",NA,"SE of Boqueron along road to Pandi, near Rio Sumapaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"175","2020-09-12 05:00:02-03","US","US","1499039","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"W. Gehriger","447","1930","9","13","South America - Neotropics","Venezuela","Mérida",NA,"Tabay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"176","2020-09-12 05:00:02-03","US","US","1778673","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Lay, K. K., (US), NMNH","C. R. Worth, J. L. Morrison & O. B. Horton","8941","1938","8","29","South America - Neotropics","Ecuador",NA,NA,"21 km SW of Guayaquil",NA,NA,"40","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"177","2020-09-12 05:00:02-03","US","US","1459559","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"S. da Rocha","6","1939",NA,NA,"South America - Neotropics","Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"178","2020-09-12 05:00:02-03","US","US","1692148","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"B. Jose","25e","1934","5","25","South America - Neotropics","Colombia",NA,NA,"Sasaima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"179","2020-09-12 05:00:02-03","US","US","1141770","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"F. W. Pennell","5213","1922","5","7","South America - Neotropics","Colombia","Valle del Cauca",NA,"La Cumbe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"180","2020-09-12 05:00:02-03","US","US","3319273","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"J. Santisteban C. & J. Guevara B.","156","1987","6","7","South America - Neotropics","Peru","Cajamarca","Santa Cruz","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"181","2020-09-12 05:00:02-03","US","US","2403763","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"S. Tavares","795","1961","9","14","South America - Neotropics","Brazil","Pernambuco",NA,"Pulista, Pedreira de Sao Bento, Proximo ao Rio Jaguaribe, Calcario Maria Farinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"182","2020-09-12 05:00:02-03","US","US","2029322","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"J. M. Idrobo & A. Fernández","242","1949","8","23","South America - Neotropics","Colombia","Cauca",NA,"El Tambo, Corregimiento de Lopez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"183","2020-09-12 05:00:02-03","US","US","1953265","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"T. Lasser","671","1942","11",NA,"South America - Neotropics","Venezuela","Miranda",NA,"Between Las Caudes and El Eucanto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"184","2020-09-12 05:00:02-03","US","US","3411785","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. M. Zardini & L. Guerrero","35842","1993","5","25","South America","Paraguay","Paraguarí",NA,"1 km N of Villa Florida on Tebicuary River.","-57.13","-26.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"185","2020-09-12 05:00:02-03","US","US","1187904","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"W. E. Broadway","294","1923","1","5","South America - Neotropics","Venezuela",NA,NA,"Cristobal Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"186","2020-09-12 05:00:02-03","US","US","3539067","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. Valenzuela & et al.","1282","2003","1","24","South America - Neotropics","Peru","Cusco","Calca","Dist. Lares, Mantto, Colca, Quebrada.","-72.0558","-13.0047","2690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"187","2020-09-12 05:00:02-03","US","US","2979008","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"A. Quintero D.","98","1968","11","6","South America - Neotropics","Venezuela","Mérida",NA,"Libertador, La Punta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"188","2020-09-12 05:00:02-03","US","US","3411784","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. M. Zardini & A. Benítez","47411","1997","11","24","South America","Paraguay","Caazapá",NA,"National Park Caaguazú.","-55.4431","-26.0978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"189","2020-09-12 05:00:02-03","US","US","1618504","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"E. Reed","308","1931","1","26","South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"190","2020-09-12 05:00:02-03","US","US","1443020","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Bro. Elias","699","1929","1",NA,"South America - Neotropics","Colombia","Atlántico",NA,"Barranquilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"191","2020-09-12 05:00:02-03","US","US","3525427","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","C. E. Cerón M., M. Reyna, G. Toasa & M. Reyes","20373","1992","9","26","South America - Neotropics","Ecuador","Guayas","Naranjal","Reserva Ecológical Manglares-Churute. Parroquia Taura.","-79.67","-2.45","100","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"192","2020-09-12 05:00:02-03","US","US","2223850","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"E. Asplund","7724","1939","7","19","South America - Neotropics","Ecuador","Chimborazo",NA,"Huigra",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"193","2020-09-12 05:00:02-03","US","US","227556","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"E. Palmer","s.n.","1854",NA,NA,"South America","Paraguay",NA,NA,"Plata River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"194","2020-09-12 05:00:02-03","US","US","2962019","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Meijer, W.","C. D. Játiva & C. C. Epling","92","1962","7","13","South America - Neotropics","Ecuador","Los Ríos",NA,"Along Rio Cristal near Montalvo",NA,NA,"70","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"195","2020-09-12 05:00:02-03","US","US","2816246","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"J. Cuatrecasas","18623","1944","11","5","South America - Neotropics","Colombia","Valle del Cauca",NA,"Hoya del Rio Cali, Pichinde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"196","2020-09-12 05:00:02-03","US","US","1850099","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"A. Dugand & R. Jaramillo M.","2832","1941","1","15","South America - Neotropics","Colombia","Atlántico",NA,"Los Pendales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"197","2020-09-12 05:00:02-03","US","US","3413119","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","V. Zak & J. L. Jaramillo","3255","1987","12","9","South America - Neotropics","Ecuador","Pichincha",NA,"carretera nanegalito-Armenia-Loma de San José. Colecciones en la zona denominada La Vuelta Brava.","-78.67","0.08","1900","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"198","2020-09-12 05:00:02-03","US","US","3525426","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","C. E. Cerón M.","20021","1992","8","10","South America - Neotropics","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares-Churute. Colecciones entre los alrededores de la Laguna del Canclón y la base del Cimalón Grande.","-79.58","-2.42","40","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"199","2020-09-12 05:00:02-03","US","US","3248490","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Meijer, W.","V. Zak","1493","1986","12","24","South America - Neotropics","Ecuador","Pichincha",NA,"Carretera Quito-Aloag-Sto. Domingo de los Colorados, km 94, a 10 km al S de la Carretera, estribaciOnes occidentales del volcán El Corazón","-78.8542","-0.3583","1300","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"200","2020-09-12 05:00:02-03","US","US","1022215","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Lay, K. K., (US), NMNH","J. N. Rose & G. Rose","22572","1918","9","6","South America - Neotropics","Ecuador",NA,NA,"Vicinity of Huigra, mostly on the Hacienda de Licay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"201","2020-09-12 05:00:02-03","US","US","331927","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"R. Kummrow","544","1974","4","11","South America","Brazil","Paraná",NA,"Caioba, Morro do Boi, Matinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"202","2020-09-12 05:00:02-03","US","US","1850902","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"J. Cuatrecasas, R. E. Schultes & E. Smith","12143","1941","10","13","South America - Neotropics","Colombia","Norte de Santander",NA,"Sarare, Haya del Rio Chitaga, Sobre La Cubuya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"203","2020-09-12 05:00:02-03","US","US","1042746","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"F. W. Pennell","3282","1917","12","22","South America - Neotropics","Colombia","Tolima",NA,"La Virginia, Libano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"204","2020-09-12 05:00:02-03","US","US","1775202","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Ll. Williams","11226","1939","2","13","South America - Neotropics","Venezuela","Bolívar",NA,"La Union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"205","2020-09-12 05:00:02-03","US","US","3334351","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. Killeen & J. Welleens","6296","1994","5","12","South America - Neotropics","Bolivia","Santa Cruz","Velasco","Reserva Forestal. Bajo Paraguá. Laja granitica","-61.5","-14.5389","250","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"206","2020-09-12 05:00:02-03","US","US","604058","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"O. F. Cook & G. B. Gilbert","891","1915","5","25","South America - Neotropics","Peru",NA,NA,"San Miguel, Urubamba Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"207","2020-09-12 05:00:02-03","US","US","3466881","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Lay, K. K., (US), NMNH","J. Cuatrecasas","22172","1946","10","16","South America - Neotropics","Colombia","Valle del Cauca",NA,"Cordillera Occidental, vertiente occidental: monte La Guarida, filo de la cordillera sobre La Carbonera (entre Las Brisas y Albán).",NA,NA,"1950","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"208","2020-09-12 05:00:02-03","US","US","2933727","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"C. M. Ochoa","14563","1982","2","9","South America - Neotropics","Peru","Huánuco",NA,"Huánuco a Panao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"209","2020-09-12 05:00:02-03","US","US","1344314","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"P. Cornellio","64","1927",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Maracay, Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"210","2020-09-12 05:00:02-03","US","US","1774815","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"E. Pérez Arbeláez & J. Cuatrecasas","5344","1939","6","4","South America - Neotropics","Colombia","Cundinamarca",NA,"La Vega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"211","2020-09-12 05:00:02-03","US","US","3474103","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"X. F. Cornejo & C. Bonitáz","5732","1997","8","27","South America - Neotropics","Ecuador","Guayas",NA,"Cord. Chongón-Colonche, Bosque Protector Loma Alta.","-80.78","-1.8","630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"212","2020-09-12 05:00:02-03","US","US","1230327","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"A. Allart","506","1924","12",NA,"South America - Neotropics","Venezuela","Federal District",NA,"Las Adjuntas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"213","2020-09-12 05:00:02-03","US","US","2108357","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"F. R. Fosberg","19734","1943","1","17","South America - Neotropics","Colombia","Huila",NA,"Finca Cedral, Quebrada Urraca, Rio Fortalecillas, above Vega Larga, E of Neiva","-74.9667","2.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"214","2020-09-12 05:00:02-03","US","US","1022967","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Lay, K. K., (US), NMNH","J. N. Rose, A. Pachano & G. Rose","23474","1918","10","16","South America - Neotropics","Ecuador",NA,NA,"Vicinity of La Chonta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"215","2015-03-07 08:09:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,"N. Hensold : Field Museum of Natural History","N. Dostert","98/39","1998","3","7","South America","Peru","Amazonas","Chachapoyas","from Leymebamba 3-10 km on road to Chachapoyas",NA,NA,"2000","2100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"216","2015-03-07 08:09:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,"N. Hensold : Field Museum of Natural History","S. Llatas Quiroz","1452","1985","10","19","South America","Peru","Lambayeque","Lambayeque","El Lloque, Penachi",NA,NA,"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"217","2018-05-14 17:44:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,"RRC ID Flag","A. Sagástegui A. et al.","15198","1994","3","31","South America","Peru","Cajamarca","Contumazá","Platanar-Planta eléctrica (ruta Cascas-Contumazá)",NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15198"
"218","2016-06-29 15:45:18-03","F","FMNH-SEEDPLANTS","V0333123F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333123F","V0333123F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"219","2016-07-18 09:26:42-03","F","FMNH-SEEDPLANTS","V0333124F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333124F","V0333124F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"220","2016-06-29 15:45:44-03","F","FMNH-SEEDPLANTS","V0333125F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333125F","V0333125F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"221","2016-06-29 15:43:10-03","F","FMNH-SEEDPLANTS","V0333126F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333126F","V0333126F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"222","2016-06-29 15:44:44-03","F","FMNH-SEEDPLANTS","V0333127F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333127F","V0333127F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"223","2016-06-29 15:46:06-03","F","FMNH-SEEDPLANTS","V0333130F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333130F","V0333130F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"224","2016-07-18 09:27:09-03","F","FMNH-SEEDPLANTS","V0333131F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333131F","V0333131F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"225","2016-06-29 15:43:38-03","F","FMNH-SEEDPLANTS","V0333132F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0333132F","V0333132F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"226","2016-06-29 15:43:46-03","F","FMNH-SEEDPLANTS","V0333133F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333133F","V0333133F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
