"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","imagecode","relationshipType","relatedCatalogItem","continentOcean","fieldNumber","preparationType","typeStatus","individualCount","previousCatalogNumber","sex"
"97","2014-10-09 13:58:31-03","UHH","HBG","502003","S","Plantae","Orchidaceae","Spiranthes","excelsa","Spiranthes excelsa","Kraenzl.","Kränzlin, F.",NA,NA,NA,"Dusén, P.","1910","09","04","Brazil",NA,NA,"Paraná, in silvula, loco non indicato",NA,NA,NA,NA,"ex Herb. Kränzlin<br>with drawings by Szlachetko NEOTROP","HBG502003",NA,NA,NA,"10286",NA,NA,NA,NA,"HBG502003",NA,NA,"South America",NA,NA,"Type",NA,NA,NA
"98","2014-10-09 13:58:31-03","UHH","HBG","502026","S","Plantae","Orchidaceae","Spiranthes","pachychila","Spiranthes pachychila","Kraenzl.","Kränzlin, F.",NA,NA,NA,"Dusén, P.","1909","11","23","Brazil",NA,NA,"Paraná, Serra do Mar, Monte Alegre, in terra silvosa",NA,NA,NA,NA,"ex Herb. Kränzlin NEOTROP<br>Herbarium Hamburgense evacuated and inaccessible 1943-1992","HBG502026",NA,NA,NA,"9035",NA,"1000","1000",NA,"HBG502026",NA,NA,"South America",NA,NA,"Isotype",NA,NA,NA
"99","2021-02-08 12:52:22-03","UFRGS","ICN","145727","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Singer, R",NA,NA,NA,"Buzatto, CR","2006","10","09","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00041170","Monocotyledon",NA,NA,"277","29946",NA,NA,"auto",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:52:22-03","UFRGS","ICN","145746","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Singer, R",NA,NA,NA,"Buzatto, CR","2006","10","08","Brasil","RS","Guaíba","Faz. São Maximiano BR 116 km 308","-51.3250007629395","-30.113899230957",NA,NA,"Flores brancas","ICN00041171","Monocotyledon",NA,NA,"s.n.","28343",NA,NA,"auto",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"101","2021-02-08 12:52:22-03","UFRGS","ICN","165334","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS","2009","09","25","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.-30.070793 -51.022664","-51.0225","-30.070556","-51.0225","-30.070556","Flores esverdeadas com labelo branco; Interior da mata.","ICN00041172","Monocotyledon",NA,NA,"478",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"102","2019-11-21 10:13:50-03","IBt","SP","50494","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.",NA,NA,NA,NA,"Orth, C","1931","10","02","Brasil","Rio Grande do Sul","Porto Alegre","Morro da Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"564","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-21 10:13:50-03","IBt","SP","29059","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Hoehne, FC",NA,NA,NA,"Usteri, A","1907","07","25","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"s.n.","55628",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:13:50-03","IBt","SP","216536","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.",NA,NA,NA,NA,"Kirizawa, M; Lopes, EA","1987","08","25","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"Mata de encosta, picada três, região de aceiro, terrestre, com raízes fasciculadas bastantes carnosas, flores esverdeadas",NA,NA,NA,NA,"1916","27258",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-21 10:13:50-03","IBt","SP","5266","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.",NA,NA,NA,NA,"Gehrt, A","1921","02","10","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"s.n.","27258",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-21 10:13:50-03","IBt","SP","5769","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.",NA,NA,NA,NA,"Gehrt, A","1921","10","05","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"Fl. labelo alvo pétalas vermelhas",NA,NA,NA,NA,"s.n.","27258",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-06-23 10:24:35-03","AMES","HU-HERB","AMES 00104122","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindley",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"Other","Drawing of type",NA,NA,"undetermined"
