"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"897","2019-10-07 09:20:54-03","UEFS","HUEFS","171619","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Silva, A.C.","1","2006","04","03",NA,"Brasil","Sergipe","Pov. Lagoa Redonda.",NA,NA,"Riacho Aningas e margens.","HUEFS0171619","R.Br.","-36.8560981750488","-10.7377996444702","HUEFS0171619","Pirambu",NA,NA,NA,NA,NA,"22600","auto","Lilianae",NA,NA,NA,NA,NA,NA
"898","2020-07-03 15:41:14-03","UEFS","HUEFS","208994","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A.R.O.Ribeiro","Oliveira, R.C.","1833","2006","12","12",NA,"Brasil","Rio Grande do Norte","Tibau. Praia das Emanoelas na estrada para Areias Alvas.",NA,NA,NA,"HUEFS0208994","R.Br.","-37.252498626709","-4.83722019195557","HUEFS0208994 HUEFS0208994_e1","Tibau",NA,"2007","10",NA,NA,"22036","auto","Lilianae",NA,NA,NA,NA,NA,NA
"899","2019-10-07 09:20:54-03","UEFS","HUEFS","146416","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Carvalho, P.D.","454","2009","01","15",NA,"Brasil","Bahia","Bom Jesus da Serra Próximo à área com afloramento de serpentinito. Rejeito.",NA,NA,"Caatinga","HUEFS0146416","R.Br.","-40.516667","-14.4","HUEFS0146416","Poções",NA,NA,NA,"40W31'0''","14S24'0''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"900","2019-10-07 09:20:54-03","UEFS","HUEFS","134260","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A.P.Prata","Lyra-Lemos, R.P.","5105","2001","11","15",NA,"Brasil","Alagoas","Serra das mãos, próximo ao riaho Ribeira e à Vila Campestre.",NA,NA,"Caatinga arbórea.","HUEFS0134260","R.Br.","-36.984444","-9.678333","HUEFS0134260","Jaramataia",NA,"2010","03","36W59'4''","9S40'42''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"901","2019-10-07 09:20:54-03","UEFS","HUEFS","144736","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A.P.Prata","Jesus, N.G.","266","2003","09","05",NA,"Brasil","Bahia","Estrada poças - Siribinha.",NA,NA,NA,"HUEFS0144736","R.Br.","-37.518056","-11.736111","HUEFS0144736","Conde",NA,"2010","03","37W31'5''","11S44'10''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"902","2019-10-07 09:20:54-03","UEFS","HUEFS","151638","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M.Martins","Melo, E.","6451","2009","09","06",NA,"Brasil","Bahia","Reserva Florestal da Agrovale. Lagoa Represada.","375",NA,NA,"HUEFS0151638","R.Br.","-40.388056","-9.410833","HUEFS0151638","Juazeiro","375","2011","05","40W23'17''","9S24'39''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"903","2019-10-07 09:20:54-03","UEFS","HUEFS","195471","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Miranda, A.M.","844","1993","06","01",NA,"Brasil","Pernambuco","Arquipélago Fernando de Noronha, Ilha da Rata.",NA,NA,NA,"HUEFS0195471","R.Br.","-32.416667","-3.833333","HUEFS0195471","Fernando de Noronha",NA,NA,NA,"32W25'","3S50'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"904","2019-10-07 09:20:54-03","UEFS","HUEFS","227891","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Melo, E.","13343","2016","10","12",NA,"Brasil","Bahia","Ipuaçu. Rio Jacuípe, Fazenda Morro Branco.","130",NA,"Mata ciliar do rio Jacuípe.","HUEFS0227891","R.Br.","-39.037778","-12.247222","HUEFS0227891","Feira de Santana","130",NA,NA,"39W2'16''","12S14'50''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"905","2019-10-07 09:20:54-03","UEFS","HUEFS","241","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Noblick, L.R.","1871","1980","05","30",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0000241","R.Br.","-40.55","-11.716667","HUEFS0000241","Piritiba",NA,NA,NA,"40W33'","11S43'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"906","2019-10-07 09:20:54-03","UEFS","HUEFS","718","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","L.R.Noblick","Grupo Pedra do Cavalo","33","1980","05",NA,NA,"Brasil","Bahia",NA,"120",NA,NA,"HUEFS0000718","R.Br.","-39.083333","-12.533333","HUEFS0000718","Cachoeira","40","1984","10","39W5'","12S32'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"907","2019-10-07 09:20:54-03","UEFS","HUEFS","5530","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Noblick, L.R.","4491","1985","12","12",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0005530","R.Br.","-38.35","-12.933333","HUEFS0005530","Salvador",NA,NA,NA,"38W21'","12S56'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"908","2019-10-07 09:20:54-03","UEFS","HUEFS","92749","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A.P.Prata","Nunes, T.S.","1164","2005","03","18",NA,"Brasil","Ceará","Cumbi. Área de dunas, próximo a estação de tratamento de águas.",NA,NA,NA,"HUEFS0092749","R.Br.","-37.759167","-4.492778","HUEFS0092749","Aracati",NA,"2006","02","37W45'33''","4S29'34''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"909","2019-10-07 09:20:54-03","UEFS","HUEFS","5569","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Gusmão, E.F.de","510","1982","04","09",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0005569","R.Br.","-39.0438995361328","-13.4869003295898","HUEFS0005569","Cairú",NA,NA,NA,NA,NA,"24756","auto","Lilianae",NA,NA,NA,NA,NA,NA
"910","2019-10-07 09:20:54-03","UEFS","HUEFS","171787","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Costa, S.M.","540","2009","02","28",NA,"Brasil","Sergipe","Canal do Parapuca.",NA,NA,"Restinga.","HUEFS0171787","R.Br.","-36.4660987854004","-10.4294004440308","HUEFS0171787","Brejo Grande",NA,NA,NA,NA,NA,"15456","auto","Lilianae",NA,NA,NA,NA,NA,NA
"911","2019-10-07 09:20:54-03","UEFS","HUEFS","195468","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Miranda, A.M.","2875","1997","10","01",NA,"Brasil","Pernambuco","Ilha Fernando de Noronha, Baia de Sueste. Em Costões rochosos.",NA,NA,NA,"HUEFS0195468","R.Br.","-32.4108009338379","-3.84028005599976","HUEFS0195468","Fernando de Noronha",NA,NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA,NA
"912","2019-10-07 09:20:54-03","UEFS","HUEFS","195470","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Miranda, A.M.","2879","1997","10","01",NA,"Brasil","Pernambuco","Ilha Fernando de Noronha, costões da praia de Caracas.",NA,NA,NA,"HUEFS0195470","R.Br.","-32.4108009338379","-3.84028005599976","HUEFS0195470","Fernando de Noronha",NA,NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA,NA
"913","2019-10-07 09:20:54-03","UEFS","HUEFS","195469","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Miranda, A.M.","3230","1999","04","09",NA,"Brasil","Pernambuco","Ilha Fernando de Noronha, Morro Branco.",NA,NA,NA,"HUEFS0195469","R.Br.","-32.4108009338379","-3.84028005599976","HUEFS0195469","Fernando de Noronha",NA,NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA,NA
"914","2019-10-07 09:20:54-03","UEFS","HUEFS","28084","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M.Alves","França, F.","PCD6005","1997","03","04",NA,"Brasil","Bahia","Remanso/Maribus.",NA,NA,"Pântano.","HUEFS0028084","R.Br.","-41.1561012268066","-11.5500001907349",NA,"Morro do Chapéu",NA,"2000","02",NA,NA,"98143","auto","Lilianae",NA,NA,NA,NA,NA,NA
"915","2019-10-07 09:20:54-03","UEFS","HUEFS","9380","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa subsp. spathacea",NA,"Ferreira, M.C.","100","1988","03","14",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0009380","(Roth) T.Koyama","-38.483333","-12.95","HUEFS0009380","Salvador",NA,NA,NA,"38W29'","12S57'",NA,NA,"Lilianae",NA,"subsp. spathacea",NA,NA,NA,NA
"916","2019-10-07 09:20:54-03","UEFS","HUEFS","9380","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa subsp. spathacea",NA,"Ferreira, M.C.","100","1988","03","14",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0009380","(Roth) T.Koyama","-38.483333","-12.95","HUEFS0009380","Salvador",NA,NA,NA,"38W29'","12S57'",NA,NA,"Lilianae",NA,"subsp. spathacea",NA,NA,NA,NA
"917","2019-10-07 09:20:54-03","UEFS","HUEFS","159023","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea",NA,"Miranda, A.M.","2028","1994","10","18",NA,"Brasil","Pernambuco","Piedade.",NA,NA,"Beira do mangue.","HUEFS0159023","Röth","-35.0147018432617","-8.11277961730957","HUEFS0159023","Jaboatão dos Guararapes",NA,NA,NA,NA,NA,"16392","auto","Lilianae",NA,NA,NA,NA,NA,NA
"918","2020-07-23 12:04:23-03","CEPLAC","CEPEC","14386","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","S. Mayo","S. A. Mori","10158","1978","06","07",NA,"Brasil","Bahia","1Km ao S Itacare. Beira-mar.",NA,NA,NA,NA,NA,"-38.9967002868652","-14.2775001525879",NA,"ITACARÉ",NA,NA,NA,"0W0'0","0S0'0","41230","auto",NA,NA,NA,"30/12/1979",NA,NA,NA
"919","2020-07-23 12:04:23-03","CEPLAC","CEPEC","37731","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Alves","E. F. de Gusmão","510","1982","04","09",NA,"Brasil","Bahia","Ilha de Tinharé. Morro de São Paulo, na fonte grande.",NA,NA,NA,NA,NA,"-39.0438995361328","-13.4869003295898",NA,"CAIRÚ",NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,"28/02/2000",NA,NA,NA
"920","2020-07-23 12:04:23-03","CEPLAC","CEPEC","102819","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. T. Strong","G. Hatschbach","75549","2003","06","20",NA,"Brasil","Bahia","Fazendinha.",NA,NA,NA,NA,NA,"-37.6105995178223","-11.8135995864868",NA,"conde",NA,NA,NA,NA,NA,"31737","auto",NA,NA,NA,"30/12/2003",NA,NA,NA
"921","2020-07-23 12:04:23-03","CEPLAC","CEPEC","15935","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","T. Koyama","S. A. Mori","11497","1979","02","08",NA,"Brasil","Bahia","1Km ao S Itacare.",NA,NA,NA,NA,NA,"-38.9967002868652","-14.2775001525879",NA,"ITACARÉ",NA,NA,NA,"0W0'0","0S0'0","41230","auto",NA,NA,NA,"28/09/1979",NA,NA,NA
"922","2020-07-23 12:04:23-03","CEPLAC","CEPEC","96966","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Alves","F. França","6005","2004","02","05",NA,"Brasil","Bahia","Ventura, beira do rio, um pouco acima do povoado.",NA,NA,NA,NA,NA,"-41.1561012268066","-11.5500001907349",NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,"28/02/2000",NA,NA,NA
"923","2020-07-23 12:04:23-03","CEPLAC","CEPEC","74340","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Alves","F. França","6005","1997","03","04",NA,"Brasil","Bahia","Ventura, beira do rio, um pouco acima do povoado.",NA,NA,NA,NA,NA,"-41.1561012268066","-11.5500001907349",NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,"30/06/2000",NA,NA,NA
"924","2020-07-23 12:04:23-03","CEPLAC","CEPEC","20252","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","T. Koyama","A. P. Duarte","5957","1961","08","22",NA,"Brasil","Bahia","Área aberta.",NA,NA,NA,NA,NA,"-39.0647010803223","-16.4496994018555",NA,"PORTO SEGURO",NA,NA,NA,"0W0'0","0S0'0","68835","auto",NA,NA,NA,"16/06/1966",NA,NA,NA
"925","2020-07-23 12:04:23-03","CEPLAC","CEPEC","58903","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Alves","P. C. Vinha","1236","1986","11","13",NA,"Brasil","Espírito Santo","Itaunas/Conceição da Barra. Após os primeiros cordões de dunas.",NA,NA,NA,NA,NA,"-39.7322006225586","-18.5932998657227",NA,"CONCEIÇÃO DA BARRA",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,"30/01/2000",NA,NA,NA
"926","2020-07-23 12:04:23-03","CEPLAC","CEPEC","58932","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Alves","O. J. Pereira","1300","1987","10","26",NA,"Brasil","Espírito Santo","Campus da UFES Goiabeiras/Vitória.",NA,NA,NA,NA,NA,"-40.3377990722656","-20.3194007873535",NA,"VITÓRIA",NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,"28/02/2000",NA,NA,NA
"927","2020-07-23 12:04:23-03","CEPLAC","CEPEC","149006","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"E. O. Moura","693",NA,NA,NA,NA,"Brasil","Rio Grande do Norte",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"-36.0381011962891","-5.06639003753662",NA,"Caiçara do Norte",NA,NA,NA,NA,NA,"22385","auto",NA,NA,NA,NA,NA,NA,NA
"928","2020-07-23 12:04:23-03","CEPLAC","CEPEC","27030","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","S. Mayo","Grupo Pedra do Cavalo","33","1980","05","01",NA,"Brasil","Bahia","Barragem de Bananeiras. Vale dos Rios Paraguaçu e Jacuipe.",NA,NA,NA,NA,NA,"-39.083333","-12.533333",NA,"CACHOEIRA",NA,NA,NA,"39W5'0","12S32'0",NA,NA,NA,NA,NA,"01/10/1982",NA,NA,NA
"929","2020-07-23 12:04:23-03","CEPLAC","CEPEC","104801","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. L. Guedes","M. L. Guedes","7883","2001","03","27",NA,"Brasil","Bahia","Litoral Norte. Fazenda Panema.",NA,NA,NA,NA,NA,"-38.383333","-12.55",NA,"SÃO SEBASTIÃO DO PASSÉ",NA,NA,NA,"38W23'","12S33'",NA,NA,NA,NA,NA,"30/03/2001",NA,NA,NA
"930","2020-07-23 12:04:23-03","CEPLAC","CEPEC","19634","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","S. Mayo","R. M. Harley","19390","1977","03","04",NA,"Brasil","Bahia","19.5Km ao SE da cidade, BA-052 Rod. P/ Mundo Novo, próximo ao Rio do Ferro Doido.",NA,NA,NA,NA,NA,"-41.333333","-11.633333",NA,"MORRO DO CHAPÉU",NA,NA,NA,"41W20'0","11S38'0",NA,NA,NA,NA,NA,"01/11/1978",NA,NA,NA
"931","2020-07-23 12:04:23-03","CEPLAC","CEPEC","19637","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","S. Mayo","R. M. Harley","20030","1977","03","26",NA,"Brasil","Bahia","Ca. 0.5Km ao SW de Jussiape, Rod. p/ Marcolino Moura.",NA,NA,NA,NA,NA,"-41.616667","-13.516667",NA,"jussiape",NA,NA,NA,"41W37'0","13S31'0",NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA
"932","2020-07-23 12:04:23-03","CEPLAC","CEPEC","40863","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","L. R. Noblick","L. R. Noblick","4491","1985","12","12",NA,"Brasil","Bahia","Lagoa do Urubu. Itapuã.",NA,NA,NA,NA,NA,"-38.35","-12.933333",NA,"SALVADOR",NA,NA,NA,"38W21'0","12S56'0",NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA
"933","2020-07-23 12:04:23-03","CEPLAC","CEPEC","65874","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A. P. Prata","M. L. Guedes",NA,"1996","03","30",NA,"Brasil","Bahia","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"POSTO DA MATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2000",NA,NA,NA
"934","2020-07-23 12:04:23-03","CEPLAC","CEPEC","38306","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","T. Koyama","L. A. Mattos-Silva","1932","1985","11","21",NA,"Brasil","Bahia","Km 4 Rod. Cairu/Nilo Peçanha. Ramal a esqurda 1,5Km extensão prox. Faz. Subauna.",NA,NA,NA,NA,NA,"-39.0438995361328","-13.4869003295898",NA,"CAIRÚ",NA,NA,NA,"0W0'0","0S0'0","24756","auto",NA,NA,NA,"30/12/1986",NA,NA,NA
"935","2020-07-23 12:04:23-03","CEPLAC","CEPEC","56922","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Alves","A. M. Amorim","962","1979","04","18",NA,"Brasil","Bahia","Entre a praia do Farol e a praia da Ribeira. Mata de encosta próx. ao mar.",NA,NA,NA,NA,NA,"-38.9967002868652","-14.2775001525879",NA,"ITACARÉ",NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,"30/12/2000",NA,NA,NA
"936","2020-07-23 12:04:23-03","CEPLAC","CEPEC","49493","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Alves","A. M. de Carvalho","3245","1991","02","12",NA,"Brasil","Bahia","Ca. 15Km na estrada p/ Brumado.",NA,NA,NA,NA,NA,"-41.8405990600586","-13.6430997848511",NA,"livramento do brumado",NA,NA,NA,NA,NA,"61794","auto",NA,NA,NA,"28/02/2000",NA,NA,NA
"937","2020-07-23 12:04:23-03","CEPLAC","CEPEC","45695","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","L. Mendes","L. Mendes","4","1989","11","29",NA,"Brasil","Bahia","Arquipelago dos Abrolhos. Ilha de Siriba.",NA,NA,NA,NA,NA,"-39.2207984924316","-17.341100692749",NA,"PRADO",NA,NA,NA,"0W0'0","0S0'0","53161","auto",NA,NA,NA,"30/12/1989",NA,NA,NA
"938","2020-07-23 12:04:23-03","CEPLAC","CEPEC","54958","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A. P. Prata","A. M. de Carvalho","3876","1992","01","01",NA,"Brasil","Bahia","Beira da estrada Caldas do Jorro/Araci/Tucano.",NA,NA,NA,NA,NA,"-38.7867012023926","-10.9631004333496",NA,"tucano",NA,NA,NA,"0W0'0","0S0'0","55392","auto",NA,NA,NA,"30/06/2000",NA,NA,NA
"939","2020-07-23 12:04:23-03","CEPLAC","CEPEC","44866","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A. P. Prata","D. Araujo","6866","1998","08","13",NA,"Brasil","Rio de Janeiro","Araruama.",NA,NA,NA,NA,NA,"-42.3431015014648","-22.8728008270264",NA,"ARARUAMA",NA,NA,NA,"0W0'0","0S0'0","38914","auto",NA,NA,NA,"30/06/2000",NA,NA,NA
"940","2020-07-23 12:04:23-03","CEPLAC","CEPEC","149886","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","E. O. Moura","E. O. Moura","861",NA,NA,NA,NA,"Brasil","Rio Grande do Norte",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"-35.3830986022949","-5.27277994155884",NA,"RIO DO FOGO",NA,NA,NA,NA,NA,"22668","auto",NA,NA,NA,NA,NA,NA,NA
"941","2020-07-23 12:04:23-03","CEPLAC","CEPEC","10745","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea","T. Koyama","R. M. Harley","17134","1974","03","18",NA,"Brasil","Bahia","5Km ao S cidade.",NA,NA,NA,NA,NA,"-39.016667","-16.316667",NA,"SANTA CRUZ CABRÁLIA",NA,NA,NA,"39W1'0","16S19'0",NA,NA,NA,NA,"spathacea","30/12/1979",NA,NA,NA
"942","2020-07-23 12:04:23-03","CEPLAC","CEPEC","10780","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea","T. Koyama","R. M. Harley","17585","1974","03","31",NA,"Brasil","Bahia","Proximo da Foz Rio de Contas.",NA,NA,NA,NA,NA,"-38.983333","-14.3",NA,"ITACARÉ",NA,NA,NA,"38W59'0","14S18'0",NA,NA,NA,NA,"spathacea","30/12/1979",NA,NA,NA
"943","2020-07-23 12:04:23-03","CEPLAC","CEPEC","45477","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea","G. C. P. Pinto","M. C. Ferreira","100","1988","03","14",NA,"Brasil","Bahia","Sem informação.",NA,NA,NA,NA,NA,"-38.483333","-12.95",NA,"SALVADOR",NA,NA,NA,"38W29'0","12S57'0",NA,NA,NA,NA,"spathacea","27/03/1988",NA,NA,NA
"944","2020-07-23 12:04:23-03","CEPLAC","CEPEC","3035","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea","T. Koyama","J. P. Lanna","1320","1967","04","13",NA,"Brasil","Bahia","Rod. Itapebi/Belmonte.",NA,NA,NA,NA,NA,"-39.5339012145996","-15.9507999420166",NA,"ITAPEBÍ",NA,NA,NA,"0W0'0","0S0'0","43726","auto",NA,NA,"spathacea","01/06/1979",NA,NA,NA
"945","2020-07-23 12:04:23-03","CEPLAC","CEPEC","10745","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea","T. Koyama","R. M. Harley","17134","1974","03","18",NA,"Brasil","Bahia","5Km ao S cidade.",NA,NA,NA,NA,NA,"-39.016667","-16.316667",NA,"SANTA CRUZ CABRÁLIA",NA,NA,NA,"39W1'0","16S19'0",NA,NA,NA,NA,"spathacea","30/12/1979",NA,NA,NA
"946","2020-07-23 12:04:23-03","CEPLAC","CEPEC","10780","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea","T. Koyama","R. M. Harley","17585","1974","03","31",NA,"Brasil","Bahia","Proximo da Foz Rio de Contas.",NA,NA,NA,NA,NA,"-38.983333","-14.3",NA,"ITACARÉ",NA,NA,NA,"38W59'0","14S18'0",NA,NA,NA,NA,"spathacea","30/12/1979",NA,NA,NA
"947","2020-07-23 12:04:23-03","CEPLAC","CEPEC","45477","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea","G. C. P. Pinto","M. C. Ferreira","100","1988","03","14",NA,"Brasil","Bahia","Sem informação.",NA,NA,NA,NA,NA,"-38.483333","-12.95",NA,"SALVADOR",NA,NA,NA,"38W29'0","12S57'0",NA,NA,NA,NA,"spathacea","27/03/1988",NA,NA,NA
"948","2020-07-23 12:04:23-03","CEPLAC","CEPEC","3035","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea","T. Koyama","J. P. Lanna","1320","1967","04","13",NA,"Brasil","Bahia","Rod. Itapebi/Belmonte.",NA,NA,NA,NA,NA,"-39.5339012145996","-15.9507999420166",NA,"ITAPEBÍ",NA,NA,NA,"0W0'0","0S0'0","43726","auto",NA,NA,"spathacea","01/06/1979",NA,NA,NA
"949","2020-07-23 12:04:23-03","CEPLAC","CEPEC","69670","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","M. Luceno","A. Ma. Miranda","2027","1994","10","18",NA,"Brasil","Pernambuco","Piedade.",NA,NA,NA,NA,NA,"-35.0147018432617","-8.11277961730957",NA,"JABOATÃO DOS GUARARAPES",NA,NA,NA,NA,NA,"16392","auto",NA,NA,NA,"30/05/1995",NA,NA,NA
"950","2021-04-08 17:13:23-03","UESB","HUESB","5452","S","Plantae","Monocotyledoneae",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Guedes, M.L.; et al.; et al.","7883","2001","03","27",NA,"Brasil","Bahia","Litoral Norte, Fazenda Panema.",NA,NA,"Erva, 2,5m. Folhas lineares. Inflorescência terminal com espiguetas marrons.","HUESB000005452","(Lam.) R. Br.","-38.383333","-12.55",NA,"São Sebastião do Passé",NA,NA,NA,"-38.383333","-12.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
