"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"48","2020-11-04 11:03:01-03","ESALQ","ESA","111241","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Arbo, M.M.","4017.0","1990","05","13","Brasil","Minas Gerais","Ca. Antonio Pereira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA111241","ESA111241",NA,NA,NA,NA
"49","2020-11-04 11:03:01-03","ESALQ","ESA","111232","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Wanderley, M.G.L.","2080.0","1986","05","23","Brasil","Minas Gerais","Santa do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA111232","ESA111232",NA,NA,NA,NA
"50","2020-11-04 11:03:01-03","ESALQ","ESA","97745","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Feliciano, C.D.","2008",NA,NA,"Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","32643.0","2007","02","18","Brasil","Minas Gerais","Santana do Pirapama.","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha do João Carrinho (756-1080 m.s.m.). Campo rupestre.","-437,387","-19,048",NA,NA,"Erva, ca. 1,5 m alt.; frutos castanhos. Beira de córrego. Local muito úmido.","-437.387","-19.048",NA,NA,NA,NA,NA,"ESA097745","ESA097745",NA,NA,NA,NA
"51","2020-11-04 11:03:01-03","ESALQ","ESA","77571","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Feliciano, C.D.","2008",NA,NA,"Souza, V.C.; Araújo, A.O.; Romão, G.O.; Elias, S.I.; Sampaio, D.","28073.0","2002","02","20","Brasil","Minas Gerais","Ouro Preto","Camarinhas. Campo rupestre.","-43,303","-20,368,889","1400","1400","Erva, 50-120 cm alt.; brácteas e botões róseos; flores alvas.","-43.303",NA,NA,NA,NA,NA,NA,"ESA077571","ESA077571",NA,NA,NA,NA
"52","2020-11-04 11:03:01-03","ESALQ","ESA","84020","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Schott","Feliciano, C.D.","2008",NA,NA,"Krieger, L.","16237.0","1979","06","15","Brasil","Minas Gerais","Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA084020","ESA084020",NA,NA,NA,NA
"53","2020-11-04 11:03:01-03","ESALQ","ESA","103355","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Kollmann, L.","2019","03","15","Kuhlmann, M.",NA,"1939","04","22","Brasil","Minas Gerais","Serraria da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA103355","ESA103355",NA,NA,NA,NA
"54","2020-11-04 11:03:01-03","ESALQ","ESA","117478","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Delfini, C.","31.0",NA,NA,NA,"Brasil","Minas Gerais","São José do Barreiro","Parque Nacional da Serra da Canastra. Acesso pela portaria Casca D#?#Anta. Trilha para a cachoeira Casca D#?#Anta.",NA,NA,NA,NA,"Erva, aprox. 30cm alt.",NA,NA,NA,NA,NA,NA,NA,"ESA117478","ESA117478",NA,NA,NA,NA
"55","2020-11-04 11:03:01-03","ESALQ","ESA","111231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Teixeira, W.A.",NA,"1994","03","11","Brasil","Minas Gerais","Pico do Itabirito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA111231","ESA111231",NA,NA,NA,NA
"56","2020-11-04 11:03:01-03","ESALQ","ESA","111245","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Elcione",NA,"1985","04","28","Brasil","Minas Gerais","Caete",NA,NA,NA,NA,NA,NA,"-43.6697006225586","-19.8799991607666","22051",NA,"auto",NA,NA,"ESA111245","ESA111245",NA,NA,NA,NA
"57","2020-11-04 11:03:01-03","ESALQ","ESA","80589","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Schott","Feliciano, C.D.","2008",NA,NA,"Elcione et al.",NA,"1985","04","28","Brasil","Minas Gerais","Caeté",NA,NA,NA,NA,NA,NA,"-43.6697006225586","-19.8799991607666","22051",NA,"auto",NA,NA,"ESA080589","ESA080589",NA,NA,NA,NA
"58","2020-11-04 11:03:01-03","ESALQ","ESA","111244","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Kollmann, L.","2019","03","15","Volpi, R.L.","146.0","2002","04","13","Brasil","Minas Gerais","Delfinópolis",NA,NA,NA,NA,NA,NA,"-46.8539009094238","-20.343900680542","41380",NA,"auto",NA,NA,"ESA111244","ESA111244",NA,NA,NA,NA
"59","2020-11-04 11:03:01-03","ESALQ","ESA","111235","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Kollmann, L.","2019","03","15","Pacheco, R.A.","568.0","2003","05","16","Brasil","Minas Gerais","Delfinópolis",NA,NA,NA,NA,NA,NA,"-46.8539009094238","-20.343900680542","41380",NA,"auto",NA,NA,"ESA111235","ESA111235",NA,NA,NA,NA
"60","2020-11-04 11:03:01-03","ESALQ","ESA","111233","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Medeiros, E.","305.0","2004","05","29","Brasil","Minas Gerais","Lima Duarte",NA,NA,NA,NA,NA,NA,"-43.793098449707","-21.8425006866455","30417",NA,"auto",NA,NA,"ESA111233","ESA111233",NA,NA,NA,NA
"61","2020-11-04 11:03:01-03","ESALQ","ESA","111242","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Is, M.G.","1045.0","1982","06","02","Brasil","Minas Gerais","Nova Lima",NA,NA,NA,NA,NA,NA,"-43.8466987609863","-19.9855995178223","29211",NA,"auto",NA,NA,"ESA111242","ESA111242",NA,NA,NA,NA
"62","2020-11-04 11:03:01-03","ESALQ","ESA","110262","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Colletta, G.D.","120.0","2009","05","07","Brasil","Minas Gerais","Ouro Preto",NA,NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,"ESA110262","ESA110262 ESA110262_v",NA,NA,NA,NA
"63","2020-11-04 11:03:01-03","ESALQ","ESA","110271","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Kollmann, L.","2019","03","15","Colletta, G.D.","125.0","2009","05","07","Brasil","Minas Gerais","Ouro Preto",NA,NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,"ESA110271","ESA110271",NA,NA,NA,NA
"64","2020-11-04 11:03:01-03","ESALQ","ESA","112185","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Pirani, J.R.","708.0","1983","05","27","Brasil","Minas Gerais","Santa Bárbara",NA,NA,NA,NA,NA,NA,"-43.4152984619141","-19.959400177002","33136",NA,"auto",NA,NA,"ESA112185","ESA112185",NA,NA,NA,NA
"65","2020-11-04 11:03:01-03","ESALQ","ESA","112180","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Sajo, M.G.",NA,"1981","10","30","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"ESA112180","ESA112180",NA,NA,NA,NA
"66","2020-11-04 11:03:01-03","ESALQ","ESA","111229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Esteves, G.L.",NA,"1984","11","15","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"ESA111229","ESA111229",NA,NA,NA,NA
"67","2020-11-04 11:03:01-03","ESALQ","ESA","111243","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Sano, P.T.","976.0","1999","07","27","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"ESA111243","ESA111243",NA,NA,NA,NA
"68","2020-11-04 11:03:01-03","ESALQ","ESA","112186","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Giulietti, A.M.",NA,"1981","06","30","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"ESA112186","ESA112186",NA,NA,NA,NA
"69","2020-11-04 11:03:01-03","ESALQ","ESA","111237","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Farinaccio, M.A.","344.0","1999","07","07","Brasil","Minas Gerais","São Roque de Minas",NA,NA,NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,"ESA111237","ESA111237",NA,NA,NA,NA
"70","2020-11-04 11:03:01-03","ESALQ","ESA","111234","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Kollmann, L.","2019","03","15","Romero, R.","2278.0","1995","10","01","Brasil","Minas Gerais","São Roque de Minas",NA,NA,NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,"ESA111234","ESA111234",NA,NA,NA,NA
"71","2020-11-04 11:03:01-03","ESALQ","ESA","111240","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Romero, R.","2437.0","1995","07","16","Brasil","Minas Gerais","São Roque de Minas",NA,NA,NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,"ESA111240","ESA111240",NA,NA,NA,NA
"72","2020-11-04 11:03:01-03","ESALQ","ESA","111236","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Kollmann, L.","2019","03","15","Romero, R.","3534.0","1996","05","27","Brasil","Minas Gerais","São Roque de Minas",NA,NA,NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,"ESA111236","ESA111236",NA,NA,NA,NA
"73","2020-11-04 11:03:01-03","ESALQ","ESA","111238","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Romero, R.","1289.0","1995","10","01","Brasil","Minas Gerais","São Roque de Minas",NA,NA,NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,"ESA111238","ESA111238",NA,NA,NA,NA
"74","2020-11-04 11:03:01-03","ESALQ","ESA","124510","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,NA,NA,NA,NA,"Vieira, C.M.","411.0","1905","06","15","Brasil","Rio de Janeiro","Nova Friburgo",NA,NA,NA,NA,NA,NA,"-42.5311012268066","-22.2819004058838","33190",NA,"auto",NA,NA,"ESA124510",NA,NA,NA,NA,NA
"75","2020-11-04 11:03:01-03","ESALQ","ESA","117470","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Kollmann, L.","2019","03","15","Delfini, C.","42.0",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Estrada para Itamonte. Beira da estrada.",NA,NA,NA,NA,"Erva ereta, 1-2m, folhas verdes, tricomas brancos, pedúnculos levemente rosados, flores brancas.","-44.8699989318848","-22.283899307251","26914",NA,"auto",NA,NA,"ESA117470","ESA117470",NA,NA,NA,NA
"76","2020-11-04 11:03:01-03","ESALQ","ESA","106706","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Feliciano, C.D.",NA,NA,NA,"Romão, G.O. ; Dantas, A.P.T.","1455.0","1905","06","28","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano.",NA,NA,NA,NA,"Erva até 1,5m alt.; flores masculinas brancas, estames amarelos, flores femininas verde-claras.","-42.0080986022949","-21.9552993774414","30526",NA,"auto",NA,NA,"ESA106706","ESA106706",NA,NA,NA,NA
"77","2020-11-04 11:03:01-03","ESALQ","ESA","117463","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Delfini, C.","52.0",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, mata entre a Gruta do Viajante e a cantina.",NA,NA,NA,NA,"Erva, ca. 60cm, folhas face adaxial verde, face abaxial avermelhada, indumento alvo, flores róseas.","-43.793098449707","-21.8425006866455","30417",NA,"auto",NA,NA,"ESA117463","ESA117463",NA,NA,NA,NA
"78","2020-11-04 11:03:01-03","ESALQ","ESA","117461","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Kollmann, L.","2019","03","15","Delfini, C.","32.0",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, mata entre a Gruta do Viajante e a cantina.",NA,NA,NA,NA,"Erva, ca. 60cm, folhas face adaxial verde, face abaxial avermelhada, indumento alvo.","-43.793098449707","-21.8425006866455","30417",NA,"auto",NA,NA,"ESA117461","ESA117461",NA,NA,NA,NA
"79","2020-11-04 11:03:01-03","ESALQ","ESA","117462","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Delfini, C.",NA,NA,NA,"Delfini, C.","51.0",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, mata entre a Gruta do Viajante e a cantina.",NA,NA,NA,NA,"Erva, ca. 60cm, folhas face adaxial verde, face abaxial avermelhada, indumento alvo, frutos maduros castanhos.","-43.793098449707","-21.8425006866455","30417",NA,"auto",NA,NA,"ESA117462","ESA117462",NA,NA,NA,NA
"80","2020-11-04 11:03:01-03","ESALQ","ESA","106614","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Kollmann, L.","2019","03","15","Romão, G.O. ; Dantas, A.P.T.","1363.0","1905","06","28","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha para a Pedra do Sino.",NA,NA,NA,NA,"Erva escandente, pecíolo rosado-ferrugíneo; frutos castanhos.","-42.9655990600586","-22.4122009277344","38539",NA,"auto",NA,NA,"ESA106614",NA,NA,NA,NA,NA
"81","2020-11-04 11:03:01-03","ESALQ","ESA","78102","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","rufa","Begonia rufa",NA,"Feliciano, C.D.","2008",NA,NA,"Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28604.0","2002","02","28","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 119. Fazenda Cachoeira da Capivara. Campo rupestre com campo arenoso adjacente.","-43,544,722","-19,249,444","1300","1300","Erva, ca. 1 m alt.; flores róseas. Entre rochas.","-43.7144012451172","-19.1688995361328","26557",NA,"auto",NA,NA,"ESA078102","ESA078102",NA,NA,NA,NA
"82","2021-01-14 15:24:40-03","MN","R","37099","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Brade, A.C.",NA,NA,NA,"Glaziou, A.F.M. ; Netto, L.S.M.; Schwacke, C.A.W.; Rangel, E.S. & Fortunato, R.H.",NA,"1879","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Museu Nacional",NA,NA,NA,NA,NA,NA,NA,"R000037099","R000037099_001 R000037099_002 R000037099_003",NA,NA,NA,NA
"83","2021-01-14 15:24:40-03","MN","R","9839","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Brade, A.C.","1944","09",NA,"Glaziou, A.F.M.","11490","1879","03","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,"R000009839","R000009839_001 R000009839_002",NA,NA,NA,NA
"84","2021-01-14 15:24:40-03","MN","R","37101","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Brade, A.C.",NA,NA,NA,"Glaziou, A.F.M. ; Netto, L.S.M.; Schwacke, C.A.W.; Rangel, E.S. & Fortunato, R.H.",NA,"1879","01",NA,"Brasil","Minas Gerais","Barbacena",NA,NA,NA,NA,NA,"Museu Nacional","-43.7736015319824","-21.2257995605469","27982",NA,"auto",NA,NA,"R000037101","R000037101_001 R000037101_002",NA,NA,NA,NA
"85","2021-01-14 15:24:40-03","MN","R","41585","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Glaziou, A.F.M.",NA,"1872","03","24","Brasil","Rio de Janeiro","Petrópolis",NA,NA,NA,NA,NA,"Gab. De Bot. Escola Polytechnica, n° 5279","-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,"R000041585","R000041585_001",NA,NA,NA,NA
"86","2021-01-14 15:24:40-03","MN","R","41597","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Brade, A.C.","1944","09",NA,"Glaziou, A.F.M.",NA,"1882","05",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,NA,NA,NA,NA,"Herb. J. de Saldanha / Gabinete de Botânica da Escola Polytechnica n° 6162","-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,"R000041597","R000041597_001 R000041597_002",NA,NA,NA,NA
"87","2021-01-14 15:24:40-03","MN","R","9837","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Glaziou, A.F.M.","11487","1878","01","28","Brasil","Rio de Janeiro","Petrópolis",NA,NA,NA,NA,NA,"Plantas do Brasil Central","-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,"R000009837","R000009837_001",NA,NA,NA,NA
"88","2015-07-02 14:55:22-03","JBP","HPL","887","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","C. Delfini","2004","08","18","R. Tsuji, G.O. Romão e C. Delfini","453","2004","08","18","Brasil","MG","Ibitipoca","Parque Nacional de Ibitipoca, nas proximidades da queda d'água, ca. 500m da lanchonete em direção a ponte de pedra.","43° 53' 44,9 W","21° 42' 36,8 S","1375","1375",NA,"-43.895806","-21.710222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-07-02 14:01:04-03","JBP","HPL","1903","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","E.R. Salviani & H. Lorenzi","2000","03","17","E.R. Salviani & H. Lorenzi","1316","2000","03","17","Brasil","MG","Ibitipoca","Coletada vegetando em sombra, em interior de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-07-02 14:01:04-03","JBP","HPL","2905","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","E.R. Salviani & H. Lorenzi","2000","03","17","E.R. Salviani & H. Lorenzi","1316","2000","03","17","Brasil","MG","Ibitipoca","Coletado no Parque de Ibitipoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-07-02 14:01:04-03","JBP","HPL","1902","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","H. Lorenzi","2000","09","06","H. Lorenzi","2388","2000","09","06","Brasil","MG","Lima Duarte","Parque do Ibitipoca.",NA,NA,NA,NA,NA,"-43.7931","-21.8425","30417",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-07-02 14:01:04-03","JBP","HPL","6632","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata",NA,"V. C. Souza","2002","02","20","V.C. Souza & A. O. Araújo et al.","28073","2002","02","20","Brasil","MG","Ouro Preto","Coletado em Camarinhas, em campo rupestre. S 20° 22' 08,7; W 43° 30' 30,5 - 1400 m.s.m.",NA,NA,NA,NA,NA,"-43.5081","-20.2875","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-07-02 14:01:05-03","JBP","HPL","896","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","C. Delfini","2004","08","18","R. Tsuji, G.O. Romão e C. Delfini","453","2004","08","18","Brasil","MG","Ibitipoca","Parque Nacional de Ibitipoca, nas proximidades da queda d'água, ca. 500m da lanchonete em direção a ponte de pedra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-07-02 14:01:05-03","JBP","HPL","2906","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","H. Lorenzi","2000","09","06","H. Lorenzi","2388","2000","09","06","Brasil","MG","Lima Duarte","Coletado no parque do Ibitipoca.",NA,NA,NA,NA,NA,"-43.7931","-21.8425","30417",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-07-02 14:42:18-03","JBP","HPL","13261","S","Plantae",NA,NA,"Begoniaceae","Begonia","cf. rufa","Begonia cf. rufa","Tumb","E.L. Jacques","2012","07","25","E.L. Jacques, H. Lorenzi et al.","1825","2012","07","25","Brasil","RJ","São Fidélis","Poço Parado.","41° 49' 47,9 W","21° 50' 19,5 S","1126","1126",NA,"-41.829972","-21.83875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-07-02 14:42:19-03","JBP","HPL","12177","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L.Jacques","2010","11","09","E.L.Jacques, S.Vieira, H. Lorenzi & M. Peixoto","1755","2010","11","09","Brasil","RJ","Nova Friburgo","Coletado em Macaé de Cima.","42° 28' 945 W","22° 22' 541 S",NA,NA,NA,"-42.482417","-22.375683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-02-02 14:37:48-02","BGBM","B","B 10 0244007","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"F. Sellow","2181/2178",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100244007 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"Middle and South America",NA,"B100244007","B100244007",NA,"type ?",NA,NA
"98","2016-02-02 14:37:48-02","BGBM","B","B 10 0244006","S","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"F. Sellow","2178",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100244006 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"Middle and South America",NA,"B100244006","B100244006",NA,"type ?",NA,NA
