"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"160","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323308","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Maguire B; Stahel G",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323308",NA,"Gentianales","(Aubl.) Knobl.","1944","06","03",NA,NA,NA,"NL-U1323308","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225760",NA,NA,NA
"161","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323309","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Horta MB; Andrade IR",NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323309 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323309",NA,"Gentianales","(Aubl.) Knobl.","1987","07","11",NA,NA,NA,"NL-U1323309","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225748",NA,NA,NA
"162","2020-02-08 09:20:35-03","NBC","NL-BOTANY","L.1163492","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Splitgerber FL",NA,"Southern America","Surinam",NA,"Onoribo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1163492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1163492",NA,"Gentianales","(Aubl.) Knobl.","1838","03","01",NA,NA,NA,"NL-L1163492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"163","2020-02-08 09:20:35-03","NBC","NL-BOTANY","L.2691484","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Splitgerber FL",NA,"Southern America","Surinam",NA,"Onoribo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2691484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2691484",NA,"Gentianales","(Aubl.) Knobl.","1838","03","01",NA,NA,NA,"NL-L2691484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0238271",NA,NA,NA
"164","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323154","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Mexia YEJ",NA,"Southern America","Brazil",NA,"State of Minas Gereas. Diamantina, crest of Serra do Rio Grande.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323154 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323154",NA,"Gentianales","(Aubl.) Knobl.","1931","05","11",NA,NA,NA,"NL-U1323154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"165","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323203","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Aymard Corredor GA",NA,"Southern America","Venezuela","Portuguesa",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323203 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323203",NA,"Gentianales","(Aubl.) Knobl.","1984","11","06",NA,"-69.816667","9.066667","NL-U1323203","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-69.816667","9.066667","Magnoliopsidae","U 0225747",NA,NA,NA
"166","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323204","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Davidse G; González AC",NA,"Southern America","Venezuela","Sucre",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323204",NA,"Gentianales","(Aubl.) Knobl.","1981","11","19",NA,"-64.4","10.266667","NL-U1323204","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-64.4","10.266667","Magnoliopsidae","U 0225746",NA,NA,NA
"167","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323206","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Hokche O; Maas PJM; Maas-van de Kamer H; Marle EJ van",NA,"Southern America","Venezuela","Bolívar",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323206 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323206",NA,"Gentianales","(Aubl.) Knobl.","2006","03","21",NA,"-61.083333","4.9","NL-U1323206","Maas PJM",NA,NA,NA,NA,NA,NA,NA,NA,"-61.083333","4.9","Magnoliopsidae","U 0224997",NA,NA,NA
"168","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323207","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Huber O; Alarcon C",NA,"Southern America","Venezuela",NA,"Estado Bolivar, Dist. Roscio: sabanas y arbustales sobre afloramientos rocosos de arenisca al S de Cantarana 20 km al NE de Ikabaru, 95 km al W de Santa Elena de Uairen.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323207 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323207",NA,"Gentianales","(Aubl.) Knobl.","1984","08","14",NA,"-61.666667","4.416667","NL-U1323207",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.666667","4.416667","Magnoliopsidae",NA,NA,NA,NA
"169","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323269","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Tutin TG",NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323269",NA,"Gentianales","(Aubl.) Knobl.","1933","08","28",NA,NA,NA,"NL-U1323269","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225779",NA,NA,NA
"170","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323270","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Lindeman JC",NA,"Southern America","Surinam","Commewijne",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323270 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323270",NA,"Gentianales","(Aubl.) Knobl.","1953","07","15",NA,NA,NA,"NL-U1323270","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225777",NA,NA,NA
"171","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323287","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Smith AC",NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323287 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323287",NA,"Gentianales","(Aubl.) Knobl.","1937","10","01",NA,"-59.533333","2.866667","NL-U1323287","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-59.533333","2.866667","Magnoliopsidae","U 0225763",NA,NA,NA
"172","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323276","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Lanjouw J; Lindeman JC",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323276",NA,"Gentianales","(Aubl.) Knobl.","1949","04","22",NA,NA,NA,"NL-U1323276","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225782",NA,NA,NA
"173","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323278","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Jansma R",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323278 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323278",NA,"Gentianales","(Aubl.) Knobl.","1976","08","01",NA,NA,NA,"NL-U1323278","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225771",NA,NA,NA
"174","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323279","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Oldenburger FHF; Norde R; Schulz JP",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323279 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323279",NA,"Gentianales","(Aubl.) Knobl.","1968","09","05",NA,NA,NA,"NL-U1323279","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225770",NA,NA,NA
"175","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323280","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Irwin HS; Prance GT; Soderstrom TR; Holmgren NH",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323280 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323280",NA,"Gentianales","(Aubl.) Knobl.","1963","09","24",NA,"-56.65","3.25","NL-U1323280","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-56.65","3.25","Magnoliopsidae","U 0225769",NA,NA,NA
"176","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323281","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Lindeman JC",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323281 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323281",NA,"Gentianales","(Aubl.) Knobl.","1954","08","24",NA,NA,NA,"NL-U1323281","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225768",NA,NA,NA
"177","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323282","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Maas PJM; Mennega EA; Welle BJH ter; Groen HJ",NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323282 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323282",NA,"Gentianales","(Aubl.) Knobl.","1981","10","04",NA,"-57.9","5.916667","NL-U1323282","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-57.9","5.916667","Magnoliopsidae","U 0225767",NA,NA,NA
"178","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323283","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Maas PJM; Westra LYT",NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323283 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323283",NA,"Gentianales","(Aubl.) Knobl.","1979","11","12",NA,"-60.558333","5.95","NL-U1323283","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-60.558333","5.95","Magnoliopsidae","U 0225766",NA,NA,NA
"179","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323284","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Heyligers PC",NA,"Southern America","Surinam","Para",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323284 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323284",NA,"Gentianales","(Aubl.) Knobl.","1956","05","28",NA,NA,NA,"NL-U1323284","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225775",NA,NA,NA
"180","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323285","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Maguire B; Fanshawe DB",NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323285",NA,"Gentianales","(Aubl.) Knobl.","1944","05","07",NA,NA,NA,"NL-U1323285","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225774",NA,NA,NA
"181","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323286","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Lindeman JC",NA,"Southern America","Surinam","Commewijne",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323286",NA,"Gentianales","(Aubl.) Knobl.","1953","07","16",NA,NA,NA,"NL-U1323286","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225761",NA,NA,NA
"182","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323295","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Donselaar J van",NA,"Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323295 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323295",NA,"Gentianales","(Aubl.) Knobl.","1965","09","30",NA,NA,NA,"NL-U1323295","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225776",NA,NA,NA
"183","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323296","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Gonggrijp JW",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323296 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323296",NA,"Gentianales","(Aubl.) Knobl.","1909","08","10",NA,NA,NA,"NL-U1323296","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225659",NA,NA,NA
"184","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323297","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Unknown",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323297 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323297",NA,"Gentianales","(Aubl.) Knobl.","1914","09","01",NA,NA,NA,"NL-U1323297","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225658",NA,NA,NA
"185","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323298","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Stoffers AL; Görts-van Rijn ARA; Welle BJH ter; Bonsen KJ",NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323298 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323298",NA,"Gentianales","(Aubl.) Knobl.","1982","11","19",NA,"-59.25","2.5","NL-U1323298","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-59.25","2.5","Magnoliopsidae","U 0225664",NA,NA,NA
"186","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323299","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Maguire B; Schulz JP; Soderstrom TR; Holmgren NH",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323299",NA,"Gentianales","(Aubl.) Knobl.","1963","06","30",NA,"-56.65","3.25","NL-U1323299","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-56.65","3.25","Magnoliopsidae","U 0225757",NA,NA,NA
"187","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323300","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Irwin HS; Prance GT; Soderstrom TR; Holmgren NH",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323300",NA,"Gentianales","(Aubl.) Knobl.","1963","08","26",NA,"-56.65","3.25","NL-U1323300","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,"-56.65","3.25","Magnoliopsidae","U 0225756",NA,NA,NA
"188","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323301","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Teunissen PA; Wildschut JT",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323301 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323301",NA,"Gentianales","(Aubl.) Knobl.","1967","08","29",NA,NA,NA,"NL-U1323301","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225755",NA,NA,NA
"189","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323302","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Cooper A",NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323302",NA,"Gentianales","(Aubl.) Knobl.","1973","11","01",NA,NA,NA,"NL-U1323302","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225754",NA,NA,NA
"190","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323303","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Schulz JP",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323303",NA,"Gentianales","(Aubl.) Knobl.","1963","06","30",NA,NA,NA,"NL-U1323303","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225753",NA,NA,NA
"191","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323304","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Teunissen PA",NA,"Southern America","Surinam","Para",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323304 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323304",NA,"Gentianales","(Aubl.) Knobl.","1973","09","05",NA,NA,NA,"NL-U1323304","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225752",NA,NA,NA
"192","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323305","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Teunissen PA",NA,"Southern America","Surinam","Commewijne",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323305 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323305",NA,"Gentianales","(Aubl.) Knobl.","1978","06","01",NA,NA,NA,"NL-U1323305","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225751",NA,NA,NA
"193","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323306","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Schulz JP",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323306",NA,"Gentianales","(Aubl.) Knobl.","1963","08","13",NA,NA,NA,"NL-U1323306","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225750",NA,NA,NA
"194","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323307","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Maas PJM; Tawjoeran JA",NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323307 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323307",NA,"Gentianales","(Aubl.) Knobl.","1965","05","28",NA,NA,NA,"NL-U1323307","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225749",NA,NA,NA
"195","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323311","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Raynal-Roques AM; Jérémie J",NA,"Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323311 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323311",NA,"Gentianales","(Aubl.) Knobl.","1979","04","18",NA,NA,NA,"NL-U1323311","Maas PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0224703",NA,NA,NA
"196","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323314","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Cordeiro I; Rossi L; Furlan A; Pirani JR",NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323314",NA,"Gentianales","(Aubl.) Knobl.","1980","03","29",NA,NA,NA,"NL-U1323314","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225668",NA,NA,NA
"197","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323315","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Filgueiras TS",NA,"Southern America","Brazil","Distrito Federal",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323315",NA,"Gentianales","(Aubl.) Knobl.","1981","08","05",NA,NA,NA,"NL-U1323315","Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225310",NA,NA,NA
"198","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323316","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rezende JM de",NA,"Southern America","Brazil",NA,"Parque Boca da Mata: AO Norte do cmapo de Murundus. Samambaia, distrito Federal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323316",NA,"Gentianales","(Aubl.) Knobl.","1995","07","31",NA,NA,NA,"NL-U1323316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"199","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323340","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Zappi DC; Prado J; Scatena VL; Menezes NL",NA,"Southern America","Brazil",NA,"Campos Rupestres, Minas Gerais, Diamantina; Estra da de terra parra Concelheiro Mata km 185.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323340",NA,"Gentianales","(Aubl.) Knobl.","1987","04","17",NA,NA,NA,"NL-U1323340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"200","2020-02-08 09:20:35-03","NBC","NL-BOTANY","U.1323343","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"Southern America","Brazil",NA,"Planalto do Brasil, Chapada dos Veadeiros, Estado de Goias. Wet campo Chapada dos Veadeiros, ca 15km W of Veadeiros, Goias.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1323343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1323343",NA,"Gentianales","(Aubl.) Knobl.","1966","02","09",NA,"-47","-14","NL-U1323343",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.0","-14.0","Magnoliopsidae",NA,NA,NA,NA
