"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"159","2013-07-11 14:44:00-03","MO","MOBOT","100365140","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","T. Lammers (OSH)","Thomas B. Croat","Croat 101913","2011","2","3","South America","Suriname","Commewijne",NA,NA,NA,NA,NA,"Along the highway from Paramaibo to Albina, between the bridge over the Suriname River and Tamanredjo, 2 km E of turnoff for New Amsterdam, 9 km W of center of Tamanredjo.","-55.1098889","5.7898889","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4641","6",NA
"160","2012-12-05 10:43:00-02","MO","MOBOT","100548471","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R. de Michel (LPB)","R. Chávez de Michel","Michel 3250","2003","5","24","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"Carrasco","Ivirgarzama, 1 km hacia Puerto Villarroel. Arroyo con agua estancada en partes corriendo lentamente.","-64.85","-17.0333333","215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2017-11-14 15:46:00-02","MO","MOBOT","100966383","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A. Idárraga & D. Molina","Álvaro Idárraga-Piedrahita|Diego Alejandro Molina|et al.","Idárraga-Piedrahita 5650","2014","5","3","South America","Colombia","Antioquia",NA,NA,NA,NA,"Santa Fé de Antioquia","Vereda El Tunal, vía hacia la desembocadura de la quebrada la Chorquina en el río Cauca.","-75.8088889","6.6005556","453.00000000","485.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"162","2019-03-12 13:09:00-03","MO","MOBOT","101060716","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R.L. Liesner (MO)","Kriste Ericsson","Ericsson 500","1988","2","11","South America","Paraguay","Central",NA,NA,NA,NA,NA,"Bay of Asunción.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","1",NA
"163","2017-02-03 05:18:00-02","MO","MOBOT","1077689","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R. Liesner (MO)","Dairon Cárdenas L.","Cárdenas López 1517","1988","3","26","South America","Colombia","Chocó",NA,NA,NA,NA,"Riosucio","Zona de Urabá. Región de Cerros del Cuchillo. Camino de Cidón a Florisanto. Bosque primario perturbado, bmh-T",NA,NA,"20.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1077692","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R. Liesner (MO)","Francisco J. Roldán","Roldán 1685","1991","9","4","South America","Colombia","Córdoba",NA,NA,NA,NA,"San Pelayo","Corregimiento Sabananueva, Boca de López, orilla de Río Sinú.","-75.83333","9.03333","15.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","1077696","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R. Liesner (MO)","Francisco J. Roldán","Roldán 1691","1991","9","4","South America","Colombia","Córdoba",NA,NA,NA,NA,"Cerete","Carretera Cereté-Ciénaga de Oro, Corregimiento Berostegui, caño cerca a Berostegui.","-75.71666","8.86666","10.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1080143","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A. Prie to","Moises Sepulveda","Sepulveda 58","1991","10","4","South America","Colombia","Amazonas",NA,NA,NA,NA,"Leticia","Río Amazonas Isla de Mocagua. Trocha frente a Macedonia, 300 m der río.","-70.25","-3.85","110.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1117103","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Hermes Cuadros V.","Cuadros Villalobos 4057","1988","3","23","South America","Colombia","Bolívar",NA,NA,NA,NA,"Achi","Refugio de La Mula","-74.033312","8.670438","100.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1149497","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B.A. Stein (US)","R.E. Waide","Waide 72710","1972","7","7","South America","Colombia","Antioquia",NA,NA,NA,NA,NA,"Along road between CAucasia and Apartada. Exposed roadside between barbe-wire fence and especially dry; exposed to sun all day; with low bushes and shrubs.",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2012-01-18 05:06:00-02","MO","MOBOT","1279880","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Tatsuyuki Ohba|César E. Barbosa|et al.","Ohba 1195","1992","1","27","South America","Colombia","Meta",NA,NA,NA,NA,"La Macarena","Río Duda. P.N.N. Tiniguas.","-73.89972","2.54611","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2013-10-05 06:32:00-03","MO","MOBOT","1310696","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B.A.Stein(MO)","Ronald L. Liesner|Ángel C. González","Liesner 13187","1982","3","26","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,"Ca. 55 km SW of Machiques by air. 1 to 4 km W of Pacella, 34 to 37 west of main road by road. Pond and pasture land with remnant trees.","-72.86666","9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA
"171","2018-05-02 12:36:00-03","MO","MOBOT","1459673","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A. Gentry","Alwyn H. Gentry|Camilo Díaz S.","Gentry 28153","1979","11","16","South America","Peru","Loreto",NA,NA,NA,NA,"Alto Amazonas","Andoas. Río Pastaza near Ecuador border. Near airport.","-76.4022222","-2.9044444","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1891","6",NA
"172","2013-03-17 10:17:00-03","MO","MOBOT","1521014","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M. Nee","Michael H. Nee","Nee 47783",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1525431","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M. Nee","Michael H. Nee","Nee 31709",NA,NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,"135.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","1525907","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M. Nee","Michael H. Nee","Nee 31737",NA,NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","1527285","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M. Nee","Michael H. Nee","Nee 43261",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","1527934","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M. Nee","Michael H. Nee","Nee 31865",NA,NA,NA,"South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","1531069","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M. Nee","Michael H. Nee","Nee 34290",NA,NA,NA,"South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","1536208","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M. Nee","Michael H. Nee","Nee 31363",NA,NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-03-18 03:33:00-03","MO","MOBOT","1596604","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B. Stein","Enrique Rentería A.","Rentería Arriaga 4767","1986","3","24","South America","Colombia","Antioquia",NA,NA,NA,NA,"Chigorodó","Urabá-Chigorodó-Malagón. sector de la quebrada La Puerca-Malagón",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1796809","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Alwyn H. Gentry|Ghillean T. Prance","Gentry 11196","1974","4","4","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"Banks of Rio Negro and Rio Amazonas near Manaus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3575",NA,NA
"181","2013-10-05 06:33:00-03","MO","MOBOT","1839467","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Gerrit Davidse","Gerrit Davidse|Ángel C. González","Davidse 14076","1978","2","15","South America","Venezuela","Apure",NA,NA,NA,NA,NA,"Distrito Pedro Camejo; along the Río Meta at the junction of the Caño Siriaco, 15.4 airline km W of Buena Vista.","-68.75","6.16666","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1288",NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","1850174","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Alwyn H. Gentry|Enrique Rentería A.","Gentry 20156","1977","10","4","South America","Colombia","Santander",NA,NA,NA,NA,"Tona","Bucaramanga, disturbed areas around city. (With Curso Nacional Taxonomia Avanzado).",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4188",NA,NA
"183","2013-10-05 06:35:00-03","MO","MOBOT","1872981","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B.A. Stein","Gerrit Davidse|Ángel C. González|Francisco J. Ortega","Davidse 21447","1982","10","30","South America","Venezuela","Portuguesa",NA,NA,NA,NA,NA,"Distrito Guanare: 17 km NW of Tucupido by road, future basin of Represa Tucupido and lower forested, north slope of Fila Las Palmas.","-69.95","9.01666","200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1515",NA,NA
"184","2009-08-08 14:07:00-03","MO","MOBOT","1902090","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Francis E. Drouet","Drouet 2538","1935","10","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"In shallow water of creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","2875775","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","G.T. Prance","Ghillean T. Prance","Prance 2591","1966","9","27","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"Sandy beach opposite Boca do Acre, margin of Rio Purus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2011-10-25 13:39:00-02","MO","MOBOT","2875886","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"C.A. Cid Ferreira|Bruce W. Nelson","Cid Ferreira 2693","1980","10","3","South America","Brazil","Acre",NA,NA,NA,NA,NA,"Divisão do Acre e Amazonas, proximo ao rio Iaco, municipio de Boca do Acre. mata de varzea, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2009-08-25 05:45:00-03","MO","MOBOT","2876018","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B.A. Stein","Calaway H. Dodson|P.M. Dodson","Dodson 15453","1984","11","19","South America","Ecuador","Los Ríos",NA,NA,NA,NA,NA,"Centro Cientifico Rio Palenque km 56 Quevedo a Santo Domingo. Bosque humido tropical. Plantas creciendo en las playas rocosas durante la epoca seca cuando el rio esta mas bajo.","-79.3666667","-0.6","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2014-05-12 05:09:00-03","MO","MOBOT","2876093","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Georges Cremers|Michel Hoff","Cremers 10576","1989","4","14","South America","Guyana",NA,NA,NA,NA,NA,NA,"Dégrad Canard-Bassin de la Basse-Mana Friche sud, parcelle IRAT. CD 8, 2 km aprés Degrad Canard vers Mana.",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2010-01-03 05:48:00-02","MO","MOBOT","2876139","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Timothy C. Plowman|Tommie E. Lockwood|Helen Kennedy|Richard E. Schultes","Plowman 2311","1969","1","28","South America","Colombia","Amazonas",NA,NA,NA,NA,NA,"Isla de Ronda, 5 km. above Leticia along Rio amazonas.","-69.996638","-4.13957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2014-01-20 09:24:00-02","MO","MOBOT","2877728","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Jaramillo Mejia","R. Romero Castañeda","Romero Castañeda 10868","1969",NA,NA,"South America","Colombia","Magdalena",NA,NA,NA,NA,NA,"Isla de Salamanca, en los Almendros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-02-16 09:59:00-02","MO","MOBOT","2876170","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Julio C. Betancur B.|M. Berrio","Betancur B. 2001","1990",NA,NA,"South America","Colombia","Sucre",NA,NA,NA,NA,"Tolu","Ciénaga de La Caimanera, 17 km Tolú- Coveñas, transición entre un manglar y una ciénaga cultivada con arroz que conduce a la tierra firme, Litoral Caribe, Golfo de Morrosquillo.","-75.1","9.06666","0E8","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2012-08-18 06:22:00-03","MO","MOBOT","2876240","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A.M. Wagner","Douglas C. Daly|N. Limpias B.|R. Sastre","Daly 6396","1990","5","11","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,"Prov. Iturralde. Basin of Rio Beni/Rio Tuichi. India 1.5 hrs. upstream from Rurrenabaque. Found with Ludwigia, on beach. Locally abundant.","-67.58333","-14.58333","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2011-06-09 18:08:00-03","MO","MOBOT","2876279","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","T.B. Lammers, 21 Sep.","Franklin Ayala","Ayala Flores 5789","1987","10","17","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Atún Cocha, Rio Napo.",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2009-08-22 06:53:00-03","MO","MOBOT","2876294","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Manuel Rimachi Y.","Rimachi Y. 4626","1979","9","26","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Dtto. Las Amazonas. Rio Napo, San Alejandra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2011-06-09 18:08:00-03","MO","MOBOT","2876329","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Bruce A. Stein","Franklin Ayala","Ayala Flores 680","1974","10","10","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Aceeadero la Loretana (Iquitos)",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2013-07-31 08:58:00-03","MO","MOBOT","2876347","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Manuel Rimachi Y.","Rimachi Y. 8335","1987","9","30","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Dtto. Iquitos. Carretera de la Marina, km 5, margen de chacra en terreno abierto y arcilloso,",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"197","2009-06-28 10:39:00-03","MO","MOBOT","2876512","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Sidney T. McDaniel","McDaniel 10873","1968","8","19","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Iquitos, bluff on Rio Amazonas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","2876612","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","J. Kallunki","Ghillean T. Prance","Prance 24376","1977","2","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mouth of Rio Negro at the meeting of the waters North bank of the Solimões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","2876764","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Nelson A. Rosa","Rosa 2904","1973","12","9","South America","Brazil","Maranhão",NA,NA,NA,NA,NA,"Santa Inês, margen direita do Rio Pindara e a esquerda da Br 316.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2011-03-31 14:01:00-03","MO","MOBOT","2877016","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Franklin Ayala","Ayala Flores 680","1974","10","10","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Aserradero Loretano, Santa Maria. En aguajales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2013-10-05 06:35:00-03","MO","MOBOT","2877084","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120368","1979","11","14","South America","Venezuela","Táchira",NA,NA,NA,NA,NA,"alluvial flats, at El Vado, along Rio Lobatera, in Parcelamiento Guarumito, 5.5. km west of La Fria. (by air), 18 km (by road), near Venezuelan-Colombian border.","-72.30833","8.20138","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2010-01-03 05:48:00-02","MO","MOBOT","2877208","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R.E. Shultes","Timothy C. Plowman|Tommie E. Lockwood|Helen Kennedy|Richard E. Schultes","Plowman 2312","1969","2","1","South America","Colombia","Amazonas",NA,NA,NA,NA,NA,"Trapecio Amazonico. Rio Amazonas. Isla de Ronda, upriver from Leticia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2011-02-18 15:13:00-02","MO","MOBOT","2877388","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","J.Kallunki","W. Egler|Howard S. Irwin","Egler 46045","1961","7","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Santo Antonio da Cachoeira, capoeira near falls, swampy land, ca 50 m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","2877475","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Julian A. Steyermark","Steyermark 114878","1977","10","18","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,"Depto: Pedernales (boundary with Depto. Tucupita): mouth of Caño Guiniquinan, between Punta Araguabisi and Punta Baja, at Barra Guiniquina.","-60.96666","9.5","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-09-04 12:22:00-03","MO","MOBOT","2877511","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","C.H. Dodson","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","Dodson 14460","1984","7","25","South America","Ecuador","Los Ríos",NA,NA,NA,NA,NA,"Jauneche, en la carretera Mocachi- Palenue, 15 km Este de la via Empalme-Balzar.",NA,NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","2877513","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B.A. Stein","Chagas","Chagas 79","1979","8","8","South America","Brazil","Paraíba",NA,NA,NA,NA,NA,"PI, margem do rio Parnaiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2016-09-14 05:18:00-03","MO","MOBOT","2877670","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","P.J.M. Maas","Paul J. M. Maas|Erik A. Mennega|Ben J.H. ter Welle|H.J. Groen","Maas 5405","1981","10","1","South America","Guyana",NA,NA,NA,NA,NA,NA,"Berbice River, New Dageraad","-57.7","6.0333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"208","2011-02-23 15:13:00-03","MO","MOBOT","2877757","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","G. Davidse","George S. Bunting|Luis Chacón Q.","Bunting 6643","1978","11","23","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,"Dtto: Bolivar: carretera Palito Blanco Quiros, en sitio 2 km al este del desvio hacia El Consejo, en bosque seco algo invadido por guadua con elementos de chaparral llanero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","2877818","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Cornelis C. Berg","Berg 17627","1973","11","7","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"Carreiro, km. 5, Manaus-Porto Velho Road. Disturbed roadside marsh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
