"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"150","2020-09-12 05:00:02-03","US","US","2045467","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"B. Rambo","37494","1948","10","18","South America - Neotropics","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"US01335697","US01335697_01",NA,NA,NA,NA,NA,NA,"29946","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","2546837","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"-. Fruchard","s.n.","1877","3","24","South America","Uruguay","Montevideo",NA,"Isla Mala.",NA,NA,NA,NA,"US03656177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","3341275","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"R. Wasum & R. C. Molon","s.n.","1997","1","15","South America - Neotropics","Brazil","Rio Grande do Sul","Bom Jesus","Fazenda Caraúno","-50.4166984558105","-28.6678009033203",NA,NA,"US01335688","US01335688_01","1200",NA,NA,NA,NA,NA,"55856","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","2026951","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"B. Rambo","48775","1959","9","11","South America - Neotropics","Brazil","Rio Grande do Sul",NA,"Prope Osório",NA,NA,NA,NA,"US01335695","US01335695_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","2892461","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"T. Pederson","8344","1967","5",NA,"South America","Argentina","Corrientes",NA,"Paso Ceario. Dep. Mburucuyá.",NA,NA,NA,NA,"US03656176",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","2841250","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"R. Reitz & R. M. Klein","16183","1963","9","13","South America","Brazil","Santa Catarina","Zortéa","Caxambu, Campos Novos","-51.5553016662598","-27.4514007568359",NA,NA,"US01335694","US01335694_01","700",NA,NA,NA,NA,NA,"19547","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","1124381","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"C. A. M. Lindman","1565","1893","5","5","South America - Neotropics","Brazil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,"US01335701","US01335701_01",NA,NA,NA,NA,NA,NA,"37819","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","2573091","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"L. B. Smith & R. Reitz","12954","1964","10","25","South America","Brazil","Santa Catarina","Concórdia",NA,"-51.97","-27.23",NA,NA,"US01335693","US01335693_01","500","600",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","1987458","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"J. A. Steyermark","61656","1945","3","21","South America - Neotropics","Venezuela","Anzoategui",NA,"Cerro Peonía (Cerro Los Pajaritos), above Santa Cruz, headwaters of Río Manantiales, east of Bergantín.",NA,NA,NA,NA,"US03656184",NA,"2000","2300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2600339","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Del Puerto","4022","1965","1","5","South America","Uruguay","San Jose",NA,"Sierra Mahoma. Dpto. San José.",NA,NA,NA,NA,"US03656182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2586202A","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"G. Hatschbach & J. Fontella","17698","1967","11","5","South America","Brazil","Paraná","Palmeira","Fda. Santa Amélia","-50.0064010620117","-25.4293994903564",NA,NA,"US01335690","US01335690_01",NA,NA,NA,NA,NA,NA,"35166","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","1931870","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"T. Ibarrola","2067","1945","1","12","South America","Argentina","Corrientes",NA,"Dep. Paso de los Libres. Pueblo Pazo de los Libres (al Sur).",NA,NA,NA,NA,"US03656174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","1705683","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"W. A. Archer","4151","1936","10","8","South America - Neotropics","Brazil","São Paulo","São Paulo","Bureau of Industry","-46.6300010681152","-23.5400009155273",NA,NA,"US01335698","US01335698_01",NA,NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","2283489","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"T. Pederson","4615","1957","9","12","South America","Argentina","Corrientes",NA,"Near Yofré. Dep. Mercedes.",NA,NA,NA,NA,"US03656175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","1831007","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","PE-4420","1940","9",NA,"South America","Uruguay","Soriano",NA,"Juan Jackson. Monzón-Heber.",NA,NA,NA,NA,"US03656180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","2027828","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"R. Reitz","3274","1950","1","22","South America","Brazil","Santa Catarina","São Joaquim","Cambajuva","-49.9317016601562","-28.2938995361328",NA,"Fragment removed for palynological work","US01335696","US01335696_01","1200",NA,NA,NA,NA,NA,"48290","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","2586211A","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"G. Hatschbach","17335","1967","10","5","South America","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"US01335691","US01335691_01","1950",NA,NA,NA,NA,NA,"55154","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","2573090","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"L. B. Smith & R. Reitz","14260","1965","1","5","South America","Brazil","Santa Catarina","São Joaquim","Near Encruzilhada de Boava, 7 km South of São Joaquim","-49.93","-28.33",NA,NA,"US01335692","US01335692_01","1300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","282282","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"-. Lorentz & -. Hieronymus","858","1874","1","30","South America","Argentina",NA,NA,"Sierra de Tucuman.",NA,NA,NA,NA,"US03656172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","1483438","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"C. A. M. Lindman","1565","1893","5","5","South America - Neotropics","Brazil","Rio Grande do Sul","Santa Maria","Santa Maria da Bocca do Monte","-53.8069000244141","-29.6842002868652",NA,NA,"US01335700","US01335700_01",NA,NA,NA,NA,NA,NA,"37819","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"170","2019-11-13 11:31:22-03","USP","SPF","153628","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Barboza, MA","Gomes, BM","165","2000","12","16",NA,"Brasil","Minas Gerais",NA,NA,"-45.116667","-16.75",NA,NA,"SPF00153628",NA,"573","573","2001","05","-45.116667","-16.75",NA,NA,NA,NA,"28",NA,NA,NA,NA
"171","2021-03-15 18:30:01-03","USP","SPF","10503","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Hoehne, W","Hoehne, W","s.n.","1936","05",NA,NA,"Brasil","São Paulo","São Paulo","Capital de São Paulo.","-46.6300010681152","-23.5400009155273",NA,"Herva de passarinho sobre Jaboticabeira Sabará.","SPF00010503",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:31:22-03","USP","SPF","115419","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Anônimo","Pedraz, MO","1200","1987","12","28",NA,"Brasil","São Paulo","São Paulo","Parque do Ibirapuera","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00115419",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:31:22-03","USP","SPF","204834","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler","Cavalcanti, ACS","Cavalcanti, ACS","176","2008","06","14",NA,"Brasil","Rio de Janeiro","Araruama",NA,"-42.293889","-22.936111",NA,NA,"SPF00204834",NA,NA,NA,"2009","05","-42.293889","-22.936111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-09-07 13:44:04-03","F","FMNH-SEEDPLANTS","V0198454F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,"P. G. Lorentz",NA,"1880","4",NA,"South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0198454F","V0198454F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"175","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198455F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0198455F","V0198455F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"176","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198443F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0198443F","V0198443F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"177","2018-05-14 17:32:48-03","F","FMNH-SEEDPLANTS","V0198444F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,"RRC ID Flag","A. Krapovickas","41969",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"V0198444F","V0198444F_01 V0198444F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"41969"
"178","2018-09-07 13:41:25-03","F","FMNH-SEEDPLANTS","V0198445F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,"A. E. Burkart","18027","1949","10","18","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0198445F","V0198445F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"179","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198446F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0198446F","V0198446F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"180","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198447F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0198447F","V0198447F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"181","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198448F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0198448F","V0198448F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"182","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198449F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0198449F","V0198449F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"183","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198450F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0198450F","V0198450F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"184","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198457F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0198457F","V0198457F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"185","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198458F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0198458F","V0198458F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"186","2018-09-07 13:42:43-03","F","FMNH-SEEDPLANTS","V0198451F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,"W. G. F. Herter","981c","1934","11",NA,"South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0198451F","V0198451F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"187","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198452F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0198452F","V0198452F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"188","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0198453F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0198453F","V0198453F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"189","2018-09-07 13:44:56-03","F","FMNH-SEEDPLANTS","V0198456F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,"W. G. F. Herter","981","1927","11",NA,"South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0198456F","V0198456F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"190","2018-09-07 13:45:56-03","F","FMNH-SEEDPLANTS","V0198459F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,"C. Diego Legrand","584","1935","4","19","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0198459F","V0198459F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"191","2015-03-07 08:14:46-03","F","FMNH-SEEDPLANTS","V0198460F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0198460F","V0198460F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"192","2020-02-17 11:30:22-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Balslev, H.; Incógnito","Argent, G.C.G.; Faria, J.E.Q.","975","2010","11","13","Southern America","Brasil","Minas Gerais","Catas Altas","RPPN Serra do Caraça, margem de córrego na trilha para o Pico do Sol","-43.473889","-20.105556",NA,"Erva crescendo sobre Calyptranthes grammica (Spreng.) D. Legrand, ramos e frutos imaturos verdes (Material para DNA); cerrado na margem de córrego",NA,NA,NA,NA,"2011","04","-43.473889","-20.105556",NA,NA,NA,NA,"15",NA,NA,NA,NA
"193","2020-11-04 17:30:46-03","UEM","HUEM","25759","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl","Dettke, GA","Dettke, GA; Durigon, J; Ferreira, PPA","499","2010","12","04",NA,"Brasil","Rio Grande do Sul","Quaraí",NA,"-56.122547","-30.384825",NA,"Hemiparasita sobre Eugenia uniflora L. (Myrtaceae); frutos maduros amarelos.&nf;DOAÇÃO - ICN 166148.","HUEM000012445",NA,NA,NA,"2010",NA,"-56.122547","-30.384825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-12 17:03:03-03","UEL","FUEL","54468","PreservedSpecimen","Plantae","Tracheophyta","Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Irgang, BE; et al.","s.n.","1984","09","25",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,"FUEL015737",NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 15:10:18-03","UnB","UB","161961","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Caires, CS","Faria, JEQ; Villarroel, D; Filho, JJ","975","2010","11","13","Southern America","Brasil","Minas Gerais","Catas Altas","RPPN Serra do Caraça, margem de córrego na trilha para o Pico do Sol","-43.473889","-20.105556",NA,"Erva crescendo sobre Calyptranthes grammica (Spreng.) D. Legrand, ramos e frutos imaturos verdes (Material para DNA); cerrado na margem de córrego",NA,NA,"1360","1360","2011","04","-43.473889","-20.105556",NA,NA,NA,NA,"15",NA,NA,NA,NA
"196","2020-08-20 15:00:23-03","UFSC","FLOR","58940","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","P. Fiaschi","Fiaschi, P.; Trevisan, R. & Alcantara, S.","4443","2014","12","11",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim, Trilha do alojamento do ICMBio para a Cachoeira.","-49.627222","-27.140556",NA,"Holoparasita sobre Acca sellowiana. flores amareladas","FLOR0058940",NA,"1340","1340","2014","12","49º37'38''W","27º8'26''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-08-20 15:00:23-03","UFSC","FLOR","51348","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Fiaschi, P.","Fiaschi, P.","4055","2013","12","07",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim, Trilha do alojamento do ICM-BIO até a Cachoeira.","-49.6325","-28.140833",NA,"Arbusto ca. 2 m alt. flores com cálice verde-claro, corola alva, anteras amarelas, estilete branco, estigma verde","FLOR0051348",NA,"1316","1316","2013","12","49º37'57''W","28º8'27''S",NA,NA,NA,NA,"17",NA,NA,NA,NA
"198","2020-08-20 15:00:23-03","UFSC","FLOR","60501","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Wagner, M.A.","Wagner, M.A.; Palacio, M.P. & Caddah, M.K.","177","2015","02","09",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim - Campos de Santa Bárbara - Trilha cachoeira (estrada).","-49.630278","-28.14",NA,"com planta parasita.","FLOR0060501","FLOR0060501","1338","1338","2017","07","49º37'49''W","28º8'24''S",NA,NA,NA,NA,"14",NA,NA,NA,NA
"199","2020-08-20 15:00:23-03","UFSC","FLOR","65306","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Dettke, G.A.","156","2008","12","16",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Ficha original indica município de Guaritas, que não consta na lista de municípios brasileiros.","-53.492222","-30.863889",NA,NA,"FLOR0065306","FLOR0065306",NA,NA,NA,NA,"53º29'32''W","30º51'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-08-20 15:00:23-03","UFSC","FLOR","65307","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Dettke, G.A.; Lima, L.F.","172","2009","03","22",NA,"Brasil","Rio Grande do Sul","Bagé","Estância Cerro Alegre.","-53.994167","-31.24",NA,"inflorescências jovens","FLOR0065307","FLOR0065307",NA,NA,NA,NA,"53º59'39''W","31º14'24''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-08-20 15:00:23-03","UFSC","FLOR","67052","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Funez, L.A.","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Comin, M.","8201","2018","11","10",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim. Santa Bárbara, próximo ao alojamento. Parque Nacional de São Joaquim","-49.635278","-28.141667",NA,"Erva. Capítulos brancos Habitat: Campo sujo Habito: Erva","FLOR0067052","FLOR0067052","1360","1360","2019","04","49º38'7''W","28º8'30''S",NA,NA,NA,NA,"10",NA,NA,NA,NA
"202","2020-08-20 15:00:23-03","UFSC","FLOR","67053","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Funez, L.A.","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Lemes, G.","8221","2018","12","16",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim. Santa Bárbara, próximo ao alojamento. Parque Nacional de São Joaquim","-49.635278","-28.141667",NA,"Erva. Flores amarelas. Projeto Peld-PPBio + MIND Funga Habitat: Campos naturais Habito: Erva","FLOR0067053","FLOR0067053","1360","1360","2019","04","49º38'7''W","28º8'30''S",NA,NA,NA,NA,"05",NA,NA,NA,NA
