"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","individualCount"
"180","2008-05-27 22:02:00-03","MO","MOBOT","3224140","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","R. Haase","Haase 316","1984",NA,NA,"South America","Bolivia","La Paz",NA,"Prov. Iturralde, Luisita. Sabana húmeda, W del Rio Beni. Palmar.","-67.25","-13.08333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-07-17 14:29:00-03","MO","MOBOT","3224463","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Aníbal Castillo","Anibal Castillo","Castillo 5104","1997","8","15","South America","Venezuela","Amazonas",NA,"Río Cuao, entre Piedra Picure y Santa Elena. Municipio Autana.","-67.56666","4.9","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","329175","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Groeger","Ronald L. Liesner","Liesner 23721","1988","4","23","South America","Venezuela","Bolívar",NA,"Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río karaurin and Río Asadon (Río Sanpa). Gallery forest.","-61.05","5.31666","900.00000000",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-15",NA,"3"
"183","2008-05-27 22:02:00-03","MO","MOBOT","329617","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Groeger","Ronald L. Liesner","Liesner 25358","1988","10","25","South America","Venezuela","Amazonas",NA,"ATABAPO In saddle between Duida and Marahuaca near base of Duida. Medium height forest.","-65.53333","3.56666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-60",NA,"5"
"184","2008-05-27 22:02:00-03","MO","MOBOT","329669","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Groeger","Ronald L. Liesner","Liesner 25487","1988","10","27","South America","Venezuela","Amazonas",NA,"ATABAPO In saddle between Duida and Marahuaca near base of Duida. Medium height forest.","-65.53333","3.56666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-62",NA,"5"
"185","2008-05-27 22:02:00-03","MO","MOBOT","329777","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Andreas Groeger","Ronald L. Liesner","Liesner 25805","1988","11","4","South America","Venezuela","Amazonas",NA,"ATABAPO Cerro Huachamacarí, E slope. Forested.","-65.7","3.81666","600.00000000",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-69",NA,"3"
"186","2018-02-08 16:27:00-02","MO","MOBOT","330271","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","H. Mendoza (CAS)","Alwyn H. Gentry|Percy Núñez V.","Gentry 69517","1990","2","25","South America","Peru","Madre de Dios","Tambopata","Pampas de Heath. Forest-savannah interface along small stream near Mauritia grove.","-68.9005556","-12.7802778","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"420",NA,"5"
"187","2013-08-23 04:12:00-03","MO","MOBOT","3369926","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R. Vasquez y Rocio Rojas","Erika Fernández","Fernández Terrazas 2339","2003","9","7","South America","Bolivia","Cochabamba","Carrasco","Diampampa. Macrobosque montano de yunga . Serie Termo-mesotropical pluviestacional humeda de Podocarpus oleifolius - Juglans boliviana, especies diferenciales: Oreopanax cf reticulatus, Hedyosmun cf racemosum, Weinmannia multijuga, W. sorbifolia.","-64.71805","-17.70277","2010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2014-08-25 11:16:00-03","MO","MOBOT","3395097","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","H. Mendoza (COL)","Gabriel Gutiérrez V.","Gutierrez Villegas 35507","1947","1","21","South America","Colombia","Antioquia","Sonsón","Region de Rioverde; Hacienda La Soledad y sus alrededores.",NA,NA,"1430.00000000",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"189","2011-10-28 09:09:00-02","MO","MOBOT","933801","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack (US)","E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|G. Gonzáles|Héctor Cabrera","Gutiérrez Crespo 660","1994","5","1","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Pampa Toledo. Suelo húmedo.","-60.8527778","-14.6025","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"190","2013-02-13 05:33:00-02","MO","MOBOT","937377","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S. Renner (MO)","Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3835","1994","4","11","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa Toledo, 10 km E del campamento Los Fierros, sobre el camino al aserradero Tarbo. Sabana arbolada.","-60.91666","-14.66666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","940986","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S.S. Renner (MO), Aug.","Timothy J. Killeen|R.C. Quevedo|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim","Killeen 6197","1993","11","21","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Bosque a matorral arriba de campamento.","-60.83055","-13.65388","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","941471","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack (US)","Antony Jardim|G. Chamos","Jardim 101","1993","11","11","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros. Bosque de galeria arriba en la serrañia Caparuch con Ceiba,Protium,Alsophila. Suelos inundadas. Substrato duricosta ferruginosa.","-60.76138","-14.55833","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","964981","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S. Renner (MO)","Timothy J. Killeen|O. Peña","Killeen 7238","1994","11","23","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento a la base de la serranía sobre la base de GEOBOL, a 15 km al SE de Los Fierros. Campo abierto, sin árboles; suelos pedregoso. Recien quemado.","-60.77222","-14.56416","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"194","2012-12-07 10:38:00-02","MO","MOBOT","967241","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R.Vasquez & R.Rojas (MO)","Camilo Díaz S.|et al.","Díaz Santibáñez 7010","1994","8","25","South America","Peru","Amazonas","Bagua","Distrito Imaza. Comunidad Aguaruna de Putuim (CAMPOU) (anexo Yamayakat) Monte Alto de Putuim.","-78.379","-5.015","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"206",NA,"6"
"195","2011-06-21 05:10:00-03","MO","MOBOT","976736","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","H. Mendoza (COL)","Ramiro Fonnegra G.|et al.","Fonnegra G. 4009","1992","4","2","South America","Colombia","Antioquia",NA,"Mpio. San Francisco: Corregimiento de Aquitania, Alto del Venado (Tierra Linda).","-75.10583","5.96805","1200.00000000",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"196","2013-08-23 04:12:00-03","MO","MOBOT","979139","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S. Renner (MO)","A. Rodríguez O.|et al.","Rodríguez Olmos 534","1995","10","28","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 5 km N del campamento Las Gamas. Lajas graníticas con pequeñas islas de bosque. Quebradas con aguas lóticas estacionales, llamados puquios. Suelos algo húmedos, enriqueciéndose la vegetación y formando un pequeño valle.","-60.81277","-13.89472","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"197","2013-08-23 04:12:00-03","MO","MOBOT","979154","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S. Renner (MO)","A. Rodríguez O.|et al.","Rodríguez Olmos 548","1995","10","28","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 6 km NE del campamento Las Gamas. Borde de quebrada, con aguas lóticas estacionales.","-60.81277","-13.89472","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"198","2008-05-27 22:02:00-03","MO","MOBOT","996922","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S. Renner (MO)","Paul F. Foster|Pablo Solíz","Foster 579","1995","11","1","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas.","-60.38888","-14.81055","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"199","2008-05-27 22:02:00-03","MO","MOBOT","996933","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S. Renner (MO)","Paul F. Foster","Foster 589","1995","11","2","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Arroy en bosque de galeria ca. 4 km al SE del campamento.","-60.38888","-14.81055","825.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"200","2013-01-28 05:13:00-02","MO","MOBOT","935323","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.J. Wurdack","R.C. Quevedo|René Guillén V.|E. Gutiérrez|Antony Jardim|B. Vacadiez","Quevedo Sopepí 979","1993","7","19","South America","Bolivia","Beni","Itenez","Serranía San Simón ormaciones de pampa arbolada y algunas islas grandes de bosque alto; paisaje montañoso muy visible por la explotación de oro en la zona; actualmente se destruyen estas formaciones por la quema inducida.","-62.05","-14.41666","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2013-03-19 13:54:00-03","MO","MOBOT","1157756","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","H. Mendoza (CAS)","M. Aguilar R.|D. Castro","Aguilar R. 471","1996","4","4","South America","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Quebrada Patuyacu. Bosque de terraza.","-68.91333","-12.95305","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"202","2020-08-31 09:06:26-03","INPA","INPA","127672","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Lima, L de","Rosa, NA","2347","1978","02","01","Southern America","Brasil","Amazonas","Barcelos","Serra do Aracá, Margens de um riacho da Serra Aracá","-63.374591","0.901657",NA,NA,NA,"INPA0127672","INPA0127672 INPA0127672_e INPA0127672_nd",NA,NA,NA,"2013","09","-63.374591","0.901657",NA,NA,"16",NA,NA,NA
"203","2020-08-31 09:06:26-03","INPA","INPA","262240","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Goldenberg, R","2000","2014","04","23","Southern America","Brasil","Amazonas","Barcelos","Igarapé Preto, Igarapé Preto, abaixo do acampamento na base da Serra do Aracá.","-63.3281","0.83694","40",NA,NA,"INPA0262240",NA,"40",NA,NA,NA,NA,"-63.3281","0.83694",NA,NA,NA,NA,NA,NA
"204","2020-08-31 09:06:26-03","INPA","INPA","132788","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Lima, L de","Prance, GT","29138","1984","02","17","Southern America","Brasil","Amazonas","Barcelos","Serra do Aracá, North part of Northern mountain near peak","-63.356111","0.865833","1400",NA,NA,"INPA0132788","INPA0132788 INPA0132788_e INPA0132788_e1","1400",NA,NA,"2013","07","-63.356111","0.865833",NA,NA,"25",NA,NA,NA
"205","2020-08-31 09:06:26-03","INPA","INPA","132864","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Lima, L de","Prance, GT","29225","1984","02","21","Southern America","Brasil","Amazonas","Barcelos","Serra do Aracá, North part of North Slope, massif of Serra Aracá","-63.356111","0.865833","1400",NA,NA,"INPA0132864","INPA0132864 INPA0132864_e INPA0132864_e1","1400",NA,NA,"2013","07","-63.356111","0.865833",NA,NA,"25",NA,NA,NA
"206","2020-08-31 09:06:26-03","INPA","INPA","214440","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R","Vicentini, A","1914","2001","08","28","Southern America","Brasil","Amazonas","Barcelos","Serra do Aracá, Serra do Aracá, platô. Floresta Ombrófila Densa Alto Montana, borda. Solo arenoso.","-63.446667","0.921667","1102",NA,NA,"INPA0214440","INPA0214440 INPA0214440_e INPA0214440_nd INPA0214440_num","1102",NA,NA,"2011","06","-63.446667","0.921667",NA,NA,NA,NA,NA,NA
"207","2020-08-31 09:06:26-03","INPA","INPA","221135","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Lima, L de","Carvalho, FA de","1319","2007","04","23","Southern America","Brasil","Amazonas","Canutama","Joana D'Arce, A ca 20 Km de Joana D'arc estrada de barro.","-64.360917","-8.657361","95",NA,NA,"INPA0221135","INPA0221135_nd INPA0221135_num","95",NA,NA,"2013","07","-64.360917","-8.657361",NA,NA,"31",NA,NA,NA
"208","2020-08-31 09:06:26-03","INPA","INPA","221322","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Lima, L de","Viana, PL","2714","2007","05","04","Southern America","Brasil","Amazonas","Canutama","Joana D'Arce, Campina ca. 20 km depois de Joana D'Arce, de estrada de barro. Formação savânica. Mancha de cerrado.","-64.360917","-8.657361","95",NA,NA,"INPA0221322","INPA0221322_nd INPA0221322_num","95",NA,NA,"2013","07","-64.360917","-8.657361",NA,NA,"31",NA,NA,NA
"209","2020-08-31 09:06:26-03","INPA","INPA","200537","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R","Hatschbach, GG","65567","1996","11","14","Southern America","Brasil","Mato Grosso","Vila Bela da SantíssimaTrindad","Serra Ricardo Franco, Córrego Cachoeira, Serra Ricardo Franco, Córrego Cachoeira.","-57.016297","-13.574536",NA,NA,NA,"INPA0200537","INPA0200537 INPA0200537_e",NA,NA,NA,"1998",NA,"-57.016297","-13.574536",NA,NA,NA,NA,NA,NA
"210","2020-08-31 09:06:26-03","INPA","INPA","25429","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Wurdack, JJ","Prance, GT","8630","1968","11","18","Southern America","Brasil","Rondônia",NA,"Estrada de Ferro Madeira Mamoré, Km 214-215, Abunã, Km 217-9, Madeira-Mamoré railroad, 2-4 Km east of Abuña","-65.280094","-9.798918",NA,NA,NA,"INPA0025429","INPA0025429 INPA0025429_e",NA,NA,NA,"1969",NA,"-65.280094","-9.798918",NA,NA,NA,NA,NA,NA
"211","2021-01-26 13:56:15-03","IMA","MAC","21927","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S.A.C.Chiea","A.Macedo; -","1517","1948","12","15",NA,"Brasil","Goiás","Jataí","Fazenda do Bálsamo, Córrego do açude.","-52.201178","-18.473283",NA,NA,"Arbusto ca. de 1,5m de altura. Flores brancas.","MAC0021927","MAC0021927",NA,NA,NA,"1987","06","-52.201178","-18.473283",NA,NA,NA,NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","3116991","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","R. L. Liesner","23721","1988","4","23","South America - Neotropics","Venezuela","Bolívar",NA,"Gran Sabana, ca 10 km SW of Karaurin tepuí at junction of Río Karaurin and Río Asadon (Río Sanpa)","-61.05","5.31","900",NA,NA,"US00752588","US00752588_01","1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","3331274","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"N. Helme & L. Kruger","687","1995","7","25","South America - Neotropics","Bolivia","La Paz",NA,"Depto. La Paz, Prov. Abel Iturralde, Puerto Muscoso, donde llega de pampa mas cerca del río Heath. E del río Heath.","-68.83","-13.02","190",NA,NA,"US02926091",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","3252449","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","O. Huber","9758","1984","11","14","South America - Neotropics","Venezuela","Bolívar","Piar","Wonken Veijo (Río Karuay inferíor) to Río Arauac, flowing west from Río Karuay, SE of Cerro Acopán","-61.83","5.11","900",NA,NA,"US00752593",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","3267991","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. B. Foster, G. Marielos Pena & G. Jammes","13890","1991","11","10","South America - Neotropics","Bolivia","Santa Cruz",NA,"Dpto. Santa Cruz. Prov. Velasco: Serrania de Huanchaca. Farallon SurOeste: Estación Los Fierros. Parque Nacional Noell Kempf M. Camino a 3-4 km SurOeste de la estación.","-60.92","-14.55","200",NA,NA,"US02926096",NA,"300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","3074406","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","J. A. Steyermark, R. L. Liesner & B. K. Holst","131869","1986","5","1","South America - Neotropics","Venezuela","Bolívar","Piar","Quadequen (Buadequen) vic., río Acanan (affluent of río Carrao) west of Cerros Los Hermanos","-62.28","5.93","470",NA,NA,"US00752589",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","3523494","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Michelangeli, F. A.; Martin, C.","K. M. Redden, R. Williams, C. Perry, C. Paul & M. Lyle","2090","2004","2","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Mazaruni River. W bank at Surwakwima Falls. W. of Base Camp 6","-60.6717","6.08131","472",NA,NA,"US00942606",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","2571908A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"D. Philcox, A. Fereira & J. Bertoldo","3446","1967","12","9","South America - Neotropics","Brazil","Mato Grosso",NA,"Transect from Base Camp road","-51.77","-12.82",NA,NA,NA,"US01901263","US01901263_01 US01901263_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","2199813","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. E. Schultes & I. Cabrera","14578","1951","11","25","South America - Neotropics","Colombia",NA,NA,"Amazonas-Vaupés. Río Apaporis, Raudal de Jirijirimo.",NA,NA,NA,NA,NA,"US02926081","US02926081_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","3338095","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. Quevedo, -- Guillen, -. Gutierrez, Jardim, -- & -. Vaca Diez","979","1993","7","19","South America - Neotropics","Bolivia","Beni",NA,"Itenez. Serranía San Simon ormaciones de pampa.","-62.05","-14.42","270",NA,NA,"US02926094",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"222","2020-09-12 05:00:02-03","US","US","2370048","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"J. M. Pires, G. A. Black, J. J. Wurdack & N. Silva","6195","1956","12","14","South America - Neotropics","Brazil","Pará",NA,"Serra do Cachimbo",NA,NA,"425",NA,NA,"US01901264","US01901264_01 US01901264_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","2571910","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"E. Onishi & A. Taituba","867","1969","2","6","South America - Neotropics","Brazil","Mato Grosso","Nova Xavantina","Xavantina. Arredores do acampamento da expedição inglesa","-51.87","-12.9",NA,NA,NA,"US01901259","US01901259_01 US01901259_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","2058361","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"H. García Barriga","13693","1951","11","25","South America - Neotropics","Colombia",NA,NA,"Amazonas-Vaupés: Río Apaporis, Jirijirimo.",NA,NA,"250",NA,NA,"US02926084",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","1497477","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","G. H. H.Tate","739","1928","8",NA,"South America - Neotropics","Venezuela","Amazonas",NA,"Mount Duida, summit, savanna hills","-65.66","3.41","1341",NA,NA,"US00752603","US00752603_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","3372808","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"A. Rodriguez & J. Surubí","534","1995","10","28","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco Province. Parque Nacional Noel Kempff Mercado, 5 Km N del campamento Las Gamas.","-60.8128","-13.8947","850",NA,NA,"US02926089","US02926089_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","2986850","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. Haase","316","1984","3","19","South America - Neotropics","Bolivia","La Paz",NA,"Dpto. La Paz, Prov. Iturralde, Luisita. W del Rio Beni. Palmar.","-67.25","-13.08","180",NA,NA,"US02926099",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","2222166","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"A. Macedo","1517","1948","12","15","South America - Neotropics","Brazil","Goiás","Jataí","Bálsamo","-51.7144012451172","-17.8813991546631",NA,NA,NA,"US01901266","US01901266_01 US01901266_02",NA,"75073","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","1857873","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","F. Cardona Puig","1200","1945","4",NA,"South America - Neotropics","Venezuela","Bolívar",NA,"Río Caroní, Urimán",NA,NA,"350",NA,NA,"US00752601",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
