"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","individualCount","typeStatus"
"105","2020-12-21 16:17:45-03","MBM","MBM","79777","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Robinson, H.","Hatschbach, G.","46245","1983","01","16","Brazil","Santa Catarina","Camboriú","Balneário Camboriú","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,NA,"MBM079777","MBM079777",NA,NA,NA,NA,NA,"Southern America",NA,"19854","auto",NA,NA,NA
"106","2020-12-21 16:17:45-03","MBM","MBM","44684","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Cabrera, A.L.","Reitz, R.","4581","1952","03","12","Brazil","Santa Catarina","Florianópolis","Morro Caixa da Água do Itacorubi, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM044684","MBM044684",NA,NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA
"107","2020-12-21 16:17:45-03","MBM","MBM","178318","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Jarenkow, J.A.","Jarenkow, J.A.","682","1987","03","07","Brazil","Santa Catarina","Florianópolis","Praia dos Ingleses","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM178318","MBM178318",NA,NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA
"108","2006-12-07 09:46:58-02","MNHN","RECOLNAT_MNHN_P","P00682604","PreservedSpecimen",NA,"Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.",NA,"Chamisso, L.A. von",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682604' target='other'> <mi>dwc_moreinfo</mi></a>","P00682604","P00682604_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"type"
"109","2021-02-11 17:18:05-03","UFPR","UPCB","85530","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Dematteis, M.","Carneiro, J.","1432","2003","01","02","Brasil","Paraná","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"Apoiante, flor lilás. Ruderal..",NA,NA,"2004",NA,NA,NA,NA,NA,NA,"17300","auto",NA,NA,NA
"110","2021-02-11 17:18:10-03","UFPR","UPCB","9612","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Hatschbach, G.","Hatschbach, G.","29372","1972","03","31","Brasil","Santa Catarina","Laguna","Mar Grosso","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"Subarbusto, ramos decumbentes, capítulo lilás. Dunas..",NA,NA,"1972","06",NA,NA,NA,NA,NA,"21199","auto",NA,NA,NA
"111","2021-02-11 17:18:10-03","UFPR","UPCB","51287","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Guimarães, O.A.","Cervi, A.C.","6678","1999","03","28","Brasil","Santa Catarina","Itapema","Praia Mar Grosso","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Erva ca. 90cm, inflorescência rósea clara, restinga..",NA,NA,"2004","09",NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA
"112","2014-12-19 16:48:00-02","MO","MOBOT","100767207","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"J. Carneiro","Carneiro 1432","2003","1","2","Brazil","Paraná","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"17300","auto",NA,"1",NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","3346159","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"August G. Schulz","Schulz 16950","1969","5","8","Argentina","Formosa",NA,"Bartomome de las Camas. Habitat: Picada, bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"114","2012-02-29 14:21:00-03","MO","MOBOT","2452987","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.",NA,"A. Sehnem","Sehnem 3048","1948","1","10","Brazil","Santa Catarina",NA,"Florianópolis. Ilha Sta Catarina. Trinidade-ad viam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"115","2009-10-24 06:29:00-02","MO","MOBOT","3345621","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","H. Robinson","George Eiten|Liene T. Eiten|Itiriki Mimura","Eiten 5931","1965","2","8","Brazil","São Paulo",NA,"Município de Paraguacu Paulista: along road 5 km SW of center of city of PARAGUACU PAULISTA. Closed shrubby cerrado vegetation. Soil pH is 3-3 1/2. This cerrado said to have regenerated during the last 50 years from clear pasture. Every 3 or 4 years a grass fire sweeps through it.","-50.6","-22.43333",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","3345679","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","H. Robinson","Gert G. Hatschbach","Hatschbach 46245","1983","1","16","Brazil","Santa Catarina",NA,"Baln. Camboriu, Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"117","2009-12-04 16:24:00-02","MO","MOBOT","3345887","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","G. Hatschbach","Gert G. Hatschbach|J.M. Silva","Hatschbach 51930","1987","11","24","Brazil","Paraná",NA,"Rio das Cinzas, Corredeira (mun. Tomazina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"118","2020-06-15 15:28:56-03","UNESP-RC","HRCB","25497","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Dematteis, M.","Souza, V.C.","10663","1996","01","27","Brasil","São Paulo","Angatuba",NA,"-48.518389","-23.358222","48º31'06.2W","23º21'29,6S",NA,NA,"Arbusto ca. 1,6m altura, corola alvo-rosada. Prensado em álcool 70º.",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-07 11:43:56-03","FUVATES","HVAT","4040","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","D. Marques","M. H. Homrich","s.n.","1962","01","16","Brasil","Santa Catarina","Itajaí","Praia de Cabeçudas.","-48.661944","-26.907778","-48º39'43''W","-26º54'28''S",NA,NA,"Doação do Herbário da UFRGS. Registro ICN 3001.","HVAT00004040",NA,"2015","05","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-01-26 14:12:24-03","CPACT","ECT","2868","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","D.R.Vahl","J.Martins",NA,"2006","03","14","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA). HCF 3966. Coordenadas geográficas obtidas a partir dos dados de localidade, Parque Estadual Lago Azul.","-52.315833","-24.101667","52º18'57''W","24º6'6''S","623","623",NA,"ECT0002868","ECT0002868","2017","06","26","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","2282207","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"R. Reitz","4581","1952","3","13","Brazil","Santa Catarina",NA,"Morro da Caixadagua do Itacorubi, Ilha S. Cat",NA,NA,NA,NA,NA,NA,NA,"US01629453","US01629453_01",NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae","1",NA
"122","2020-09-12 05:00:02-03","US","US","2858989","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"G. Hatschbach","46245","1983","1","16","Brazil","Santa Catarina",NA,"Baln. Camboriu, Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US01629449","US01629449_01",NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae","1",NA
"123","2020-09-12 05:00:02-03","US","US","2785589","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"G. Eiten & L. T. Eiten","5839","1965","2","6","Brazil","São Paulo",NA,"Municipio de Paraguacu Paulista: 6 km north of city of Paraguacu Paulista","-50.57","-22.37",NA,NA,"500","550",NA,"US01629452","US01629452_01",NA,NA,NA,NA,"Asterales","South America - Neotropics",NA,NA,NA,"Dicotyledonae","1",NA
"124","2020-09-12 05:00:02-03","US","US","2141335","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"L. Smith & R. Reitz","5944","1952","2","25","Brazil","Santa Catarina",NA,"Morro Pau do Sinal, Mun. Laguna: Coastal scrub, Laguna","-48.78","-28.47",NA,NA,"5","50",NA,"US01629450","US01629450_01",NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae","1",NA
"125","2020-09-12 05:00:02-03","US","US","2687392","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"G. Eiten, L. T. Eiten & I. Mimura","5931","1965","2","8","Brazil","São Paulo",NA,"Municipio de Paraguacy Paulista: along road 5 km SW of Center of city of Paraguacu Paulista","-50.6","-22.43",NA,NA,"500",NA,NA,"US01629457","US01629457_01",NA,NA,NA,NA,"Asterales","South America - Neotropics",NA,NA,NA,"Dicotyledonae","1",NA
"126","2020-09-12 05:00:02-03","US","US","2785590","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"G. Eiten & L. T. Eiten","5839","1965","2","6","Brazil","São Paulo",NA,"Municipio de Paraguacu Paulista: 6 km north of city of Paraguacu Paulista","-50.57","-22.37",NA,NA,"500","550",NA,"US01629455","US01629455_01",NA,NA,NA,NA,"Asterales","South America - Neotropics",NA,NA,NA,"Dicotyledonae","1",NA
"127","2020-09-12 05:00:02-03","US","US","1481788","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"P. K. Dusén","16832","1915","3","19","Brazil","Paraná",NA,"Parana: Cerrado Panpus, in canyro functicoso [interpreted]",NA,NA,NA,NA,"840",NA,NA,"US01629458","US01629458_01",NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae","1",NA
"128","2020-09-12 05:00:02-03","US","US","2027558","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"B. Carris","57458","1916","8",NA,"Brazil","Santa Catarina",NA,"Proced. test. de Santa Cataria- Enseada de Brito [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01629454","US01629454_01",NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae","1",NA
"129","2020-09-12 05:00:02-03","US","US","2281024","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"L. Smith, R. Reitz & R. M. Klein","12289","1957","3","31","Brazil","Santa Catarina",NA,"Mun. Porto Belo: Strand and rocky woods, eastern shore of Ilha Joao da Cunha, Porto Belo",NA,NA,NA,NA,"1","5",NA,"US01629451","US01629451_01",NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae","1",NA
"130","2020-09-12 05:00:02-03","US","US","1444567","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"T. Rojas","2877","1917","5",NA,"Paraguay",NA,NA,"Loma Para (Chaco)",NA,NA,NA,NA,NA,NA,NA,"US01629456","US01629456_01",NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae","1",NA
"131","2020-12-02 09:06:53-03","UNITINS","HUTO","4766","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Caxambu, M.G.","Geraldino, H.C.L.","232","2006","02","11","Brasil","Santa Catarina","Bombinnhas","Praia de Mariscal. Relevo plano",NA,NA,NA,NA,NA,NA,"Arbusto com flores de cor rosa, em restinga alterada; Floresta ombrófila densa das terras baixas","HUTO004766",NA,"2006","09","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-25 13:51:37-03","UNIVILLE","JOI","232","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Hering-Rinnert, C.","150","2000",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquaras.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000232",NA,"2020","11","11",NA,NA,NA,NA,"8793","auto",NA,NA,NA
"133","2021-03-25 13:51:37-03","UNIVILLE","JOI","231","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Hering-Rinnert, C.","149","2000",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquaras.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000231",NA,"2020","11","11",NA,NA,NA,NA,"8793","auto",NA,NA,NA
"134","2021-03-25 13:51:37-03","UNIVILLE","JOI","278","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Hering-Rinnert, C.","308","2002","02","27","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000278",NA,"2020","11","11",NA,NA,NA,NA,"8793","auto",NA,NA,NA
"135","2021-03-25 13:51:37-03","UNIVILLE","JOI","4028","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI004028",NA,"2020","11","11",NA,NA,NA,NA,"8793","auto",NA,NA,NA
"136","2019-10-07 09:11:35-03","UEFS","HUEFS","174386","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Hatschbach, G.","79126","2005","03","10","Brasil","Santa Catarina","Urubici","Morro da igreja, topo.","-49.5917015075684","-28.0149993896484",NA,NA,"1850","1850","Cerrado Degradado.","HUEFS0174386","HUEFS0174386",NA,NA,NA,"Angiospermae","Asterales",NA,NA,"30102","auto","Asteranae",NA,NA
"137","2019-09-04 19:35:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis",NA,NA,"L. K. A. von Chamisso",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]"
"138","2019-06-24 08:12:32-03","IAC","IAC","56955","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","E.K.O. Hattori","M. Verdi; D.H. Klettenber & G. Klemz","4028","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha de Aratingaúba, Parque Estadual da Serra do Tabuleiro","-48.870278","-28.169444","-48.870278","-28.169444",NA,NA,"Florística IFFSC 148",NA,NA,"2012","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-06-24 08:12:32-03","IAC","IAC","56958","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","E.K.O. Hattori","M. Verdi; N.L. Souza; G. Klemz & D.H. Klettenberg","4494","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada","-48.69","-28.08","-48.690000","-28.080000",NA,NA,"Florística IFFSC 175",NA,NA,"2012","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-07-02 15:55:02-03","UEM","HUEM","24494","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","J.N.Nakajima","C.H.Voltolini","44","2015","02","28","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.259164","-24.562719","-50.259164","-24.562719",NA,NA,"Arbusto escandente.","HUEM000001525","HUEM000001525","2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-07-02 15:55:02-03","UEM","HUEM","29439","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","J.N.Nakajima","C.H.Voltolini","58","2015","01","30","Brasil","Santa Catarina","Florianópolis","rio Tavares","-48.468092","-27.635278","-48.468092","-27.635278",NA,NA,"Arbusto escandente.","HUEM000011145","HUEM000011145","2015","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-07-02 15:55:02-03","UEM","HUEM","30021","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Danilo Marques","C.H.Voltolini; C.E.Cereto","75","2016","02","08","Brasil","Santa Catarina","Penha","Praia de São Miguel,, próximo a costões rochosos","-48.613861","-26.824583","-48.613861","-26.824583",NA,NA,"Arbusto escandente; flor de coloração roxa.","HUEM000011164","HUEM000011164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-10 11:38:24-03","UNILA","EVB","3737","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Sobral, M.","Verdi, M.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.","5697","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal.","-48.78","-28.08","48º46'48''W","28º4'48''S","126","126","Flor creme Habitat: Floresta Ombrófila Densa, estágio médio em local aberto Habito: Arbustiva","EVB003737",NA,"2010","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-12 16:58:23-03","UEL","FUEL","42306","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Caxambu, MG","Silva, AR","27","2007","03","03","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.312361","-24.106806","-52.312361","-24.106806","605","605",NA,NA,NA,"2007","03","27","Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"145","2019-10-16 14:11:20-03","UEL","FUEL","40600","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Hering-Rinnert, C","Hering-Rinnert, C","308","2002",NA,NA,"Brasil","Santa Catarina","Balneário Camburiú","Taquarinhas",NA,NA,NA,NA,NA,NA,NA,"FUEL017513",NA,"2002",NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"146","2020-11-12 16:58:32-03","UEL","FUEL","6831","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Matzenbacher, NI","Ruas, PM; et al.","s.n.","1989","03","17","Brasil","Paraná","Londrina","Cultivado em Casa de vegetação CCB, UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL017514",NA,"1990",NA,NA,"Tracheophyta","Asterales",NA,NA,"63728","auto",NA,NA,NA
"147","2019-11-01 14:54:00-03","UnB","UB","124521","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Santos, J","S83","1989","06","06","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"Flor lilás.; Arbusto 2m.; Cerrado",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"74358","auto",NA,NA,NA
"148","2019-11-01 14:54:00-03","UnB","UB","124522","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Eiten, G; Eiten, LT","5839","1965","02","06","Brasil","São Paulo","Paraguaçu Paulista","6km north of city of Paraguaçu Paulista. At Forest Station.","-50.566667","-22.366667","-50.566667","-22.366667","500","550","Petals, style & stigma white.; Shrub.; Soil light reddish-brown fine sand.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA
"149","2019-11-01 14:54:00-03","UnB","UB","124520","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Maieski, EA","97","2005","04","03","Brasil","Paraná ","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Subarbusto pouco ramificado, com presença de sementes aladas; Cerrado",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"28572","auto",NA,NA,NA
"150","2019-05-06 11:53:25-03","UFU","HUFU","49500","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Nakjima, J.N.","Maieski, E.A.","97","2005","09","03","Brasil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Subarbusto.; Cerrado.","HUFU00046810","HUFU00046810","2016","03",NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA
"151","2019-05-06 11:53:25-03","UFU","HUFU","70837","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Nakajima, J.N.","Voltolini, C.H.","44","2015","02","28","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbusto escandente.","HUFU00046808","HUFU00046808","2015","04","17",NA,NA,NA,NA,"56988","auto",NA,NA,NA
"152","2019-05-06 11:53:25-03","UFU","HUFU","72454","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D.","Voltolini, C.H.; Cereto, C.E.","75","2016","02","08","Brasil","Santa Catarina","Penha","Praia de São Miguel, Próximo a costões rochosos","-48.6458015441895","-26.7693996429443",NA,NA,NA,NA,"Arbusto escandente; flor de coloração roxa.","HUFU00070556","HUFU00070556",NA,NA,NA,NA,NA,NA,NA,"9872","auto",NA,NA,NA
"153","2019-05-06 11:53:25-03","UFU","HUFU","27746","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Nakajima, J.N.","Fabricante, J.R.; Paschoal, M.E.S.","64","2002","05","19","Brasil","São Paulo","Agudos","Fazenda Monte Alegre","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"Erva, ca. 1,3 m. Folhas cartáceas, inflorescências roxas, páleas castanhas.","HUFU00046805","HUFU00046805","2016","03",NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA
"154","2019-05-06 11:53:25-03","UFU","HUFU","27745","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Nakajima, J.N.","Fabricante, J.R.; Paschoal, M.E.S.","60","2002","05","13","Brasil","São Paulo","Agudos","Fazenda Monte Alegre","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"Arbusto, ca. 1,8 m. Folhas cartáceas, inflorescência roxo claro, gineceu branco e páleas verdes.","HUFU00046809","HUFU00046809","2016","03",NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA
"155","2019-05-06 11:53:25-03","UFU","HUFU","72438","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Nakajima, J.N.","Voltolini, C.H.","58","2015","01","30","Brasil","Santa Catarina","Florianópolis","Rio Tavares.","-48.468056","-27.635278","-48.468056","-27.635278",NA,NA,"Arbusto escandente.","HUFU00070569","HUFU00070569","2015","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-05-06 11:53:25-03","UFU","HUFU","55341","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Nakajima, J.N.","Oliveira, R.S.; Alcantara, S.; Lobo, G.A.; Vasconcelos, A.R. & Machado, A.I.M.R.","34","2009","06","01","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"Arbusto, ca. 1m.; Mata estacionak semidecidual. Arbusto, ca. 1m.","HUFU00046807","HUFU00046807","2016","03",NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA
"157","2019-05-06 11:54:21-03","UFU","HUFU","27747","S","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Nakajima, J.N.","Paschoal, M.E.S.; Destefaffani, A.C.","2237","2000","06","26","Brasil","São Paulo","Agudos","Fazenda Monte Alegre","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Folhas membranáceas, botões florais fechados de corola roxa.; Borda da floresta Estacional Semidecidual - Mata da Copaíba.","HUFU00046811","HUFU00046811","2016","03",NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA
"158","2019-05-06 11:54:21-03","UFU","HUFU","27748","S","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Nakajima, J.N.","Paschoal, M.E.S.","2486","2001","08","21","Brasil","São Paulo","Agudos","Fazenda Monte Alegre, Mata da Copaíba.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"Arbusto, ca. 2 m. Inflorescência roxa, páleas castanhas, aquênios com papus acastanhados.; Área de sucessão após corte de Pinus, entorno de Floresta Estacional Semidecidual.","HUFU00046806","HUFU00046806","2016","03",NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA
