"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","sex"
"96","2015-09-04 19:30:29-03","MNHN","RECOLNAT_MNHN_P","P06606770","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Richard, L.C.",NA,NA,NA,NA,NA,"Guyane française",NA,"Cayenne.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606770' target='other'> <mi>dwc_moreinfo</mi></a>","P06606770","P06606770_01","Dorr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-09-04 19:30:29-03","MNHN","RECOLNAT_MNHN_P","P06606771","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Guyon, H.",NA,"1890","9","1",NA,"Venezuela",NA,"Estado de Guarico, Sabana de la Candelaria. Cereno Pontanozos.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606771' target='other'> <mi>dwc_moreinfo</mi></a>","P06606771","P06606771_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"157",NA,NA
"98","2015-09-04 19:30:29-03","MNHN","RECOLNAT_MNHN_P","P06606780","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Schnell, R.",NA,"1961","8","16",NA,"Guyane française",NA,"Kourou, bas-foud Marécageux.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606780' target='other'> <mi>dwc_moreinfo</mi></a>","P06606780","P06606780_01","Dorr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11220",NA,NA
"99","2015-09-04 19:30:29-03","MNHN","RECOLNAT_MNHN_P","P06606781","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Smith, A.C.",NA,"1938","3","31",NA,"Guiana",NA,"Northwestern slopes of Kanuku Mountains, in drainage of Moku-moku Creek (Takutu tributary).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606781' target='other'> <mi>dwc_moreinfo</mi></a>","P06606781","P06606781_01","Dorr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3472",NA,NA
"100","2015-09-04 19:30:30-03","MNHN","RECOLNAT_MNHN_P","P06606784","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Benoist, R.",NA,NA,NA,NA,NA,"Guyane française",NA,"Kourou.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606784' target='other'> <mi>dwc_moreinfo</mi></a>","P06606784","P06606784_01","Dorr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1472",NA,NA
"101","2015-09-04 19:30:30-03","MNHN","RECOLNAT_MNHN_P","P06606786","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Benoist, R.",NA,"1914","7","12",NA,"Guyane française",NA,"Kourou.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606786' target='other'> <mi>dwc_moreinfo</mi></a>","P06606786","P06606786_01","Dorr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1472",NA,NA
"102","2015-09-04 19:30:30-03","MNHN","RECOLNAT_MNHN_P","P06606787","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Krukoff, B.A.",NA,"1931","9","1",NA,"Brasil","Pará","Fordlandia, Tapajos River region.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606787' target='other'> <mi>dwc_moreinfo</mi></a>","P06606787","P06606787_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231",NA,NA
"103","2015-09-04 19:08:25-03","MNHN","RECOLNAT_MNHN_P","P06698999","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Samuels, J.A.",NA,"1916","5","23",NA,"Guiana",NA,"Near the 2 n Oude Ryweg Paramaribo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06698999' target='other'> <mi>dwc_moreinfo</mi></a>","P06698999","P06698999_01","Dorr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"463",NA,NA
"104","2015-09-04 19:30:30-03","MNHN","RECOLNAT_MNHN_P","P06606789","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Glaziou, A.",NA,"1873","11","12",NA,"Brasil","Rio de Janeiro","São Christovão.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606789' target='other'> <mi>dwc_moreinfo</mi></a>","P06606789","P06606789_01",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13550",NA,NA
"105","2015-09-04 19:30:30-03","MNHN","RECOLNAT_MNHN_P","P06606788","PreservedSpecimen",NA,NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Glaziou, A.",NA,"1873","11","12",NA,"Brasil","Rio de Janeiro","São Cristovão.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606788' target='other'> <mi>dwc_moreinfo</mi></a>","P06606788","P06606788_01",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13550",NA,NA
"106","2020-12-11 11:37:50-03","UFMG","BHCB","82598","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","5301","2003","08","20","Southern America","Brasil","Minas Gerais","Fazenda Jabuti","-40.028583","-16.036111",NA,"Pasto na margem de açude. Arbusto, ca. 0.5 m, folhas papiráceas, tricomas pungentes, cálice verde, pétalas lilases na base, esbranquiçadas no resto. Coordenadas originais: 16°02'10S; 40°01'42,9W",NA,NA,NA,"Salto da Divisa",NA,NA,"167","167","-40.028583","-16.036111",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:37:50-03","UFMG","BHCB","33735","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,"Jaíba","47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-05-25 15:13:54-03","FSU","FSU","000082175","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Sidney McDaniel, Manuel Rimachi Y.","19469",NA,NA,NA,NA,"Peru",NA,NA,"-74.38031691","-9.171950831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-09-08 09:47:00-03","MO","MOBOT","1387771","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Elsa M. Zardini|J. Godoy","Zardini 50060","1999","2","12","South America","Paraguay","Alto Paraguay","Parque Nacional Defensores del Chaco: Madrejón Area.","-59.8411111","-20.5566667",NA,NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1167","4",NA
"110","2009-08-05 16:31:00-03","MO","MOBOT","3037240","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Steven R. Hill","Hill 12896","1983","6","28","South America","Brazil","Amazonas","Canuma, E side of Rio Canuma.","-59.06666","4.03333",NA,NA,NA,NA,"S.R. Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-08-05 16:31:00-03","MO","MOBOT","3037155","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Steven R. Hill","Hill 13188","1983","7","29","South America","Brazil","Amazonas","Near mouth of Rio Maues-Mirim, munic. Maues.","-57.68333","3.31666",NA,NA,NA,NA,"S.R. Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2010-04-12 11:46:00-03","MO","MOBOT","100266543","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","T. Herzog","Herzog 1510",NA,NA,NA,"South America","Bolivia",NA,"on road from Rio Pirai to Buena Vista",NA,NA,NA,NA,NA,NA,"Foster's catalog notes file",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","1585525","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Elsa M. Zardini|M. Vera","Zardini 56719","2001","6","24","South America","Paraguay","San Pedro","Around 25 de Diciembre. Chaco forest and Chaco savannas.","-56.50861","-24.70194",NA,NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1235","4",NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1819857","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Elsa M. Zardini|Leongino Guerrero","Zardini 59960","2003","1","23","South America","Paraguay","Presidente Hayes","Around Pozo Colorado. Savannas and inundated savannas. Voucher for cuttings/seedlings for Ball Horticultural.","-58.70166","-23.64083",NA,NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1279","4",NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","183925","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","R. Frey|Paolo Bettella|R.C. Quevedo","Frey 540","1990","5","8","South America","Bolivia","Santa Cruz","Southern border of Laguna Cáceres. Las Piedritas, zona militar, 500 m NNE of the plaza central of Puerto Suarez.","-57.79166","-18.96666",NA,NA,NA,NA,"P. Fryxell 1992 (Z)","Chiquitos",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"9","6",NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","183945","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","R. Frey|Paolo Bettella|R.C. Quevedo","Frey 499","1990","5","5","South America","Bolivia","Santa Cruz","Southern border of Laguna Cáceres. Las Piedritas, zona militar, 500 m NNE of the plaza central of Puerto Suarez.","-57.79166","-18.96666",NA,NA,NA,NA,"P. Fryxell 1992 (Z)","Chiquitos",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"7","6",NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","185127","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Cesar Del Carpio|et al.","Del Carpio 1687","1992","11","6","South America","Peru","Loreto","Distrito Nauta. Reserva Nacional Pacaya - Samiria. Rio Yanayacu, marzen izquierda, campamento Palizada. Bosque inundable (Bajial).","-74.20111","-5.05083",NA,NA,NA,NA,NA,"Loreto",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA
"118","2014-04-04 05:43:00-03","MO","MOBOT","185882","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9872","1987","10","15","South America","Peru","Loreto","Pevas. Río Ampiyacu. Bosque inundable estacional.","-71.83333","-3.33333",NA,NA,NA,NA,"P. Fryxell (TAES)","Mariscal Ramon Castilla",NA,NA,"106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-50","3",NA
"119","2014-04-04 05:43:00-03","MO","MOBOT","185930","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Rodolfo Vásquez","Vásquez Martínez 13387","1990","1","9","South America","Peru","Loreto","Requena, carretera Requena a Yaquerana. Bosque inundable (malezas de terrenos de cultivo).","-73.83333","-5.08333",NA,NA,NA,NA,"P. Fryxell","Requena",NA,NA,"150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,"164","4",NA
"120","2012-05-24 05:04:00-03","MO","MOBOT","187930","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Juan Revilla","Revilla Cardenas 10","1975","12","11","South America","Peru","Loreto","Distrito: Rio Yataya.",NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","1944835","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Rosa Degen","Degen 2048","1991","8","30","South America","Paraguay","Central","Luque, Compañia Tarumandy (Propiedad de Oga Rapé)",NA,NA,NA,NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2016-11-15 05:15:00-02","MO","MOBOT","2292016","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 33907","1978","5","1","South America","Argentina","Formosa","S de Clorinda, sobre ruta 11",NA,NA,NA,NA,NA,NA,"Krapovickas, A.","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2011-12-22 05:01:00-02","MO","MOBOT","2515525","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Teodoro Rojas","Rojas 1928","1926",NA,NA,"South America","Paraguay","Alto Paraguay","Puerto Casado, campos bajos, orilla del estero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-04-02 20:17:00-03","MO","MOBOT","2515541","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 14851","1978","4","10","South America","Paraguay","Chaco","Mayor Pedro Lagerenza, en ribera del río Timane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2009-10-14 20:08:00-03","MO","MOBOT","2515558","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Rosa Degen","Degen 3264","1995","3","23","South America","Paraguay","Presidente Hayes","Est. Maroma, tyto. a Ayo. Conchita","-57.90916","-23.55555",NA,NA,NA,NA,"Degen, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","3036933","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Julian A. Steyermark","Steyermark 114885","1977","10","18","South America","Venezuela","Delta Amacuro","Depto. Pedernales ( Boundary with Depto. Tucupita); sand beach bordering open sandy mud flats and wet depressions, mouth of Cano Guiniquiana, between Punta Araguabisi and Punta Baja, at Barra Guiniquina.","-60.96666","9.5",NA,NA,NA,NA,"Fryxell",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-08-22 07:53:00-03","MO","MOBOT","3037393","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Sidney T. McDaniel|Manuel Rimachi Y.|Cliff Duncan","McDaniel 24170","1980","7","19","South America","Peru","Loreto","Iquitos. Rio Nanay below Bellavista, Cocha de la Marina just below & opposite naval base, in grown -up chacra, silty soil.",NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,"90.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","3037499","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Boris A. Krukoff","Krukoff 1231","1931","9",NA,"South America","Brazil","Pará","Fordlandia, tapajos River region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2011-06-08 12:20:00-03","MO","MOBOT","3037671","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Manuel Rimachi Y.","Rimachi Y. 2819","1977","2","16","South America","Peru","Loreto","Maynas; Dtto. Iquitos. Rio Nanay, Carretera de la Marina, km 5, freq. inundated purma, .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2014-01-27 15:05:00-02","MO","MOBOT","3037871","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Franklin Ayala","Ayala Flores 478","1973","10","31","South America","Peru","Amazonas","Carretera a Nanay ( Iquitos).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2009-07-01 16:15:00-03","MO","MOBOT","3038141","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2011-04-04 19:26:00-03","MO","MOBOT","3038395","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Calaway H. Dodson|J. Torres","Dodson 3037","1964","12","16","South America","Peru",NA,"In the middle of the region of the road from la marina to the road to Loretana. About 5 km from Iquitos.",NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2009-08-22 06:53:00-03","MO","MOBOT","3038472","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Manuel Rimachi Y.","Rimachi Y. 8356","1987","10","7","South America","Peru","Loreto","Carretera d ela Marina, km 5, margen de chacra en terreno abieto arenoso.",NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2009-10-14 20:42:00-03","MO","MOBOT","3038521","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Fátima Mereles|Rosa Degen","Mereles H. 5227","1993",NA,NA,"South America","Paraguay","Presidente Hayes","Estancia Laguna Pora. Borde de la laguna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-09-04 04:40:00-03","MO","MOBOT","3072329","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Herbert H. Smith","Smith 2024","1898",NA,NA,"South America","Colombia",NA,"Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2011-06-08 12:20:00-03","MO","MOBOT","3407258","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Manuel Rimachi Y.","Rimachi Y. 11439","1995","10","31","South America","Peru","Loreto","Dtto. Punchana. Margen de Yarina Cocha, en chacra inundable, altura del km 4 de la Carretera de Nanay, elev. ca 95m.",NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2013-03-21 13:57:00-03","MO","MOBOT","3408166","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","M.R. Orellana|Stephan G. Beck","Orellana 81","1999","3","11","South America","Bolivia","Beni","A 6 km de Puerto Varador 14º51 S, 65º5 W. 200 msnm. Sabanas Benianas del Norte, pastizal de Panicum mertensii de 2m y con 0.01m de agua.",NA,NA,NA,NA,NA,NA,"Krapovickas, A.","Cercado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2011-06-08 12:20:00-03","MO","MOBOT","3467256","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Manuel Rimachi Y.","Rimachi Y. 809","1974","1","29","South America","Peru","Loreto","Dtto. Iquitos. Quebrada de Uchpa Cano, across Rio Itaya from Iquitos.",NA,NA,NA,NA,NA,NA,"S. McDaniel (MO)","Maynas",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-07-17 06:12:00-03","MO","MOBOT","3470065","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 19469","1974","12","19","South America","Peru","Loreto","Dtto. Iquitos. Rio Nanay, Bellavista.",NA,NA,NA,NA,NA,NA,"S. McDaniel","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-08-31 09:05:31-03","INPA","INPA","55802","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Krieger, L","12683","1974","01","26","Southern America","Brasil","Amazonas",NA,"-64.8","-3.3",NA,NA,"INPA0055802","INPA0055802 INPA0055802_e","Hill, SR","Tefé",NA,NA,NA,NA,"-64.8","-3.3","1983","09",NA,NA,NA,NA,NA,NA
"141","2020-08-31 09:05:31-03","INPA","INPA","48781","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Junk, WJ","311","1975","01","27","Southern America","Brasil","Amazonas","Lago do Calado, Lago Calado, perto de Manacapuru.","-60.6206016540527","-3.29972004890442",NA,NA,"INPA0048781",NA,"Rodrigues, WA","Manacapuru","112319","auto",NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA
"142","2020-08-31 09:05:31-03","INPA","INPA","8291","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Rodrigues, WA","1919","1960","11","18","Southern America","Brasil","Amazonas","Igarape de Sao Vicente., Igarape de Sao Vicente","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0008291","INPA0008291 INPA0008291_e INPA0008291_e1","Monteiro, H","Manaus","138090","auto",NA,NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA
"143","2020-08-31 09:05:31-03","INPA","INPA","225939","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Zartman, CE","5907","2006","08","06","Southern America","Brasil","Amazonas","Rebio Uatumã, Entorno. Ilha na Represa Uatumã, 2 km da base WABA.","-59","-1",NA,NA,"INPA0225939","INPA0225939 INPA0225939_e","Carvalho-Sobrinho, JG de","Presidente Figueiredo",NA,NA,NA,NA,"-59","-1",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-08-31 09:05:31-03","INPA","INPA","128576","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Hill, SR","13124","1983","07","18","Southern America","Brasil","Amazonas","Rio Urupadi, igarapé Quininha, Rio Urupadi at mouth of igarape Quintina, Sao Raimundo.","-57.583333","-3.666667",NA,NA,"INPA0128576","INPA0128576 INPA0128576_e","Hill, SR","Maués",NA,NA,NA,NA,"-57.583333","-3.666667","1983",NA,NA,NA,NA,NA,NA,NA
"145","2020-08-31 09:05:31-03","INPA","INPA","128640","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Hill, SR","13188","1983","07","29","Southern America","Brasil","Amazonas","Near mouth of rio Maues-Mirim, Near mouth of rio Maues-Mirim.","-57.683333","-3.316667",NA,NA,"INPA0128640","INPA0128640 INPA0128640_e","Hill, SR","Maués",NA,NA,NA,NA,"-57.683333","-3.316667","1983",NA,NA,NA,NA,NA,NA,NA
"146","2020-08-31 09:05:31-03","INPA","INPA","277913","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Demarchi, LO","797","2017","01","16","Southern America","Brasil","Amazonas","Porto Ceasa, Próximo a desenbocadura da balsa e ao encontro das águas.","-59.936667","-3.133056",NA,NA,"INPA0277913",NA,"Demarchi, LO","Manaus",NA,NA,NA,NA,"-59.936667","-3.133056","2017",NA,NA,NA,NA,NA,NA,NA
"147","2021-01-10 20:46:27-03","INPA","INPA","4642","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Black, GA","52-15589","1952","07","10","Southern America","Brasil","Pará","Cacaual Grande, Canal Maroja Neto","-48.6","-3.5",NA,NA,"INPA0004642","INPA0004642 INPA0004642_e","Monteiro, H","Paragominas",NA,NA,NA,NA,"-48.6","-3.5","1955","02",NA,NA,NA,NA,NA,NA
"148","2020-08-31 09:05:31-03","INPA","INPA","99469","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Lowe, J","4151","1981","05","13","Southern America","Brasil","Amazonas","Manaus, 15 km E, North bank of Rio Amazon, c 15 km E MAnaus.","-59.9","-3.02",NA,NA,"INPA0099469","INPA0099469 INPA0099469_e INPA0099469_e1","Lowe, J","Manaus",NA,NA,NA,NA,"-59.9","-3.02","1980","05",NA,NA,NA,NA,NA,NA
"149","2020-08-31 09:05:31-03","INPA","INPA","128348","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Hill, SR","12896","1983","06","28","Southern America","Brasil","Amazonas","Canuma, E side of rio Canuma, Rio Canuma, E of rio Canuma","-59.066667","-4.033333",NA,NA,"INPA0128348","INPA0128348 INPA0128348_e","Hill, SR","Maués",NA,NA,NA,NA,"-59.066667","-4.033333","1983",NA,NA,NA,NA,NA,NA,NA
