"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","imagecode","scientificNameAuthorship","year","month","stateProvince","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","day","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"176","2021-04-07 11:41:01-03","UFMS","CGMS","44519","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"K. Brown Jr.","3",NA,"Brasil",NA,NA,NA,"CGMS1074484",NA,NA,NA,"(Jacq.) Spreng.","1991","01","Mato Grosso do Sul","Mineração Urucum - Morro do Urucum.","-57.6333333","-19.2",NA,"09","500","500","Corumbá",NA,"2020",NA,NA,"-57,6333333","-19,2",NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:41:01-03","UFMS","CGMS","12204","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"A.C. Araújo; R.S. de Arruda","1021",NA,"Brasil",NA,NA,"Flor esverdeada. Fruto ausente. Habitat: Heliófito. Borda de capão. Habito: Liana.","CGMS1041601",NA,NA,NA,"(Jacq.) Spreng.","2000","03","Mato Grosso do Sul","Pantanal de Miranda/Abobral.","-57.6533012390137","-19.0091991424561",NA,"17",NA,NA,"Corumbá",NA,"2020",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"178","2020-05-29 15:48:17-03","UNICAMP","UEC","107796","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Batista, ER; Penha, AS; Monico, IM; Matsukuma, CK; Oki, VK","3",NA,"Brazil",NA,NA,"flor, Liana a 2 m do solo. Flores amarelas. Área aberta. Floresta ombrófila densa.","UEC195671","Magnoliopsida",NA,NA,"(Benth.) K.Schum.","1999","01","São Paulo","Parque Estadual de Pariquera-Açu. Dique","-40.616667","-22.716667",NA,"05",NA,NA,"Pariquera-Açu",NA,NA,NA,NA,"-40.616667","-22.716667",NA,NA,NA,NA,NA,NA
"179","2020-05-29 15:48:17-03","UNICAMP","UEC","88050","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1763",NA,"Brazil",NA,NA,"Trepadeira, flores amarelas. Borda.","UEC195675","Magnoliopsida",NA,NA,"(Benth.) K.Schum.","1994","01","São Paulo","Mata do Rio do Peixe, Mata ciliar.","-46.86425","-22.375861",NA,"11",NA,NA,"Itapira","Rio, MCS","2003","08",NA,"-46.86425","-22.375861",NA,NA,NA,NA,NA,NA
"180","2020-05-29 15:48:17-03","UNICAMP","UEC","132740","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Chagas e Silva, F; Soares; Silva, LH","1309",NA,"Brazil",NA,NA,"Planta volúvel de floresta, botão floral verde e flores amarelas, frequente.","UEC195673","Magnoliopsida",NA,NA,"(Benth.) K.Schum.","1987","01","Mato Grosso do Sul","Margem do Rio Iviema.","-54.3025016784668","-22.4818992614746",NA,"18",NA,NA,"Jateí","Rio, MCS","2000",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA
"181","2020-05-29 15:48:17-03","UNICAMP","UEC","35709","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Trigo, JR","15980",NA,"Brazil",NA,NA,"Trepadeira com flores amarelas e folhas opostas.","UEC195672","Magnoliopsida",NA,NA,"(Benth.) K.Schum.",NA,NA,"São Paulo","Mata da Pedra.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Mogi Guaçu","Rio, MCS","2003","08",NA,NA,NA,"39309","auto",NA,NA,NA,NA
"182","2020-05-29 15:48:17-03","UNICAMP","UEC","34995","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Trigo, JR","15750",NA,"Brazil",NA,NA,"trepadeira com flores amarelas.","UEC195670","Magnoliopsida",NA,NA,"(Benth.) K.Schum.","1984","01","São Paulo","Mata da Pedra.","-46.9421997070312","-22.372200012207",NA,"12",NA,NA,"Mogi Guaçu","Rio, MCS","2003","08",NA,NA,NA,"39309","auto",NA,NA,NA,NA
"183","2020-02-10 17:49:25-03","UNICAMP","UEC","38654","S","Plantae","Apocynaceae","Prestonia","simulans","Prestonia simulans",NA,"Trigo, JR","17108",NA,"Brazil",NA,NA,"trepadeira com flores amarelas.","UEC178683","Magnoliopsida",NA,"UEC178683","Woodson","1984","08","Pará","Carajás, Km 9, Mata Manganês",NA,NA,NA,"07",NA,NA,"Serra Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-03-16 11:36:14-03","UNEMAT","HERBAM","6087","S","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Soares, C.R.A.; Cabral, F.F.; Ribeiro, I.L. & Santos, R.C.","3447",NA,"Brasil",NA,NA,NA,"HERBAM006087",NA,NA,NA,"(Jacq.) Spreng.","2011","05","Mato Grosso","Frente da pousada, Aluvial.","-57.044058","-9.224575",NA,"08","157","157","Paranaíta","Silva, DR","2014","03","13","-57.044058","-9.224575",NA,NA,NA,NA,NA,NA
"185","2014-10-14 15:56:38-03","BS","M","M-0183951","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,"M0183951","Magnoliophyta","Gentianales",NA,"(Benth. ex Müll.Arg.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"186","2014-10-14 15:56:38-03","BS","M","M-0183952","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,"M0183952","Magnoliophyta","Gentianales",NA,"(Benth. ex Müll.Arg.) K.Schum.",NA,NA,NA,"Prov. Rio Negro. [Habitat in sylvis ad fluv. Japurá.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"187","2014-10-14 15:56:38-03","BS","M","M-0183953","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,"M0183953","Magnoliophyta","Gentianales",NA,"(Benth. ex Müll.Arg.) K.Schum.",NA,NA,NA,"Prov. Rio Negro. [Habitat in sylvis ad fluv. Japurá.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"188","2014-10-14 15:56:38-03","BS","M","M-0183954","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,"M0183954","Magnoliophyta","Gentianales",NA,"(Benth. ex Müll.Arg.) K.Schum.",NA,NA,NA,"Prov. Rio Negro. [Habitat in sylvis ad fluv. Japurá.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"189","2014-10-14 15:56:38-03","BS","M","M-0183955","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,"M0183955","Magnoliophyta","Gentianales",NA,"(Benth. ex Müll.Arg.) K.Schum.",NA,NA,NA,"Prov. Rio Negro. [Habitat in sylvis ad fluv. Japurá.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"190","2014-10-14 15:56:38-03","BS","M","M-0183956","S","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,"M0183956","Magnoliophyta","Gentianales",NA,"(Benth. ex Müll.Arg.) K.Schum.",NA,NA,NA,"In sylvis Japurensibus. Provinciae Rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"191","2019-08-16 08:38:18-03","UTFPR","HCF","522","S","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"M.G. Caxambu","184",NA,"Brasil",NA,NA,"Planta herbácea, trepadeira, com flores verde-amareladas, com folhas simples e opostas.",NA,NA,NA,NA,"(Jacq.) Spreng.","2003","11","MS","Rio Paraná",NA,NA,NA,"15",NA,NA,"Ilha Mutum","J.F. Morales","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-21 19:32:43-03","UFC","EAC","63699","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Silva, A.F.B.","131","Southern America","Brasil",NA,NA,"Trepadeira; ramos verdes; folhas subpapiráceas; cálice verde, corola verde, amarela e rosa.; Floresta subcaducifólia tropical pluvial às margens de um lajeiro.","EAC0063699","Dicotyledon",NA,"EAC0063699","(Jacq.) Spreng.","2018","02","Ceará","Distrito de Palestina. Sítio São Gonçalo","-40.462472","-3.629778",NA,"23",NA,NA,"Meruoca","Silva, A.F.B.",NA,NA,NA,"-40.462472","-3.629778",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:12:52-03","MBM","MBM","200857","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Ramos, J.E.; et al.; et al.","1909","Southern America","Colombia",NA,NA,NA,"MBM200857",NA,NA,"MBM200857","(Benth.) K. Schum.","1989","03",NA,NA,NA,NA,NA,"20",NA,NA,NA,"Morillo, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:12:53-03","MBM","MBM","26856","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Hatschbach, G.","31943","Southern America","Brazil",NA,NA,NA,"MBM026856",NA,NA,"MBM026856","(Benth.) K. Schum.","1973","05","Mato Grosso","Rodovia Campo Grande - Cuiabá",NA,NA,NA,"15",NA,NA,"Rio Verde","Rio, M.C.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:12:52-03","MBM","MBM","148420","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Hatschbach, G.; Hatschbach, M.; Kummrow, R.; Hatschbach, M.; Kummrow, R.","56259","Southern America","Brazil",NA,NA,NA,"MBM148420",NA,NA,"MBM148420","(Benth.) K. Schum.","1992","01","Goiás","Niquelândia, km 17 da rodovia para Caldas","-48.4597015380859","-14.4738998413086",NA,"19",NA,NA,"Niquelândia","Leeuwenberg, A.J.M.",NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA
"196","2020-12-21 16:12:52-03","MBM","MBM","179226","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62508","Southern America","Brazil",NA,NA,NA,"MBM179226",NA,NA,"MBM179226","(Benth.) K. Schum.","1995","05","Mato Grosso","Rod. BR-248, próximo ao Rio Jauru","-58.5727996826172","-15.4944000244141",NA,"08",NA,NA,"Indiavaí","Leeuwenberg, A.J.M.",NA,NA,NA,NA,NA,"40862","auto",NA,NA,NA,NA
"197","2020-12-21 16:12:53-03","MBM","MBM","26861","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Hatschbach, G.","31971","Southern America","Brazil",NA,NA,NA,"MBM026861",NA,NA,"MBM026861","(Benth.) K. Schum.","1973","05","Mato Grosso do Sul","Rio Coxim","-54.7599983215332","-18.5067005157471",NA,"15",NA,NA,"Coxim","Markgraf, F.",NA,NA,NA,NA,NA,"102528","auto",NA,NA,NA,NA
"198","2020-12-21 16:12:53-03","MBM","MBM","238755","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Sobral, M.; et al.; et al.","6557","Southern America","Brazil",NA,NA,NA,"MBM238755",NA,NA,"MBM238755","(Benth.) K. Schum.","1990","12","Paraná","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Foz do Iguaçu","Koch, I.","2009","05","15",NA,NA,"39570","auto",NA,NA,NA,NA
"199","2020-12-21 16:12:53-03","MBM","MBM","244105","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia latifolia",NA,"Hatschbach, G.","12577","Southern America","Brazil",NA,NA,NA,"MBM244105",NA,NA,"MBM244105","(Benth.) K. Schum.","1965","04","Paraná","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869","latifolia","15",NA,NA,"Foz do Iguaçu","Markgraf, F.",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA
"200","2020-12-21 16:12:52-03","MBM","MBM","170496","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Krapovickas, A.; et al.; et al.","44943","Southern America","Paraguay",NA,NA,NA,"MBM170496",NA,NA,"MBM170496","(Benth.) K. Schum.","1994","11",NA,NA,NA,NA,NA,"22",NA,NA,NA,"Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:12:52-03","MBM","MBM","222019","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67780","Southern America","Brazil",NA,NA,NA,"MBM222019",NA,NA,"MBM222019","(Benth.) K. Schum.","1998","03","Bahia","Canabrava","-42.8960990905762","-12.3169002532959",NA,"16",NA,NA,"Oliveira dos Brejinhos","Leeuwenberg, A.J.M.",NA,NA,NA,NA,NA,"62270","auto",NA,NA,NA,NA
"202","2020-12-21 16:12:52-03","MBM","MBM","150410","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Pott, V.J.; et al.; et al.","294","Southern America","Brazil",NA,NA,NA,"MBM150410",NA,NA,"MBM150410","(Benth.) K. Schum.","1987","04","Mato Grosso do Sul","Rua 21 de Setembro","-57.6533012390137","-19.0091991424561",NA,"24",NA,NA,"Corumbá","Rio, M.C.S.",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"203","2020-12-21 16:12:52-03","MBM","MBM","148421","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Hatschbach, G.; Hatschbach, M.; Kummrow, R.; Hatschbach, M.; Kummrow, R.","56337","Southern America","Brazil",NA,NA,NA,"MBM148421",NA,NA,"MBM148421","(Benth.) K. Schum.","1992","01","Tocantins","Serra de Palmeirópolis","-48.4021987915039","-13.0438995361328",NA,"23",NA,NA,"Palmeirópolis","Leeuwenberg, A.J.M.",NA,NA,NA,NA,NA,"30204","auto",NA,NA,NA,NA
"204","2015-09-04 13:38:15-03","MNHN","RECOLNAT_MNHN_P","P04227337","PreservedSpecimen",NA,"Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Saint-Hilaire, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04227337' target='other'> <mi>dwc_moreinfo</mi></a>","P04227337",NA,NA,"P04227337_01","(Benth. ex Müll.Arg.) K.Schum.","1816","1","Minas Gerais",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-12-15 14:08:33-02","MNHN","RECOLNAT_MNHN_P","P00578697","PreservedSpecimen",NA,"Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Glaziou, A.",NA,NA,"Brésil","hb",NA,"Reçu en 1907. Prélèvement pollen (1 fl) pour M. Nilsson (Stockholm) par M. Malplanche, sept. 1982. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00578697' target='other'> <mi>dwc_moreinfo</mi></a>","P00578697",NA,NA,"P00578697_01 P00578697_02","(Benth. ex Müll.Arg.) K.Schum.","1878","1",NA,"Itaipu (Rio de Janeiro)",NA,NA,NA,"21",NA,NA,NA,"Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9925",NA
"206","2020-12-11 11:31:58-03","UFMG","BHCB","2526","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Oliveira, JA de","s.n.","Southern America","Brasil",NA,NA,"Terrestre;escandente;flores amarelas;nº707;",NA,"Dicotyledon",NA,NA,NA,"1981","02","Minas Gerais","Campus da UFMG. Educação Física.","-43.937801361084","-19.9207992553711",NA,"12",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"207","2020-12-11 11:31:59-03","UFMG","BHCB","199896","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Mendes, MS","s.n.","Southern America","Brasil",NA,NA,"Trepadeira; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB199896","Dicotyledon",NA,NA,"(Jacq.) Spreng.","2018","12","Minas Gerais","Cocais","-43.394444","-19.844444",NA,"04","710","710","Barão de Cocais",NA,NA,NA,NA,"-43.394444","-19.844444",NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:31:59-03","UFMG","BHCB","40737","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"(Jacq.) Spreng.",NA,NA,"Minas Gerais","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Januária",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA
"209","2009-06-04 15:28:00-03","MO","MOBOT","100192798","PreservedSpecimen","Plantae","Apocynaceae","Haemadictyon","acutifolium","Haemadictyon acutifolium",NA,"Émile Hassler","Hassler 6001","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Benth. ex Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"210","2009-06-04 16:14:00-03","MO","MOBOT","100192815","PreservedSpecimen","Plantae","Apocynaceae","Haemadictyon","acutifolium","Haemadictyon acutifolium",NA,"Émile Hassler","Hassler 8172","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Benth. ex Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"211","2011-06-09 17:21:00-03","MO","MOBOT","423733","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"John S. Brandbyge|et al.","Brandbyge 33869","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1981","8","Napo","Lagunas de Cuyabeno. Periodically flooded lake forest on the SW part of the first lake.","-76.18333","-0.01666",NA,"21","300.00000000",NA,NA,"A.J. M. Leuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","423727","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 21159","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1980","2","Napo","Río Cuyabeno. 10 km upstream from Río Aguas Negras. Riverside forest.","-75.96666","0.16666",NA,"15","220.00000000",NA,NA,"A.J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","422737","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"James C. Solomon","Solomon 16852","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1987","6","Pando","Bolivar, Río Manupare. Bosque siempre verde sobre tierra firme.","-67.45","-12.2",NA,"2","170.00000000",NA,"Madre de Dios","B.Hansen (USF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-73","2"
"214","2015-04-21 05:44:00-03","MO","MOBOT","100295000","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Michael H. Nee|Ivan Linneo","Nee 54002","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","2006","2","Tarija","3 km E of center of Villa Montes on road (not the highway currently under construction) to Paraguay. Gravelly hill being turned into construction rocks and gravel.","-63.4472222","-21.2694445",NA,"9","391.00000000",NA,"Gran Chaco","M. Nee (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2015-02-13 14:52:00-02","MO","MOBOT","100779221","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J.E.B. Warming","Warming s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1865","2",NA,"Ad lagoa Santa.",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"216","2015-03-14 13:26:00-03","MO","MOBOT","100779243","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J.E.B. Warming","Warming s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruce F. Hansen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"217","2015-03-14 13:24:00-03","MO","MOBOT","100779245","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J.E.B. Warming","Warming s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruce F. Hansen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2008-05-27 22:02:00-03","MO","MOBOT","1061851","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Nestor Jaramillo|et al.","Jaramillo 1029","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1996","1","Amazonas","YamayakatBosque de Rivera","-78.31666","-4.91666",NA,"31","320.00000000",NA,"Bagua","A.J.M. Leeuwenberg (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"219","2009-08-23 08:56:00-03","MO","MOBOT","1123326","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Richard Spruce","Spruce 1002","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1850","12",NA,"In vicinibus Barra, Prov. Rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","1209738","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"José Schunke V.","Schunke Vigo 8443","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1975","5","San Martín","Quebrada de Cachiyacu, afluente de la quebrada de Huaquisha, al bosque de la quebrada, em bosque alto, en abundante luz solar.",NA,NA,NA,"9","500.00000000","600.00000000","Mariscal Cáceres","F. Mgf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",NA
"221","2009-06-25 13:34:00-03","MO","MOBOT","2041463","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Paul C. Hutchison|J. Kenneth Wright","Hutchison 4425","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1964","3","Lambayeque","Bridge of Silence, km 17 of Olmos. Emergent on Rió Olmos or S Marañon highway.",NA,NA,NA,"18","570.00000000",NA,"Lambayeque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"265",NA
"222","2009-10-24 12:33:00-02","MO","MOBOT","2199835","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Rosa Guaglianone|M. L. Sancho|Fernando O. Zuloaga","Guaglianone 1980","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1980","1","Formosa","El Porteño",NA,NA,NA,"10",NA,NA,"Pilcomayo","Ezcurra, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2014-10-05 19:12:00-03","MO","MOBOT","2199848","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"R.E. Porta","Porta 165","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.",NA,NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2010-04-12 17:29:00-03","MO","MOBOT","2409145","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Teodore Meyer","Meyer 6506","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1944","3","Misiones","Cataratas del Iguazú","-54.45","-25.68333",NA,"20",NA,NA,"Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
