"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"100","2009-07-17 14:12:00-03","MO","MOBOT","3201272","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","B.K. Holst","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9985","1965","11","South America","Brazil","Goiás","Cerrado, 25 km. W. of Cristalina.",NA,NA,NA,NA,"6",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-07-17 14:12:00-03","MO","MOBOT","3201370","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","B.K. Holst","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8631","1965","9","South America","Brazil","Distrito Federal","Cerrado, ca. 15 km. S.W. of Brasília, road to Goiânia.",NA,NA,NA,NA,"24",NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-06-29 10:41:00-03","MO","MOBOT","3201650","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","J.E.Q.Faria (UB)","Ezechias P. Heringer","Heringer 1975","1979",NA,"South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2020-08-31 09:07:39-03","INPA","INPA","171865","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, MEG","Hatschbach, GG","51535","1987","10","Southern America","Brasil","Mato Grosso do Sul","Próx. Fda. Modelo",NA,NA,"INPA0171865","INPA0171865 INPA0171865_e","22","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,"1987",NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA
"104","2021-01-09 21:48:41-03","UNICENTRO","HUCO","3922","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Durigan, G.","Guerin, N.; et al.; et al.","214","2008","09",NA,"Brasil","São Paulo","Estação Ecológica de Águas de Santa Barbara",NA,"SPSF 43004, com invasão de braquiária, gordura e pinus esparso; Subarbusto, 0,5 metros, flor branca; Cerrado; HABITAT: Cerrado; DESC: Subarbusto, 0,5 metros, flor branca","HUCO003922",NA,"23","Águas de Santa Barbara","-49.238899230957","-22.8805999755859",NA,NA,"2008","09",NA,NA,"18363","auto","23",NA,NA,NA,NA,NA,NA
"105","2020-06-15 15:31:05-03","UNESP-RC","HRCB","71783","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Dickfeldt, E.P.","Sabino",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual de Porto Ferreira",NA,NA,NA,NA,NA,"Porto Ferreira","-47.416667","-21.816667",NA,NA,NA,NA,"47°25'0.0006W","21°49'0.0006S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2017-11-24 14:11:43-02","UFLA","ESAL","11490","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Ary T.O.Filho","Oliveira, FM de","273",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; 0,50; ; verde; cerrado",NA,NA,NA,"Divinópolis","-44.8838996887207","-20.1389007568359","6","6",NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA
"107","2017-11-24 14:11:43-02","UFLA","ESAL","10584","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Ary T.O.Filho","Oliveira, FM de","80",NA,NA,NA,"Brasil","Minas Gerais","Bairro Belvedere",NA,"arbusto; 1,50; branca;; cerrado",NA,NA,NA,"Divinópolis","-44.8838996887207","-20.1389007568359","6","6",NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA
"108","2017-11-24 14:11:43-02","UFLA","ESAL","8691","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Ary T.O.Filho","Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Serra da Bocaina, Ingai",NA,"arbusto; 0,80; branca;; campo rupestre",NA,NA,NA,"Itumirim","-44.8711013793945","-21.3169002532959","10","10",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"109","2017-11-24 14:11:43-02","UFLA","ESAL","14429","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","M. Sobral","Gavilanes, ML","5.207",NA,NA,NA,"Brasil","Minas Gerais","Serra do Campestre",NA,"arbusto; 1,0; esbranquiçada;; campo rupestre",NA,NA,NA,"Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"110","2017-11-24 14:11:43-02","UFLA","ESAL","24925","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Daniel Quedes","Domingos, DQ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Muginga",NA,"arbusto; ; branca;; cerrado",NA,NA,NA,"Piracema","-44.4824981689453","-20.5077991485596",NA,NA,NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA
"111","2017-11-24 14:11:43-02","UFLA","ESAL","15540","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Ary T.O.Filho","Fabiana Souza Ramos","s.n.",NA,NA,NA,"?",NA,NA,NA,"arbusto; 0,80; branca, cheiro característico; verde, tamanho 3 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2018-10-09 16:31:55-03","UFLA","ESAL","29765","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, MEG","Mansanares, ME; Domingos, DQ; Zagotta Vital","2348","2011","09",NA,"Brasil","Minas Gerais","Ponto 17, Afloramento próximo à estradade terra para Carrancas.",NA,"Crescendo em campo arenoso. Subarbusto com 30 cm. Flores com cálice verde e corola branca.",NA,NA,"09","itutinga","-44.6925","-21.352222",NA,NA,"2013","02","-44.6925","-21.352222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-10-09 16:31:55-03","UFLA","ESAL","3057","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Ary T.O.Filho","Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 1,20; ;; cerrado",NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2018-10-09 16:31:55-03","UFLA","ESAL","7909","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Ary T.O.Filho","Gavilanes, ML","2.253",NA,NA,NA,"Brasil","Minas Gerais","Sítio Três Barras",NA,"arbusto; 1,5; branca;; cerrado",NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-11-24 14:11:43-02","UFLA","ESAL","5055","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Ary T.O.Filho","Ferreira, CC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Dist. de Neolândia, Fazenda do Espinho",NA,"erva; 0,60; branca; carnoso, indeiscente; cerrado",NA,NA,NA,"Itapecerica","-45.1255989074707","-20.4724998474121","9","9",NA,NA,NA,NA,"32227","auto",NA,NA,NA,NA,NA,NA,NA
"116","2017-11-24 14:11:43-02","UFLA","ESAL","15595","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","P. S. N.","Paulo Sérgio N.Lopes","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"rastejante; 0,70; branca;; cerrado",NA,NA,NA,"Nazareno","-44.611400604248","-21.2164001464844",NA,NA,NA,NA,NA,NA,"15209","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-12-19 11:19:50-03","UFG","UFG","3221","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"Rizzo, A.J.; Barbosa, A.","1921","1968","08",NA,"Brasil","Goiás",NA,NA,NA,"UFG0003221",NA,"06",NA,NA,NA,NA,NA,"1968","08",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"118","2019-12-19 11:19:50-03","UFG","UFG","20120","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"Coelho, A.S.G.; Chaves, L.","001","1997","08",NA,"Brasil","Goiás",NA,NA,NA,"UFG0020120",NA,"28","Senador Canedo","-49.0931015014648","-16.7080993652344",NA,NA,"1997","08",NA,NA,"15138","auto","28",NA,NA,NA,NA,NA,NA
"119","2019-12-19 11:19:50-03","UFG","UFG","2822","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Sobral, M.","Rizzo, J.A.; Barbosa, A.","2702","1968","11",NA,"Brasil","Goiás","Estrada para o Seminário Santa Cruz. 8 km de Goiânia. Cerrado e campo cerrado.",NA,"Subarbusto, cerca de 60 cm de altura.",NA,NA,"05","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,"2010",NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA
"120","2019-12-19 11:19:50-03","UFG","UFG","465","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Sobral, M.","Rizzo, J.A.; Barbosa, A.","3034","1968","12",NA,"Brasil","Goiás","Estrada para o Seminário Santa Cruz. 8 km de Goiânia. Cerrado e campo cerrado.",NA,"Subarbusto cerca de 80 cm., fruto tipo pera amarelado.",NA,NA,"07","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,"2010",NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA
"121","2019-12-19 11:19:50-03","UFG","UFG","17578","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"Ferreira, H.D.","3066","1995","12",NA,"Brasil","Goiás","Fazenda próximo à cidade. Solo arenoso, cerrado alterado por presença de gado.",NA,"Com fruto maduro. Ocorre em moitas.",NA,NA,"19","Cromínia","-49.3814010620117","-17.2866992950439",NA,NA,NA,NA,NA,NA,"18335","auto",NA,NA,NA,NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","2932933","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"H. S. Irwin, R. Souza & R. R. Santos","8631","1965","9","South America - Neotropics","Brazil","Distrito Federal","Ca. 15 km SW of Brasília, road to Goiânia",NA,NA,"US01898150","US01898150_01 US01898150_02","24",NA,NA,NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","1123390","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"A. F. M. Glaziou",NA,"1884","11","South America - Neotropics","Brazil","Minas Gerais","Entre Barbacena e Sitio",NA,NA,"US01898151","US01898151_01 US01898151_02","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","1596897","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"Warming, --",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01898152","US01898152_01 US01898152_02",NA,"Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"12338","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","3091643","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"H. S. Irwin, R. Souza & R. R. Santos","9985","1965","11","South America - Neotropics","Brazil","Goiás","25km W of Cristalina",NA,NA,"US01898149","US01898149_01 US01898149_02","6",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","3176716","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"G. Hatschbach & J. M. Silva","51535","1987","10","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,NA,NA,"US01898147","US01898147_01 US01898147_02","22","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,NA,NA,NA,NA,"102608","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","3091644","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"H. S. Irwin, R. Souza & R. R. Santos","10807","1965","11","South America - Neotropics","Brazil","Goiás","ca. 15 km S of Corumbá de Goiás",NA,NA,"US01898148","US01898148_01 US01898148_02","30","Corumbá de Goiás","-48.8086013793945","-15.9236001968384","1000",NA,NA,NA,NA,NA,"41388","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","1362056","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg",NA,"A. Regnell",NA,"1869","9","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01898153","US01898153_01 US01898153_02","30","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,"25710","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"129","2020-09-02 16:33:52-03","Cenargen","CEN","24039","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","B. M. T. Walter","Roberto Fontes Vieira","1819","1993","12",NA,"Brasil","DF","Material coletado pelo Dr. Benedito em sua propriedade.","Exsicatas","Frutos coletados imaturos. Frutos maduros amarelos com pilosidade marrom. Fruto aromático.","CEN00024039","CEN00024039","22","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"2007","11",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"2",NA
"130","2020-09-02 16:33:52-03","Cenargen","CEN","113450","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","J. E. Q. Faria Júnior","Carlos Romero Martins","3299","2019","11",NA,"Brasil","DF","Parque Nacional de Brasília. Entorna da estrada de acesso a Administração do Parque.","Exsicatas","Área queimada em fevereiro/2019 para controle de capim-gordura. Doação Flora do Brasil - Distrito Federal.","CEN00113450",NA,"10","BRASILIA","-47.921666","-15.733055",NA,NA,"2019","11","-47.921666","-15.733055",NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2020-09-02 16:33:52-03","Cenargen","CEN","43753","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","B. M. T. Walter","Glocimar Pereira-Silva","5464","2001","09",NA,"Brasil","DF","Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28, Lago Sul.","Exsicatas",NA,"CEN00043753","CEN00043753","29","BRASILIA","-47.807222","-15.803055","1030","1030","2007","11","-47.807222","-15.803055",NA,NA,NA,NA,NA,NA,NA,"3",NA
"132","2020-09-02 16:33:52-03","Cenargen","CEN","57957","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","E. S. G. Guarino","Ernestino de S. Gomes Guarino","907","2001","12",NA,"Brasil","DF","Fazenda Sucupira, próximo a sede da EMBRAPA Sementes Básicas.","Exsicatas",NA,"CEN00057957","CEN00057957","13","BRASILIA","-48.016666","-15.866666","1100","1100",NA,NA,"-48.016666","-15.866666",NA,NA,NA,NA,NA,NA,NA,"4",NA
"133","2020-09-02 16:33:52-03","Cenargen","CEN","72933","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","C. E. B. Proença","Anderson Cássio Sevilha","4898","2006","11",NA,"Brasil","MG","Areião II.","Exsicatas","Frutos secos cor palha.","CEN00072933","CEN00072933","08","RIO PARDO DE MINAS","-42.4425","-15.512222","820","820","2010","08","-42.4425","-15.512222",NA,NA,NA,NA,NA,NA,NA,"4",NA
"134","2020-09-02 16:33:52-03","Cenargen","CEN","93730","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","J. E. Q. Faria Júnior","Carlos Romero Martins","1894","2015","10",NA,"Brasil","DF","Parque Nacional de Brasília - Antiga cascalheira localizada no lado direito da estrada de acesso a Administração do Parque.","Unicata","Forte presença de capim-gordura na área. Doação Flora do Brasil - Distrito Federal.","CEN00093730","CEN00093730","25","BRASILIA","-47.921388","-15.7325",NA,NA,"2015","11","-47.921388","-15.7325",NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2020-10-16 10:36:30-03","UFG","HJ","7723","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","M. Sobral","Souza, L.F.","5488","2012","12",NA,"Brasil","Goiás","Próximo ao Botecão.",NA,NA,"HJ00007723",NA,"02","Aparecida do Rio Doce","-51.462222","-18.179167","560","560",NA,NA,"51º27'44''W","18º10'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-06-05 10:33:52-03","UFG","HJ","7413","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Carneiro. N.S.","1","2015","04",NA,"Brasil","Goiás","Zona Rural.",NA,NA,"HJ00007413",NA,"09","Portelândia","-52.641389","-17.398056",NA,NA,NA,NA,"52º38'29''W","17º23'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-16 10:36:30-03","UFG","HJ","7722","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","M. Sobral","Souza, L.F.","5328","2012","10",NA,"Brasil","Goiás","Pousada do Rio Preto.",NA,NA,"HJ00007722",NA,"27","Rio Verde","-50.949722","-18.0775",NA,NA,NA,NA,"50º56'59''W","18º4'39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-16 10:36:30-03","UFG","HJ","6969","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","M. Sobral","Souza, L.F.","5021","2012","09",NA,"Brasil","Goiás","Reserva do IBAMA.",NA,NA,"HJ00006969",NA,"22","Rio Verde","-50.985556","-17.7975",NA,NA,NA,NA,"50º59'8''W","17º47'51''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-06-05 10:33:52-03","UFG","HJ","7414","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Carneiro. N.S.","2","2015","04",NA,"Brasil","Goiás","Zona Rural.",NA,NA,"HJ00007414",NA,"09","Portelândia","-52.641389","-17.398056",NA,NA,NA,NA,"52º38'29''W","17º23'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:26:45-03","USP","SPF","41471","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M","Cesar, O","254","1984","09",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00041471",NA,"21","Itirapina","-47.8199996948242","-22.25",NA,NA,"1992",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-02 09:07:31-03","UNITINS","HUTO","7455","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Martins, C.R.","1894","2015","10",NA,"Brasil","Distrito Federal","Parque Nacional de Brasília. Antiga cascalheira localizada lado direito da entrada da Administração do Parque",NA,"Arbusto com 1,70 m de altura. Forte presença de capim-gordura na área.; Cerrado","HUTO007455",NA,"25","Brasília","-47.921389","-15.7325",NA,NA,NA,NA,"-47.921389","-15.7325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-07 09:35:19-03","UEFS","HUEFS","222016","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","M.Sobral","Rocha, L.","516","2015","09",NA,"Brasil","Distrito Federal","Jardim Botânico de Brasília, área do Cristo Redentor, , caminho para a sede do IBGE.",NA,"Campo sujo.","HUEFS0222016",NA,"17","Distrito Federal","-47.892778","-15.9125",NA,NA,"2019","06","47W53'34''","15S54'45''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"143","2019-09-04 18:47:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana",NA,NA,"F. Sellow","960",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Possible type",NA,NA,NA,NA
"144","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108868F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108868F","V0108868F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"145","2016-04-15 10:27:04-03","F","FMNH-SEEDPLANTS","V0352669F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0352669F","V0352669F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"146","2016-04-15 10:27:04-03","F","FMNH-SEEDPLANTS","V0352670F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0352670F","V0352670F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"147","2016-04-15 10:27:05-03","F","FMNH-SEEDPLANTS","V0352671F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0352671F","V0352671F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"148","2016-04-15 10:27:06-03","F","FMNH-SEEDPLANTS","V0352672F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0352672F","V0352672F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"149","2020-04-29 16:30:11-03","UFVJM","HDJF","4490","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Faria, JEQ","Faria, JEQ","6544","2016","09","Southern America","Brasil","Distrito Federal","Campus da UnB, atrás do prédio do CESPE",NA,NA,"HDJF004490","HDJF004490_01","13","Brasília","-47.868056","-15.771667","1045","1045","2016","09","-47.868056","-15.771667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-29 16:30:11-03","UFVJM","HDJF","6776","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Faria, JEQ","Faria, JEQ","7838","2017","06","Southern America","Brasil","Minas Gerais","Próximo ao Ribeirão de Areia",NA,"Conhecida localmente como cabocinha","HDJF006776",NA,"10","Gouveia","-43.761111","-18.553056","1046","1046","2017","06","-43.761111","-18.553056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-23 12:15:47-03","CEPLAC","CEPEC","60461","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana",NA,"M. Sobral","G. Hatschbach","44184","1981","10",NA,"Brasil","Bahia","15Km a W Seabra. BR-242.",NA,NA,NA,NA,"12","seabra","-41.7703018188477","-12.4186000823975",NA,NA,NA,NA,NA,NA,"57155","auto",NA,NA,NA,"30/12/1993",NA,NA,NA
"152","2020-02-17 11:30:00-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Ramos, P.C.M.; Bringel, J.B.","Irwin, H.S.; Faria, J.E.Q.","2006","2011","10","Southern America","Brasil","Goiás","Entrada para a cachoeira Cristal",NA,"Arbusto em touceira ca. 1 m de altura, flor branca e fruto imaturo verde (coletado material em sílica gel); Cerrado sensu stricto",NA,NA,"09","Alto Paraíso de Goiás","-47.525","-14.096944",NA,NA,"2011","05","-47.525","-14.096944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-02-17 11:30:00-03","UEG","HUEG","11685","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Faria, J.E.Q.","Faria, J.E.Q.","6544","2016","09","Southern America","Brasil","Distrito Federal",NA,NA,"Arbusto bem ramificado ca 1,2 m de altura, botões florais verdes, flores brancas.; Campus UNB. Cerrado sensu stricto.","HUEG011685",NA,"13","Brasília","-47.868056","-15.771667","1045","1045","2016","09","-47.868056","-15.771667",NA,NA,NA,NA,NA,NA,NA,NA,NA
