"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"98","2020-08-29 19:19:00-03","MO","MOBOT","2701459","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"L. Cayola","Cayola Pérez 1651","2005","5","22","South America","Bolivia","La Paz","Parque Nacional Madidi. NW de Apolo, Asariamas, Rio Resina. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Zanthoxylum fagara, Trichilia sp., Capparis sp., terraza antigua. Plantas secadas en campo.","712.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"J. Wood","-68.5594444","-14.3275",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-16","5",NA
"99","2012-04-12 05:10:00-03","MO","MOBOT","2719302","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Alfredo F. Fuentes|Evert Cuevas|Ramiro Cuevas|Tatiana B. Miranda|Juana Colque","Fuentes Claros 9663","2005","7","9","South America","Bolivia","La Paz","Parque Nacional Madidi, Chaquisapa, cerca al rio Mojos. Bosque de yungas subandino estacional subhumedo con Anadenanthera colubrina, Lonchocarpus sp. y Trichilia elegans. En terraza plana bien drenada. Inventario fitosociologico Madidi 64. Plantas sin alcoholizar.","921.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"A. Fuentes (LPB)","-68.71777","-14.57027",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-101","3",NA
"100","2015-05-31 05:58:00-03","MO","MOBOT","3368323","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Carretero|J. D. Gutiérrez|Reinaldo Lozano|E. Torrez","Carretero 808","2003","11","4","South America","Bolivia","Chuquisaca","Serrania del Iñao, 12 km al NO de la Comunidad de Ticucha. Piso inferior del Bosque montano. Presencia de lapacho rosado, cebil. Laderas con suelos delesnables. Al borde de una senda.","1414.00000000",NA,NA,NA,NA,NA,"Luis Calvo",NA,NA,"(Morong) C. Ezcurra",NA,"R. Wood","-63.90333","-19.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2012-04-12 05:10:00-03","MO","MOBOT","2766293","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Alfredo F. Fuentes|Evert Cuevas|Ramiro Cuevas","Fuentes Claros 9391","2005","7","4","South America","Bolivia","La Paz","Parque Nacional Madidi, Wilinculín, subiendo del rio Mojos, entre Mojos y Charopampa. Bosque subandino superior estacional humedo con Juglans boliviana y Cariniana estrellensis. Inventario fitosociologico Madidi 57. Plantas alcoholizadas.","1350.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"J. Wood","-68.83888","-14.55777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-93","7",NA
"102","2020-07-17 10:15:00-03","MO","MOBOT","3067516","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Alejandro Araujo M.|C. Pérez|E. Ticona","Araujo Murakami 2802","2006","5","25","South America","Bolivia","La Paz","Parque Nacional Madidi, Norte de Apolo, San Fermin, campamento cumbre. Bosque montano pluviestacional, con Juglans boliviana, Pouteria spp., Chrysophylum spp., Clarisia racemosa y C. biflora. Plantas secadas en campo.","1150.00000000","1400.00000000",NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"J. R. I. Wood","-68.73","-14.1536111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-01","2",NA
"103","2009-07-17 07:39:00-03","MO","MOBOT","3068957","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Émile Hassler","Hassler 10463","1907",NA,NA,"South America","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-07-17 07:39:00-03","MO","MOBOT","3069096","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Émile Hassler","Hassler 3174",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2014-01-16 10:08:00-02","MO","MOBOT","3073627","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Pastor Arenas Rodríguez","Arenas Rodríguez 1187","1975","5","5","South America","Paraguay","Central","Yaguaron, Cerro Curupayty, 6 km del pueblo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2019-05-20 18:30:00-03","MO","MOBOT","3075993","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Nélida Soria|Isabel Basualdo","Soria Rey 2207","1988","4","29","South America","Paraguay","Paraguarí","Cerro Mbatoví. En el sotobosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2009-05-15 11:31:00-03","MO","MOBOT","3077277","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Pedro Jörgensen","Jörgensen 2336","1919",NA,NA,"South America","Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C.Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-08-24 12:06:00-03","MO","MOBOT","3077629","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Itaipú Binacional","Itaipú Binacional 395","1979","6","28","South America","Paraguay","Alto Paraná","Rva. Itabó Sotobiosque, bosque alto expl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C.Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","3078022","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Rosa Degen","Degen 1822","1991",NA,NA,"South America","Paraguay","Central","camino a San Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.Wassh.VIII-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2012-04-20 09:10:00-03","MO","MOBOT","3079207","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Pedro Jörgensen","Jörgensen 2336","1919","5",NA,"South America","Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C.Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2011-06-08 17:16:00-03","MO","MOBOT","3079448","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa","Isotype","José Steinbach","Steinbach G. 7137bis","1925","6","25","South America","Bolivia","Santa Cruz","Bosque de Buenavista","450.00000000",NA,NA,NA,NA,NA,"Sara",NA,NA,"(Morong) C. Ezcurra",NA,"C.Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2012-04-06 14:06:00-03","MO","MOBOT","3079817","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Nélida Soria","Soria Rey 2231","1988","5","13","South America","Paraguay","Paraguarí","Cerro palacios, en el cerro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"CE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2009-07-17 07:39:00-03","MO","MOBOT","3079886","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Émile Hassler","Hassler 11701","1913",NA,NA,"South America","Paraguay","Central","in regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C.Ezcurra","-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2012-04-06 14:06:00-03","MO","MOBOT","3080000","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Nélida Soria|Elsa M. Zardini","Soria Rey 2262","1988","4","21","South America","Paraguay","Paraguarí","Cerro Ulaterr, en el cerro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"CE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2012-04-06 14:07:00-03","MO","MOBOT","3080842","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Nélida Soria","Soria Rey 1399","1987","5","6","South America","Paraguay","Paraguarí","Cerro Acalroy, en la base del cerro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"Dieter C.Wasshausen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2020-07-27 12:01:00-03","MO","MOBOT","3098085","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa","Paratype","José Steinbach","Steinbach G. 7137","1925","6","24","South America","Bolivia","Santa Cruz","Bosque del río Palmetillas.","450.00000000",NA,NA,NA,NA,NA,"Sara",NA,NA,"(Morong) C. Ezcurra",NA,"M. Nee (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2013-06-28 13:31:00-03","MO","MOBOT","3154037","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa","Holotype","Otto Kuntze","Kuntze s.n.","1892","6",NA,"South America","Bolivia",NA,"Río Yapacari.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"M. Nee (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2010-11-01 22:42:00-02","MO","MOBOT","3154143","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Henry H. Rusby","Rusby 1113","1886","5",NA,"South America","Bolivia","La Paz","Guanai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"fide Foster's cards","-67.88333","-15.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","499726","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|E. Velázquez","Zardini 21983","1990","7","7","South America","Paraguay","Cordillera","Road Eusebio Ayala - Parque Nacional Vapor Cué. Arroyo Yakare'y. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-56.83333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"383","2",NA
"120","2011-03-30 19:35:00-03","MO","MOBOT","3393957","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"K. Wendelberger|H. Huaylla","Wendelberger 9","2000",NA,NA,"South America","Bolivia","Chuquisaca","1/2 way between small gate and collecting tank, Toma de Agua del Rio Limon, municipally protected area, Monteagudo. Damp, shady, rocky ravene near river in a cloud forest valley.","1275.00000000",NA,NA,NA,NA,NA,"Hernando Siles",NA,NA,"(Morong) C. Ezcurra",NA,"J. R. I. Wood","-63.95","-19.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2014-04-24 05:54:00-03","MO","MOBOT","3394249","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Kessler|J. Gonzales|K. Bach|E. Rapp","Kessler 12237","1997","10","2","South America","Bolivia","Santa Cruz","Refugio Los Volcanes, 3 Km al NE de Bermejo. Bosque siempreverde, poco disturbado de 22 m de altura.","1050.00000000",NA,NA,NA,NA,NA,"Florida",NA,NA,"(Morong) C. Ezcurra",NA,"Morong, Ezculta","-63.6","-18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","3394821","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"J.R.I. Wood","Wood 11161","1996","5","28","South America","Bolivia","Santa Cruz","Campamiento Macunucu, Amboro, SSE of Buenavista. Primary forest at foot of mountains. In shade in most forest.","400.00000000",NA,NA,NA,NA,NA,"Ichilo",NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","498769","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|María T. Florentín P.","Zardini 6957","1988","9","3","South America","Paraguay","Paraguarí","Macizo Acahay. Forest on rocks on Eastern Peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-87","2",NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","498793","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 4891","1988","6","16","South America","Paraguay","Paraguarí","Macizo Acahay. In forest within inner valley.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-28","2",NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","498877","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Lidia Pérez de Molas","Zardini 2886","1987","5","31","South America","Paraguay","Paraguarí","Parque Nacional Ybycui. Sendero dentro del bosque ribereño.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-26","4",NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","498912","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 4973","1988","6","23","South America","Paraguay","Paraguarí","Parque Nacional Ybycuí. 1 km around administration area. In forest, up to 25 m tall.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-31","3",NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","498929","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|María T. Florentín P.","Zardini 7054","1988","9","5","South America","Paraguay","Paraguarí","Macizo Acahay. Forest on Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-90","4",NA
"128","2014-04-07 16:13:00-03","MO","MOBOT","499153","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"William J. Hahn","Hahn 2481","1984","5","7","South America","Paraguay","Amambay","Parque Nacional Cerro Cora. Deciduous forest to 25 m tall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,"-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-27","4",NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","499205","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 5115","1988","6","25","South America","Paraguay","Cordillera","Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In forest up to 20 m tall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-34","4",NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","499350","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|C. Velázquez","Zardini 21747","1990","7","7","South America","Paraguay","Cordillera","Compañía Río Negro, N of Vapor Cué. Gallery forest along creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-56.66666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"375","2",NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","499453","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|C. Benítez","Zardini 3165","1987","9","30","South America","Paraguay","San Pedro","Colonia 8 de diciembre, 12 kms al SE de Choré. Bosque Alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-38","2",NA
"132","2013-12-24 05:37:00-02","MO","MOBOT","499477","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Carlos Cuevas","Zardini 5261","1988","6","30","South America","Paraguay","Paraguarí","Macizo Acahay. In forest on Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-39","2",NA
"133","2013-12-24 05:37:00-02","MO","MOBOT","499564","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Carlos Cuevas","Zardini 5313","1988","6","30","South America","Paraguay","Paraguarí","Macizo Acahay. In forest on Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-39","1",NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","499795","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|C. Benítez","Zardini 3384","1987","10","3","South America","Paraguay","San Pedro","Linea Caraguatay 5 kms al N de Choré (cerca de transecta 10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-50","3",NA
"135","2011-06-09 17:35:00-03","MO","MOBOT","499955","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 36755","1993","7","22","South America","Paraguay","Paraguarí","Estero del Ypoá: Lago Ypoá - Taruma fondo. Forest along Lago on basaltic rocks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-57.43333","-25.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"837","4",NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","500058","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 28405","1991","8","20","South America","Paraguay","Paraguarí","National Park Ybycu'í. 6 km S of northwestern corner of park along tributary of Arroyo Mina. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Escurra (SI)","-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"604","4",NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","500445","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"James C. Solomon","Solomon 7319","1982","3","25","South America","Bolivia","La Paz","10.1 km N (below) Yolosa on road to Caranavi. Degraded forest along roadside.","1200.00000000",NA,NA,NA,NA,NA,"Nor Yungas",NA,NA,"(Morong) C. Ezcurra",NA,"Cecilia Ezcurra","-67.71666","-16.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"117","3",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","500542","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|M. Velázquez","Zardini 22511","1990","8","3","South America","Paraguay","Central","Tavarory, on Río Paraguay. Along Río Paraguay. Savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403","2",NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","500804","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|V. Jara","Zardini 36115","1993","6","10","South America","Paraguay","Central","Border Tavarory-Acosta Ñu. Creek, affluent of Paraguay River. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-57.53333","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"826","4",NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","500835","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Aguayo","Aguayo 125","1989","5","13","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Matorral al borde del camino de la Administración.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"Wasshausen (US)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5",NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","500851","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Aguayo","Aguayo 364","1989","6","12","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Bosque ribereño arroyo Mina, cercanias dique de La Rosada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"Washaussen (US)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","3",NA
"142","2013-10-09 05:41:00-03","MO","MOBOT","500858","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 12447","1989","6","4","South America","Paraguay","Paraguarí","Parque Nacional Ibicu'í. Administración-Arroyo Corrientes-La Rosada. On forest. 26.00S-26.07S 56.46W-56.53W",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","4",NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","500898","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Aguayo","Aguayo 341","1989","6","11","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Sendero al mirador Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"Wasshausen (US)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","4",NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","500938","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"A. Aguayo","Aguayo 259","1989","6","4","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Bosque sendero Arroyo Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"Wasshausen (US)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","4",NA
"145","2014-10-29 15:02:00-02","MO","MOBOT","501347","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Ramón Velásquez|S. Velásquez","Zardini 12765","1989","6","11","South America","Paraguay","Paraguarí","Acahay Massif. On rocks on SE peak.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","4",NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","501386","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 6574","1988","8","21","South America","Paraguay","Paraguarí","Macizo Acahay. On rocks on Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-72","2",NA
"147","2014-10-29 15:02:00-02","MO","MOBOT","501418","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Ramón Velásquez|S. Velásquez","Zardini 12802","1989","6","11","South America","Paraguay","Paraguarí","Acahay Massif. On rocks on SE peak.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","4",NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","501441","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 6595","1988","8","21","South America","Paraguay","Paraguarí","Macizo Acahay. On rocks on Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-72","2",NA
