"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","individualCount","fieldNumber","sex"
"1680","2019-11-01 15:05:07-03","UnB","UB","129903","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Vieira, AOS","1989","11","21","Brasil","Paraná ","Telemaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"1996",NA,NA,"Usina Presidente Vargas","FUEL07667",NA,NA,"Botões avermelhados.; Arbusto 3m.","Southern America",NA,NA,"Dicotyledoneae",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1681","2019-11-01 15:05:07-03","UnB","UB","129900","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Francisco, IA","1994","10","08","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1998",NA,NA,"Canyon do Guartelá","60",NA,NA,"Flores creme.; Árvore 4m.; Beira da mata","Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1682","2019-11-01 15:05:07-03","UnB","UB","129848","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Giraldi, C","1996","09","13","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1998",NA,NA,"Canyon Guartelá","FUEL20219",NA,NA,"Frutos verdes.","Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1683","2019-11-01 15:05:07-03","UnB","UB","129890","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Carmo, MRB","2003","01","05","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"2005",NA,NA,"Parque Estadual do Guartelá","11",NA,NA,"Flores brancas.; Arbusto 3m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1684","2019-11-01 15:05:07-03","UnB","UB","129855","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Barroso, GM; Soares-Silva, LH","Carmo, MRB","2004","09","17","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"2005",NA,NA,"Parque Estadual do Guartelá","959",NA,NA,"Frutos imaturos verdes, maturos vermelhos.; Árvore 4m.","Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1685","2019-11-01 15:05:07-03","UnB","UB","129860","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Barroso, GM; Soares-Silva, LH","Paiva, MRC","1995","08","18","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1996",NA,NA,"Rio Tibagi","FUEL17607",NA,NA,"Frutos jovens verdes.; Arvoreta 4-5m.; Borda de mata ciliar","Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1686","2019-11-01 15:05:07-03","UnB","UB","129859","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Barroso, GM; Soares-Silva, LH","Paiva, MRC","1995","08","18","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1996",NA,NA,"Rio Tibagi, saída para Castro","FUEL17606",NA,NA,"Frutos verdes.; Arvoreta.; Mata ciliar","Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1687","2019-11-01 15:05:07-03","UnB","UB","129892","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Soares-Silva, LH","1991","10","27","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"2001",NA,NA,"Salto Santa Rosa","467",NA,NA,"Frutos jovens verdes, maduros vermelhos.; Árvore 8m.","Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1688","2019-11-01 15:05:07-03","UnB","UB","129871","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Silva, FC","1996","11","05","Brasil","Paraná ","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"1998",NA,NA,"Arredores de Barro Preto","2063",NA,NA,"Botões marrons.; Árvore 6m.","Southern America",NA,NA,"Dicotyledoneae",NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1689","2019-11-01 15:05:07-03","UnB","UB","129897","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Silva, FC","1996","11","05","Brasil","Paraná ","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"1998",NA,NA,"Arredores do Barro Preto","2063",NA,NA,"Botões marrons.; Árvore 6m.","Southern America",NA,NA,"Dicotyledoneae",NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1690","2019-11-01 15:05:07-03","UnB","UB","129865","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Rodrigues, RR","Rodrigues, RR","1989","03","10","Brasil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"ESA6498",NA,NA,"Frutos maduros.; Arvoreta 8m.","Southern America",NA,NA,"Dicotyledoneae",NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1691","2019-11-01 15:05:07-03","UnB","UB","129864","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Rodrigues, RR","Mantovani, W","1985","08","29","Brasil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Beira de córrego","ESA3541",NA,NA,"Frutos maduros de cor marrom.; Arbusto 3m.","Southern America",NA,NA,"Dicotyledoneae",NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1692","2019-11-01 15:05:07-03","UnB","UB","9755","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Soares-Silva, LH; et al.","1995","08","07","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"Margem esquerda do Ribeirão Caiçara","366",NA,NA,"Início de frutificação; casca cortiça e rósea.; Árvore 6,5m; Mata ciliar (alagada).","Southern America",NA,NA,"Dicotyledoneae",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1693","2019-11-01 15:05:07-03","UnB","UB","129856","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Barroso, GM; Soares-Silva, LH","Soares-Silva, LH","1995","08","07","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"1995",NA,NA,"Margem esquerda do Ribeirão Caiçara","366",NA,NA,"início de frutificação.; Árvore 6,5m.; Mata ciliar","Southern America",NA,NA,"Dicotyledoneae",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1694","2019-11-01 15:05:07-03","UnB","UB","182428","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Rossi, L","Rossi, L","1979","11","08","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Mata da Reserva da Cidade Universitária Armando Salles Oliveira","113",NA,NA,"Arvoreta, 5m alt. DAP 3cm, ramos finos, ramificação dicotômica, flores esverdeadas, frutos verdes; Mata","Southern America",NA,NA,"Dicotyledoneae",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1695","2019-11-01 15:05:07-03","UnB","UB","186284","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Sanchez, M","Pedroni, F; Sanchez, M","1996","11","26","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"1996",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Picinguaba.","856",NA,NA,"Árvore 20 m altura. Início de botões.; Mata de planície, restinga.","Southern America",NA,NA,"Dicotyledoneae",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1696","2019-11-01 15:05:07-03","UnB","UB","131300","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna concinna","DC.","Lourenço, AR","Nic Lughada, EM","1999","02","25","Brasil","Minas Gerais","Rio Preto","-43.863889","-22.008333","-43.863889","-22.008333",NA,NA,"2015","11","05","16km da praça central de Rio Preto, na estrada para o Rio do Funil","226",NA,NA,"Botões florais ferrugíneos.; Árvore 3m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"concinna",NA,NA,NA,NA,NA,NA,NA
"1697","2019-11-01 15:05:07-03","UnB","UB","129885","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna concinna","DC.","Soares-Silva, LH","Soares-Silva, LH","1994","11","15","Brasil","Paraná ","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"1996",NA,NA,"Margem direita do Rio Bitumirim","347",NA,NA,"Final de antese.; Árvore 5m.","Southern America",NA,NA,"Dicotyledoneae",NA,"31827","auto","concinna",NA,NA,NA,NA,NA,NA,NA
"1698","2019-11-01 15:05:07-03","UnB","UB","129888","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna concinna","DC.","Soares-Silva, LH","Soares-Silva, LH","1995","11","15","Brasil","Paraná ","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1997",NA,NA,"Margem do Ribeirão dos Apertados","515",NA,NA,"Botões florais amarronzados.; Árvore 5m.","Southern America",NA,NA,"Dicotyledoneae",NA,"63728","auto","concinna",NA,NA,NA,NA,NA,NA,NA
"1699","2019-11-01 15:05:07-03","UnB","UB","129869","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna paulistana","D. Legrand","Hatschbach, G","Hatschbach, G","1975","01","21","Brasil","Paraná ","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"1975",NA,NA,"Rio Taquari","35782",NA,NA,"Arvoreta 4m.; Mata","Southern America",NA,NA,"Dicotyledoneae",NA,"17116","auto","paulistana",NA,NA,NA,NA,NA,NA,NA
"1700","2019-11-01 15:05:07-03","UnB","UB","129869","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna paulistana","D. Legrand","Hatschbach, G","Hatschbach, G","1975","01","21","Brasil","Paraná ","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"1975",NA,NA,"Rio Taquari","35782",NA,NA,"Arvoreta 4m.; Mata","Southern America",NA,NA,"Dicotyledoneae",NA,"17116","auto","paulistana",NA,NA,NA,NA,NA,NA,NA
"1701","2019-11-01 15:05:09-03","UnB","UB","129981","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Lourenço, AR","Heringer, EP","1952","06","20","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"2015","11","05","Fazenda da Portinha, Dr. Teófilo","5633A",NA,NA,"Sufixo A adicionado em 2011 para diferenciar de coleta de mesmo no. , data e local = Rhynchospora; Brejo","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","2019-11-01 15:05:09-03","UnB","UB","216876","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Villarroel, D","Kuhlmann, MP","2014","09","18","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2014","09","18","Parque Nacional de Brasília","301",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m, fruto maduro roxo, uma ou até três sementes; Mata de Galeria","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1703","2019-11-01 15:05:09-03","UnB","UB","129949","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Lourenço, AR","Heringer, EP","1958","12","21","Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"2015","11","05","Córrego do Leitão","6504",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1704","2019-11-01 15:05:09-03","UnB","UB","129982","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Lourenço, AR","Belém, RP","1966","09","22","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"2015","11","05","Rodovia, BR-5, 16km S Eunápolis","2625",NA,NA,"Flores brancas.; Árvore 10m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","2019-11-01 15:05:09-03","UnB","UB","142853","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Lourenço, AR","Lucas, EJ; et al.","2006","11","18","Brasil","São Paulo","Cunha","-45.016111","-23.217778","-45.016111","-23.217778",NA,NA,"2015","11","05","Estrada entre Cunha e o Parque Estadual da Serra do Mar. Núcleo Cunha, ca. 2km do início da estrada","467","1056","1056","Árvore 5m. Frutos jovens verdes passando a vermelho.; Área perturbada na beira da estrada","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","2019-11-01 15:05:09-03","UnB","UB","152305","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Rosa, PO","Faria, JEQ; Oliveira, MIU; Villarroel, D","2010","04","20","Brasil","Goiás","Cavalcante","-47.472778","-13.678333","-47.472778","-13.678333",NA,NA,"2015","06",NA,"Coletada na estrada Cavalcante-Minaçu.","814","1081","1081","Árore ca. de 3m, frutos imaturos laranja e maduros vermelhos. Caule liso.; Mata de galeria , solo arenoso pedregoso, relevo ondulado.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","2019-11-01 15:05:09-03","UnB","UB","152306","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Rosa, PO","Faria, JEQ; Oliveira, MIU; Villarroel, D","2010","04","20","Brasil","Goiás","Cavalcante","-47.472778","-13.678333","-47.472778","-13.678333",NA,NA,"2015","08",NA,"Coletada na estrada Cavalcante-Minaçu.","815","1081","1081","Árvore ca. de 4,5m, fruto imaturo laranja e maduro vermelho.; Mata de galeria , solo arenoso pedregoso, relevo ondulado.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","2019-11-01 15:05:09-03","UnB","UB","161757","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Rosa, PO","Faria, JEQ; Campos, LZO; Santos, JS","2010","01","17","Brasil","Goiás","Cavalcante","-47.4725","-13.5825","-47.4725","-13.5825",NA,NA,"2015","08",NA,"Comunidade Kalunga Engenho II, córrego no caminho para a cachoeira Santa Bárbara","735",NA,NA,"Solo arenoso pedregoso, relevo ondulado; Arbusto ca. de 2,5 m de altura, fruto imaturo verde; Mata ciliar","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2019-11-01 15:05:09-03","UnB","UB","168890","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Arantes, AA","Arantes, AA","1996","06","20","Brasil","Minas Gerais","Uberlândia","-48.28","-18.92","-48.28","-18.92",NA,NA,"1996",NA,NA,"Estação ecológica do Panga","649",NA,NA,"Árvore ca. 4,50m alt. Frutos imaturos verdes e maduros avermelhados.; Mata de Galeria","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","2019-11-01 15:05:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Soares-Silva, LH","Pereira, BAS; Alvarenga, D","1993","09","21","Brasil","Distrito Federal",NA,"-48.166667","-15.583333","-48.166667","-15.583333",NA,NA,"2002",NA,NA,"APA de Cafuringa","2569","950","950","Arvoreta ca. 3,00 m de altura. Flores brancas; Mata de galeria do córrego Almécegas, lado oeste da APA","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2019-11-01 15:05:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Rosa, PO","Oliveira, CRS; Fabricante, JR; et al.","2012","01","26","Brasil","Pernambuco","Buíque","-37.234444","-8.590611","-37.234444","-8.590611",NA,NA,"2016",NA,NA,"Parque Nacional do Catimbau, Vale do Catimbau, sul da Serra de Jerusalém","158","903","903","Área prioritária para conservação: CA-408-Buíque / Vale do Ipojuca-1 - Extremamente alta; Arbusto ca. de 2m alt. Inflorescência axilares. Flores polistêmones alvas; Bioma Caatinga. Fitofisionomia Savana Estépica. solo Neossolo Quartzarênico Órtico","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2019-11-01 15:05:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Rosa, PO","Oliveira, CRS; Fabricante, JR; et al.","2012","01","25","Brasil","Pernambuco","Buíque","-37.246778","-8.582278","-37.246778","-8.582278",NA,NA,"2016",NA,NA,"Parque Nacional do Catimbau, Vale do Catimbau, Riacho do Catimbau, próximo a Serra de Jerusalém","98",NA,NA,"Área prioritária para conservação: CA-408-Buíque / Vale do Ipojuca-1 - Extremamente alta; Arbusto, ca. 3 m alt. Folhas opostas, coriáceas. Flores alvas, polistemônes. Cálice e estigma persistente; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","2019-11-01 15:05:09-03","UnB","UB","117143","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Rosa, PO","Mendonça, RC",NA,NA,NA,"Brasil","Goiás","Alto Paraíso de Goiás","-47.916667","-14.277222","-47.916667","-14.277222",NA,NA,"2014","02",NA,"Estrada de chão entre São Jorge e Colinas do Sul","2992",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","2019-11-01 15:05:09-03","UnB","UB","110334","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Proença, CEB","Proença, CEB; Harris, SA","2008","01","07","Brasil","Minas Gerais","Araxá ","-46.949444","-19.643333","-46.949444","-19.643333",NA,NA,NA,NA,NA,"Estância Mineral do Barreiro. Cercanias do Grande Hotel Araxá. &nf;Jardins das Termais de Araxá, com muitas árvores remanescentes da vegetação original e extensos gramados.","3481","970","970","Muitas inflorescencias velhas presentes, ainda com ramos verdes mas todas as flores abortadas. Copa densa.; Árvore 9m. Flor alva; Mata mesofítica antropizada com sub-bosque alterado.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","2019-11-01 15:05:09-03","UnB","UB","216715","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Villarroel, D","Kuhlmann, MP","2014","09","18","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2014","09","18","Parque Nacional de Brasília","301",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m, fruto maduro roxo, uma ou até três sementes; Mata de Galeria","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1716","2019-11-01 15:05:09-03","UnB","UB","129947","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","O. Berg","Arantes, AA","Arantes, AA","1996","11","14","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"1996",NA,NA,"Estação Ecológica do Panga","720",NA,NA,"Inflorescência com pubescência esbranquiçada.; Árvore 5m.; Mata de galeria","Southern America",NA,NA,"Dicotyledoneae",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1717","2019-10-03 10:04:06-03","UFSCar","SORO","6603","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","cf. concinna","Calyptranthes cf. concinna",NA,"M.F. Santos",NA,"2012","04","09","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,"Arbórea, afloramentos com arenitos 2,50m, frutos negros.",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1718","2019-10-03 10:04:06-03","UFSCar","SORO","2569","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Zardini, E.M.; Isabelino, C.","1998","10","29","Paraguai","Canendiyú",NA,"-55.438056","-24.130278","55°26'17''W","24°07'49''S",NA,NA,NA,NA,NA,"Reserva Natural Mbarcayú","49212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","2019-10-03 10:04:06-03","UFSCar","SORO","2572","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","1994","11","10","Brasil","São Paulo","Itararé","-49.300028","-24.099083","49°18'00,1''W","24°05'56,7''S",NA,NA,NA,NA,NA,"Fazenda Cofesa","3204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","2019-10-03 10:04:06-03","UFSCar","SORO","3264","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Almeida- Acabbia; Indriunas, A.; Evangelista, E.; Dias, R.","2007","12","13","Brasil","São Paulo","Santo André","-46.439811","-23.779214","46°26'23,32''W","23°46'45.17''S",NA,NA,NA,NA,NA,"Subprefeitura de Paranapiacaba e Parque Andreense","5218",NA,NA,"Árvore ca. 5,0 m alt.Botões florais em início de formação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","2019-10-03 10:04:06-03","UFSCar","SORO","3809","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Iperó","-47.592725","-23.434036","47°35'33,81W","23°26'2,53S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","28",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 2m de altura. Altitude 555m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","2019-10-03 10:04:06-03","UFSCar","SORO","3810","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,NA,"2013","01","10","Brasil","São Paulo","Iperó","-47.592725","-23.434036","47°35'33,81W","23°26'2,53S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","28",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 2m de altura. Altitude 555m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","2019-10-03 10:04:06-03","UFSCar","SORO","3811","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Silva, A.T.; Nogueira,L.E.G.D.","2012","11","22","Brasil","São Paulo","Iperó","-47.593169","-23.442336","47°35'35,41W","23°26'32,41S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","12",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 1,5m de altura. Altitude 559m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","2019-10-03 10:04:06-03","UFSCar","SORO","3812","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Silva, A.T.; Nogueira,L.E.G.D.","2012","11","22","Brasil","São Paulo","Iperó","-47.593189","-23.442342","47°35'35,48W","23°26'32,43S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","14",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 2,2m de altura. Altitude 559m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","2019-10-03 10:04:06-03","UFSCar","SORO","3813","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Silva, A.T.; Nogueira,L.E.G.D.","2012","11","22","Brasil","São Paulo","Iperó","-47.5931","-23.442419","47°35'35,16W","23°26'32,71S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","19",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 1,6 m de altura. Altitude 564 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726","2019-10-03 10:04:06-03","UFSCar","SORO","3814","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Silva, A.T.; Nogueira,L.E.G.D.","2012","11","22","Brasil","São Paulo","Iperó","-47.590083","-23.442986","47°35'24,30W","23°26'34,75S",NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","22",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 2,5 m de altura. Altitude 557 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
