"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet","sex"
"146","2019-06-10 10:10:57-03","FZB-BH","BHZB","10010","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Fernandes, M.G.C. et al.","2012","11","27",NA,"Brasil","MG",NA,NA,"Ponto 104, 635658 7893946 1288 m, Folhas espatuladas com secreção gelationosa., com duplicata",NA,NA,NA,NA,NA,"1701","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","-43.710833","-19.042778","1288","1288",NA,NA,"43W 42' 39","19S 02' 34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-01-26 13:55:34-03","IMA","MAC","26433","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","T.M.Cerati","1985","07","14",NA,"Brasil","Bahia",NA,NA,"Flores amarelas.; Brejo.","MAC0026433",NA,NA,"A.St.-Hil.","M.A.Correa","285","Rio de Contas","Morro da Cruz na base do pico das Almas.","-41.813617","-13.608386",NA,NA,"MAC0026433","1996","-41.813617","-13.608386",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-01-26 13:55:34-03","IMA","MAC","25650","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","T.M.Cerati; M.G.L.Wanderley; R.Kral","1985","07","14",NA,"Brasil","Bahia",NA,NA,"Erva. Área de brejo. Flores amarelas.","MAC0025650",NA,NA,"A.St.-Hil.","M.A.Correa","285","Rio de Contas","Morro da Cruz na base do pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"1996",NA,NA,"49773","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 11:48:20-03","UFPE","UFP","85577","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Chacon, RG; Oliveira, JAS","2017","09","26",NA,"Brasil","Goiás",NA,NA,"Erva, flores amarelas e laranjas. Planta dentro da água.; Ambiente Aquático.","UFP085577",NA,NA,"A.St.-Hil.","Guedes, FM","1565","Alto Paraíso de Goiás",NA,"-47.8325","-14.161667",NA,NA,NA,"2018","-47.8325","-14.161667",NA,NA,"03",NA,"27",NA,NA,NA,NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","1951795","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","G. Hatschbach","1948","9","26","South America","Brazil","Paraná",NA,NA,NA,"US03214863",NA,"Scrophulariales","A. St.-Hil.",NA,"999",NA,"Mun. Lapa, Engo. Bley.",NA,NA,NA,NA,"US03214863_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"151","2020-09-12 05:00:02-03","US","US","1499187","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Y. Mexia","1929","11","25","South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,"US03214862",NA,"Scrophulariales","A. St.-Hil.",NA,"4021",NA,"State of Espiritu Santo, Serra da Caparaó.",NA,NA,"2650",NA,"US03214862_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"152","2020-09-12 05:00:02-03","US","US","1067016","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","-- Gardner",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US03214861",NA,"Scrophulariales","A. St.-Hil.",NA,"5053",NA,"Minas Geraes.",NA,NA,NA,NA,"US03214861_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"153","2020-09-12 05:00:02-03","US","US","3097257","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","R. Kummrow","1984","11","28","South America","Brazil","Paraná",NA,NA,NA,"US03214867",NA,"Scrophulariales","A. St.-Hil.",NA,"2552",NA,"Cachimba (mun. Curitiba).",NA,NA,NA,NA,"US03214867_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"154","2020-09-12 05:00:02-03","US","US","2752697","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","H. S. Irwin, R. M. Harley & Geo. L. Smith","1971","3","19","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US03214866",NA,"Scrophulariales","A. St.-Hil.",NA,"32712",NA,"The Planalto do Brasil, Chapada dos Veadeiros, ca. 20km N. of Alto do Paraíso.",NA,NA,"1250",NA,"US03214866_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"155","2020-09-02 16:30:31-03","Cenargen","CEN","32072","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Bruno Machado Teles Walter","1997","08","06",NA,"Brasil","GO","Exsicatas",NA,"Área de influencia do AHE Serra da Mesa.","CEN00032072",NA,NA,"A.St.-Hil.","F. Rivadavia-Lopes","3817","MINACU","Estrada de terra saindo próxima do portão norte do AHE Serra da Mesa, para as terras dos Avá Conoeiros. Cerca de 3 km do portão norte.",NA,NA,"900","900","CEN00032072","2001","-4826278.0","-1378056.0",NA,NA,"01",NA,NA,NA,NA,NA,"2",NA,NA
"156","2020-09-02 16:30:31-03","Cenargen","CEN","92769","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Maria Cândida Henrique Mamede - CFCR","1982","05","22",NA,"Brasil","MG","Exsicatas",NA,"Folhas verdes c/ base alva a avermelhada, muscilaginosas. Escapo e cálice vermelho. Corola amarela. Doação Departamento de Botânica - Universidade de São Paulo. Flora de Campos Rupestres.","CEN00092769",NA,NA,"A.St.-Hil.",NA,"3458","GRAO MOGOL","Campo rupestre em direção nordeste da cidade. 3.500 pes.","-42.916666","-16.533333",NA,NA,"CEN00092769",NA,"-42.916666","-16.533333",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"157","2020-09-02 16:30:31-03","Cenargen","CEN","23172","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Taciana Barbosa Cavalcanti","1990","08","15",NA,"Brasil","GO","Exsicatas",NA,"Crescendo em solo brejoso.","CEN00023172",NA,NA,"A.St.-Hil.","F. Rivadavia-Lopes","670","ALTO PARAISO DE GOIAS","Parque Nacional da Chapada dos Veadeiros. Estrada para Colinas do Sul, à 34 km da entroncamento da GO - 118.","-47.5099983215332","-14.1324996948242","1200","1200","CEN00023172","2001",NA,NA,"44724","auto","01",NA,NA,NA,NA,NA,"4",NA,NA
"158","2020-09-02 16:30:31-03","Cenargen","CEN","92770","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Daniela Cristina Zappi - CFCR","1985","09","04",NA,"Brasil","MG","Exsicatas",NA,"Erva em solo brejoso encharcado à sombra de graminae. Inflorescência e sépalas avermelhadas. Doação Departamento de Botânica - Universidade de São Paulo. Flora de Campos Rupestres.","CEN00092770",NA,NA,"A.St.-Hil.","P. Taylor","8449","GRAO MOGOL","Morro próximo ao rio Itacambiruçu à 5 km da cidade.","-42.8897018432617","-16.5594005584717",NA,NA,"CEN00092770","1988",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"159","2020-09-02 16:30:31-03","Cenargen","CEN","46293","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","J. Cordeiro","1999","07","28",NA,"Brasil","SC","Exsicatas",NA,"Úmido. Doação Prefeitura Municipal de Curitiba. Museu Botânico Municipal.","CEN00046293",NA,NA,"A.St.-Hil.","G. G. Hatschbach","1704","CAMPO ALEGRE","Subida a Serra Quiriri. Santa Catarina","-49.2655982971191","-26.1924991607666","1525","1525","CEN00046293","2000",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"160","2019-12-09 17:30:08-03","UFPR","EFC","8974","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Ziller, S.R.; Maschio, W.","1999","10","10",NA,"Brasil","Paraná",NA,NA,"Herbácea no campo úmido, sobre organossolo. Flores amarelas.","EFC008974",NA,NA,"A.St.-Hil.","Hatschbach, G.","1921","Ponta Grossa","Nascente do Rio Tibagi","-49.8637","-25.2682",NA,NA,NA,"1999","-49.8637","-25.2682",NA,NA,"12",NA,"01",NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:23:26-03","USP","SPF","171933","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2005","07","20",NA,"Brasil","Bahia",NA,NA,NA,"SPF00171933",NA,NA,"A.St.-Hil.","Rivadavia, F","2087","Palmeiras",NA,"-41.27374","-12.36015","1320","1320","SPF00171933","2005","-41.27374","-12.36015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:23:26-03","USP","SPF","171929","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2005","07","13",NA,"Brasil","Bahia",NA,NA,NA,"SPF00171929",NA,NA,"A.St.-Hil.","Rivadavia, F","2000","Piatã",NA,"-41.45688","-13.09021","1370","1370","SPF00171929","2005","-41.45688","-13.09021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:23:26-03","USP","SPF","171931","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2005","07","17",NA,"Brasil","Bahia",NA,NA,NA,"SPF00171931",NA,NA,"A.St.-Hil.","Rivadavia, F","2051","Rio de Contas",NA,"-41.5755","-13.31421","1630","1630","SPF00171931","2005","-41.5755","-13.31421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:23:26-03","USP","SPF","171932","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2005","07","18",NA,"Brasil","Bahia",NA,NA,NA,"SPF00171932",NA,NA,"A.St.-Hil.","Rivadavia, F","2076","Rio de Contas",NA,"-41.53023","-13.22701","1610","1610","SPF00171932","2005","-41.53023","-13.22701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:23:26-03","USP","SPF","180091","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2007","05","23",NA,"Brasil","Goiás",NA,NA,NA,"SPF00180091",NA,NA,"A.St.-Hil.","Rivadavia, F","2623","Alto Paraíso de Goiás",NA,"-47.396444","-13.884333","1180","1180","SPF00180091","2007","-47.396444","-13.884333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:23:26-03","USP","SPF","180090","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2007","06","23",NA,"Brasil","Goiás",NA,NA,NA,"SPF00180090",NA,NA,"A.St.-Hil.","Rivadavia, F","2609","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.444247","-13.93475","1465","1465","SPF00180090","2007","-47.444247","-13.93475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:23:26-03","USP","SPF","184586","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cardoso, MRF","2008","04","12",NA,"Brasil","Mato Grosso",NA,NA,NA,"SPF00184586",NA,NA,"A.St.-Hil.","Cardoso, MRF","121","Chapada dos Guimarães",NA,"-55.847583","-15.42375","687","687","SPF00184586","2008","-55.847583","-15.42375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:23:26-03","USP","SPF","158977","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2003","07","04",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00158977",NA,NA,"A.St.-Hil.","Rivadavia, F","1677","Joaquim Felício",NA,"-44.16871","-17.4041","1250","1250","SPF00158977","2003","-44.16871","-17.4041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:23:26-03","USP","SPF","157172","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1999","09","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00157172",NA,NA,"A.St.-Hil.","Rivadavia, F","1169","Santana do Riacho",NA,"-43.29875","-19.13269","1350","1350","SPF00157172","1999","-43.29875","-19.13269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:23:26-03","USP","SPF","176438","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Lovo, J","2006","07","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00176438",NA,NA,"A.St.-Hil.","Gonella, PM","140","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.569333","-19.369417","1210","1210","SPF00176438","2007","-43.569333","-19.369417",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:23:26-03","USP","SPF","157176","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2002","08","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00157176",NA,NA,"A.St.-Hil.","Rivadavia, F","1394","Santo Antônio do Itambé",NA,"-43.20219","-18.23907","1785","1785","SPF00157176","2002","-43.20219","-18.23907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:23:26-03","USP","SPF","157180","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2003","04","06",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00157180",NA,NA,"A.St.-Hil.","Rivadavia, F","1574","Serro",NA,"-43.563056","-18.364806","1220","1220",NA,NA,"-43.563056","-18.364806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:23:26-03","USP","SPF","152299","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1999","10","10",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00152299",NA,NA,"A.St.-Hil.","Rivadavia, F","1182","Campos do Jordão",NA,"-45.31838","-22.46215","1950","1950","SPF00152299","1999","-45.31838","-22.46215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:23:26-03","USP","SPF","157179","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2003","01","25",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00157179",NA,NA,"A.St.-Hil.","Rivadavia, F","1531","Campos do Jordão",NA,"-45.31838","-22.46215","1950","1950","SPF00157179","2003","-45.31838","-22.46215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:23:25-03","USP","SPF","139222","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1997","03","19",NA,"Brasil","Goiás",NA,NA,NA,"SPF00139222",NA,NA,"A.St.-Hil.","Rivadavia, F","648","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.26219","-13.55476","1400","1400","SPF00139222","1997","-47.26219","-13.55476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:23:26-03","USP","SPF","157174","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2001","10","13",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00157174",NA,NA,"A.St.-Hil.","Rivadavia, F","1268","Botumirim","Serra da Canastra","-43.04582","-16.51641","1375","1375","SPF00157174","2001","-43.04582","-16.51641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:23:25-03","USP","SPF","139218","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1997","02","28",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00139218",NA,NA,"A.St.-Hil.","Rivadavia, F","585","Diamantina",NA,"-43.737361","-18.307694","1260","1260",NA,NA,"-43.737361","-18.307694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:23:26-03","USP","SPF","157177","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2002","08","02",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00157177",NA,NA,"A.St.-Hil.","Rivadavia, F","1402","Gouveia",NA,"-43.5413","-18.35502","1260","1260","SPF00157177","2002","-43.5413","-18.35502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:23:25-03","USP","SPF","137657","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1999","07","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00137657",NA,NA,"A.St.-Hil.","Rivadavia, F","1101","Jaboticatubas",NA,"-43.33693","-19.17801","1300","1300","SPF00137657","1999","-43.33693","-19.17801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:23:25-03","USP","SPF","139221","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","1997","03","05",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00139221",NA,NA,"A.St.-Hil.","Rivadavia, F","598","Itacambira",NA,"-43.19477","-17.04808","1330","1330","SPF00139221","1997","-43.19477","-17.04808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:23:26-03","USP","SPF","154734","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, VC","2001","07","05",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00154734",NA,NA,"A.St.-Hil.","Paula-Souza, J","25108","Santana do Riacho","Serra do Cipó","-43.499167","-19.220278","1500","1500","SPF00154734","2001","-43.499167","-19.220278",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:23:26-03","USP","SPF","158976","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2003","07","03",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00158976",NA,NA,"A.St.-Hil.","Rivadavia, F","1668","Joaquim Felício",NA,"-44.17149","-17.41334","1200","1200","SPF00158976","2003","-44.17149","-17.41334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 11:23:26-03","USP","SPF","157175","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2001","10","13",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00157175",NA,NA,"A.St.-Hil.","Rivadavia, F","1288","Itacambira",NA,"-43.19477","-17.04808","1300","1300","SPF00157175","2001","-43.19477","-17.04808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-13 11:23:26-03","USP","SPF","157178","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2002","04","26",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00157178",NA,NA,"A.St.-Hil.","Rivadavia, F","1409","Moeda","Serra da Moeda","-43.57399","-20.16674","1140","1140","SPF00157178","2002","-43.57399","-20.16674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:23:26-03","USP","SPF","180084","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2006","07","17",NA,"Brasil","Tocantins",NA,NA,NA,"SPF00180084",NA,NA,"A.St.-Hil.","Rivadavia, F","2232","Novo Jardim",NA,"-46.719917","-11.744472","635","635","SPF00180084","2006","-46.719917","-11.744472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:23:26-03","USP","SPF","180085","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2006","07","17",NA,"Brasil","Tocantins",NA,NA,NA,"SPF00180085",NA,NA,"A.St.-Hil.","Rivadavia, F","2244","Rio da Conceição",NA,"-46.859472","-11.405417","510","510","SPF00180085","2006","-46.859472","-11.405417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-13 11:23:26-03","USP","SPF","180086","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2006","06","18",NA,"Brasil","Tocantins",NA,NA,NA,"SPF00180086",NA,NA,"A.St.-Hil.","Rivadavia, F","2270","Ponte Alta do Tocantins",NA,"-47.503972","-10.704694","350","350","SPF00180086","2006","-47.503972","-10.704694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-13 11:23:26-03","USP","SPF","180087","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2007","05","13",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00180087",NA,NA,"A.St.-Hil.","Rivadavia, F","2545","Diamantina",NA,"-43.566278","-18.272972","1150","1150","SPF00180087","2007","-43.566278","-18.272972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-13 11:23:26-03","USP","SPF","180088","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2007","05","13",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00180088",NA,NA,"A.St.-Hil.","Rivadavia, F","2550","Diamantina",NA,"-43.550139","-18.331306","1120","1120","SPF00180088","2007","-43.550139","-18.331306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:23:26-03","USP","SPF","180089","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2007","05","13",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00180089",NA,NA,"A.St.-Hil.","Rivadavia, F","2559","Serro",NA,"-43.449167","-18.460139","1210","1210","SPF00180089","2007","-43.449167","-18.460139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-13 11:23:26-03","USP","SPF","180092","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2007","06","30",NA,"Brasil","Goiás",NA,NA,NA,"SPF00180092",NA,NA,"A.St.-Hil.","Rivadavia, F","2642","Cristalina",NA,"-47.635833","-16.711556","1135","1135","SPF00180092","2007","-47.635833","-16.711556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:23:26-03","USP","SPF","180093","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2007","06","30",NA,"Brasil","Goiás",NA,NA,NA,"SPF00180093",NA,NA,"A.St.-Hil.","Rivadavia, F","2645","Cristalina",NA,"-47.645861","-16.687611","1050","1050","SPF00180093","2007","-47.645861","-16.687611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:23:26-03","USP","SPF","180094","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2007","06","30",NA,"Brasil","Goiás",NA,NA,NA,"SPF00180094",NA,NA,"A.St.-Hil.","Rivadavia, F","2654","Cristalina",NA,"-47.714028","-16.885806","1060","1060","SPF00180094","2007","-47.714028","-16.885806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-13 11:23:26-03","USP","SPF","171930","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2005","07","15",NA,"Brasil","Bahia",NA,NA,NA,"SPF00171930",NA,NA,"A.St.-Hil.","Rivadavia, F","2027","Abaíra","Serra da Mesa","-41.50256","-13.20596","1540","1540","SPF00171930","2005","-41.50256","-13.20596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:23:26-03","USP","SPF","184587","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cardoso, MRF","2007","11","09",NA,"Brasil","Mato Grosso",NA,NA,NA,"SPF00184587",NA,NA,"A.St.-Hil.","Cardoso, MRF","103","Barra do Garças",NA,"-52.32156","-15.43384","500","500","SPF00184587","2007","-52.32156","-15.43384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-13 11:23:26-03","USP","SPF","171928","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Rivadavia, F","2005","07","11",NA,"Brasil","Bahia",NA,NA,NA,"SPF00171928",NA,NA,"A.St.-Hil.","Rivadavia, F","1982","Mucugê",NA,"-41.23214","-12.59863","970","970","SPF00171928","2005","-41.23214","-12.59863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:23:26-03","USP","SPF","186405","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2007","11","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00186405",NA,NA,"A.St.-Hil.","Gonella, PM","52","Santana do Riacho","Serra do Cipó","-43.560972","-19.29225","1220","1220","SPF00186405","2007","-43.560972","-19.29225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-13 11:23:26-03","USP","SPF","187935","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Echternacht, L","2008","07","26",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00187935",NA,NA,"A.St.-Hil.",NA,"1877","Santana de Pirapama",NA,"-43.843611","-18.814444",NA,NA,"SPF00187935",NA,"-43.843611","-18.814444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-13 11:23:26-03","USP","SPF","195388","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2008","05","16",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00195388",NA,NA,"A.St.-Hil.","Gonella, PM","100","Santana do Riacho","Serra do Cipó","-43.560972","-19.29225","1220","1220","SPF00195388","2008","-43.560972","-19.29225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-13 11:23:26-03","USP","SPF","201192","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gonella, PM","2008","07","21",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00201192",NA,NA,"A.St.-Hil.","Gonella, PM","143","Santana do Riacho","Serra do Cipó","-43.497917","-19.221139","1350","1350","SPF00201192","2008","-43.497917","-19.221139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
