"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"135","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574059","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Leprieur",NA,"1834","1","1",NA,"Guiana",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574059' target='other'> <mi>dwc_moreinfo</mi></a>","P03574059",NA,NA,"P03574059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574060","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Maas, P.J.M.|westra, L.Y.T.",NA,"1979","11","13",NA,"Guiana",NA,NA,"Pakaraima. Kako Amerindian village, Kako R.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574060' target='other'> <mi>dwc_moreinfo</mi></a>","P03574060",NA,NA,"P03574060_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4377",NA,NA,NA
"137","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574061","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Maguire, B.|Fanshawe, D.B.",NA,"1944","5","4",NA,"British guiana",NA,NA,"Kaieteur Plateau.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574061' target='other'> <mi>dwc_moreinfo</mi></a>","P03574061",NA,NA,"P03574061_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23205",NA,NA,NA
"138","2015-09-04 10:52:12-03","MNHN","RECOLNAT_MNHN_P","P04425348","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Cremers, G.",NA,"1981","2","21",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425348' target='other'> <mi>dwc_moreinfo</mi></a>","P04425348",NA,NA,"P04425348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7033",NA,NA,NA
"139","2015-09-04 10:52:12-03","MNHN","RECOLNAT_MNHN_P","P04425349","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.",NA,"1980","10","2",NA,"Guyane française",NA,NA,"Monts Bakra savane roche sur affleurement granitique à 1.5km à l´Ouest du Pic Coudreau.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425349' target='other'> <mi>dwc_moreinfo</mi></a>","P04425349",NA,NA,"P04425349_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4090",NA,NA,NA
"140","2015-09-04 10:52:12-03","MNHN","RECOLNAT_MNHN_P","P04425350","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Cremers, G.",NA,"1979","3","23",NA,"Guyane française",NA,NA,"Savane en centre bas de la route entre PK 20 et 21 à l´Est d´Iracoubo.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425350' target='other'> <mi>dwc_moreinfo</mi></a>","P04425350",NA,NA,"P04425350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3493",NA,NA,NA
"141","2015-09-04 10:52:12-03","MNHN","RECOLNAT_MNHN_P","P04425351","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville",NA,"1980","9","11",NA,"Guyane française",NA,NA,"Massif herbe héliophile de 5-15 em de haut poussant sur le rocher.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425351' target='other'> <mi>dwc_moreinfo</mi></a>","P04425351",NA,NA,"P04425351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3815",NA,NA,NA
"142","2015-09-04 10:52:12-03","MNHN","RECOLNAT_MNHN_P","P04425352","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville",NA,"1975","7","30",NA,"Guyane française",NA,NA,"Haut Oyapock: Monts St. Marcel.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425352' target='other'> <mi>dwc_moreinfo</mi></a>","P04425352",NA,NA,"P04425352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2610",NA,NA,NA
"143","2015-09-04 10:52:12-03","MNHN","RECOLNAT_MNHN_P","P04425367","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1976","1","5",NA,"Colômbia",NA,NA,"Com. Amazonas, rio Caqueta, Araracuara, camino la Sabana, 2° sabana de Tibeyes.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425367' target='other'> <mi>dwc_moreinfo</mi></a>","P04425367",NA,NA,"P04425367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5145",NA,NA,NA
"144","2018-01-16 16:15:15-02","MNHN","RECOLNAT_MNHN_P","P04425368","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Tostain, O.",NA,"2007","7","26",NA,"Guyane française",NA,NA,"Montagne de Chevaux.","-52.43333","4.73333","28","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425368' target='other'> <mi>dwc_moreinfo</mi></a>","P04425368",NA,NA,"P04425368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"718",NA,NA,NA
"145","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428319","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville",NA,"1972","8","26",NA,"Guyane française",NA,NA,NA,NA,NA,"560","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428319' target='other'> <mi>dwc_moreinfo</mi></a>","P04428319",NA,NA,"P04428319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1408",NA,NA,NA
"146","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428320","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Oldeman",NA,"1969","7","18",NA,"Guyane française",NA,NA,"Fleuve Oyapock, Savanes-Roches Sikini.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428320' target='other'> <mi>dwc_moreinfo</mi></a>","P04428320",NA,NA,"P04428320_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2559",NA,NA,NA
"147","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428321","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Oldeman",NA,"1969","7","7",NA,"Guyane française",NA,NA,"Fleuve Oyapock, savane roche Canari-Zozo.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428321' target='other'> <mi>dwc_moreinfo</mi></a>","P04428321",NA,NA,"P04428321_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 2476",NA,NA,NA
"148","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428322","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Oldeman",NA,"1969","7","18",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428322' target='other'> <mi>dwc_moreinfo</mi></a>","P04428322",NA,NA,"P04428322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 2562",NA,NA,NA
"149","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428323","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1972","8","6",NA,"Guyane française",NA,NA,"Layon Point de Trijonction-Mitaraka, Km 7,5 .",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428323' target='other'> <mi>dwc_moreinfo</mi></a>","P04428323",NA,NA,"P04428323_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1588",NA,NA,NA
"150","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428324","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rue, E.A.",NA,"1949","3","16",NA,"Guyane française",NA,NA,"Haut Oyapock. Roche Sikini, Valle Rio Sikini.",NA,NA,"50","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428324' target='other'> <mi>dwc_moreinfo</mi></a>","P04428324",NA,NA,"P04428324_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428325","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Cremers, G.",NA,"1988","6","11",NA,"Guyane française",NA,NA,"Route NAcionale RN 2- R.N. 2 PK 74.","-52.33333","4.58333",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428325' target='other'> <mi>dwc_moreinfo</mi></a>","P04428325",NA,NA,"P04428325_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10099",NA,NA,NA
"152","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428327","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Raynal-Roques, A.",NA,"1977","12","22",NA,"Guiana",NA,NA,"Savane de Corossony, sur la piste de St Elie;4 à 7km à 1´ WSW de Sinnamary.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428327' target='other'> <mi>dwc_moreinfo</mi></a>","P04428327",NA,NA,"P04428327_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AR 19697",NA,NA,NA
"153","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428328","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville",NA,"1972","8","26",NA,"Guyane française",NA,NA,NA,NA,NA,"560","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428328' target='other'> <mi>dwc_moreinfo</mi></a>","P04428328",NA,NA,"P04428328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1407",NA,NA,NA
"154","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428329","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1976","4","16",NA,"Guyane française",NA,NA,"Savane Changement, 6 km de Sinamary. Sur touradons.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428329' target='other'> <mi>dwc_moreinfo</mi></a>","P04428329",NA,NA,"P04428329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4788",NA,NA,NA
"155","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428330","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1977","8","29",NA,"Guyane française",NA,NA,"Fleuve Approuague, Rivière Arataye, Saut Pararé, 6km du fleuve.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428330' target='other'> <mi>dwc_moreinfo</mi></a>","P04428330",NA,NA,"P04428330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5809",NA,NA,NA
"156","2015-09-04 10:49:34-03","MNHN","RECOLNAT_MNHN_P","P04428331","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1972","7","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428331' target='other'> <mi>dwc_moreinfo</mi></a>","P04428331",NA,NA,"P04428331_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1503",NA,NA,NA
"157","2015-09-04 10:49:35-03","MNHN","RECOLNAT_MNHN_P","P04428332","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Sarthou, C.|Aliker, L.",NA,"2002","7","18",NA,"Guyane française",NA,NA,"Mont Saint-Marcel, zone sud-est du massif. Grande savane-roche du sud-est, sur pente faible. Versant ouest.","-53.00556","2.38333","300","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428332' target='other'> <mi>dwc_moreinfo</mi></a>","P04428332",NA,NA,"P04428332_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15280",NA,NA,NA
"158","2015-09-04 10:49:35-03","MNHN","RECOLNAT_MNHN_P","P04428333","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Sarthou, C.|Aliker, L.",NA,"2002","7","19",NA,"Guyane française",NA,NA,"Mont Saint-Marcel, zone centre est du massif.",NA,NA,"450","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428333' target='other'> <mi>dwc_moreinfo</mi></a>","P04428333",NA,NA,"P04428333_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15342",NA,NA,NA
"159","2015-09-04 10:49:35-03","MNHN","RECOLNAT_MNHN_P","P04428334","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Jansen-Jacobs, M.J.|Granville, J.J.|ter Welle, B.J.H.|Granville, C.",NA,"1996","2","8",NA,"Guyane française",NA,NA,"Kaw Mts. Trésor, Favard creek.","-52.3","4.6","7","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428334' target='other'> <mi>dwc_moreinfo</mi></a>","P04428334",NA,NA,"P04428334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5118",NA,NA,NA
"160","2015-09-04 10:49:35-03","MNHN","RECOLNAT_MNHN_P","P04428335","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Rüe, E.A.",NA,"1949","3","16",NA,"Guyane française",NA,NA,"Roche Sikini. Vallee riv. de Sikini.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428335' target='other'> <mi>dwc_moreinfo</mi></a>","P04428335",NA,NA,"P04428335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2015-09-04 10:49:57-03","MNHN","RECOLNAT_MNHN_P","P04428336","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Sarthou, C.|Aliker, L.",NA,"2002","7","18",NA,"Guyane française",NA,NA,"Mont Saint-Marcel, zone sud-est du massif. Grande savane-roche du sud-est, sur pente faible. Versant ouest.","-53.00556","2.38333","300","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428336' target='other'> <mi>dwc_moreinfo</mi></a>","P04428336",NA,NA,"P04428336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15290",NA,NA,NA
"162","2016-03-17 10:54:54-03","MNHN","RECOLNAT_MNHN_P","P04428358","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1976","4","19",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428358' target='other'> <mi>dwc_moreinfo</mi></a>","P04428358",NA,NA,"P04428358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4818",NA,NA,NA
"163","2015-09-04 10:48:59-03","MNHN","RECOLNAT_MNHN_P","P04428900","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Crozier, F.|SArthou, C.",NA,"2002","7","4",NA,"Guyane française",NA,NA,"Localté: Monts d´Arawa: zone de la savane-roche centrale. Localisation précise: Versant Sud.","53.36667","2.81667","220","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428900' target='other'> <mi>dwc_moreinfo</mi></a>","P04428900",NA,NA,"P04428900_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15007",NA,NA,NA
"164","2015-09-04 10:48:59-03","MNHN","RECOLNAT_MNHN_P","P04428901","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Crozier, F.|Sarthou, C.",NA,"2002","7","4",NA,"Guyane française",NA,NA,"Monts d´Arawa: zone de la savane-roche centrale. Versant Sud.","-53.36667","2.81667","220","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428901' target='other'> <mi>dwc_moreinfo</mi></a>","P04428901",NA,NA,"P04428901_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15006",NA,NA,NA
"165","2015-09-04 10:48:59-03","MNHN","RECOLNAT_MNHN_P","P04428902","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Raynal-Roques, A.",NA,"1978","2","24",NA,"Guiana",NA,NA,"Savane de Corossony, sur la piste de St Elie; 4 a 7km à 1 ´WSW de Sinnamary.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428902' target='other'> <mi>dwc_moreinfo</mi></a>","P04428902",NA,NA,"P04428902_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AR 20107",NA,NA,NA
"166","2015-09-04 10:48:59-03","MNHN","RECOLNAT_MNHN_P","P04428903","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Raynal-Roques, A.",NA,"1978","2","25",NA,"Guyane française",NA,NA,"Marais à env. 2,5 km à l´ E de Roura (25 km S de Cayenne).",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428903' target='other'> <mi>dwc_moreinfo</mi></a>","P04428903",NA,NA,"P04428903_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20122",NA,NA,NA
"167","2016-03-17 12:22:29-03","MNHN","RECOLNAT_MNHN_P","P04428904","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Raynal-Roques, A.",NA,"1978","2","25",NA,"Guyane française",NA,NA,"Marais à env. 2,5 km à l´E de Roura (25 km S de Cayenne).",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428904' target='other'> <mi>dwc_moreinfo</mi></a>","P04428904",NA,NA,"P04428904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AR 20123",NA,NA,NA
"168","2015-09-04 10:49:36-03","MNHN","RECOLNAT_MNHN_P","P04428951","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Crozier, F.",NA,"2003","8","10",NA,"Guyane française",NA,NA,"Savane-roche de Virginie, Bassin de l´Approuague. Bas de pente, au pied du versant Est de la savane-roche principale.","-52.15","4.18333","60","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428951' target='other'> <mi>dwc_moreinfo</mi></a>","P04428951","Gonella",NA,"P04428951_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15781",NA,NA,NA
"169","2015-09-04 10:49:37-03","MNHN","RECOLNAT_MNHN_P","P04428981","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Crozier, F.",NA,"2004","6","21",NA,"Guyane française",NA,NA,"Inselvergs du haut Marouini - A: Inselberg de la D.Z.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428981' target='other'> <mi>dwc_moreinfo</mi></a>","P04428981",NA,NA,"P04428981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16290",NA,NA,NA
"170","2015-09-04 10:49:37-03","MNHN","RECOLNAT_MNHN_P","P04428982","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Crozier, F.",NA,"2004","6","20",NA,"Guyane française",NA,NA,"Nord de la savanne-roche (D. Z.)du versant N.E. .","-54.03806","2.91333",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428982' target='other'> <mi>dwc_moreinfo</mi></a>","P04428982",NA,NA,"P04428982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16248",NA,NA,NA
"171","2015-09-04 10:49:37-03","MNHN","RECOLNAT_MNHN_P","P04428983","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Crozier, F.|Sarthou, C.",NA,"2004","4","17",NA,"Guyane française",NA,NA,"Localité: Ilselbergs de la haute Wanapi: savane roche du sud ouest. Localisation précise: Extrémité Ouest de la savane-roche (02°30´304, 53°50´049).","-53.82778","2.50556","220","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428983' target='other'> <mi>dwc_moreinfo</mi></a>","P04428983",NA,NA,"P04428983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16009",NA,NA,NA
"172","2015-09-04 10:49:37-03","MNHN","RECOLNAT_MNHN_P","P04428984","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Crozier, F.|Sarthou, C.",NA,"2004","4","14",NA,"Guyane française",NA,NA,"Inselbergs de la haute Wanapi: zone du dôme central. Sommet de l´ inselberg.",NA,NA,"250","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428984' target='other'> <mi>dwc_moreinfo</mi></a>","P04428984",NA,NA,"P04428984_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15894",NA,NA,NA
"173","2015-09-04 10:49:37-03","MNHN","RECOLNAT_MNHN_P","P04428985","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Villiers, J.F.|Sarthou, C.",NA,"1998","5","6",NA,"Guyane française",NA,NA,"Lieu de récolte: Inselberg Trinité.","-53.35","4.58333",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428985' target='other'> <mi>dwc_moreinfo</mi></a>","P04428985",NA,NA,"P04428985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6256",NA,NA,NA
"174","2015-09-04 10:49:37-03","MNHN","RECOLNAT_MNHN_P","P04428986","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville, J.J.|Tostain, O.",NA,"2007","5","11",NA,"Guyane française",NA,NA,"Savanes de Karouabo, région littorale.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428986' target='other'> <mi>dwc_moreinfo</mi></a>","P04428986",NA,NA,"P04428986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17439",NA,NA,NA
"175","2012-01-06 13:38:00-02","MO","MOBOT","100439444","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","S. Gonzalez","Gonzalez 2338","2010","5","27","South America","French Guiana",NA,NA,"Commune de Macouria, savane roche Malmaison.","-52.4388889","4.9736111",NA,NA,NA,NA,"S. Gonzalez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"176","2009-08-26 10:10:00-03","MO","MOBOT","1291262","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Thomas Hawkins","Hawkins 1772","1998","6","23","South America","Suriname","Sipaliwini",NA,"Rudy Kappell Airstrip (Tafelberg). Area on east and west side of the airstrip. Disturbed soils with vegetation of grasses and sedges on the margin of the runway. Full sun with sandy soil.","-56.1494444","3.7911111","300.00000000",NA,NA,NA,"A. Fleischmann (MSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","6",NA,NA
"177","2009-08-26 10:06:00-03","MO","MOBOT","1312630","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Lúcia G. Lohmann","Lohmann 154","1998","6","26","South America","Suriname","Sipaliwini",NA,"East creek branch of Lisa creek. Savanah-like vegetation; sandy soil.","-56.2125","3.9072222",NA,NA,NA,NA,"A. Fleischmann (MSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"178","2013-09-13 15:28:00-03","MO","MOBOT","1424227","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Paul E. Berry|Gerardo Aymard","Berry 7380","2000","3","30","South America","Venezuela","Amazonas",NA,"Laja granítica baja justo arriba del pueblo de Chapazón, ribera norte del Río Casiquiare.","-67.0777778","2.0269445","115.00000000",NA,NA,NA,"P.C. Baleeiro (SPF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"272","2",NA,NA
"179","2009-08-26 12:04:00-03","MO","MOBOT","1587945","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Thomas Hawkins","Hawkins 2002","2001","6","23","South America","Suriname","Sipaliwini",NA,"Geyskes Savannah (Tafelberg). Open shrub and herbaceous savannah growing in patchy clearings 40' to 100' wide surrounded by low tropical forest. Primary vegetation of grasses and sedges with low shrubs to 2 m tall. Open areas of sandstone covered with a thin layer of flooded spaghnum moss 6-8 thick growing directly on rock. Most plants growing in wet flooded conditions, which are probably subject to severe drought conditions during the dry season.","-56.1861111","3.9333333","575.00000000",NA,NA,NA,"A. Fleischmann (MSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118","4",NA,NA
