"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"89","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525517","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Hatschbach, G.|Silva, J.M.|Cervi, A.C.",NA,"1992","10","14",NA,"Brasil","Espírito Santo","São Mateus","Ligação Rod.BR-101 a Ponta do Ipiranga","-39.8588981628418","-18.716100692749","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525517' target='other'> <mi>dwc_moreinfo</mi></a>","P05525517","P05525517_01",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,"58060",NA,NA
"90","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525512","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Lourteig, A.",NA,"1924","12","16",NA,"Brasil","Espírito Santo","Alfredo Chaves","Reeve","-40.749698638916","-20.6350002288818","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525512' target='other'> <mi>dwc_moreinfo</mi></a>","P05525512","P05525512_01",NA,NA,NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA,"35",NA,NA
"91","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525513","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Pinheiro, R.S.|Santos (68), T.S.",NA,"1967","11","10",NA,"Brasil","Bahia","Itapebi","Road. Itaimbé - Itapebi","-39.5339012145996","-15.9507999420166","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525513' target='other'> <mi>dwc_moreinfo</mi></a>","P05525513","P05525513_01",NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,NA,NA,"405",NA,NA
"92","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525515","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Pinheiro, R.S.|Santos, T.S.",NA,"1967","11","10",NA,"Brasil","Bahia","Itapebi","Rod. Itaimbé - Itapebi. Plant. de cacau","-39.5339012145996","-15.9507999420166","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525515' target='other'> <mi>dwc_moreinfo</mi></a>","P05525515","P05525515_01",NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,NA,NA,"405",NA,NA
"93","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525514","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Mori, S.A.|Kallunki, J.A.|Santos, T.S.|Silva, L.A.M.|Pennington, T.D.",NA,"1978","3","3",NA,"Brasil","Bahia","Itambé","Rodovia BA-265, km 8 do trecho BR-415 (cruzamento)-Caatiba e a 15km NW de Itapetinga em linha reta, próx. a Fazenda São João.","-40.6244010925293","-15.2449998855591","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525514' target='other'> <mi>dwc_moreinfo</mi></a>","P05525514","P05525514_01",NA,"400",NA,NA,NA,"56583","auto",NA,NA,NA,NA,NA,"9377",NA,NA
"94","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525510","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Sucre, D.|Braga, P.I.S.",NA,"1969","2","1",NA,"Brasil","Espírito Santo","Santa Teresa","Vale do Cannan","-40.6002998352051","-19.9356002807617","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525510' target='other'> <mi>dwc_moreinfo</mi></a>","P05525510","P05525510_01","850","800",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,"4543",NA,NA
"95","2020-12-11 11:39:56-03","UFMG","BHCB","126781","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Stehmann, JR","5813","2007","02","09","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD, Entrocamento Flamengo-Gávea, Mussununga, Reserva Natural da CVRD.","-39.936972","-19.165028",NA,"Flores creme.","BHCB008970",NA,NA,NA,"-39.936972","-19.165028","2012",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:39:56-03","UFMG","BHCB","126796","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Stehmann, JR","5834","2007","02","09","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD, Estrada do Flamengo Km 10 Tabuleiro.","-39.997639","-19.156972",NA,"Flores brancas.","BHCB008971",NA,NA,NA,"-39.997639","-19.156972","2012",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:21:03-03","UFPR","UPCB","66014","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Forzza, R.C.","5509","2009","04","14",NA,"Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,"Erva pouco frequente no interior e borda de mata. Folhas discolores. Flores com cálice verde; corola e estames amarelos..",NA,NA,"154","154","9999","9999","2015",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:21:03-03","UFPR","UPCB","67375","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Labiak, P.H.","5056","2009","01","13",NA,"Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,"Herbácea ca. 20cm, flores amarelas, folhas avermelhadas abaxialmente. Floresta Estacional, interior da mata..",NA,NA,"160","160","9999","9999","2015",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"99","2018-06-26 05:23:00-03","MO","MOBOT","100413459","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","O. Kosovsky","J. Lima da Paixão|Sérgio C. de Sant'Ana|L. Carlos","Paixão 385","2005","3","24","South America","Brazil","Bahia",NA,"Pau-Brasil: Ramal sentido Vadiação, ca. 4 km a direita, Faz. Camacã a ca. 12 km.","-39.6975","-15.5808334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2015-08-13 05:50:00-03","MO","MOBOT","2790534","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","A Lourteig, 12.","R.M. Harley","Harley 17217A","1974",NA,NA,"South America","Brazil",NA,NA,"Fonte doa Protomartires do Brasil, Porto Seguro. Coastal rain forest with small river and clearings with disturbed ground.","-39.08333","-16.43333",NA,NA,NA,NA,"10.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-12-04 15:49:00-02","MO","MOBOT","1835173","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","Lourteig, A.","Alicia Lourteig|Gert G. Hatschbach","Lourteig 3174","1978","1","20","South America","Brazil","Paraná",NA,"Mun. Adrianópolis. Barra do Río Pardo, more or less 3 km. Col. Sette Barras.",NA,NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,"pardoensis",NA,NA,NA,"Isotype",NA,NA,NA
"102","2009-07-09 17:05:00-03","MO","MOBOT","2476606","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","Lourteig, A.","Gert G. Hatschbach","Hatschbach 38540","1976","4","5","South America","Brazil","Paraná",NA,"Adrianópolis, Barra do Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pardoensis",NA,NA,NA,NA,NA,NA,NA
"103","2018-09-12 14:48:24-03","UNIOESTE","UNOP","3127","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","Fiaschi, P.","Caxambu, M.G.; et al.; et al.","5990","2015","03","27",NA,"Brasil","São Paulo","Eldorado","Fazenda Itaipava/Catre","-48.106669","-24.555",NA,"Subarbusto ripário, heliófito, ereto, ca. 0,50 m. Flores com cálice verde e corola amarela. - Relevo: ondulado - Vegetação: Floresta Ombrófila Densa Aluvial.",NA,NA,"49","49","-48.106669","-24.555","2015",NA,NA,"pardoensis","09",NA,NA,NA,NA,NA,NA
"104","2020-08-31 09:08:46-03","INPA","INPA","159607","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A","Hatschbach, GG","50579","1986","10","02","Southern America","Brasil","Paraná","Guarapuava","Águas Sta. Clara.","-51.4580993652344","-25.395299911499",NA,NA,"INPA0159607",NA,NA,NA,NA,NA,"1988","53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-08-31 09:08:46-03","INPA","INPA","149918","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A","Hatschbach, GG","50579","1986","10","02","Southern America","Brasil","Paraná","Guarapuava","Águas Sta. Clara.","-51.4580993652344","-25.395299911499",NA,NA,"INPA0149918",NA,NA,NA,NA,NA,"1988","53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","38620",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","J.L. Costa Lima/29-V-2014","R. C. Forzza; A.M.Amorim, C.N.Fraga & L.Daneu","5509","2009","04","14",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,"Erva pouco frequente no interior e borda de mata. Folhas discolores. Flores com cálice verde; corola e estames amarelos.","MBML038620",NA,NA,NA,"40W25'58","18S46'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","39077",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","J.L. Costa Lima/29-V-2014","L. Kollmann; A.P.Fontana","11363","2009","01","13",NA,"Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Serra de Baixo, Fazenda Neblina. Floresta Estacional Semidecidual.","-40.445556","-18.787222",NA,"Erva 30 cm na sombra, flores amarelas, nervuras vermelhas na face abaxial da folha.","MBML039077",NA,NA,NA,"40W26'44","18S47'14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","3957",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","T.S. Costa/16-11-2016","R. M. Pizziolo","139","1984","05","29",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,"Herbacea, flor roxa, solo amarelado, altitude de +/- 700m.","MBML003957",NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","41442",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","P. Fiaschi/2012","L. Kollmann; G.Siqueira","12232","2011","03","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-39.885444","-19.066667",NA,"Erva 10 cm na sombra, flores amarelas.","MBML041442",NA,"30","30","39W53'7,6","19S3'60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","47062",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","J.L. Costa Lima/29-V-2014","A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2403","2010","04","24",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda do Sr. Antonio Cesar Cunha - mata de encosta","-40.449778","-18.76075",NA,"Terrestre, flores amarelas","MBML047062",NA,"115","115","40W26'59,2","18S45'38,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","45040",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","T.S. Costa/16-11-2016","T.B. Flores; G.O. Romão","1154","2012","08","25",NA,"Brasil","Espírito Santo","Linhares","Sooretama, Reserva Biológica de Sooretama - Estrada do meio - Entrada da picada em frente ao antigo posto de vigia, antes da ponte","-40.14205","-18.965383",NA,"Erva inteira, flores amarelas","MBML045040",NA,NA,NA,"40W8'31,38","18S57'55,38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","39822",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","T.S. Costa/16-11-2016","L. Kollmann; & C. Esguario","11939","2010","04","20",NA,"Brasil","Espírito Santo","Jaguaré","estrada Agua Limpa para Jaguaré","-40.076099395752","-18.9055995941162",NA,"Erva 40 cm na sombra, flores rosa.","MBML039822",NA,NA,NA,NA,NA,NA,"43085","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-01-26 13:57:06-03","IMA","MAC","25885","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","M.C.S.Esteves","M.N.Rodrigues; et al.","2077","2006","10","16",NA,"Brasil","Alagoas","Chã Preta","Reserva de Vera Cruz, RPPN Vera Cruz.","-36.2961006164551","-9.25527954101562",NA,"Erva ca. de 50cm de altura. Flores alvas.; Mata Atlântica.","MAC0025885",NA,NA,NA,NA,NA,"2016","13328","auto",NA,"11","25",NA,NA,NA,NA,NA
"114","2021-01-26 13:57:06-03","IMA","MAC","41513","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","M.C.S.Esteves","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3639","2009","05","08",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.3880996704102","-9.44750022888184",NA,"Erva ca. 50 cm de altura. Flores cremes.; Mata Pluvial Atlântica.","MAC0041513",NA,NA,NA,NA,NA,"2016","12091","auto",NA,"11","25",NA,NA,NA,NA,NA
"115","2021-01-26 13:57:06-03","IMA","MAC","56977","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","M.C.S.Esteves","R.L.Silva; J.S.Correia","63","2013","08","31",NA,"Brasil","Alagoas","Chã Preta","RPPN Vera Cruz.","-36.500278","-9.431389",NA,"Arbusto. Face abaxial vermelha; abaxial verde. Flores amareladas.; Mata Atlântica.","MAC0056977",NA,NA,NA,"-36.500278","-9.431389","2016",NA,NA,NA,"11","25",NA,NA,NA,NA,NA
"116","2021-01-26 13:57:06-03","IMA","MAC","57713","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"L.Nusbaumer; A.Studer","4278","2014","10","31",NA,"Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana de planície.","-36.709553","-9.423808",NA,"Arbusto anão ca. 40 cm. Flores brancas; estames com filetes beges; anteras amarela. Fruto verde.; Mata Atlântica.","MAC0057713",NA,NA,NA,"-36.709553","-9.423808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-01-26 13:57:06-03","IMA","MAC","33827","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","M.C.S.Esteves","M.N.Rodrigues; I.A. Bayma","2265","2008","09","25",NA,"Brasil","Alagoas","Pilar","Mata das Marrecas.","-35.956667","-9.5975",NA,"Erva. Flores cremes com centro amarelo.; Mata Atlântica degradada.","MAC0033827",NA,NA,NA,"-35.956667","-9.5975","2016",NA,NA,NA,"11","16",NA,NA,NA,NA,NA
"118","2021-01-26 13:57:06-03","IMA","MAC","41458","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","M.C.S.Esteves","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3584","2009","05","08",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.3880996704102","-9.44750022888184",NA,"Arbusto ca. 60 cm de altura. Flores amarelas.; Mata Pluvial Atlântica.","MAC0041458",NA,NA,NA,NA,NA,"2016","12091","auto",NA,"11","16",NA,NA,NA,NA,NA
"119","2021-02-25 10:13:13-03","CVRD","CVRD","2764","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Pedro Fiaschi","Folli, D.A.","1151","1990","07","02","América do Sul","BRASIL","BA","Porto Seguro","Erva crescendo à beira do Aceiro.","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD002764",NA,NA,NA,NA,NA,"2011","68835","auto",NA,"01","18","Magnoliopsida",NA,NA,NA,NA
"120","2021-02-25 10:13:13-03","CVRD","CVRD","14273","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Domingos A. Folli","Folli, D.A.","6979","2012","12","06","América do Sul","BRASIL","ES","Ecoporanga",NA,"-40.8306007385254","-18.3733005523682",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD014273","CVRD014273","236","236",NA,NA,"2012","46687","auto",NA,"12","06","Magnoliopsida",NA,NA,NA,NA
"121","2021-02-25 10:13:13-03","CVRD","CVRD","7417","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Domingos A. Folli","Folli, D.A.","4306","2002","08","01","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD007417",NA,NA,NA,NA,NA,"2002","48094","auto",NA,"08","01","Magnoliopsida",NA,NA,NA,NA
"122","2021-02-25 10:13:13-03","CVRD","CVRD","16523","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Meirelles, J.","616","2011","04","20","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Erva, pétalas brancas. <ll>dwc_commonname:</ll> Carambolinha branca","CVRD016523",NA,NA,NA,NA,NA,"2011","48094","auto",NA,"04","19","Magnoliopsida",NA,NA,NA,NA
"123","2021-02-25 10:13:13-03","CVRD","CVRD","16487","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Meirelles, J.","548","2011","04","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Erva, flores brancas, anteras creme. <ll>dwc_commonname:</ll> Carambolinha branca","CVRD016487",NA,NA,NA,"39,92869 W","19,15036 S","2011","48094","auto",NA,"04","16","Magnoliopsida",NA,NA,NA,NA
"124","2021-02-25 10:13:13-03","CVRD","CVRD","8162","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Domingos A. Folli","Folli, D.A.","4518","2003","05","20","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD008162",NA,NA,NA,NA,NA,"2003","48094","auto",NA,"05","20","Magnoliopsida",NA,NA,NA,NA
"125","2021-02-25 10:13:13-03","CVRD","CVRD","16365","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Pinto, R.B.","Lima, D.F.","138","2011","04","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"face abaxial das folhas velhas vinácea; nervura central de algumas folhas prateadas; flores com pétalas brancas de base laranja. <ll>dwc_commonname:</ll> Carambolinha branca","CVRD016365",NA,NA,NA,"39,983 W","19,1663 S","2011","48094","auto",NA,"04","16","Magnoliopsida",NA,NA,NA,NA
"126","2021-02-25 10:13:13-03","CVRD","CVRD","6726","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Pedro Fiaschi","Folli, D.A.","3791","2000","12","29","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD006726",NA,NA,NA,NA,NA,"2001","48094","auto",NA,"10","30","Magnoliopsida",NA,NA,NA,NA
"127","2021-02-25 10:13:13-03","CVRD","CVRD","6494","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Pedro Fiaschi","Fiaschi, P.","237","2000","05","11","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD006494",NA,NA,NA,NA,NA,"2001","48094","auto",NA,"10","30","Magnoliopsida",NA,NA,NA,NA
"128","2021-02-25 10:13:13-03","CVRD","CVRD","10757","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Geovane S. Siqueira","Lucas, E.","909","2006","11","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD010757",NA,NA,NA,NA,NA,"2008","48094","auto",NA,"03","10","Magnoliopsida",NA,NA,NA,NA
"129","2021-02-25 10:13:13-03","CVRD","CVRD","4139","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Pedro Fiaschi","Farias, G.L.","543","1992","08","05","América do Sul","BRASIL","ES","Linhares","Bloco C.","-40.0722007751465","-19.3910999298096",NA,"Erva comum, pétala brancas. <ll>dwc_commonname:</ll> Carambolinha branca","CVRD004139",NA,NA,NA,NA,NA,"2011","48094","auto",NA,"01","18","Magnoliopsida",NA,NA,NA,NA
"130","2021-02-25 10:13:13-03","CVRD","CVRD","16029","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Felitto, G.","1221","2019","08","24","América do Sul","BRASIL","ES","Linhares","Heliofila","-40.0722007751465","-19.3910999298096",NA,"Col.Adic.: D.M.Mendonça; S.I; Cometti ; B.F. Silva <ll>dwc_commonname:</ll> Carambolinha branca","CVRD016029",NA,"38","38",NA,NA,NA,"48094","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"131","2021-02-25 10:13:13-03","CVRD","CVRD","6396","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Pedro Fiaschi","Folli, D.A.","3533","1999","12","20","América do Sul","BRASIL","ES","Linhares","RFL 01/80 B-C-8","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD006396","CVRD006396",NA,NA,NA,NA,"2001","48094","auto",NA,"10","30","Magnoliopsida",NA,NA,NA,NA
"132","2021-02-25 10:13:13-03","CVRD","CVRD","10994","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Geovane S. Siqueira","Ferreira-Pinho, M.A.","592","2006","04","07","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Herbácea, 60cm. Coletada na mata ciliar. <ll>dwc_commonname:</ll> Carambolinha branca","CVRD010994",NA,NA,NA,NA,NA,"2008","48094","auto",NA,"03","31","Magnoliopsida",NA,NA,NA,NA
"133","2021-02-25 10:13:13-03","CVRD","CVRD","11552","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Valeriano, D.D.","Rando, J.G.","267","2006","04","11","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Erva com 0,3m alt. Flores alvas. <ll>dwc_commonname:</ll> Carambolinha branca","CVRD011552",NA,NA,NA,NA,NA,"2006","48094","auto",NA,"04","11","Magnoliopsida",NA,NA,NA,NA
"134","2021-02-25 10:13:13-03","CVRD","CVRD","11033","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Ogrzewalska M., Uezu A.","Romão, G.O.","1294","2006","04","10","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Carambolinha branca","CVRD011033",NA,NA,NA,NA,NA,"2006","48094","auto",NA,"04","13","Magnoliopsida",NA,NA,NA,NA
"135","2021-02-25 10:13:13-03","CVRD","CVRD","11542","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Valeriano, D.D.","Rando, J.G.","245","2006","04","11","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Erva com 0,20m alt. Flores alvas, sendo que no interior amarela. Plantas coletadas no interior da floresta mais arroxeadas. <ll>dwc_commonname:</ll> Carambolinha branca","CVRD011542",NA,NA,NA,NA,NA,"2006","48094","auto",NA,"04","11","Magnoliopsida",NA,NA,NA,NA
