"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus"
"47","2020-02-08 09:54:34-03","NBC","NL-BOTANY","L.2016777","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Hatschbach GG",NA,"1960","11","16","Southern America","Brazil",NA,NA,"Est. Parana, Mun. Curitiba, Atuba.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2016777 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2016777","NL-L2016777",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365831","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Schinini A","Pedersen TM",NA,"1971","10","23","Southern America","Argentina","Córdoba",NA,"Near Los Cocos. Dep. Punilla. Prov. Córdoba.",NA,NA,NA,"Stony ground.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365831","NL-U1365831",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0246833",NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365832","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Herter WG",NA,"1934","11","01","Southern America","Uruguay",NA,NA,"Uruguayenses, Dep de Florida, loc. dict, La Palma.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365832 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365832","NL-U1365832",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365856","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Harley RM; et al.",NA,"1960","03","24","Southern America","Brazil",NA,NA,"Brazil; estado da bahia, serra do Sincora, N.W. of face of Serra de Ouro, to the East of the Barra da Estriva - Ituacu road, about 9km S. of Barra da Estiva. This plant growing in meadows at foot of serra.","-41.266667","-13.7",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365856","NL-U1365856",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"-41.266667","-13.7",NA,NA,NA,NA,NA
"51","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365857","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Harley RM; et al.",NA,"1974","01","28","Southern America","Brazil",NA,NA,"Estado de bahia, Serra do Sincora, ca. 6 km N. of Barra da Estiva on Ibiccara road, Grassland with low shrubs and scattered woodland.","-41.3","-13.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365857","NL-U1365857",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"-41.3","-13.583333",NA,NA,NA,NA,NA
"52","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365858","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Lindeman JC; Irgang BE",NA,"1971","10","17","Southern America","Brazil",NA,NA,"Brasil, baixada com capim alto recentemente secado, no campo, 19 km NE de Lavras do Sul.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365858","NL-U1365858",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365859","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Lindeman JC; Lindeman JC; Porto ML; Girardi AM",NA,"1971","12","03","Southern America","Brazil",NA,NA,"Brasil, Taimbezinho, matinho no comeco do Itaimbe ou camion.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365859","NL-U1365859",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365860","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Reitz R",NA,"1944","01","01","Southern America","Brazil",NA,NA,"Santa Catarina - Sambrio.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365860","NL-U1365860",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:54:34-03","NBC","NL-BOTANY","AMD.87591","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Herter",NA,NA,NA,NA,"Southern America","Uruguay",NA,NA,"Plantae Uruguayenses. Dep. de Artigas. Catalan.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.87591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD87591","NL-AMD87591",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:54:34-03","NBC","NL-BOTANY","L.2016776","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Ule EHG",NA,"1906","10","01","Southern America","Brazil",NA,NA,"Campos bei Maracás. Estado de Bahia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2016776 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2016776","NL-L2016776",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:54:34-03","NBC","NL-BOTANY","L.2016777","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Hatschbach GG",NA,"1960","11","16","Southern America","Brazil",NA,NA,"Est. Parana, Mun. Curitiba, Atuba.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2016777 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2016777","NL-L2016777",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365831","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Schinini A","Pedersen TM",NA,"1971","10","23","Southern America","Argentina","Córdoba",NA,"Near Los Cocos. Dep. Punilla. Prov. Córdoba.",NA,NA,NA,"Stony ground.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365831","NL-U1365831",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0246833",NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365832","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Herter WG",NA,"1934","11","01","Southern America","Uruguay",NA,NA,"Uruguayenses, Dep de Florida, loc. dict, La Palma.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365832 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365832","NL-U1365832",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365856","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Harley RM; et al.",NA,"1960","03","24","Southern America","Brazil",NA,NA,"Brazil; estado da bahia, serra do Sincora, N.W. of face of Serra de Ouro, to the East of the Barra da Estriva - Ituacu road, about 9km S. of Barra da Estiva. This plant growing in meadows at foot of serra.","-41.266667","-13.7",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365856","NL-U1365856",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"-41.266667","-13.7",NA,NA,NA,NA,NA
"61","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365857","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Harley RM; et al.",NA,"1974","01","28","Southern America","Brazil",NA,NA,"Estado de bahia, Serra do Sincora, ca. 6 km N. of Barra da Estiva on Ibiccara road, Grassland with low shrubs and scattered woodland.","-41.3","-13.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365857","NL-U1365857",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"-41.3","-13.583333",NA,NA,NA,NA,NA
"62","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365858","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Lindeman JC; Irgang BE",NA,"1971","10","17","Southern America","Brazil",NA,NA,"Brasil, baixada com capim alto recentemente secado, no campo, 19 km NE de Lavras do Sul.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365858","NL-U1365858",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365859","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Lindeman JC; Lindeman JC; Porto ML; Girardi AM",NA,"1971","12","03","Southern America","Brazil",NA,NA,"Brasil, Taimbezinho, matinho no comeco do Itaimbe ou camion.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365859","NL-U1365859",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:54:34-03","NBC","NL-BOTANY","U.1365860","PreservedSpecimen","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Reitz R",NA,"1944","01","01","Southern America","Brazil",NA,NA,"Santa Catarina - Sambrio.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1365860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1365860","NL-U1365860",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:12:12-03","ESALQ","ESA","69460","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Linaceae","Linum","litoralle",NA,"Linum litoralle",NA,NA,"Souza, V.C. et al.","23328.0","2000","02","18",NA,"Brasil","Espírito Santo","Iúna",NA,"-41.5358009338379","-20.3458003997803",NA,NA,"ESA069460","ESA069460",NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:12:12-03","ESALQ","ESA","64485","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Linaceae","Linum","litoralle",NA,"Linum litoralle","A.St.-Hil.","Souza, V.C. & Lima, M.I.R.G.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23328.0","2000","02","18",NA,"Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó. Arrozal (arredores do Rio Claro). Campo de altitude. 20o24'36,1S; 41o48'29,6W.","-41.5358009338379","-20.3458003997803",NA,"Erva, até 40cm alt.; flores amarelas","ESA064485",NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:12:12-03","ESALQ","ESA","85558","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale","(Urb.) C.M. Rogers","Soares-Silva, J.P.","Paula-Souza, J.; Souza, V.C.; Mazine, F.F.; Lucas, E.; Romão, G.O.","3770.0","2003","11","14",NA,"Brasil","São Paulo","Itararé","Ponte sobre o rio Verde, no limite dos municípios de Itararé e Itapeva. Banhado com campo e cerrado adjacentes","-49.3400001525879","-24.1100006103516",NA,"Erva, flores amarelas","ESA085558","ESA085558",NA,NA,"27729","auto","2019",NA,NA,NA,NA,"03","27",NA,NA,NA
"68","2020-11-04 11:12:12-03","ESALQ","ESA","69460","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Linaceae","Linum","litoralle",NA,"Linum litoralle",NA,NA,"Souza, V.C. et al.","23328.0","2000","02","18",NA,"Brasil","Espírito Santo","Iúna",NA,"-41.5358009338379","-20.3458003997803",NA,NA,"ESA069460","ESA069460",NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:12:12-03","ESALQ","ESA","64485","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Linaceae","Linum","litoralle",NA,"Linum litoralle","A.St.-Hil.","Souza, V.C. & Lima, M.I.R.G.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23328.0","2000","02","18",NA,"Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó. Arrozal (arredores do Rio Claro). Campo de altitude. 20o24'36,1S; 41o48'29,6W.","-41.5358009338379","-20.3458003997803",NA,"Erva, até 40cm alt.; flores amarelas","ESA064485",NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:12:12-03","ESALQ","ESA","85558","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Linaceae","Linum","littorale",NA,"Linum littorale","(Urb.) C.M. Rogers","Soares-Silva, J.P.","Paula-Souza, J.; Souza, V.C.; Mazine, F.F.; Lucas, E.; Romão, G.O.","3770.0","2003","11","14",NA,"Brasil","São Paulo","Itararé","Ponte sobre o rio Verde, no limite dos municípios de Itararé e Itapeva. Banhado com campo e cerrado adjacentes","-49.3400001525879","-24.1100006103516",NA,"Erva, flores amarelas","ESA085558","ESA085558",NA,NA,"27729","auto","2019",NA,NA,NA,NA,"03","27",NA,NA,NA
"71","2021-01-14 15:31:25-03","MN","R","22481","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Brade, A.C.",NA,"1921","10",NA,NA,"Brasil","São Paulo","Vila Emma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"72","2021-03-31 13:40:25-03","MN","R","7780","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Glaziou, A.F.M.","20739","1894","11","16",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000007780","R000007780_001",NA,NA,NA,NA,"1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"73","2021-01-14 15:31:25-03","MN","R","70780","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Dusén, P.K.H.",NA,"1903","11","25",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"74","2021-01-14 15:31:25-03","MN","R","70781","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Dusén, P.K.H.",NA,"1903","12","06",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"75","2021-01-14 15:31:25-03","MN","R","70783","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"Ule, E.H.G.",NA,"1899","10",NA,NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:31:25-03","MN","R","145845","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Rogers, C.M.","Smith, L.B. 15526; Reitz, R.",NA,"1971","11","30",NA,"Brasil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,"1100","1100","17656","auto","1972",NA,NA,"51,37W","26,4S",NA,NA,NA,NA,NA
"77","2021-01-14 15:31:25-03","MN","R","122745","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Smith, L.B. 10166; Reitz, R.",NA,"1957","01","16",NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"900","900","48290","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"78","2021-01-14 15:31:25-03","MN","R","183469","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Smith, L.B. 13534; Reitz, R.",NA,"1964","12","04",NA,"Brasil","Santa Catarina","Agua Doce","Campo","-51.5560989379883","-26.9978008270264",NA,NA,NA,NA,"800","800","52743","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:31:25-03","MN","R","122754","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Smith, L.B. 8125; Reitz, R.",NA,"1956","12","03",NA,"Brasil","Santa Catarina","Lajes","Campo","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,"70701","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"80","2021-01-14 15:31:25-03","MN","R","76603","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Stawiarski, V.",NA,"1956","01",NA,NA,"Brasil","Paraná","Bituruna","Fazenda Etienne","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"1200","1200","30743","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"81","2021-01-14 15:31:25-03","MN","R","122753","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Smith, L.B. 8262; Reitz, R.",NA,"1956","12","04",NA,"Brasil","Santa Catarina","Curitibanos","Ruderal","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"2500","2500","25987","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"82","2021-01-14 15:31:25-03","MN","R","22481","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Brade, A.C.",NA,"1921","10",NA,NA,"Brasil","São Paulo","Vila Emma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"83","2021-03-31 13:40:25-03","MN","R","7780","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Glaziou, A.F.M.","20739","1894","11","16",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000007780","R000007780_001",NA,NA,NA,NA,"1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"84","2021-01-14 15:31:25-03","MN","R","70780","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Dusén, P.K.H.",NA,"1903","11","25",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"85","2021-01-14 15:31:25-03","MN","R","70781","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Dusén, P.K.H.",NA,"1903","12","06",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"86","2021-01-14 15:31:25-03","MN","R","70783","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.",NA,"Ule, E.H.G.",NA,"1899","10",NA,NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:31:25-03","MN","R","145845","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Rogers, C.M.","Smith, L.B. 15526; Reitz, R.",NA,"1971","11","30",NA,"Brasil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,"1100","1100","17656","auto","1972",NA,NA,"51,37W","26,4S",NA,NA,NA,NA,NA
"88","2021-01-14 15:31:25-03","MN","R","122745","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Smith, L.B. 10166; Reitz, R.",NA,"1957","01","16",NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"900","900","48290","auto","1971",NA,NA,NA,NA,"03","06",NA,NA,NA
"89","2021-01-14 15:31:25-03","MN","R","183469","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Mildner, R.","Smith, L.B. 13534; Reitz, R.",NA,"1964","12","04",NA,"Brasil","Santa Catarina","Agua Doce","Campo","-51.5560989379883","-26.9978008270264",NA,NA,NA,NA,"800","800","52743","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
