"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","stateProvince","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"189","2020-09-12 05:00:02-03","US","US","3085185","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","E. H. Ule","2592","South America - Neotropics","Brazil","Ouro Preto, Serra de O. Preto",NA,NA,"US01663757","US01663757_01","1892","Minas Gerais","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","3369462","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","68261","South America - Neotropics","Brazil","Rodovia Guina- Conselheiro Mata, próximo do km 21 (Mun. Diamantina), Apoiante, capítulo alvo. Campo rupestre, em paredõoes rochosos",NA,NA,"US01663681","US01663681_01","1998","Minas Gerais","7","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","2853632","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","L. Roth","1812","South America - Neotropics","Brazil","Itabia, Pico do Cauê",NA,NA,"US01663741","US01663741_01","1962","Minas Gerais","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","3499675","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","A. Poveda, M. L. Guedes, R. Orlandi & M. Stradmann","584","South America - Neotropics","Brazil","Mun. Palmeiras, Pai Inácio. Pai Inácio, lado oposto da torre de repetição, Campo rupestre",NA,NA,"US01663746","US01663746_01","1994","Bahia","8","30",NA,"-41.4722","-12.45","1090",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","3263292","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","W. Ganev","775","South America - Neotropics","Brazil","Município de Abaíra: Estrada Catolés, Inúbia, Serra da barra na direção Oeste do local chamado, Salão. , Campo rupestre com solo cascalhado e blocos de arenito",NA,NA,"US01663674","US01663674_01","1992","Bahia","7","28",NA,"-41.88","-13.27","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","3575663","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","L. M. Moura & R. Borges","145","South America - Neotropics","Brazil","Chapada Diamantina, Mucugê, Serra do Sincorá, Morro do Cruzeiro, atrás do Cemitério Bizantino. Campo rupestre",NA,NA,"US01663740","US01663740_01","2011","Bahia","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","2626711","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","A. C. Brade","19332","South America - Neotropics","Brazil","Munc. de Cachoerio do Itapemirim, Sargem Alta, Morro do Isl [interpreted]",NA,NA,"US01663743","US01663743_01","1948","Espírito Santo","8","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","3031220","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","G. Hatschbach","48231","South America - Neotropics","Brazil","Mucugê, rod. p/ Andarai, entre km 5-15, Campo rupestrem entre rochas",NA,NA,"US01663754","US01663754_01","1984","Bahia","9","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","3406778","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","M. Vasconcelos","HCB53699","South America","Brazil","Cataas Altas, MG, Serra do Caraça, Pico do Inficionado",NA,NA,"US01663671","US01663671_01","2000",NA,"7","19",NA,NA,NA,"2040",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","3575662","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","L. M. Moura & R. Borges","137","South America - Neotropics","Brazil","Chapada Diamantina, Mucugê, Serra do Sincorá, Morro do Cruzeiro, atrás do Cemitério Bizantino, Campo rupestre",NA,NA,"US01663738","US01663738_01","2011","Bahia","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","3499646","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","M. L. Guedes, R. Orlandi, M. Stradmann & A. Poveda","688","South America - Neotropics","Brazil","Mun. Lençóis, Serra da Chapadinha, Serra da Chapadinha, Campo rupestre, Degraus rochosos com vegetação rupícola",NA,NA,"US01663750","US01663750_01","1994","Bahia","8","31",NA,"-41.4389","-12.4556","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","3499665","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","M. Stradmann, A. Poveda, M. L. Guedes & R. Orlandi","PCD0539","South America - Neotropics","Brazil","Mun. Palmeiras, Pai Inácio, Pai Inácio, lado oposto da torre de repetiçao, Campo rupestre, Vegetação rupícola em terreno plano",NA,NA,"US01663748","US01663748_01","1994","Bahia","8","30",NA,"-41.4722","-12.45","1090",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2855715","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8083","South America - Neotropics","Brazil","Município de Rio de Contas, a 10 km NW de Rio de Contas",NA,NA,"US01663687","US01663687_01","1979","Bahia","7","21",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","2626708","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","L. Roth","1812","South America - Neotropics","Brazil","Itabira, Pico de Caucê",NA,NA,"US01663752","US01663752_01","1962","Minas Gerais","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","3369466","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","68250","South America - Neotropics","Brazil","Rodovia Guina- Conselheiro Mata, próximo do km 21 (Mun. Diamantina), Arbusto apoiante, capítulo alvo. Campo rupestre, afloramentos rochosos",NA,NA,"US01663680","US01663680_01","1998","Minas Gerais","7","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","1400059","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","A. Regnell","III715*","South America - Neotropics","Brazil","Caldas",NA,NA,"US01663689","US01663689_01","1845","Minas Gerais","7","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","3406239","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","67939","South America - Neotropics","Brazil","Rod. BR-365, km 315 (Mun. São Gonçalo de Abaeté), Cerrado",NA,NA,"US01663677","US01663677_01","1998","Minas Gerais","7","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2855723","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8162","South America - Neotropics","Brazil","Município de Mucugê, a 3 km asS de Mucugê, na estrada que vai par Jussiape",NA,NA,"US01663670","US01663670_01","1979","Bahia","7","26",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2626709","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","E. Pereira","1588","South America - Neotropics","Brazil","Diamantina [interpreted]",NA,NA,"US01663744","US01663744_01","1955","Minas Gerais","5","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","3499647","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","M. L. Guedes, R. Orlandi, M. Stradmann & A. Poveda","692","South America - Neotropics","Brazil","Mun. Lençóis, Serra da Chapadinha, Serra da Chapadinha, Campo rupestre, Degraus rochosos com vegetação rupícola",NA,NA,"US01663749","US01663749_01","1994","Bahia","8","31",NA,"-41.4389","-12.4556","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","3499676","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","M. L. Guedes, A. M. Giulietti, H. P. Bautista & G. Stam.","0728","South America - Neotropics","Brazil","Mun. Palmeiras, Pai Inácio, Campo rupestre, Degraus rochosos com vegetação rupícola, Arenito com solos rochosos",NA,NA,"US01663745","US01663745_01","1994","Bahia","9","25",NA,"-41.4681","-12.4547","885",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","1691645","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","L. Riedel","454","South America","Brazil","Brasilia, In umbrosis col petrosis Villa Rica [interpreted]",NA,NA,"US01663758","US01663758_01","1824",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","3256664","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","W. Ganev","1014","South America - Neotropics","Brazil","Município de Abaíra: Distrito de Catolés, bem Querer, próximo ao Garimpo de Companhia, Campo rupestre com solo argiloso, Folhas verdes, caule verde vináceo, pedúnculo verde vináceo, pedicelo verdo claro",NA,NA,"US01663685","US01663685_01","1992","Bahia","9","4",NA,"-41.97","-13.28","1320",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","3031251","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","G. Hatschbach","48237","South America - Neotropics","Brazil","Mucugê, rod. p/ Andarai, entre km 5-15, Campo rupestre, entre rochas",NA,NA,"US01663690","US01663690_01","1984","Bahia","9","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","3396230","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","J. Badini","40519","South America - Neotropics","Brazil","Municipio Ouro Preto",NA,NA,"US01663673","US01663673_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","3031252","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","G. Hatschbach","48241","South America - Neotropics","Brazil","Mucugê, rod. p/ Andarai, entre km 5-15, Campo rupestre, entre rochas",NA,NA,"US01663691","US01663691_01","1984","Bahia","9","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","3263288","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","W. Ganev","970","South America - Neotropics","Brazil","Município de Piatá: Serra da Tromba, próximo á ponte caído do Rio de Contas, Campo rupestre com solo arenoso, com rochas e conglomerados",NA,NA,"US01663678","US01663678_01","1992","Bahia","8","27",NA,"-41.83","-13.13","1300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"216","2020-09-02 16:21:20-03","Cenargen","CEN","21738","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Lídio Coradin","8551",NA,"Brasil","Estrada Lençóis - Seabra (BR - 242), km 8.","Exsicatas","(Det. in dupl.). Hábito de crescimento ereto.","CEN00021738","CEN00021738","1992","BA","09","10","LENCOIS",NA,NA,"700","J. N. Nakagima","700","2015","10","-4141667.0","-1246667.0",NA,NA,NA,NA,NA,"5",NA
"217","2021-03-15 18:25:29-03","USP","SPF","209342","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Antar, GM; Escaramai, M; Kubo, MT; Sano, PT; Baleeiro, P","71",NA,"Brasil","Parque Nacional da Serra do Cipó, Trilha para a Cachoeira da Capivara.",NA,"Arbusto ca. 1,7 m alt. Folhas discolores com a face abaxial mais clara. Capítulos alvos.","SPF00209342",NA,"2012","Minas Gerais","07","05","Santana do Riacho","-43.521994","-19.226761","1300","Antar, GM","1300","2012","08","-43.521994","-19.226761",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-13 11:16:22-03","USP","SPF","213213","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Oliveira, CT","454",NA,"Brasil","RPPN Santuário do Caraça",NA,NA,"SPF00213213",NA,"2009","Minas Gerais","04","25","Catas Altas","-43.448611","-20.111944","1918","Oliveira, CT","1918",NA,NA,"-43.448611","-20.111944",NA,NA,NA,NA,NA,NA,NA
"219","2021-03-15 18:25:29-03","USP","SPF","218100","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Pena, MA","431",NA,"Brasil","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.",NA,"Erva. Ramo ferrugíne. Brácteas verdes. Flores brancas.","SPF00218100",NA,"2007","Minas Gerais","07","08","Santana do Riacho","-43.551944","-19.261111","1370","Pena, MA","1370","2009",NA,"-43.551944","-19.261111",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:16:22-03","USP","SPF","223364","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Moura, LM","145",NA,"Brasil","Chapada Diamantina, Serra do Sincorá, Morro do Cruzeiro, atrás do Cemitério Bizantino.",NA,NA,"SPF00223364",NA,"2011","Bahia","10","14","Mucugê","-41.3708000183105","-13.0052995681763",NA,"Quaresma, AS",NA,"2011","12",NA,NA,"52493","auto",NA,NA,NA,NA,NA
"221","2019-11-13 11:16:22-03","USP","SPF","223360","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Moura, LM","137",NA,"Brasil","Chapada Diamantina, Serra do Sincorá, Morro do Cruzeiro, atrás do Cemitério Bizantino.",NA,NA,"SPF00223360",NA,"2011","Bahia","10","14","Mucugê","-41.3708000183105","-13.0052995681763",NA,"Quaresma, AS",NA,"2011","12",NA,NA,"52493","auto",NA,NA,NA,NA,NA
"222","2019-10-07 09:11:32-03","UEFS","HUEFS","11304","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","861",NA,"Brasil",NA,NA,NA,"HUEFS0011304","HUEFS0011304","1992","Bahia","08","15","Catolés","-41.75","-13.283333","1050","D.J.N.Hind","1050","1996","11","41W45'","13S17'",NA,NA,"Asteranae",NA,NA,NA,NA
"223","2019-10-07 09:11:32-03","UEFS","HUEFS","14555","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","1968",NA,"Brasil",NA,NA,NA,"HUEFS0014555","HUEFS0014555","1993","Bahia","07","24","Rio do Pires","-42.483333","-13.9","1400","D.J.N.Hind","1400","1996","11","42W29'","13S54'",NA,NA,"Asteranae",NA,NA,NA,NA
"224","2019-10-07 09:11:32-03","UEFS","HUEFS","14591","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","2004",NA,"Brasil",NA,NA,NA,"HUEFS0014591","HUEFS0014591","1993","Bahia","08","05","Rio do Pires","-42.366667","-13.766667","1100","D.J.N.Hind","1100","1996","11","42W22'","13S46'",NA,NA,"Asteranae",NA,NA,NA,NA
"225","2019-10-07 09:11:32-03","UEFS","HUEFS","14568","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","1981",NA,"Brasil",NA,NA,NA,"HUEFS0014568","HUEFS0014568","1993","Bahia","07","25","Rio do Pires","-42.316667","-13.9","1500","D.J.N.Hind","1500","1996","11","42W19'","13S54'",NA,NA,"Asteranae",NA,NA,NA,NA
"226","2019-10-07 09:11:32-03","UEFS","HUEFS","142797","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ferreira, S.C.","342",NA,"Brasil","Chapada Diamantina. Parque Municipal de Mucugê projeto Sempre Viva, trilha para Cachoeira do Tiburtino.",NA,NA,"HUEFS0142797","HUEFS0142797","2007","Bahia","09","07","Mucugê","-41.958611","-13.523056",NA,"V.O.Amorim & A.Gandara",NA,"2016","05","41W57'31''","13S31'23''",NA,NA,"Asteranae",NA,NA,NA,NA
"227","2019-10-07 09:11:32-03","UEFS","HUEFS","112504","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Conceição, A.A.","1809",NA,"Brasil","Morro da Mãe Inácia. Chapada Diamantina.",NA,"Campo rupestre.","HUEFS0112504","HUEFS0112504","2006","Bahia","09","08","Palmeiras","-41.466667","-12.45",NA,"A.S.Quaresma",NA,"2011","11","41W28'","12S27'",NA,NA,"Asteranae",NA,NA,NA,NA
"228","2019-10-07 09:11:32-03","UEFS","HUEFS","12078","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","1014",NA,"Brasil",NA,NA,NA,"HUEFS0012078","HUEFS0012078","1992","Bahia","09","04","Abaíra","-41.966667","-13.283333","1320","D.J.N.Hind","1320","1996","11","41W58'","13S17'",NA,NA,"Asteranae",NA,NA,NA,NA
"229","2019-10-07 09:11:32-03","UEFS","HUEFS","111429","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Harley, R.M.","55386",NA,"Brasil","Caminho para o cume da Serra do Gobira, ca. 8,4 Km ao sul de Mucugê, na linha reta.",NA,"Campo ruprestre, entre pedras.","HUEFS0111429","HUEFS0111429","2005","Bahia","01","19","Mucugê","-41.378333","-13.076111","1477","D.J.N.Hind","1477","2013","10","41W22'42''","13S4'34''",NA,NA,"Asteranae",NA,NA,NA,NA
"230","2019-10-07 09:11:32-03","UEFS","HUEFS","11172","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","729",NA,"Brasil",NA,NA,NA,"HUEFS0011172","HUEFS0011172","1992","Bahia","07","25","Abaíra","-41.85","-13.316667","1600","D.J.N.Hind","1600","1996","11","41W51'","13S19'",NA,NA,"Asteranae",NA,NA,NA,NA
"231","2019-10-07 09:11:32-03","UEFS","HUEFS","11218","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","775",NA,"Brasil",NA,NA,NA,"HUEFS0011218","HUEFS0011218","1992","Bahia","07","28","Abaíra","-41.883333","-13.266667","1400","D.J.N.Hind","1400","1996","11","41W53'","13S16'",NA,NA,"Asteranae",NA,NA,NA,NA
"232","2019-10-07 09:11:32-03","UEFS","HUEFS","11413","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","970",NA,"Brasil",NA,NA,NA,"HUEFS0011413","HUEFS0011413","1992","Bahia","08","27","Piatã","-41.833333","-13.133333","1300","D.J.N.Hind","1300","1996","11","41W50'","13S8'",NA,NA,"Asteranae",NA,NA,NA,NA
"233","2019-10-07 09:11:32-03","UEFS","HUEFS","12157","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ganev, W.","1093",NA,"Brasil",NA,NA,NA,"HUEFS0012157","HUEFS0012157","1992","Bahia","09","14","Abaíra","-41.883333","-13.283333","1480","D.J.N.Hind","1480","1996","11","41W53'","13S17'",NA,NA,"Asteranae",NA,NA,NA,NA
"234","2019-10-07 09:11:32-03","UEFS","HUEFS","142814","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Ferreira, S.C.","358",NA,"Brasil","Chapada Diamantina - Serra de Santana, na trilha de subida da serra.",NA,NA,"HUEFS0142814","HUEFS0142814","2007","Bahia","09","16","Piatã","-41.75","-13.156389",NA,"V.O.Amorim & A.Gandara",NA,"2016","05","41W45'0''","13S9'23''",NA,NA,"Asteranae",NA,NA,NA,NA
"235","2019-10-07 09:11:32-03","UEFS","HUEFS","166532","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Harley, R.M.","56131",NA,"Brasil","Trilha no Vale de Medonho, ca. 3 km SW da cidade",NA,"Campo rupestre/ arboreo-arbustivo.","HUEFS0166532","HUEFS0166532","2010","Bahia","09","19","Mucugê","-41.370278","-13.030556","1000","A.S.Quaresma","1000","2011","11","41W22'13''","13S1'50''",NA,NA,"Asteranae",NA,NA,NA,NA
"236","2019-10-07 09:11:32-03","UEFS","HUEFS","192834","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Quaresma, A.S.","167",NA,"Brasil","Parque Estadual do Rio Preto. Trilha para a Vargem Estrela, acima da casa de hóspede.",NA,"Borda de Mata Ciliar.","HUEFS0192834",NA,"2011","Minas Gerais","06","24","São Gonçalo do Rio Preto","-43.377778","-18.128056","1015",NA,"1015",NA,NA,"43W22'40''","18S7'41''",NA,NA,"Asteranae",NA,NA,NA,NA
"237","2019-10-07 09:11:32-03","UEFS","HUEFS","192836","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Quaresma, A.S.","169",NA,"Brasil","Parque Estadual do Rio Preto. Trilha para a Vargem Estrela, acima da casa de hóspede.",NA,"Borda de Mata Ciliar.","HUEFS0192836",NA,"2011","Minas Gerais","06","24","São Gonçalo do Rio Preto","-43.376944","-18.126389","1037",NA,"1037",NA,NA,"43W22'37''","18S7'35''",NA,NA,"Asteranae",NA,NA,NA,NA
"238","2019-10-07 09:11:32-03","UEFS","HUEFS","20739","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Pereira, A.","PCD249",NA,"Brasil","Serra da Chapadinha.",NA,"Arbustos esparsos em terreno plano. Arenito em camadas e solo pedregoso.","HUEFS0020739","HUEFS0020739","1994","Bahia","07","29","Lençóis","-41.433333","-12.45","905","D.J.N.Hind & H.P.Bautista","905","2000","09","41W26'","12S27'",NA,NA,"Asteranae",NA,NA,NA,NA
