"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","00922538","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus suberosus","Planch.","G. G. Hatschbach","37630","1975","11","16","South America","Brazil","Mato Grosso","Véu de Noiva.","-55.75","-15.4","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991575' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922538","NY00922538_01","E. Forero",NA,"suberosus","Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","393514","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","H. S. Irwin","14789","1966","04","14","South America","Brazil","Bahia","Near Rio Piau, ca. 150 km. S.W. of Barreiras","-44.9731","-12.3633","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393514","NY00393514_01","E. Forero",NA,"fulvus","Sao Desidério","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00922602","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","D. R. Hunt","6117","1966","06","21","South America","Brazil","Goiás","Caiaponia-Aragarças road, about 75 km. from Araguarças.","-51.8219","-16.4269","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000470' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922602","NY00922602_01","E. Forero",NA,"fulvus","Piranhas","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00922530","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","J. R. Pirani","1186","1985","10","10","South America","Brazil","Mato Grosso","Perto da cidade, em pequena elevaçao à margem do Rio Araguaia.","-50.5","-10.42","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991511' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922530","NY00922530_01",NA,NA,NA,"Santa Terezinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00922533","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","M. G. da Silva","5003","1979","06","19","South America","Brazil","Mato Grosso","Arredores do campo de aviação.","-59.4592","-10.1669","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991514' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922533","NY00922533_01",NA,NA,NA,"Aripuanã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00922537","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus suberosus","Planch.","H. S. Irwin","25654","1970","01","29","South America","Brazil","Minas Gerais","Morro da Pedras, ca. 30 km N.E. of Patrocínio","-43.2485756","-19.9480039","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991569' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922537","NY00922537_01","E. Forero",NA,"suberosus",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00922545","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","E. Forero","3732","1977","09","18","South America","Brazil","Distrito Federal","Brasília, Península Norte.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991678' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922545","NY00922545_01","E. Forero",NA,"fulvus","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00922554","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus suberosus","Planch.","G. Eiten","8331","1968","08","24","South America","Brazil","Mato Grosso","City of Xavantina on the Rio das Mortes. Outskirts of the city, WSW of center, along road near river","-52.35","-14.7","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922554","NY00922554_01","E. Forero",NA,"suberosus","Barra do Garças","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00922607","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","J. A. Ratter","R.176","1967","07","27","South America","Brazil","Mato Grosso","Ca. 2 km W. of Xavantina.","-52.33","-14.73","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000501' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922607","NY00922607_01","E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00922535","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","L. V. Costa","22402","1992","10",NA,"South America","Brazil","Minas Gerais","Januaria","-44.3617","-15.4883","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991563' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922535","NY00922535_01","L. V. Costa",NA,NA,"Januária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00922585","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","H. S. Irwin","10396","1965","11","17","South America","Brazil","Goiás","Serra do Rio Preto, ca. 15 km E. of Cabeceiras","-46.8433","-15.8","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000379' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922585","NY00922585_01","E. Forero",NA,"fulvus","Cabeceiras","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00922562","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","B. M. T. Walter","504","1989","11","05","South America","Brazil","Minas Gerais","Parque Nacional Grande Sertao Veredas. Próximo á margem esquerda do Rio Preto.","-46.2317","-14.9469","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922562","NY00922562_01","J. A. Ratter",NA,"fulvus","Formoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00922565","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","B. Dubs","1140","1989","09","30","South America","Brazil","Mato Grosso do Sul","Fazenda S.A. do Paraiso.","-55.4","-17.38","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000103' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922565","NY00922565_01",NA,NA,"fulvus","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00922555","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","W. A. Archer","132","1936","09","06","South America","Brazil","Mato Grosso do Sul","Fazenda das Mocas.","-56.17","-19.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999984' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922555","NY00922555_01","E. Forero",NA,"fulvus","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00922543","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","G. Eiten","9503A","1969","11","23","South America","Brazil","Mato Grosso","87 km north of Xavantina.","-52.1","-14.03","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922543","NY00922543_01","E. Forero",NA,"fulvus","Barra do Garças","390","390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","393509","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","G. Eiten","2222","1960","09","01","South America","Brazil","São Paulo","Campos das Sete Lagoas Fazenda Campininha, just north of Rio Moji-Guaçu. 4.6 km. NNW of PADUA SALES. (about 27 km NW of city of MOJI-MIRIM)","-47.142","-22.242","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393509","NY00393509_01","E. Forero",NA,"fulvus","Moji-Guaçu","575","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","393540","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","T. J. Killeen","1452","1985","11","13","South America","Bolivia","Santa Cruz","Nuflo de Chavez, Comunidad El Carmen, 40 km S of Concepcion on road to Lomerio","-62","-16.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393540","NY00393540_01","M. H. Nee",NA,NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","10917","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","F. Sellow","977",NA,NA,NA,"South America","Brazil","Minas Gerais","Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,"sheet","Her. Reg. Berolinense. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302859' target='other'> <mi>dwc_moreinfo</mi></a>","NY00010917","NY00010917_01","E. Forero","isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","10915","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","P. Clausen","472","1838",NA,NA,"South America","Brazil","Minas Gerais","Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,"sheet","Bois. No. 51. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00010915","NY00010915_01","E. Forero","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01404463","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","J. Jangoux","1706","1981","11","26","South America","Brazil","Tocantins","Transamazon Highway between Araguaia River and Tocantins River, 7 km from Araguaia River","-48.08","-5.83","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1425960' target='other'> <mi>dwc_moreinfo</mi></a>","NY01404463","NY01404463_01","C. A. P. Toledo",NA,NA,"Araguatins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","10914","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","P. Clausen","472","1838",NA,NA,"South America","Brazil","Minas Gerais","Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,"sheet","Bois. No. 51. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00010914","NY00010914_01","E. Forero","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00922527","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","E. P. Heringer","5391","1980","08","28","South America","Brazil","Distrito Federal","Córrego do Pipiripau.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991509' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922527","NY00922527_01",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00922532","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","A. Krapovickas","42854","1989","01","03","South America","Brazil","Minas Gerais","Fanda São Judas Tadeu, BR-365 - km. 323.","-45.8331","-18.3383","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991513' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922532","NY00922532_01","R. C. Barneby",NA,NA,"São Gonçalo do Abaeté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00922528","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","L. Riedel","2470","1834","08",NA,"South America","Brazil","Goiás","Prov. Goyaz",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2764290' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922528","NY00922528_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","393522","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","I. Silberbauer-Gottsberger",NA,"1975","01","16","South America","Brazil","São Paulo","18 km ao norte de Botucatu, 14 km a leste de Sao manuel. Ao longo da estrada Sao Manuel-Piracicaba. Perto da Estaçao «13 de Maio», da antiga linha de trem","-48.42","-22.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302865' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393522","NY00393522_01","I. Silberbauer-Gottsberger",NA,NA,"Botucatu","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","393520","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","I. Silberbauer-Gottsberger","2090","1970","06","04","South America","Brazil","São Paulo","8 km north of BOTUCATU, (14 km east of SAO MANUEL). Along the Sao Manuel-Piracicaba. Near ex-RR station, «13 de Maio»","-48.42","-22.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302863' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393520","NY00393520_01","I. Silberbauer-Gottsberger",NA,NA,"Botucatu","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01198521","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","W. W. Thomas","5582","1987","12","03","South America","Bolivia","Santa Cruz","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado, Cerrado between airstrip and destroyed cocaine refinery.","-60.72","-13.98","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1276103' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198521","NY01198521_01","E. Forero",NA,NA,"José Miguel de Velasco","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","10919","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","P. Clausen","472","1838",NA,NA,"South America","Brazil","Minas Gerais","Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,"sheet","Bois. No. 51. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00010919","NY00010919_01","E. Forero","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","393521","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","I. Silberbauer-Gottsberger","2090","1971","10","01","South America","Brazil","São Paulo","8 km north of BOTUCATU, (14 km east of SAO MANUEL). Along the Sao Manuel-Piracicaba highway. Near ex-RR station, «13 de Maio»","-48.42","-22.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302864' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393521","NY00393521_01","I. Silberbauer-Gottsberger",NA,NA,"Botucatu","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","393523","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","H. M. de Souza","s.n.","1965","01",NA,"South America","Brazil","São Paulo","Mogi-Mirim","-46.96013","-22.425035","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302855' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393523","NY00393523_01","J. R. Mattos",NA,NA,"Moji-Mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00922580","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","H. S. Irwin","5123","1964","08","14","South America","Brazil","Distrito Federal","near science center of University.","-47.875","-15.758","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000333' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922580","NY00922580_01","E. Forero",NA,"fulvus","Brasília","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00922583","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","H. S. Irwin","9990","1965","11","06","South America","Brazil","Goiás","Serra dos Cristais, ca. 25 km W. of Cristalina","-47.83446","-16.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922583","NY00922583_01","E. Forero",NA,"fulvus","Cristalina","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01081410","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","E. P. Heringer","9098/1284","1963","01","30","South America","Brazil","Distrito Federal","Cemitério Asa Sul","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226226' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081410","NY01081410_01","E. Forero",NA,"fulvus","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-29 10:55:00-03","NY","NYBG","393517","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","A. Jardim","72","1993","11","08","South America","Bolivia","Santa Cruz","Velasco. Parque National Noel Kempff M. los Fierros","-60.7717","-14.5628","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315805' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393517",NA,"E. Forero",NA,"fulvus",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
