"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"684","2013-01-28 05:13:00-02","MO","MOBOT","1150839","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","B.K. Holst (SEL)","René Guillén V.|M. Marmañas","Guillén Villarroel 4611","1996","8","29","South America","Bolivia","Santa Cruz","San José de Campamento, 20 km al oeste de la hacienda San Roque. Bosque semidecíduo, húmedo estacionalmente, dominado por Orbignya phalerata; suelos arenosos.","-60.99138","-15.15555","230.00000000",NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2008-05-27 22:02:00-03","MO","MOBOT","1162972","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini|Leongino Guerrero","Zardini 45464","1996","8","1","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site): Río Verde. Cerrado scrub with isolated trees on white sand (and peatbog).","-56.21833","-23.79888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1074","4",NA
"686","2017-02-07 12:22:00-02","MO","MOBOT","1307152","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","N. Snow (GREE)","Elsa M. Zardini|Leongino Guerrero","Zardini 49126","1998","7","24","South America","Paraguay","Caaguazú","Near J.E. Estigarribia.","-55.8202778","-25.4069444","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1152","3",NA
"687","2008-05-27 22:02:00-03","MO","MOBOT","1514087","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini|Idilfo Franco","Zardini 54945","2000","8","28","South America","Paraguay","Canindeyú","Aguara Ñu. Cerrado forest and cerrado scrub.","-55.28","-24.18361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1214","4",NA
"688","2008-05-27 22:02:00-03","MO","MOBOT","1514153","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini|Idilfo Franco","Zardini 54983","2000","8","28","South America","Paraguay","Canindeyú","Aguara Ñu. Cerrado forest and cerrado scrub.","-55.28","-24.18361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1214","4",NA
"689","2013-10-11 11:40:00-03","MO","MOBOT","1533319","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","B. Holst","Michael H. Nee","Nee 41405","1991","6","25","South America","Bolivia","Santa Cruz","Estancia flor De Oro, large trees left in pasture, from original tropical forest, along levee of Rio Itenez, just upstream ( south) of the buildings, on fine Recent alluvium.","-61","-13.55","190.00000000",NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"690","2008-05-27 22:02:00-03","MO","MOBOT","1847068","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Isabel Basualdo","Basualdo 6878","2000","3","29","South America","Paraguay","Amambay","Parque Nacional Cerro Cor. Cerro Alambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2016-03-19 05:29:00-03","MO","MOBOT","2863411","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.R. Barrie","A. S. Oersted","Oersted 4023","1847",NA,NA,"South America","Brazil",NA,"Mislabelled Brazilian specimen (not Costa Rica). In monte Barba?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2008-05-27 22:02:00-03","MO","MOBOT","307525","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini|et al.","Zardini 15461","1989","10","31","South America","Paraguay","Paraguarí","National Park Ybycui'í. Cerrado forest 5 kms North of Administration.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"166","4",NA
"693","2008-05-27 22:02:00-03","MO","MOBOT","307630","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini","Zardini 5144","1988","6","25","South America","Paraguay","Cordillera","Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In gallery forest.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-35","4",NA
"694","2015-07-03 20:46:00-03","MO","MOBOT","308670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 11711","1989","3","18","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Cerrado forest 8 kms N of administration area.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","4",NA
"695","2008-05-27 22:02:00-03","MO","MOBOT","310201","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini|C. Velázquez","Zardini 20457","1990","5","26","South America","Paraguay","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a hill. Cerrado forest.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"327","4",NA
"696","2008-05-27 22:02:00-03","MO","MOBOT","310224","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini|C. Velázquez","Zardini 20461","1990","5","26","South America","Paraguay","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a hill. Cerrado forest.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"327","4",NA
"697","2013-10-09 05:41:00-03","MO","MOBOT","311128","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini|Ramón Velásquez","Zardini 12509","1989","6","4","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Cerrado forest on NW corner of the park.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","4",NA
"698","2008-05-27 22:02:00-03","MO","MOBOT","311817","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F.F. Mazine (ESA)","Elsa M. Zardini|M. Velázquez","Zardini 20969","1990","6","9","South America","Paraguay","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a plain, along a creek. Cerrado forest.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"346","4",NA
"699","2010-02-02 16:54:00-02","MO","MOBOT","313706","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","B.K. Holst (SEL)","Alwyn H. Gentry","Gentry 74107","1991","5","19","South America","Bolivia","Santa Cruz","3 km N of Buena vista, road to Laguna Madrejon.","-63.66666","-17.41666","315.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"636","2",NA
"700","2010-02-14 21:21:00-02","MO","MOBOT","3185756","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F. F. Mazine, May/","Louis O. Williams|Vicente Assis","Williams 6950","1945","5","24","South America","Brazil","Minas Gerais","In campo, Morro das Pedras, Municipio of Belo Horizonte.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2008-05-27 22:02:00-03","MO","MOBOT","3187279","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F. F. Mazine, May/","Ezechias P. Heringer","Heringer 6956","1981",NA,NA,"South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu. Campo sobre morro cascalhento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2009-06-29 10:56:00-03","MO","MOBOT","3187346","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F. F. Mazine, May/","Louis O. Williams|Vicente Assis","Williams 6567","1945","4","10","South America","Brazil","Minas Gerais","Lagôa Gande, Municipoio of Nova Lima.",NA,NA,"1300.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2008-05-27 22:02:00-03","MO","MOBOT","3187748","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F. F. Mazine, April","Howard S. Irwin","Irwin 28128","1970","3","23","South America","Brazil","Minas Gerais","Cut-0ver slope forest, ca. 15 km N, of Sao Joao da Chapada.",NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2008-05-27 22:02:00-03","MO","MOBOT","3188130","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","M. Sobral","Gert G. Hatschbach","Hatschbach 43747","1981",NA,NA,"South America","Brazil","Goiás","Morro do Urubu. Mun. Cristalina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2009-06-29 10:56:00-03","MO","MOBOT","3188157","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F. F. Mazine, May/","Louis O. Williams|Vicente Assis","Williams 6967","1945","5","24","South America","Brazil","Minas Gerais","In campo, Morro das Pedras, Municipio of Belo Horizonte.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2008-05-27 22:02:00-03","MO","MOBOT","3188268","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 59095","1993",NA,NA,"South America","Brazil","Paraná","Guartela, Canyon Rio Iapo ( mun. Tibagi).",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2009-06-25 13:32:00-03","MO","MOBOT","3188426","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Bruce K. Holst","William R. Anderson","Anderson 8192","1978","4","5","South America","Brazil","Goiás","5 km road E of Cristalina; hillside with sandstone outcrops and sandy, seeping meadows.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2012-04-20 15:36:00-03","MO","MOBOT","3188495","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F. F. Mazine, April/","Robert J.A. Goodland","Goodland 3061","1967","7","4","South America","Brazil","Minas Gerais","Municipio de Uberaba. Triangulo Mineriro Region. 1 1km N of Uberaba on Hwy Br-106. Campo cerrado Xeromorphic scrubby savanna. Voucher for phytosociological study, collected at stand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2012-04-20 15:36:00-03","MO","MOBOT","3188551","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F. F. Mazine, April/","Robert J.A. Goodland","Goodland 3074","1967","7","5","South America","Brazil","Minas Gerais","Municipio de Uberaba. Triangulo Mineiro Region. 15 km of Uberaba on Hwy Br-106. Campo cerrado xeromorphic scrubby savanna. Voucher for phytosociological study, collected at stand 182.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2008-05-27 22:02:00-03","MO","MOBOT","3188658","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Gert G. Hatschbach","Hatschbach 17630","1967",NA,NA,"South America","Brazil","Paraná","S. Vicente Mun. Rio Branco do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2009-12-04 16:48:00-02","MO","MOBOT","3188728","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","M. Sobral","Gert G. Hatschbach|C. Koczicki","Hatschbach 33050","1973",NA,NA,"South America","Brazil",NA,"Rod. Br-163 ( mun. Bendeirante).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2008-05-27 22:02:00-03","MO","MOBOT","3188840","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","D. Brunner","Fátima Mereles","Mereles H. 1070","1987","8","7","South America","Paraguay","Amambay","Cerro Cora, Parque na. Habitat; En el cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2008-05-27 22:02:00-03","MO","MOBOT","3188886","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","M. Sobral","Gert G. Hatschbach","Hatschbach 52817","1989",NA,NA,"South America","Brazil","Paraná","Rod. PR-82., Serra do Mocambo. Mun. Rio Branco do Sul.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2009-12-04 16:29:00-02","MO","MOBOT","3188959","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","M. Sobral","Gert G. Hatschbach|Maria M. Hatschbach|V. Nicolack","Hatschbach 52981","1989",NA,NA,"South America","Brazil","Minas Gerais","Alves.mun. Comgonhas do Norte, Minas Gerais.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2009-10-14 20:54:00-03","MO","MOBOT","3219550","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","F. F. Mazine, May","Isabel Basualdo|Nélida Soria","Basualdo 6902","2000","3","29","South America","Paraguay","Amambay","Parque Nacional Cerro Corá. Orillas de la pista de aviacion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2012-09-08 05:36:00-03","MO","MOBOT","3414762","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"H. Luederwaldt","Luederwaldt s.n.","1907","5",NA,"South America","Brazil","São Paulo","Sao Paulo, Ipiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2014-09-01 11:17:00-03","MO","MOBOT","3414820","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"José R. Pirani|et al.","Pirani 4307","1998","5","13","South America","Brazil","Minas Gerais","Rio Pardo de Minas, estrada serranopolis-Rio Pardo, trecho da Serra Geral, Serra de Pocoes ous Serra Dus me Livre, na folha Geomapas.","-42.81916","-15.96916","860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2011-06-17 17:02:00-03","MO","MOBOT","3428804","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Foster's catalog note file","José Steinbach","Steinbach G. 6714",NA,NA,NA,"South America","Bolivia","Santa Cruz","Buenavista","-63.75","-17.6",NA,NA,NA,NA,NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2012-03-18 05:12:00-03","MO","MOBOT","942954","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","B.K. Holst (SEL)","Timothy J. Killeen|H. Gonzáles|Fabiana Mamani M.|Pablo Solíz","Killeen 6512","1994","6","13","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Serranía de Caparuch. Encima de la meseta, cerca los farellones del oeste. Campo rupestre, Pampa abierta xerofitica, sin arboles, con algun arbusto y subarbusto Rocas grandes comunes.","-60.76138","-14.55833","750.00000000",NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2013-08-23 04:12:00-03","MO","MOBOT","979897","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","B.K. Holst (SEL)","A. Rodríguez O.|et al.","Rodríguez Olmos 681","1995","11","5","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado, Huanchaca I, camino al río Pauserna. Bosque de galería, campo cerrado, hasta islas de bosque.","-60.81277","-13.89861","650.00000000",NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"721","2018-11-16 10:40:00-02","MO","MOBOT","1073251","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K.Holst (SEL)","Elsa M. Zardini|Leongino Guerrero","Zardini 44256","1996","1","18","South America","Paraguay","San Pedro","Yaguareté Forest (Sustainable Forest Systems Site): around aserradero. Cerrado scrub on light red sandy soil.","-56.2113889","-23.7961111","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1042","1",NA
"722","2018-11-16 10:06:00-02","MO","MOBOT","1127511","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K.Holst (SEL)","Elsa M. Zardini|W. Cardozo","Zardini 45119","1996","6","14","South America","Paraguay","Amambay","Around Lorito Picada. Cerrado scrub on red sandy soil.","-56.0147222","-22.6855555","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1066","2",NA
"723","2013-06-27 11:29:00-03","MO","MOBOT","1536417","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K. Holst (SEL)","Michael H. Nee","Nee 49718",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2013-06-27 10:51:00-03","MO","MOBOT","311486","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K. Holst (SEL)","Marko Lewis","Lewis 37535","1990","9","8","South America","Bolivia","Santa Cruz","Perseverancia - - Vicinity of Perseverancia, on the banks of the Río Negro, west bank of the river from the station to the brecha, and following the brecha ca 2 km. North of Santa Cruz 320 km. Semi-deciduous, tropical amazonian forest at its southern limit. Located on the precambrian Brazilian shield.","-62.75","-14.75","250.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","4",NA
"725","2013-09-03 16:11:00-03","MO","MOBOT","311538","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K. Holst (SEL)","Marko Lewis","Lewis 37568","1990","9","9","South America","Bolivia","Santa Cruz","Perseverancia - - Vicinity of Perseverancia, on the banks of the Río Negro 0.5-1.5 km upriver from the station. N. of Santa Cruz 320 km. Semi-deciduous, tropical amazonian forest at its southern limit. Located on the precambrian Brazilian shield.","-62.75","-14.75","250.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","13",NA
"726","2018-11-16 10:19:00-02","MO","MOBOT","313379","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K.Holst (SEL)","Alwyn H. Gentry|Bonifacio Mostacedo C.|Marielos Peña","Gentry 73861","1991","5","14","South America","Bolivia","Santa Cruz","Perserverancia, NW of Santa Cruz, savannah and scrub forest near Río Negro.","-62.6166667","-14.6333333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"617","7",NA
"727","2018-11-16 10:23:00-02","MO","MOBOT","3219646","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K.Holst (SEL)","Nélida Soria","Soria Rey 7908","1997","4","17","South America","Paraguay","Amambay","Parque Nacional Cerro Corá. Camino entre la zona historica y el cuartel, Cerca de la pista. En el cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"728","2015-09-10 13:22:00-03","MO","MOBOT","935096","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K. Holst (SEL)","Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|E. Gutiérrez|René Guillén V.","Saldias Paz 2824","1993","6","30","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Cerca al campamento viejo de Los Fierros; 3-5 km N del camino principal entre Los Fierros y Tarbo, sobre el camino a la meseta. Bosque cerrado. Suelos pedregosos.","-60.85","-14.5833333","220.00000000",NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"729","2015-09-10 13:23:00-03","MO","MOBOT","936683","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","O. Berg","B.K. Holst (SEL)","Bonifacio Mostacedo C.|Mario Saldias P.|René Guillén V.|E. Gutiérrez|Luzmila Arroyo P.","Mostacedo C. 951","1993","8","27","South America","Bolivia","Santa Cruz","Parque Noel Kempff Mercado. Los Fierros La Pampa. Vegetacion cerrada. Presencia de piedras. Suelo arcillo-limoso. Relieve plana.","-61.7166667","-14.6333333",NA,NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"730","2011-02-07 09:42:00-02","MO","MOBOT","3188747","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"J.E.B. Warming","Warming s.n.",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2018-06-26 05:23:00-03","MO","MOBOT","100914205","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pleurantha","Eugenia pleurantha","O. Berg","M. Sobral","W. Wayt Thomas|André M. Amorim|Pedro Fiaschi|J. Lima da Paixão|Sérgio C. de Sant'Ana","Thomas 13656","2004","1","30","South America","Brazil","Minas Gerais","Fazenda Boi Rajado, 5.9 km E of Macarani-Bandeiras road on farm road ca. 12 km N of Bandeiras (at Fazenda Canada).","-40.5180556","-15.8063889","830.00000000","850.00000000",NA,NA,NA,NA,"Bandeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"732","2016-10-19 10:30:00-02","MO","MOBOT","3196945","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pleurantha","Eugenia pleurantha","O. Berg","B.K.,Holst","Douglas C. Daly","Daly 6816","1991","6","1","South America","Brazil","Acre","Mun. Brasileia. Seringal Porongaba, Colocacao Sao Jose.","-68.8","-10.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"733","2009-07-24 16:01:00-03","MO","MOBOT","3201096","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rubrocincta","Eugenia rubrocincta","O. Berg","B.K. Holst","C.A. Cid Ferreira","Cid Ferreira 9490","1987","11","6","South America","Brazil",NA,"Mun. Monte Alegre, Pará. Campos gerais próximos da Serra da Lua, 25 km de Monte Alegre. Camp natural, solo arenoso.","-54.25","-1.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2010-10-07 15:27:00-03","MO","MOBOT","3196814","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","subcordata","Eugenia subcordata","O. Berg","D. Legrand","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 15402","1966","4","28","South America","Brazil","Distrito Federal","Cerrado, near Côrrego Taquari, E. of Lagôa Paranoá.",NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
