"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"3346","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Soares, AS","IFN-10322672.10","2017","08","23","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado BA-1032. Subunidade 2. Subparcela 10. Indivíduo 3-RN; Arbusto, altura 1,90m. Base reta. Casca externa acinzentada, casca interna marrom claro, fina, rugosa; Campo limpo com solo argiloso","UB0129950",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Faria, JEQ; Oliveira, ALR","Bahia","Correntina",NA,"-45.36","-13.679722",NA,NA,"UB0129950",NA,NA,NA,"-45.36","-13.679722","2018","05","10",NA,NA,NA,NA,NA
"3347","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Araújo, JF","IFN-8694392.1","2017","08","16","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado BA-869. Subunidade 2. Subparcela 1. Indivíduo 7-RN; Arbusto, altura 1,9m. Base reta; Cerrado ralo com vestígios de fogo, solo arenoso, pouca serrapilheira","UB0129958",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Oliveira, ALR","Bahia","São Desidério",NA,"-45","-12.959722",NA,NA,"UB0129958",NA,NA,NA,"-45","-12.959722","2018","05","10",NA,NA,NA,NA,NA
"3348","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Moura, EO","IFN-99315111.1","2017","08","21","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado BA-993. Subunidade 1. Subparcela 1. Indivíduo 13-RN; Arbusto, altura 1,7m. Flor de cor vinácea.; Cerrado stricto sensu. Solo argiloso, marrom","UB0129949",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Bahia","Correntina",NA,"-45.179722","-13.505833",NA,NA,"UB0129949",NA,NA,NA,"-45.179722","-13.505833","2018","07","05",NA,NA,NA,NA,NA
"3349","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Projeto Barcode Cerrado; Proença, CEB; Paiva, LT; Silva, CFS; Lima, ATF; Farinasso, HC","RBS 1_67","2020","01","22","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,5m. Estéril; Cerrado denso com árvores de até 11m e elementos de Cerradão","UB0122762",NA,"Dicotyledoneae",NA,"A.St.-Hil.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.878889","-15.949722",NA,NA,"UB0122762",NA,NA,NA,"-47.878889","-15.949722",NA,NA,NA,NA,NA,NA,NA,NA
"3350","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Vasconcelos, TNC; Faria, JEQ","1040","2019","08","30","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey). Amostra em sílica; Arvoreta. Flores cremes. Amostra em silica","UB0122749",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Proença, CEB","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.881389","-15.949722","1130","1130","UB0122749",NA,NA,NA,"-47.881389","-15.949722",NA,NA,NA,NA,NA,NA,NA,NA
"3351","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Gabriel, CS","IFN-21161982.1","2018","04","03","Southern America","Brasil",NA,NA,"Conglomerado MT-2116. Subunidade 2. Subparcela 1. Indivíduo 1. F6; Árvore, 4,3m de altura, DAP 14,3cm. Base reta.Casca cor externa cinza, cor interna vermelha,grossa,fissurada,desprendimento em placas lenhosas; Solo com afloramento de rochas vegetaçã",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Mato Grosso","Torixoréu",NA,"-52.74","-16.199722",NA,NA,NA,NA,NA,NA,"-52.74","-16.199722","2018","04","26",NA,NA,NA,NA,NA
"3352","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Araújo, JF","IFN-9098824.1","2017","08","31","Southern America","Brasil",NA,NA,"Conglomerado BA-909. Subunidade 4. Subparcela 1. Indivíduo 9. F8; Arbusto com 1,6m de altura. Base reta; Cerrado denso. Solo arenoso, presença de serrapilheira",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Bahia","São Desidério",NA,"-45.720003","-14.377656",NA,NA,NA,NA,NA,NA,"-45.720003","-14.377656","2018","07","06",NA,NA,NA,NA,NA
"3353","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Araújo, JF","IFN-9105063.9","2017","08","28","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado BA-910. Subunidade 3. Subparcela 9. Indivíduo 14; Arbusto, altura 3,5m, DAP 9,8cm. Base reta. Casca de cor externa marrom, cor interna amarela, grossa, rugosa; Cerrado ralo, área em regener","UB0129957",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Oliveira, ALR","Bahia","São Desidério",NA,"-45.539722","-13.139722",NA,NA,"UB0129957",NA,NA,NA,"-45.539722","-13.139722","2018","05","10",NA,NA,NA,NA,NA
"3354","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Ebling, M","IFN-20224472.1","2018","05","24","Southern America","Brasil",NA,NA,"Conglomerado MT-2022. Subunidade 2. Subparcela 1. Indivíduo 5. F8; Árvore. Base reta.Casca cor externa cinza, cor interna laranja,grossa,fissurada; Solo pedregoso, Cerrado",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Incógnito","Mato Grosso","Tesouro",NA,"-53.46","-15.84",NA,NA,NA,NA,NA,NA,"-53.46","-15.84","2018","07","05",NA,NA,NA,NA,NA
"3355","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Silva, G","IFN-171813862.1","2018","06","15","Southern America","Brasil",NA,NA,"Conglomerado MT-1718. Subunidade 2. Subparcela 1. Indivíduo 2. F8; Árvore. Base reta. Casca cor externa marrom clara, cor interna verde,fina,fissurada; Cerrado ralo, solo pedregoso",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Figueira, M; Schindler, B","Mato Grosso","Nova Brasilândia",NA,"-55.44","-14.76",NA,NA,NA,NA,NA,NA,"-55.44","-14.76","2018","07","09",NA,NA,NA,NA,NA
"3356","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Câmara, CP","IFN-266671.2","2017","07","13","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado PI 266. Subunidade 1. Subparcela 2. Indivíduo 4","UB0128027",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Bringel, JBA","Piauí","Uruçuí",NA,"-44.460017","-7.38",NA,NA,"UB0128027",NA,NA,NA,"-44.460017","-7.38","2017","08","04",NA,NA,NA,NA,NA
"3357","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Araújo, JF","IFN-9895421.10","2017","09","01","Southern America","Brasil",NA,NA,"Conglomerado BA-989. Subunidade 1. Subparcela 10. Indivíduo 22. F8; Arbusto; 1,6m. Base do caule reta; Cerrado denso em regeneração, presença de pouca serrapilheira, solo areno-argiloso",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Bahia","Correntina",NA,"-45.9","-13.5",NA,NA,NA,NA,NA,NA,"-45.9","-13.5","2018","07","06",NA,NA,NA,NA,NA
"3358","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Soares, AS","IFN-8202521.1","2017","07","26","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado BA-820. Subunidade 1. Subparcela 1. Indivíduo 4; Arbusto; 1,6m de altura. Base do caule reta. Fruto imaturo, 1cm, oval, enegrecido; Campo sujo com solo arenoso","UB0038403",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Bahia","São Desidério",NA,"-45.899722","-12.78",NA,NA,"UB0038403",NA,NA,NA,"-45.899722","-12.78","2018","07","05",NA,NA,NA,NA,NA
"3359","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Fagg, CW","2192","2011","09","21","Southern America","Brasil",NA,NA,"voucher do projetos Levantamento etnobotânico e biomonitoramento químico de plantas e microrganismos do Cerrado e Pantanal com atividade farmacológica e Avaliação do Potencial Antifungico de espécies vegetais do cerrado frente a Candida isolada de mi",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.",NA,"Distrito Federal",NA,"Apa Gama Cabeça de Veado, Q 17 Cj 14 lote 02 Parkway, cerrado perto de estrada de ferro.","-47.961667","-15.937778",NA,NA,NA,NA,NA,NA,"-47.961667","-15.937778",NA,NA,NA,NA,NA,NA,NA,NA
"3360","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Ebling, M","IFN-20224432.10","2018","05","24","Southern America","Brasil",NA,NA,"Conglomerado MT-2022. Subunidade 2. Subparcela 10. Indivíduo 38. F6; Árvore, 2,3m de altura, DAP 7cm. Base reta.Casca cor externa cinza, cor interna verde,grossa,fissurada,desprendimento em placas lenhosas; Solo pedregoso, Cerrado",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Mato Grosso","Tesouro",NA,"-53.46","-15.84",NA,NA,NA,NA,NA,NA,"-53.46","-15.84","2018","07","05",NA,NA,NA,NA,NA
"3361","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Câmara, CP","IFN-242101.1","2017","07","06","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado PI-242. Subunidade 1. Subparcela 1. Indivíduo 5; Arbusto. Base reta","UB0128029",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Dias, EBA","Piauí","Uruçuí",NA,"-44.46","-7.2",NA,NA,"UB0128029",NA,NA,NA,"-44.46","-7.2","2017","08",NA,NA,NA,NA,NA,NA
"3362","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Gomes, M","IFN-8043751.1","2017","12","19","Southern America","Brasil",NA,NA,"Conglomerado MA-804. Subunidade 1. Subparcela 1. Indivíduo 2. F6; Árvore. DAP 11 cm. Altura 3,8 m. Base reta. Casca externa marrom, fina, áspera e rugosa; Cerrado sentido restrito",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Proença, CEB","Maranhão","Alto Parnaíba",NA,"-46.079722","-8.819722",NA,NA,NA,NA,NA,NA,"-46.079722","-8.819722","2019","01","30",NA,NA,NA,NA,NA
"3363","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 6_5","2019","12","11","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 2,5m. Casca fissurada. Estéril; Cerrado denso. Latossolo vermelho amarelo arenoso","UB0122750",NA,"Dicotyledoneae",NA,"A.St.-Hil.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.885278","-15.956667",NA,NA,"UB0122750",NA,NA,NA,"-47.885278","-15.956667",NA,NA,NA,NA,NA,NA,NA,NA
"3364","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Silva, JA","IFN-22954772.1","2018","04","09","Southern America","Brasil",NA,NA,"Conglomerado MT-2295. Subunidade 2. Subparcela 1. Indivíduo 2. F8; Arbusto. Base digitada.Casca cor externa verde, cor interna verde,fina,rugosa; área de pastagem abundancia, solo arenoso",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Mato Grosso","Itiquira",NA,"-53.82","-17.28",NA,NA,NA,NA,NA,NA,"-53.82","-17.28","2018","07","05",NA,NA,NA,NA,NA
"3365","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Batistella, VLC","IFN-21047901.1","2018","06","05","Southern America","Brasil",NA,NA,"Conglomerado MT-2104. Subunidade 1. Subparcela 1. Indivíduo 14. F6; Árvore, 4m de altura, DAP 19,8cm. Base reta. Casca cor externa marrom, cor interna marrom,grossa,estriada,desprendimento em placas lenhosas; Cerrado com solo rochoso, declividade",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Mato Grosso","Juscimeira",NA,"-54.9","-16.199722",NA,NA,NA,NA,NA,NA,"-54.9","-16.199722","2018","07","05",NA,NA,NA,NA,NA
"3366","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Câmara, CP","IFN-266672.1","2017","07","13","Southern America","Brasil",NA,NA,"Conglomerado PI-266. Subunidade 2. Subparcela 1. indivíduo 4. F8; Arbusto",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Bringel, JBA","Piauí","Uruçuí","Sangue","-44.460017","-7.38","231","231",NA,NA,NA,NA,"-44.460017","-7.38","2017","08","01",NA,NA,NA,NA,NA
"3367","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Marquete, R; Morim, MP; Jordão, L; Santos, LE","4536","2015","11","28","Southern America","Brasil",NA,NA,"Arbusto em touceiras, ca. 60 cm., heliófito. Tronco de casca lisa, marrom, lenticelado. Folhas coriáceas, discolores, verdes, opacas nas duas faces. Flores de cálice verde, corola creme com manchas marrons, androceu esverdeado, gineceu esverdeado, bo",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Marquete, R","Minas Gerais","Buenópolis","Parque Estadual da Serra do Cabral, região do bim barra, após a passagem Dantas","-44.2575","-17.872222","632","632",NA,NA,NA,NA,"-44.2575","-17.872222","2016","01",NA,NA,NA,NA,NA,NA
"3368","2019-11-01 14:57:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Araújo, JF","IFN-9114931.10","2017","08","29","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado BA-911. Subunidade 1. Subparcela 10. Indivíduo 17; Arbusto; 1,4m. Base reta; Cerrado stricto sensu com vestígios de queimada, solo arenoso-argiloso com pouca formação rochosa, presen","UB0129959UB0",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Oliveira, ALR","Bahia","São Desidério",NA,"-45.36","-13.139722",NA,NA,NA,NA,NA,NA,"-45.36","-13.139722","2018","05","10",NA,NA,NA,NA,NA
"3369","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Projeto Barcode Cerrado; Proença, CEB; Souza, AFM; Farinasso, RC; Farinasso, HC","RBS 8_33","2019","12","18","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 1m. Estéril; Cerrado denso. Latossolo","UB0122764",NA,"Dicotyledoneae",NA,"A.St.-Hil.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.865556","-15.939722",NA,NA,"UB0122764",NA,NA,NA,"-47.865556","-15.939722",NA,NA,NA,NA,NA,NA,NA,NA
"3370","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 3b_12","2019","11","30","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,2m. Estéril; Cerrado típico (denso). Latossolo vermelho","UB0122763",NA,"Dicotyledoneae",NA,"A.St.-Hil.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.865556","-15.946944",NA,NA,"UB0122763",NA,NA,NA,"-47.865556","-15.946944",NA,NA,NA,NA,NA,NA,NA,NA
"3371","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Pinheiro, JDS; Mattos, GAFF; Farinasso, HC","RBS _222","2019","10","11","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,1m; Cerrado denso","UB0122765",NA,"Dicotyledoneae",NA,"A.St.-Hil.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.8725","-15.950833",NA,NA,"UB0122765",NA,NA,NA,"-47.8725","-15.950833",NA,NA,NA,NA,NA,NA,NA,NA
"3372","2019-11-01 14:57:21-03","UnB","UB","187810","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Eiten, G; Eiten, LT","9628","1969","11","29","Southern America","Brasil",NA,NA,"Ripe fruit scarlet. Shrub; Tree and scrub woodland cerrado (trees 8-10m tall 20-30m apart, trees 3-8m tall 2-7m apart, total canopy over 2m tall ca. 10%, total woody cover over 1m tall ca. 50%)",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Costa-Lima, JL","Mato Grosso","Barra do Garças","260km along new road NNE of village of Xavantina (2km due SW of Royal Society-Royal Geographic Society Base Camp. 1.6km S of turnoff to Base Camp","-51.75","-12.85","450","450",NA,NA,NA,NA,"-51.75","-12.85","2018","07","05",NA,NA,NA,NA,NA
"3373","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Giacoppini, DR; Córdova, MO; Jodoi, JO","732","2019","11","13","Southern America","Brasil",NA,NA,"Estudo de Impacto Ambiental BR-163, referente ao licenciamento ambiental da Ferrovia EF-170 (MT/PA) - Ferrogrão. CNMT 9370; Arbusto, 6,5 m de altura. Frutos vermelhos; Floresta Estacional Semidecidual. Transição Cerrado Amazônia",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Giacoppini, DR","Mato Grosso","Lucas do Rio Verde","Fragmento próximo a BR-163","-55.877419","-12.949581",NA,NA,NA,NA,NA,NA,"-55.877419","-12.949581","2020","01","09",NA,NA,NA,NA,NA
"3374","2019-11-01 14:57:22-03","UnB","UB","98679","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Ratter, JA","4745","1982","08",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Amaral, A; Mendonça, JO","Mato Grosso","Xavantina","6 Km de Xavantina","-52.333333","-15.75",NA,NA,NA,NA,NA,NA,"-52.333333","-15.75",NA,NA,NA,NA,NA,NA,NA,NA
"3375","2019-11-01 14:57:21-03","UnB","UB","149958","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Walter, BMT","262","1989","07","27","Southern America","Brasil",NA,NA,"Solo arenoso. Alt. 700m; Arbusto 80cm alt., botão floral esverdeado, flores de cor esbranquiçadas. Ocasional; Cerrado",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Bahia","Correntina","Estrada de terra que liga Correntina à Posse/GO","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,"182507","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"3376","2019-11-01 14:57:21-03","UnB","UB","149959","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Rezende, AV","11","1990","11","07","Southern America","Brasil",NA,NA,"Cerrado ss",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Bahia","Correntina","Fazenda Jatobá","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,"182507","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"3377","2019-11-01 14:57:21-03","UnB","UB","149955","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Machado","302","1991","11","19","Southern America","Brasil",NA,NA,"Arbusto 1,70m., frutos imaturos",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Loiola, MIB","Bahia","Correntina","Fazenda Jatobá","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,"182507","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"3378","2019-11-01 14:57:21-03","UnB","UB","191","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Irwin, HS; Fonsêca, FS; et al.","26691","1970","02","27","Southern America","Brasil",NA,NA,"#D75cm.; Arbusto; Cerrado.",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Plowman, TC","Distrito Federal","Brasília","1 Km N Barragem do Paranoá","-47.9296989440918","-15.7797002792358","1000","1000",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3379","2019-11-01 14:57:22-03","UnB","UB","201","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Irwin, HS; Fonsêca, FS; et al.","26691","1970","02","27","Southern America","Brasil",NA,NA,"#D75cm.; Arbusto. Fruto verde.; Cerrado.",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Plowman, TC","Distrito Federal","Brasília","1 Km N da Barragem de Paranoá","-47.9296989440918","-15.7797002792358","1000","1000",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3380","2019-11-01 14:57:22-03","UnB","UB","204","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Irwin, HS; Soderstrom, TR","5629","1964","08","26","Southern America","Brasil",NA,NA,"#D1,5M. Flores perfumadas aparecendo com as folhas.; Arbusto. Flor branca; Cerrado.",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Plowman, TC","Distrito Federal","Brasília","35 Km S de Brasília estrada para Belo Horizonte","-47.9296989440918","-15.7797002792358","850","850",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3381","2019-11-01 14:57:21-03","UnB","UB","188","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Irwin, HS; Soderstrom, TR","5629","1964","08","26","Southern America","Brasil",NA,NA,"#D1.5M. Flores perfumadas e aparecendo junto com as folhas.; Arbusto. Flor branca; Cerrado.",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Plowman, TC","Distrito Federal","Brasília","35 Km S de Brasília. Estrada para Belo Horizonte","-47.9296989440918","-15.7797002792358","850","850",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3382","2019-11-01 14:57:22-03","UnB","UB","222","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Belém, RP; Mendes, JM","83","1964","12","23","Southern America","Brasil",NA,NA,"#D3M.; Arvorezinha. Fruto vermelho.; .",NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Plowman, TC","Distrito Federal","Brasília","Acampamento do D.V.O","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
