"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","stateProvince","locality","occurrenceRemarks","individualCount","recordedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"49","2021-03-15 16:37:00-03","NY","NYBG","4077823","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Antioquia","S of Mdellín , SE of Caldas; (Alto de?) Morrogil","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394945' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"A. Juncosa",NA,"-75.53","6.25",NA,NA,NA,NA,NA,NA,"1983","10","23",NA,NA,"2200","2370","1082","South America","sheet","NY04077823","NY04077823_01",NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01045374","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Bolivia",NA,"Near Apolo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184597' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"R. S. Williams",NA,"-68.41692","-14.720389",NA,NA,"E. Hágsater",NA,NA,NA,"1902","07","25",NA,NA,"1676","1676","1628","South America","sheet","NY01045374","NY01045374_01",NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4077813","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Caldas","Cerro Tatama. Cordillera Occidental. Edge of paramo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394935' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"F. W. Pennell",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1922","09","08",NA,NA,"3400","3700","10560","South America","sheet","NY04077813","NY04077813_01",NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","4077789","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Bolivia",NA,"Road from Cocopunco to Pararani","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394909' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"G. H. H. Tate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1926","03","29",NA,NA,"3048","1585","387","South America","sheet","NY04077789",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4077834","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Venezuela","Táchira","sector Guayana, en la mancha de bosque siempreverde y muy húmedo inmediatamente arriba del mercado libre Guayana","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394956' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"G. S. Bunting","San Cristóbal",NA,NA,NA,NA,NA,NA,NA,NA,"1975","06","20",NA,NA,"925",NA,"4839","South America","sheet","NY04077834",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","4077846","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Valle del Cauca","Along road between San Jose del Palmar and Ansermanuevo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395539' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"T. B. Croat",NA,"-76.15","4.82",NA,NA,NA,NA,NA,NA,"1983","05","12",NA,NA,"1960",NA,"56723","South America","sheet","NY04077846","NY04077846_01",NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4077806","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Tolima","Along Divide, near Quindio Highway","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394928' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"E. P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1939","03","27",NA,NA,"3300","3500","34617","South America","sheet","NY04077806","NY04077806_01",NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4077802","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador",NA,"Napo-Pastaza: E.N.E. of Cayambe Mountain","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394922' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"P. C. D. Cazalet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","12","15",NA,NA,"2896",NA,"5606","South America","sheet","NY04077802","NY04077802_01",NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","4077894","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Antioquia","Vía Jardín-Riosucio, 13 km. de Jardín, sector de ventanas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395591' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"R. Callejas Posada","Jardin","-75.87","5.58",NA,NA,NA,NA,NA,NA,"1987","06","08",NA,NA,"2100","2400","3821","South America","sheet","NY04077894","NY04077894_01",NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","4077857","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Peru","Cusco","Pillahuata, cerro de Cusilluyoc. Rocky banks, above P","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395550' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"F. W. Pennell",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1925","05","03",NA,NA,"3300","3500","13923","South America","sheet","NY04077857","NY04077857_01",NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01045371","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Imbabura","Road Cotacachi-Apuela, 33-36 km from Cotacachi (Intac Valley)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184591' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"B. Øllgaard",NA,"-78.43","0.33",NA,NA,"E. Hágsater",NA,NA,NA,"1976","08","11",NA,NA,"2900","2950","8707","South America","sheet","NY01045371","NY01045371_01",NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","4077804","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Huila","Balsillas, on Rio Balsillas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394926' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"H. H. Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1917","08","03",NA,NA,"2100","2200","525","South America","sheet","NY04077804","NY04077804_01",NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4077849","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Bolivia","La Paz","1.3 km SE of Chuspipata","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395542' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"J. C. Solomon","Nor Yungas","-67.8","-16.32",NA,NA,NA,NA,NA,NA,"1984","03","21",NA,NA,"3100",NA,"11986","South America","sheet","NY04077849",NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","4077829","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Bolivia","La Paz","Hills near Apolo. Along stream","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394951' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"R. S. Williams","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,"1902","07","25",NA,NA,NA,NA,"1628","South America","sheet","NY04077829",NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4077836","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia",NA,"Valle/Chocó: Mpio. El Cairo, Correg. Boquerón, Vereda Las Amerillas, Serrania de Los Paraguas, along road to and beyond Cerro del Inglés, 17-23 km W of El Cairo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394958' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"J. L. Luteyn",NA,"-76.33","4.75",NA,NA,NA,NA,NA,NA,"1988","05","13",NA,NA,"1750","2050","12283","South America","sheet","NY04077836","NY04077836_01",NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","4077907","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Nariño","Tangua, vereda de Cubijáan, cerca a pasto","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395604' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"L. Uribe-Uribe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","07",NA,NA,NA,"3100",NA,"5313","South America","sheet","NY04077907","NY04077907_01",NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","4077881","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Pichincha","Saloya, 7 km towards Quito","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395578' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"E. Asplund",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1939","01","11",NA,NA,"2500",NA,"8664","South America","sheet","NY04077881",NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","4077798","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Cundinamarca","hills s. of S [Sibate]","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394918' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"F. W. Pennell","Sibaté",NA,NA,NA,NA,NA,NA,NA,NA,"1917","10","13",NA,NA,"2700","2800","2462","South America","sheet","NY04077798","NY04077798_01",NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","4077805","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Huila","Cordillera Oriental, east of Neiva","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394927' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"H. H. Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1917","08","01",NA,NA,"2200","2500","669","South America","sheet","NY04077805","NY04077805_01",NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","4077844","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Carchi","Maldonado-Tulcán road ca km 35","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395537' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"L. Werling",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","10","03",NA,NA,"3100","3400","222","South America","sheet","NY04077844","NY04077844_01",NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","4077868","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Antioquia","Mpio. de Yarumal; N of Yarumal on road to Cerro Marconi (tele-communication towers for town), north slope near peak","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"J. L. Zarucchi",NA,"-75.4","6.98",NA,NA,NA,NA,NA,NA,"1986","11","29",NA,NA,"2750",NA,"4285","South America","sheet","NY04077868","NY04077868_01",NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","04077770","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Loja","Road Yangana - Valladolid, c. 8 km S of Yangana","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394880' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"B. Øllgaard",NA,"-79.13","-4.42",NA,NA,NA,NA,NA,NA,"1985","02","28",NA,NA,"2500",NA,"58431","South America","sheet","NY04077770","NY04077770_01",NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01546161","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Antioquia","Vereda El Chuscal, Inspección Jaiperá, colecciones del Sitio El Morro al sitio El 15.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1779121' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"R. Callejas Posada","Urrao","-76.77","6.45",NA,NA,"E. A. Christenson",NA,NA,NA,"1989","04","09",NA,NA,"3200","2600","7882(9)","South America","sheet","NY01546161","NY01546161_02",NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4077815","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Boyacá","La Cumbre, Río Pomera, 14 km. n.w. of Arcabuco","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394937' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"H. St. John",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1944","08","20",NA,NA,"2475",NA,"20672","South America","sheet","NY04077815","NY04077815_01",NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","4077848","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Bolivia","La Paz","Cota Pata ca. 11 km NE of Unduavi","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395541' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"J. C. Solomon","Nor Yungas","-67.85","-16.3",NA,NA,NA,NA,NA,NA,"1983","12","22",NA,NA,"3100",NA,"11409","South America","sheet","NY04077848",NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","4077861","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Carchi","Carretera Tulcán-Tufiño-Maldonado. Sector La Pradera","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395554' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"A. Freire Fierro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","10","12",NA,NA,"2340","2640","373","South America","sheet","NY04077861","NY04077861_01",NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4077793","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Pichincha","Malchinguí to Pomasqui","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394913' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"A. S. Hitchcock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1923","08","13",NA,NA,"3000","3600","20876","South America","sheet","NY04077793","NY04077793_01",NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","4077908","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia",NA,"Comisaria del Putumayo; Carretera entre El Encano y Sibundoy; páramo El Capuchino","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395605' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"H. García-Barriga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","10","07",NA,NA,"3200","2800","18596","South America","sheet","NY04077908","NY04077908_01",NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","4077853","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Peru","Pasco","Cordillera Yanachaga. Road over shoulder of Cerro Pajonal to Villa Rica drainage. 12 km SE of Oxapampa","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395546' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"R. B. Foster","Oxapampa","-75.33","-10.58",NA,NA,NA,NA,NA,NA,"1982","10","09",NA,NA,"2300","2500","9110","South America","sheet","NY04077853","NY04077853_01",NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4077783","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Loja","between Urdaneta and Puente León","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"E. Asplund",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1955","10","06",NA,NA,"3200",NA,"17990","South America","sheet","NY04077783",NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","4077826","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Azuay","Oriente border: Eastern Cordillera, between Oña and the río Yacuambi","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394948' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"F. Prieto",NA,"-79.045511","-3.478715",NA,NA,NA,NA,NA,NA,"1945","09","10",NA,NA,NA,NA,"P193","South America","sheet","NY04077826","NY04077826_01",NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","4077880","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Morona-Santiago","Carretera Cuenca-Sigsig-Chigüinda, km 66","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395577' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"A. B. Alvarez","Gualaquiza","-78.8064","-3.1292",NA,NA,NA,NA,NA,NA,"2000","07","27",NA,NA,"2900",NA,"2767","South America","sheet","NY04077880","NY04077880_01",NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","4077855","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Napo","Carretera Santa Barbara-La Bonita Km 2","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395548' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"H. Balslev",NA,"-77.58","0.67",NA,NA,NA,NA,NA,NA,"1982","05","17",NA,NA,"2750",NA,"2565","South America","sheet","NY04077855","NY04077855_01",NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","4077893","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Risaralda","Parque Regional Ucumarí, ca. 22 km ESE of Pereira. Trail to Ucumarí","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395590' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"J. L. Luteyn","Pereira","-75.58","4.67",NA,NA,NA,NA,NA,NA,"1989","05","25",NA,NA,"2100","2670","13135","South America","sheet","NY04077893","NY04077893_01",NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","01045375","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Carchi","Road Tulcán-Maldonado, 50-35 km from Tulcan.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184598' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"B. Øllgaard",NA,"-78.05","0.83",NA,NA,"E. Hágsater",NA,NA,NA,"1976","08","01",NA,NA,"3200","3350","8313","South America","sheet","NY01045375","NY01045375_01",NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","4077776","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Peru","Cusco","Tres Curces, upper edge of Parque Nacional de Manu, 1-13 km. NW of Paucartambo-Pilcopata Rd.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394896' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"A. H. Gentry",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","06","29",NA,NA,"3330","3500","23445","South America","sheet","NY04077776","NY04077776_01",NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","4077825","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Venezuela","Mérida","rich woods between La Azulita, and La Carbonera","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394947' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"J. A. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1944","04","24",NA,NA,"1280","2378","56057","South America","sheet","NY04077825",NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","4077850","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Peru","Cajamarca","Cutervo, Parque Nacional de Cutervo, NW corner of Cordillera Tarros, Chorro Blanco sector, ca. 10 km WNW of San Andres de Cutervo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4395543' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"M. O. Dillon","Cutervo","-78.77","-6.2",NA,NA,NA,NA,NA,NA,"1990","11","05",NA,NA,"2600",NA,"6887","South America","sheet","NY04077850","NY04077850_01",NA,NA,NA,NA,NA
"87","2021-03-15 16:37:00-03","NY","NYBG","4077819","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Colombia","Cauca","Paletara. Cordillera Central. Near Rio Cauca","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394941' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"F. W. Pennell",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1922","06","15",NA,NA,"2950","3000","7081","South America","sheet","NY04077819","NY04077819_01",NA,NA,NA,NA,NA
"88","2021-03-15 16:37:00-03","NY","NYBG","4077777","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asparagales","Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Ecuador","Imbabura","Carretera San José de Minas-Otavalo, sitio de colecciones en carretera que va hacia antenas de televisión de Canal 4, en borde de carretero, bosque primario y pajonal. Nor-Este de Peñas Blancas, Zona Húmeda","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4394897' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"J. L. Jaramillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","01","19",NA,NA,NA,NA,"1919","South America","sheet","NY04077777","NY04077777_01",NA,NA,NA,NA,NA
