"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"449","2008-05-27 22:02:00-03","MO","MOBOT","2929107","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","B.A.S. Pereira","Pereira 830","1983",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do rio São Bartolomeu, beira do rio São Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2010-05-13 20:45:00-03","MO","MOBOT","2929121","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Dieter C. Wasshausen|Filomeno Encarnación","Wasshausen 554","1975","6","14","South America","Peru","Cusco","La Convención","Occasional, edge of lowland rainforest along trail between Colonization Pichari and Sivia.",NA,NA,"510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2009-12-04 21:27:00-02","MO","MOBOT","2929140","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Gert G. Hatschbach|Aurelio Schinini|J.M. Silva","Hatschbach 58570","1993",NA,NA,"South America","Brazil","Mato Grosso do Sul",NA,"Rod. MS-295, Rio Iguatemi (mun. Eldorado0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2009-10-26 23:36:00-02","MO","MOBOT","2929174","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Ludwig Riedel","Riedel 298","1821",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2010-04-13 13:05:00-03","MO","MOBOT","2929216","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Michael H. Nee|Lynn Bohs","Nee 50862","2000","5","1","South America","Bolivia","Santa Cruz","Ichilo","3.5km W of center of Buena Vista, at El Fraile area. Tropical evergreen forest of Hura crepitans,Socratea, Himatanthus lancifolius","-63.7","-17.45","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2012-05-02 08:29:00-03","MO","MOBOT","2929226","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","F. Javier Fernández Casas|J. Molero","Fernández Casas 6185","1982","2","11","South America","Paraguay","Amambay",NA,"20km al norte del cruce de Bellavista y Pedro juan Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"455","2009-10-17 07:00:00-03","MO","MOBOT","2929283","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Nélida Soria","Soria Rey 6701","1994","8","30","South America","Paraguay","San Pedro",NA,"Orillas de bosque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-24 04:36:00-03","MO","MOBOT","2929301","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","C. Benitez de Rojas","G. Arbeláez S.|C. Vélez N.|B. Madrigal C.|N. Carvajal D.|Jaime Uribe-M.|I. Garcia J.","Arbeláez S. 2219","1987","7","30","South America","Colombia","Quindío","Quimbaya","Vrda. La Carmelita, guadual situado en la y de la carretera que va hacia la Vrda. Trocaderos.",NA,NA,"1430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2009-10-17 07:00:00-03","MO","MOBOT","2929346","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Nélida Soria","Soria Rey 6658","1994","8","22","South America","Paraguay","San Pedro",NA,"Ruta a cap. Bado. Rancho ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2009-08-25 17:37:00-03","MO","MOBOT","2929414","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Luciano Bernardi","Bernardi 18042","1978","10","15","South America","Paraguay","Paraguarí",NA,"Fructus anguste ovoidei, atri, lucidi ut in Melongena! Videtur haud frequens ad oram nemoris et in incultis, Reserva Forestal Ybicuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2008-05-27 22:02:00-03","MO","MOBOT","2929419","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","C. Benitez de Rojas","RIVERO","RIVERO 1888","1988","11","15","South America","Venezuela","Táchira",NA,"Dtto: Uribante. Complejo Hidroelectrico Uribante Caparo. Sector El Cedral, inmediacione Presa La Honda. Bosque montano bajo.","-71.61666","8.01666","1100.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2012-05-01 15:49:00-03","MO","MOBOT","2929459","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","F. Javier Fernández Casas|J. Molero","Fernández Casas 6292","1982","2","13","South America","Paraguay","Amambay",NA,"cerca de Bella vista, riberas del río Apa, en bosquetes y taludes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"461","2009-12-13 15:52:00-02","MO","MOBOT","2929508","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","C. Benitez de Rojas","Francisco J. Ortega","Ortega 1671","1983","4","23","South America","Venezuela","Portuguesa",NA,"Dtto Guanare. en el limite con el Edo. Barinas, área inundada de la represa del Rio Boconó.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2016-11-15 05:15:00-02","MO","MOBOT","2929533","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 31647","1977",NA,NA,"South America","Bolivia","Santa Cruz",NA,"La Guardia (20km SW de Santa Cruz de la Sierra)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2009-12-24 06:45:00-02","MO","MOBOT","2929640","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Shunsuke Tsugaru|Haruo Guinoza","Tsugaru B-2097","1987","11","5","South America","Brazil","São Paulo",NA,"Estado de São Paulo: near Mirante do Paranapanema, 30 km N from the state border between Paraná, along the Rt. Sp-563.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2009-08-21 07:03:00-03","MO","MOBOT","2929651","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Émile Hassler","Hassler 11486","1913",NA,NA,"South America","Paraguay",NA,NA,"In regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2009-12-04 21:27:00-02","MO","MOBOT","2929765","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Nee","Gert G. Hatschbach|Aurelio Schinini|J.M. Silva","Hatschbach 58570","1993",NA,NA,"South America","Brazil","Mato Grosso do Sul",NA,"Rod. MS-295, Rio Iguatemi (mun. Aldorado)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","2948270","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","Michael H. Nee","Nee 52824","2004","7","24","South America","Bolivia","Santa Cruz","Ichilo","Bridge over Río Víbora, 7.5 km (by air) ENE of Puerto Grether, 10.6 km (by road) WNW of turnoff from the Buena Vista-Villa Tunari highway. Heavily disturbed secondary lowland tropial evergeen forest on flat, with Croton matourensis, Uncaria guianensis.","-64.26666","-17.16666","235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2017-01-15 11:11:00-02","MO","MOBOT","3026369","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","A. Fuentes (LPB)","I. Loza|L. Cayola|G. Chive|E. Segundo|B. Sánchez|A. Urbano","Loza Rivera 95","2006","5","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7414166","-14.1478889","1248.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-03","4",NA
"468","2013-12-09 10:49:00-02","MO","MOBOT","3312954","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (MO)","Manuel Rimachi Y.","Rimachi Y. 3027","1977","5","12","South America","Peru","Loreto","Alto Amazonas","Dtto. Yurimaguas. Yurimaguas, Carretera del Caserio de Munich, upland, mostly open.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"469","2018-05-26 05:31:00-03","MO","MOBOT","3395061","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","Michael H. Nee|M. A. Sundue","Nee 52221","2003","4","21","South America","Bolivia","Santa Cruz","Andrés Ibáñez","9 km by dirt road NW of bridge over Río Piraí at La Bélgica, near petroleum facilities. 17º31.6'S, 63º16.3'W. alt. 370m. Savanna on rolling terrain, Curatella amaricana, Sterculia striata, Acrocomia aculeata, Aspilia floribunda, Isostigma hoffmannii chromolaena squalida, Arrabidaea florida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2015-04-21 05:44:00-03","MO","MOBOT","3417281","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Luzmila Arroyo P.|Maribel Vargas C.|Ivan Linneo|C. Roth","Arroyo Padilla 3310","2006","6","14","South America","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista. Sendero Cola de Mono. Bosque semideciduo con presencia de Cleistocactus colademononii, especie endemica de la zona.","-63.6769445","-18.2836111","1250.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"471","2015-04-21 05:44:00-03","MO","MOBOT","3417301","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Luzmila Arroyo P.|Maribel Vargas C.|Ivan Linneo|C. Roth","Arroyo Padilla 3331","2006","6","14","South America","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista. Sendero Chorro el Fraile. Bosque Semideciduo.","-63.6733334","-18.2938889","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"472","2015-04-21 05:44:00-03","MO","MOBOT","3426696","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Luzmila Arroyo P.|Maribel Vargas C.|Ivan Linneo|C. Roth","Arroyo Padilla 3397","2006","6","18","South America","Bolivia","Santa Cruz","Florida","Bella Vista. Bosque nublado con presencia de helechos arboreos con bastante briofitas.","-63.6502778","-18.2422222","1600.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"473","2009-08-13 10:02:00-03","MO","MOBOT","3496279","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","G.A. Parada","Parada-Gutierrez 917","2008","4","30","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Monumento Natural Espejillos.","-63.4705556","-17.8927777","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"474","2013-10-08 13:45:00-03","MO","MOBOT","3586776","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Maribel Vargas C.|Y. Inturias|Mary Mendizábal","Vargas Contreras 456","2007","9","14","South America","Bolivia","Santa Cruz","Florida","Bella Vista, bosque húmedo de helechos, acompañan, Alsophylla incana, Tabebuia lapacho y Juglans australis.","-63.6516667","-18.2858333","1732.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","455592","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","James L. Zarucchi|Hermes Cuadros V.","Zarucchi 4074","1985","8","10","South America","Colombia","Bolívar",NA,"Mun. de Cartagena; ca. 2 km S of Arroyo de Piedra, Lat. 10º36'N, Long. 75º27'W, alt. 20 m. Dry thorn forest.","-75.45","10.6","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-22","8",NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","455817","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 36458","1993","7","9","South America","Paraguay","Cordillera",NA,"Arroyo Yhacá. Gallery forest.","-56.86666","-25.61666","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832","6",NA
"477","2008-05-27 22:02:00-03","MO","MOBOT","455857","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|V. Jara","Zardini 36509","1993","7","9","South America","Paraguay","Cordillera",NA,"Between Arroyo Yhacá y General Bernardino Caballero. Cerrado forest on sandstone.","-56.86666","-25.65","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"833","6",NA
"478","2008-09-12 09:46:00-03","MO","MOBOT","455915","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Franklin Ayala","Ayala Flores 3092","1981","11","25","South America","Peru","Loreto","Maynas","Santa Rosa; Río Itaya. Iquitos. Bosque secundario.","-73.25","-3.7666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","4",NA
"479","2011-06-08 12:01:00-03","MO","MOBOT","456007","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","José Schunke V.","Schunke Vigo 10256","1978","6","16","South America","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo; Bambamarca.","-76.5","-8.18333","500.00000000","520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","5",NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","456295","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|V. Jara","Zardini 36986","1993","8","12","South America","Paraguay","Central",NA,"Tavarory. Trail to Arroyo Consuelo. Cerrado Forest.","-57.53333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"842","5",NA
"481","2018-10-02 08:49:00-03","MO","MOBOT","456877","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (MO)","David N. Smith","Smith 1268","1982","4","13","South America","Peru","Huánuco","Pachitea","Puerto Inca, carretera marginal, ca. 14 km from a point across the Río Pachitea from Puerto Inca.","-74.9666667","-9.5166667","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-227","5",NA
"482","2013-12-05 13:36:00-02","MO","MOBOT","457817","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","David N. Smith","Smith 2815","1982","11","27","South America","Peru","Pasco","Oxapampa","Iscosacin. Brush along airfield.","-75.2166667","-10.1833333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-207","8",NA
"483","2008-05-27 22:02:00-03","MO","MOBOT","458014","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","David R. Brunner|Lidia Pérez de Molas","Brunner 1181","1985","6","15","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui, cuenca del Arroyo Minas, alrededores de la administración. Bosque mediano, semi-humedo a humedo al lado el arroyo, de hasta 20-25 m de altura. Suelo arsilloso.","-56.85","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-6","3",NA
"484","2008-05-27 22:02:00-03","MO","MOBOT","458490","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 34014","1992","12","2","South America","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 1.5 km S of Villeta. Savanna and patches of Cerrado.","-57.53333","-25.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"787","4",NA
"485","2013-12-05 13:35:00-02","MO","MOBOT","459083","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee","Sandy Knapp|Jim Mallet|N. Ramírez G.","Knapp 7262","1986","4","27","South America","Peru","San Martín","Lamas","Km 66 of Tarapoto- Yurimaguas road, trail E of road to Nuevo Triunfo just N of bridge over Río Tioyacu. Tropical wet forest on red clay.","-76.3","-6.3","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-20","5",NA
"486","2008-05-27 22:02:00-03","MO","MOBOT","459166","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","E. Gonzáles|Amy J. Gilmartin","Gonzales 128","1963","2","22","South America","Ecuador","Zamora-Chinchipe",NA,"Unas 3 km abajo el Río Zamora de Cumberaza. Bosque lluvia.",NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","460654","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","James C. Solomon","Solomon 13486","1985","4","22","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Flood plain of the Río Pirai, ca. 6 km NW of Santa Cruz. Vicinity of the sewage settling ponds. Secondary forest on extremely sandy soil.","-63.18333","-17.75","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-35","3",NA
"488","2018-10-16 09:19:00-03","MO","MOBOT","461463","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","C. Benitez de Rojas (MY)","Hermes Cuadros V.","Cuadros Villalobos 698","1979","5","14","South America","Colombia","Valle del Cauca","Sevilla","Alto El Recreo, La Esmeralda.","-75.808056","4.1925","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-8","1",NA
"489","2020-03-18 10:49:00-03","MO","MOBOT","461585","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (MO)","Hermes Cuadros V.|Alwyn H. Gentry","Cuadros Villalobos 3051","1986","8","25","South America","Colombia","Bolívar",NA,"Isla de Barú, entre Santa Ana y Playa Mojana. Alt. 5-20 m.","-75.573056","10.233056","5.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-16","5",NA
"490","2013-10-11 14:05:00-03","MO","MOBOT","463053","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","W.D. Stevens","William J. Hahn","Hahn 2359","1984","4","29","South America","Paraguay","Central",NA,"Ita. Roadside weeds and riparian forest.","-57.3333333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-21","2",NA
"491","2008-05-27 22:02:00-03","MO","MOBOT","464160","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|C. Velázquez","Zardini 15339","1989","10","31","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Gallery forest along Arroyo Minas in Northwestern corner of park.","-56.76666","-26.01666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"162","4",NA
"492","2008-05-27 22:02:00-03","MO","MOBOT","464475","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|S. Velázquez","Zardini 15413","1989","10","31","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest 5 kms North of Administration buildings.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165","4",NA
"493","2008-05-27 22:02:00-03","MO","MOBOT","464846","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|et al.","Zardini 15525","1989","10","31","South America","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 5 kms North of Administration.","-56.8","-26.05","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"168","4",NA
"494","2008-05-27 22:02:00-03","MO","MOBOT","465333","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|U. Velázquez","Zardini 15622","1989","10","31","South America","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171","4",NA
"495","2008-05-27 22:02:00-03","MO","MOBOT","465468","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|C. Benítez","Zardini 3224","1987","10","1","South America","Paraguay","San Pedro",NA,"Colonia 8 de diciembre. Borde Arroyo Mboi. Transecta 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-41","2",NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","466309","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)<","Elsa M. Zardini|C. Benítez","Zardini 3437","1987","10","2","South America","Paraguay","San Pedro",NA,"Chore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-53","2",NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","466378","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M. Nee (NY)","Elsa M. Zardini|U. Velázquez","Zardini 28281","1991","8","3","South America","Paraguay","Central",NA,"Lake Ypoá basin. Lake Yabeby. Gallery forest.","-57.46666","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"602","4",NA
