"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"420","2015-07-26 05:59:00-03","MO","MOBOT","2990914","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","T.D.Pennington","F.J. Breteler","Breteler 3890","1964",NA,NA,"South America","Venezuela","Mérida",NA,"State of Barinas. Ticoporo forest reserve.","-70.75","8.25",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2010-11-24 06:26:00-02","MO","MOBOT","3251699","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","P. Acevedo-Rdgz","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Claes Gustafsson|V. James","Jansen-Jacobs 4016","1995","6","9","South America","Guyana","Rupununi",NA,"Dadanawa. Bushisland.","-59.51666","2.81666",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2010-11-24 06:30:00-02","MO","MOBOT","3251698","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","P. Acevedo-Rdgz","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Claes Gustafsson|V. James|R. Andrew","Jansen-Jacobs 4158","1995","6","18","South America","Guyana","Rupununi",NA,"NE-slope of Mout Shiriri. Savanna, near rocks.","-59.71666","2.88333",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","1815437","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus racemosus",NA,"Pennington","Alwyn H. Gentry|L. Puig R.","Gentry 14275","1975","6","22","South America","Venezuela","Barinas",NA,"13 km NE of Santa Barbara on road to Barinas.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,"racemosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3922",NA
"424","2009-12-03 09:26:00-02","MO","MOBOT","2963059","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus racemosus",NA,"T.D. Pennington","Nelson Ramírez","Ramírez 070","1979","4","21","South America","Venezuela","Guárico",NA,"Estacion Biologica de Los Llanos. Calabozo. Crece por lo general entre las matas o en los bordes de las grandes.",NA,NA,NA,NA,NA,NA,NA,NA,"racemosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2011-02-22 12:26:00-03","MO","MOBOT","3024194","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus racemosus",NA,"T. D. Pennington (K)","Albert C. Smith","Smith 3327","1938","3","4","South America","Guyana",NA,NA,"Western extremity of Kanuku Mountains, in drainage of Takutu River. Dense forest.",NA,NA,NA,NA,NA,NA,NA,NA,"racemosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","990596","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus racemosus",NA,"T.D. Pennington (K)","Calaway H. Dodson|Alwyn H. Gentry","Dodson 12585","1982","2","17","South America","Ecuador","Guayas",NA,"Capeira, km 21 Guayaquil to Daule. Tropical dry forest.","-79.96666","-2",NA,NA,NA,NA,"20.00000000","200.00000000","racemosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2010-12-07 21:37:00-02","MO","MOBOT","990625","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus racemosus",NA,"T.D. Pennington (K)","Calaway H. Dodson|Alwyn H. Gentry|F.M. Valverde B.","Dodson 9620","1980","3","18","South America","Ecuador","Guayas",NA,"Cerro Azul. Enter at Chongon, Km 24 Guayaquil-Salinas, 7 km N in tropical dry forest.","-79.98333","-2.15",NA,NA,NA,NA,"100.00000000",NA,"racemosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA
"428","2009-08-25 05:42:00-03","MO","MOBOT","990650","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus racemosus",NA,"T.D. Pennington (K)","Calaway H. Dodson|P.M. Dodson","Dodson 11468","1981","9","23","South America","Ecuador","Guayas",NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.","-79.96666","-2",NA,NA,NA,NA,"100.00000000","150.00000000","racemosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140",NA
"429","2014-09-17 05:30:00-03","MO","MOBOT","2478864","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","Ferrucci, M. S., //","Maria M. Arbo|Jomar G. Jardim|M. Silvia Ferrucci|Sérgio C. de Sant'Ana","Arbo 7199","1997","1","14","South America","Brazil","Bahia",NA,"5 km NE de Dom Macedo Costa, camino a São Filipe","-39.13333","-12.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","3265760","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","J. Kallunki","Jardim","Jardim 1056","1997","5","23","South America","Brazil",NA,NA,"Mpio de Itacará-Bahia, rodovia para Itacaré. Entrada ca, de 1 km da BR-101. Ramal que leve às fazendas no sentido L, margem do Rio de Contas, ca. 2 km da entrada. Área de cultivo de cacau, área abandonada.","-39.28694","-14.32194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2015-12-27 05:34:00-02","MO","MOBOT","3401609","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","Acevedo, P.","Scott A. Mori|L.A. Mattos Silva|Talmon S. dos Santos|Jacquelyn A. Kallunki|T. D. Pennington","Mori 9350","1978","3","2","South America","Brazil",NA,NA,"Mun. de Itapé. Rodovia BR-415, 19 km a Oeste de Itabuna. Região de Mata Higrófila Sul Baiana. Mata raleada.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2008-07-01 03:33:00-03","MO","MOBOT","3464552","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","M.S. Ferrucci","Gert G. Hatschbach|Armando C. Cervi|J.M. Silva","Hatschbach 57967","1992","10","11","South America","Brazil","Espírito Santo",NA,"Alto do Galo (mun. Domingos Martins).",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2018-05-22 14:38:00-03","MO","MOBOT","101047649","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","R.L.G. Coelho","Pedro Fiaschi|Jacquelyn A. Kallunki|Talmon S. dos Santos|Sérgio C. de Sant'Ana|J. Paixão","Fiaschi 1211","2002","12","2","South America","Brazil","Bahia",NA,"Juçari: Estrada Jussari-Palmira, entrada à esquerda ca. 7.5 km. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.5286111","-15.1580556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"434","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","33589","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Almeida Neto, A. & Ranga, N. T.","281.0","2009","02","20","América do Sul","Brasil","São Paulo","Taquaritinga (P8)","Fazenda Santa Lúcia","-48.68722222","-21.40222222",NA,"Árvore, P-D 74, I-431. Biota",NA,NA,NA,NA,NA,NA,NA,NA,"-48.68722222","-21.40222222",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"435","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","32852","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1103.0","2006","10","19","América do Sul","Brasil","São Paulo","Pindorama","Estação Experimental","-48.91777778","-21.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.91777778","-21.22000000",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"436","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","32845","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1106.0","2008","10","30","América do Sul","Brasil","São Paulo","Taquaritinga","Fazenda Santa Lúcia","-48.68722222","-21.40222222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.68722222","-21.40222222",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"437","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","32846","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1104.0","2009","01","31","América do Sul","Brasil","São Paulo","Pindorama","Estação Experimental","-48.91777778","-21.22",NA,"Árvore, 6m, fruto imaturo amarelo e maduro vermelho. Biota",NA,NA,NA,NA,NA,NA,NA,NA,"-48.91777778","-21.22000000",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"438","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","32844","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1105.0","2008","10","30","América do Sul","Brasil","São Paulo","Taquaritinga","Fazenda Santa Lúcia","-48.68722222","-21.40222222",NA,"Árvore, 4m, flor amarela. Biota",NA,NA,NA,NA,NA,NA,NA,NA,"-48.68722222","-21.40222222",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"439","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","33172","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","3018.0","2008","11","06","América do Sul","Brasil","São Paulo","Matão (G9)","Fazenda Cambuhy","-48.53722222","-21.62055556",NA,"Liana, flores brancas. Biota",NA,NA,NA,NA,NA,NA,NA,NA,"-48.53722222","-21.62055556",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"440","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","32853","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1107.0","2008","11","15","América do Sul","Brasil","São Paulo","Matão","Fazenda Cambuhy","-48.53722222","-21.62055556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.53722222","-21.62055556",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"441","2020-08-31 09:10:00-03","INPA","INPA","26689","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","Prance, GT","Prance, GT","9552","1969","02","01","Southern America","Brasil","Roraima","Boa Vista","BR174, Road Boa Vista to Venezuela (BR 174) 20 Km N of Boa Vista","-60.6731","2.8197",NA,NA,"INPA0026689","INPA0026689 INPA0026689_e",NA,NA,NA,"1970",NA,NA,"-60.6731","2.8197",NA,NA,NA,NA,NA,NA,NA
"442","2020-08-31 09:10:00-03","INPA","INPA","196616","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Muniz, FH","B667","1994","11","30","Southern America","Brasil","São Paulo","Rio Claro","MA, Buriticupu, Reserva Florestal da CVRD.","-47.560001373291","-22.4099998474121",NA,NA,"INPA0196616","INPA0196616 INPA0196616_e",NA,NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"443","2020-08-31 09:10:00-03","INPA","INPA","16076","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Perdiz, RO","Kuhlmann, JG","599","1913","06",NA,"Southern America","Brasil","Roraima","Boa Vista","Campo, Campo","-61.9","0.1",NA,NA,"INPA0016076","INPA0016076 INPA0016076_e INPA0016076_e1",NA,NA,NA,"2014","10",NA,"-61.9","0.1",NA,NA,NA,NA,NA,NA,NA
"444","2020-08-31 09:10:00-03","INPA","INPA","169012","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Acevedo-Rodríguez, P","Gillespie, LJ","872","1989","03","19","Southern America","Guyana",NA,NA,"Potaro Siparuni Region: 1-3 Jm NNE of Kato along trail to Paramakatoi","-59.816667","4.15",NA,NA,"INPA0169012","INPA0169012 INPA0169012_e INPA0169012_e1","675","675",NA,"1990",NA,NA,"-59.816667","4.15",NA,NA,NA,NA,NA,NA,NA
"445","2020-08-31 09:10:00-03","INPA","INPA","169019","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Acevedo-Rodríguez, P","Gillespie, LJ","1686","1989","06","18","Southern America","Guyana",NA,NA,"U. Takatu-U. Essequibo Region: Rupununi savanna, Natun Bush Island, ± 2 Km SSW of Dadanawa","-59.466667","2.816667",NA,NA,"INPA0169019","INPA0169019 INPA0169019_e","120","120",NA,"1990",NA,NA,"-59.466667","2.816667",NA,NA,NA,NA,NA,NA,NA
"446","2020-08-31 09:10:00-03","INPA","INPA","200413","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Silva, SJR da","67","1997","02","17","Southern America","Brasil","Roraima",NA,"Pacaraima, Contão.","-60.433333","3.45",NA,NA,"INPA0200413","INPA0200413 INPA0200413_e",NA,NA,NA,NA,NA,NA,"-60.433333","3.45",NA,NA,NA,NA,NA,NA,NA
"447","2021-01-10 20:47:49-03","INPA","INPA","206336","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Perdiz, RO","Proença, CEB","1072","1994","02","03","Southern America","Brasil","Distrito Federal",NA,"Área de Preservação Ambiental do Cafuringa. Fazenda Dois Irmãos","-48.1","-15.55",NA,NA,"INPA0206336","INPA0206336 INPA0206336_e",NA,NA,NA,"2014","10",NA,"-48.1","-15.55",NA,NA,NA,NA,NA,NA,NA
"448","2020-08-31 09:10:00-03","INPA","INPA","116572","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Acevedo-Rodríguez, P","Daly, DC","549","1980","10","10","Southern America","Brasil","Maranhão","Presidente Dutra","Roadside - Capoeira approx. 10 Km E of Barra do Corda on road to Presidente Dutra","-45.166667","-5.4",NA,NA,"INPA0116572","INPA0116572 INPA0116572_e INPA0116572_e1",NA,NA,NA,"2005",NA,NA,"-45.166667","-5.4",NA,NA,NA,NA,NA,NA,NA
"449","2020-08-31 09:10:00-03","INPA","INPA","256193","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Perdiz, RO","Lewis, GP","1595","1987","03","30","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Riverside vegetation downriver from base camp towards Furo de Santa Rosa.","-61.833333","3.583333",NA,NA,"INPA0256193","INPA0256193 INPA0256193_1 INPA0256193_e INPA0256193_e1",NA,NA,NA,"2014","10",NA,"-61.833333","3.583333",NA,NA,NA,NA,NA,NA,NA
"450","2020-08-31 09:10:00-03","INPA","INPA","167296","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Milliken, W","66","1987","04","14","Southern America","Brasil","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá. Station and Santa Rosa","-61.433333","3.383333",NA,NA,"INPA0167296","INPA0167296 INPA0167296_e",NA,NA,NA,NA,NA,NA,"-61.433333","3.383333",NA,NA,NA,NA,NA,NA,NA
"451","2020-08-31 09:10:00-03","INPA","INPA","200473","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Somner, GV","Hatschbach, GG","56076","1991","11","11","Southern America","Brasil","Tocantins","Paranã","Rio Paranã, Rio Paranã, balsa para Palmeirópolis.","-47.8831","-12.6156",NA,NA,"INPA0200473","INPA0200473 INPA0200473_e","400","400",NA,"1998",NA,NA,"-47.8831","-12.6156",NA,NA,NA,NA,NA,NA,NA
"452","2020-08-31 09:10:00-03","INPA","INPA","264138","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ramos, JF","Simon, MF","2039","2013","11","22","Southern America","Brasil","Rondônia",NA,"Margem direita do rio Madeira, 6 km W do porto da balsa para vila São Lourenço. Parcela T8P1.","-65.057222","-9.603056",NA,NA,"INPA0264138",NA,"100","100",NA,"2019","07",NA,"-65.057222","-9.603056",NA,NA,NA,NA,NA,NA,NA
"453","2020-08-31 09:10:00-03","INPA","INPA","205865","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Proença, CEB","Kirkbride Junior, JH","3630","1980","10","08","Southern America","Brasil","Distrito Federal",NA,"Perto do Rio das Salinas","-47.95","-15.516667",NA,NA,"INPA0205865","INPA0205865 INPA0205865_e","770","770",NA,NA,NA,NA,"-47.95","-15.516667",NA,NA,NA,NA,NA,NA,NA
"454","2021-01-10 20:47:49-03","INPA","INPA","213049","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Velloso, HP","R38652","1943","02","13","Southern America","Brasil","Rio de Janeiro","Teresópolis","Fazenda da Boa Fé.","-42.9655990600586","-22.4122009277344",NA,NA,"INPA0213049","INPA0213049 INPA0213049_e",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"455","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","33721",NA,"Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","M.S. Ferrucci/Fev.2010","A. M. Amorim; et al","7095","2008","02","14",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.476667","-20.272778",NA,"Árvore ca. 18m alt. Folíolos verdes, algo discolores. Frutos maduros vermelhos a alaranjados. Material prensado em álcool.","MBML033721",NA,NA,NA,NA,NA,NA,NA,"40W28'36","20S16'22",NA,NA,NA,NA,NA,NA,NA
"456","2020-07-10 09:49:16-03","MBML","MBML-HERBARIO","27917",NA,"Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","F.Z. Saiter/24-IV-2013","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","551","2006","02","01",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278",NA,"Arbusto 4m de alt. Frutos imaturos verdes. Mata.","MBML027917",NA,"300","300",NA,NA,NA,NA,"40W49'33","18S53'25",NA,NA,NA,NA,NA,NA,NA
"457","2020-07-10 09:49:16-03","MBML","MBML-HERBARIO","37123",NA,"Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","M.S. Ferrucci/Fev.2010","R. Goldenberg; et al","1244","2009","01","17",NA,"Brasil","Espírito Santo","Santa Leopoldina","Arredores da Reserva Biológica de Duas Bocas","-40.522222","-20.242222",NA,NA,"MBML037123",NA,NA,NA,NA,NA,NA,NA,"40W31'20","20S14'32",NA,NA,NA,NA,NA,NA,NA
"458","2020-07-10 09:49:16-03","MBML","MBML-HERBARIO","39098",NA,"Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","R. Perdiz/2011","L. Kollmann; B.Schwartsburd, A.P.Fontana & P.Labiak Evangelista.","11381","2009","01","13",NA,"Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Serra de Baixo, Fazenda Santa Rita, trilha dos motoqueiros. Floresta Estacional Semidecidual.","-40.4006004333496","-18.710599899292",NA,"Liana no sol, frutos verdes.","MBML039098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA
"459","2021-01-04 11:30:03-03","UEMA","SLUI","582","PreservedSpecimen","Plantae","Angiospermae",NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","Radlk.",NA,"F. Noberto","230","1988","09","28",NA,"Brasil","Maranhão","Mirador","Nascente do Alpercatas","-44.476864","-6.392611",NA,NA,"SLUI000582",NA,NA,NA,NA,NA,NA,NA,"44°28'36.71W","6°23'33.40S",NA,NA,NA,NA,NA,NA,NA
"460","2021-01-04 11:30:03-03","UEMA","SLUI","2065","PreservedSpecimen","Plantae","Angiospermae",NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","Radlk.",NA,"F. H. Muniz",NA,"1994","11","30",NA,"Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"SLUI002065",NA,"200","200",NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA
"461","2021-01-04 11:30:03-03","UEMA","SLUI","580","PreservedSpecimen","Plantae","Angiospermae",NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","Radlk.",NA,"F. Noberto","231","1988","09","28",NA,"Brasil","Maranhão","Mirador","Nascente do Alpercatas","-44.476864","-6.392611",NA,NA,"SLUI000580",NA,NA,NA,NA,NA,NA,NA,"44°28'36.71W","6°23'33.40S",NA,NA,NA,NA,NA,NA,NA
"462","2021-03-09 10:47:00-03","ICAUFMG","MCCA","3977","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Tamashiro, J.","Miranda-Melo, A.A.",NA,"2005","02","08",NA,"Brasil","Minas Gerais","Juramento","Margem do Rio Piedosa.","-43.5868988037109","-16.8481006622314",NA,NA,"MCCA04412",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA
"463","2019-07-11 08:31:09-03","ICAUFMG","MCCA","2743","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"SOUZA, C.L.","25","2016","11","24",NA,"Brasil","Minas Gerais","Montes Claros","Fazenda Pequi Porteirinha","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA02870","MCCA02870",NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"464","2021-03-04 11:06:45-03","UFRB","HURB","685","PreservedSpecimen","Plantae","Anthophyta",NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","(L.) Boerl.","R.M.Santos","Melo, P.A. de","142","2006","11","24",NA,"Brasil","Bahia","Mundo Novo","Jequitibá; beira de estrada","-40.483333","-12.033333",NA,NA,"HURB000000685",NA,"604","604",NA,NA,NA,NA,"40°29' W","12°02' S",NA,NA,NA,NA,NA,NA,NA
"465","2021-03-04 11:06:24-03","UFRB","HURB","24699","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","SW.",NA,"Ailane, S.P.",NA,"2019","07","10",NA,"Brasil","Bahia","Cruz das Almas","Mata da Cazuzinha;","-39.1018981933594","-12.6700000762939",NA,"árvore, folhas secas, frutos pequenos avermelhados, atinge ca. 10m alt., crescimento rápido, polinizadas por insetos.","HURB000024699","HURB000024699",NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
