"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"148","2020-12-21 16:12:13-03","MBM","MBM","68001","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1981","01","14","Brazil","Paraná","Balsa Nova","Rod. BR-2, leste do Rio Papagaios","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"MBM068001","MBM068001","43508","Southern America",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:12:13-03","MBM","MBM","249686","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Hatschbach, G.",NA,NA,NA,"Cruz, J.M.; Cordeiro, J.; Cordeiro, J.","2000","02","09","Brazil","Paraná","Curitiba","Bairro Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM249686","MBM249686","s.n.","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:12:13-03","MBM","MBM","157791","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Pedersen, T.M.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","1993","01","26","Brazil","Paraná","Curitiba","Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM157791","MBM157791","474","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:12:13-03","MBM","MBM","252084","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Jönsson, G.","1914","03","12","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM252084",NA,"33","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:12:13-03","MBM","MBM","276280","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.","2002","02","28","Brazil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM276280","MBM276280","2043","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:12:13-03","MBM","MBM","14553","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Constance, L.",NA,NA,NA,"Hatschbach, G.","1969","02","26","Brazil","Paraná","Curitiba","Vila Parolim","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM014553","MBM014553","23921","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:12:13-03","MBM","MBM","14552","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Constance, L.",NA,NA,NA,"Hatschbach, G.; Ravenna, P.; Ravenna, P.","1969","12","04","Brazil","Paraná","Guarapuava","Posto Agro-Pecuário","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM014552","MBM014552","23087","Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:12:13-03","MBM","MBM","34916","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Constance, L.",NA,NA,NA,"Hatschbach, G.; Pedersen, T.M.; Pedersen, T.M.","1975","01","02","Brazil","Paraná","Palmeira","Córrego da Anta","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM034916","MBM034916","35882","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:12:13-03","MBM","MBM","35931","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1950","01",NA,"Brazil","Paraná","Palmeira","Pugas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM035931","MBM035931","2093","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:12:13-03","MBM","MBM","161881","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Imaguire, N.",NA,NA,NA,"Imaguire, N.","1972","06","03","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM161881","MBM161881","3083","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:12:13-03","MBM","MBM","35928","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Constance, L.",NA,NA,NA,"Hatschbach, G.","1946","02","07","Brazil","Paraná","Piraquara","Rincão","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM035928","MBM035928","176","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:12:13-03","MBM","MBM","35932","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Brade, A.C.",NA,NA,NA,"Brade, A.C.","1949","02","12","Brazil","Paraná","Ponta Grossa","Fazenda Cambiju","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM035932","MBM035932","19502","Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:12:13-03","MBM","MBM","57931","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","1977","11","10","Brazil","Rio Grande do Sul","Arroio dos Ratos","Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"MBM057931","MBM057931","11969","Southern America",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:12:13-03","MBM","MBM","225683","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","1997","12","13","Brazil","Rio Grande do Sul","Caçapava do Sul","Rio Camaquã","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,"MBM225683","MBM225683","12239","Southern America",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:12:13-03","MBM","MBM","142233","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Smith, S.F.",NA,NA,NA,"Wasum, R.","1989","12","01","Brazil","Rio Grande do Sul","Torres","Praia da Guarita","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM142233","MBM142233","6439","Southern America",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:12:13-03","MBM","MBM","29604","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Constance, L.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1973","10","27","Brazil","Santa Catarina","Imbuia","Praias","-49.423900604248","-27.4927997589111",NA,NA,NA,NA,NA,"MBM029604","MBM029604","31185","Southern America",NA,NA,NA,NA,"16577","auto",NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:12:13-03","MBM","MBM","262426","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","1982","01","23","Brazil","Santa Catarina","Laguna","Próximo a Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"MBM262426","MBM262426","37749","Southern America",NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA
"165","2015-09-04 12:53:56-03","MNHN","RECOLNAT_MNHN_P","P00130413","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Wörz",NA,NA,NA,"Steudel, H.",NA,NA,NA,"Argentine",NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130413' target='other'> <mi>dwc_moreinfo</mi></a>","P00130413","P00130413_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 04:31:06-03","MNHN","RECOLNAT_MNHN_P","P03254134","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Glaziou",NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil: Alto do Tamandoa à Sta. Luzia et an Brejinha pós de Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254134' target='other'> <mi>dwc_moreinfo</mi></a>","P03254134","P03254134_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"20342",NA,NA
"167","2015-09-04 04:31:06-03","MNHN","RECOLNAT_MNHN_P","P03254100","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Andeer",NA,NA,NA,"Paraguai",NA,NA,"Paraguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254100' target='other'> <mi>dwc_moreinfo</mi></a>","P03254100","P03254100_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2018-12-20 12:49:35-02","MNHN","RECOLNAT_MNHN_P","P00834389","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Sellow, F.","1886",NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00834389' target='other'> <mi>dwc_moreinfo</mi></a>","P00834389","P00834389_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA
"169","2015-09-04 04:30:44-03","MNHN","RECOLNAT_MNHN_P","P03254070","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Montes, J.E.","1945","9","28","Argentina",NA,NA,"Gob. Misiones, Dep. Candelaria, Santa Ana.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254070' target='other'> <mi>dwc_moreinfo</mi></a>","P03254070","P03254070_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1214",NA,NA
"170","2015-09-04 04:33:46-03","MNHN","RECOLNAT_MNHN_P","P03254072","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Balansa, B.","1874","12","10","Paraguai",NA,NA,"Villa-Rica.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254072' target='other'> <mi>dwc_moreinfo</mi></a>","P03254072","P03254072_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1183",NA,NA
"171","2015-09-04 04:33:46-03","MNHN","RECOLNAT_MNHN_P","P03254074","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Balansa, B.","1882","1","1","Paraguai",NA,NA,"Caaguazu.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254074' target='other'> <mi>dwc_moreinfo</mi></a>","P03254074","P03254074_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3159",NA,NA
"172","2015-09-04 04:33:46-03","MNHN","RECOLNAT_MNHN_P","P03254075","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Balansa, B.","1874","11","1","Paraguai",NA,NA,"Campos a l´Est de Caaguazu.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254075' target='other'> <mi>dwc_moreinfo</mi></a>","P03254075","P03254075_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1183 A",NA,NA
"173","2015-09-04 04:30:44-03","MNHN","RECOLNAT_MNHN_P","P03254076","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Kaprovickas, A.|Irigoyen, J.|Arbo, M.M.|Cristóbal, C.L.|Maruñak, V.R.I.","1970","11","30","Argentina",NA,NA,"Prov. Corientes, Dep. Santo Tomé. Gobernador Virasoro, Ruta Nac. No 14.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254076' target='other'> <mi>dwc_moreinfo</mi></a>","P03254076","P03254076_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16671",NA,NA
"174","2015-09-04 04:30:44-03","MNHN","RECOLNAT_MNHN_P","P03254077","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Pedersen, T.M.","1967","3","8","Argentina",NA,NA,"Prov. Corrientes, Dep. Concepción, Estancia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254077' target='other'> <mi>dwc_moreinfo</mi></a>","P03254077","P03254077_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"8088",NA,NA
"175","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254078","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Pedersen, T.M.","1960","2","7","Argentina",NA,NA,"Prov. Corrientes; Dep. Mercedes, Estancia Itá Caabó.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254078' target='other'> <mi>dwc_moreinfo</mi></a>","P03254078","P03254078_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5361",NA,NA
"176","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254079","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Pedersen, T.M.","1949","12","19","Argentina",NA,NA,"Santa teresa, Mburucuyá, Corientes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254079' target='other'> <mi>dwc_moreinfo</mi></a>","P03254079","P03254079_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"526",NA,NA
"177","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254080","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Pedersen, T.M.","1974","12","5","Argentina",NA,NA,"Estancia Buena Vista Dep. Corrientes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254080' target='other'> <mi>dwc_moreinfo</mi></a>","P03254080","P03254080_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"10844",NA,NA
"178","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254081","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Pedersen, T.M.","1974","12","5","Argentina",NA,NA,"Prov. Corrientes, Dep. Concepción, Estancia Buena Vista.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254081' target='other'> <mi>dwc_moreinfo</mi></a>","P03254081","P03254081_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"10844",NA,NA
"179","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254082","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Goiás",NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254082' target='other'> <mi>dwc_moreinfo</mi></a>","P03254082","P03254082_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"783",NA,NA
"180","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254083","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Pedersen, T.M.","1969","11","16","Paraguai",NA,NA,"Near Villeta. Dep. Central.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254083' target='other'> <mi>dwc_moreinfo</mi></a>","P03254083","P03254083_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"9318",NA,NA
"181","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254085","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Ule, E.","1889","11","1","Brasil","Santa Catarina",NA,"Brésil: Perto de Laguna.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254085' target='other'> <mi>dwc_moreinfo</mi></a>","P03254085","P03254085_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1481",NA,NA
"182","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254086","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Smith, L.B.|Klein, R.M.","1965","1","20","Brasil","Paraná","Ponta Grossa","Furnas, Vila Velha.","-50.03333","-25.21667",NA,NA,"850",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254086' target='other'> <mi>dwc_moreinfo</mi></a>","P03254086","P03254086_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14873",NA,NA
"183","2015-09-04 04:31:06-03","MNHN","RECOLNAT_MNHN_P","P03254133","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Gardner",NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254133' target='other'> <mi>dwc_moreinfo</mi></a>","P03254133","P03254133_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4699",NA,NA
"184","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254087","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254087' target='other'> <mi>dwc_moreinfo</mi></a>","P03254087","P03254087_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1449",NA,NA
"185","2015-09-04 04:33:46-03","MNHN","RECOLNAT_MNHN_P","P03254088","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254088' target='other'> <mi>dwc_moreinfo</mi></a>","P03254088","P03254088_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2472",NA,NA
"186","2015-09-04 04:33:46-03","MNHN","RECOLNAT_MNHN_P","P03254089","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Castellanos, A.","1947","1","14","Uruguai",NA,NA,"Dep. Maldonado, Punta Ballena.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254089' target='other'> <mi>dwc_moreinfo</mi></a>","P03254089","P03254089_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16151",NA,NA
"187","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254090","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Castellanos, A.","1948","3","28","Uruguai",NA,NA,"Dep. Artigas. Localizad: Arroyo Zanja Honda.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254090' target='other'> <mi>dwc_moreinfo</mi></a>","P03254090","P03254090_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254091","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254091' target='other'> <mi>dwc_moreinfo</mi></a>","P03254091","P03254091_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2 2472",NA,NA
"189","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254092","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Orbigny, A.D. d'","1826","5","9","Uruguai",NA,NA,"Punta Ballena, Maldonado.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254092' target='other'> <mi>dwc_moreinfo</mi></a>","P03254092","P03254092_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"190","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254093","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Hassler, E.",NA,NA,NA,"Paraguai",NA,NA,"In regione vicine.Igatimi.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254093' target='other'> <mi>dwc_moreinfo</mi></a>","P03254093","P03254093_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5543",NA,NA
"191","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254094","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Hassler, E.",NA,NA,NA,"Paraguai",NA,NA,"Montium Sierra de Maracayú, in regione vicine San Estanislao.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254094' target='other'> <mi>dwc_moreinfo</mi></a>","P03254094","P03254094_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4234",NA,NA
"192","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254095","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Hassler, E.",NA,NA,NA,"Paraguai",NA,NA,"In campo lacus Ypacaraí.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254095' target='other'> <mi>dwc_moreinfo</mi></a>","P03254095","P03254095_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3113",NA,NA
"193","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254096","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Hassler, E.","1901","1","1","Paraguai",NA,NA,"In regione cursus superioris fluminis Apa.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254096' target='other'> <mi>dwc_moreinfo</mi></a>","P03254096","P03254096_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"8110",NA,NA
"194","2015-09-04 04:31:05-03","MNHN","RECOLNAT_MNHN_P","P03254098","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Balansa, B.","1874","11","10","Paraguai",NA,NA,"Y. Caaguazu.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254098' target='other'> <mi>dwc_moreinfo</mi></a>","P03254098","P03254098_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1080",NA,NA
"195","2015-09-04 04:31:06-03","MNHN","RECOLNAT_MNHN_P","P03254099","PreservedSpecimen",NA,"Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Balansa, B.","1874","11","10","Paraguai",NA,NA,"Caaguazu.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03254099' target='other'> <mi>dwc_moreinfo</mi></a>","P03254099","P03254099_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1080",NA,NA
