"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount"
"102","2020-10-15 09:54:06-03","UFPR","EFC","16242","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Vieira, R.S.","1029","2017","12","10",NA,"Brasil","Paraná","Piraquara","Serra do Marumbi - morro do Vigia","-48.98","-25.5102","1320","1320",NA,"Arvoreta com 1,5 m, em refúgio altomontano. Com frutos verdes. Refúgio Vegetacional Altomontano","EFC016242",NA,"2017",NA,NA,"12",NA,"-48.9800","-25.5102","10",NA,NA,NA
"103","2019-12-09 17:31:00-03","UFPR","EFC","13120","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Vieira, R.S.; et al.","527","2014","08","24",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Camapuã","-48.8605","-25.2534",NA,NA,NA,"Arbusto com 1,5 m. na borda da floresta altomontana. Com botões florais.","EFC013120",NA,"2014",NA,NA,"08",NA,"-48.8605","-25.2534","24",NA,NA,NA
"104","2019-12-09 17:31:00-03","UFPR","EFC","13367","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Vieira, R.S.; Bizarro, O.M.R.","640","2014","11","19",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - morro Taipabuçú","-48.8279","-25.2324","1600","1600",NA,"Arbusto com 2 m, frequente no cume. Com frutos.","EFC013367",NA,"2014",NA,NA,"11",NA,"-48.8279","-25.2324","19",NA,NA,NA
"105","2019-12-09 17:31:00-03","UFPR","EFC","11407","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Vieira, R.S.","54","2012","12","01",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Itapiroca","-48.8353","-25.2466",NA,NA,NA,"Árvore comum, com frutos esverdeados.","EFC011407",NA,"2014",NA,NA,"09",NA,"-48.8353","-25.2466","25",NA,NA,NA
"106","2019-12-09 17:31:00-03","UFPR","EFC","13123","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Vieira, R.S.","532","2014","09","11",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - Morro Capivari Grande","-48.4919","-25.1112",NA,NA,NA,"Arbusto com 1,5 m., em refúgio altomontano. Com flores esverdeadas.","EFC013123",NA,"2014",NA,NA,"09",NA,"-48.4919","-25.1112","25",NA,NA,NA
"107","2019-11-13 11:32:24-03","USP","SPF","164611","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, JLM","Ribas, OS","2880","1999","12","22",NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"SPF00164611",NA,"2006","55154","auto","07",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-13 11:32:24-03","USP","SPF","167722","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, JLM","Ribas, OS","5848","2004","02","03",NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"SPF00167722",NA,"2006","12577","auto","12",NA,NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:32:24-03","USP","SPF","165585","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, JLM","Lobão, AQ","667","2002","03","26",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"SPF00165585",NA,"2005","30526","auto","06",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-25 13:53:46-03","UNIVILLE","JOI","10060","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Ribeiro, A.","Ribeiro, A.","7","2009","09","18",NA,"Brasil","Paraná","Piraquara","Morro do Cabal.","-48.972222","-25.527778","1300","1300",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI010060",NA,NA,NA,NA,NA,NA,"48º58'20''W","25º31'40''S",NA,NA,NA,NA
"111","2019-10-07 09:13:04-03","UEFS","HUEFS","184212","PreservedSpecimen","Plantae","Angiospermae","Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Braga, J.M.A.","2863","1995","09","27",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Planalto, Agulhas Negras, via tradicional para o cume.","-44.566667","-22.25","2700","2700",NA,NA,"HUEFS0184212","HUEFS0184212",NA,NA,NA,NA,"Asteranae","44W34'0''","22S15'0''",NA,NA,NA,NA
"112","2019-10-07 09:13:04-03","UEFS","HUEFS","86145","PreservedSpecimen","Plantae","Angiospermae","Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","J.L.M.Aranha Filho","Ribas, O.S.","2880","1999","12","22",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Matinha nebular.","HUEFS0086145","HUEFS0086145","2010","55154","auto","05","Asteranae",NA,NA,NA,NA,NA,NA
"113","2019-09-04 19:44:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados",NA,NA,"A. Glaziou","18359","1890",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA,NA
"114","2018-04-06 15:18:50-03","F","FMNH-SEEDPLANTS","V0408225F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados",NA,NA,"G. G. Hatschbach","22230","1969","9","25","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408225F","V0408225F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"115","2018-04-06 15:18:50-03","F","FMNH-SEEDPLANTS","V0408226F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados",NA,NA,"G. G. Hatschbach","17316","1967","10","5","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408226F","V0408226F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"116","2020-04-21 17:32:25-03","F","FMNH-SEEDPLANTS","V0073716F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados",NA,NA,"A. Glaziou","18359","1890",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0073716F","V0073716F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA
"117","2020-04-21 17:42:02-03","F","FMNH-SEEDPLANTS","V0361726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados",NA,NA,"A. Glaziou","18359","1890",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0361726F",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA
"118","2018-04-06 15:18:50-03","F","FMNH-SEEDPLANTS","V0408224F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados",NA,NA,"R. Reitz & R. M. Klein","5249","1957","10","18","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408224F","V0408224F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"119","2020-07-23 12:23:40-03","CEPLAC","CEPEC","136053","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados",NA,"J. L. M. Aranha Filho","J. M. A. Braga","2863",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-11-12 16:59:12-03","UEL","FUEL","39055","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Brotto, ML","Cordeiro, J; Barbosa, E; Costa, EF","1777","2000","10","24",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Morro Tucum, Morro Tucum","-49.0553016662598","-25.3055992126465","1739","1739",NA,NA,"FUEL004976",NA,"2017","55154","auto","08",NA,NA,NA,"15",NA,NA,NA
"121","2020-08-20 20:38:36-03","UFSC","FLOR","29155","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, J.L.M.","Ribas, O.S.; Dittrich, V.A.O.","2185","1997","12","20",NA,"Brasil","Paraná","Antonina","Serra Ibitiraquire, Pico Paraná.","-48.7118988037109","-25.4286003112793","1922","1922",NA,"arbusto, flor negro, 1,5m altura","FLOR0029155",NA,"2010","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-20 20:38:36-03","UFSC","FLOR","30812","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, J.L.M.","Barbosa, E.; Silva, J.M. & Ferreira, L.A.","240","1998","12","08",NA,"Brasil","Paraná","Morretes","Serra da Prata, próximo a Torre da Prata.","-48.834400177002","-25.476900100708",NA,NA,NA,"arbusto, Fruto Imaturo, verde, 2m altura. Duplicata de MBM.","FLOR0030812",NA,"2010","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-04-05 20:16:06-03","UFSC","FLOR","68399","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, J.L.M.","Reitz, R.; Klein, R.M.","9226","1959","10","23",NA,"Brasil","Santa Catarina","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746","990","990",NA,"Arbusto de 2m de altura; flor esbranquiçada. Duplicata de HBR 52798 Habitat: Topo de morro","FLOR0068399",NA,"2010","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-04-05 20:16:06-03","UFSC","FLOR","68404","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, J.L.M.","Reitz, R.; Klein, R.M.","9991","1960","10","06",NA,"Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621","900","900",NA,"Arbusto de 1m de altura; flor esbranquiçada, pelos nos filetes. Duplicata de HBR 52800 Habitat: Orla do campo","FLOR0068404",NA,"2010","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-04-05 20:16:06-03","UFSC","FLOR","68402","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, J.L.M.","Reitz, R.; Klein, R.M.","10532","1960","12","26",NA,"Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista.","-49.0217018127441","-27.6725006103516","1000","1000",NA,"Arvoreta de 4m de altura; fruto verde. Duplicata de HBR 52797 Habitat: Capão","FLOR0068402",NA,"2010","17361","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-04-05 20:16:06-03","UFSC","FLOR","68403","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, J.L.M.","Reitz, R.; Klein, R.M.","10144","1960","10","13",NA,"Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista.","-49.0217018127441","-27.6725006103516","1000","1000",NA,"Arvoreta de 4m de altura; flor branca. Duplicata de HBR 52799 Habitat: Capão do campo","FLOR0068403",NA,"2010","17361","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-04 15:42:50-03","IF","SPSF","33459","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","J.L.M.Aranha Filho","O.S.Ribas","5760","2004","01","09","América do Sul","Brasil","PR","Piraquara","morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: matinha nebular, alto do morro&nf;;",NA,NA,"2008","12577","auto","09","Magnoliopsida",NA,NA,"17",NA,NA,NA
"128","2014-12-02 13:31:36-02","CAS","CAS-BOT","412254","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9735","2009","3",NA,"South America","Brazil","Rio de Janeiro",NA,"Municipio Nova Friburgo. Distrito de Mury. Serra dos Orgãos. Estrada da Torre Repetidora (the Sistema Brasileiro Televisão TV tower) south of Nova Friburgo on an unnamed peak west of Pico da Caledônia.","-42.5736","-22.35947","1420","1847",NA,"Tree 7 m tall with dense branching and a rounded crown. Fruits light green. Occasional.",NA,NA,NA,NA,NA,NA,"Magnoliopsida","42.5736° W","22.35947° S",NA,NA,NA,NA
"129","2014-12-02 11:54:39-02","CAS","CAS-BOT","410677","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9802","2009","3",NA,"South America","Brazil","Minas Gerais",NA,"Municipio Itamonte. Road from Garganta do Registro to Abrigo Rebouças and Parque Nacional do Itatiaia between Km 6 and Km 13.","-44.70396","-22.37281","2100","2454",NA,"Tree 5 m tall. Young fruits green. Mature fruits purplish black. Occasional.",NA,NA,NA,NA,NA,NA,"Magnoliopsida","44.70396° W","22.37281° S",NA,NA,NA,NA
"130","2018-07-12 11:54:14-03","CAS","CAS-BOT","589886","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Fritsch, P. W.; Aranha Filho, J. L. M.; Barbosa, E.","1831","2005","10",NA,"South America","Brazil","Paraná",NA,"Antonina, Trail to Pico Caratuva, ca. 4 km from Fazenda Pico Paraná. The Fazenda is ca. 5 km from BR - 160","-48.8298611111","-25.2452777778","1628",NA,NA,"Tree 10 m tall with spreading rounded crown. Corolla green, filaments white. Other individuals in the area are shrubs. Abundant along train.",NA,NA,NA,NA,NA,NA,"Magnoliopsida","48° 49' 47.5 W","25° 14' 43 S",NA,NA,NA,NA
"131","2018-07-12 11:59:42-03","CAS","CAS-BOT","589887","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Fritsch, P. W.; Aranha Filho, J. L. M.; Barbosa, E.","1807","2005","10",NA,"South America","Brazil","Paraná",NA,"Piraquara, along a trail on W slope of Morro Canal. Entrance to the trail is along a road ca. 12 km from BR-277 (the turnoff from BR-277 is ca. 500 m before the Policia Rodoviaria Federal). Serro do Mar","-48.9840277778","-25.5146666667","1562",NA,NA,"Shrub or small tree to 3 m tall. Corolla greenish white; young fruit green. Occasional.",NA,NA,NA,NA,NA,NA,"Magnoliopsida","48° 59' 2.5 W","25° 30' 52.8 S",NA,NA,NA,NA
"132","2021-02-08 12:46:03-03","UFRGS","ICN","201115","S","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Filho, JLMA","Santos, EP; Fernandes, HM","348","1997","09","18","América do Sul","Brasil","PR","Guaratuba","Serra de Araçatuba, Morro dos Perdidos.","-48.5746994018555","-25.8827991485596","1100","1100",NA,"UPCB nº 34313; Árvore com ca. de 4m, flores alvas.; Interior de mata nebular.",NA,NA,"2010","41937","auto","08",NA,NA,NA,NA,NA,NA,NA
