"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"186","2020-12-21 16:43:48-03","MBM","MBM","86035","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirbride Jr.; J.H.","s.n.",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Córrego Manoel Dias",NA,NA,NA,NA,"MBM086035","MBM086035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:43:48-03","MBM","MBM","43461","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Hatschbach, G.; Ramamoorthy, T.P.; Ramamoorthy, T.P.","38189",NA,NA,NA,"Southern America","Brazil","Goiás","Rio São Patrício","-49.4650001525879","-14.7243995666504",NA,NA,"MBM043461","MBM043461","J.H.; Kirbride Jr.","Hidrolina",NA,NA,"32259","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2014-01-06 15:19:26-02","MNHN","RECOLNAT_MNHN_P","P00671120","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Cephaelis","prunifolia","Cephaelis prunifolia","Kunth","holotype","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[Venezuela]",NA,"[Nov. gen. sp. : Crescit in ripa obumbrata Orinoci, juxta cataractam Maypurensium]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671120' target='other'> <mi>dwc_moreinfo</mi></a>","P00671120","P00671120_01","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-11-03 13:10:07-02","MNHN","RECOLNAT_MNHN_P","P01817899","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Spruce, R.",NA,"1853","12",NA,NA,"Brésil",NA,"Fl. Casiquiari",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817899' target='other'> <mi>dwc_moreinfo</mi></a>","P01817899","P01817899_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3169",NA,NA
"190","2020-10-01 14:21:19-03","JBB","HEPH","2982","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Maury, CM","323","1982","11","26","Southern America","Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas, Estação Ecológica de Águas Emendadas, Corrego Vereda Grande","-47.55","-15.516667",NA,"Em grandes touceiras.",NA,NA,"Delprete, PG","Planaltina","1000","1000",NA,NA,"2000",NA,NA,"-47.55","-15.516667",NA,NA,NA,NA,NA
"191","2020-10-01 14:21:19-03","JBB","HEPH","7353","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Mendonça, RC","1323","1989","03","20","Southern America","Brasil","Goiás",NA,"-48.716667","-16.566667",NA,NA,NA,NA,"Delprete, PG","Leopoldo de Bulhões",NA,NA,NA,NA,"2000",NA,NA,"-48.716667","-16.566667",NA,NA,NA,NA,NA
"192","2020-10-01 14:21:19-03","JBB","HEPH","15420","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Nóbrega, MGG; Jesus, FPR de; Ramos, AE","1062","2000","02","16","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília - prox. a Cantina","-47.85","-15.866667",NA,NA,NA,NA,"Delprete, PG","Brasília","1020","1020",NA,NA,"2000",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"193","2020-10-01 14:21:19-03","JBB","HEPH","21766","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Moreira, KRS; Oliveira, MS","119","2005","04","14","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo ao Porção","-47.849722","-15.865278",NA,"folhas brilhosas",NA,NA,"Delprete, PG","Brasília","1111","1111",NA,NA,"2012",NA,NA,"-47.849722","-15.865278",NA,NA,NA,NA,NA
"194","2020-10-01 14:21:19-03","JBB","HEPH","22033","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Aguiar, SNF; Oliveira, MS","163","2005","07","19","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, prox.a Captacao da Caesb","-47.85","-15.866667",NA,NA,NA,NA,"Delprete, PG","Brasília","1020","1020",NA,NA,"2012",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"195","2020-10-01 14:21:19-03","JBB","HEPH","25463","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Carvalho-Silva, M; et al.","708","2009","08","19","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília - Trilha Labiata","-47.8275","-15.8675",NA,NA,NA,NA,"Delprete, PG","Brasília","820","820",NA,NA,"2012",NA,NA,"-47.8275","-15.8675",NA,NA,NA,NA,NA
"196","2020-10-01 14:21:19-03","JBB","HEPH","27279","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kuhlmann, MP; Dias, ACE","70","2008","07","01","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.836425","-15.882067",NA,"Foto em www.frutosatrativosdocerrado.bio.br",NA,NA,"Proença, CEB","Brasília",NA,NA,NA,NA,"2008","11","04","-47.836425","-15.882067",NA,NA,NA,NA,NA
"197","2020-10-01 14:21:19-03","JBB","HEPH","28587","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silvestre Silva, J; Carvalho, AMV de","272","2008","01","18","Southern America","Brasil","Distrito Federal","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,"Flores velhas tornam-se amarelas e caducas",NA,NA,"Silvestre Silva, J","Brasília",NA,NA,NA,NA,"2008","03","06","-47.816667","-15.85",NA,NA,NA,NA,NA
"198","2020-10-01 14:21:19-03","JBB","HEPH","29620","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira-Silva, G; Scariot, AO; Sevilha, AC; Moreira, GA; Pereira, JB; Moreira, KA; Carvalho-Silva","7029","2002","11","10","Southern America","Brasil","Goiás","Fazenda Paulista, mata próxima á captação de água da Sede, junto à ponte","-48.150833","-16.211944",NA,NA,NA,NA,"Delprete, PG","Luziânia","880","880",NA,NA,"2008",NA,NA,"-48.150833","-16.211944",NA,NA,NA,NA,NA
"199","2020-10-01 14:21:19-03","JBB","HEPH","29945","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira-Silva, G; Moreira, GA; Pereira, JB; Carvalho-Silva, M","6275","2002","03","26","Southern America","Brasil","Goiás","Lagoa do Perta Pé, (área do Exército)","-47.197222","-15.983333",NA,"Frequente no local, área de influência da UHE Queimado",NA,NA,"Delprete, PG","Formosa",NA,NA,NA,NA,"2008",NA,NA,"-47.197222","-15.983333",NA,NA,NA,NA,NA
"200","2020-10-01 14:21:19-03","JBB","HEPH","5845","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Equipe do Jardim Botânico de Brasília","920","1987","05","20","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.85","-15.866667",NA,"Pouco ramificado",NA,NA,"Delprete, PG","Brasília","1020","1020",NA,NA,"2000",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"201","2020-10-01 14:21:19-03","JBB","HEPH","8010","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ramos, AE","499","1993","04","24","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - C. Cabeca de Veado","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Delprete, PG","Brasília",NA,NA,"70570","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-01 14:21:19-03","JBB","HEPH","1128","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ferreira, MB","1090","1971","03","03","Southern America","Brasil","Distrito Federal","Fazenda das Lages","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Delprete, PG","Brasília",NA,NA,"70570","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:41:03-03","UFMG","BHCB","159217","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Arruda, AJ; Paula, LFA de; Silva, LVC; Jorge, TB","1202","2012","07","21","Southern America","Brasil","Pará","Floresta Nacional de Carajás, S11A.","-50.466667","-6.104722",NA,"Borda de Buritizal associado a Campo brejoso sobre canga.","BHCB021755",NA,NA,"Canaã dos Carajás","710","710",NA,NA,NA,NA,NA,"-50.466667","-6.104722",NA,NA,NA,NA,NA
"204","2020-12-11 11:41:03-03","UFMG","BHCB","146407","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Costa, LVC; Arruda, AJ; Mota, NFO; Santos, AO; Marino, F","1052","2010","12","15","Southern America","Brasil","Pará","Serra da Bocaina","-49.904444","-6.314444",NA,NA,"BHCB021753",NA,NA,"Canaã dos Carajás","700","700",NA,NA,NA,NA,NA,"-49.904444","-6.314444",NA,NA,NA,NA,NA
"205","2020-12-11 11:41:03-03","UFMG","BHCB","146420","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Costa, LVC; Arruda, AJ; Mota, NFO; Santos, AO; Rosário, CS","1065","2010","12","19","Southern America","Brasil","Pará","Serra da Bocaina","-49.904444","-6.314167",NA,NA,"BHCB021754",NA,NA,"Canaã dos Carajás","700","700",NA,NA,NA,NA,NA,"-49.904444","-6.314167",NA,NA,NA,NA,NA
"206","2020-12-11 11:41:03-03","UFMG","BHCB","27505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Alta Floresta",NA,NA,NA,NA,NA,NA,NA,"Joara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:41:03-03","UFMG","BHCB","27505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Alta Floresta",NA,NA,NA,NA,NA,NA,NA,"Joara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:41:03-03","UFMG","BHCB","36230","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","UHE Queimado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:41:03-03","UFMG","BHCB","36231","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","UHE Queimado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:41:03-03","UFMG","BHCB","36232","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","UHE Queimado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:41:03-03","UFMG","BHCB","93646","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Tameirão Neto, E","3765","2004","01","17","Southern America","Brasil","Minas Gerais","Fazenda Buriti Grande - Plantar.","-45.3567008972168","-18.6044006347656",NA,"Mata alagada do Córrego Mutuca, arbustivo.",NA,NA,NA,"Morada Nova de Minas",NA,NA,"44039","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:41:03-03","UFMG","BHCB","49963","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Salino, A; Morais, PO","s.n.","2000","01","11","Southern America","Brasil","Minas Gerais","Serra do Itatiaiuçu.","-44.301700592041","-20.0702991485596",NA,"Erva com 70cm de altura, crescendo no interior de floresta; folhas cartáceas, flores branco-amareladas.",NA,NA,NA,"Igarapé",NA,NA,"8870","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2016-09-14 05:18:00-03","MO","MOBOT","3215510","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Paul J. M. Maas|Hiltje Maas|Jefferson Prado|D.P. Gomes Silva|R.L.O. Maia|E.C. de Oliveira|José R. Bandeira","Maas 9014","2001","10","17","South America","Brazil","Acre","Mun. Cruzeiro do Sul: Km 30 on raod to Badejo de Cima. Open roadside vegetation on white sand.","-72.7961111","-7.455",NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"214","2015-10-17 14:50:00-03","MO","MOBOT","2535768","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.","Isotype","Boris A. Krukoff","Krukoff 4940","1933","6","19","South America","Brazil","Amazonas","Near mouth of Rio Embira (tributary of Rio Tarauca).","-70.25","-7.5",NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-02-01 04:34:00-03","MO","MOBOT","100802210","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Rocío Rojas|Gregorio Ortiz","Rojas Gonzáles 9163","2013","4","30","South America","Peru","Pasco","Distrito Oxapampa. Comunidad Nativa Alto Lagarto-Convento (Reserva Comunal Yanesha).","-75.3683334","-10.1344444",NA,NA,NA,NA,"C.M. Taylor (MO)","Oxapampa","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","4",NA
"216","2015-10-17 14:55:00-03","MO","MOBOT","100868712","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"H. Maria Baden","Baden 262","2007","6","26","South America","Peru","Loreto","Jenaro Herrera, road Jenaro Herrera to Angamos at CIJH Km 2.","-73.6488889","-4.8997222",NA,NA,NA,NA,"C.M. Taylor","Requena","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"217","2015-10-17 14:50:00-03","MO","MOBOT","3215127","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Michael J. Balick","Balick 1059","1978","8","2","South America","Peru","Loreto","Río Amazonas, Guarnicion Pijuayal near Pebas","-71.91666","-3.08333",NA,NA,NA,NA,"C.M. Taylor","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2015-10-17 14:51:00-03","MO","MOBOT","3215662","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Douglas C. Daly","Daly 7584","1992","3","22","South America","Brazil","Acre","Mun. Cruzeiro do Sul. Basin of Rio Juruá, Igarapé Humaitá, 3.5 hours by motorboat up from confluence with Rio Juruá (opposite Porto Valter). Dense forest and adjacent 'campina' on poorly drained white-sand soils.","-72.78333","-8.26666",NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-10-17 14:51:00-03","MO","MOBOT","3264556","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Sidney T. McDaniel|Manuel Rimachi Y.|Walter C. Holmes|John Bruza","McDaniel 21510","1978","5","20","South America","Peru","Loreto","Dtto. Alto Nanay, trail from mouth of Quebrada Anguilla to interior, lowland forest not unundated over clay.",NA,NA,NA,NA,NA,NA,"C.M. Taylor","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2015-10-17 14:51:00-03","MO","MOBOT","3404186","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Claes Persson","Persson 631","2002","9","21","South America","Peru","Loreto","Jenaro Herrera. Arboretum de Jenaro Herrera.","-73.76666","-4.96666",NA,NA,NA,NA,"C.M. Taylor","Requena","115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2015-10-17 14:51:00-03","MO","MOBOT","508769","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Rodolfo Vásquez|T. Soto","Vásquez Martínez 11866","1989","3","11","South America","Peru","Loreto","Sapuena, Jenaro Herrera, (CDJH). Bosque primario.","-73.75","-4.91666",NA,NA,NA,NA,"C.M. Taylor","Ucayali","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","6",NA
"222","2015-10-17 14:51:00-03","MO","MOBOT","510395","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Juan Celedonia Ruiz M.","Ruiz M. 1209","1988","4","10","South America","Peru","Loreto","Carretera Iquitos-Nauta, Km 60. Bosque primario no inundable.","-73.5","-4.16666",NA,NA,NA,NA,"C.M. Taylor","Maynas","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","4",NA
"223","2015-10-17 14:51:00-03","MO","MOBOT","543179","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"Juan Revilla","Revilla Cardenas 3705","1977",NA,NA,"South America","Peru","Loreto","Vicinity of Iquitos. [Collection data lost].","-73.2472222","-3.7480555",NA,NA,NA,NA,"C.M. Taylor","Maynas","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77-1","4",NA
"224","2015-10-17 14:51:00-03","MO","MOBOT","3216359","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","embirensis","Psychotria embirensis","Steyerm.",NA,"C.A. Cid Ferreira","Cid Ferreira 5962","1985","5","2","South America","Brazil","Amazonas","Mun. de Novo Aripuanã, BR 230. Rod. Transamazônica a 436 km de Humaitá. Mata de terra firme, solo arg. úmido.","-59.83333","-7.16666",NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2018-09-25 14:52:00-03","MO","MOBOT","101070369","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"A. L. Pires da Silveira|Douglas C. Daly|E.C. Oliveira|A.S. Lima","Silveira 567","2013","12","14","South America","Brazil","Rondônia","Parna Mapinguari.","-63.9039001464844","-8.76194000244141",NA,NA,NA,NA,"C.M. Taylor (MO)","Porto Velho",NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"226","2019-02-15 11:29:00-02","MO","MOBOT","100573158","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"P.J. Vidaurre|et al.","Vidaurre 1049","2007","12","10","South America","Bolivia","Pando","Al sur de la Capitania Puero Manoa, en la orilla Izquierda del río Madera. Entrando por el huerto de Don Alcidez.","-65.45","-9.6666667",NA,NA,NA,NA,"C.M. Taylor (MO)","Gral. Federico Roman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","522227","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"James C. Solomon","Solomon 16864","1987","6","2","South America","Bolivia","Pando","Bolivar, Río Manupare. Bosque siempre verde sobre tierra firme.","-67.45","-12.2",NA,NA,NA,NA,"C. M. Taylor","Madre de Dios","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-73","4",NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","523480","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"James C. Solomon","Solomon 7826","1982","5","27","South America","Bolivia","Beni","13 km E of Riberalta on road to Guayaramerín, then 3 km N on side road. Primary forest with some disturbance.","-65.96666","-10.96666",NA,NA,NA,NA,"C. M. Taylor","Vaca Diez","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146","4",NA
"229","2020-03-23 18:28:00-03","MO","MOBOT","3216639","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"S. Bergeron","Bergeron 677","1992","11",NA,"South America","Bolivia","Beni","Alto-Ivón. N. chácobo Maiyochijoni. Bosque secundario (barbecho) de 15 años. Carretera.","-66.0333333","-11.75",NA,NA,NA,NA,"C.M. Taylor","Vaca Diez","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"230","2019-02-15 13:31:00-02","MO","MOBOT","3210064","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Brian M. Boom","Boom 4108","1983","12","8","South America","Bolivia","Beni","Vicinity of the Chácobo Village Alto Ivon, Tropical Wet Forest, terra firme","-66.0333333","-11.75",NA,NA,NA,NA,"B. Boom","Vaca Diez","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"231","2015-06-14 15:33:00-03","MO","MOBOT","3211056","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"E. Stijfhoorn","Stijfhoorn 667","1991","6","13","South America","Bolivia","Beni","Vicinity of the Chácobo village Alto Ivón. Tropical Wet Forest, terra firme. Advanced secondary forest. Very common.","-66.03333","-11.85",NA,NA,NA,NA,"B. Boom '92","Vaca Diez","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-02-15 11:23:00-02","MO","MOBOT","100166425","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"M.A. de Macedo","Macedo 024","1988","5","29","South America","Brazil",NA,"Alta Floresta/Joara-MT.",NA,NA,NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"233","2019-02-15 11:48:00-02","MO","MOBOT","100210068","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Piero G. Delprete","Delprete 10558","2007","12","27","South America","Brazil","Goiás","Mun. Formosa. Lagoa Feia. Floreste sempreverde na beira da lagoa, com copa de 15-25 m.","-47.3044444","-15.5708334",NA,NA,NA,NA,"P.G. Delprete",NA,"930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
