"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"836","2021-02-09 10:12:02-03","UENF","HUENF","739","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","A. Lobão","2018","09","14","Nascimento, M.T.; Da Silva, G.C.","861","1996","08","19","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","39","39","MD; Árvore; Igual a 845","HUENF00000741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2021-02-09 10:12:02-03","UENF","HUENF","4616","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"Archanjo, K.M.P.A.","488","2009","06","17","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944","41º5'25''W","21º17'49''S","61","61","Arbórea","HUENF00004619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2014-07-30 10:40:41-03","CITSF","HXBH","010040","S","Plantae","Annonaceae","Rollinia","sylvatica (st, hill) mart.","Rollinia sylvatica (st, hill) mart.",NA,"Winter, A. M.",NA,NA,NA,"Hatschbach, G. & Cordeiro J.",NA,"1988","11","17","Brasil","PR","Antônio Olinto","Rod. PR-281, Km 6","-50.1972","-25.9861",NA,NA,NA,NA,"5m de altura; flor creme esverdeada. Do erval.",NA,NA,NA,NA,NA,NA,"22130","auto",NA,NA,NA,NA,NA,NA
"839","2014-07-30 10:40:41-03","CITSF","HXBH","013258","S","Plantae","Annonaceae","Rollinia","sylvatica (st, hill) mart.","Rollinia sylvatica (st, hill) mart.",NA,"Werneck, M.",NA,NA,NA,"Werneck, M. et alii",NA,"1997","09","01","Brasil","MG","Belo Horizonte","Mata da PUC-Minas","-43.9378","-19.9208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"840","2014-07-30 10:40:41-03","CITSF","HXBH","011257","S","Plantae","Annonaceae","Rollinia","sylvatica (st, hill) mart.","Rollinia sylvatica (st, hill) mart.",NA,NA,NA,NA,NA,"Sousa et alii",NA,"1994","10","25","Brasil","MG","Betim",NA,"-44.1983","-19.9678",NA,NA,NA,NA,"Cerrado. Fruto verde.",NA,NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA
"841","2014-07-30 10:40:41-03","CITSF","HXBH","012854","S","Plantae","Annonaceae","Rollinia","sylvatica (st, hill) mart.","Rollinia sylvatica (st, hill) mart.",NA,"Meyer, S. T. & Silva, A.F.",NA,NA,NA,"Meyer, S. T. et al.",NA,NA,NA,NA,"Brasil","MG","Belo Horizonte","APE-Barreiro - Parque Estadual do Rola-Moça","-43.9378","-19.9208",NA,NA,NA,NA,"Floresta de galeria",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"842","2021-02-25 10:12:42-03","CVRD","CVRD","8557","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Adriana Lobão","2010","02","03","Luz, A.A. da","136","2004","01","09","BRASIL","MG","Barão de Cocais",NA,"-43.4872016906738","-19.94580078125",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Ariticum do sertão","CVRD008557",NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"21378","auto","Magnoliopsida",NA,NA,NA,NA,NA
"843","2016-01-25 13:36:33-02","CPQBA","CPMA","1818","S","Plantae","Annonaceae¹","Rollinia","sylvatica","Rollinia sylvatica",NA,NA,NA,NA,NA,"Benício",NA,"2002","01","10","Brasil","Paraná","Londrina","São Luis","-51.1627998352051","-23.3103008270264","51º 14' 09","23º 30' 43",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA,NA
"844","2020-09-12 05:00:02-03","US","US","2777068","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. S. Pinheiro","16512","1974","2","27","Brazil","Bahia",NA,"Side road ca.2km from Estiva, about 12km N of Senhor do Bonfim on the BA 130 to Juazeiro","-40.17","-10.38",NA,NA,"620",NA,NA,"US01347234","US01347234_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"845","2020-09-12 05:00:02-03","US","US","2248708","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","2627","1956","2","5","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100",NA,NA,"US01347259","US01347259_01",NA,"Magnoliales","South America",NA,"18533","auto","Dicotyledonae",NA,NA,NA,"1",NA
"846","2020-09-12 05:00:02-03","US","US","2523006","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"J. R. de Mattos & N. F. Mattos","8514","1960","11","17","Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha 7km NNW de Pádua Sales.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"US01347255","US01347255_01",NA,"Magnoliales","South America - Neotropics",NA,"39309","auto","Dicotyledonae",NA,NA,NA,"1",NA
"847","2020-09-12 05:00:02-03","US","US","1234112","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"-. Sellow","1964",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01347264","US01347264_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"848","2020-09-12 05:00:02-03","US","US","2580201","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"I. Valio","300","1964","9","3","Brazil","Minas Gerais","Paraopeba","Horto Florestal","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,"US01347236","US01347236_01",NA,"Magnoliales","South America - Neotropics",NA,"26090","auto","Dicotyledonae",NA,NA,NA,"1",NA
"849","2020-09-12 05:00:02-03","US","US","887593","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"W. E. Safford","436 b","1914","2","27","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01347244","US01347244_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"850","2020-09-12 05:00:02-03","US","US","1543178","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"A. Gehrt","s.n.","1928","9","7","Brazil","São Paulo","São Paulo","Pirajussara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01347263","US01347263_01",NA,"Magnoliales","South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA
"851","2020-09-12 05:00:02-03","US","US","2564926","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"E. P. Heringer","5790","1957","10","18","Brazil","Minas Gerais","Belo Horizonte","Rodv. Paraopeba","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"US01347237","US01347237_01",NA,"Magnoliales","South America - Neotropics",NA,"17082","auto","Dicotyledonae",NA,NA,NA,"1",NA
"852","2020-09-12 05:00:02-03","US","US","2909440","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"A. P. Duarte","3117","1950","9","13","Brazil","Minas Gerais","Sete Lagoas","Estação Experimental Federal","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,"US01347240","US01347240_01",NA,"Magnoliales","South America - Neotropics",NA,"22227","auto","Dicotyledonae",NA,NA,NA,"1",NA
"853","2020-09-12 05:00:02-03","US","US","1592539","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","5288","1930","11","12","Brazil","Minas Gerais","Viçosa","Fazenda do Deserto; road to Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"700",NA,NA,"US01347241","US01347241_01",NA,"Magnoliales","South America - Neotropics",NA,"13937","auto","Dicotyledonae",NA,NA,NA,"1",NA
"854","2020-09-12 05:00:02-03","US","US","2221532","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"J. M. Pires & G. A. Black","2852","1951","1","13","Brazil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"US01347239","US01347239_01",NA,"Magnoliales","South America - Neotropics",NA,"13937","auto","Dicotyledonae",NA,NA,NA,"1",NA
"855","2020-09-12 05:00:02-03","US","US","1592509","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","5120","1930","9","29","Brazil","Minas Gerais","Viçosa","Fazenda de Aguada","-42.8819007873535","-20.7539005279541",NA,NA,"700",NA,NA,"US01347242","US01347242_01",NA,"Magnoliales","South America - Neotropics",NA,"13937","auto","Dicotyledonae",NA,NA,NA,"1",NA
"856","2020-09-12 05:00:02-03","US","US","2172843","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"B. Rambo","39419","1949","1","3","Brazil","Rio Grande do Sul",NA,"Lamí, prope Viamao",NA,NA,NA,NA,NA,NA,NA,"US01347260","US01347260_01",NA,"Magnoliales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"857","2020-09-12 05:00:02-03","US","US","2743368","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"L. B. Smith & R. Reitz","8732","1956","12","18","Brazil","Santa Catarina","Porto União","Near Porto União on the road to Santa Rosa","-51.0783004760742","-26.2381000518799",NA,NA,"750","800",NA,"US01347257","US01347257_01",NA,"Magnoliales","South America",NA,"41804","auto","Dicotyledonae",NA,NA,NA,"1",NA
"858","2020-09-12 05:00:02-03","US","US","2250632","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"L. B. Smith & R. Reitz","8596","1956","12","17","Brazil","Santa Catarina","Canoinhas","30 km W of Canoinhas on the road to Porto União","-50.3899993896484","-26.1772003173828",NA,NA,"750",NA,NA,"US01347258","US01347258_01",NA,"Magnoliales","South America",NA,"50616","auto","Dicotyledonae",NA,NA,NA,"1",NA
"859","2020-09-12 05:00:02-03","US","US","887594","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"W. E. Safford","250 b","1914","1","15","Brazil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,"US01347245","US01347245_01",NA,"Magnoliales","South America - Neotropics",NA,"20044","auto","Dicotyledonae",NA,NA,NA,"1",NA
"860","2020-09-12 05:00:02-03","US","US","887581","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"-- Shamel, -- Dorsett & -- Popenoe","40 b","1913","11","4","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01347247","US01347247_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"861","2020-09-12 05:00:02-03","US","US","887595","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"N. Dosert","436","1914","2","27","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01347243","US01347243_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"862","2020-09-12 05:00:02-03","US","US","2891933","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"I. Válio","300","1964","9","3","Brazil","Minas Gerais","Paraopeba","Horto Florestal","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,"US01347235","US01347235_01",NA,"Magnoliales","South America - Neotropics",NA,"26090","auto","Dicotyledonae",NA,NA,NA,"1",NA
"863","2020-09-12 05:00:02-03","US","US","887580","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"-- Shamel, -- Dorsett & -- Popenoe","39 b","1913","11","4","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01347249","US01347249_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"864","2020-09-12 05:00:02-03","US","US","1391594","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"A. F. Regnell","II 4","1869","10","4","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,"US01347250","US01347250_01",NA,"Magnoliales","South America - Neotropics",NA,"25710","auto","Dicotyledonae",NA,NA,NA,"1",NA
"865","2020-09-12 05:00:02-03","US","US","2700607","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"C. G. Fonseca","18","1961","2","15","Brazil","São Paulo","São Paulo","Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. Ca. 10 km south and 0.8 km east of center of São Paulo (Praça da Sé)","-46.6300010681152","-23.5400009155273",NA,NA,"760",NA,NA,"US01347254","US01347254_01",NA,"Magnoliales","South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA
"866","2020-09-12 05:00:02-03","US","US","3466401","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach & J. Cordeiro","52528","1988","11","14","Brazil","Paraná","Antônio Olinto","Rodovia PR-281, km 6","-50.1972007751465","-25.9860992431641",NA,NA,NA,NA,NA,"US01347251","US01347251_01",NA,"Magnoliales","South America",NA,"22130","auto","Dicotyledonae",NA,NA,NA,"1",NA
"867","2020-09-12 05:00:02-03","US","US","2580153","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"F. C. Hoehne","173","1931","12","7","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01347262","US01347262_01",NA,"Magnoliales","South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA
"868","2020-09-12 05:00:02-03","US","US","887579","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"-- Shamel, -- Dorsett & -- Popenoe","39 b","1913","11","4","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01347248","US01347248_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"869","2020-09-12 05:00:02-03","US","US","2687134","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"G. Eiten, L. T. Eiten & I. Mimura","5890","1965","2","8","Brazil","São Paulo","Paraguaçu Paulista","Fazenda São José, 1 km W of Rio São Mateus and a few km N of main highway (Raposo Tavares) at km 484","-50.8","-22.53",NA,NA,"425","450",NA,"US01347253","US01347253_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"870","2020-09-12 05:00:02-03","US","US","887578","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"-- Shamel, -- Dorsett & -- Popenoe","40b","1913","11","4","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01347246","US01347246_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"871","2020-09-12 05:00:02-03","US","US","2564923","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"E. P. Heringer","4062","1955","9","8","Brazil","Minas Gerais","Paraopeba","Hôrto Florestal","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,"US01347238","US01347238_01",NA,"Magnoliales","South America - Neotropics",NA,"26090","auto","Dicotyledonae",NA,NA,NA,"1",NA
"872","2020-09-12 05:00:02-03","US","US","2403433","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","8334","1959","1","27","Brazil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"US01347256","US01347256_01",NA,"Magnoliales","South America",NA,"15163","auto","Dicotyledonae",NA,NA,NA,"1",NA
"873","2020-09-12 05:00:02-03","US","US","2564795","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach, J. Lindeman & H. Haas","13876","1966","2","14","Brazil","Paraná","Porto Vitória","Rio Jangada","-51.2317008972168","-26.1611003875732",NA,NA,NA,NA,NA,"US02692972","US02692972_01",NA,"Magnoliales","South America",NA,"23747","auto","Dicotyledonae",NA,NA,NA,"1",NA
"874","2020-09-12 05:00:02-03","US","US","2891932","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1931","12","7","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01347261","US01347261_01",NA,"Magnoliales","South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA
"875","2020-09-02 16:19:35-03","Cenargen","CEN","66298","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","J. C. Lopes","2016","05",NA,"Aécio Amaral-Santos","2778","2005","11","29","Brasil","RS","PINHAL DA SERRA","Margem esquerda da barragem da UHE Barra Grande, estrada para Esmeralda (RS).","-51.063333","-27.873611","-51.063333","-27.873611","729","729","Botão floral creme.","CEN00066298","CEN00066298",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"7",NA
"876","2020-09-02 16:19:35-03","Cenargen","CEN","67135","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","J. C. Lopes","2016","05",NA,"Glocimar Pereira-Silva","10066","2005","05","06","Brasil","SC","ANITA GARIBALDI","Área de coleta de fauna D8.","-51.14","-27.792222","-51.14","-27.792222","750","750","Área de influência indireta.","CEN00067135","CEN00067135",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"877","2020-09-02 16:19:35-03","Cenargen","CEN","70312","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","J. C. Lopes","2016","05",NA,"José Francisco Montenegro Valls","9203","1985","10","16","Brasil","MS","CORUMBA","Fazenda São José, Nhecolândia.","-56.716666","-18.916666","-56.716666","-18.916666","100","100","Ramos frouxos. Frutos com mericarpos alados.","CEN00070312","CEN00070312",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"6",NA
"878","2020-09-02 16:19:35-03","Cenargen","CEN","23756","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","B. M. T. Walter","2014","02",NA,"Raymond Mervyn Harley","53633","1999","03","22","Brasil","BA","ABAIRA","Mata de Engenho, Catolés, na estrada para Ouro Verde. Mata na beira da estrada.","-41.798611","-13.32","-41.798611","-13.32",NA,NA,"Folhas coriáceas verde-escuro na face superior, glauco na face inferior. Fruto com polpa doce transparente, sementes pretas. Doação do Herbário Universidade Estatual Feira de Santana - HUEFS (37822). Feira de Santana - Bahia.","CEN00023756","CEN00023756 CEN00023756_1 CEN00023756_2",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"3",NA
"879","2020-09-02 16:19:35-03","Cenargen","CEN","48052","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","B. M. T. Walter","2014","02",NA,"Luciano Paganucci de Queiroz","1673","1987","06","22","Brasil","BA","ITUACU","2 km SE da cidade de Ituaçu.",NA,NA,"-4126667.0","-1380000.0","600","600","Folhas cartáceas discolores. Flores em botões esverdeados. Frutos carnosos castahos. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (7656). Feira de Santana - Bahia.","CEN00048052","CEN00048052",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA
"880","2020-09-02 16:19:35-03","Cenargen","CEN","59641","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","J. C. Lopes","2016","05",NA,"Glocimar Pereira-Silva","9253","2004","11","10","Brasil","GO","SILVANIA","Margem esquerda do Córrego Nove Capões (Mata das Meninas).","-48.46","-16.326388","-48.46","-16.326388","815","815","Área de influência direta (lago).","CEN00059641","CEN00059641",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"881","2020-09-02 16:19:35-03","Cenargen","CEN","80491","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","B. M. T. Walter","2017","06",NA,"Marcelo Fragomeni Simon","1077","2010","10","20","Brasil","RO","PORTO VELHO","Fragmento florestal, 13 km O de Jaci Paraná. Linha de transmissão Jirau - Porto Velho.","-64.516666","-9.2836111","-64.516666","-9.2836111","109","109","Árvore 5m. Fruto imaturo verde. Floresta com clareiras, dossel médio 15m, linhas de drenagem intermitentes.","CEN00080491","CEN00080491",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"8",NA
"882","2020-09-02 16:19:35-03","Cenargen","CEN","87086","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","J. C. Lopes","2016","05",NA,"Marcelo Fragomeni Simon","2074","2013","11","24","Brasil","RO","PORTO VELHO","Margem direita do rio Madeira, 5 km W do porto da balsa para vila São Lourenço. Parcela T6P1.","-65.048055","-9.5983333","-65.048055","-9.5983333","90","90","Arvoreta com 3 m de altura. Flores creme.","CEN00087086","CEN00087086",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"8",NA
"883","2020-09-02 16:19:35-03","Cenargen","CEN","48122","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","B. M. T. Walter","2014","02",NA,"Raymond Mervyn Harley","53414","1999","01","08","Brasil","BA","ABAIRA","Mata do Engenho, Catolés, na estrada para Ouro Verde.","-41.6636009216309","-13.2496995925903","-4179861.0","-1332000.0",NA,NA,"Pétalas amarelas. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (37603). Feira de Santana - Bahia.","CEN00048122","CEN00048122 CEN00048122_1",NA,NA,NA,"Exsicatas","26531","auto",NA,NA,NA,NA,"2",NA
"884","2020-09-02 16:19:35-03","Cenargen","CEN","30129","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","B. M. T. Walter","2014","02",NA,"Glocimar Pereira-Silva","3445","1996","03","07","Brasil","MA","BALSAS","Projeto de Balsas; Condomínio Kissy; Lote 23.","-46.0355987548828","-7.53249979019165",NA,NA,"470","470",NA,"CEN00030129","CEN00030129",NA,NA,NA,"Exsicatas","222094","auto",NA,NA,NA,NA,"2",NA
"885","2020-09-02 16:19:35-03","Cenargen","CEN","84081","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","B. M. T. Walter","2014","02",NA,"C. M. Vieira","408","1993","09","12","Brasil","RJ","RIO DE JANEIRO","Estraeda para Fazenda ouro Verde.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Ramos jovens e pecíolos ferrugíneos; folhas discolores, face adaxial verde ferrugínea; flores com cálice ferrugíneos, pétalas verdes ferrugínea. Doação do Jardim Botânico do Rio de Janeiro - RB 339084","CEN00084081","CEN00084081",NA,NA,NA,"Exsicatas","57442","auto",NA,NA,NA,NA,NA,NA
"886","2019-07-05 10:11:15-03","UFG","HJ","1744","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"Souza, L.F.","1978","2005","02","23","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S","620","620",NA,"HJ00001744","HJ00001744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
