"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","typeStatus","previousCatalogNumber"
"142","2016-01-08 17:08:17-02","F","FMNH-PTERIDOPHYTES","C0649825F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"C0649825F","C0649825F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"143","2016-01-08 17:10:28-02","F","FMNH-PTERIDOPHYTES","C0649827F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"C0649827F","C0649827F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"144","2016-01-08 17:11:05-02","F","FMNH-PTERIDOPHYTES","C0649828F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"C0649828F","C0649828F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"145","2020-02-07 13:49:02-03","F","FMNH-PTERIDOPHYTES","C0649829F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","R. O. Cunningham","s.n.","1868",NA,"South America","Chile",NA,NA,NA,NA,NA,NA,"C0649829F","C0649829F_01",NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"146","2020-09-12 05:00:02-03","US","US","2138607","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Diem","551","1942","4","South America","Argentina","Rio Negro","Lago Nahuel Huepe, Puerto Blast",NA,NA,NA,NA,"US01416313",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"147","2020-09-12 05:00:02-03","US","US","1058571","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Frere Claude Joseph","1009","1920","1","South America","Chile",NA,"Temuco",NA,NA,NA,NA,"US01416321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"148","2020-09-12 05:00:02-03","US","US","1544448","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Frere Claude Joseph","5949","1929","1","South America","Chile",NA,"Lanalhne [interpreted]",NA,NA,NA,NA,"US01416318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"149","2020-09-12 05:00:02-03","US","US","1692440","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","v. Luetzelburg","6849","1916","6","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Orgaôs: Morro Assu",NA,NA,NA,NA,"US01416304","US01416304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","2420864","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","G. Hatschbach","7072","1960","6","South America","Brazil","Paraná","Mun. Guartuba, Serra de Araçatuba","1350",NA,NA,NA,"US01416301","US01416301_01",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"151","2020-09-12 05:00:02-03","US","US","2291262","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","A. C. Brade","16633","1940","8","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Orgãos, Picada Rancgho Frio no leito Paquequer",NA,NA,NA,NA,"US01416308","US01416308_01",NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","2361880","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","A. C. Brade","11526","1932","3","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Orgãos","2100",NA,NA,NA,"US01416311","US01416311_01",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","1422665","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Frere Claude Joseph","5784","1928","9","South America","Chile",NA,"Jemuco [interpreted]",NA,NA,NA,NA,"US01416319","US01416319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"154","2020-09-12 05:00:02-03","US","US","532153","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","ex herb. E. Warming","s.n.",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"US01416309","US01416309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","1498276","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Y. Mexia","4069","1929","11","South America - Neotropics","Brazil","Espírito Santo","S.E. slope of Serra da Caparaó","2460","2550",NA,NA,"US01416306","US01416306_01",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"156","2020-09-12 05:00:02-03","US","US","826459","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","R. A. Philippi","s.n.","1888",NA,"South America","Chile","Magallanes y de la Antártica Chilena (XII)",NA,NA,NA,NA,NA,"US01416315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US","2700324","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Diem","1041","1947","10","South America","Argentina","Rio Negro","Puerto Blast","800",NA,NA,NA,"US01416312",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"158","2020-09-12 05:00:02-03","US","US","1422661","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Frere Claude Joseph","5770","1928","9","South America","Chile",NA,"Jemuco [interpreted]",NA,NA,NA,NA,"US01416320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","2706589","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","G. Hatschbach","24953","1970","10","South America","Brazil","Paraná","Serra de Emboque (mun. Piraquara)",NA,NA,NA,NA,"US01416303","US01416303_01",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","2563970","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","G. Hatschbach","8237","1961","8","South America","Brazil","Paraná","Mun, Campina Cde. do Sul, Serra de Capivary Grande","1800",NA,NA,NA,"US01416302","US01416302_01",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","2083128","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","A. C. Brade","16633","1940","8","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Orgãos, Picada Rancgho Frio no leito do Rio Paquequer",NA,NA,NA,NA,"US01416307","US01416307_01",NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"162","2020-09-12 05:00:02-03","US","US","2361669","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Castellanos, --","s.n.","1945","2","South America","Argentina",NA,"Lago Menendez, Brazo Norte, Gob. Chubut",NA,NA,NA,NA,"US01416314",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"163","2020-09-12 05:00:02-03","US","US","1283131","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Frere Claude Joseph","3174","1925","11","South America","Chile",NA,NA,NA,NA,NA,NA,"US01416317","US01416317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","1527129","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","v. Luetzelburg","6849","1916","6","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Orgais [interpreted]",NA,NA,NA,NA,"US01416310","US01416310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","1917522","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","A. C. Brade","16633","1940","8","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Orgãôs, Picada Rancho Frio no leito do Rio Paquequer",NA,NA,NA,NA,"US01416305","US01416305_01",NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"166","2020-09-02 16:29:45-03","Cenargen","CEN","113011","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Alexander Curt Brade","16633","1940","08",NA,"Brasil","RJ","Picada Rancho Frio, npo leito do Rio Paquequer. Serra dos Órgãos.","1600","1600","Exsicatas","Sob pedras e rochedos.. Doação do Jardim Botânico do Rio de Janeiro - Herbário RB (42952). Rio de Janeiro.","CEN00113011",NA,"A. C. Brade","23","TERESOPOLIS","-42.9655990600586","-22.4122009277344","38539","auto","1941",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"167","2019-12-09 17:30:02-03","UFPR","EFC","16218","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Souza, I.",NA,"2017","04",NA,"Brasil","Paraná","Morro dos Perdidos","1420","1420",NA,"Rupícula 5m, na floresta nebular. Floresta Ombrófila Densa Altomontana","EFC016218",NA,"Souza, I.","20","Tijucas do Sul","-48.9567","-25.8894",NA,NA,"2017","11","24",NA,"-48.9567","-25.8894",NA,NA,NA,NA,NA
"168","2019-12-09 17:30:02-03","UFPR","EFC","15058","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Völtz, R.R.; Santos, G.H.; Bizarro, O.M.R.","869","2014","03",NA,"Brasil","Paraná","Serra do Capivarí, morro Capivarí Grande","1575","1575",NA,"Erva epífita crescendo no interior da Floreta Ombrófila Densa Altomontana","EFC015058",NA,"Matos, F.","16","Campina Grande do Sul","-48.8212","-25.1352",NA,NA,"2016","04","13",NA,"-48.8212","-25.1352",NA,NA,NA,NA,NA
"169","2019-10-29 10:07:51-03","UFPR","EFC","9693","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Kersten, R.","326","1999","05",NA,"Brasil","Paraná","Morro Capivari Grande",NA,NA,NA,NA,"EFC009693",NA,NA,"01","Campina Grande do Sul","-48.8215","-25.1377",NA,NA,NA,NA,NA,NA,"-48.8215","-25.1377",NA,NA,NA,NA,NA
"170","2018-10-08 09:56:54-03","UFSS","REAL","1","S","Plantae","Monilophyta",NA,"Hymenophyllaceae","Hymenophyllum","magelanicum",NA,"Hymenophyllum magelanicum","(Klotzsch) Kunze","Silva, A.F.; Alves-Silva, L.; Pauletti, J.; Ristow, R.; Alves-Silva, L.; Pauletti, J.; Ristow, R.","s.n.","2014","02",NA,"Brasil","Paraná","Cume do Morro do Anhangava","1406","1406",NA,NA,NA,NA,"Alves-Silva, L.","24","Quatro Barras","-49.002472","-25.388194",NA,NA,"2014","02","25",NA,"-49.002472","-25.388194",NA,NA,NA,NA,NA
"171","2018-10-08 09:56:54-03","UFSS","REAL","272","S","Plantae","Monilophyta",NA,"Hymenophyllaceae","Hymenophyllum","magelanicum",NA,"Hymenophyllum magelanicum","(Klotzsch) Kunze","Silva, A.F.; Alves-Silva, L.; Pauletti, J.; Ristow, R.; Alves-Silva, L.; Pauletti, J.; Ristow, R.","s.n.","2014","02",NA,"Brasil","Paraná","Cume do Morro do Anhangava","1406","1406",NA,NA,NA,NA,"Alves-Silva, L.","24","Quatro Barras","-49.002472","-25.388194",NA,NA,"2014","02","25",NA,"-49.002472","-25.388194",NA,NA,NA,NA,NA
"172","2014-04-04 18:29:18-03","PNFM","IRAI","2524","S","Plantae","Monilophyta",NA,"Hymenophyllaceae","Hymenophyllum","magelanicum",NA,"Hymenophyllum magelanicum","(Klotzsch) Kunze","Ristow, R.","751","2010","07",NA,"Brasil","Paraná","Abrigo I, Trilha para o Pico Paraná","1470","1470",NA,NA,"IRAI00002524",NA,"Michelon, C.","04","Antonina","-48.823972","-25.246722",NA,NA,"2013","03","08",NA,"-48.823972","-25.246722",NA,NA,NA,NA,NA
"173","2014-04-04 18:29:18-03","PNFM","IRAI","4153","S","Plantae","Monilophyta",NA,"Hymenophyllaceae","Hymenophyllum","magelanicum",NA,"Hymenophyllum magelanicum","(Klotzsch) Kunze","Ristow, R.","1601","2011","08",NA,"Brasil","Paraná","Morro Capivari Grande","1563","1563",NA,"Epífita. Floresta Ombrófila Densa","IRAI00004153",NA,"Michelon, C.","06","Antonina","-48.820611","-25.133528",NA,NA,"2013","03","08",NA,"-48.820611","-25.133528",NA,NA,NA,NA,NA
"174","2014-04-04 18:29:18-03","PNFM","IRAI","8529","S","Plantae","Monilophyta",NA,"Hymenophyllaceae","Hymenophyllum","magelanicum",NA,"Hymenophyllum magelanicum","(Klotzsch) Kunze","Silva, A.F.","s.n.","2014","02",NA,"Brasil","Paraná","Cume do Morro do Anhangava","1406","1406",NA,"Sub-bosque","IRAI00008529",NA,"Alves-Silva, L.","24","Quatro Barras","-49.002472","-25.388194",NA,NA,"2014","02","25",NA,"-49.002472","-25.388194",NA,NA,NA,NA,NA
"175","2020-07-23 12:08:59-03","CEPLAC","CEPEC","122384","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum",NA,"F. B. Matos","1154","2006","05",NA,"Brasil","Bahia","Parque Nacional Saint-Hilaire (Serra da Prata).",NA,NA,NA,NA,NA,NA,"F. B. Matos","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA
"176","2020-02-11 18:25:47-03","UFMG","BHCB-SL","145301","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1232","2010","12","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","1811","1811",NA,"Terrestre no interior de mata ciliar, próximo a rio.",NA,NA,"Almeida, TE","03","Iúna","-42.403194","-20.682694",NA,NA,"2010","10","03",NA,"-42.403194","-20.682694",NA,NA,NA,NA,NA
"177","2020-02-11 18:25:47-03","UFMG","BHCB-SL","182723","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Salino, A; Moura, IO","16247","2016","09","América","Brasil","Minas Gerais","Parque Nacional do Caparaó, Cachoeira Bonita. Mata Nebular","1795","1795",NA,"Rupícola. Dried in alcohol 70%",NA,NA,"Gonzatti, F","16","Espera Feliz","-41.8375","-20.406667",NA,NA,"2017","02","20",NA,"-41.8375","-20.406667",NA,NA,NA,NA,NA
"178","2020-02-11 18:25:47-03","UFMG","BHCB-SL","110126","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Salino, A; et al.","11956","2007","04","América","Brasil","Santa Catarina","Fazenda Farofa, trilha do meio antes do campo drenado, em direção ao campo de altitude.","1535","1535",NA,"Epífita, base de xaxim (Dicksonia sellowiana), interior de mata.",NA,NA,"Salino, A","04","Urupema","-49.881389","-27.921583",NA,NA,"2007","04",NA,NA,"-49.881389","-27.921583",NA,NA,NA,NA,NA
"179","2020-02-11 18:25:47-03","UFMG","BHCB-SL","143898","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Souza, FS; Machado, TM; Santos, AMO; Jorge, TB; Burkowski, PM","1145","2010","11","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, Cachoeira Bonita. Datum WGS84.","1834","1834",NA,"Terrestre na mata ciliar.",NA,NA,"Souza, FS","04",NA,"-42.403028","-20.685472",NA,NA,"2010","11","04",NA,"-42.403028","-20.685472",NA,NA,NA,NA,NA
"180","2021-01-12 15:24:15-03","UFMG","BHCB-SL","133751","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Gasper, AL de; Verdi, M","1882","2009","05","América","Brasil","Santa Catarina","Morro das Torres, Interior do fragmento. Floresta ombrófila mista. Estádio avançado.","1432","1432",NA,"Epífita. Florística IFFSC 214 (epífita).",NA,NA,"Gasper, AL de","07","Rio Rufino","-49.86","-27.9",NA,NA,"2009","08","03",NA,"-49.86","-27.9",NA,NA,NA,NA,NA
"181","2020-02-11 18:25:47-03","UFMG","BHCB-SL","141567","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Salino, A; Almeida, TE; Gasper, AL de","14739","2010","04","América","Brasil","Santa Catarina","Morro da Igreja, Floresta Nebular","1685","1685",NA,"Rupícola a beira de riacho. PRENSADO EM ÁLCOOL","BHCB001799","BHCB001799","Salino, A","08","Urubici","-49.48","-28.123333",NA,NA,"2010","04","08",NA,"-49.48","-28.123333",NA,NA,NA,NA,NA
"182","2020-02-11 18:25:47-03","UFMG","BHCB-SL","110160","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Salino, A; et al.","11990","2007","04","América","Brasil","Santa Catarina","Limite de município Painel/ Urupema, Fazenda Farofa, trilha do rio Caveira. Vegetação Secundária de Floresta Ombrófila Mista Aluvial.","1360","1360",NA,"Terrestre em húmus na margem do rio.",NA,NA,"Salino, A","05",NA,"-49.87","-27.938889",NA,NA,"2007","04",NA,NA,"-49.87","-27.938889",NA,NA,NA,NA,NA
"183","2020-02-11 18:25:47-03","UFMG","BHCB-SL","120568","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Brade, AC","16633","1940","08","América","Brasil","Rio de Janeiro","Serra dos Órgãos","1600","1600",NA,NA,NA,NA,"Brade, AC","23","Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto","1940","08","23",NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-02-26 09:29:28-03","NHMLondon","NHM-LONDON-BOT","BM001019657","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","George Gardner; b.1812; d.1849; Gardner","5950",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA,NA,"-44.096503","-19.690239",NA,NA,NA,"Syntype","NHMUK:ecatalogue:2608637"
"185","2015-02-26 09:29:28-03","NHMLondon","NHM-LONDON-BOT","BM001019658","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","George Gardner; b.1812; d.1849; Gardner","5950","1842","01",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,"-42.734744","-22.357014",NA,NA,NA,NA,NA,NA,"-42.734744","-22.357014",NA,NA,NA,"Syntype","NHMUK:ecatalogue:2608638"
"186","2015-02-26 09:29:28-03","NHMLondon","NHM-LONDON-BOT","BM001072747","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Auguste François Marie Glaziou; b.1828; d.1906; Glaz.","4449",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2477308"
"187","2020-11-12 17:00:12-03","UEL","FUEL","52450","PreservedSpecimen","Plantae","Tracheophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Grizzon, M; Gaio, J; Barboza, E; Brotto. M.; Silva, J","163","2013","01",NA,"Brasil","Paraná","Serra da Igreja","1000","1000",NA,NA,"FUEL000054",NA,"Gonzatti, F","22","Morretes","-48.834400177002","-25.476900100708","30514","auto","2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-20 14:56:37-03","UFSC","FLOR","50304","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","(Klotzsch) Willd. ex Kunze","Grizzon, M.; Gaio, J.; Barboza, E.; Broto, M. & Silva, J.","163","2013","01",NA,"Brasil","Paraná","Serra da Igreja.","1000","1000",NA,"epífita","FLOR0050304","FLOR0050304","Gonzatti, F.","22","Morretes","-48.834400177002","-25.476900100708","30514","auto","2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:46:36-03","UFRGS","ICN","001798","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Brade, AC","s.n.",NA,NA,"América do Sul","Brasil","ES",NA,"1900","1900",NA,NA,NA,NA,"Brade, A",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:46:36-03","UFRGS","ICN","187785","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Nervo, MH; Buzatto, CR","902","2013","06","América do Sul","Brasil","RS","Parque Aparados da Serra Geral - Face Norte. Fazenda Boff.","1089","1089",NA,"Epífita.; Floresta Ombrófila Densa Altomontana",NA,NA,"Windisch, PG","24","Cambará do Sul","-50.0975","-29.184722",NA,NA,"2013","06","24",NA,"-50.0975","-29.184722",NA,NA,NA,NA,NA
"191","2021-02-08 12:46:36-03","UFRGS","ICN","114014","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Windisch, PG","8738","1997","04","América do Sul","Brasil","RS","Distr. Silveiras; pico Montenegro; coxilhas com campo e formaçõe","1300","1300",NA,"Sobre tronco caído, na mata nebular",NA,NA,"Windisch, PG","27","São José dos Ausentes","-50.0657997131348","-28.7483005523682","42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:46:36-03","UFRGS","ICN","085312","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Bueno, RM","s.n.",NA,NA,"América do Sul","Brasil","RS","Fortaleza; Interior do perau, em rocha.",NA,NA,NA,NA,NA,NA,"Windisch, PG",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:46:36-03","UFRGS","ICN","114015","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Windisch, PG","8741","1997","04","América do Sul","Brasil","RS","Distrito Silveiras; Pico Monte Negro","1300","1300",NA,"Epífita na mata nebular",NA,NA,"Windisch, PG","27","São Francisco de Paula","-50.5835990905762","-29.4480991363525","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
