"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","dayIdentified","class","fieldNumber","individualCount","sex"
"748","2020-09-12 05:00:02-03","US","US","2222449","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. M. Pires & G. A. Black","554","1945","11","7","Brazil","Pará",NA,"Estado do Pará. Belém, Água Preta.",NA,NA,NA,NA,NA,NA,"US01223437","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223437_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"749","2020-09-12 05:00:02-03","US","US","3336313","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"H. T. Beck & R. Souza","222","1987","10","29","Brazil","Pará",NA,"Pará. Ilha de Marajó. Rio Anajás","-50.17","-1",NA,NA,NA,NA,"US01223443","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223443_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"750","2020-09-12 05:00:02-03","US","US","3170594","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"D. C. Daly, D. G. Campbell, A. S. Silva & R. P. Bahia","D693","1980","10","20","Brazil","Maranhão",NA,"Campo in sandy soil. Approx. 40 km W of Caxias on BR 135 near km 512.","-43.78","-4.7",NA,NA,NA,NA,"US01223440","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223440_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"751","2020-09-12 05:00:02-03","US","US","3570969","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"P. Acevedo-Rodriguez, C. Zartman, R. Fernandes & J. Brito","14638","2008","8","18","Brazil","Amazonas",NA,"Amazonas: Tunuí (community on middle Rio Içana), Igarape Jacitarí.","-68.1544","1.39003",NA,NA,NA,"NY, MO, K, F, GH, P, US",NA,"South America - Neotropics",NA,NA,NA,"Malvales","Zartman, C. E., National Institute for Amazonian Reseach (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"752","2020-09-12 05:00:02-03","US","US","3557635","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"D. Toriola-Marbot","260","1992","6","22","French Guiana",NA,NA,"Savane Yiyi, R.N. 1","-53.15","5.48",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Toriola-Marbot, D.",NA,"2",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"753","2020-09-12 05:00:02-03","US","US","425545","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. S. Jenman","7704","2001","6",NA,"Guyana",NA,NA,"Central avenue, inside the avenue, north side, little above the small bridge",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"754","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"H. D. Clarke","1333","1996","3","18","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; Akromukru Transect at Akromukru Falls, Essequibo R.","-58.5","4.33333",NA,NA,NA,NA,NA,"South America - Neotropics","Bulky fruit",NA,NA,"Malvales","Clarke, H. D., University of North Carolina (Asheville)",NA,"70","90",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"755","2020-09-12 05:00:02-03","US","US","1231546","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. S. de la Cruz","2802","1922","11","23","Guyana","Cuyuni-Mazaruni",NA,"Kamakusa, Upper Mazaruni R.","-59.9","5.95",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"756","2020-09-12 05:00:02-03","US","US","1615665","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"H. M. Curran","1","1918","4","9","Brazil","Pará",NA,"State of Pará.",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A. G. M.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"757","2020-09-12 05:00:02-03","US","US","425552","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. S. Jenman","7715","2001","6",NA,"Guyana",NA,NA,"Between Walry's house and nursery",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"758","2020-09-12 05:00:02-03","US","US","425569","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. S. Jenman","7734","2001","7",NA,"Guyana",NA,NA,"Dr. Wisharts, house with iron railings near, right hand side going north curb SE",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"759","2020-09-12 05:00:02-03","US","US","425546","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. S. Jenman","7706","2001","6",NA,"Guyana",NA,NA,"Croal St., opposite the Tramways stables",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"760","2020-09-12 05:00:02-03","US","US","3405655","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"M.-F. Prévost","4026","2000","9","29","French Guiana","Cayenne",NA,"Centre ORSTOM de Cayenne","-52.31","4.94",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Prévost, M.-F.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"761","2020-09-12 05:00:02-03","US","US","2429207","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"P. A. Sagot","s.n.","1858",NA,NA,"French Guiana",NA,NA,"Karouany","-53.8","5.6",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"762","2020-09-12 05:00:02-03","US","US","USw13100","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. Stahel","301",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"763","2020-09-12 05:00:02-03","US","US","USw13100","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. Stahel","301",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"764","2020-09-12 05:00:02-03","US","US","1056265","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"A. S. Hitchcock","17093","1919","12","3","Guyana","Cuyuni-Mazaruni",NA,"Penal Settlement, on W side of Essequibo River, near mouth of Mazaruni River","-58.65","6.4",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"765","2020-09-12 05:00:02-03","US","US","3263884","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"L. J. Gillespie, C. L. Kelloff & S. Tiwari","2413","1989","10","27","Guyana","E. Berbice-Corentyne",NA,"Canje River near Black Bush canal","-57.3667","6.08333",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Gillespie, L. J.",NA,NA,"10",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"766","2020-09-12 05:00:02-03","US","US","1190758","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. S. de la Cruz","2429","1922","10","12","Guyana","U. Demerara-Berbice",NA,"Wismar vic., on the Demerara River","-58.31","6",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"767","2020-09-12 05:00:02-03","US","US","2569448A","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"H. García Barriga","16099","1958","8","5","Colombia","Cundinamarca",NA,"Dept. Cundinamarca: Carretera de Bogotá a Honda, entre Guaduas y Honda.",NA,NA,NA,NA,NA,NA,"US01223411","South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,"300","850",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"768","2020-09-12 05:00:02-03","US","US","2343744","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"A. Ducke","2573","1956","11","14","Brazil","Ceará",NA,"Estado do Ceara: Fortaleza, Messejana, margem do rio Ceasau.",NA,NA,NA,NA,NA,NA,"US01223436","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223436_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"769","2020-09-12 05:00:02-03","US","US","2440160","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"C. Feddema","2043","1962","3","27","Colombia","Antioquia",NA,"Antioquia: Along the banks of Río León from the mouth to approx. 5 km. upstream.","-76.75","7.92",NA,NA,NA,NA,"US01223416","South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"770","2020-09-12 05:00:02-03","US","US","2571076A","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"L. Y. T. Westra","48541","1960","10","2","Brazil","Amapá",NA,"Territorio Amapa, Rio Oiapoque: Margin of river. Cachoeira Camaraua, about 3 km. south of mouth of Riv. Camopi","-52.32","3.17",NA,NA,NA,NA,"US01223438","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223438_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"771","2020-09-12 05:00:02-03","US","US","2593114","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"W. A. Archer","7545","1942","2","8","Brazil","Pará",NA,"Jardim Botanico do Museu Goeldi, Belem.",NA,NA,NA,NA,NA,NA,"US01223448","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223448_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"772","2020-09-12 05:00:02-03","US","US","1443804","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"A. Ducke","21006","1926","11","13","Brazil","Pará",NA,"Belem do Pará cis paludibus.",NA,NA,NA,NA,NA,NA,"US01223451","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223451_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"773","2020-09-12 05:00:02-03","US","US","2617704","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. S. Rodrigues","117","1959","2","22","Brazil","Amazonas",NA,"Rio Negro, em frente a Ilha das flôres",NA,NA,NA,NA,NA,NA,"US01223441","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223441_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"774","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"T. Hollowell, K. David, K. M. Redden & A. Benjamin","467","2001","4","17","Guyana","Barima-Waini",NA,"Hossororo, near Port Kumaka via Aruka river","-59.8047","8.16861",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"775","2020-09-12 05:00:02-03","US","US","2621136","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"B. Maguire & J. J. Wurdack","35541","1953","4","12","Venezuela","Amazonas",NA,"Río Guainía, between Río Negro and Comunidad","-67.05","2.03",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A. G. M.",NA,"100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"776","2020-09-12 05:00:02-03","US","US","425557","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"E. Jenman","7717","1901","6",NA,"Guyana",NA,NA,"Deer Park (Maipiourie).",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A. G. M.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"777","2020-09-12 05:00:02-03","US","US","3634039","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"D. Loubry","1324","1991","9","4","French Guiana",NA,NA,"Crique Plomb, Bassin du Sinnamary","-53.01","5.01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"778","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"E. Forbes, K. M. Redden, R. Williams & C. Perry","329","2002","12","7","Guyana","Cuyuni-Mazaruni",NA,"Imbaimadai; Partang R. along riverbank, past first rapids NE of Base Camp","-60.2806","5.70292",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"873",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"779","2020-09-12 05:00:02-03","US","US","425556","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"E. Jenman","7717","1901","6",NA,"Guyana",NA,NA,"Deer Park (Maipiourie).",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A. G. M.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"780","2020-09-12 05:00:02-03","US","US","616723","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"M. R. Schomburgk","1397","1843","8",NA,"Guyana",NA,NA,"Pomeroon",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"781","2020-09-12 05:00:02-03","US","US","425562","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. S. Jenman","7722","2001","7",NA,"Guyana",NA,NA,"No. 2 lake south side",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"782","2020-09-12 05:00:02-03","US","US","3368248","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"A. .R. A. Görts-van Rijn & L. van der Wollenberg","479","1992","12","1","Guyana",NA,NA,"Along Kamuni R., trib. of Demerara R., upstream from Santa Mision.","-58.38","6.5",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","van der Wollenberg, L. J. W.",NA,NA,"200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"783","2020-09-12 05:00:02-03","US","US","1123259","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. Wachenheim","83",NA,NA,NA,"French Guiana",NA,NA,"Maroni",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"784","2020-09-12 05:00:02-03","US","US","425564","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"E. Jenman","7727","1901","7",NA,"Guyana",NA,NA,"North border going to Lamaha from lodge.",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A. G. M.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"785","2020-09-12 05:00:02-03","US","US","2222939","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"H. Gines","4992","1952","12",NA,"Venezuela","Delta Amacuro",NA,"Ibaruma","-60.71","8.41",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,"15",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"786","2020-09-12 05:00:02-03","US","US","3386781","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. Cuatrecasas & L. Willard","26226","1961","10","5","Colombia","Antioquia",NA,"San Jerónimo, Granja Experimental de Cacao",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,"820","820",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"787","2020-09-12 05:00:02-03","US","US","3690886","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. Cuatrecasas & L. Willard","26226","1961","10","5","Colombia","Antioquia",NA,"San Jeronimo, Granja Experimental de Cacao",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,"820",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"788","2020-09-12 05:00:02-03","US","US","425563","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"E. Jenman","7727","1901","7",NA,"Guyana",NA,NA,"North border going to Lamaha from lodge.",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A. G. M.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"789","2020-09-12 05:00:02-03","US","US","1122654","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. S. de la Cruz","1412","1922","5","30","Guyana","U. Takutu-U. Essequibo",NA,"Dadanawa, vic., upper Rupununi R.","-59.5","2.75",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"790","2020-09-12 05:00:02-03","US","US","1231384","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. S. de la Cruz","2615","1922","10","30","Guyana","U. Demerara-Berbice",NA,"Malali, Demerara R.","-58.35","5.61",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Malvales","Robyns, A.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"791","2020-09-12 05:00:02-03","US","US","3337157","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"C. A. Cid Ferreira","9072","1987","8","21","Brazil","Roraima",NA,"Mun. São Luiz do Anauá, Roraima. Entre kms 350 e 355 da Estrada Manaus - Caracaraí (BR-174) próximo ao Equador.","-60.75",NA,NA,NA,NA,NA,"US01223405","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223405_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"792","2020-09-12 05:00:02-03","US","US","3181582","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"G. T. Prance, O. Huber & E. L. Silva","29852","1985","7","26","Brazil","Amazonas",NA,"N margin of Rio Aracá just above Igarapé Sauadaua","-63.13","0.22",NA,NA,NA,NA,"US01223403","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223403_01","80",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"793","2020-09-12 05:00:02-03","US","US","2450728","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"O. Klann","311","1960","12","15","Brazil","Rio de Janeiro",NA,"Guanabara, Rio De Janeiro, Inst. Osw. Cruz.",NA,NA,NA,NA,NA,NA,"US01223434","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223434_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"794","2020-09-12 05:00:02-03","US","US","2571075A","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"L. Y. T. Westra","48545","1960","10","2","Brazil","Amapá",NA,"Territorio Amapa, Cach. Camaraua, 2 km S of mouth of Riv. Camopi","-52.32","3.17",NA,NA,NA,NA,"US01223439","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223439_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"795","2020-09-12 05:00:02-03","US","US","3107501","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"J. L. Santos & J. A. Coelho","725","1984","3","15","Brazil","Roraima",NA,"Estrada Manaus - Caracaraí km 520 a 550, Município de Caracaraí",NA,NA,NA,NA,NA,NA,"US01223404","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223404_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"796","2020-09-12 05:00:02-03","US","US","2761898","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"C. D. Játiva & C. C. Epling","1114","1966","7","19","Ecuador","Esmeraldas",NA,"Rio Santiago. River margin from La Trocha to junction with Onzole",NA,NA,NA,NA,NA,NA,"US01223419","South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"797","2020-09-12 05:00:02-03","US","US","3583229","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Krolll, --","72","1986","7","1","Peru","Huánuco",NA,"Dtto. Yuyapichis, Prov. Puerto Inco, Depto. Huanuco.","-75.03","-9.67",NA,NA,NA,NA,"US01223424","South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,"270",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"798","2020-09-12 05:00:02-03","US","US","1997017","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"R. E. Schultes & F. Lopéz","10056A","1948","6",NA,"Colombia","Vaupés",NA,"Vaupés: Rio Guainia basin, Rio Naquieni, vicinity of Cerro Monachi",NA,NA,NA,NA,NA,NA,"US01223408","South America - Neotropics",NA,NA,NA,"Malvales",NA,"US01223408_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"799","2020-09-12 05:00:02-03","US","US","3501832","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica occidentalis","Cuatrec.",NA,NA,"J. Cuatrecasas","15885","1944","2","2","Colombia","Valle del Cauca",NA,"Costa del pacífico; río Yurumanguí: Veneral.",NA,NA,NA,NA,NA,NA,"US00901724","South America - Neotropics",NA,NA,NA,"Malvales",NA,NA,"5","50",NA,NA,"occidentalis","Isotype",NA,"Dicotyledonae",NA,"1",NA
"800","2020-09-02 16:32:41-03","Cenargen","CEN","57652","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2001","01","Ernestino de S. Gomes Guarino","594","2001","01","17","Brasil","DF","BRASILIA","Estrada que liga a Sede da Fazenda Sucupira (FAZ) ao restaurante.",NA,"-15.866666","-4800000.0","-15.866666",NA,"Fruto na carpoteca. Planta introduzida na fazenda.","CEN00057652",NA,"Exsicatas",NA,NA,NA,"E. S. G. Guarino & P. A. Salles","CEN00057652","1110","1110",NA,NA,NA,NA,NA,NA,NA,"1",NA
"801","2020-09-02 16:32:41-03","Cenargen","CEN","84899","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Gabriel Damasco do Vale","260","2007","01","25","Brasil","DF","BRASILIA","Fazenda Sucupira. Próxima à churrasqueira, próxima ao córrego Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00084899",NA,"Unicata",NA,NA,NA,NA,"CEN00084899",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"1",NA
"802","2020-09-02 16:32:41-03","Cenargen","CEN","85679","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2011","05","Eniel David Cruz","349","2011","05","17","Brasil","PA","MOJU",NA,"-48.7689018249512","-1.88389003276825",NA,NA,NA,"Doação do Herbário IAN - Belém - Pará - Brasil. Registro: 186664","CEN00085679",NA,"Exsicatas",NA,NA,NA,"J. C. Freitas","CEN00085679",NA,NA,"186920","auto",NA,NA,NA,NA,NA,"1",NA
