"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","order","fieldNumber","preparationType","individualCount","class","typeStatus"
"100","2019-11-01 14:54:34-03","UnB","UB","96744","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Ratter, JA","3379","1976","08","04","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower",NA,NA,"Perennial herb with shoots 0,8m. Heads cream; In cerradão",NA,NA,NA,"Brasília","-47.916667","-15.95",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"101","2019-11-01 14:54:34-03","UnB","UB","96752","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Taxonomy Class of Universidade de Brasília","598","1978","09","16","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília",NA,NA,"Recurrent semishrub; Cerrado",NA,NA,NA,"Brasília","-47.916667","-15.95",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"102","2019-11-01 14:54:34-03","UnB","UB","96753","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Barros, MAG","91","1980","09","03","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa - Universidade de Brasília","1070","1070","Herbácea 0,6m. Superfície adaxial áspera; Margem de cerrado",NA,NA,NA,"Brasília","-47.9","-15.95",NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"103","2019-11-01 14:54:34-03","UnB","UB","96754","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Irwin, HS","8118","1965","09","09","Southern America","Brasil","Distrito Federal",NA,"1100","1100","Subshrub 0,5m. Heads white; Roadside, margin of cerrado",NA,NA,NA,"Taguatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 14:54:34-03","UnB","UB","96755","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Heringer, EP","9809","1964","09","08","Southern America","Brasil","Distrito Federal",NA,NA,NA,"Planta 1,2. Flores cremes; Cerrado seco",NA,NA,NA,"Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 14:54:34-03","UnB","UB","96756","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Ratter, JA","3379","1976","08","04","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília",NA,NA,".",NA,NA,NA,"Brasília","-47.916667","-15.95",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"106","2020-07-29 09:03:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Ribeiro, RN","2020","Norrana, K","125","2019","10","21","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Erva, ca. 30cm. Flor branca; Campo sujo",NA,NA,"01","Brasília","-47.870278","-15.951667",NA,NA,"29","-47.870278","-15.951667",NA,NA,NA,NA,NA,NA
"107","2019-11-01 14:54:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Rivera, VL","2012","Rivera, VL","75","2011","08","15","Southern America","Brasil","Distrito Federal","Centro Olímpico da Universidade de Brasília, along the road","1025","1025","Subshrub 1,5m. Opposite leaves. White florets, visited by butterflies. Style appendages white; Cerrado sensu stricto",NA,NA,NA,"Brasília","-47.857778","-15.768056",NA,NA,NA,"-47.857778","-15.768056",NA,NA,NA,NA,NA,NA
"108","2019-11-01 14:54:34-03","UnB","UB","123179","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Heringer, EP","4015","1955","08","13","Southern America","Brasil","Minas Gerais","Fazenda da Vargem Grande",NA,NA,"Cerrado",NA,NA,NA,"Paracatu","-46.874698638916","-17.2222003936768","72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 14:54:34-03","UnB","UB","123181","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Heringer, EP","5367","1956","10","06","Southern America","Brasil","Minas Gerais","Fazenda da Vargem Alegre",NA,NA,"Cerrado",NA,NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 14:54:34-03","UnB","UB","123186","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, JN",NA,"Romero, R","2838","1995","09","26","Southern America","Brasil","Minas Gerais","Estrada para a cachoeira dos Rolinhos",NA,NA,"Brácteas esverdeadas. Corola e estigmas creme; Subarbusto 1m.; Campo rupestre",NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 14:54:34-03","UnB","UB","96759","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Barros, MAG","138","1981","06","24","Southern America","Brasil","Distrito Federal","Setor de Mansões Parque Way",NA,NA,"A folha é indicada para chá, diurético e antiflamatório; Planta 0,8m; Cerrado. Latossolo vermelho-amarelo, mal drenado",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 14:54:34-03","UnB","UB","96757","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Belém, RP","3938","1968","02","03","Southern America","Brasil","Distrito Federal","Universidade de Brasília",NA,NA,"Planta 0,9m. Inflorescência creme; Cerrado",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 14:54:34-03","UnB","UB","123180","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Kuhlmann, M","3929","1956","11","19","Southern America","Brasil","São Paulo","Reserva Florestal, Fazenda Campininha, próximo de Pádua Sales",NA,NA,"Cerrado",NA,NA,NA,"Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-05-06 11:54:09-03","UFU","HUFU","72649","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","2017","Martins, C.R.","1816","2015","08","23",NA,"Brasil","Distrito Federal","Parque Nacional de Brasília, Entorno da estrada de acesso à Cascalheira do Entroncamento.",NA,NA,"Indivíduo com 40 cm alt.; Campo cerrado.","HUFU00069406","HUFU00069406","03","Brasília","-47.933333","-15.736111",NA,NA,NA,"-47.933333","-15.736111",NA,NA,NA,NA,NA,NA
"115","2020-08-04 12:47:42-03","UFU","HUFU","80044","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Aparecida-Silva, M. da","2007","Aparecida-Silva, M. da","5508","2003","07","29",NA,"Brasil","Distrito Federal","Reserva Ecológica do IBGE",NA,NA,"Subarbusto ca. 1,0 m de altura, formando uma população; capítulos amarelos claros; folhas coriáceas, discolores verdes.; Campo sujo de cerrado com queima bienal modal, entre a guarita e a sede da reserva.","HUFU00077450",NA,NA,"Brasília","-47.870833","-15.951667",NA,NA,NA,"-47.870833","-15.951667",NA,NA,NA,NA,NA,NA
"116","2019-05-06 11:54:09-03","UFU","HUFU","52176","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","2016","Roth, L.","1494","1955","10","16",NA,"Brasil","Minas Gerais","Serra do Curral",NA,NA,"Arbusto, ca. 1 m. Flores brancas.; Cerrado.","HUFU00055621","HUFU00055621","03","Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-05-06 11:54:09-03","UFU","HUFU","57496","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Bringel-Júnior, J.B.","2009","Bringel, J.B.; Bijos, N.R.","430","2009","08","31",NA,"Brasil","Distrito Federal","Jardim Botânico de Brasília, Atrás da Administração. Lago sul.",NA,NA,"Arbusto.; Cerrado.","HUFU00055618","HUFU00055618","09","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-05-06 11:54:09-03","UFU","HUFU","75763","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Calago, K.","2009","Calago, K.","61","1997","09","03",NA,"Brasil","Distrito Federal","RECOR.",NA,NA,"Hábito arbustivo. Flor branca.; Hábito arbustivo. Flor branca.","HUFU00073878","HUFU00073878","12","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-05-06 11:54:09-03","UFU","HUFU","52177","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","2016","Roth, L.","1493","1955","09","04",NA,"Brasil","Minas Gerais","Serra do Curral",NA,NA,"Arbusto 70 cm. Flores brancas.; Cerrado.","HUFU00055620","HUFU00055620","03","Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-05-06 11:54:09-03","UFU","HUFU","61129","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Esteves, R.","2004","Sartori, M.A.; Guarçoni, E.","578","2003","08","31",NA,"Brasil","Minas Gerais","Cadeia do Espinhaço - Serra da Moeda, RPPN Poço Fundo - CVRD",NA,NA,"Subarbusto terrestre, ca. 1.2 m alt. Folha verde acastanhada.; Campo graminóide.","HUFU00055619","HUFU00055619","05","Congonhas","-43.8577995300293","-20.4997005462646","16368","auto","17",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-05-06 11:54:09-03","UFU","HUFU","52935","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","2016","Krieger, L.","9120","1970","09","06",NA,"Brasil","Minas Gerais",NA,NA,NA,"Arbusto .Flor amarela.; Campo.","HUFU00055617","HUFU00055617","03","Entre Rios de Minas","-44.065601348877","-20.6707992553711","20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-05-06 11:54:09-03","UFU","HUFU","10146","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","1998","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2956","1995","09","28",NA,"Brasil","Minas Gerais","Estrada para Cachoeira Casca D'Anta",NA,NA,"Herbáceo, ca. de 0,8 m. Brácteas e corola creme, estigma marrom.; Afloramentos rochosos.","HUFU00058755","HUFU00058755","05","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-05-06 11:54:09-03","UFU","HUFU","10028","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","1998","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2838","1995","09","26",NA,"Brasil","Minas Gerais","Estrada para Cachoeira dos Rolinhos",NA,NA,"Subarbusto ca. de 1 m. Brácteas esverdeadas, corola e estigma creme.; Campo rupestre.","HUFU00058753","HUFU00058753","05","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-05-06 11:54:09-03","UFU","HUFU","10013","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","1998","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2823","1995","09","26",NA,"Brasil","Minas Gerais","Estrada para Cachoeira dos Rolinhos",NA,NA,"Subarbusto ca. de 1,2 m. Brácteas esverdeadas, corola e estigma creme.; Campo rupestre.","HUFU00058756","HUFU00058756","05","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-05-06 11:54:09-03","UFU","HUFU","15816","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","1998","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4778","1997","10","18",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Chapadão da Zagaia de frente para Serra das Sete Voltas, após a torre de observação.",NA,NA,"Subarbusto, ca. 0,8 m. Brácteas verdes, corola e ramos do estilete creme.; Campo rupestre.","HUFU00058751","HUFU00058751","07","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-05-06 11:54:09-03","UFU","HUFU","13015","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","1998","Romero, R.; Nakajima, J.N.","3634","1996","09","23",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento, caminho para o córrego dos Coelhos.",NA,NA,"Herbáceo, ca. 0,8 m. Brácteas esverdeadas, corola e ramos do estilete creme.; Campo limpo, solo pedregoso.","HUFU00058752","HUFU00058752","07","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-05-06 11:54:09-03","UFU","HUFU","12917","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","1998","Romero, R.; Nakajima, J.N.","3732","1996","09","25",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Serra das Sete Voltas.",NA,NA,"Arbusto ca. de 1,2 m. Brácteas e corola esverdeadas, ramos do estilete creme.; Campo cerrado, solo pedregoso, 2 meses após queimada.","HUFU00058754","HUFU00058754","07","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-05-06 11:54:09-03","UFU","HUFU","15814","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Nakajima, J.N.","1998","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4706","1997","10","16",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Vale dos Cândidos.",NA,NA,"Subarbusto, ca. 0,5 m. Brácteas esverdeadas, corola e ramod do estilete creme.; Campo limpo, solo pedregoso.","HUFU00058750","HUFU00058750","07","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Lund, PW","s.n.",NA,NA,NA,NA,"?",NA,"locis earundem provinciarum non indicatis",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Silva Manso, ALP","126",NA,NA,NA,NA,"?",NA,"locis earundem provinciarum non indicatis",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Silva Manso, ALP","135",NA,NA,NA,NA,"?",NA,"locis earundem provinciarum non indicatis",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,"locis earundem provinciarum non indicatis",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in campis regionis Oreadum. Prov. Goyaz ad Caretào",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Burchell, WJ","5031","1827","08","10","Southern America","Brazil","São Paulo","Bocaiuva to Restinga",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Lagoa Santa",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Regnell, AF","714",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Caldas",NA,NA,NA,NA,"P06P2N0089",NA,"Caldas","-46.3861","-21.9236","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"prov. Minas Geraes ad Registro Velho et Barbacena",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Pohl, JBE","537",NA,NA,NA,"Southern America","Brazil",NA,"prov. Minas Geraes ad Registro Velho et Barbacena",NA,NA,NA,NA,"P06P2N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:08:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Regnell, AF","705",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Caldas",NA,NA,NA,NA,"P06P2N0089",NA,"Caldas","-46.3861","-21.9236","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
