"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","individualCount"
"152","2020-08-20 14:54:33-03","UFSC","FLOR","45201","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, A.S. de","2011","03","09","Korte, A.; Rigon Jr, M.J.","2011","02","01","Brasil","Santa Catarina","Garuva","Palmita.","-48.801944","-26.030278","48º48'7''W","26º1'49''S","18","18","arbusto apoiante, flor branca. Florística IFFSC 8011 (Arbusto). Floresta Ombrófita Densa.","FLOR0045201","FLOR0045201",NA,"Apiales","5817",NA,NA,NA,NA,NA,NA,NA
"153","2020-08-20 14:54:33-03","UFSC","FLOR","54774","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Mello, A.S.","2012","02","01","Nuernberg, A.; Mello, A.S.","2012","02","01","Brasil","Santa Catarina","Bombinhas","ARIE (Área de Relevante Interesse Ecológico) Costeira de Zimbros.","-48.5525","-27.19","48º33'9''W","27º11'24''S","2","2","arbustivo. Coordenadas aproximadas.","FLOR0054774","FLOR0054774",NA,"Apiales","569",NA,NA,NA,NA,NA,NA,NA
"154","2020-08-20 14:54:33-03","UFSC","FLOR","57131","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.",NA,NA,NA,NA,"Fiaschi, P.; Amorim, A.M.A.","2012","01","30","Brasil","São Paulo","Eldorado","estrada não pavimentada de Sete Barras para Eldorado, ca. 15km de Sete Barras. Ramal à direita, no acesso ao bairro Vergueiro, ca. 1,5km no ramal. Às margens do rio Ribeira de Iguape, em frente ao Sítio Alfa.","-48.021389","-24.444722","48º1'17''W","24º26'41''S","175","175","arbusto entre 1 e 2m de altura. Inflorescência com pedúnculo verde. Botões verde-claros. flores com hipanto e pedicelo verde, pétalas verde mais claro, patentes, estames com filete verde e antera creme, disco alvo. Infrutescência com","FLOR0057131","FLOR0057131",NA,"Apiales","3872",NA,NA,NA,NA,NA,NA,NA
"155","2020-08-20 14:54:33-03","UFSC","FLOR","58650","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","P. Fiaschi","2014","02",NA,"Fiaschi, P.; Carmes, A.A.","2014","02","25","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual da Serra do Tabuleiro, Trilha de acesso ao Pico do Tabuleiro.","-48.832778","-27.741111","48º49'58''W","27º44'28''S","500","500","Arvoreta delicada, ca. 2,5 m alt. Inflorescência com pedúnculo esverdeado, flores com pétalas creme-esverdeadas","FLOR0058650","FLOR0058650",NA,"Apiales","4153",NA,NA,NA,NA,NA,NA,NA
"156","2020-08-20 14:54:33-03","UFSC","FLOR","58780","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","P. Fiaschi","2014","05",NA,"Fiaschi, P.; Carmes, A.A.","2014","05","02","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual da Serra do Tabuleiro, Trilha de acesso ao Pico do Tabuleiro.","-48.832778","-27.741111","48º49'58''W","27º44'28''S","500","500","Arbusto sem ramificações, ca. 1 m alt., no interior da floresta. Frutos maduros atro-vináceos","FLOR0058780","FLOR0058780",NA,"Apiales","4283",NA,NA,NA,NA,NA,NA,NA
"157","2020-08-20 14:54:33-03","UFSC","FLOR","59878","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Pastório, F.F.; Gasper, A.L. de","2015","02","07","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.071944","-26.921389","49º4'19''W","26º55'17''S","60","60","Árvore caída, Doação do Herbário FURB 47380. Habitat: Borda da trilha, ambiente úmido","FLOR0059878","FLOR0059878",NA,"Apiales","32",NA,NA,NA,NA,NA,NA,NA
"158","2020-08-20 14:54:33-03","UFSC","FLOR","65232","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Gasper, A.L. de","2010","10","04","Stival-Santos, A.; Legal, E.; Silveira, S.","2010","06","23","Brasil","Santa Catarina","Águas Mornas","Rio Cubatão.","-48.960833","-27.809722","48º57'39''W","27º48'35''S","620","620","Arbusto. Recebido de FURB 29726. Florística IFFSC 253","FLOR0065232",NA,NA,"Apiales","3137",NA,NA,NA,NA,NA,NA,NA
"159","2020-08-20 14:54:33-03","UFSC","FLOR","65234","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M.","2010","08","15","Stival-Santos, A.; Legal, E.; Silveira, S.","2010","02","19","Brasil","Santa Catarina","Angelina","Arroio Fagundes.","-48.96","-27.449722","48º57'36''W","27º26'59''S","434","434","Arbusto. Fruto verde. Recebido de FURB 29573. Florística IFFSC 387","FLOR0065234",NA,NA,"Apiales","1851",NA,NA,NA,NA,NA,NA,NA
"160","2020-08-20 14:54:33-03","UFSC","FLOR","34337","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Queiroz, M.H. de","1992","02","24","Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"FLOR0034337","FLOR0034337",NA,"Apiales","s.n.",NA,NA,"34291","auto",NA,NA,NA
"161","2020-08-20 14:54:33-03","UFSC","FLOR","64422","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Mondin, C.","2017","03",NA,"Mondin, C.","2017","03","30","Brasil","Santa Catarina","Florianópolis","Local: Parque do Morro da Cruz.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arvoreta com cerca de 3m de altura","FLOR0064422","FLOR0064422",NA,"Apiales","3726",NA,NA,"27000","auto",NA,NA,NA
"162","2020-08-20 14:54:33-03","UFSC","FLOR","5462","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Klein, R.M.","1967","02","15","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","arbusto, flor branca, 2m altura Habitat: Mata","FLOR0005462","FLOR0005462",NA,"Apiales","7231",NA,NA,"27000","auto",NA,NA,NA
"163","2020-08-20 14:54:33-03","UFSC","FLOR","5461","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Klein, R.M.","1967","02","15","Brasil","Santa Catarina","Florianópolis","Morro da Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","arbusto, flor branca, 2m altura Habitat: Mata","FLOR0005461","FLOR0005461",NA,"Apiales","7223",NA,NA,"27000","auto",NA,NA,NA
"164","2020-08-20 14:54:33-03","UFSC","FLOR","34357","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Queiroz, M.H. de","1992","02","03","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0034357","FLOR0034357",NA,"Apiales","NI-72",NA,NA,"27000","auto",NA,NA,NA
"165","2020-08-20 14:54:33-03","UFSC","FLOR","22244","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Falkenberg, D.B.","1992","02","22","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, junto ao reservatório da CASAN, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","arbusto, pétalas amarelo-esverdeadas, 1,5 a 2,5m altura Habitat: interior de mata atlântica secundária","FLOR0022244","FLOR0022244",NA,"Apiales","5608",NA,NA,"27000","auto",NA,NA,NA
"166","2020-08-20 14:54:33-03","UFSC","FLOR","17632","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Falkenberg, D.B.","1988","03","26","Brasil","Santa Catarina","Florianópolis","Morro do Padre Doutor (Morro da Costa da Lagoa), na beira da trilha que percorre o topo, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arbusto, flor inflorescência umbeliforme, 2m altura Habitat: interior de mata atlântica secundária","FLOR0017632","FLOR0017632",NA,"Apiales","4661",NA,NA,"27000","auto",NA,NA,NA
"167","2020-08-20 14:54:33-03","UFSC","FLOR","5465","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Klein, R.M.; Bresolin, A.","1969","02","11","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arbusto, flor verde, 1,5m altura Habitat: Mata","FLOR0005465","FLOR0005465",NA,"Apiales","8141",NA,NA,"27000","auto",NA,NA,NA
"168","2020-08-20 14:54:33-03","UFSC","FLOR","5463","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Klein, R.M.","1967","01","18","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arbusto, flor esbranquiçada, 2m altura Habitat: Mata","FLOR0005463","FLOR0005463",NA,"Apiales","7132",NA,NA,"27000","auto",NA,NA,NA
"169","2020-08-20 14:54:33-03","UFSC","FLOR","54595","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Mello, A.S.","2011","12","18","Mello, A.S.","2011","12","18","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,"20","20","arbustivo, fruto preto. Coordenadas aproximadas.","FLOR0054595","FLOR0054595",NA,"Apiales","632",NA,NA,"18121","auto",NA,NA,NA
"170","2020-08-20 14:54:33-03","UFSC","FLOR","43928","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Reis, A.; Anjos, A. & Mantovani, A.","1995","05","26","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"arbusto, Fruto Maduro, roxo, 1m altura Habitat: capoeirão","FLOR0043928","FLOR0043928",NA,"Apiales","2286",NA,NA,"15407","auto",NA,NA,NA
"171","2020-08-20 14:54:33-03","UFSC","FLOR","29725","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Queiroz, M.H. de","1990","09","22","Brasil","Santa Catarina","São Pedro de Alcântara","Ensaio Palmiteiro, CIDASC.","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"arbusto, flor branca","FLOR0029725","FLOR0029725",NA,"Apiales","181",NA,NA,"15407","auto",NA,NA,NA
"172","2018-07-27 21:52:47-03","UFMT","UFMT","43472","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Cruz, I.D.C.","2017","11",NA,"Cruz, I.D.C.; Araujo, B.R.; Blanco, M.C.","2017","10","20","Brasil","Paraná","Pontal do Paraná","Ilha do Mel.","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Coordenada geográfica: -25.5110081S; -48.311995W",NA,NA,NA,NA,"54",NA,NA,"19508","auto",NA,NA,NA
"173","2021-03-04 15:42:16-03","IF","SPSF","23823","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis",NA,NA,NA,NA,NA,"I.Cordeiro","1990","03","15","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"Magnoliophyta","Apiales","553","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA
"174","2021-03-04 15:42:16-03","IF","SPSF","23811","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis",NA,NA,NA,NA,NA,"M.C.H.Mamede","1990","06","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha para a Figueira Grande, mata&nf;;",NA,NA,"Magnoliophyta","Apiales","277","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA
"175","2021-03-04 15:42:16-03","IF","SPSF","23804","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis",NA,NA,NA,NA,NA,"L.Rossi","1992","03","11","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"Magnoliophyta","Apiales","1042","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA
"176","2021-03-04 15:42:16-03","IF","SPSF","23801","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis",NA,NA,NA,NA,NA,"M.R.F.Melo","1991","04","24","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do Imperador, rmata&nf;;",NA,NA,"Magnoliophyta","Apiales","937","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA
"177","2021-02-08 12:33:10-03","UFRGS","ICN","120375","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend","Fiaschi, P",NA,NA,NA,"Sobral, M; Attili, D",NA,NA,NA,"Brasil","SP","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arredores do rio Guilherme; arvoreta 3m, em interior de mata; frutos imaturos.",NA,NA,"Dicotyledon",NA,"6945","América do Sul",NA,"21922","auto",NA,NA,NA
"178","2021-02-08 12:33:10-03","UFRGS","ICN","090682","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend","Fiaschi, P",NA,NA,NA,"Sobral, M; Attili, D",NA,NA,NA,"Brasil","SP","Peruíbe","Parque Estadual da Jureia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta, 3-4m altura, flores verde-claras em botão.; Região de mata Atlântica.",NA,NA,"Dicotyledon",NA,"6633","América do Sul",NA,"21922","auto",NA,NA,NA
"179","2019-11-21 09:59:18-03","IBt","SP","278901","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2007",NA,NA,"Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Mata da Estação Experimental do Instituto Agronômico","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,"33312",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 09:59:18-03","IBt","SP","278902","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP","1995","02","15","Brasil","São Paulo","Iguape","Morro do Cristo","-41.491111","-24.605","-41.491111","-24.605",NA,NA,NA,"SP010679","SP010679",NA,NA,"33539",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 09:59:18-03","IBt","SP","278903","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2007",NA,NA,"Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP","1995","02","15","Brasil","São Paulo","Iguape","Morro do Cristo","-41.491111","-24.655","-41.491111","-24.655",NA,NA,NA,NA,NA,NA,NA,"33538",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 09:59:18-03","IBt","SP","287185","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2007",NA,NA,"Miyagi, PH; Souza, JP; Zandoval, JA","1995","02","15","Brasil","São Paulo",NA,"Reserva Florestal Carlos Botelho, Mamparra, a 2 km da sedinha, beira de cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"507",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 09:59:18-03","IBt","SP","477111","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P",NA,NA,NA,"Fiaschi, P; Amorim, AM","2012","01","30","Brasil","São Paulo","Eldorado","Estrada não pavimentada de Sete Barras para Eldorado, ca. 15 km de Sete Barras. Ramal à direita, no acesso ao bairro Vergueiro, ca. 1,5 km do ranal. Às margens do rio Ribeira de Iguape, em frente ao sítio Alfa","-48.021389","-24.444722","-48.021389","-24.444722","175","175",NA,"SP033112","SP033112",NA,NA,"3872",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 09:59:18-03","IBt","SP","192624","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Chiea, SAC","1983","04","20","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"300",NA,NA,"37574","auto",NA,NA,NA
"185","2019-11-21 09:59:18-03","IBt","SP","200947","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Barros, F","1983","06","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Ipanema, próx. Morro das Pedras","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"823",NA,NA,"37574","auto",NA,NA,NA
"186","2019-11-21 09:59:18-03","IBt","SP","201626","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Barros, F","1985","03","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia de Ipanema, Morro do Tassuva","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1038",NA,NA,"37574","auto",NA,NA,NA
"187","2019-11-21 09:59:18-03","IBt","SP","210062","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Barros, F; Martuscelli, P","1986","04","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Proximidades da praia de Ipanema, Morro das Pedras","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1250",NA,NA,"37574","auto",NA,NA,NA
"188","2019-11-21 09:59:18-03","IBt","SP","197206","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Barbuto Attié, MC; et al.","1982","04","06","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Em beira de mata","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,"37574","auto",NA,NA,NA
"189","2019-11-21 09:59:18-03","IBt","SP","221385","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Kirizawa, M; Sugiyama, M","1988","05","17","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro Pedro Luíz","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP010682","SP010682",NA,NA,"2036",NA,NA,"37574","auto",NA,NA,NA
"190","2019-11-21 09:59:18-03","IBt","SP","216056","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Melo, MMRF; Barros, F; Toledo, CB","1985","03","05","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Praia de Ipanema, Morro do Tassuva","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP010677","SP010677",NA,NA,"542",NA,NA,"37574","auto",NA,NA,NA
"191","2019-11-21 09:59:18-03","IBt","SP","202301","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Kirizawa, M; Cerati, TM","1985","04","18","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha em direção ao Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1452",NA,NA,"37574","auto",NA,NA,NA
"192","2019-11-21 09:59:18-03","IBt","SP","441808","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Kojima, RK","2011","10","26","Shirasuna, RT; Gonçalez, VM; Silva, GO","2007","11","28","Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"729",NA,NA,"8925","auto",NA,NA,NA
"193","2019-11-21 09:59:18-03","IBt","SP","286889","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2007",NA,NA,"Souza, VC; Souza, JP; et al.","1995","10","09","Brasil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú (margem esquerda)","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9287",NA,NA,"21922","auto",NA,NA,NA
"194","2019-11-21 09:59:18-03","IBt","SP","292369","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2007",NA,NA,"Rossi, L; Cordeiro, I","1983","11","09","Brasil","São Paulo","Peruíbe","Reserva Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"21922","auto",NA,NA,NA
"195","2019-11-21 09:59:18-03","IBt","SP","276610","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2007",NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N","1994","05","13","Brasil","São Paulo","Registro","Rodovia SP-139 (Regiatro - Sete Barras), km 7","-47.8400001525879","-24.4799995422363",NA,NA,"50","50",NA,"SP010680","SP010680",NA,NA,"962",NA,NA,"25922","auto",NA,NA,NA
"196","2020-09-03 09:26:03-03","IBt","SP","276607","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2007",NA,NA,"Galleti, M; et al.","1994","03","12","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"122",NA,NA,"34059","auto",NA,NA,NA
