"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"361","2008-05-27 22:02:00-03","MO","MOBOT","2817016","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","E.A. Christenson",NA,NA,NA,"Terry W. Henkel","1993","6","18","Guyana",NA,NA,"Region: U. Demerara-Berbice. Lower Kajarau Crek. Alluvial soils. Riverine forest.","-58.58333","6.41666",NA,NA,NA,NA,NA,NA,"Henkel 2152","South America","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2012-04-15 07:20:00-03","MO","MOBOT","2817021","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"James F. Smith","2002","3","16","French Guiana",NA,NA,"Les Nouragues Field Station. Approuague Basin, top of inselberg, rock savanna.","-52.7","4.05",NA,NA,NA,NA,NA,NA,"Smith 4157","South America","390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","2817046","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G. Carnevali, Jan",NA,NA,NA,"N. Ramírez","1993","11","23","Venezuela","Bolívar",NA,"Gran Sabana. Carretera Fuerte Luepa-Kanavayen. Desvío hacia Rimoriwo, Arbustal entre Iwarkwey y Riworiwo. Parque Nacional Canaima.",NA,NA,NA,NA,NA,NA,NA,NA,"Ramírez 4658","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2013-11-05 11:27:00-02","MO","MOBOT","2817479","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","D. Szlachetko (UGDA)",NA,NA,NA,"Miryam Monsalve B.","1987","9","23","Colombia","Valle del Cauca",NA,"Bajo Clima; Concesión Pulpapel/Buenaventura. Bosque Pluvial Tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, mn, Zn y un alto porcentaje de saturación de Al.","-77","3.9166667",NA,NA,NA,NA,NA,NA,"Monsalve Benavides 1787","South America","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"365","2010-03-17 06:15:00-03","MO","MOBOT","2818353","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Germán Carnevali",NA,NA,NA,"Erik Asplund","1939","2","9","Colombia","Valle del Cauca","Buenaventura",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asplund 4994","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2009-11-13 09:05:00-02","MO","MOBOT","2818474","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G. Carnevali & I. Carnevali",NA,NA,NA,"William J. Hahn|Emmet J. Judziewicz|S. Tiwari|Doorjoohan Gopaul","1988","4","13","Guyana",NA,NA,"Potaro-Siparuni Region: Kaieteur Falls National Park. Seep and bog vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,"Hahn 4467","South America","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2009-10-01 09:04:00-03","MO","MOBOT","3495774","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"J. Coimbra",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coimbra Molina s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"368","2014-10-07 11:04:00-03","MO","MOBOT","632774","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,"Ronald L. Liesner","1985","11","8","Venezuela","Bolívar",NA,"3 km S of El Pauji.","-61.5833333","4.5",NA,NA,NA,NA,NA,NA,"Liesner 19701","South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-52","2",NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","639515","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","C.H. Dodson (MO)",NA,NA,NA,"Benjamin Øllgaard|Suzanne Roth|Calvin R. Sperling","1980","7","30","Ecuador","Pastaza",NA,"C. 5 km E of Mera, on road to Shell Mera. Rocky escarpment, road bank and riverside vegetation.","-78.08333","-1.46666",NA,NA,NA,NA,NA,NA,"Øllgaard 35526","South America","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","642498","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Erik Asplund","1956","2","13","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asplund 19351","South America","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","664735","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G. Carnevali (MO)",NA,NA,NA,"Thomas B. Croat","1993","2","21","French Guiana",NA,NA,"Naneibo Road, 1 km W of main Cayeenne Regina Highway, S of Cayenne; swampy forest with flowing water.","-53.4","4.71666",NA,NA,NA,NA,NA,NA,"Croat 74326","South America","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"471","1",NA
"372","2020-11-09 10:35:00-03","MO","MOBOT","668921","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Cited by M. Kolanowska & D.L. Szlachetko, Orchids of Valle del Cauca, vol. 1: 177",NA,NA,NA,"Alwyn H. Gentry|Miryam Monsalve B.|D.A. Wolfe","1984","7","12","Colombia","Valle del Cauca","Buenaventura","BAJO CALIMA: road to Juanchaco Palmeras.","-77.0333333","3.9166667",NA,NA,NA,NA,NA,NA,"Gentry 47989","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-297","1",NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","669058","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G. Carnevali (MO)",NA,NA,NA,"Alwyn H. Gentry|Gilberto N. Morillo|Beatriz de Morillo","1974","3","17","Venezuela","Bolívar",NA,"Near camp at Km 118 S of El dorado, forest.","-61.63333","6.7",NA,NA,NA,NA,NA,NA,"Gentry 10577","South America","1080.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3456","1",NA
"374","2018-06-14 08:35:00-03","MO","MOBOT","672336","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G.&I.Carnevali",NA,NA,NA,"Ronald L. Liesner","1988","4","28","Venezuela","Bolívar","Gran Sabana","Ca. 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.3166667",NA,NA,NA,NA,NA,NA,"Liesner 23996","South America","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-24","1",NA
"375","2014-09-11 14:03:00-03","MO","MOBOT","672800","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G.Carnevali (MO)",NA,NA,NA,"Ronald L. Liesner","1988","5","8","Venezuela","Bolívar","Gran Sabana","San Ignacio de Yuruaní.","-61.1666667","5",NA,NA,NA,NA,NA,NA,"Liesner 24365","South America","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-35","2",NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","672892","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G.&I.Carnevali",NA,NA,NA,"Ronald L. Liesner","1988","5","11","Venezuela","Bolívar",NA,"Gran Sabana; 5 km south of San Ignacio de Yuruaní. Edge of forest on slope with Mauritia flexuosa (Moriche palm) and wet savanna.","-61.16666","4.98333",NA,NA,NA,NA,NA,NA,"Liesner 24489","South America","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-39","1",NA
"377","2013-10-05 06:32:00-03","MO","MOBOT","675387","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","G. Carnevali",NA,NA,NA,"H. van der Werff|Ángel C. González","1983","7","5","Venezuela","Táchira",NA,"Distr. Uribante; along road Chururu - La Fundación, about 3 km about 3 km from La Fundación. Steep, grassy roadbank.",NA,NA,NA,NA,NA,NA,NA,NA,"van der Werff 4897","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-8","5",NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","678655","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Michael T. Madison|Elizabeth L. Besse","1979","11","19","Ecuador","Carchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madison 7183","South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","678930","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Calaway H. Dodson|Mark W. Chase","1987","6","24","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dodson 17252","South America","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2008-08-11 10:30:00-03","MO","MOBOT","775919","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Felix Woytkowski","1961","1",NA,"Peru","San Martín","Rioja","Rio Negro, Rio Seco and Trapiche, some 25 kms. along the old trail to Chachapoyas. Southwest of Rioja. The trail (some 18 years ago), a splendid collecting region is used no more. An impenetrable thicket has covered the ancient mule trail, and thus this valuable collecting surface is no longer accessible.","-77.2252778","-6.1338889",NA,NA,NA,NA,NA,NA,"Woytkowski 6228","South America","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3",NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","2816498","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"MILLIKEN","1987","6","23","Brazil","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá. Damp Curatella american savanna at Santa Rosa.","-61.43333","3.4",NA,NA,NA,NA,NA,NA,"MILLIKEN 367","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2012-04-24 10:09:00-03","MO","MOBOT","2475527","PreservedSpecimen","Plantae","Orchidaceae","Pogonia","humidicola","Pogonia humidicola","Schltr.",NA,NA,NA,NA,"Per Dusén|R. Lauge",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 7895","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:19:28-03","INPA","INPA","131574","S","Plantae","Orchidaceae","Cleistes","castanoides","Cleistes castanoides","Hoehne",NA,NA,NA,NA,"Davidse, G","1980","04","03","Brasil","Pará","Marapanim","Just east of the fishing village of Camara which is ca. 11 km northwest of Marudá","-47.683333","-0.616667",NA,NA,"INPA0131574",NA,"Monocotyledon","Asparagales","17876","Southern America","20","20",NA,"INPA0131574 INPA0131574_e INPA0131574_e1 INPA0131574_e2",NA,"-47.683333","-0.616667",NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:19:28-03","INPA","INPA","160541","S","Plantae","Orchidaceae","Cleistes","castanoides","Cleistes castanoides","Hoehne","Pansarin, ER","2004","11",NA,"Silva, JAC da","1986","07","07","Brasil","Roraima","Boa Vista","Serra de Tapequém","-61.75","3.75",NA,NA,"INPA0160541",NA,"Monocotyledon","Asparagales","431","Southern America","1600","1600",NA,"INPA0160541 INPA0160541_e INPA0160541_e1 INPA0160541_e2",NA,"-61.75","3.75",NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-08-31 09:19:28-03","INPA","INPA","234819","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Costa, SM",NA,NA,NA,"Barbosa, TMB","2010","07","19","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá","-60.104417","1.420917",NA,NA,"INPA0234819",NA,"Monocotyledon","Asparagales","1196","Southern America","63","63",NA,"INPA0234819 INPA0234819_e",NA,"-60.104417","1.420917",NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-08-31 09:19:28-03","INPA","INPA","274419","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Pessoa, EM","2012","08",NA,"Pessoa, EM","2012","08","26","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Grade PPBio.","-61.2","1.2",NA,NA,"INPA0274419",NA,"Monocotyledon","Asparagales","1003","Southern America",NA,NA,NA,NA,NA,"-61.2","1.2",NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-01-10 20:51:54-03","INPA","INPA","12917","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Braga, PIS","1977",NA,NA,"Fittkau, EJ","1962","04","04","Brasil","Pará",NA,"Tiriós, rio Parú do Oeste, Região dos Tiriós, rio Paru do Oeste. Terreno firme, argiloso, campo.","-55.9","2.13",NA,NA,"INPA0012917",NA,"Monocotyledon","Asparagales","INPA12917","Southern America",NA,NA,NA,"INPA0012917 INPA0012917_e INPA0012917_e1",NA,"-55.9","2.13",NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-08-31 09:19:28-03","INPA","INPA","212620","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Batista, JAN","2005","10",NA,"Pereira, LA","2001","03","13","Brasil","Amapá","Calçoene","Estrada do Lourenço.","-51.433333","2.366667",NA,NA,"INPA0212620",NA,"Monocotyledon","Asparagales","184","Southern America",NA,NA,NA,"INPA0212620 INPA0212620_e INPA0212620_e1",NA,"-51.433333","2.366667",NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-08-31 09:19:28-03","INPA","INPA","234807","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Costa, SM",NA,NA,NA,"Barbosa, TMB","2010","07","19","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá","-60.980778","1.4345",NA,NA,"INPA0234807",NA,"Monocotyledon","Asparagales","1184","Southern America","63","63",NA,"INPA0234807 INPA0234807_e",NA,"-60.980778","1.4345",NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-08-31 09:19:28-03","INPA","INPA","234820","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Costa, SM",NA,NA,NA,"Barbosa, TMB","2010","07","19","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá","-60.104417","1.420917",NA,NA,"INPA0234820",NA,"Monocotyledon","Asparagales","1197","Southern America","63","63",NA,"INPA0234820 INPA0234820_e",NA,"-60.104417","1.420917",NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-08-31 09:19:28-03","INPA","INPA","235076","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Pessoa, EM","2010","07","22","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Campina na estrada Perdida.","-61","1.28",NA,NA,"INPA0235076",NA,"Monocotyledon","Asparagales","336","Southern America",NA,NA,NA,"INPA0235076 INPA0235076_e",NA,"-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-08-31 09:19:28-03","INPA","INPA","235148","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Costa, SM",NA,NA,NA,"Cavalcanti, DM","2010","07","22","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Estrada perdida.","-60.986028","1.426028",NA,NA,"INPA0235148",NA,"Monocotyledon","Asparagales","198","Southern America",NA,NA,NA,"INPA0235148 INPA0235148_e",NA,"-60.986028","1.426028",NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-08-31 09:19:28-03","INPA","INPA","239714","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Costa, SM",NA,NA,NA,"Barbosa, TMB","2011","03","27","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Rio Anauá.","-61.013194","1.106417",NA,NA,"INPA0239714",NA,"Monocotyledon","Asparagales","1423","Southern America","49","49",NA,"INPA0239714 INPA0239714_e",NA,"-61.013194","1.106417",NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-08-31 09:19:28-03","INPA","INPA","71120","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Braga, PIS","1979",NA,NA,"Kirkbride Junior, JH","1977","03","02","Brasil","Mato Grosso",NA,"Serra do Aguapei, Fazenda Santa Catarina, 6 km N of Fazienda Santa Catarina which is on the road S of serra do Aguapei, marshy vegetation.","-55.9","-15.3",NA,NA,"INPA0071120",NA,"Monocotyledon","Asparagales","3010","Southern America",NA,NA,NA,"INPA0071120 INPA0071120_d INPA0071120_e INPA0071120_e1",NA,"-55.9","-15.3",NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-08-31 09:19:28-03","INPA","INPA","84242","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Braga, PIS","1979",NA,NA,"Coêlho, LF","1979","02","20","Brasil","Amazonas",NA,"BR 174, km 125, Levantamento Florístico na Campina da Estrada Manaus-Caracaraí Km 125.","-60.065174","-1.899085",NA,NA,"INPA0084242",NA,"Monocotyledon","Asparagales","938","Southern America",NA,NA,NA,"INPA0084242 INPA0084242_e INPA0084242_e1",NA,"-60.065174","-1.899085",NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-08-31 09:19:28-03","INPA","INPA","94678","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Silva, MG da","1979",NA,NA,"Silva, MG da","1979","02","05","Brasil","Mato Grosso",NA,"Cuiabá-Santarém e Porto Velho, entroncamento, Entroncamento, das rodovias Cuiabá-Santarém e Porto Velho, arredores do aeroporto. Campo cerrado.","-56.2","-14.6",NA,NA,"INPA0094678",NA,"Monocotyledon","Asparagales","4476","Southern America",NA,NA,NA,"INPA0094678 INPA0094678_e",NA,"-56.2","-14.6",NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-01-10 20:51:54-03","INPA","INPA","49931","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Pansarin, ER","2008","06",NA,"Coêlho, LF","1975","05","18","Brasil","Amazonas","São Gabriel da Cachoeira","Rio Uaupés, Alto rio Negro, rio Uaupés, quadrícula do OF SE NA. U.D.","-60.6","-3.3",NA,NA,"INPA0049931",NA,"Monocotyledon","Asparagales","75-2","Southern America",NA,NA,NA,NA,NA,"-60.6","-3.3",NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-08-31 09:19:28-03","INPA","INPA","82016","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Braga, PIS","1980",NA,NA,"Albuquerque, BWP de","1979","03","27","Brasil","Amazonas","Novo Airão","BR 174, km 125, Estrada Manaus-Caracaraí, Km 125. Campina, terra firme, arenosa, úmida, humosa. Frequente.","-60.1","-1.7",NA,NA,"INPA0082016",NA,"Monocotyledon","Asparagales","1394","Southern America",NA,NA,NA,"INPA0082016 INPA0082016_e INPA0082016_e1",NA,"-60.1","-1.7",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","49248",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.",NA,NA,NA,NA,"R.X. Bolsanello","2012",NA,NA,"Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818","32447",NA,"MBML049248","auto",NA,NA,NA,NA,NA,NA,NA,"MBML049248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","49941",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","Schltr.",NA,NA,NA,NA,"Chiron","2012","03","25","Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818","32447",NA,"MBML049941","auto",NA,NA,"12066",NA,NA,NA,NA,"MBML049941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","16706",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","E.R. Pansarin/20-01-2009",NA,NA,NA,"A. P. Fontana; et al","2002","05","02","Brasil","Espírito Santo","Santa Teresa","Avenida da Penha","-40.6002998352051","-19.9356002807617","23813","Terrestre, sépalas dorsal formando um gancho e laterias discolor com perte interna lilás e externas esbranquiçadas, pétalas lilás com base esbranquiçadas, labelo lilás com centro roxo.","MBML016706","auto",NA,NA,"353",NA,NA,NA,NA,"MBML016706_1 MBML016706_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","14124",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","E.R. Pansarin/20-01-2009",NA,NA,NA,"L. Kollmann; et al","2001","03","12","Brasil","Espírito Santo","Santa Teresa","Estrada para Recreio","-40.6002998352051","-19.9356002807617","23813","Sépalas e pétalas lilás lado adaxial, face adaxial amarelada. Labelo lilás com nervuras mas escuras. Calo amarelo. Coluna branca.","MBML014124","auto",NA,NA,"3602",NA,NA,NA,NA,"MBML014124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","44538",NA,"Plantae","Orchidaceae","Cleistes","cf. libonii","Cleistes cf. libonii","(Rchb.f.) Schltr.","J. Freitas/19-06-2011",NA,NA,NA,"J. Freitas","2011","06","19","Brasil","Espírito Santo","Santa Maria de Jetibá","São José do Rio Claro. Prop. Alfredo Renok, pedra em pasto","-40.614883","-20.345783",NA,"Terrestre em ambiente rupestre. Frutos verdes","MBML044538",NA,NA,NA,"129",NA,NA,NA,NA,"MBML044538",NA,"40W36'53,58","20S20'44,82",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","12365",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","E.R. Pansarin/20-01-2009",NA,NA,NA,"L. Kollmann; et al","2000","04","13","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Mata baixa. Solo de areia. Sepalos lilas por dentro, rosas por fora. Petalos roxos. Labelo rosa na base, roxo no apice. Calo do meio para base amarelo, para o apice roxo.","MBML012365",NA,NA,NA,"2851",NA,NA,NA,NA,"MBML012365",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","12404",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","E.R. Pansarin/20-01-2009",NA,NA,NA,"V. Demuner; et al","2000","04","11","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata do Martinelli","-40.617778","-19.931111",NA,"Terrestre, sepalas lilas claro, petalas lilas, labelo com apice preto, beira de barranco. CULTIVO.","MBML012404",NA,NA,NA,"891",NA,NA,NA,NA,"MBML012404",NA,"40W37'4","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","13022",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","E.R. Pansarin/20-01-2009",NA,NA,NA,"C. N. de Fraga","1998","06","15","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Mata Atlântica, margem da cachoeira da Reserva, próximo ao túmulo de Augusto Ruschi. Flores lilás com lebelo com cristas amareladas. Planta terrestre, ereta com parte arbustiva.","MBML013022",NA,NA,NA,"382",NA,NA,NA,NA,"MBML013022",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","13328",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","E.R. Pansarin/20-01-2009",NA,NA,NA,"C. N. de Fraga","2000","03","21","Brasil","Espírito Santo","Cariacica","Condomínio Rural Cantinho do Céu","-40.534722","-20.280833",NA,"Mata Atlântica de encosta. Terrestre, sobre pedra, exposto ao sol, folhas verdes cinosos, flores axilares lilás nas pétalas e sépalas, labelo de base branco amarelado, ápice lilás, colo branco.","MBML013328",NA,NA,NA,"606",NA,NA,NA,NA,"MBML013328",NA,"40W32'5","20S16'51",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","16754",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","E.R. Pansarin/20-01-2009",NA,NA,NA,"R.R. Vervloet; et al","2002","04","02","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Terrestre, beira da estrada próximo a sede, flor de coloração lilás.","MBML016754",NA,NA,NA,"59",NA,NA,NA,NA,"MBML016754",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-07-10 09:48:15-03","MBML","MBML-HERBARIO","2",NA,"Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","E.R. Pansarin/20-01-2009",NA,NA,NA,"W. Boone","1985","04","15","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Epífita terrestre com 50cm, flores roxas, base do labelo alva tornando-se lilás na extremidade, parte central do labelo amarela, coluna branca com manchas lilases, solo arenoso, em meio ao capim meloso.","MBML000002",NA,NA,NA,"369",NA,NA,NA,NA,"MBML000002",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
