"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","relationshipType","fieldNumber","typeStatus"
"246","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66418","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.","1995","03","21","Strehl, T.","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"floresceu em cultivo","HAS0066418",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66419","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","s.n.","1995","03",NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"floresceu em cultivo","HAS0066419",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66420","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.","1995","03","21","Strehl, T.","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"floresceu em cultivo","HAS0066420",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","31215","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1034","1993","10",NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Floresceu em cultivo em 10.10.94; planta cultivada no JB 195","HAS0031215",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66430","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Strehl, T.","741","1993","09",NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Flor azul-claro","HAS0066430",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","66146","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.",NA,NA,NA,"Silveira, N.","4405","1986","09",NA,"Brasil","Rio Grande do Sul","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Na restinga. Flor azul.","HAS0066146",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","31592","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Silveira, N.",NA,NA,NA,"Silveira, N.","8802","1985","07",NA,"Brasil","Rio Grande do Sul","Torres","Porto Fagundes","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"HAS0031592",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","66145","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.","1993","10","13","Silveira, N.","1345","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Porto Fagundes","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Epífito sobre tronco. Flores rosadas.","HAS0066145",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","66150","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Silveira, N.",NA,NA,NA,"Silveira, N.","9427","1988","09",NA,"Brasil","Rio Grande do Sul","Torres","Rio da Terra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"No mato. Epifítico","HAS0066150",NA,"Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66202","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Strehl, T.","1999","04","05","Mattos, J.","26294","1961","11",NA,"Brasil","São Paulo","Atibaia","Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,"1100","1100","Sobre rochas. Flores vermelhas","HAS0066202",NA,"Magnoliophyta",NA,"21675",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-21 10:02:25-03","IBt","SP","24320","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Smith, LB",NA,NA,NA,"Hoehne, FC","s.n.","1929","10","02","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-21 10:02:25-03","IBt","SP","258566","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Wanderley, MGL","1994","08",NA,"Anunciação, EA; Rossi, L; Carvalhaes, MA; Yoshioka, CM; Barros, MAB","139","1992","12","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trtilha do Imperador em direção à Praia do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:02:25-03","IBt","SP","30782","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Smith, LB","1934","12",NA,"Ostermeyer, R","s.n.","1933","07","13","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
