"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"2211","2020-07-23 12:14:20-03","CEPLAC","CEPEC","90728","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"P. Fiaschi",NA,NA,NA,"J. G. Jardim","2001","09","12","Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz.Teimoso 1,7Km da entrada, RPPN Serra do Teimoso. Parcela 49. Árvore 1351.","-39.531111","-15.154444","39W31'52","15S9'16",NA,NA,NA,NA,"3893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"2212","2020-07-23 12:14:20-03","CEPLAC","CEPEC","91296","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"H. C. Lima",NA,NA,NA,"W. W. Thomas","2012","10","05","Brasil","Bahia","ITACARÉ","Fazenda Capitão. 7.9Km a W da junção da BA-001/Rod. Itacaré/Ubaitaba. Ao longo do Riacho do Capitão.","-39.083333","-14.333333","39W5'","14S20'",NA,NA,NA,NA,"12778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA,NA
"2213","2020-07-23 12:14:20-03","CEPLAC","CEPEC","24910","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"T. D. Pennington",NA,NA,NA,"J. L. Hage","1981","09","23","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"1372",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1997",NA,NA,NA,NA
"2214","2020-07-23 12:14:20-03","CEPLAC","CEPEC","59494","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"T. D. Pennington",NA,NA,NA,"A. M. de Carvalho","1997","04","04","Brasil","Bahia","ILHÉUS","Area do CEPEC, prox. ao Insentario.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"4348",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1995",NA,NA,NA,NA
"2215","2020-07-23 12:14:20-03","CEPLAC","CEPEC","30693","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"T. S. dos Santos",NA,NA,NA,"T. S. dos Santos","1982","12","16","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"3831",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1982",NA,NA,NA,NA
"2216","2020-07-23 12:14:20-03","CEPLAC","CEPEC","38568","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"F. C. P. Garcia",NA,NA,NA,"J. L. Hage","1986","01","28","Brasil","Bahia","ILHÉUS","Quadra A' do CEPEC. Entre o setor de treinamento/residência Diretor do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"1848",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/07/1999",NA,NA,NA,NA
"2217","2020-07-23 12:14:20-03","CEPLAC","CEPEC","42032","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"G. P. Lewis",NA,NA,NA,"J. L. Hage","1987","06","16","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC. Parque Zoobotanico.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,NA,"2171",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1990",NA,NA,NA,NA
"2218","2020-07-23 12:14:20-03","CEPLAC","CEPEC","24813","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"T. D. Pennington",NA,NA,NA,"J. L. Hage","1981","09","09","Brasil","Bahia","ILHÉUS","Quadra G' do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> Inga, Inga-cipo",NA,"1316",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1997",NA,NA,NA,NA
"2219","2020-07-23 12:14:20-03","CEPLAC","CEPEC","115","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"H. C. Lima",NA,NA,NA,"R. P. Belém","1993","09","01","Brasil","Bahia","ITABUNA","Rod. BR-5, 10Km ao S de Itabuna.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,"1663",NA,NA,NA,NA,NA,NA,NA,"30592","auto",NA,"30/06/2009",NA,NA,NA,NA
"2220","2020-07-23 12:14:20-03","CEPLAC","CEPEC","92","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"H. C. Lima",NA,NA,NA,"R. P. Belém","1965","10","06","Brasil","Bahia","ubaitaba","Rod. Ubaitaba/Itabuna.","-39.323299407959","-14.3125","0W0'0","0S0'0",NA,NA,NA,NA,"1886",NA,NA,NA,NA,NA,NA,NA,"27575","auto",NA,"30/06/2009",NA,NA,NA,NA
"2221","2020-07-23 12:14:20-03","CEPLAC","CEPEC","101884","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"S. V. A. Pessoa",NA,NA,NA,"S. V. A. Pessoa","1993","11","23","Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas.Área entre a BR-101 e Rio-Preto.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"671",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,"30/12/1993",NA,NA,NA,NA
"2222","2020-07-23 12:14:20-03","CEPLAC","CEPEC","122310","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"M. Peron",NA,NA,NA,"M. Peron","1992","11","30","Brasil","Rio de Janeiro","silva jardim","Reserva biológica de Poço das Antas. Margens do Rio São João, entre a BR-101 e a ponte da linha ferrea.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"970",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,"30/12/1992",NA,NA,NA,NA
"2223","2020-07-23 12:14:20-03","CEPLAC","CEPEC","59154","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"J. Grimes",NA,NA,NA,"G. Hatschbach","1974","09","18","Brasil","São Paulo","PENÁPOLIS","Rod. SP-425.","-50.0699996948242","-21.4200000762939","0*0'0","0*0'0",NA,NA,NA,NA,"34821",NA,NA,NA,NA,NA,NA,NA,"25555","auto",NA,"30/12/1993",NA,NA,NA,NA
"2224","2020-07-23 12:14:20-03","CEPLAC","CEPEC","1880","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"H. C. Lima",NA,NA,NA,"R. P. Belém","1966","09","28","Brasil","Bahia","EUNÁPOLIS","BR-5, 16Km S Eunapolis.","-39.5802993774414","-16.3775005340576","0*0'0","0*0'0",NA,NA,NA,NA,"2649",NA,NA,NA,NA,NA,NA,NA,"37596","auto",NA,"30/06/2009",NA,NA,NA,NA
"2225","2020-07-23 12:14:20-03","CEPLAC","CEPEC","7728","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"H C. Lima",NA,NA,NA,"R. S. Pinheiro","1978","03","04","Brasil","Bahia","UNA","Rod. Una/Santa Luzia.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"1575",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"30/06/2009",NA,NA,NA,NA
"2226","2020-07-23 12:14:20-03","CEPLAC","CEPEC","34515","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"B. A. S. Pereira",NA,NA,NA,"B. A. S. Pereira","1984","07","02","Brasil","Distrito Federal","BRASÍLIA","Res. Ecol. do IBGE, Bosque da entr./saida da Resreva.","-47.9296989440918","-15.7797002792358","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> Inga, Inga-cipo",NA,"1034",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,"01/07/1984",NA,NA,NA,NA
"2227","2020-07-23 12:14:20-03","CEPLAC","CEPEC","67100","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"F. C. P. Garcia",NA,NA,NA,"W. Boone","1985","04","01","Brasil","Espírito Santo","SANTA TERESA","Patio do MBML.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"318",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"18/11/1993",NA,NA,NA,NA
"2228","2020-07-23 12:14:20-03","CEPLAC","CEPEC","59281","PreservedSpecimen","Plantae","Mimosaceae","Inga","edulis","Inga edulis",NA,"J. Grimes",NA,NA,NA,"G. Hatschbach","1974","09","20","Brasil","Goiás","mineiros","BR-364, Corrego Alegre.","-52.5511016845703","-17.5694007873535","0*0'0","0*0'0",NA,NA,NA,NA,"35010",NA,NA,NA,NA,NA,NA,NA,"100343","auto",NA,"30/12/1993",NA,NA,NA,NA
"2229","2019-11-12 17:14:53-03","URICER","HPBR","11859","S","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart","ARANHA CONDORCET","1999","08","26","GIAMPAOLO","1999","08","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HPBR011859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2230","2021-03-23 11:45:27-03","URICER","HPBR","4297","S","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart",NA,NA,NA,NA,"VALENTINI,C.F.","1990","03","05","Brasil","RS","Erechim","Bairro Peccin","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Altura de 10 metros, 4mm de diâmetro, frutos verdes, pouco numeroso,isolado em beira de mato.","HPBR004297",NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA,NA
"2231","2009-11-26 13:53:08-02","INPA","INPAW","7805","S","Plantae","Mimosaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Maciel, U.",NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,"3-36-76",NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA
"2232","2009-11-26 13:53:08-02","INPA","INPAW","9740","S","Plantae","Mimosaceae","Inga","edulis","Inga edulis","Mart.","N.T. Silva",NA,NA,NA,"Silva, N.T.","1979","08","01","Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233","2009-11-26 13:52:02-02","INPA","INPAW","116","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Almeida, J.C. de","1955","05","25","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA
"2234","2020-09-22 13:48:48-03","USP","SPFW","687","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","edulis","Inga edulis","Mart.","Embrapa, CPATU",NA,NA,NA,"Withelm, D. Silva, R.G.","1992","10","05","Brasil","Pará","Cumaru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235","2020-09-22 13:48:48-03","USP","SPFW","5206","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","edulis","Inga edulis","Mart.","Ceccantini, G.C.T.",NA,NA,NA,"Scheel-Ybert , R.","1997","08","13","Brasil","Mato Grosso","Jangada","Serra das Araras","-56.489200592041","-15.2356004714966",NA,NA,NA,NA,NA,NA,"187",NA,NA,NA,NA,NA,NA,NA,"33259","auto",NA,NA,NA,NA,NA,NA
"2236","2020-09-22 13:48:48-03","USP","SPFW","1031","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","edulis","Inga edulis","Mart.","A. Burkart 1961",NA,NA,NA,"Reitz ;Klein","1958","01","21","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,"10","10",NA,NA,"6258",NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"2237","2020-09-22 13:48:48-03","USP","SPFW","361","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","edulis","Inga edulis","Mart.","W. Mantovani",NA,NA,NA,"Lo, V.K.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Tratada com álcool",NA,"6",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"2238","2020-09-22 13:48:48-03","USP","SPFW","584","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","edulis","Inga edulis","Mart.","Embrapa, CPATU",NA,NA,NA,"Withelm, D. Santos Filho, Z.","1992","10","07","Brasil","Pará","Belém",NA,"-48.833056","-1.75","48º49'59''W","01º45'00''S",NA,NA,NA,NA,"234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239","2020-09-22 13:48:48-03","USP","SPFW","3427","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","edulis","Inga edulis","Mart.","Tomy Fisher",NA,NA,NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","2007","12","21","Brasil","Santa Catarina",NA,NA,"-48.895889","-26.450192","48º53'45,2''W","26º27'0,69''S",NA,NA,NA,NA,"734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","2021-04-08 17:12:52-03","UESB","HUESB","8388","S","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Macedo, G.E.L.; Turma da caatinga; Turma da caatinga","2012","07","28","Brasil","Bahia","Jequié","Km 19., BR 330.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Árvore, ca. 10m alt. Folhas compostas, com glandulas. Inflorescência em botões com estames brancos. Frutos imaturos, verde.; Caatinga.","HUESB000008388","2232",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA
"2241","2020-09-17 10:45:10-03","UEPA","MFS-PLANTULAS","MFSPL000003","S","Plantae","Fabaceae-Caesalpinioideae","Inga","edulis","Inga edulis","Mart.","Silva C.A.S.da",NA,NA,NA,"San Martin, JM","2010","04","16","Brasil","Pará","Ananindeua","Estrada do Aurá. Área de várzea.","-48.387106","-1.39655","-48.387106","-1.39655",NA,NA,"Árvore perenifólia de 10-15m de altura. Folhas compostas. Os frutos são legumes indeiscentes.","MFSPL000003","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MFS000079",NA,NA,NA,NA
"2242","2020-09-24 10:59:00-03","UEPA","MFS-PLANTULAS","MFSPL000003","S","Plantae","Fabaceae-Caesalpinioideae","Inga","edulis","Inga edulis","Mart.","Silva C.A.S.da",NA,NA,NA,"San Martin, JM","2010","04","16","Brasil","Pará","Ananindeua","Estrada do Aurá. Área de várzea.","-48.374636","-1.365067","-48.374636","-1.365067",NA,NA,"Árvore perenifólia de 10-15m de altura. Folhas compostas. Os frutos são legumes indeiscentes.","MFSPL000003","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MFS000079",NA,NA,NA,NA
"2243","2020-11-04 17:29:27-03","UEM","HUEM","13494","S","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Orfrini, AC",NA,NA,NA,"Orfrini, AC","2007","03","06","Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.932222","-23.400278","-51.932222","-23.400278","501","558","Arbórea, altura entre 2 - 2,5 m, flores brancas.","HUEM000006073","92",NA,NA,NA,NA,NA,NA,"HUEM000006073",NA,NA,NA,NA,NA,NA,NA,NA
"2244","2020-11-04 17:29:27-03","UEM","HUEM","19555","S","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Romagnolo, MB","2010",NA,NA,"Santos, SP","2010","11","04","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Ribeirão conceição","-52.900333","-22.607389","-52.900333","-22.607389","325","325","Árvore aprox. 8 m de altura; flores de coloração creme; botões verdes maturos a marrom maduros; Floresta Estacional Semidecidual","HUEM000006033","37",NA,NA,NA,NA,NA,NA,"HUEM000006033",NA,NA,NA,NA,NA,NA,NA,NA
"2245","2020-11-04 17:29:27-03","UEM","HUEM","948","S","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","L.M.Garcia","2020","03",NA,"Ma.C.Souza","1986","12","15","Brasil","Paraná",NA,"Cacatu-Guaraqueçaba, BR-340, Km 51",NA,NA,NA,NA,NA,NA,"Arbórea; floração abundante, flores brancas intensamente perfumadas; espécie muito frequente","HUEM000006144","3245",NA,NA,NA,NA,NA,NA,"HUEM000006144",NA,NA,NA,NA,NA,NA,NA,NA
"2246","2020-11-04 17:29:27-03","UEM","HUEM","10338","S","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Possette, RFS","2007","01",NA,"Suely Andó Maglia","2001","02",NA,"Brasil","Mato Grosso","Terra Nova do Norte","Centro","-55.2308006286621","-10.516900062561",NA,NA,NA,NA,"Árovre, presença de frutos","HUEM000006032","s.n.",NA,NA,NA,NA,NA,NA,"HUEM000006032","63183","auto",NA,NA,NA,NA,NA,NA
"2247","2019-07-02 15:55:40-03","UEM","HUEM","21061","S","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","G.F.Pereira","2009","09",NA,"G.F.Pereira; V.L.Silva","2009","09","24","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá., Ribeirão Scherer, margem esquerda à montante da barragem.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arbórea, 20m de altura. Botões florais coloração verde-amarelada. FITO1112 / Bloco 4.","HUEM000016154","630",NA,NA,NA,NA,NA,NA,"HUEM000016154","16110","auto",NA,NA,NA,NA,NA,NA
"2248","2020-11-04 17:29:27-03","UEM","HUEM","10132","S","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","Possette, RFS","2007","01",NA,"Janunzzi, AM; Rubim Filho, CJ","2003","04","22","Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá, jardim didático, ao lado do bloco G 90 (Nupélia)","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore com aproximadamente 4 m de altura; flores cremes, levementes perfumadas; frutos verdes com aproximadamente 60 cm de comprimento; presença de nectários extra floreais na raque","HUEM000006031","s.n.",NA,NA,NA,NA,NA,NA,"HUEM000006031","19250","auto",NA,NA,NA,NA,NA,NA
"2249","2020-11-04 17:29:27-03","UEM","HUEM","33197","S","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","L.M.Garcia","2020","03",NA,"s.c.","2015","05","29","Brasil","Paraná","Maringá","Campus Sede UEM., Próximo ao bloco A","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arbórea, cerca de 5m de altura. Estames brancos.","HUEM000015636","s.n.",NA,NA,NA,NA,NA,NA,"HUEM000015636","19250","auto",NA,NA,NA,NA,NA,NA
"2250","2019-07-02 15:55:40-03","UEM","HUEM","314","S","Plantae","Leguminosae","Inga","edulis","Inga edulis","Mart.","R.F.S.Possete","2007","01",NA,"Elza; Marli; Hilda; Adilson","1984","07","17","Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore nativa, com aproximadamente 5m de altura; tronco liso, presença de líquens; folhas opacas, raqui alada, presença de nectários grande; flores com muitos estames, perfume adocicado, inflorescencia tipo cacho, axilares, flores","HUEM000018733","s.n.",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"2251","2021-02-12 15:02:08-03","UFSCar","SPSC","4148","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,NA,"1995","09","01","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252","2021-02-12 15:02:08-03","UFSCar","SPSC","7971","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Alessandro",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor rosa;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253","2021-02-12 15:02:08-03","UFSCar","SPSC","4146","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,NA,"1995","09","01","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","2021-02-12 15:02:08-03","UFSCar","SPSC","4147","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,NA,"1995","09","01","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2255","2021-02-12 15:02:08-03","UFSCar","SPSC","4149","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,NA,"1995","09","01","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Pardo, M",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2257","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Daly, DC",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7661",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2258","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Daly, DC",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7631",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Ehringhaus, C",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"707",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2260","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Daly, DC",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7036",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Daly, DC",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8153",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Daly, DC",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7498",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Ehringhaus, C",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"859",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Claros, G",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"303",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Figueiredo, CS",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"984",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Oliveira, ARS",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267","2020-09-18 09:31:50-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","edulis","Inga edulis","Diels",NA,NA,NA,NA,"Daly, DC",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6131",NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
