"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"191","2020-12-21 16:31:02-03","MBM","MBM","356711","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; et al.; et al.","389","2009","11","07","Southern America","Brazil","Paraná","Morretes","Serra da Prata, Torre da Prata","-48.834400177002","-25.476900100708","850","850",NA,"Árvore de 9m de alt., botões florais e frutos maduros verdes. Floresta Ombrófila Densa Montana","MBM356711","MBM356711","Brotto, M.L.","2009","11","07",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"192","2020-12-21 16:31:02-03","MBM","MBM","358548","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; et al.; et al.","444","2010","05","07","Southern America","Brazil","Paraná","Morretes","Serra da Prata, Torre da Prata","-48.834400177002","-25.476900100708","1250","1250",NA,"Árvore de 5m de alt.; frutos imaturos. Floresta Ombrófila Densa Altomontana","MBM358548","MBM358548","Brotto, M.L.","2010","05","07",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"193","2020-12-21 16:31:02-03","MBM","MBM","358553","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; et al.; et al.","442","2010","05","07","Southern America","Brazil","Paraná","Morretes","Serra da Prata, Torre da Prata","-48.834400177002","-25.476900100708","850","850",NA,"Árvore de 9m de alt., frutos imaturos. Floresta Ombrófila Densa Montana","MBM358553","MBM358553","Brotto, M.L.","2010","05","07",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"194","2020-12-21 16:31:02-03","MBM","MBM","25675","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","11924","1964","12","13","Southern America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,NA,"Árvore 5m, flor creme, mata.","MBM025675","MBM025675","Brotto, M.L.","2008","10","17",NA,NA,"37171","auto",NA,NA,NA,NA,NA
"195","2020-12-21 16:31:02-03","MBM","MBM","67996","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Kummrow, R.","1441","1981","02","04","Southern America","Brazil","Paraná","Piraquara","Capoeira","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 5m, flor creme. Mata.","MBM067996","MBM067996","Brotto, M.L.","2008","10","09",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:31:02-03","MBM","MBM","169525","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Imaguire, N.","2611",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM169525",NA,"Imaguire, N.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:31:02-03","MBM","MBM","211846","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Imaguire, N.","2611",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM211846",NA,"Wattimo, I. de",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:31:02-03","MBM","MBM","132864","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Silva, J.M.; Nicolack, V.; Nicolack, V.","740","1989","11","24","Southern America","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Árvore 5m, flores creme. Zona de campo, margens de capão de mata.","MBM132864","MBM132864","Brotto, M.L.","2008","10","17",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:31:02-03","MBM","MBM","45","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","12863","1985","10","02","Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Árvore 15m, do capão.","MBM000045","MBM000045","Brotto, M.L.","2008","10","17",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"200","2020-12-21 16:31:02-03","MBM","MBM","356709","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; et al.; et al.","280","2009","01","22","Southern America","Brazil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca","-49.0769004821777","-25.3656005859375","960","960",NA,"Árvore de 8m de alt., flores alvas. Floresta Ombrófila Mista Montana","MBM356709","MBM356709","Brotto, M.L.","2009","01","22",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:31:02-03","MBM","MBM","13936","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Lindeman, J.; et al.; et al.","2382","1966","08","28","Southern America","Brazil","Paraná","Rio Branco do Sul","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM013936","MBM013936","Brotto, M.L.","2008","10","17",NA,NA,"37352","auto",NA,NA,NA,NA,NA
"202","2020-12-21 16:31:02-03","MBM","MBM","13893","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Lindeman, J.; Haas, H.; Haas, H.","1923",NA,NA,NA,"Southern America","Brazil","Paraná","São João do Triunfo","Fazenda São João","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"MBM013893","MBM013893","Moraes, P.L.R. de",NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA
"203","2020-12-21 16:31:02-03","MBM","MBM","2511","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","16082","1967","02","28","Southern America","Brazil","Paraná","São José dos Pinhais","Contenda","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore 8m, flor creme. Mata com Araucária.","MBM002511","MBM002511","Brotto, M.L.","2008","10","09",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"204","2020-12-21 16:31:02-03","MBM","MBM","25672","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","7601","1960","12","27","Southern America","Brazil","Paraná","São José dos Pinhais","Malhada","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore regular, comum na mata. Flor creme.","MBM025672","MBM025672","Brotto, M.L.","2008","10","17",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"205","2020-12-21 16:31:02-03","MBM","MBM","61477","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Landrum, L.R.","2366","1977","11","04","Southern America","Brazil","Paraná","São José dos Pinhais","Rodovia para Guaricana","-49.2064018249512","-25.5347003936768","900","1000",NA,"Tree 4m high, near stream; fruits green Evergreen forest, often misty or rainy Araucaria uncommon","MBM061477","MBM061477","Brotto, M.L.","2009","06","30",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"206","2020-12-21 16:31:02-03","MBM","MBM","204101","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1839",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","Cânion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Arvoreta, 5m, flor creme, Do campo com Araucária.","MBM204101","MBM204101","Brotto, M.L.","2008","10","17",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"207","2020-12-21 16:31:02-03","MBM","MBM","283033","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Dias, A.T.; et al.; et al.","s.n.","1995","07","17","Southern America","Brazil","Paraná","Tibagi","Fazenda Batavo, Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM283033","MBM283033","Baitello, J.B.",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"208","2020-12-21 16:31:02-03","MBM","MBM","51486","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Reitz, R.; Klein, R.M.; Klein, R.M.","6275","1958","01","22","Southern America","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,NA,"Mata. Árvore. Flor branca.","MBM051486","MBM051486","Brotto, M.L.","2008","10","17",NA,NA,"37150","auto",NA,NA,NA,NA,NA
"209","2020-12-21 16:31:02-03","MBM","MBM","223774","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Sakuragui, C.M.; et al.; et al.","470",NA,NA,NA,"Southern America","Brazil","São Paulo","Itararé","Fazenda Ibiti","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"MBM223774","MBM223774","Baitello, J.B.",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"210","2020-12-21 16:31:02-03","MBM","MBM","65667","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","39963","1977","05","28","Southern America","Brazil","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,NA,NA,"Pequena árvore da margens do rio.","MBM065667","MBM065667","Brotto, M.L.","2008","10","09",NA,NA,"41852","auto",NA,NA,NA,NA,NA
"211","2020-12-21 16:31:02-03","MBM","MBM","25676","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","866","1948","01","06","Southern America","Brazil","Paraná","Campo Largo","Serra São Luís do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,NA,"Arbusto 2m, amostra de mata.","MBM025676","MBM025676","Brotto, M.L.","2008","10","17",NA,NA,"53742","auto",NA,NA,NA,NA,NA
"212","2020-12-21 16:31:02-03","MBM","MBM","298209","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Possete, R.F.S.","342","2004","03","29","Southern America","Brazil","Paraná","Colombo","EMBRAPA","-49.2242012023926","-25.2917003631592","950","950",NA,"Árvore de 20m, com frutos imaturos coletados no meio da mata. CNPF EMBRAPA. Projeto Poleiros (2003-2004).","MBM298209","MBM298209","Brotto, M.L.","2008","10","17",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"213","2020-12-21 16:31:02-03","MBM","MBM","65729","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Rotta, E.","s.n.","1979","12","13","Southern America","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM065729","MBM065729","Brotto, M.L.","2008","10","09",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"214","2020-12-21 16:31:02-03","MBM","MBM","62534","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","41929","1979","01","18","Southern America","Brazil","Paraná","Contenda","Rodovia do Xisto","-49.5346984863281","-25.6756000518799",NA,NA,NA,"Árvore 10m, flor creme. Do erval.","MBM062534","MBM062534","Brotto, M.L.","2008","10","17",NA,NA,"22732","auto",NA,NA,NA,NA,NA
"215","2020-12-21 16:31:02-03","MBM","MBM","105479","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Dombrowski, L.T.","6281","1976","01","27","Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Árvore interior do capão. Floração janeiro.","MBM105479","MBM105479","Brotto, M.L.","2008","10","17",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"216","2020-12-21 16:31:02-03","MBM","MBM","211849","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Dombrowski, L.T.","13242",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM211849",NA,"Dombrowski, L.T.",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"217","2020-12-21 16:31:02-03","MBM","MBM","143009","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Poliquesi, C.B.; Silva, J.M.; Silva, J.M.","19","1990","11","27","Southern America","Brazil","Paraná","Piên","Pien, arredores","-49.42919921875","-26.0981006622314",NA,NA,NA,"Árvore 5m, Flor creme. Do erval.","MBM143009","MBM143009","Brotto, M.L.","2008","10","09",NA,NA,"19924","auto",NA,NA,NA,NA,NA
"218","2020-12-21 16:31:02-03","MBM","MBM","169526","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Imaguire, N.","3016",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM169526","MBM169526","Wattimo, I. de",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"219","2020-12-21 16:31:02-03","MBM","MBM","169524","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Imaguire, N.","2579",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM169524","MBM169524","Wattimo, I. de",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"220","2020-12-21 16:31:02-03","MBM","MBM","211847","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Imaguire, N.","2719",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM211847",NA,"Wattimo, I. de",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"221","2020-12-21 16:31:02-03","MBM","MBM","21716","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","29123","1972","02","06","Southern America","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Árvore 12m, tronco base 40 cm, do erval.","MBM021716","MBM021716","Brotto, M.L.","2008","10","17",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"222","2020-12-21 16:31:02-03","MBM","MBM","356713","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; et al.; et al.","279","2009","01","22","Southern America","Brazil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca","-49.0769004821777","-25.3656005859375","960","960",NA,"Árvore de 7m de alt., flores alvas. Floresta Ombrófila Mista Montana","MBM356713","MBM356713","Brotto, M.L.","2009","01","22",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"223","2020-12-21 16:31:02-03","MBM","MBM","111182","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Cordeiro, J.; Hatschbach, G.; Hatschbach, G.","388",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Campina dos Furtados","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM111182","MBM111182","Werff, H. van der",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"224","2020-12-21 16:31:02-03","MBM","MBM","307730","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Souza, F.M.; et al.; et al.","560","2005","03",NA,"Southern America","Brazil","São Paulo","Biritiba-Mirim","Parque Estadual da Serra do Mar","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,"MBM307730","MBM307730","Franco, G.A.D.C.",NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA
"225","2020-12-21 16:31:02-03","MBM","MBM","25677","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","9522","1962","12","02","Southern America","Brazil","Paraná","Piên","Campina dos Crispim","-49.42919921875","-26.0981006622314",NA,NA,NA,"Árvore 6m., flor creme, da mata.","MBM025677","MBM025677","Brotto, M.L.","2008","10","17",NA,NA,"19924","auto",NA,NA,NA,NA,NA
"226","2020-12-21 16:31:02-03","MBM","MBM","211843","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Kuniyoshi, Y.S.","4532",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM211843",NA,"Ribas, O.S.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"227","2020-12-21 16:31:02-03","MBM","MBM","2483","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","16091","1967","02","03","Southern America","Brazil","Paraná","Piraquara","Novo Tirol","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 8m, flor creme, mata.","MBM002483","MBM002483","Brotto, M.L.","2008","10","17",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"228","2020-12-21 16:31:02-03","MBM","MBM","211844","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Dombrowski, L.T.; et al.; et al.","2662",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM211844",NA,"Wattimo, I. de",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"229","2020-12-21 16:31:02-03","MBM","MBM","356712","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; et al.; et al.","246","2008","11","07","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545","950","950",NA,"Árvore de 7m de alt.; frutos verdes. Floresta Ombrófila Mista Montana","MBM356712","MBM356712","Brotto, M.L.","2008","11","07",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"230","2020-12-21 16:31:02-03","MBM","MBM","297064","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Dunaiski Jr.; A.; et al.; et al.","2254","2004","04","17","Southern America","Brazil","Paraná","São José dos Pinhais","Cunhahi","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore de 8m, margem do rio","MBM297064","MBM297064","Brotto, M.L.","2010","05","12",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"231","2020-12-21 16:31:02-03","MBM","MBM","270834","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Souza, L.R.M.; et al.; et al.","s.n.","1996","12","03","Southern America","Brazil","Paraná","Teixeira Soares","Estrada para Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,"Árvore 7m; botões florais e flores creme; frequente; estrada para Teixeira Soares.","MBM270834","MBM270834","Brotto, M.L.","2008","10","17",NA,NA,"31767","auto",NA,NA,NA,NA,NA
"232","2020-12-21 16:31:02-03","MBM","MBM","245146","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Cordeiro, J.; Silva, J.M.; Barboza, E.; Ribas, O.S.; Silva, J.M.; Barboza, E.; Ribas, O.S.","1678",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Subida à Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,"Árvore, 5m, flor creme. Capão.","MBM245146","MBM245146","Brotto, M.L.","2008","10","17",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"233","2020-12-21 16:31:02-03","MBM","MBM","358546","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; et al.; et al.","418","2010","02","05","Southern America","Brazil","Santa Catarina","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564","800","800",NA,"Árvore de 8m alt., fllres imaturos. Floresta Ombrófila Densa Altomontana","MBM358546","MBM358546","Brotto, M.L.","2010","02","05",NA,NA,"37150","auto",NA,NA,NA,NA,NA
"234","2020-12-21 16:31:02-03","MBM","MBM","215850","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Custodio Filho, A.","2183",NA,NA,NA,"Southern America","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,"MBM215850","MBM215850","Baitello, J.B.",NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA
"235","2020-12-21 16:31:02-03","MBM","MBM","250358","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Franco, G.; et al.; et al.","3004",NA,NA,NA,"Southern America","Brazil","São Paulo","Mogi das Cruzes","Represa Casa Grande","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"MBM250358","MBM250358","Franco, G.",NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA
"236","2020-12-21 16:31:02-03","MBM","MBM","223773","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Moraes, P.L.R. de","626",NA,NA,NA,"Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"MBM223773","MBM223773","Baitello, J.B.",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
