"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","typeStatus","class","infraspecificEpithet","fieldNumber","relatedCatalogItem","sex"
"179","2019-11-13 11:14:27-03","USP","SPF","175776","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Santos, TS","405","1969","10","02",NA,"Brasil","Bahia",NA,"Itajú do Colônia a Feirinha, 123 km de estrada ao lado W. Solo pedregoso. Capim.",NA,NA,NA,"Árvore de 6 m alt., fl. em botões brancos.","SPF00175776",NA,"Pirani, JR",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:14:27-03","USP","SPF","175777","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Thomas, WW; Jardim, JG; Juchum, F","12363","2001","03","19",NA,"Brasil","Bahia","Itaju do Colônia","7.5 km southeast of Itaju do Colônia on road to Palmira. Pasture and disturbed semi-deciduous forest.","-39.657667","-15.153611",NA,"Tree, 8 m; leaves bright green with strong mango smell; fruit olive green.","SPF00175777",NA,"Pirani, JR","250","250",NA,NA,"2006",NA,NA,"-39.657667","-15.153611",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-15 18:24:23-03","USP","SPF","194938","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Magnago, LFS; Demuner, V; Cruz, TA; Bausen, E","1061","2006","05","18",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo. Prop. Dona Maria.","-40.431667","-20.093889",NA,"Arvoreta 8 m alt. Frutos verdes. Mata em estágio de regeneração","SPF00194938",NA,"Pirani, JR; Silva-Luz, CL",NA,NA,NA,NA,"2010","03",NA,"-40.431667","-20.093889",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-15 18:24:23-03","USP","SPF","194939","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Demuner, V; Cruz, TA; Vervloet, RR; Thomazini, JL","3783","2007","04","25",NA,"Brasil","Espírito Santo","Rio Bananal","Alto Bananal . Prop. Jonas Graci.","-40.416389","-19.248889",NA,"Árvore 10 m, fuste 5 m, DAP 60 cm, frutos verdes. Borda de mata.","SPF00194939",NA,"Pirani, JR; Silva-Luz, CL",NA,NA,NA,NA,"2010","03",NA,"-40.416389","-19.248889",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-15 18:24:23-03","USP","SPF","194940","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Vervloet, RR; Demuner, V; Cruz, TA; Bausen, E","2810","2007","07","04",NA,"Brasil","Espírito Santo","Águia Branca","Santa Luzia. Prop. Ciro Ferreira.","-40.665583","-18.977778",NA,"Árvore 7 m, frutos de cor verde. Borda de mata.","SPF00194940",NA,"Pirani, JR; Silva-Luz, CL",NA,NA,NA,NA,"2010","03",NA,"-40.665583","-18.977778",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-15 18:24:23-03","USP","SPF","194941","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Demuner, V; Magnago, LFS; Cruz, TA; Bausen, E","1945","2006","03","15",NA,"Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril.","-40.734722","-18.907028",NA,"Árvore 20 m, fuste 8 m, DAP 50 cm, frutos verdes. Interior da mata.; Interior de mata alterada.","SPF00194941",NA,"Pirani, JR; Silva-Luz, CL",NA,NA,NA,NA,"2010","03",NA,"-40.734722","-18.907028",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:14:27-03","USP","SPF","200874","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Boudet-Fernandes, HQ; et al.","2821","1989","09","08",NA,"Brasil","Espírito Santo","Nova Venécia","A 3 km de Todos os Santos, lado esquerdo, indo para Paulista. Vegetação rupestre com formações de moitas de arbustos.","-41.201853","-19.035186",NA,"Árvore ca. 6 m. Frutos verdes passando a amarelos.","SPF00200874",NA,"Silva-Luz, CL",NA,NA,NA,NA,"2011","06","29","-41.201853","-19.035186",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-15 18:24:23-03","USP","SPF","194943","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Demuner, V; Magnago, LFS; Cruz, TA; Bausen, E","2382","2006","06","06",NA,"Brasil","Espírito Santo","Águia Branca","Escola Agroecológica.","-40.73","-18.892222",NA,"Árvore 22 m, fuste 6 m, DAP 50 cm, frutos maduros amarelos. Interior da mata.","SPF00194943",NA,"Pirani, JR; Silva-Luz, CL",NA,NA,NA,NA,"2010","03",NA,"-40.73","-18.892222",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-15 18:24:23-03","USP","SPF","198960","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Boudet-Fernandes, HQ","3133","1994","03","08",NA,"Brasil","Espírito Santo","Ecoporanga","Santa Terezinha. Ca. 5 km ao N do povoado, vale do Córrego Jequitibá, propriedades de Luis José de Souza e irmãos. Região de floresta pluvial tropical baixo-montana. Mata de encosta primária, alterada pela extração de madeiras mais grossas.","-40.816667","-18.45",NA,"Árvore xcom ca. de 35 m de alt. Fuste 60 cm de diam. Frutos verdes.","SPF00198960",NA,"Silva-Luz, CL","250","300",NA,NA,"2010","10","18","-40.816667","-18.45",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-15 18:24:23-03","USP","SPF","219537","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","El Ottra, JHL","81","2010","10","09",NA,"Brasil","Rio de Janeiro","Niterói","Parque Estadual da Serra da Tiririca, Trilha para o Alto Mourão.","-43.022639","-22.965139",NA,"Árvore ca. 8 m. Raque da folha e pecíolos avermelhados, folhas discolores. Flores de pétalas cor creme e estames amarelos, odor adocicado.; Mata Atlântica de encosta.","SPF00219537",NA,"Silva-Luz, CL","246","246",NA,NA,"2010","10","11","-43.022639","-22.965139",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-13 11:14:27-03","USP","SPF","224605","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Lima, DF","212","2011","04","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale. Nativo do contorno do Roxinho para a sede.","-40.100558","-19.256944",NA,NA,"SPF00224605",NA,"Carnier, FE",NA,NA,NA,NA,"2011","04","19","-40.100558","-19.256944",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:14:27-03","USP","SPF","200872","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Couto, DR; Manhães, V","982","2008","10","15",NA,"Brasil","Espírito Santo","Alegre","São João do Norte, Trecho de vazão reduzida da barragem de geração, PCH Santa Fé.","-41.5331001281738","-20.763599395752",NA,"Árvore, 10 m com epífitos. Botões verdes.","SPF00200872",NA,"Silva-Luz, CL","198","250","26101","auto","2011","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-15 18:24:23-03","USP","SPF","194268","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Oliveira, AG; Martins, RFA; Araújo-Filho, PB","135","2007","10","06",NA,"Brasil","Espírito Santo","Conceição da Barra","Beira da estrada principal de Itaúnas. Mata sobre proteção do PEI.","-39.7322006225586","-18.5932998657227",NA,"Planta de 5 m com flores albo e frutos verdes.; Vegetação de restinga não inundável.","SPF00194268",NA,"Pirani, JR",NA,NA,"41644","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 18:24:23-03","USP","SPF","204178","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Souza, V","11","1991","02","05",NA,"Brasil","Espírito Santo","Linhares","Localizada na lavoura de cacau, 30 m do aceiro com o pasto.","-40.0722007751465","-19.3910999298096",NA,"Árvore 15 m. Botão verde claro; flor branca/ fruto imaturo verde.; Solo massapê, terreno plano, região plana.","SPF00204178",NA,"Folli, DA",NA,NA,"48094","auto","1991","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:14:27-03","USP","SPF","86250","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Hatschbach, G; Hatschbach, M; Silva, JM","60062","1993","11","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Sooretama, Mata pluvial.","-40.0722007751465","-19.3910999298096",NA,"Árvore 12 m, odorífera, flor creme.","SPF00086250",NA,"Pirani, JR",NA,NA,"48094","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 18:24:23-03","USP","SPF","204180","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Farias, GL","36","1984","11","09",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Árvore 28 m. Botão branco; flor branca.; Mata de tabuleiro.","SPF00204180",NA,"Folli, DA",NA,NA,"48094","auto","1990","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-15 18:24:23-03","USP","SPF","194942","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Demuner, V; Bausen, E","566","2000","01","19",NA,"Brasil","Espírito Santo","Santa Teresa","Mata do Fausto (próximo à Torre de Telefone)","-40.6002998352051","-19.9356002807617",NA,"Árvore 13 m, DAP 40 cm, fuste 6 m, frutos imaturos de cor bege.","SPF00194942",NA,"Pirani, JR; Silva-Luz, CL",NA,NA,"23813","auto","2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 18:24:23-03","USP","SPF","200873","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Demuner, V; Bausen, E; Pizziolo, W; Kollmann, L","1016","2000","05","10",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis. Barra de Santo Hilário. Paulo Zanette.","-40.6002998352051","-19.9356002807617",NA,"Árvore 14 m, DAP 80 cm, fuste 9 m, fruto imaturo cor verde, maduro cor amarelo.; Capoeira beira da rocha.","SPF00200873",NA,"Silva-Luz, CL",NA,NA,"23813","auto","2011","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 18:24:23-03","USP","SPF","204179","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Luz, AA","248","2004","10","18",NA,"Brasil","Minas Gerais","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,"Árvore 9 m. Botão verde; flor branca/amarela.; Pasto.","SPF00204179",NA,"Folli, DA",NA,NA,"54161","auto","2004","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-15 18:24:23-03","USP","SPF","204181","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Luz, AA","36A","2001","12","06",NA,"Brasil","Minas Gerais","Aimorés","Próximo à sede.","-41.0638999938965","-19.4958000183105",NA,"Árvore 8 m. Botão verde; flor branca; fruto maduro amarelo; fruto imaturo verde.; Área plantada.","SPF00204181",NA,"Pirani, JR",NA,NA,"54161","auto","2011","01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-13 11:14:27-03","USP","SPF","38167","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Pirani, JR; Zappi, DC","1019","1985","01","09",NA,"Brasil","Rio de Janeiro","Cabo Frio","Estrada para Armação dos Búzios.","-42.0186004638672","-22.8794002532959",NA,"Árvore 10 m alt. da mata de restinga. Frutos imaturos verdes.","SPF00038167",NA,"Pirani, JR",NA,NA,"40069","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 18:24:23-03","USP","SPF","174493","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Farney, C; Araújo, D; Gomes Jr, JC","3323","1994","04","25",NA,"Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepiá","-42.5102996826172","-22.9200000762939",NA,"Árvore, folhas discolores verdes, resina transparente, tronco de casca ásapera, pouco fissurado, frutos imaturos verdes.; Mata de Restinga.","SPF00174493",NA,"Anônimo",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-13 11:14:27-03","USP","SPF","145490","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Hoehne, FC; Gehrt, A","s.n.","1936","11","18",NA,"Brasil","São Paulo","Campinas","Cultivado.","-47.060001373291","-22.8999996185303",NA,"Cajazeiro.","SPF00145490",NA,"Hoehne, FC",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-13 11:14:27-03","USP","SPF","145097","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Pereira, MA","s.n.","1946","12","22",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"Cultivada. Árvore com flores alvas.","SPF00145097","SPF00145097","Handro, O",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-13 11:14:27-03","USP","SPF","145098","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Mattos, J","9038","1961","07","02",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"Cultivada. Árvore próxima ao lago. 7 m de alt. Fr. maduro e comestível.","SPF00145098",NA,"Kirizawa, M",NA,NA,"53584","auto","1986","03","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-09-11 17:50:09-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Carniello, MA; Silva, MM; Mello, AR","1735","2008","03","28","América","Brasil","Mato Grosso","Cáceres","Bairro Vila Nova","-57.655139","-16.056639",NA,"Material coletado no estudo de quintais do bairro Vila Nova.",NA,NA,"Carniello, MA",NA,NA,NA,NA,"2008","04","24","-57.655139","-16.056639",NA,NA,NA,NA,NA,NA,NA
"205","2019-10-07 09:36:45-03","UEFS","HUEFS","194642","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Correia, C.","845","2006","03","03",NA,"Brasil","Bahia","Buritirama","Estrada barra Buritirana ca de 40km de Barra.","-43.558056","-10.836944",NA,"Caatinga.","HUEFS0194642","HUEFS0194642",NA,"426","426",NA,NA,NA,NA,NA,"43W33'29''","10S50'13''",NA,NA,"Rosanae",NA,NA,NA,NA
"206","2019-10-07 09:36:45-03","UEFS","HUEFS","1007","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Grupo Pedra do Cavalo","1104","1981","02",NA,NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001007","HUEFS0001007",NA,"40","120",NA,NA,NA,NA,NA,"39W5'","12S32'",NA,NA,"Rosanae",NA,NA,NA,NA
"207","2019-10-07 09:36:45-03","UEFS","HUEFS","105107","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Queiroz, L.P.de","12028","2006","01","17",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o Pátio das Orquídeas.","-40.487778","-12.3025",NA,"Floresta estacional semidecídua.","HUEFS0105107","HUEFS0105107","L.P.de Queiroz","230","230",NA,NA,"2006","01",NA,"40W29'16''","12S18'9''",NA,NA,"Rosanae",NA,NA,NA,NA
"208","2021-03-04 11:17:48-03","UEFS","HUEFS","109111","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Thomas, W.W.","12363","2001","03","19",NA,"Brasil","Bahia","Itaju do Colônia","7,5 km southeast of Itajú do Colônia on road to Palmira.","-39.657778","-15.153611",NA,"Pasture and disturbed semi-deciduous forest.","HUEFS0109111","HUEFS0109111 HUEFS0109111_e1","J.R.Pirani","250","250",NA,NA,"2006",NA,NA,"39W39'28''","15S9'13''",NA,NA,"Rosanae",NA,NA,NA,NA
"209","2019-10-07 09:36:45-03","UEFS","HUEFS","221991","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","13143","2015","10","12",NA,"Brasil","Bahia","Feira de Santana","Fazenda Chapada, BA-052 Km 8, ramal a esquerda.","-39.083056","-12.255556",NA,"Caatinga antropizada.","HUEFS0221991","HUEFS0221991",NA,"190","190",NA,NA,NA,NA,NA,"39W4'59''","12S15'20''",NA,NA,"Rosanae",NA,NA,NA,NA
"210","2019-10-07 09:36:45-03","UEFS","HUEFS","120022","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Cardoso, D.","1935","2007","05","22",NA,"Brasil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667",NA,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120022","HUEFS0120022",NA,"300","600",NA,NA,NA,NA,NA,"39W11'2''","12S9'42''",NA,NA,"Rosanae",NA,NA,NA,NA
"211","2019-10-07 09:36:45-03","UEFS","HUEFS","12826","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Queiroz, L.P.de","3032","1992","12","29",NA,"Brasil","Bahia","Santa Bárbara",NA,"-38.95","-11.933333",NA,NA,"HUEFS0012826","HUEFS0012826","J.R.Pirani",NA,NA,NA,NA,"2002","04",NA,"38W57'","11S56'",NA,NA,"Rosanae",NA,NA,NA,NA
"212","2019-10-07 09:36:45-03","UEFS","HUEFS","134664","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","5459","2008","03","20",NA,"Brasil","Bahia","Feira de Santana","Fazenda Chapada.","-39.082778","-12.256111",NA,"Caatinga Florestada antropizada.","HUEFS0134664","HUEFS0134664","E.Melo","180","180",NA,NA,"2010","08",NA,"39W4'58''","12S15'22''",NA,NA,"Rosanae",NA,NA,NA,NA
"213","2019-10-07 09:36:45-03","UEFS","HUEFS","142677","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","5928","2008","08","28",NA,"Brasil","Bahia","Feira de Santana","Inselbergue Monte Alto.","-39.083056","-12.255",NA,"Mata de encosta.","HUEFS0142677","HUEFS0142677","E.Melo","130","130",NA,NA,"2010","08",NA,"39W4'59''","12S15'18''",NA,NA,"Rosanae",NA,NA,NA,NA
"214","2019-10-07 09:36:45-03","UEFS","HUEFS","156958","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","6607","2009","10","11",NA,"Brasil","Bahia","Chorrochó","Parque.","-39.0825","-8.926944",NA,"Caatinga.","HUEFS0156958","HUEFS0156958",NA,"329","329",NA,NA,NA,NA,NA,"39W4'57''","8S55'37''",NA,NA,"Rosanae",NA,NA,NA,NA
"215","2019-10-07 09:36:45-03","UEFS","HUEFS","166964","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","8432","2010","07","31",NA,"Brasil","Bahia","Feira de Santana","Fazenda Chapada, BA-052, Km 8, entrada para Bonfim de Feira.","-39.096389","-12.258889",NA,"Mata.","HUEFS0166964","HUEFS0166964",NA,"300","300",NA,NA,NA,NA,NA,"39W5'47''","12S15'32''",NA,NA,"Rosanae",NA,NA,NA,NA
"216","2019-10-07 09:36:45-03","UEFS","HUEFS","194093","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Lima, D.F.","212","2011","04","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale. Trilha do Roxinho.","-40","-19",NA,"Floresta de Tabuleiro.","HUEFS0194093","HUEFS0194093",NA,NA,NA,NA,NA,NA,NA,NA,"40W","19S",NA,NA,"Rosanae",NA,NA,NA,NA
"217","2019-10-07 09:36:45-03","UEFS","HUEFS","195646","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Queiroz, A.S.","11","2013","04","09",NA,"Brasil","Bahia","Feira de Santana","Fazenda Cruzeiro do Mocó.","-39.045833","-12.222222",NA,NA,"HUEFS0195646","HUEFS0195646",NA,"191","191",NA,NA,NA,NA,NA,"39W2'45''","12S13'20''",NA,NA,"Rosanae",NA,NA,NA,NA
"218","2019-10-07 09:36:45-03","UEFS","HUEFS","197887","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","11930","2013","01","26",NA,"Brasil","Bahia","Feira de Santana","Distrito Governador João Durval. Fazenda Chapada, prox. BA-052, Km 8, ramal a esquerda.","-39.083889","-12.255278",NA,"Mata, área antropizada.","HUEFS0197887",NA,NA,"193","193",NA,NA,NA,NA,NA,"39W5'2''","12S15'19''",NA,NA,"Rosanae",NA,NA,NA,NA
"219","2019-10-07 09:36:45-03","UEFS","HUEFS","197891","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","11934","2013","01","26",NA,"Brasil","Bahia","Feira de Santana","Distrito Governador João Durval ou Ipuaçu. Inselbergue Monte Alto.","-39.073056","-12.235833",NA,"Mata da base e encosta do inselbergue.","HUEFS0197891",NA,NA,"172","172",NA,NA,NA,NA,NA,"39W4'23''","12S14'9''",NA,NA,"Rosanae",NA,NA,NA,NA
"220","2019-10-07 09:36:45-03","UEFS","HUEFS","197892","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","11935","2013","01","26",NA,"Brasil","Bahia","Feira de Santana","Distrito Governador João Durval ou Ipuaçu. Inselbergue Monte Alto.","-39.073056","-12.235833",NA,"Mata da base e encosta do inselbergue.","HUEFS0197892",NA,NA,"172","172",NA,NA,NA,NA,NA,"39W4'23''","12S14'9''",NA,NA,"Rosanae",NA,NA,NA,NA
"221","2019-10-07 09:36:45-03","UEFS","HUEFS","197894","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","11937","2013","01","26",NA,"Brasil","Bahia","Feira de Santana","Distrito Governador João Durval ou Ipuaçu. Inselbergue Monte Alto.","-39.06","-12.233056",NA,"Mata da base e encosta do inselbergue.","HUEFS0197894",NA,NA,"238","238",NA,NA,NA,NA,NA,"39W3'36''","12S13'59''",NA,NA,"Rosanae",NA,NA,NA,NA
"222","2019-10-07 09:36:45-03","UEFS","HUEFS","197895","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","11938","2013","01","26",NA,"Brasil","Bahia","Feira de Santana","Distrito Governador João Durval ou Ipuaçu. Inselbergue Monte Alto.","-39.076389","-12.233333",NA,"Mata da base e encosta do inselbergue.","HUEFS0197895",NA,NA,"236","236",NA,NA,NA,NA,NA,"39W4'35''","12S13'60''",NA,NA,"Rosanae",NA,NA,NA,NA
"223","2019-10-07 09:36:45-03","UEFS","HUEFS","197896","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","11939","2013","01","26",NA,"Brasil","Bahia","Feira de Santana","Distrito Governador João Durval ou Ipuaçu. Inselbergue Monte Alto.","-39.076389","-12.232778",NA,"Mata da base e encosta do inselbergue.","HUEFS0197896",NA,NA,"255","255",NA,NA,NA,NA,NA,"39W4'35''","12S13'58''",NA,NA,"Rosanae",NA,NA,NA,NA
"224","2019-10-07 09:36:45-03","UEFS","HUEFS","197897","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","11940","2013","01","26",NA,"Brasil","Bahia","Feira de Santana","Distrito Governador João Durval ou Ipuaçu. Inselbergue Monte Alto.","-39.066944","-12.234444",NA,"Mata da base e encosta do inselbergue.","HUEFS0197897",NA,NA,"213","213",NA,NA,NA,NA,NA,"39W4'1''","12S14'4''",NA,NA,"Rosanae",NA,NA,NA,NA
"225","2019-10-07 09:36:45-03","UEFS","HUEFS","197902","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Melo, E.","11945","2013","01","26",NA,"Brasil","Bahia","Feira de Santana","Distrito Governador João Durval ou Ipuaçu. Inselbergue Monte Alto.","-39.066111","-12.261944",NA,"Mata da base e encosta do inselbergue.","HUEFS0197902",NA,NA,"190","190",NA,NA,NA,NA,NA,"39W3'58''","12S15'43''",NA,NA,"Rosanae",NA,NA,NA,NA
"226","2019-10-07 09:36:45-03","UEFS","HUEFS","1431","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Grupo Pedra do Cavalo","579","1980","08",NA,NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001431","HUEFS0001431","J.R.Pirani","40","120",NA,NA,"2002","04",NA,"39W5'","12S32'",NA,NA,"Rosanae",NA,NA,NA,NA
