"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"400","2020-02-20 14:37:37-03","IAC","IAC","53603","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Guettarda","pohliana","Guettarda pohliana","V.C. Souza; R.R. Rodrigues; C.M. Sakuragui & P.L.R. Moraes","5677","1994","04","14",NA,"Brasil",NA,NA,"coord: 21°37#?#15W, 48°33#?#29S",NA,NA,NA,"Müll.Arg.","M.R.V. Barbosa","São Paulo","Matão","Fazenda Cambuhy","-48.558056","-21.620833",NA,NA,NA,NA,"2007","06","14",NA,NA,NA,"-48.558056","-21.620833",NA,NA,NA,NA
"401","2020-02-20 14:37:37-03","IAC","IAC","54504","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Guettarda","pohliana","Guettarda pohliana","A.E. Heringer-Salles; M. Oliveira (1); S.N.F. Aguiar & F.P.R. Jesus","3768","2005","05","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Müll.Arg.","V.F. Paiva","Distrito Federal","Brasília","Sobradinho dos Melos, fazenda do Sr. Benedito de Jesus A. Reis, Centro Oeste; próximo ao rio Paranoa","-47.73","-15.793056",NA,NA,NA,NA,"2005","05","06",NA,NA,NA,"-47.730000","-15.793056",NA,NA,NA,NA
"402","2020-02-20 14:37:37-03","IAC","IAC","56196","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Guettarda","pohliana","Guettarda pohliana","R.F. Vieira; S.P. Cordovil & H. Garboggini","266","1993","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Müll.Arg.","S.P. Cordovil & et al.","Goiás","Caldas Novas","Alternativa 15 - ponte de hidromeria","-48.625","-17.7417",NA,NA,NA,NA,"1993","04","27",NA,NA,NA,"-48.6250","-17.7417",NA,NA,NA,NA
"403","2020-02-17 11:30:22-03","UEG","HUEG","13882","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Branco, M.H.S.","71","2019","05","03","Southern America","Brasil",NA,NA,"Trilha do Tatu. Cerrado stricto sensu.","HUEG013882","Dicotyledoneae",NA,"Müll. Arg.",NA,"Goiás","Anápolis",NA,"-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA
"404","2020-11-19 14:06:31-03","Unimontes","MCMG","1595","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Mota,G.S. | Silva, W.A. | Souza, M.L. |",NA,"2009","05","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Müll.Arg.","Santos R.M.","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 3","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"405","2020-11-04 17:30:36-03","UEM","HUEM","7808","S","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Fachini, MP; K.Kawakita","824","1998","05","30",NA,"Brasil",NA,NA,"Vegetativo, solo sujeito a alagamento.","HUEM000024767",NA,NA,"S.Moore","Fachini, MP","Mato Grosso do Sul","Taquarussu","rio Paraná, ilha Mutum, margem direita, ponto 17","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"1999",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"406","2020-11-04 17:30:36-03","UEM","HUEM","15855","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","K.Kawakita; V.C.Harthman; G.S.Rosa; C.G.Almeida; S.Rodrigues","1072","2009","05","07",NA,"Brasil",NA,NA,"Liana. Frutos de coloração verde e vermelha. Presença de látex.","HUEM000024780",NA,NA,"Müll.Arg.","G.F.Pereira","Mato Grosso do Sul","Jateí","Canal Poitã, Margem esquerda.","-53.565936","-22.837875",NA,NA,"236","236","2010","05",NA,NA,NA,NA,"-53.565936","-22.837875",NA,NA,NA,NA
"407","2020-11-04 17:30:36-03","UEM","HUEM","20247","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Rosa, GS; Almeida, CG; J.M.Garcia; K.Kawakita; L.M.Garcia; Rodrigues, S","168","2011","04","13",NA,"Brasil",NA,NA,"Arbórea, cerca de 3m de altura; frutos imaturos coloração verde e maturos coloração vermelha; área alagada.","HUEM000024771",NA,NA,"Müll.Arg.","Rosa, GS","Mato Grosso do Sul","Batayporã","rio Samambaia, margem direita","-53.066667","-22.483333",NA,NA,"240","240","2011","04",NA,NA,NA,NA,"-53.066667","-22.483333",NA,NA,NA,NA
"408","2020-11-04 17:30:36-03","UEM","HUEM","13053","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","G.F.Pereira; Ma.C.Souza","251","2006","02","14",NA,"Brasil",NA,NA,"Arbusto, cerca de 2,50m de altura. Frutos imaturos coloração verde. Rara. Planta encontrada na margem do rio.","HUEM000024772",NA,NA,"Müll.Arg.","G.F.Pereira","Mato Grosso do Sul","Jateí","Rio Guiraí, Margem direita. Solo sujeito a alagamento.","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"2006","02",NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA
"409","2020-11-04 17:30:36-03","UEM","HUEM","17736","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ma.C.Souza; Almeida, CG; G.F.Pereira; Rosa, GS; Rodrigues, S","2371","2010","04","27",NA,"Brasil",NA,NA,"arbusto, cerca de 3m; frutos velutinos e vermelhos; margem do rio","HUEM000024770",NA,NA,"Müll.Arg.","Ma.C.Souza","Mato Grosso do Sul","Jateí","Rio Guiraí, Parque Estadual do Rio Ivinhema","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"2010","05","15","85335","auto",NA,NA,NA,NA,NA,NA,NA
"410","2020-11-04 17:30:36-03","UEM","HUEM","23591","Extra","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ma.C.Souza; Rosado; Pacifco, RB; E.D.Mauri; M.M.R.Scoarize; Rodrigues, S","2639","2012","07","04",NA,"Brasil",NA,NA,"frutos vermelho-velutino; arbusto apoiante, sobre vegetação pendente sobre o leito; raro.","HUEM000024769",NA,NA,"Müll.Arg.","Ma.C.Souza","Mato Grosso do Sul","Novo Horizonte do Sul","rio Guiraí, margem esquerda","-53.8605995178223","-22.6721992492676",NA,NA,NA,NA,"2012","07",NA,"36700","auto",NA,NA,NA,NA,NA,NA,NA
"411","2020-11-04 17:30:36-03","UEM","HUEM","3413","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M.Curti","70","1994","06","18",NA,"Brasil",NA,NA,"Arbusto escandente. Fruto coloração vermelha aveludada. Semente com arilo carnoso branco. Regular. Fruto fixado.","HUEM000024779",NA,NA,"Müll.Arg.","G.F.Pereira","Mato Grosso do Sul","Taquarussu","Canal Poitã, Solo alagado.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"2005","12",NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"412","2020-11-04 17:30:36-03","UEM","HUEM","3412","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M.B.Romagnolo","75","1993","12","10",NA,"Brasil",NA,NA,"Arbusto. Flor esverdeada.","HUEM000024776",NA,NA,"Müll.Arg.","G.F.Pereira","Mato Grosso do Sul","Taquarussu","Canal Poitã, Solo seco sujeito a alagamento.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"2005","12",NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"413","2020-11-04 17:30:36-03","UEM","HUEM","18148","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M.Curti","s.n.","1994","05","15",NA,"Brasil",NA,NA,"Arvoreta. Fruto carnoso maturo coloração vermelha e arilo branco. Semente de coloração paleácea.","HUEM000024777",NA,NA,"Müll.Arg.","G.F.Pereira","Mato Grosso do Sul","Taquarussu","Canal Poitã, Solo seco, sujeito a alagamento.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"2005","12",NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"414","2020-11-04 17:30:36-03","UEM","HUEM","18149","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","S.Rodrigues","88","1992","09","20",NA,"Brasil",NA,NA,"Arbustivo. Fruto vermelho aveludado. Rara.","HUEM000024778",NA,NA,"Müll.Arg.","G.F.Pereira","Mato Grosso do Sul","Taquarussu","Canal Poitã, Solo seco, sujeito a alagamento.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"2005","12",NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"415","2020-11-04 17:30:36-03","UEM","HUEM","3380","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M.E.Previdello","45","1994","02","18",NA,"Brasil",NA,NA,"Arbusto escandente. Flor coloração branca, levemente perfumada. Moderada.","HUEM000024773",NA,NA,"Müll.Arg.","D.Zappi","Mato Grosso do Sul","Taquarussu","Canal Poitã, Solo sujeito a alagamento. Ecótono água/terra.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"1996","06",NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-11-04 17:30:36-03","UEM","HUEM","17663","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Almeida, CG; A.A.Santos; F.E.Amadeo; Ma.C.Souza; Rosa, GS","11","2009","09","23",NA,"Brasil",NA,NA,"arbusto, cerca de 4,0 m de altura; frutos vermelho-velutinos","HUEM000024768",NA,NA,"Müll.Arg.","Ma.C.Souza","Mato Grosso do Sul","Taquarussu","Rio Paraná, margem direita, montante da boca do canal Baía","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"2009","09","23","63482","auto",NA,NA,NA,NA,NA,NA,NA
"417","2020-11-04 17:30:36-03","UEM","HUEM","3411","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ma.C. Souza Stevaux; M.Sobral","15","1993","12","08",NA,"Brasil",NA,NA,"Arbustiva, cerca de 2,0m de altura. Flor coloração barnca. Frequente.","HUEM000024775",NA,NA,"Müll.Arg.","G.F.Pereira","Paraná","Porto Rico","rio Paraná, Ilha Mutum. Solo seco.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"1996","08",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"418","2020-11-04 17:30:36-03","UEM","HUEM","3410","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ma.C. Souza Stevaux","616","1994","01","16",NA,"Brasil",NA,NA,"Arbusto. Flor coloração branca. Fruto imaturo. Frequente. Copa pendente sobre a água.","HUEM000024774",NA,NA,"Müll.Arg.","G.F.Pereira","Paraná","Porto Rico","rio Paraná, Remanescente entre a base e a cidade. Solo seco.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"2005","12",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"419","2016-08-23 11:00:13-03","NHMLondon","NHM-LONDON-BOT","BM001008939","S","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Spencer le Marchant Moore; b.1850; d.1931; S.Moore","742","1891",NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:545240","<a href=http://www.nhm.ac.uk/services/media-store/asset/b6bbeb934705779f241b0cbd51b98588e5b582c6/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"S.Moore",NA,"Mato Grosso",NA,NA,"-55.929878","-13.163117",NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA
"420","2020-11-05 13:53:57-03","UNIRIO","HUNI","2667","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","A.E. Ramos; G.C. Reis; M. Tiberi; R.F. do Rosário","2012","2010","05","16",NA,"Brasil",NA,NA,"Material doado pelo HEPH. Frutos vermelhos e aveludados quando maduros e jovens de cor verde. Levantamento florístico.","HUNI00002667",NA,NA,"Müll.Arg.","M. Oliveira; V.F. Paiva","Distrito Federal","Planaltina","Fazenda Larga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-11-12 16:59:59-03","UEL","FUEL","43274","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Kotchetkoff-Henriques, O; Bohlinger, M","597","2002","04","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Gentianales","L.","Jung-Mendaçolli, SL; Bernacci, LC","São Paulo","Ribeirão Preto",NA,"-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA
"422","2019-11-01 15:09:15-03","UnB","UB","112136","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Delprete, PG; Silva, LF","9153","2004","12","13","Southern America","Brasil",NA,NA,"Ramos com espinhos lenhosos. Folhas cartáceas, discolores. Botões florais verde-claros. Corolas brancas.; Arbusto pouco ramificado 3-4m; .",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás","Corumbá  de Goiás","Rod. GO-010. Ponte sobre o Rio Corumbá","-48.8","-15.916667",NA,NA,"1000","1000","2008",NA,NA,NA,NA,NA,"-48.8","-15.916667",NA,NA,NA,NA
"423","2019-11-01 15:09:15-03","UnB","UB","15643","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Rocha, DMS","S2P1s.n.","2000","03","23","Southern America","Brasil",NA,NA,"Código fitossociológico 152.; Mata de interflúvio. Topologia: Encosta suave na parte mais alta.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás","Santa Rita do Araguaia","Serra da Urtiga. Fazenda Bela Vista","-52.885556","-17.437778",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-52.885556","-17.437778",NA,NA,NA,NA
"424","2019-11-01 15:09:15-03","UnB","UB","43366","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ratter, JA","7067","1993","11","09","Southern America","Brasil",NA,NA,"Shrub 1,5m. Flowers cream.; In mesophilous (deciduous) forest",NA,"Dicotyledoneae",NA,"Müll.Arg.","Incógnito","Mato Grosso","Tatuapé","Fazenda do Sr. Antônio, Serra da Petrovina","-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-54.1","-16.783333",NA,NA,NA,NA
"425","2019-11-01 15:09:15-03","UnB","UB","44828","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Heringer, EP","6927",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 15:09:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Heringer, EP","3175","1980","01","17","Southern America","Brasil",NA,NA,"Arvoreta bastante esgalhada. Folhas curtamente pilosas. Frutos de cor verde com restos florais no ápice; Mata ciliar",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1998",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"427","2019-11-01 15:09:15-03","UnB","UB","118230","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Paula, JE","3787","2008","04","05","Southern America","Brasil",NA,NA,"Fruto cilíndrico, piloso.; Arbusto.; Mata ciliar",NA,"Dicotyledoneae",NA,"Müll.Arg.","Faria, JEQ","Distrito Federal","Brasília","São Sebastião","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2013","04",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 15:09:15-03","UnB","UB","43367","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bucci, FFB","1857","2003","07","24","Southern America","Brasil",NA,NA,"Árvore 5m.; Mata de galeria",NA,"Dicotyledoneae",NA,"Müll.Arg.","Proença, CEB; Gomes, BM","Goiás","Campo Limpo de Goiás",NA,"-49.113333","-16.289444",NA,NA,NA,NA,"2003","10","23",NA,NA,NA,"-49.113333","-16.289444",NA,NA,NA,NA
"429","2019-11-01 15:09:15-03","UnB","UB","212079","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE111","2012","09","20","Southern America","Brasil",NA,NA,"Flores rosadas/vermelhas; Mata de galeria com palmeira dominante (Attalea). Solo orgânico, argiloso arenoso, cinza",NA,"Dicotyledoneae",NA,"Müll.Arg.","Zanatta, MRV","Goiás","Edéia","Rodovia GO-410, 10km de Edéia (REPL01)","-49.8609","-17.3789",NA,NA,"473","473","2012",NA,NA,NA,NA,NA,"-49.8609","-17.3789",NA,NA,NA,NA
"430","2019-11-01 15:09:15-03","UnB","UB","110003","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ratter, JA; et al.","7169","1993","11","15","Southern America","Brasil",NA,NA,"Shrub 4,5m. Flor cream; In gallery forest.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Barboza, MRV","Goiás","Jataí","Mata do Açude","-51.75","-17.966667",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,"-51.75","-17.966667",NA,NA,NA,NA
"431","2019-11-01 15:09:15-03","UnB","UB","110004","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Ratter, JA; Fonsêca Filho, J; Santos, JB; Silva, JCS","3949","1976","11","07","Southern America","Brasil",NA,NA,"Corollas dirty white.; Slender shrub 3m; In forest on the banks of a stream.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás",NA,"Near Goiás Velho",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:09:15-03","UnB","UB","112119","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Delprete, PG; Silva, LF","9173","2004","12","18","Southern America","Brasil",NA,NA,"Folhas papiráceas, página superior verde-escuro. Corola com tubo verde claro e parte distal e lobos brancos.; Arvoreta, ramificada desde a base 4-6m; .",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás","Goiânia","Setor Goiânia 2. Ribeirão João Leite, 500m antes do encontro com o Rio Meia Ponte","-49.296667","-16.666667",NA,NA,"720","720","2005",NA,NA,NA,NA,NA,"-49.296667","-16.666667",NA,NA,NA,NA
"433","2019-11-01 15:09:15-03","UnB","UB","43368","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bucci, FFB","1867","2003","07","24","Southern America","Brasil",NA,NA,"Árvore 3m.; Mata de galeria",NA,"Dicotyledoneae",NA,"Müll.Arg.","Proença, CEB; Gomes, BM","Goiás","Campo Limpo de Goiás",NA,"-49.113333","-16.289444",NA,NA,NA,NA,"2003","10","23",NA,NA,NA,"-49.113333","-16.289444",NA,NA,NA,NA
"434","2019-11-01 15:09:15-03","UnB","UB","112476","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Delprete, PG","9257","2005","11","04","Southern America","Brasil",NA,NA,"Folhas cartáceas, discolores.; Arbusto 2m. Fruto imaturo verde claro.; Floresta de galeria.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Barboza, MRV","Tocantins","Guaraí","Rod. Guaraí-Pequizeiro (TO-336)","-48.6125","-8.811111",NA,NA,"250","250","2012","11",NA,NA,NA,NA,"-48.6125","-8.811111",NA,NA,NA,NA
"435","2019-11-01 15:09:15-03","UnB","UB","112492","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Delprete, PG; Klein, VLG; Pereira, IM","9515","2006","02","25","Southern America","Brasil",NA,NA,"Folhas firmemente subcoriáceas.; Arbusto 3-5m. Fruto imaturo verde.; Floresta de galeria.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Tocantins","Palmas","Distrito Taquaraçu. Povoado de Taquara","-48.2275","-10.378056",NA,NA,"250","250","2006",NA,NA,NA,NA,NA,"-48.2275","-10.378056",NA,NA,NA,NA
"436","2019-11-01 15:09:15-03","UnB","UB","139495","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bucci, FFB; Souza, SC","2028","2003","11","29","Southern America","Brasil",NA,NA,"OBS.: Projeto de Recuperação da Bacia do Ribeirão João Leite; Arvoreta 2m.; Mata de galeria alterada",NA,"Dicotyledoneae",NA,"Müll.Arg.","Barboza, MRV","Goiás","Campo Limpo de Goiás","Córrego Jurubatuba","-49.051667","-16.3125",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,"-49.051667","-16.3125",NA,NA,NA,NA
"437","2019-11-01 15:09:15-03","UnB","UB","179643","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4262","2012","03","26","Southern America","Brasil",NA,NA,"Convênio UnB/Oxford.; Liana muito esgalhada até 3cm diâm., com espinhos; frutos imaturos verdes; Mata ciliar com árvores emergentes de até 25m",NA,"Dicotyledoneae",NA,"Müll.Arg.","Faria, JEQ","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.1","-17.670833",NA,NA,"535","535","2012","07",NA,NA,NA,NA,"-50.1","-17.670833",NA,NA,NA,NA
"438","2019-11-01 15:09:15-03","UnB","UB","179724","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4137","2012","03","27","Southern America","Brasil",NA,NA,"Convênio UnB/Oxford; Trepadeira lenhosa (Liana). Frutos vermelho carmim; Interior da mata ciliar",NA,"Dicotyledoneae",NA,"Müll.Arg.","Faria, JEQ","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.105278","-17.769167",NA,NA,"491","491","2012","07",NA,NA,NA,NA,"-50.105278","-17.769167",NA,NA,NA,NA
"439","2019-11-01 15:09:15-03","UnB","UB","179805","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4217","2012","03","27","Southern America","Brasil",NA,NA,"Convênio UnB/Oxford; Arbusto. 2m. Estéril; Interior do cerradão",NA,"Dicotyledoneae",NA,"Müll.Arg.","Faria, JEQ","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.038056","-17.4925",NA,NA,"475","475","2012","07",NA,NA,NA,NA,"-50.038056","-17.4925",NA,NA,NA,NA
"440","2019-11-01 15:09:15-03","UnB","UB","211555","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","MCFPAA10","2012","08","16","Southern America","Brasil",NA,NA,"Mata seca próximo à mata ciliar. Latossolo pedregoso",NA,"Dicotyledoneae",NA,"Müll.Arg.","Faria, JEQ","Goiás","Edéia","Rio dos Bois, Fazenda Tupi (MCFPAA)","-50.1004","-17.7861",NA,NA,"490","490","2012",NA,NA,NA,NA,NA,"-50.1004","-17.7861",NA,NA,NA,NA
"441","2019-11-01 15:09:15-03","UnB","UB","43363","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Kirkbride Junior, JH","3492","1980","05","24","Southern America","Brasil",NA,NA,"Árvore 5m., com espinhos. Frutos brilhantes vermelhos.; Mata ciliar",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás",NA,"Margem do Rio Praim","-46.983333","-15.416667",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,"-46.983333","-15.416667",NA,NA,NA,NA
"442","2019-11-01 15:09:15-03","UnB","UB","43364","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Rizzo, JA","3040","1968","12","07","Southern America","Brasil",NA,NA,"Subarbusto. Corola branca.; Cerrado",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás","Goiânia","Goiânia, Saída Sul","-49.2539","-16.6786",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,"-49.2539","-16.6786",NA,NA,NA,NA
"443","2019-11-01 15:09:15-03","UnB","UB","43365","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Rizzo, JA","364","1968","04","14","Southern America","Brasil",NA,NA,"Árvore 4m. Fruto vermelho escuro.",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás",NA,"GOM-7 de Goiânia para Senador Canedo",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-01 15:09:15-03","UnB","UB","44831","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS","15872","1966","05","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-01 15:09:15-03","UnB","UB","43369","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bucci, FFB","1872","2003","07","24","Southern America","Brasil",NA,NA,"Árvore 3m.; Mata de galeria",NA,"Dicotyledoneae",NA,"Müll.Arg.","Proença, CEB; Gomes, BM","Goiás","Campo Limpo de Goiás",NA,"-49.113333","-16.289444",NA,NA,NA,NA,"2003","10","23",NA,NA,NA,"-49.113333","-16.289444",NA,NA,NA,NA
"446","2019-11-01 15:09:15-03","UnB","UB","43370","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Anderson, WR","6941","1973","03","13","Southern America","Brasil",NA,NA,"Shrub 2m. Fruit green.; Cerrado",NA,"Dicotyledoneae",NA,"Müll.Arg.","Delprete, PG","Goiás",NA,"2km by road W of Monte Alegre de Goiás",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
