"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"350","2021-03-01 16:30:04-03","UNICAMP","UEC","153967","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Santos, K",NA,"Brazil","Campinas/Itatiba, Mata Malabar III.",NA,NA,"Árvore decídua; autocórica. Altura total: 6m.; altura do fuste: 6m. PAP: 138cm. Casca rugosa; madeira moderadamente pesada; nome popular: chuva-de-ouro.","UEC144683","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Santos, K","3845","2001","01","19","São Paulo",NA,"-46.866667","-22.916667",NA,NA,NA,"-46.866667","-22.916667","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-03-01 16:30:04-03","UNICAMP","UEC","153968","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Santos, K",NA,"Brazil","Campinas/Itatiba, Mata Ribeirão Cachoeira.",NA,NA,"Árvore decídua; autocórica. Altura total: 8m.; altura do fuste: 5m. PAP: 27cm. Casca rugosa; madeira moderadamente pesada; nome popular: chuva-de-ouro.","UEC144684","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Santos, K","1812","2000","05","23","São Paulo",NA,"-46.916667","-22.816667",NA,NA,NA,"-46.916667","-22.816667","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-03-01 16:30:04-03","UNICAMP","UEC","153969","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Santos, K",NA,"Brazil","Campinas/Itatiba, Mata Malabar II.",NA,NA,"Árvore decídua; autocórica. Altura total: 13m.; altura do fuste: 8m. PAP: 24cm. Casca rugosa; madeira moderadamente pesada; nome popular: chuva-de-ouro.","UEC144702","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Santos, K","3450","2000","08","25","São Paulo",NA,"-46.85","-22.9",NA,NA,NA,"-46.85","-22.9","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-01 16:30:04-03","UNICAMP","UEC","153970","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Santos, K",NA,"Brazil","Campinas/Itatiba, Mata Santa do Atalaia.",NA,NA,"Árvore decídua; autocórica. Altura total: 17m.; altura do fuste: 5m. PAP: 62cm. Casca rugosa; madeira moderadamente pesada; nome popular: chuva-de-ouro.","UEC144703","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Santos, K","2064","2000","06","14","São Paulo",NA,"-46.883333","-22.8",NA,NA,NA,"-46.883333","-22.8","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 16:30:04-03","UNICAMP","UEC","153971","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Santos, K",NA,"Brazil","Campinas/Itatiba, Mata Ribeirão Cachoeira.",NA,NA,"Árvore decídua; autocórica. Com flores amarelas. Altura total: 10m.; altura do fuste: 8m. PAP: 43cm. Casca rugosa; madeira moderadamente pesada; nome popular: chuva-de-ouro.","UEC144704","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Santos, K","760","1999","11","30","São Paulo",NA,"-46.916667","-22.816667",NA,NA,NA,"-46.916667","-22.816667","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-02-10 17:52:31-03","UNICAMP","UEC","151119","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Torres, RB; Figueiredo, N; Oliveira, AR",NA,"Brazil","Estação Ecológica de Angatuba. Mata Secundária.",NA,NA,"Árvore 12 m. Beira da estrada. Flores amarelas perfumadas.",NA,"Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Semir, J","113","1986","11","24","São Paulo","Angatuba","-48.588139","-23.711128",NA,NA,NA,"-48.588139","-23.711128","1988","04",NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 16:30:04-03","UNICAMP","UEC","170349","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Garcia, LC",NA,"Brazil","Represa São Luís.",NA,NA,"Árvore plantada, fruto maduro.; Mata ciliar em processo de restauração desde 1998, Mata Atlântica. Floresta Estacional Semidecídua.","UEC010150","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Silva, ED","347","2008","05","17","São Paulo","Santa Bárbara d'Oeste","-47.720969","-23.383744","554","554","UEC010150","-47.720969","-23.383744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 16:30:04-03","UNICAMP","UEC","159458","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Silva, JS; Tozzi, AMGA; Costa, MFB; Pinto, RB; Scatigna, AV; Galvão, JC",NA,"Brazil","Estrada Jacuí-Fortaleza de Minas, direção a São Sebastião do Paraíso.",NA,NA,"Árvore com 8 m de altura. Cálice verde e corola amarelos, anteras marrons e gineceu verde.; Beira da estrada.","UEC032882","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"1073",NA,NA,NA,"Minas Gerais",NA,"-46.757778","-20.971111","1128","1128","UEC032882","-46.757778","-20.971111","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 16:30:04-03","UNICAMP","UEC","161091","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Costa, MFB; Tozzi, AMGA; Silva, ED; Pinto, RB; Silva, JS; Scatigna, AV",NA,"Brazil","Serra da Canastra, Estrada para a Cachoeira do Quilombo.",NA,NA,"Planta arbórea, ca. 8m alt. Flores com corola amarela.; Campo rupestre.","UEC069608","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"18","2011","11","13","Minas Gerais","São João Batista do Glória","-46.473111","-20.483361","904","904","UEC069608","-46.473111","-20.483361","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-02-10 17:52:31-03","UNICAMP","UEC","53465","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Silva, AF; Capellari Jr, L; Linnaeus, C",NA,"Brazil","Reserva Florestal da Boa Vista",NA,NA,"flor, Árvore de até 5m, flores de pétalas amarelo-ouro, cálice verde.","UEC144696","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"1523","1986","12","12","São Paulo","São José dos Campos","-45.9375","-23.716667",NA,NA,NA,"-45.9375","-23.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-02-10 17:52:31-03","UNICAMP","UEC","54044","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Silva, AF; Capellari Jr, L; Linnaeus, C",NA,"Brazil","Reserva Florestal da Boa Vista, Mata do Horto.",NA,NA,"fruto, Árvore de até 20m, frutos legume indeiscente de até 60cm de comp. Casca rosa claro, lenho creme, súber escamoso.","UEC144688","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"1428","1986","04","09","São Paulo","São José dos Campos","-45.9375","-23.716667",NA,NA,NA,"-45.9375","-23.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 16:30:04-03","UNICAMP","UEC","179558","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Escobar, NAG; Silva, ED; Reis, TR",NA,"Brazil","Serra do Japi",NA,NA,"Árvore, 15m de altura. Frutos imaturos verdes, muito compridos. Na APP do Rio Tietê.; floresta estacional semidecídua","UEC037045","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Escobar, NAG","127","2012","01","12","São Paulo","Pirapora",NA,NA,NA,NA,"UEC037045",NA,NA,"2012","01","12",NA,NA,NA,NA,NA,NA,NA
"362","2021-03-01 16:30:04-03","UNICAMP","UEC","179583","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Escobar, NAG; Silva, ED; Reis, TR",NA,"Brazil","Serra do Japi",NA,NA,"Árvore, 8m. Frutos legume, compridos.; floresta estacional semidecídua","UEC037054","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Escobar, NAG","138","2012","03","24","São Paulo","Jundiaí","-46.9375","-23.260278",NA,NA,"UEC037054","-46.9375","-23.260278","2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 16:30:04-03","UNICAMP","UEC","179582","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Escobar, NAG; Silva, ED; Reis, TR",NA,"Brazil","Serra do Japi",NA,NA,"Árvore, 15m. Frutos imaturos, compridos.; floresta estacional semidecídua","UEC037046","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Escobar, NAG","170","2012","05","27","São Paulo","Cajamar","-47.049444","-23.321667",NA,NA,"UEC037046","-47.049444","-23.321667","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-02-10 17:52:31-03","UNICAMP","UEC",NA,"S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Mata, TL",NA,"Brazil","Barão de Geraldo, IB / UNICAMP",NA,NA,"fruto, arbóreo",NA,"Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"12","2005","01","18","São Paulo","Campinas","-46.05","-22.8",NA,NA,NA,"-46.05","-22.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-02-10 17:52:31-03","UNICAMP","UEC","54399","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Capellari Jr, L; Linnaeus, C",NA,"Brazil","Reserva Florestal da Boa Vista, Mata da Reserva.",NA,NA,"flor, Árvore até 20m, flores amarelas.","UEC144687","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"1348","1986","01","09","São Paulo","São José dos Campos","-45.9375","-23.716667",NA,NA,NA,"-45.9375","-23.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-02-10 17:52:31-03","UNICAMP","UEC","80533","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Cardoso-Leite, E; Oliveira, A",NA,"Brazil","Mata da Câmara",NA,NA,"flor, Mata mesófila semidecídua. 12m alt., flores amarelas.",NA,"Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Cardoso-Leite, E","283","1993","12","02","São Paulo","São Roque","-48.080556","-23.523889",NA,NA,NA,"-48.080556","-23.523889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-02-10 17:52:31-03","UNICAMP","UEC","6255","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Hatschbach, G",NA,"Brazil","Rodovia BR-020, 20 km N de Alvorada do Norte.",NA,NA,"flor, Pequena arvore de flores amarelas. Cerradão.","UEC144706","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Barneby, RC","39109","1976","05","10","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-02-10 17:52:31-03","UNICAMP","UEC","97638","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Nave, AG; Carneiro, PHM; Dário, FR; Lopes, RF",NA,"Brazil","Estrada próxima ao condomínio Village da",NA,NA,"flor, N.V: Chuva de Ouro. Mata de galeria. Interior da Mata, solo latossolo vermelho escuro. Árvore com altura de 20m com flores amarelas.","UEC144710","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Lopes, RF","1045","1997","02","18","Mato Grosso","Chapada dos Guimarães","-55.733611","-15.483889",NA,NA,NA,"-55.733611","-15.483889","1997","02",NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-02-10 17:52:31-03","UNICAMP","UEC","29515","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE; Chagas e Silva",NA,"Brazil","Bacia do Rio São Bartolomeu",NA,NA,"fruto, Árvore fondosa; folíolas e ráquis curtamente pilosos; legumes em desenvolvimento cor verde ou parda; anteriormente coletou-se flores com o número de coleta; mata.","UEC144675","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"4256","1980","04","07","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"370","2020-02-10 17:52:31-03","UNICAMP","UEC","29191","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS",NA,"Brazil","Bacia do Rio São Bartolomeu, Córrego Capão Comprido.",NA,NA,"flor, Árvore com copa ampla e ca 15 m de altura; grandes racemos pendentes, amarelos, perfumados, atraindo muito insetos; árvore excelente para ornamentação; mata perturbada.","UEC144676","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"5833","1980","12","04","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"371","2020-02-10 17:52:31-03","UNICAMP","UEC","42273","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Heringer, EP",NA,"Brazil","Parque do Guará",NA,NA,"flor, Mata ciliar, reta, fechada. Espécie que parece ter sido trazida de outro local, pois se acha perto de culturas. Flores amarelas abundantes, cachos grandes.","UEC144673","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"14858","1975","10","15","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"372","2020-02-10 17:52:31-03","UNICAMP","UEC","6256","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Heringer, EP",NA,"Brazil","Parque do Guará",NA,NA,"flor, Mata ciliar, reta, fechada. Espécie que parece ter sido trazida de outro local, pois se acha perto de culturas. Flores amarelas abundantes, cachos grandes.","UEC144674","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"14858","1975","10","15","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"373","2020-02-10 17:52:31-03","UNICAMP","UEC","114491","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Árbocz, GF; Silva, MMR; Ivanauskas, NM",NA,"Brazil","Adjacências do Hotel Floresta Amazônica",NA,NA,"flor, Floresta ombrófila aberta. Relevo suave ondulado. Solo tipo Podzólico. Árvore 15m. Flores amarelas, já passadas.","UEC144671","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"3985","1997","06","07","Mato Grosso","Alta Floresta","-56.0861015319824","-9.87555980682373",NA,NA,NA,NA,NA,NA,NA,NA,"109392","auto",NA,NA,NA,NA,NA
"374","2020-02-10 17:52:31-03","UNICAMP","UEC","112544","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Souza, VC; Souza, JP; Scalon, VR; Duarte, AR",NA,"Brazil","Estrada de Juína à Jurema, Beira da estrada. ca 43km (em linha reta) de Juína.",NA,NA,"fruto, Contato floresta ombrófila - floresta estacional. Árvore, ca. 12m alt.; frutos imaturos verdes.","UEC144669","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Souza, VC","18336","1997","07","07","Mato Grosso","Castanheira","-58.6025009155273","-11.1324996948242",NA,NA,NA,NA,NA,"1997","12",NA,"65380","auto",NA,NA,NA,NA,NA
"375","2020-02-10 17:52:31-03","UNICAMP","UEC","36004","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Monteiro, JRB; Amorim Neto, L; Cunha, CN",NA,"Brazil","Fazenda 20 de dezembro",NA,NA,"flor, Árvore mais ou menos 12 m de altura. Inflorescência em cachos, flores amarelas, aromáticas. Frutos grandes, sementes separadas em lojas. Folha composta.","UEC144677","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Tozzi, AMGA","29","1984","02","22","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"1984",NA,NA,"107042","auto",NA,NA,NA,NA,NA
"376","2020-02-10 17:52:31-03","UNICAMP","UEC","112545","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Souza, VC; Souza, JP; Scalon, VR; Duarte, AR",NA,"Brazil","Estrada entre Juruena e Aripuanã, Beira da estrada.",NA,NA,"flor, Árvore, ca.6m alt.; inflorescências pendentes; flores amarelas.","UEC144699","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Souza, VC","18756","1997","07","10","Mato Grosso","Juruena","-58.3588981628418","-10.3180999755859",NA,NA,NA,NA,NA,"1997","12",NA,"65163","auto",NA,NA,NA,NA,NA
"377","2021-03-01 16:30:04-03","UNICAMP","UEC","182318","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Torres, RB; et al.",NA,"Brazil","Mata dos Mota",NA,NA,"Arvore ca. 23m alt, flores c/calice verde, corola e filetes amarelos, perfumada. Anteras marrons; mata de altitude, dossel","UEC082087","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Tamashiro, JY","939","1999","11","23","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"UEC082087",NA,NA,"2003","02",NA,"22140","auto",NA,NA,NA,NA,NA
"378","2021-03-01 16:30:04-03","UNICAMP","UEC","124142","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Meireles, LD; et al.",NA,"Brazil","Reserva biológica da represa do Grama",NA,NA,"Árvore ca. 10 m, inflorescência vistosa, flores amarelas. Canafista","UEC144678","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Castro, RM","s.n.","2000","11","19","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"2001","03",NA,"11991","auto",NA,NA,NA,NA,NA
"379","2021-03-01 16:30:04-03","UNICAMP","UEC","170754","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Moraes, AM",NA,"Brazil","Reserva Particular do Patrimônio Natural Bom fim.",NA,NA,"Árvore, 15 m. Copa larga. Flores amarelas.","UEC059078","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Semir, J","161","2011","10","28","Minas Gerais","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,"UEC059078",NA,NA,"2012","07",NA,"21988","auto",NA,NA,NA,NA,NA
"380","2021-03-01 16:30:04-03","UNICAMP","UEC","158611","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Yamamoto, LF",NA,"Brazil","Serra do Lopo, Estrada da Serra do Lopo.",NA,NA,"15m. Flor amarela.; Borda da estrada.","UEC013663","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Yamamoto, LF","850","2002","10","25","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,"UEC013663",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"381","2021-03-01 16:30:04-03","UNICAMP","UEC","158612","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Yamamoto, LF",NA,"Brazil","Serra do Lopo, Estrada da Serra do Lopo.",NA,NA,"8m. Flor amarela.; Borda da estrada.","UEC013666","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Yamamoto, LF","778","2002","10","17","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501","1190","1190","UEC013666",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"382","2020-02-10 17:52:31-03","UNICAMP","UEC","135218","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Simões, AO; Belinello, R; Matsumoto, K; Singer, RB",NA,"Brazil","Estrada Lavras-São João Del Rey, Afloramento a cerca de 7 km da entradade Itutinga, sentido Lavras-Itutinga",NA,NA,"Árvore, 5 m. de altura; flores amarelas. Em beira de mata.","UEC144709","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"346","1998","11","09","Minas Gerais","Itutinga","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA
"383","2020-02-10 17:52:31-03","UNICAMP","UEC","20791","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Hatschbach, G; Koczicki, C",NA,"Brazil","Rio Repicão",NA,NA,"flor, Árvore 6m, flor amarela, mata secundária.","UEC144714","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Barneby, RC","35370","1974","10","26","Minas Gerais","Morro do Pilar","-43.3763999938965","-19.2155990600586",NA,NA,NA,NA,NA,NA,NA,NA,"18539","auto",NA,NA,NA,NA,NA
"384","2020-02-10 17:52:31-03","UNICAMP","UEC","59450","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Araújo, GM",NA,"Brazil","Fazenda Experimental do Glória",NA,NA,"Mata mesófila semidecídua, Árvore, Atura: 15,0m.","UEC144698","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"660","1989","11","02","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"385","2020-02-10 17:52:31-03","UNICAMP","UEC","123869","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Schütz Rodrigues, R; Flores, AS",NA,"Brazil","Parque Municipal Getúlio Vargas",NA,NA,"flor e fruto, Árvore 10m alt., cultivada, corola amarela, odor adocicado, frutos imaturos.","UEC144672","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Flores, AS","1296","2001","12","30","Rio Grande do Sul","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,"2001",NA,NA,"8037","auto",NA,NA,NA,NA,NA
"386","2020-02-10 17:52:31-03","UNICAMP","UEC","70651","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Toledo Filho, DV; Bertoni, JEA",NA,"Brazil","Reserva Estadual de Águas da Prata",NA,NA,"Mata mesófila semidecídua. Árvore 8-10 m interior da mata.","UEC144712","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"26037","1990","07","12","São Paulo","Águas da Prata","-46.7099990844727","-21.9300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"13435","auto",NA,NA,NA,NA,NA
"387","2020-02-10 17:52:31-03","UNICAMP","UEC","54994","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Grombone-Guaratini, MT; Leitão Filho, HF; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA",NA,"Brazil","Fazenda Grota Funda",NA,NA,"fruto, Árvore com 12 metros, frutos imaturos verdes.","UEC144697","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"21136","1987","06","01","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"388","2020-02-10 17:52:31-03","UNICAMP","UEC","49564","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Bernacci, LC",NA,"Brazil","Fazenda Santa Carlota",NA,NA,"fruto, Árvore ca 8.0m alt.; frutos maduros castanhos.","UEC144670","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"195","1986","04","19","São Paulo","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA
"389","2020-02-10 17:52:31-03","UNICAMP","UEC","87035","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Bernacci, LC",NA,"Brazil","Fazenda Santa Carlota",NA,NA,"fruto, Árvore ca 8.0m alt.; frutos maduros castanhos.","UEC115916","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"195","1986","04","19","São Paulo","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,"UEC115916",NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA
"390","2020-02-10 17:52:31-03","UNICAMP","UEC","97783","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Santos, K",NA,"Brazil",NA,NA,NA,"flor, Floresta estacional semidecidual. Borda de mata. Árvore, 5m de altura, PAP 45cm. Início de floração. Flores amarelas.","UEC144711","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.","Santos, K","163","1996","11","22","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"391","2020-02-10 17:52:31-03","UNICAMP","UEC","25098","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Shepherd, GJ",NA,"Brazil","Fazenda Santa Elisa",NA,NA,"flor, Árvore de 15m. Flores amarelas.","UEC144690","Magnoliopsida",NA,NA,"(Schrad.) Schrad. ex A.DC.",NA,"12905","1980","11","14","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
