"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"1267","2008-05-27 22:02:00-03","MO","MOBOT","167851","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini|Nélida Soria","Zardini 4464","1988","5","29","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest.","-57.11666","-25.41666",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","88-19",NA
"1268","2008-05-27 22:02:00-03","MO","MOBOT","171790","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini","Zardini 5450","1988","7","2","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest.","-57.11666","-25.41666",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-44",NA
"1269","2008-05-27 22:02:00-03","MO","MOBOT","172124","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini|Nélida Soria","Zardini 5538","1988","7","8","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest.","-57.11666","-25.41666",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-46",NA
"1270","2008-05-27 22:02:00-03","MO","MOBOT","170432","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini","Zardini 7123","1988","9","8","Paraguay","Paraguarí",NA,"Cerro Palacios. Forest on western slopes.","-57.16666","-25.41666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","88-91",NA
"1271","2008-05-27 22:02:00-03","MO","MOBOT","172789","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini|Isabel Basualdo","Zardini 3726","1987","10","30","Paraguay","Paraguarí",NA,"Compañia Costa Segunda, Cerro Palacios.","-57.18333","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","87-77",NA
"1272","2016-04-19 09:25:00-03","MO","MOBOT","168020","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D.Brunner /1989/ !RL","Elsa M. Zardini","Zardini 4534","1988","6","2","Paraguay","Paraguarí",NA,"Compañia Costa Segunda, Cerro Palicos. In forest.","-57.1666667","-25.4166667",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","88-21",NA
"1273","2008-05-27 22:02:00-03","MO","MOBOT","167958","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini","Zardini 4508","1988","6","2","Paraguay","Paraguarí",NA,"Compañia Costa Segunda, Cerro Palicos. In forest.","-57.16666","-25.41666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-21",NA
"1274","2013-12-09 19:44:00-02","MO","MOBOT","2992662","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","M. Quintana","María T. Florentín P.|R. Duré|Marizza Quintana","Florentín Peña 705","1992",NA,NA,"Paraguay","Paraguarí",NA,"Macizo Acahay. Cnia. Virgen de Fatima. Cerro. Vegetación dispersa, que mantiene sustrato de hojarasca en semi-sombra; predominan arbustos y árboles.","-57.16666","-26.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2008-05-27 22:02:00-03","MO","MOBOT","172654","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini","Zardini 5705","1988","7","14","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.","-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-50",NA
"1276","2016-08-30 12:30:00-03","MO","MOBOT","169974","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","P. Acevedo-Rdgz.","Elsa M. Zardini|Ramón Velásquez","Zardini 13175","1989","6","24","Paraguay","Paraguarí",NA,"Palacios Mountain. Forest on slopes.","-57.1666667","-25.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","118",NA
"1277","2008-05-27 22:02:00-03","MO","MOBOT","172462","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","W.J. Hahn (MO)","William J. Hahn","Hahn 2579","1984","5","15","Paraguay","Paraguarí",NA,"Pirajú.","-57.25","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","84-29",NA
"1278","2014-01-02 05:36:00-02","MO","MOBOT","100150276","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","H. van der Werff (MO)","D. Villarroel|Michael H. Nee|M. Condon","Villarroel Segarra 398","2006","2","27","Bolivia","Santa Cruz","Florida","Camino a la comunidad de Bella Vista entre los 10 y 15 km de Cuevas, bosque Boliviano-Tucumano, con un dosel entre los 15 a 17 m.","-67.6861111","-18.1991666",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1279","2014-01-02 05:36:00-02","MO","MOBOT","100150277","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","H. van der Werff (MO)","D. Villarroel","Villarroel Segarra 200","2005","8","11","Bolivia","Santa Cruz","Florida","Localidad de Bella Vista.","-64.6666667","-18.25",NA,NA,"1755.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1280","2008-05-27 22:02:00-03","MO","MOBOT","167525","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","Acevedo-Rodriguez (US)","Timothy J. Killeen|Walter A. Palacios","Killeen 3448","1991","9","2","Bolivia","Beni","Yacuma","Estación Biologica del Beni, Estancia Porvenir, 50 km este de San Borja. Savana de altura, con Islas del bosque caducafolia. Pastoreo liviano.","-66.5","-14.83333",NA,NA,"25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"8","23",NA
"1281","2009-05-15 11:31:00-03","MO","MOBOT","2991577","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"Pedro Jörgensen","Jörgensen s.n.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2008-07-23 14:23:00-03","MO","MOBOT","100141583","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","B. Rambo","A. Sehnem","Sehnem 2684","1947","3","25","Brazil","Rio Grande do Sul",NA,"Est. São Salvador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1283","2008-07-24 09:45:00-03","MO","MOBOT","100141658","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","Sehnem","A. Sehnem","Sehnem 4897a",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1284","2009-08-07 05:34:00-03","MO","MOBOT","2993467","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","T.D. Pennington","Thomas Morong","Morong 752","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2014-01-02 05:36:00-02","MO","MOBOT","100150289","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","H. van der Werff (MO)","D. Villarroel","Villarroel Segarra 1402","2007","12","10","Bolivia","Santa Cruz","Florida","Bella Vista, Camino del Refugio a Las Lajas, ladera con exposición SW, suelos húmedos en las orillas.","-63.6733334","-18.2697223",NA,NA,"1380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1286","2009-10-19 10:50:00-02","MO","MOBOT","100222470","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","M. Peña-Chocarro","M. Peña-Chocarro","Peña-Chocarro 2217","2004","10","29","Paraguay","Ñeembucú",NA,"Estancia Redondo.","-58.0644444","-26.5997222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1287","2010-06-18 17:15:00-03","MO","MOBOT","100273363","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"Arturo E. Burkart|Nélida S. Troncoso","Burkart 27710","1969","12","4","Argentina","Entre Ríos","Federación","Rincón del Mocoretá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1288","2013-09-26 15:09:00-03","MO","MOBOT","100312892","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. A. Parada (USZ), 2013","G.A. Parada|V.D. Rojas","Parada-Gutierrez 2633","2010","5","29","Bolivia","Santa Cruz","Vallegrande","12 km al sur de Loma Larga camino hacia el cerro bocón.","-63.8602778","-18.8669445",NA,NA,"1702.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","10-15",NA
"1289","2017-10-30 17:11:00-02","MO","MOBOT","100362540","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","A. Fuentes (LPB)","Manuel J. Macía","Macía 7273","2003","8","29","Bolivia","Cochabamba","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, cresta arriba de la laguna Carachupa.","-66.4","-16.2166667",NA,NA,"1385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","03-01",NA
"1290","2013-04-01 22:54:00-03","MO","MOBOT","100370847","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3174","2011","4","7","Bolivia","Santa Cruz","Vallegrande","Camino de Loma Larga a Cerro Bocón, Parcela Temporal Muestreo 1, de 100X10 m.","-63.8588889","-18.8466666",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","11-33",NA
"1291","2020-01-15 04:34:00-03","MO","MOBOT","100403130","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|Jehizon Terán|D. Soux","Parada-Gutierrez 3493","2011","7","27","Bolivia","Santa Cruz","Vallegrande","Parcela temporal de muestreo N° 4, ladera dominada por Heliconia #3497","-63.7183334","-18.7022222",NA,NA,"1420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","11-46",NA
"1292","2020-01-15 04:34:00-03","MO","MOBOT","100403163","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|Jehizon Terán|D. Soux","Parada-Gutierrez 3516","2011","7","28","Bolivia","Santa Cruz","Vallegrande","Parcela temporal de muestreo N°5.","-63.7269445","-18.6994444",NA,NA,"1640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","11-47",NA
"1293","2013-09-07 08:17:00-03","MO","MOBOT","100403811","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias","Parada-Gutierrez 3620","2011","8","3","Bolivia","Santa Cruz","Vallegrande","Camino a Chirguanañan.","-64.0586111","-18.5955555",NA,NA,"2012.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","11-54",NA
"1294","2012-01-13 15:56:00-02","MO","MOBOT","100441177","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"Luzmila Arroyo P.|Y. Inturias|M. Betancur|G. Toledo|M.T. Martinez|J.I. Bustamante|D. Levy|C. Roth","Arroyo Padilla 6048","2011","9","29","Bolivia","Santa Cruz","Vallegrande","Vallegrande. Alto Seco, Alrededor de la propiedad el Sausal en la localidad de Peñones (Propiedad de la familia Farel) .","-64.0311111","-18.9897222",NA,NA,"1726.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","11-33",NA
"1295","2013-09-07 08:46:00-03","MO","MOBOT","100444519","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. A. Parada (USZ), 2013","Luzmila Arroyo P.|M.T. Martinez|E. Cordero|Y. Inturias","Arroyo Padilla 6228","2011","10","30","Bolivia","Santa Cruz","Vallegrande","Vallegrande, Postrervalle, 17 km del pueblo de Postrevalle camino a Mosquera, alrededor de los predios de la concesion de la Universidad Autónoma Gabriel René Moreno.","-63.7638889","-18.6088889",NA,NA,"2145.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","11-38",NA
"1296","2012-09-12 17:03:00-03","MO","MOBOT","100522426","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","A. Lliully (HSB)","Jeaneth Villalobos|Flores, A.","Villalobos 1542","2008","4","17","Bolivia","Chuquisaca","Hernando Siles","Muncipio Monteagudo. Comunidad Alto Cazadero. Trayecto a la escuela de Alto Cazadero.","-64.1013889","-19.8252778",NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1297","2012-09-17 09:44:00-03","MO","MOBOT","100525124","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","A. Lliully (HSB)","Ariel Lliully|J. Alberto Peñaranda|et al.","Lliully 1411","2008","10","11","Bolivia","Chuquisaca","Hernando Siles","Municipio de Monteagudo, Parque Nacional y Área Manejo Integrado de la Serranía del Iñao. Cuenca del río Zapalar, hacia toma de agua.","-63.9155556","-19.7302778",NA,NA,"1276.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1298","2013-09-26 16:38:00-03","MO","MOBOT","100527584","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"J. Alberto Peñaranda|J.G. Tudela","Peñaranda 1144","2009","6","4","Bolivia","Chuquisaca","Luis Calvo","Parque Nacional Área Natural de Manejo Integrado Serrania del Iñao, Cantón Ticucha, Trayecto Monte Grande - Cumandaiti.","-63.8428611","-19.4344444",NA,NA,"1057.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1299","2013-09-26 14:50:00-03","MO","MOBOT","100532065","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","J. Penaranda (HSB)","J. Alberto Peñaranda|J.G. Tudela|R. Millares","Peñaranda 1183","2009","6","5","Bolivia","Chuquisaca","Luis Calvo","Municipio Villa Vaca Guzmán (Muyupampa), Cantón Ticucha, Comunidad Entierrillos, PN-ANMI Serranía del Iñao. Cima de la Serranía del Iñao.","-63.9144722","-19.5260278",NA,NA,"967.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1300","2012-11-19 12:03:00-02","MO","MOBOT","100544044","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","E. Portal (HSB)","E. Portal|et al.","Portal 445","2008","4","14","Bolivia","Chuquisaca","Sud Cinti","Municipio de Culpina. Puesto Pampa Silvacho (Pampas de Nogalito).","-64.3312778","-21.0565278",NA,NA,"1665.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1301","2012-11-26 14:22:00-02","MO","MOBOT","100545657","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","E. Portal (HSB)","E. Portal|F. Cardoso","Portal 563","2008","11","3","Bolivia","Chuquisaca","Sud Cinti","Cantón El Palmar, Puesto Pampa Silvacho (Pampas de Nogalito).","-64.3433611","-21.0558333",NA,NA,"1855.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1302","2016-08-29 16:26:00-03","MO","MOBOT","100926531","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","P. Acevedo-Rdgz.","Nélida Soria","Soria Rey 3504","1989","3","29","Paraguay","Guairá",NA,"En la cumbre del Acati.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1303","2021-01-08 16:23:00-03","MO","MOBOT","101242516","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"Teodoro Rojas","Rojas 5912","1932","5",NA,"Paraguay","Caazapá",NA,"Abaí","-55.9498","-26.0373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1304","2021-01-08 16:32:00-03","MO","MOBOT","101242517","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"Teodoro Rojas","Rojas 11494","1944","8","16","Argentina","Chubut",NA,"Valdes (est. Valdez)","-63.879","-42.5286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1305","2008-05-27 22:02:00-03","MO","MOBOT","1264394","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","P. Acevedo (US)","Elsa M. Zardini|A. Benítez","Zardini 47544","1997","11","25","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.48277","-26.09694",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","1120",NA
"1306","2013-10-07 15:15:00-03","MO","MOBOT","1527093","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","M. Nee","Michael H. Nee|Roberto Vásquez|G. Coimbra S.|Adriana Becerra","Nee 49152","1998","4","27","Bolivia","Santa Cruz","Florida","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. Along road to Bella Vista, 8.5 km SSE from Santa Cruz-Samaipata highway turnoff vicinity Cuevas. Slopes along road through bottom of upper valley of Quebrada de la Coca. Steep slopes, between mountains of massive red sand stone.","-63.6833333","-18.2166667",NA,NA,"1360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1307","2008-05-27 22:02:00-03","MO","MOBOT","1598610","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","M. Serrano (HSB)","Luzmila Arroyo P.|et al.","Arroyo Padilla 873","1995","5","12","Bolivia","Chuquisaca","Sud Cinti","Entre El Palmar y Rinconada del Bufete","-64.31666","-20.85",NA,NA,"1500.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2008-05-27 22:02:00-03","MO","MOBOT","1598611","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","P. M. Jørgensen (MO)","O. Murguía R.|T. Muñoz","Murguía R. 209","1988","11","19","Bolivia","Chuquisaca","Hernando Siles","Montegaudo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","2015-03-19 09:02:00-03","MO","MOBOT","167060","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","P. Acevedo-Rdgz. (US)","Blas Pérez","Pérez Maricerich 1106","1991","9",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","5",NA
"1310","2008-05-27 22:02:00-03","MO","MOBOT","167066","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini","Zardini 6239","1988","7","30","Paraguay","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 km before Atyra. Forest on hill slopes.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","88-65",NA
"1311","2008-05-27 22:02:00-03","MO","MOBOT","167880","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini|A. Aguayo","Zardini 8607","1988","12","11","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Destacamento Tororo - Cerro Polilla; forest along road.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-127",NA
"1312","2008-05-27 22:02:00-03","MO","MOBOT","168181","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini|et al.","Zardini 2508","1987","5","23","Paraguay","Paraguarí",NA,"Paraguari, Compañia Costa Segunda, Cerro Palacios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6","87-15",NA
"1313","2008-05-27 22:02:00-03","MO","MOBOT","168188","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini|et al.","Zardini 2509","1987","5","23","Paraguay","Paraguarí",NA,"Paraguari, Compañia Costa Segunda, Cerro Palacios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","87-15",NA
"1314","2008-05-27 22:02:00-03","MO","MOBOT","168786","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","T.D. Pennington (K)","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51845","1985","10","1","Paraguay","Paraguarí",NA,"Ybycui National Park. Arroyo Minas, forest along creek near administration building.","-56.83333","-26",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","85-327",NA
"1315","2008-05-27 22:02:00-03","MO","MOBOT","169286","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini","Zardini 4694","1988","6","11","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-26",NA
"1316","2008-05-27 22:02:00-03","MO","MOBOT","169931","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","D. Brunner (MO)","Elsa M. Zardini","Zardini 4880","1988","6","16","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-28",NA
"1317","2008-05-27 22:02:00-03","MO","MOBOT","170019","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","J. Solomon","James C. Solomon","Solomon 11238","1983","10","14","Bolivia","Tarija","Arce","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidras and Tariquia. Moist sub-tropical forest.","-64.41666","-22.08333",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6","83-106",NA
