"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","phylum","order","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","previousCatalogNumber","fieldNumber","typeStatus","relatedCatalogItem"
"146","2019-08-16 08:41:21-03","UTFPR","HCF","16464","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","M.G. Caxambu","2015","04","05","M.G. Caxambu","2015","03","04","Brasil","PR","Fênix","-51.973639","-23.8815","51°58'25,1 W","23°52'53,4 S",NA,NA,"5947",NA,NA,"RPPN Cagibi. Propriedade de Bernard",NA,NA,"arbusto ca. 2 m, heliófito. Flores róseo-alvas.",NA,NA,NA,"356","356",NA,NA,NA,NA,NA
"147","2019-08-16 08:41:21-03","UTFPR","HCF","8913","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","M.G. Caxambu","2010","08","11","M.G. Caxambu","2010","07","09","Brasil","PR","Luiziana","-52.449167","-24.521167","52°26'57 W","24°31'16,2 S",NA,NA,"3099",NA,NA,"Estação Ecológica Luiziana",NA,NA,"subarbusto heliófito, ca. 1 m. Frutos alvos. Flores avermelhadas.",NA,NA,NA,"681","681",NA,NA,NA,NA,NA
"148","2019-08-16 08:41:21-03","UTFPR","HCF","13973","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","M.G. Caxambu","2014","05","28","M.G. Caxambu","2014","05","16","Brasil","PR","Fênix","-51.963611","-23.873889","51°57'49 W","23°52'26 S",NA,NA,"5230",NA,NA,"RPPN Vila Rica - Propriedade de Bernard",NA,NA,"arvoreta ca. 1 m, semi-ciófila. Frutos maduros alvos e inflorescências rosas.",NA,NA,NA,"334","334",NA,NA,NA,NA,NA
"149","2019-08-16 08:41:21-03","UTFPR","HCF","5205","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","M.G. Caxambu","2007","06","13","M.G. Caxambu","2007","04","13","Brasil","PR","Campo Mourão","-52.317861","-24.099972","52°19'04,3 W","24°05'59,9 S",NA,NA,"1484",NA,NA,"Parque Estadual Lago Azul (PELA)",NA,NA,"arvoreta heliófita ca. 3 m de altura. Flores rosas. Na beira da trilha. Comum.",NA,NA,NA,"572","572",NA,NA,NA,NA,NA
"150","2019-08-16 08:41:21-03","UTFPR","HCF","25949","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","M.G. Caxambu","2018","07","30","E.L. Siqueira","2018","04","09","Brasil","PR","Goioerê","-53.043056","-24.083167","53°02'35 W","24°04'59,4 S",NA,NA,"2666",NA,NA,"RPPN Moreira Sales",NA,NA,"arbusto semi-ciófilo, ca. 2 m. Inflorescências avermelhadas.",NA,NA,NA,"477","477",NA,NA,NA,NA,NA
"151","2019-08-16 08:41:21-03","UTFPR","HCF","1065","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","G. Hatschbach","2004","06","27","M.G. Caxambu","2004","05","03","Brasil","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"447",NA,NA,"Estrada Boiadeira","24014",NA,"planta subarbustiva, com folhas longas, elíptico-lanceoladas, com pêlos urticantes na face inferior da folha.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-16 08:41:21-03","UTFPR","HCF","3830","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","J. Cordeiro & E. Barboza","2007","05",NA,"L. Mehler","2006","04","17","Brasil","SC","Jaraguá do Sul","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,NA,NA,"trilha da Associação Comercial","33840",NA,"arvoreta com espinhos, heliófita, com frutos brancos e exsudado branco.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-21 19:39:08-03","UFC","EAC","30881","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Castro, A.S.F.","2001","08","31","Castro, A.S.F.","2001","08","19","Brasil","Ceará","Aratuba","-39.0449981689453","-4.41833019256592",NA,NA,"EAC0030881",NA,"1026","Dicotyledon",NA,"Sítio Boa Sorte, próx. à cidade","11686",NA,"Arbusto.; Mata úmida","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-21 19:39:08-03","UFC","EAC","34282","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Nunes, E.; Fernande, A.","2004","09","10","Silveira, E.R.","2004","07","20","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,"EAC0034282",NA,"s.n.","Dicotyledon",NA,"Pico Alto","13198",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-21 19:39:08-03","UFC","EAC","34461","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Castro, A.S.F.","2004","07","10","Castro, A.S.F.","2004","07","10","Brasil","Ceará","Aratuba","-39.0449981689453","-4.41833019256592",NA,NA,"EAC0034461",NA,"1498","Dicotyledon",NA,"Próx. à cidade, estrada para Canindé, Solo argiloso.","11686",NA,"Arbusto.; Mata úmida","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:39:08-03","UFC","EAC","33824","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Castro, A.S.F.","2011","03","30","Silveira, E.R.","2004","04","06","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,"EAC0033824",NA,"s.n.","Dicotyledon",NA,"Pico Alto","13198",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-21 19:39:08-03","UFC","EAC","52836","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Castro, A.S.F.","2012","06","10","Castro, A.S.F.","2012","06","10","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,"EAC0052836",NA,"2658","Dicotyledon",NA,"Pico Alto","13198",NA,"Arbusto.; Mata úmida","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:46:46-03","MBM","MBM","407861","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gonzatti, F.","2015","11",NA,"Gonzatti, F.; Demeda, C.; Gaio, J.; Link, O.; Demeda, C.; Gaio, J.; Link, O.","2015","09","13","Brazil","Rio Grande do Sul","Osório","-50.134167","-29.832222","-50.134167","-29.832222","MBM407861","MBM407861","2146",NA,NA,"Próximo ao loteamento Palmital",NA,NA,"Arbusto ca. 1,7 m de altura. Frutos avermelhados. Espécie urticante.",NA,"Southern America",NA,"12","12",NA,NA,NA,NA,NA
"159","2020-12-21 16:46:46-03","MBM","MBM","422978","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Barboza, E.","2019","06","26","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2019","04","10","Brazil","Espírito Santo","Venda Nova do Imigrante","-41.203611","-20.357222","-41.203611","-20.357222","MBM422978",NA,"3528",NA,NA,"arredores",NA,NA,"Arbusto com 1,8 m de altura; inflorescência vinosa.; Floresta Ombrófila Densa Submontana, estágio inicial.",NA,"Southern America",NA,"782","782",NA,NA,NA,NA,NA
"160","2020-12-21 16:46:46-03","MBM","MBM","275426","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gaglioti, A.L.","2010","05","25","Santana, D.L.; et al.; et al.","2001","08","16","Brazil","Bahia","Barra do Rocha","-39.6018981933594","-14.210599899292",NA,NA,"MBM275426","MBM275426","765",NA,NA,"Litoral Sul, Assentamento Coroa Verde.","36661",NA,"Subarbusto 2m, espinescente. Folhas mambranáceas, discolores, face abaxial vinácea e adaxial verde intenso. Inflorescência axilares, raque e pedicelos vináceos. Frutos imaturos verdes. Ocasional. Mata Ombrófila Densa","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:46:46-03","MBM","MBM","146485","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Suchoronczek, A.","2018","12","07","Queiroz, L.P. de; Lemos; Lobo; Lemos; Lobo",NA,NA,NA,"Brazil","Bahia","Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,"MBM146485","MBM146485","1766",NA,NA,"11km NW de Jaguara, Fazenda Monte Verde","46325",NA,"Arusto urticante com caule semisuculento e folhas membranáceas. Racemo vermelho e flores brancas.; Floresta Estacional.","auto","Southern America",NA,"320","320",NA,NA,NA,NA,NA
"162","2020-12-21 16:46:46-03","MBM","MBM","126820","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Hatschbach, G.",NA,NA,NA,"Goetzke, S.",NA,NA,NA,"Brazil","Paraná","Amaporã","-52.7874984741211","-23.0958003997803",NA,NA,"MBM126820","MBM126820","256",NA,NA,"Amaporã, arredores","23154",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:46:46-03","MBM","MBM","21958","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Brack, P.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM021958","MBM021958","21294",NA,NA,"Rio do Cedro","37295",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:46:46-03","MBM","MBM","115914","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Brack, P.",NA,NA,NA,"Souza, W.S.; Britez, R.M.; Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM115914","MBM115914","160",NA,NA,"Ilha do Mel, Morro do Meio","24916",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:46:46-03","MBM","MBM","45241","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Brack, P.",NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,"Brazil","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,"MBM045241","MBM045241","11055",NA,NA,"Santa Helena Velha","23937",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:46:46-03","MBM","MBM","319314","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gaglioti, A.L.","2010","05","25","Passold, R.","1991","05","15","Brazil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"MBM319314","MBM319314","s.n.",NA,NA,"Área C FURB","34291",NA,"Terrestre. Arbusto 1,5m alt. Fruto branco.","auto","Southern America",NA,"20","20",NA,NA,NA,NA,NA
"167","2020-12-21 16:46:46-03","MBM","MBM","165219","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Falkenberg, D.B.",NA,NA,NA,"Reis, A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM165219","MBM165219","277",NA,NA,"Horto Botânico da UFSC, Trindade","27000",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:46:46-03","MBM","MBM","172444","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gaglioti, A.L.","2010","05","25","Turra, A.; et al.; et al.","1991","04","04","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"MBM172444","MBM172444","24158",NA,NA,"Reserva de Santa Genébra","23900",NA,"Arbusto peq. porte. Flores roxas com pedúndulos roxos. Coletada no interior da mata. Urticante","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:46:46-03","MBM","MBM","316586","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gaglioti, A.L.","2010","05",NA,"Ferrari Tomé, M.V.","1996","04","26","Brazil","Paraná","Santa Mariana","-50.5186004638672","-23.1508007049561",NA,NA,"MBM316586","MBM316586","776",NA,NA,NA,"29409",NA,"Arbusto, 2m, fruto vinho. Borda da mata secundária","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:46:46-03","MBM","MBM","182925","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gaglioti, A.L.","2010","05","25","Ziller, S.R.; et al.; et al.","1995","06","06","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM182925","MBM182925","804",NA,NA,"Serra Negra, Fazenda Guam Agro-Industrial","37295",NA,"Floresta Ombrófila Densa Submomtana. Sub-bosque","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:46:46-03","MBM","MBM","233041","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Silva, S.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM233041","MBM233041","s.n.",NA,NA,"Ilha do Mel, Morro da Baleia","24916",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:46:46-03","MBM","MBM","115913","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Paulo Brack",NA,NA,NA,"Souza, W.S.; Britez, R.M.; Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM115913","MBM115913","118",NA,NA,"Praia Grande, Ilha do Mel","24916",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:46:46-03","MBM","MBM","189889","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"MBM189889","MBM189889","1638",NA,NA,"Norte da Lagoa de Itapeva e leste do Morro do Belizário","20837",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:46:46-03","MBM","MBM","333425","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gaglioti, A.L.","2010","05","25","Verdi, M.; et al.; et al.","2007","05","14","Brazil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"MBM333425","MBM333425","s.n.",NA,NA,"Parque Natural Municipal São Francisco de Assis","34291",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:46:46-03","MBM","MBM","340230","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gaglioti, A.L.","2010","05","25","Melo Junior, J.C.F.; J.C.F.","2008","01","16","Brazil","Santa Catarina","Guaramirim","-49.002799987793","-26.4731006622314",NA,NA,"MBM340230","MBM340230","790",NA,NA,"Vila Amizade BR-280","15937",NA,"Floresta Ombrófila Densa Sub-Montana, estágio médio de regeneração.","auto","Southern America",NA,"64","64",NA,NA,NA,NA,NA
"176","2020-12-21 16:46:46-03","MBM","MBM","153603","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Sobral, M.",NA,NA,NA,"Sobral, M.",NA,NA,NA,"Brazil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,"MBM153603","MBM153603","7337",NA,NA,"Estação Ecológica da Juréia","21922",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:46:46-03","MBM","MBM","172430","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Gaglioti, A.L.","2010","05","25","Meira Neto, J.A.A.; et al.; et al.","1991","04","04","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"MBM172430","MBM172430","772",NA,NA,"Fazenda Intervales. Base do Saidabela","34059",NA,"Arbusto com 1,5 metros no interior da mata próximo à trilha do rio Saibadela, com frutos esbranquiçados","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-05 11:26:50-03","MNHN","RECOLNAT_MNHN_P","P05559173","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Sastre, C.","1977","11","12","Guyane française",NA,NA,NA,NA,NA,NA,"P05559173","P05559173_01",NA,NA,NA,"Fleuve Approuague, rivière Arataye, Saut Pararé; layon 1, km 0, 130. Guiana Francesa",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05559173' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"5958",NA,NA
"179","2015-09-05 12:33:54-03","MNHN","RECOLNAT_MNHN_P","P06807072","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Santos, A.|Diniz, M.M.|Almeida-Scabbia, R.J.|Araujo, K.H.|Yamaguchi, S.A.","2008","5","8","Brasil","São Paulo","Santo André","-46.29389","-23.78389",NA,NA,"P06807072","P06807072_01",NA,NA,NA,"Paranapiacaba, Trilha do Mirante. Santo André, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,". . Apoio Subprefeitura de Paranapiacaba e Pq. Andreense, Santo André, São Paulo, Brasil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807072' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"27",NA,NA
"180","2018-01-16 13:40:35-02","MNHN","RECOLNAT_MNHN_P","P06814726","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Fiebrig, K.","1908","2","1","Paraguai",NA,NA,NA,NA,NA,NA,"P06814726","P06814726_01",NA,NA,NA,"Zwischen Rio Apa und Rio Aquidaban. Paraguai",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814726' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"5135",NA,NA
"181","2015-09-05 12:33:54-03","MNHN","RECOLNAT_MNHN_P","P06807073","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Santos, A.|Diniz, M.M.|Scabbia, R.J.A.|Araújo, K.H.|Yamaguchi, S.A.","2008","5","8","Brasil","São Paulo","Santo André","-46.29389","-23.78389",NA,NA,"P06807073","P06807073_01",NA,NA,NA,"Paranapiacaba, Trilha do Mirante. Santo André, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807073' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"27",NA,NA
"182","2015-09-05 11:22:12-03","MNHN","RECOLNAT_MNHN_P","P06814741","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Balansa, B.","1876","4","1","Paraguai",NA,NA,NA,NA,NA,NA,"P06814741","P06814741_01",NA,NA,NA,"Grande picada de Caaguazul. Paraguai",NA,NA,"Pl. du Paraguay - ?. . Reçu le 7 mai. 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814741' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"1964",NA,NA
"183","2018-01-16 13:40:35-02","MNHN","RECOLNAT_MNHN_P","P06814744","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P06814744","P06814744_01",NA,NA,NA,"Brésil. Environs de Rio - Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814744' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"8316",NA,NA
"184","2015-09-05 11:45:47-03","MNHN","RECOLNAT_MNHN_P","P06818134","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Jansen-Jacobs, M.J.|Welle, B.J.H.|Haripersaud, P.P.|Muller, O.|Zee, M.","1999","9","14","Guyana",NA,NA,"-58.53333","3.13333",NA,NA,"P06818134","P06818134_01",NA,NA,NA,"Upper Essequibo Region, Rewa River, near Camp 2 at foot of Spider Mountains. Guyana",NA,NA,"Flora of Guyana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06818134' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","220",NA,NA,NA,"5905",NA,NA
"185","2015-09-05 11:22:13-03","MNHN","RECOLNAT_MNHN_P","P06814788","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Glaziou, A.","1873","8","14","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"P06814788","P06814788_01",NA,NA,NA,"Corcovado. Brésil. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","57442",NA,". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814788' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"hb",NA,NA,NA,NA,"6683",NA,NA
"186","2015-09-05 11:43:26-03","MNHN","RECOLNAT_MNHN_P","P06818496","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Carauta, P.","1971","5","2","Brasil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"P06818496","P06818496_01",NA,NA,NA,"Córrego do Ouro, Fazenda Vitória , Morro do Oratório. Macaé, Rio de Janeiro, Sudeste, Brasil, América do Sul","47209",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06818496' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"hb",NA,NA,NA,NA,"1358",NA,NA
"187","2018-01-16 13:40:35-02","MNHN","RECOLNAT_MNHN_P","P06814698","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Mexia, Y.","1930","5","27","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"P06814698","P06814698_01",NA,NA,NA,"Fazenda de Cresiuma. Viçosa, Minas Gerais, Sudeste, Brasil, América do Sul","13937",NA,"Plants of Brazil. . Reçu le 5 avril 1934 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814698' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"hb","700",NA,NA,NA,"4755",NA,NA
"188","2015-09-05 11:22:13-03","MNHN","RECOLNAT_MNHN_P","P06814787","PreservedSpecimen",NA,"Urticaceae","Urera","nitida","Urera nitida","Brack","Gaglioti & Romaniuc Neto",NA,NA,NA,"Glaziou, A.","1875","6","18","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"P06814787","P06814787_01",NA,NA,NA,"Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","57442",NA,". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814787' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"hb",NA,NA,NA,NA,"8084",NA,NA
