"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"699","2021-02-08 12:46:04-03","UFRGS","ICN","134592","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Záchia, R",NA,"Záchia, R; Waechter, JL","2003","12","06","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,"5711","Parque Nacional da Lagoa do Peixe",NA,NA,"Na zona de transição entre a mata de restinga arenosa e a mata turfosa",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"26882","auto",NA,NA,NA,NA,NA,NA,NA
"700","2021-02-08 12:46:04-03","UFRGS","ICN","064422","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Brack, P","1985","12","01","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"s.n.","Parque Florestal do Turvo",NA,NA,NA,"05","16","América do Sul",NA,NA,"Dicotyledon",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA
"701","2021-02-08 12:46:04-03","UFRGS","ICN","066289","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Stehmann, JR; et al.","1983","04",NA,"Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"1819","Parque Florestal do Turvo",NA,NA,NA,"05","16","América do Sul",NA,NA,"Dicotyledon",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA
"702","2021-02-08 12:46:04-03","UFRGS","ICN","064423","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Brack, P","1985","12","01","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,"Parque Florestal do Turvo. Estrada para Salto, Lagoa das Antas.",NA,NA,"Beira de banhadinho.","05","16","América do Sul",NA,NA,"Dicotyledon",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA
"703","2021-02-08 12:46:05-03","UFRGS","ICN","144207","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P","1985","Hagelund, K","1975","01","30","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"8590",NA,NA,NA,"Doação de Karner Hagelund. Unicata; Mato úmido","12","13","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"704","2021-02-08 12:46:04-03","UFRGS","ICN","144201","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Hagelund, K","1977","01","01","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"10817",NA,NA,NA,"Doação de Karner Hagelund. Unicata",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"705","2021-02-08 12:46:04-03","UFRGS","ICN","064409","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Brack, P","1985","10","29","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"05","16","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"706","2021-02-08 12:46:04-03","UFRGS","ICN","064407","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Brack, P","1985","10","29","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"05","16","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"707","2021-02-08 12:46:04-03","UFRGS","ICN","119708","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Rodrigues, RS; Kindel, A","1998","04","24","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"617","Faxinal",NA,NA,"Arbusto ca. 1m de altura, em clareira de mata paludosa.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"708","2021-02-08 12:46:04-03","UFRGS","ICN","040912","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Waechter, JL","1978","02","07","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"748","Faxinal",NA,NA,"Erva.","05","16","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"709","2021-02-08 12:46:05-03","UFRGS","ICN","167685","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Grings, M",NA,"Grings, M","2008","02","03","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"1265","Projeto de Assentamento Santa Rosa",NA,NA,"subarbusto com flores amarelas; em beira de sanga",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA
"710","2021-02-08 12:46:04-03","UFRGS","ICN","129267","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Peixoto, A; Giasson, M",NA,"Peixoto, A; Giasson, M","2001","03","15","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"s.n.","Itapuã Lag.do Palácio",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"711","2021-02-08 12:46:04-03","UFRGS","ICN","004482","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Rambo, B","1946","02","06","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"31479","Sombrio",NA,NA,NA,"05","16","América do Sul",NA,NA,"Dicotyledon",NA,"19353","auto",NA,NA,NA,NA,NA,NA,NA
"712","2021-02-08 12:46:04-03","UFRGS","ICN","103383","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Bresolin, A","1980","04","21","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"1432","Rio Vermelho, próximo ao camping",NA,NA,"Erva, flor branca.","05","16","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"713","2021-02-08 12:46:04-03","UFRGS","ICN","144204","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P",NA,"Hagelund, K","1983","01","09","Brasil","SC","Passo de Torres","-49.7228012084961","-29.3349990844727",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Doação de Karner Hagelund. Unicata",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"14251","auto",NA,NA,NA,NA,NA,NA,NA
"714","2021-02-08 12:46:05-03","UFRGS","ICN","144206","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Sobral, M",NA,"Hagelund, K","1976","01","20","Brasil","SC","São João do Sul","-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"9974",NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"13742","auto",NA,NA,NA,NA,NA,NA,NA
"715","2021-02-08 12:46:04-03","UFRGS","ICN","144203","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P",NA,"Hagelund, K","1984","02","02","Brasil","SC","São João do Sul","-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"15001",NA,NA,NA,"Doação de Karner Hagelund. Unicata",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"13742","auto",NA,NA,NA,NA,NA,NA,NA
"716","2021-02-08 12:46:04-03","UFRGS","ICN","064973","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Hagelund, K","1976","01","21","Brasil","SC","São João do Sul","-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"9974",NA,NA,NA,NA,"05","16","América do Sul",NA,NA,"Dicotyledon",NA,"13742","auto",NA,NA,NA,NA,NA,NA,NA
"717","2021-02-08 12:46:04-03","UFRGS","ICN","067336","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Cabral, FS","2017","Hoehne, W","1946","11","13","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"s.n.","Próximo a Interlagos",NA,NA,NA,"05","16","América do Sul",NA,NA,"Dicotyledon",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"718","2021-03-22 16:23:57-03","FEPAGRO","BLA","1153","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","B. Rambo",NA,"O. R. Camargo","1957","11","25","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"BLA001153",NA,NA,"Povoado de São Roque","600","600","Habitat: No campo seco",NA,NA,NA,NA,NA,"Spermatophyta",NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA
"719","2021-03-22 16:23:57-03","FEPAGRO","BLA","1152","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","B. Rambo",NA,"P. N. Capparelli","1946","02","18","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"BLA001152",NA,"292",NA,"10","10",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"720","2021-03-22 16:23:57-03","FEPAGRO","BLA","1151","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","B. Rambo",NA,"P. N. Capparelli","1946","02","08","Brasil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"BLA001151",NA,"291",NA,"8","8",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"16515","auto",NA,NA,NA,NA,NA,NA,NA
"721","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","95760","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","L.","Silveira,N.","1994","Silveira, N.","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"HAS0095760",NA,"10197","Fazenda Velha, celulose Cambará",NA,NA,"Na beira do banhado, com 1,5 m de altura.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"722","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","47121","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P.","1994","Mazzitelli, S.M.","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"HAS0047121",NA,"1221","Fazenda Velha - Celulose Cambará",NA,NA,"Mata na beira. Erva com 35cm de altura, flor branca, frutos verdes. Rara e dispersa",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"723","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","47122","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P.","1994","Mazzitelli, S.M.","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"HAS0047122",NA,"1220","Fazenda Velha - Celulose Cambará",NA,NA,"Mata na beira. Erva com 50cm de altura, inflorescência esverdeada. Rara",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"724","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","44301","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Schmidt, R.","2005","01",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"HAS0044301",NA,"936","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"725","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","44340","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Schmidt, R.","2005","01",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"HAS0044340",NA,"975","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"726","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","38499","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Mazzitelli, S.M.","1997","12",NA,"Brasil","Rio Grande do Sul","Salto do Jacuí","-53.2125015258789","-29.0883007049561",NA,NA,"HAS0038499",NA,"1407","Barragem Itaúba",NA,NA,"Inflorescência branca. Mais ou menos 2m de altura",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27781","auto",NA,NA,NA,NA,NA,NA,NA
"727","2020-08-26 10:51:01-03","MCN-FZBRS","HAS","43532","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Mansan, C.","2005","02",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"HAS0043532",NA,"s.n.","Parque Estadual de Itapeva.",NA,NA,"; mata; sub-arbusto; Projeto Mata Atlântica",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"728","2019-11-21 10:19:38-03","IBt","SP","102421","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","D'Arcy, WG",NA,"D'Arcy, WG","1966","09","11","Estados Unidos","Florida","Bradford",NA,NA,NA,NA,NA,NA,"964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-21 10:19:38-03","IBt","SP","106665","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Radford, AE; et al.","1967","09","08","Estados Unidos","South Carolina","Allendale",NA,NA,NA,NA,NA,NA,"11401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-21 10:19:38-03","IBt","SP","12768","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2009","Luederwaldt, H","1902","01","06","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"s.n.","Piassaguera",NA,NA,NA,"05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-11-21 10:19:38-03","IBt","SP","139272","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Lima, VC","1983","Eiten, G; Clayton, WD","1965","01","08","Brasil","São Paulo","São Paulo","-46.633333","-23.6","-46.633333","-23.6",NA,NA,"5791","Parque do Estado","810","810",NA,"09","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-21 10:19:38-03","IBt","SP","26628","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Toledo, JF","1943","Herter, G","1927","04",NA,"Uruguai","San José","Santa Lúcia",NA,NA,NA,NA,NA,NA,"638",NA,NA,NA,NA,"03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-11-21 10:19:38-03","IBt","SP","292623","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Corrêa, FC","2000","Kirizawa, M; et al.","1996","03","19","Brasil","São Paulo","Cunha","-45.048056","-23.224444","-45.048056","-23.224444",NA,NA,"3256","Parque Estadual da Serra do Mar, Núcleo Cunha. Trilha para o rio Bonito","1100","1100",NA,"08","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-11-21 10:19:38-03","IBt","SP","293362","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2010","Boudet Fernandes, HQ; et al.","1990","11","12","Brasil","Espírito Santo","Santa Teresa","-40.533333","-19.966667","-40.533333","-19.966667",NA,NA,"3054","Estação Biológica de Santa Lúcia, Bacia do rio Timbui","550","800",NA,"05","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-11-21 10:19:38-03","IBt","SP","415205","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2009","Shirasuna, RT; et al.","2009","11","09","Brasil","São Paulo","Mauá","-46.518611","-23.753889","-46.518611","-23.753889",NA,NA,"2632","Rodoanel Trecho Sul, lote 1","769","769",NA,"11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-11-21 10:19:38-03","IBt","SP","313672","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2009","Amaral, MCE; Bittrich, V","1994","12","10","Brasil","São Paulo","Botucatu","-48.45","-22.75","-48.45","-22.75",NA,NA,"94/52","Vitoriana. Estrada em direção à Represa de Barra Bonita",NA,NA,NA,"04","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-11-21 10:19:38-03","IBt","SP","415842","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2010","Barreto, KD; et al.","1994","11","10","Brasil","São Paulo","Itararé","-49.3","-24.098889","-49.3","-24.098889",NA,NA,"3205","Fazenda Cofesa",NA,NA,NA,"02","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-11-21 10:19:38-03","IBt","SP","420212","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2009","Amorim, AMA; et al.","2008","02","14","Brasil","Espírito Santo","Cariacica","-40.476667","-20.272778","-40.476667","-20.272778",NA,NA,"7086","Reserva Biológica de Duas Bocas, Trilha do Pescador, à margem da represa","200","200",NA,"12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-11-21 10:19:38-03","IBt","SP","440999","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2011","Meyer, FS","2006","11","25","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"235",NA,NA,NA,NA,"08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-11-21 10:19:38-03","IBt","SP","445105","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2013","Simão Bianchini, R; et al.","2013","01","19","Brasil","São Paulo","São José do Barreiro","-44.619167","-22.758333","-44.619167","-22.758333",NA,NA,"1880","Serra da Bocaina, Caminho para a cachoeira dos mochileiros","1479","1479",NA,"12","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-21 10:19:38-03","IBt","SP","67026","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Alexander, EJ","1960","MacKeever, FC","1960","08","11","Estados Unidos","Massachusets","Nantucket",NA,NA,NA,NA,NA,NA,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2019-11-21 10:19:38-03","IBt","SP","77339","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, LB","1961","Eiten, G","1959","12","18","Brasil","São Paulo","Mogi Guaçu","-47.116667","-22.183333","-47.116667","-22.183333",NA,NA,"1661","Fazenda Campininha","575","625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2019-11-21 10:19:38-03","IBt","SP","85504","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"MacKeever, FC","1964","08","18","Estados Unidos","Massachusets","Chilmark",NA,NA,NA,NA,NA,NA,"655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-11-21 10:19:38-03","IBt","SP","85990","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, LB",NA,"Woolston, AL","1960","02","20","Paraguai","San Pedro","Alto Paraguay",NA,NA,NA,NA,NA,NA,"1185","Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-11-21 10:19:38-03","IBt","SP","384570","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL","2010","Souza, VC; Sakuragui, CM","1992","09","05","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"1981","Serra do Cipó, Próximo ao córrego Três Pontinhas",NA,NA,NA,"09","30",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"746","2019-11-21 10:19:38-03","IBt","SP","397366","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gaglioti, AL",NA,"Moraes, JC","1956","10","10","Brasil","Paraíba","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA
"747","2019-11-21 10:19:38-03","IBt","SP","346721","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Wilmot-Dear, CM","1999","Lindeman, JC; Haas, JH","1967","01","10","Brasil","Paraná","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,"3997","Parque Santa Maria, 15 km N of Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA
"748","2019-11-21 10:19:38-03","IBt","SP","160530","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P","1985","Davidse, G; D'Arcy, WG","1976","03","14","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"11249","2 km E of Cascavel along Highway BR-277 to Curitiba","670","670",NA,"08","08",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"749","2019-11-21 10:19:38-03","IBt","SP","305473","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Corrêa, FC","2003","Lima, VC; Chiappeta, A","1983","09","29","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"04","03",NA,NA,NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA
"750","2019-11-21 10:19:38-03","IBt","SP","305482","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Corrêa, FC","2003","Pereira, R; Gallindo, F","1986","01","13","Brasil","Pernambuco","Caruarú","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"s.n.","Brejo dos Cavalos",NA,NA,NA,"04","03",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA
"751","2019-11-21 10:19:38-03","IBt","SP","305475","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Corrêa, FC","2003","Lima, VC; et al.","1983","11","09","Brasil","Pernambuco","Caruarú","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"CFPE755","Fazenda Caruaru, na descida para o córrego do Açudinho",NA,NA,NA,"04","03",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA
"752","2019-11-21 10:19:38-03","IBt","SP","427113","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Lima, VC","1998","Miranda, AM; et al.","1994","03","12","Brasil","Pernambuco","Maraial","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,"1364","Engenho Curtume, próximo ao rio Pirangi",NA,NA,NA,"09","10",NA,NA,NA,NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA,NA
"753","2019-11-21 10:19:38-03","IBt","SP","211105","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.",NA,NA,"Andrade-Lima, D; Bocage, A","1980","08","26","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"16","Mata do Toró",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
