"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","locality","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","sex"
"154","2020-09-12 05:00:02-03","US","US","2573850","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker in Mart.","L. Smith & R. M. Klein","13639","1964","12","5","South America","Brazil","Santa Catarina",NA,"-51.53","-26.78","1100","1200",NA,NA,"US01726939","US01726939_01",NA,"Mun. Agua Doce, Campos de Palmas, 3 km northwest of Herciliópolis.",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"155","2020-09-12 05:00:02-03","US","US","2269048","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker in Mart.","L. Smith & R. M. Klein","7471","1956","11","9","South America","Brazil","Santa Catarina",NA,NA,NA,"900",NA,NA,NA,"US01726956","US01726956_01",NA,"Mun. Campo Alegre: Bog, lower fazenda of Ernesto Scheide, Campo Alegre.",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"156","2021-03-15 18:25:26-03","USP","SPF","207922","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Heiden, G; Iganci, JRV","1476","2011","01","10",NA,"Brasil","Santa Catarina","Capão Alto","-50.7","-28.178889","910","910",NA,"Subarbusto, ca. 1 m alt., em banhados. Caule verde-claro. Folhas verde-claras, levemente discolores. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.","SPF00207922",NA,"Heiden, G","BR 116, entre Vacaria/RS e Lages/SC, km 293.","2011","01","-50.7","-28.178889",NA,NA,"10",NA,NA,NA,NA,NA,NA
"157","2021-03-15 18:25:26-03","USP","SPF","207934","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Heiden, G; Iganci, JRV","1498","2011","01","12",NA,"Brasil","Santa Catarina","Urubici","-49.498889","-28.113056","1651","1651",NA,"Subarbusto, ca. 80 cm alt., em banhados. Caule verde-claro. Folhas verde-claras, levemente discolores. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.","SPF00207934",NA,"Heiden, G","Parque Nacional de São Joaquim, Estrada de acesso ao Morro da Igreja.","2011","01","-49.498889","-28.113056",NA,NA,"12",NA,NA,NA,NA,NA,NA
"158","2021-03-15 18:25:26-03","USP","SPF","207996","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Heiden, G; Pennington, RT; Iganci, JRV; Heiden, G","1396","2010","07","16",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.217778","-29.186389","984","984",NA,"Subarbusto, ca. 60 cm alt. Folhas opacas, verdes. Estéril.","SPF00207996",NA,"Heiden, G","Tainhas, RS 020, entre Tainhas e Cambará do Sul, divisa com São Francisco de Paula.","2010","07","-50.217778","-29.186389",NA,NA,"16",NA,NA,NA,NA,NA,NA
"159","2014-04-04 18:26:21-03","PNFM","IRAI","2548","S","Plantae","Magnoliophyta",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M.Barroso","Silva, J.M.","7318","2009","04","15",NA,"Brasil","Paraná","Palmas",NA,NA,NA,NA,NA,"Arbusto, 1 m, capítulos creme. Campo graminoso","IRAI00002548",NA,"Ribas, O.S.","Horizonte","2010","01",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:11:09-03","UEFS","HUEFS","104537","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","megapotamica","var. weiri","Baccharis megapotamica var. weiri","(Baker) G.M.Barroso","Costa, E.F.","3","2004","09","29",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Solo turfoso e úmido.","HUEFS0104537","HUEFS0104537",NA,"Medianeira.",NA,NA,NA,NA,"Asteranae",NA,NA,"12577","auto",NA,NA,NA,NA
"161","2019-09-04 18:52:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii",NA,"F. Sellow","3894",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"162","2020-11-04 17:28:34-03","UEM","HUEM","2815","S","Plantae",NA,NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M.Barroso","R.Braga; R. Lange","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"De campo.","HUEM000001176","HUEM000001176","Hatschbach, G","Barigui do Portão",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"163","2019-07-02 15:55:00-03","UEM","HUEM","30011","S","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","D. Marques; C.H. Voltolini; C.E. Cereto","580","2015","11","07",NA,"Brasil","Paraná","Palmas","-51.677639","-26.503278",NA,NA,NA,"Arbusto; aproximadamente 0,5m de alt.; brácteas involucrais de coloração verdde; papus de coloração branca.","HUEM000011141","HUEM000011141","J.N. Nakajima","Campo de Palmas, Fazenda Cerro Chato,, baixada úmida","2017","06","-51.677639","-26.503278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 14:53:19-03","UnB","UB","122080","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M.Barroso","Costa, EF","1","2004","09","29","Southern America","Brasil","Paraná ","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Flor masculina.; Subarbusto 0,5m. Capítulo alvacento; Solo turfoso e úmido",NA,NA,"Hatschbach, G","Medianeira","2004",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"165","2019-11-01 14:53:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Cervi, AC; et al.","10036","2013","11","04","Southern America","Brasil","Santa Catarina","Bom Retiro","-49.439722","-27.685556","892","892",NA,"Arbusto 1,3m. Capítulos creme",NA,NA,"Barboza, E","BR-282, Km 121","2013","12","-49.439722","-27.685556",NA,NA,"03",NA,NA,NA,NA,NA,NA
"166","2019-05-06 11:52:42-03","UFU","HUFU","72433","S","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Marques, D.; Voltolini, C.H. & Cereto, C.E.","580","2015","11","07",NA,"Brasil","Paraná","Palmas","-51.677778","-26.503333",NA,NA,NA,"Erva; aproximadamente 0,5 m alt.; brácteas involucrais de coloração verde; pápus de coloração branca.; Baixada úmida.","HUFU00070574","HUFU00070574","Nakajima, J.N.","Fazenda Cerro Chato, Baixada úmida.","2017","06","-51.677778","-26.503333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-08-20 14:55:00-03","UFSC","FLOR","2902","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Smith, L.B.; Reitz, R.","12461","1964","10","13",NA,"Brasil","Santa Catarina","Irani","-51.833333","-26.95","700","700",NA,"Citado na FIC(COMP): 920, 2002.","FLOR0002902","FLOR0002902","Heiden, G.","Campo de Irani.","2012","06","51º50'W","26º57'S",NA,NA,"12",NA,NA,NA,NA,NA,NA
"168","2020-08-20 14:55:00-03","UFSC","FLOR","54841","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Cervi, A.C.; Barboza, E. & Cordeiro, J.","10036","2013","11","01",NA,"Brasil","Santa Catarina","Bom Retiro","-49.439722","-27.685556","892","892",NA,"arbusto de 1,30m, capítulos creme","FLOR0054841","FLOR0054841","Barboza, E.","BR-282, km 121.","2013","12","49º26'23''W","27º41'8''S",NA,NA,"03",NA,NA,NA,NA,NA,NA
"169","2020-08-20 14:55:00-03","UFSC","FLOR","27686","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Kozera, C.; Dittrich, V.A.O.","263","1996","10","18",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"herbáceo, flor alva","FLOR0027686","FLOR0027686","Heiden, G.","Parque Barigui.","2012","06",NA,NA,NA,NA,"12","25180","auto",NA,NA,NA,NA
"170","2020-08-20 14:55:00-03","UFSC","FLOR","19891","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Hatschbach, G.; Souza, A.","50682","1986","10","30",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"sublenhoso, flor capítulos amarelos femininos, 0,5m altura","FLOR0019891","FLOR0019891","Heiden, G.","Borda do Campo.","2012","06",NA,NA,NA,NA,"12","12577","auto",NA,NA,NA,NA
"171","2020-08-20 14:55:00-03","UFSC","FLOR","28890","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","1994","1997","09","18",NA,"Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,"subarbusto, flor creme, masculina, 0,5m altura","FLOR0028890","FLOR0028890","Heiden, G.","Serra Papanduva.","2012","06",NA,NA,NA,NA,"12","25228","auto",NA,NA,NA,NA
"172","2020-08-20 14:55:00-03","UFSC","FLOR","34606","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","992","2006","03","09",NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,"erva","FLOR0034606","FLOR0034606",NA,"Caminho em direção ao Morro do Campo dos Padres, próximo ao morro do cemitério e travessia do Rio Canoas, Campo dos Padres.",NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA
"173","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","3894",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis, in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","3894",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis.; HABITAT: Habitat in campis Brasiliae meridionalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","1208",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis.; HABITAT: Habitat in campis Brasiliae meridionalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","2961",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis, in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","457",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis, in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","1202",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis.; HABITAT: Habitat in campis Brasiliae meridionalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Weir, J","509",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis, in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","457",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis.; HABITAT: Habitat in campis Brasiliae meridionalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","1208",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis, in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Weir, J","509",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis.; HABITAT: Habitat in campis Brasiliae meridionalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","2961",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis.; HABITAT: Habitat in campis Brasiliae meridionalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Sello, HL","1202",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in campis Brasiliae meridionalis, in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:33:32-03","UFRGS","ICN","189736","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Hagelund, K","13505","1981","04","23","América do Sul","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"de Oliveira, AS","Fazenda Faxinal","2006","01",NA,NA,NA,NA,"19","29956","auto",NA,NA,NA,NA
"186","2021-02-08 12:33:32-03","UFRGS","ICN","068500","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Hagelund, K","s.n.","1981","04","23","América do Sul","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,"Doação Karner Hagelund - 13505",NA,NA,"Matzenbacher, NI","Fazenda Faxinal","1986","01",NA,NA,NA,NA,"04","29956","auto",NA,NA,NA,NA
"187","2021-02-08 12:33:32-03","UFRGS","ICN","040828","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Boechat, SC","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Pântano",NA,NA,"Matzenbacher, NI","Taimbezinho",NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA
"188","2021-02-08 12:33:32-03","UFRGS","ICN","061673","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Matzenbacher, NI; et al.","s.n.","1984","12","15","América do Sul","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Bauermann, SG","Est. Ecol. Aracuri",NA,NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"189","2021-02-08 12:33:32-03","UFRGS","ICN","049056","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Matzenbacher, NI","s.n.","1981","03","08","América do Sul","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,"Em terreno pantanoso",NA,NA,"Matzenbacher, NI","BR-116 Km 32",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"190","2021-02-08 12:33:32-03","UFRGS","ICN","141082","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Schneider, AA","1160","2005","12","21","América do Sul","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525","950","950",NA,"Subarbusto de 20 cm de altura em pastagem; Banhado",NA,NA,"Schneider, AA","RS 020",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"191","2021-02-08 12:33:32-03","UFRGS","ICN","048233","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Matzenbacher, NI","313","1975","10","16","América do Sul","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Flores masculinas; Com gramineas",NA,NA,"Matzenbacher, NI","Tainhas",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"192","2021-02-08 12:33:32-03","UFRGS","ICN","172125","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Iganci, JRV; Ferreira, PA; Silveira, GH; Buzatto, CR;","497","2008","11","17","América do Sul","Brasil","SC","Urubici","-49.5917015075684","-28.0149993896484","1534","1534",NA,NA,NA,NA,"Iganci, JRV","Campos de Santa Bárbara, Em direção à Bom Jardim. 28º13'05,8, 4","2008","11",NA,NA,NA,NA,"17","30102","auto",NA,NA,NA,NA
"193","2021-02-08 12:33:32-03","UFRGS","ICN","172124","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Iganci, JRV; Ferreira, PA; Silveira, GH; Buzatto, CR;","496","2008","11","17","América do Sul","Brasil","SC","Urubici","-49.5917015075684","-28.0149993896484","1534","1534",NA,NA,NA,NA,"Iganci, JRV","Campos de Santa Bárbara, Em direção à Bom Jardim. 28º13'05,8, 4","2008","11",NA,NA,NA,NA,"17","30102","auto",NA,NA,NA,NA
"194","2021-02-08 12:33:32-03","UFRGS","ICN","172123","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Iganci, JRV; Ferreira, PA; Silveira, GH; Buzatto, CR;","495","2008","11","17","América do Sul","Brasil","SC","Urubici","-49.5917015075684","-28.0149993896484","1534","1534",NA,NA,NA,NA,"Iganci, JRV","Campos de Santa Bárbara, Em direção à Bom Jardim. 28º13'05,8, 4","2008","11",NA,NA,NA,NA,"17","30102","auto",NA,NA,NA,NA
"195","2021-02-08 12:33:32-03","UFRGS","ICN","172122","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","megapotamica","weirii","Baccharis megapotamica weirii","(Baker) G.M. Barroso","Iganci, JRV; Ferreira, PA; Silveira, GH; Buzatto, CR;","494","2008","11","17","América do Sul","Brasil","SC","Urubici","-49.5917015075684","-28.0149993896484","1534","1534",NA,NA,NA,NA,"Iganci, JRV","Campos de Santa Bárbara, Em direção à Bom Jardim. 28º13'05,8, 4","2008","11",NA,NA,NA,NA,"17","30102","auto",NA,NA,NA,NA
"196","2021-02-08 12:35:58-03","UFRGS","ICN","040830","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Boechat, SC","s.n.","1978","03",NA,"América do Sul","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Pântano.",NA,NA,"Heiden, G","Itaimbezinho.","2011","09",NA,NA,NA,NA,"23","30776","auto",NA,NA,NA,NA
"197","2021-02-08 12:35:58-03","UFRGS","ICN","181654","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Cervi, AC; Barboza, E; Cordeiro, J","10036","2013","11","04","América do Sul","Brasil","SC","Bom Retiro","-49.439722","-27.685556","892","892",NA,"Doação Herbário MBM; Arbusto de 1,30m. Capítulos creme.",NA,NA,"Barboza, E","BR-282, km 121","2013","12","-49.439722","-27.685556",NA,NA,"03",NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:35:58-03","UFRGS","ICN","192414","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Heiden, G; Iganci, JRV","1498","2011","01","12","América do Sul","Brasil","SC","Urubici","-49.498889","-28.113056","1651","1651",NA,"Subarbusto, ca. de 80 cm alt. Caule verde claro. Folhas verdes claras, levemente discolores. Brácteas involucrais verde-claras. Flores alvas, planta pistilada.; Campo de altitude subtropical (Campos de Cima da Serra), em banhados.",NA,NA,"Heiden, G","Parque Nacional de São Joaquim. Estrada de acesso ao Morro da Igreja.","2011","01","-49.498889","-28.113056",NA,NA,"12",NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:35:58-03","UFRGS","ICN","180401","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Heiden, G; Iganci, JRV","1476","2011","01","10","América do Sul","Brasil","SC","Capão Alto","-50.5119018554688","-27.9368991851807","91","91",NA,"Doação Herbário SPF; subarbusto, ca. 1 m alt. Caule verde-claro. Folhas verde-claras, levemente discolores. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.; campo de altitude subtropical (campos de cima da serra), com banhados asso",NA,NA,"Heiden, G","BR 116, entre vacaria/RS e Lages/SC, km 293","2011","01",NA,NA,NA,NA,"10","41668","auto",NA,NA,NA,NA
"200","2021-02-18 17:08:20-03","FEPAGRO","BLA","15197","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","O. R. Camargo",NA,"1957","10","15",NA,"Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697","600","600",NA,"Habitat: No campo semi-úmido","BLA015197",NA,"B. Rambo","Est. Exp. Fruticultura",NA,NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA
"201","2019-11-21 10:00:06-03","IBt","SP","80648","S","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Hatschbach, G","388","1946","09","29",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Heiden, G",NA,"2007","11",NA,NA,NA,NA,"15","12577","auto",NA,NA,NA,NA
"202","2019-11-21 10:00:06-03","IBt","SP","382509","S","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Silva, JM","4195","2004","11","02",NA,"Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"SP031591","SP031591","Heiden, G","Rio Pequeno.","2007","10",NA,NA,NA,NA,"05","45291","auto",NA,NA,NA,NA
"203","2019-11-21 10:00:06-03","IBt","SP","115587","S","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","Mattos, J","12126","1964","11","12",NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"SP031590","SP031590","Oliveira Deble, AS","Mundo Novo. ca. 1500m alt.","2007","10",NA,NA,NA,NA,"30","30102","auto",NA,NA,NA,NA
"204","2010-08-16 16:37:03-03","GH","HU-HERB","GH 00004023","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","F. Sellow","3894",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3894",NA,"Syntype","undetermined"
"205","2010-08-16 16:37:03-03","GH","HU-HERB","GH 00004024","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","weirii",NA,"Baccharis weirii","Baker","F. Sellow","2961",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2961",NA,"Syntype","undetermined"
