"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1495","2021-02-11 17:18:33-03","UFPR","UPCB","39707","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Lacerda, A.","1999","01","01","Lacerda, A.","126","1998","07","13","Brasil","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 7m, frutos maduros amarronzados, capoeirão, área de contato entre as florestas ombrófilas densa e mista, 970m s.n.m..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"1496","2021-02-11 17:18:33-03","UFPR","UPCB","42604","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Silva, S.M. & Isernhagen, I.","2000","02",NA,"Isernhagen, I.","264","2000","01","10","Brasil","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Árvore 7m, flores brancas, em local alterado..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"1497","2021-02-11 17:18:33-03","UFPR","UPCB","21075","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Cervi, A.C.","1993","01","01","Cervi, A.C.","4068","1993","03","25","Brasil","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arvoreta, 4m, inflorescência e frutos ferrugíneos..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1498","2021-02-11 17:18:33-03","UFPR","UPCB","69297","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Cordeiro, J.","2010","09",NA,"Bolson, M.","398","2010","09","18","Brasil","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Floresta Ombrófila Mista. Trilha dos arenitos. Árvore..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1499","2021-02-11 17:18:33-03","UFPR","UPCB","25685","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Uhlmann, A.","1996","01",NA,"Carrião, D.J.S.",NA,"1995","01","10","Brasil","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore, ca. 10m, flor branca. Ambiente florestal em meio ao cerrado..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"1500","2021-02-11 17:18:33-03","UFPR","UPCB","41253","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Borgo, M. & Dala Rosa, S.","2000","04","25","Dala Rosa, S.","85","2000","02","08","Brasil","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore ±4m, flores creme. Floresta ombrófila densa altomontana, 1100m s.n.m..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"1501","2021-02-11 17:18:33-03","UFPR","UPCB","52682","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Cordeiro, J.",NA,NA,NA,"Cordeiro, Jul.","163","2005","01","08","Brasil","Guarapuava","Parque Municipal das Araucárias","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Árvore 7m, inflorescência creme..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"1502","2021-02-11 17:18:33-03","UFPR","UPCB","18774","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Guimarães, O.A.","1991","08",NA,"Barbola, I.F.",NA,"1991","01","29","Brasil","Lapa","Reserva Florestal Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Arvoreta. Campo, solo seco..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"1503","2021-02-11 17:18:33-03","UFPR","UPCB","86391","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Borgo, M.","2003","01",NA,"Borgo, M. et al.","2306","2003","01","06","Brasil","Antonina","Reserva Natural Cachoeira, Trilha do Bezerra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 12m, inflorescência esverdeada. Floresta ombrófila densa; terras baixas..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"1504","2021-02-11 17:18:33-03","UFPR","UPCB","68151","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Guimarães, O.A.","2010","05","28","Camargo, E.","139","2007","06","25","Brasil","Antonina","Reserva SPVS.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 3m, frutos secos marrom-escuros..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"1505","2021-02-11 17:18:33-03","UFPR","UPCB","21197","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","A626","1993","01","21","Brasil","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 5m, com botões jovens. Área aberta, final da trilha-restinga..",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"1506","2021-02-11 17:18:33-03","UFPR","UPCB","21196","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","A117","1992","03","11","Brasil","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 6m, fruto amarelo..",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"1507","2021-02-11 17:18:33-03","UFPR","UPCB","21198","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","A720","1993","02","16","Brasil","Itapoá","Reserva Volta Velha, beira da estrada do Pinheiro, áre aberta.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 6m, flor bege..",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"1508","2021-02-11 17:18:33-03","UFPR","UPCB","22325","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Hatschbach, G.","1993","01","01","Hatschbach, G.","59073","1993","03","01","Brasil","Paranaguá","Rio das Pedras","-48.5092010498047","-25.5200004577637",NA,NA,"5","10","Árvore, 5m. Restinga arbórea, solo arenoso..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"1509","2021-02-11 17:18:33-03","UFPR","UPCB","21654","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Zanette, V.C.",NA,NA,NA,"Zanette, V.C.","1375","1992","03","13","Brasil","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Arvoreta, com frutos pequenos. Beira da mata, lado esquerdo do rio..",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA
"1510","2021-02-11 17:18:33-03","UFPR","UPCB","24058","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Acra, L.A.",NA,NA,NA,"Bidá, A.","295","1984","02","08","Brasil","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Flor branca..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"1511","2021-02-11 17:18:33-03","UFPR","UPCB","46554","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra var. laevigata","Pers.","Cervi, A.C.","2003","03","31","Cervi, A.C.","8389","2003","03","26","Brasil","Paranaguá","Parque Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore ca. 6m, inflorescência amarela..",NA,NA,"Paraná","var. laevigata",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"1512","2021-02-11 17:18:33-03","UFPR","UPCB","37253","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra var. laevigata","Pers.","Santos, E.P.","1999","03","19","Santos, E.P.","764","1999","03","05","Brasil","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"1240","1240","Arvoreta de ± 2 m, flor esverdeada. Floresta ombrófila densa alto-montana..",NA,NA,"Paraná","var. laevigata",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"1513","2021-02-11 17:18:33-03","UFPR","UPCB","7466","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra var. venosa","Pers.","Sleumer, H.O.","1968","01","01","Koczicki, C.","6","1967","12","24","Brasil","União da Vitória",NA,"-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"Flor alvescente. Capoeira, mata devastada..",NA,NA,"Paraná","var. venosa",NA,NA,NA,NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA
"1514","2021-02-11 17:18:33-03","UFPR","UPCB","11750","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra var. venosa","Pers.","Hatschbach, G.","1982","01","01","Kummrow, R.","1715","1982","02","10","Brasil","Campo do Tenente","Fazenda Campo de Fora","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,"Árvore, 4m. Borda da mata..",NA,NA,"Paraná","var. venosa",NA,NA,NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA
"1515","2021-02-11 17:18:33-03","UFPR","UPCB","7461","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra var. venosa","Pers.","Sleumer, H.O.","1968","01","01","Hatschbach, G.","18305","1968","01","18","Brasil","Prudentópolis","Relogio","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"Arvoreta, 5m, flor alvescente. Mata secundária..",NA,NA,"Paraná","var. venosa",NA,NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA
"1516","2021-02-11 17:18:33-03","UFPR","UPCB","7403","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra var. venosa","Pers.","Sleumer, H.O.","1968","11",NA,"Hatschbach, G.","18418","1968","01","24","Brasil","Colombo","Rio Canguiri","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Arbusto, 2m, flor alva. Orla do capão..",NA,NA,"Paraná","var. venosa",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"1517","2021-02-11 17:18:33-03","UFPR","UPCB","7072","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra var. venosa","Pers.","Sleumer, H.O.","1968","04",NA,"Hatschbach, G.","13514","1966","01","13","Brasil","Palmeira","Serra das Almas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Árvore, 8m, flor creme. Capão..",NA,NA,"Paraná","var. venosa",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"1518","2020-05-25 15:13:54-03","FSU","FSU","000073797","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley, E. Onishi","29440",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","2009-07-17 17:34:00-03","MO","MOBOT","3351185","PreservedSpecimen","Plantae","Clethraceae","Clethra","brasiliensis","Clethra brasiliensis","Cham.","P. Dusen",NA,NA,NA,"Per Dusén","Dusén 16751","1915",NA,NA,"Brazil",NA,"Jaguariahyva in silvula.",NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,"Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2008-05-27 22:02:00-03","MO","MOBOT","3354765","PreservedSpecimen","Plantae","Clethraceae","Clethra","brasiliensis","Clethra brasiliensis","Cham.","G. Grimes",NA,NA,NA,"Ghillean T. Prance","Prance 30131","1987","1","24","Brazil",NA,"Municipio; Resende. Engo Passos-Itamonte. Cloud forest.","-44.75","-22.38333",NA,NA,"1600.00000000",NA,NA,NA,NA,"Rio de Janeiro",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2008-05-27 22:02:00-03","MO","MOBOT","3450813","PreservedSpecimen","Plantae","Clethraceae","Clethra","brasiliensis","Clethra brasiliensis","Cham.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 791","1917","12",NA,"Bolivia","Nor Yungas","Milluguaya","-67.616667","-16.35",NA,NA,"1900.00000000",NA,NA,NA,NA,"La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2008-05-27 22:02:00-03","MO","MOBOT","3450923","PreservedSpecimen","Plantae","Clethraceae","Clethra","brasiliensis","Clethra brasiliensis","Cham.","Foster's catalog note file",NA,NA,NA,"Karl Fiebrig","Fiebrig 2708","1904","2","11","Bolivia","O'Connor","Soledad, near Chiquiaca",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Tarija",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","2008-05-27 22:02:00-03","MO","MOBOT","3454441","PreservedSpecimen","Plantae","Clethraceae","Clethra","brasiliensis","Clethra brasiliensis","Cham.","Foster's catalog note file",NA,NA,NA,"T. Herzog","Herzog 1539","1911","2",NA,"Bolivia","Andrés Ibáñez","Tres Cruces","-63.61666","-18.11666",NA,NA,"1400.00000000","1500.00000000",NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","2008-05-27 22:02:00-03","MO","MOBOT","911108","PreservedSpecimen","Plantae","Clethraceae","Clethra","brasiliensis","Clethra brasiliensis","Cham.",NA,NA,NA,NA,"Miguel Bang","Bang 474","1890",NA,NA,"Bolivia","Nor Yungas","Yungas.","-68.01","-15.75",NA,NA,NA,NA,NA,NA,NA,"La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","2011-09-21 12:06:00-03","MO","MOBOT","100412778","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra",NA,"E.F. Guimarãeas",NA,NA,NA,"A. Quinet|et al.","Quinet 775","2004","8","11","Brazil","Itatiaia","Parque Nacional de Itatiaia. Estrada para o Planalto, próximo ao Abrigo Rebouças.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","scabra","South America",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,"1",NA
"1526","2020-03-26 12:48:00-03","MO","MOBOT","3350606","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","R.L.Liesner",NA,NA,NA,"Alwyn H. Gentry","Gentry 938","1978","1","31","Brazil","Teresópolis","Alto soberbo.","-42.9655990600586","-22.4122009277344",NA,NA,"1000.00000000",NA,NA,NA,NA,"Rio de Janeiro",NA,"South America",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"1527","2011-09-21 13:18:00-03","MO","MOBOT","100412798","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.",NA,NA,NA,NA,"S.J. da Silva Neto|et al.","Silva Neto 606","1995","5","29","Brazil","Itatiaia","Parque Nacional do Itatiaia. Estrada para o Pico das Agulhas Negras.","-44.5666667","-22.25",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1528","2013-08-23 04:12:00-03","MO","MOBOT","1810942","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","E. Fernandez (BOLV)",NA,NA,NA,"J.A. Carrasco|et al.","Carrasco 090","2002","11","30","Bolivia","Manuel Maria Caballero","Bosque yungueno hiper humedo de ceja de monte islas de bosque bajo y denso con Escallonia myrtilloides, Gaultheria glomerata, G. Vaccinioides, Hesperomeles lanuginosa y Weinmannia microphylla, con presencia de muchos musgos y epifitas.","-64.73333","-17.83666",NA,NA,"2870.00000000",NA,NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","2013-04-22 10:50:00-03","MO","MOBOT","100532023","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","J. Penaranda (HSB)",NA,NA,NA,"J. Alberto Peñaranda","Peñaranda 1349","2009","6","16","Bolivia","Tomina","Municipio Padilla, Cantón Padilla, Comunidad Las Casas, PN-ANMI Serranía del Iñao.","-63.0958055","-19.3114444",NA,NA,"1593.00000000",NA,NA,NA,NA,"Chuquisaca",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1530","2008-05-27 22:02:00-03","MO","MOBOT","3352968","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","H. Sleumer",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 18527","1968",NA,NA,"Brazil",NA,"Antonina. Sapitanduva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2008-05-27 22:02:00-03","MO","MOBOT","3351695","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","H. Sleumer",NA,NA,NA,"Lyman B. Smith","Smith 14556","1965","1","16","Brazil",NA,"Pirai do Sul; Pasture and grove near Pirai do Sul.","-50.16666","-24.33333",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,"Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","2009-07-17 17:34:00-03","MO","MOBOT","3351827","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.",NA,NA,NA,NA,"Per Dusén","Dusén 16163","1914",NA,NA,"Brazil",NA,"Serra do mar, Desvio Ypiranga in silva primaeva.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,"Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","2016-11-15 05:15:00-02","MO","MOBOT","3352518","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","Sleumer",NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 23266","1973",NA,NA,"Brazil",NA,"Km 291, Br-373, entre Guapiara y Apiai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","2008-05-27 22:02:00-03","MO","MOBOT","3352727","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 26198","1971",NA,NA,"Brazil",NA,"Banhado Mun. Piraquara Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","2014-09-01 07:27:00-03","MO","MOBOT","100370265","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","G. A. Parada (USZ), 2014",NA,NA,NA,"G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3202","2011","4","7","Bolivia","Vallegrande","Camino de Loma Larga a Cerro Bocón.","-63.8819445","-18.8077778",NA,NA,"2085.00000000",NA,NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-34"
"1536","2016-11-15 05:15:00-02","MO","MOBOT","3351363","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.",NA,NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 35363","1980",NA,NA,"Brazil",NA,"Pocos de Caldas, Represa Bertolan. Bosque en galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","2014-01-02 05:36:00-02","MO","MOBOT","100162717","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","D. Villarroel (USZ)",NA,NA,NA,"D. Villarroel","Villarroel Segarra 1426","2007","12","10","Bolivia","Florida","Bella Vista, Camino del Refugio a Las Lajas, ladera con exposición SW, suelos húmedos en las orillas.","-63.6733334","-18.2697223",NA,NA,"1380.00000000",NA,NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1538","2014-01-02 05:36:00-02","MO","MOBOT","100162718","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","D. Villarroel (USZ)",NA,NA,NA,"D. Villarroel|Aquilino Molina|G.A. Parada","Villarroel Segarra 23","2005","8","9","Bolivia",NA,"Bella Vista, Sendero Ecologico el Cañadon, matorral sucecional con suelos muy sueltos y superficiales, bastante pendiente donde abunda Dodonea viscosa, Lithraea ternifolia, Roupala montana, Miconia spp. y Clethra scabra.","-63.7063889","-18.1963889",NA,NA,"1487.00000000",NA,NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1539","2015-04-21 05:44:00-03","MO","MOBOT","100165088","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","I. Linneo",NA,NA,NA,"Ivan Linneo","Linneo Foronda 1282","2008","1","13","Bolivia","Andrés Ibáñez","Municipio de Porongo. Localidad del Monumento Natural Espejillos. Sobre las colinas. Vegetación en transición de bosque Tucumano, Cerrado y subandino; bordes de pastizales y el inicio del Cerrado.","-63.4691667","-17.8958333",NA,NA,"1100.00000000",NA,NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1540","2009-02-02 10:58:00-02","MO","MOBOT","100166332","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","I.G. Vargas (USZ)",NA,NA,NA,"Israel G. Vargas C.","Vargas Caballero 7156","2005","5","17","Bolivia","Florida","Tramo de 10 km en el circuito del sendero ecoturístico en construccion quebrada El Cañadon. Transicional desde laderas con arbustos densos de Dodonea y viscosa y Clethra scabra a bosque más alto de los cañones húmedos con Pouteria nemorosa.","-63.6794445","-18.2394444",NA,NA,"1500.00000000",NA,NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1541","2009-12-04 15:26:00-02","MO","MOBOT","100201681","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 76842","2004","2","19","Brazil",NA,"Santa Maria do Oeste, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1542","2014-01-02 05:36:00-02","MO","MOBOT","100207670","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","D. Villarroel (USZ)",NA,NA,NA,"D. Villarroel","Villarroel Segarra 1787","2007","12","14","Bolivia","Florida","Bella Vista, Salida del sendero ecológico el Cañadón, Cerrado, arbustos de 2 m de altura, elementos arbóreos muy escasos, achaparrados simpódicos, pajonales medianos y ralos.","-63.6669445","-18.2608333",NA,NA,"1437.00000000","1564.00000000",NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1543","2010-09-23 14:50:00-03","MO","MOBOT","100220291","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","L. Arroyo (USZ)",NA,NA,NA,"Luzmila Arroyo P.","Arroyo Padilla 3935","2008","8","24","Bolivia","Vallegrande","Camino de Vallegrande hacia Masicurí, 8 a 10 km antes de la comunidad de Loma Larga, con bosque montano húmedo pluviestacional Tucumano-Boliviano a orillas de un arroyo.","-63.9208334","-18.7333333",NA,NA,"2000.00000000",NA,NA,NA,NA,"Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1544","2009-12-18 11:15:00-02","MO","MOBOT","100236579","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","St.G. Beck (LPB)",NA,NA,NA,"Stephan G. Beck","Beck 12112","1989","6","28","Bolivia","Sud Yungas","Chulumani 5 kms hacia Ocobaya.",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,"La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1545","2011-04-01 17:58:00-03","MO","MOBOT","100268014","PreservedSpecimen","Plantae","Clethraceae","Clethra","scabra","Clethra scabra","Pers.","M. Serrano (HSB)",NA,NA,NA,"Martha Serrano|Jeaneth Villalobos","Serrano 4224","2003","4","26","Bolivia","Luis Calvo","Parque Nacional y Área de Manejo Integrado Serranía del IÑao. Comunidad de Entierrillos. Subiendo al Alto Iñao de Entierrillos. Exposición W de la Serranía del Iñao. Aprox. 1000 m al S de la laguna Iñao. Bosque semisiempreverde, con fuerte influencia de neblinas constantes. Dominado en las pendiente superiores por sahuintales (Myrcianthes pseudomato). Sotobosque denso.","-63.9147222","-19.555",NA,NA,"1600.00000000",NA,NA,NA,NA,"Chuquisaca",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
