"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2562","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Martins, RC; Almeida, AF; Disciplina Etnobotânica","1586","2017","02","09","Southern America","Brasil","Goiás",NA,NA,"Planta medicinal. Parte usada: entre-casca. Indicação de uso: como cicatrizante. Modo de uso: pomada; Árvore com ca.4m alt.; estéril; Cerrado sensu stricto antrópico",NA,"Dicotyledoneae",NA,"Mart.",NA,"São Jorge",NA,"Alto Paraíso","-47.810667","-14.177778",NA,NA,NA,NA,NA,"-47.810667","-14.177778",NA,NA,NA,NA,NA,NA,NA,NA
"2563","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN-25622813.10","2018","06","11","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-256. Subunidade 3. Subparcela 10. indivíduo 37. F6; Árvore; DAP em cm: 11,9; altura em m: 7,00; base reta; casca marrom por fora, marrom por dentro, grossa, reticulada, sem odor; Vegetação com predominância de palmeiras, relevo ondula",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO",NA,NA,"Chapadinha","-43.380007","-3.780006","72","72",NA,NA,NA,"-43.380007","-3.780006","2018","11","16",NA,NA,NA,NA,NA
"2564","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, KF","IFN-414H3851.1","2017","08","08","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-414H. Subunidade 1. Subparcela 1. Indivíduo 1RN. F8; Árvore com 4,0 m de altura. Base reta. Casca marrom claro, grossa e rugosa, internamente amarela; Área em regeneração. Cerrado com babaçus","UB0126130","Dicotyledoneae",NA,"Mart.","Amaral, EJ",NA,"UB0126130","Caxias","-43.470011","-4.905",NA,NA,NA,NA,NA,"-43.470011","-4.905","2017","11","28",NA,NA,NA,NA,NA
"2565","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN-25922091.5","2018","06","07","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-259. Subunidade 1. Subparcela 5. indivíduo 26. F6; Árvore; DAP em cm: 10,7; altura em m: 7,00; base reta; casca creme por fora, amarela por dentro, grossa, fissurada; Cerrado, relevo plano, solo arenoso",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO","Vila das Almas",NA,"Brejo","-42.840011","-3.779992","101","101",NA,NA,NA,"-42.840011","-3.779992","2018","11","16",NA,NA,NA,NA,NA
"2566","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, IA","IFN-1791321.1","2018","08","31","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-179. Subunidade 1. Subparcela 1. indivíduo 4. F8; Árvore; altura em m: 1,60; base reta; casca cinza, marrom por fora, creme por dentro,grossa, aspera, reticulada; Área antropizada, vegetação em regeneração, com alguns indivíduos domin",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO","Tabatinga",NA,"Santa Quitéria do Maranhão","-43.019986","-3.240017","63","63",NA,NA,NA,"-43.019986","-3.240017","2018","10","31",NA,NA,NA,NA,NA
"2567","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Konopczyk, RMG","IFN-5133283.7","2017","07","17","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA_513. Subunidade 3. Subparcela 7. Indivíduo 19.&nf;F6 - Medições na subunidade completa; Árvore 7,7m, DAP 16cm. Base do tipo reta. Casca de cor interna marrom, espessura externa grossa, tipo fissurada","UB0128454","Dicotyledoneae",NA,"Mart.","Bijos, NR",NA,NA,"Grajaú","-46.080003","-5.58",NA,NA,NA,NA,NA,"-46.080003","-5.58","2017","08","16",NA,NA,NA,NA,NA
"2568","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Carvalho-Silva, M; et al.","2559","2017","05","09","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore 7m. Frutos imaturos creme-esverdeados; Cerradão",NA,"Dicotyledoneae",NA,"Mart.",NA,"Fazenda Padre José Ribamar",NA,"Unaí","-46.8088","-16.6917",NA,NA,NA,NA,NA,"-46.8088","-16.6917",NA,NA,NA,NA,NA,NA,NA,NA
"2569","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, RM","IFN-6041829","2018","07","29","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-604. Extra; Árvore; DAP em cm: 12,1; altura em m: 8,00; base reta; casca acinzentada por fora, amarronzada por dentro, grossa, fissurada; Área antropizada em estágio de regeneração solo argiloso",NA,"Dicotyledoneae",NA,"Mart.","Faria, JEQ","Boa Sorte",NA,"Porto Franco","-47.160227","-6.299476","187","187",NA,NA,NA,"-47.160227","-6.299476","2018","10","02",NA,NA,NA,NA,NA
"2570","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Almeida, AB","IFN-151121.9","2018","08","25","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-151. Subunidade 1. Subparcela 9. indivíduo 31. F6; Árvore; DAP em cm: 17,9; altura em m: 6,00; base reta; casca cinza por fora, amarelo por dentro, grossa, rugosa; Fragmento de cerrado stricto sensu com indícios de incêndios, relevo r",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO",NA,NA,"Barreirinhas","-43.199984","-3.059982","98","98",NA,NA,NA,"-43.199984","-3.059982","2018","10","26",NA,NA,NA,NA,NA
"2571","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN-28220091.10","2018","05","29","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-282. Subunidade 1. Subparcela 10. indivíduo 16. F8; Arbusto; altura em m: 1,60; Cerrado, relevo plano, solo pedregoso",NA,"Dicotyledoneae",NA,"Mart.","Hortmann, N","Baixão do Cerrado",NA,"Buriti","-43.200015","-3.960002","94","94",NA,NA,NA,"-43.200015","-3.960002","2018","06","19",NA,NA,NA,NA,NA
"2572","2020-07-29 09:06:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Projeto Barcode Cerrado; Faria, JEQ; Farinasso, HC; Pinheiro, JDS; Santos, KF; Andrade, RR","RBS 10_s.n.","2020","03","07","Southern America","Brasil","Distrito Federal",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Sem voucher; Árvore, ca. 3m; Cerrado sensu stricto. Solo vermelho sem rochas. Grau de pertubação alto",NA,"Dicotyledoneae",NA,"Mart.",NA,"Área antropizada na frente do IBGE",NA,"Brasília","-47.867778","-15.9625",NA,NA,NA,NA,NA,"-47.867778","-15.9625",NA,NA,NA,NA,NA,NA,NA,NA
"2573","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Araújo, JF","IFN-9105041.3","2017","08","28","Southern America","Brasil","Bahia",NA,NA,"Medições na subunidade completa. Conglomerado BA-910. Subunidade 1. Subparcela 3. Indivíduo 3; Arbusto, altura 4,2m, DAP 13,6cm. Base reta. Casca de cor externa cinza, cor interna amarela, grossa, fissurada; Cerrado ralo, área em rege","UB0126132","Dicotyledoneae",NA,"Mart.","Bijos, NR",NA,"UB0126132","São Desidério","-45.539722","-13.139722",NA,NA,NA,NA,NA,"-45.539722","-13.139722","2017","11","29",NA,NA,NA,NA,NA
"2574","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Marinho, MAO","IFN-388-L3932.1","2018","04","25","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-388_L. Subunidade 2. Subparcela 1. indivíduo 5. F8; Arbusto; altura em m: 1,80; base reta; casca cinza por fora, amarelo por dentro, grossa, gretado, odor doce; Cerrado, solo argiloso",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO","Água Branca",NA,"Caxias","-43.020004","-4.814979","70","70",NA,NA,NA,"-43.020004","-4.814979","2018","11","16",NA,NA,NA,NA,NA
"2575","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Almeida, AB","IFN-1502652.8","2018","09","03","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-150. Subunidade 2. Subparcela 8. indivíduo 9. F6; Árvore; DAP em cm: 10,1; altura em m: 6,00; base dilatada; fruto maduro, 12 x 5cm, capsula fusiforme deiscente, pardo por fora, bege por dentro,seco, semente com arilo; casca cinza por",NA,"Dicotyledoneae",NA,"Mart.","Oliveira, CT","Mucambo",NA,"Belágua","-43.379992","-3.05999","77","77",NA,NA,NA,"-43.379992","-3.05999","2018","11","01",NA,NA,NA,NA,NA
"2576","2020-09-30 10:53:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Martins, MS; Miguel, EP; Santos, ML; Sena Jr, OD; Oliveira, KN","MSM136","2020","02","01","Southern America","Brasil","Tocantins",NA,NA,"Monitoramento de parcelas permanentes, UnB #?# Dep. Eng. Florestal. Parcela permanente: 6; indivíduo: 274; Árvore. DAP: 24.5 cm; Ht: 10 m; Cerradão. Estrato arbóreo alto, com dossel bem fechado, de 20 m de altura. Estrato graminoso ausente. Alguns loca",NA,"Dicotyledoneae",NA,"Mart.",NA,"Parque Estadual da Serra do Lajeado. Fragmento florestal de aproximadamente 10 há, próximo a uma das entradas do parque",NA,"Palmas","-48.178583","-10.187144","650","650",NA,NA,NA,"-48.178583","-10.187144",NA,NA,NA,NA,NA,NA,NA,NA
"2577","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, RM","IFN-8191501","2018","07","13","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-819. Extra; Árvore; DAP em cm: 10,3; altura em m: 4,00; base reta; casca acinzentada por fora, amarronzada por dentro, grossa, fissurada; Área de carrasco denso",NA,"Dicotyledoneae",NA,"Mart.","Horstmann, N; Neto, NEO",NA,NA,"Alto Parnaíba","-46.259814","-9.360438","396","396",NA,NA,NA,"-46.259814","-9.360438","2018","11","26",NA,NA,NA,NA,NA
"2578","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Araújo, JF","IFN-5421841.1","2017","07","25","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA_542. Subunidade 1. Subparcela 1. Indivíduo 2. F8-Avaliação da regeneração natural; Árvore com 2,8 m; Cerrado stricto sensu com vestígios de fogo","UB0038694","Dicotyledoneae",NA,"Mart.","Faria, JEQ",NA,"UB0038694","Cotegipe","-44.459989","-11.699956",NA,NA,NA,NA,NA,"-44.459989","-11.699956","2017","08","11",NA,NA,NA,NA,NA
"2579","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Sousa, CA","IFN-4465391.10","2017","08","14","Southern America","Brasil","Maranhão",NA,NA,"Avaliação da regeneração natural. Conglomerado MA-446. Subunidade 1. Subparcela 10. Indivíduo 19-RN; Árvore; 1,7m. Base reta. Casca externa parda, interna esverdeada; espessura fina; do tipo áspera","UB0126121","Dicotyledoneae",NA,"Mart.","Brauner, LM",NA,"UB0126121","Caxias","-43.2","-5.04",NA,NA,NA,NA,NA,"-43.2","-5.04","2018","04","02",NA,NA,NA,NA,NA
"2580","2019-11-01 15:11:48-03","UnB","UB","2442","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Lopes, MC","s.n.","1986","11","19","Southern America","Brasil","Goiás",NA,NA,"Árvore. Flor amarela; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","França, F","Fazenda Nossa Senhora de Fátima",NA,"Cristalina","-47.6136016845703","-16.7686004638672","1150","1150",NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2581","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Bassoli, RL; Carvalho-Silva, M; Hattori, EKO","65","2016","12","13","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore. Flor amarela vistosa; Fragmento de mata de transição entre mata mesofitica e de galeria. Com presença de buritis",NA,"Dicotyledoneae",NA,"Mart.",NA,"Rodovia Unaí-Brasília, Chácara Olho D'água, propriedade do Sr. Dirceu Gatto. Estrada 251. Entrada a esquerda após a colônia dos holandeses",NA,"Unaí","-47.148333","-16.392778",NA,NA,NA,NA,NA,"-47.148333","-16.392778",NA,NA,NA,NA,NA,NA,NA,NA
"2582","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, KF","IFN-414-H3851.1","2017","08","08","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-414_H. Subunidade 1. Subparcela 1. indivíduo 1. F8; Árvore; altura em m: 4,00; base reta; casca marrom claro por fora, amarelo por dentro, grossa, rugosa, sem odor; Área com boa regeneração e diversidade florística, vegetação de cerra",NA,"Dicotyledoneae",NA,"Mart.","Amaral, EJ",NA,NA,"Caxias","-43.470012","-4.905001","130","130",NA,NA,NA,"-43.470012","-4.905001","2017","11","28",NA,NA,NA,NA,NA
"2583","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moura, EO","IFN-68711724.1","2017","07","06","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA_687. Subunidade 4. Subparcela 1. Indivíduo 9- RN. F8-Avaliação da regeneração natural; Árvore com 2,5 m. Casca externa cinza, grossa e rugosa; Campo sujo","UB0038692","Dicotyledoneae",NA,"Mart.","Bijos, NR",NA,"UB0038692","Catolândia","-44.640006","-12.240011",NA,NA,NA,NA,NA,"-44.640006","-12.240011","2017","08","26",NA,NA,NA,NA,NA
"2584","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gomes, MS","IFN-8213991.1","2017","12","14","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-821. Subunidade 1. Subparcela 1. indivíduo 2. F6; Árvore; DAP em cm: 16,4; altura em m: 6,50; base reta; casca cinza, manchas amareladas por fora, nao citoupor dentro, fina, áspera, sem odor; Floresta alta, em estágio avançado de rege",NA,"Dicotyledoneae",NA,"Mart.","Antar, GM",NA,NA,"Alto Parnaíba","-45.900012","-9.359987","325","325",NA,NA,NA,"-45.900012","-9.359987","2018","10","08",NA,NA,NA,NA,NA
"2585","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Martins, RC; Dos Santos, LG; Disciplina Etnobotânica","1789","2018","03","26","Southern America","Brasil","Goiás",NA,NA,"Uso: medicinal. Parte usada: folha. Indicação de uso: dor de estômago, diarréia. Modo de preparo: chá ou no vinho; Árvore, ca.4m alt., frutos imaturos verdes; Cerrado, latossolo amarelo a argiloso",NA,"Dicotyledoneae",NA,"Mart.",NA,"Cerrado antropizado ao lado do posto de gasolina",NA,"Alto Paraíso de Goiás","-47.529167","-14.139444",NA,NA,NA,NA,NA,"-47.529167","-14.139444",NA,NA,NA,NA,NA,NA,NA,NA
"2586","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN_45115761.1","2018","03","27","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-451. Subunidade 1. Subparcela 1. indivíduo 2. F6; Arbusto; dap: 9,0; ht: 3,40; base reta; fruto: maduro, 4,5 x 3,0cm, capsular, marrom (cor externa), marrom (cor interna), seco, arilo; casca: creme (cor externa), amarel","UB0124549","Dicotyledoneae",NA,"Mart.","Bijos, NR","Camaleão","UB0124549","Cotegipe","-44.533312","-11.566663","422","422",NA,NA,NA,"-44.533312","-11.566663","2018","04","23",NA,NA,NA,NA,NA
"2587","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN-26810643.5","2017","12","20","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-268. Subunidade 3. Subparcela 5. Indivíduo 8. F6; Árvore; 4,9m; DAP 13,4cm. Base do caule digitada. Casca externa marrom, interna amarela; espessura grossa; do tipo rugosa; Solo arenoso, relevo plano, cerrado arbustivo","UB0124104","Dicotyledoneae",NA,"Mart.","Faria, JEQ",NA,"UB0124104","Santa Rita de Cássia","-44.28","-10.619722",NA,NA,NA,NA,NA,"-44.28","-10.619722","2018","02","23",NA,NA,NA,NA,NA
"2588","2020-09-30 10:53:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Projeto Barcode Cerrado; Faria, JEQ; Vasconcelos, TNC; Mattos, GAFF; Farinasso, HC","RBS 5_58","2019","11","02","Southern America","Brasil","Distrito Federal",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,7m. Estéril; Cerrado sensu stricto","UB0122845","Dicotyledoneae",NA,"Mart.",NA,"Reserva Ecológica do IBGE","UB0122845","Brasília","-47.875278","-15.956944",NA,NA,NA,NA,NA,"-47.875278","-15.956944",NA,NA,NA,NA,NA,NA,NA,NA
"2589","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gomes, MS","IFN-8163974.10","2017","12","21","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-816. Subunidade 4. Subparcela 10. indivíduo 10. F8; Arbusto; altura em m: 3,00; base reta; Mata ciliar de rio",NA,"Dicotyledoneae",NA,"Mart.","Antar, GM",NA,NA,"Alto Parnaíba","-45.899999","-9.179996",NA,NA,NA,NA,NA,"-45.899999","-9.179996","2018","10","08",NA,NA,NA,NA,NA
"2590","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Silva, RM","IFN-6721744","2018","08","05","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-672. Extra; Árvore; DAP em cm: 17,5; altura em m: 6,50; base reta; casca acinzentada por fora, amarronzada por dentro, grossa, fissurada; Vegetação de Cerrado com grande maioria dos indivíduos em período caducifólio",NA,"Dicotyledoneae",NA,"Mart.","Amaral, EJ; Neto, NEO","Boa Vista",NA,"Nova Iorque","-43.920085","-6.659704","272","272",NA,NA,NA,"-43.920085","-6.659704","2018","11","26",NA,NA,NA,NA,NA
"2591","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Araújo, JF","IFN-5421851.8","2017","07","25","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA_542. Subunidade 1. Subparcela 8. Indivíduo 16. F6-Medições na subunidade completa; Árvore com 5,1 m. DAP 27,2 cm. Casca externa marrom e interna laranja, grossa e reticulada; Cerrado stricto sensu com vestígios de fogo","UB0038693","Dicotyledoneae",NA,"Mart.","Faria, JEQ",NA,"UB0038693","Cotegipe","-44.459989","-11.699956",NA,NA,NA,NA,NA,"-44.459989","-11.699956","2017","08","11",NA,NA,NA,NA,NA
"2592","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN_39516593.9","2018","04","03","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-395. Subunidade 3. Subparcela 9. indivíduo 17. F6; Árvore; dap: 12,7; ht: 2,00; base reta; casca: marrom (cor externa), amarela (cor interna), grossa, reticulada; Relevo plano, cerrado, solo arenoso","UB0124550","Dicotyledoneae",NA,"Mart.","Neto, NEO","Fazenda Estrondo","UB0124550","Formosa do Rio Preto","-45.900055","-11.266673","514","514",NA,NA,NA,"-45.900055","-11.266673","2018","10","04",NA,NA,NA,NA,NA
"2593","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Martins, RC; Santos, FP","1817","2018","04","05","Southern America","Brasil","Goiás",NA,NA,"Planta medicinal. Parte usada: entre-casca e folhas. Indicação de uso: entre-casca: vermífugo, diarréia; gema apical e folhas novas faz-se chá para criança que está nascendo dente. Modo de preparo: chá; Árvore, ca.2m alt., frutos imaturos; Cerrado an",NA,"Dicotyledoneae",NA,"Mart.",NA,"Sítio do Gerson, próximo ao povoado Moinho",NA,"Alto Paraíso de Goiás","-47.778056","-14.1175",NA,NA,NA,NA,NA,"-47.778056","-14.1175",NA,NA,NA,NA,NA,NA,NA,NA
"2594","2020-09-30 10:53:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Norrana, K","148","2019","11","21","Southern America","Brasil","Distrito Federal",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE; Árvore, ca. 3m. Flor amarela; Campo sujo",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Reserva Ecológica do IBGE (Parcelas projeto Fogo)",NA,"Brasília","-47.870278","-15.946944",NA,NA,NA,NA,NA,"-47.870278","-15.946944","2020","01","15",NA,NA,NA,NA,NA
"2595","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN-25922342.10","2018","06","07","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-259. Subunidade 2. Subparcela 10. indivíduo 16. F8; Arbusto; altura em m: 1,30; Cerrado, relevo plano, solo arenoso",NA,"Dicotyledoneae",NA,"Mart.","Neto, NEO","Vila das Almas",NA,"Brejo","-42.840011","-3.779992","101","101",NA,NA,NA,"-42.840011","-3.779992","2018","11","16",NA,NA,NA,NA,NA
"2596","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Oliveira, D","IFN-2831771.4","2018","06","20","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-283. Subunidade 1. Subparcela 4. indivíduo 9. F6; Árvore; DAP em cm: 22,1; altura em m: 6,00; exsudado aquoso, vermelho, pouco abundante, líquido, com odor; base dilatada; casca marrom por fora, marrom por dentro, grossa, gretado, sem",NA,"Dicotyledoneae",NA,"Mart.","Oliveira, ALR","Povoado Baixão",NA,"Buriti","-43.020005","-3.960006","115","115",NA,NA,NA,"-43.020005","-3.960006","2018","10","24",NA,NA,NA,NA,NA
"2597","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Sousa, CA","IFN-4465452.1","2017","08","15","Southern America","Brasil","Maranhão",NA,NA,"Medições na subunidade completa. Conglomerado MA-446. Subunidade 2. Subparcela 1. Indivíduo 5; Árvore; 4,5m; DAP 6,2cm. Base reta. Casca externa cinza, interna marrom; espessura grossa; do tipo fissurada","UB0126120","Dicotyledoneae",NA,"Mart.","Braunner, LM",NA,"UB0126120","Caxias","-43.2","-5.04",NA,NA,NA,NA,NA,"-43.2","-5.04","2018","04","03",NA,NA,NA,NA,NA
"2598","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Marinho, MAO","IFN-3842083.3","2018","03","23","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-384. Subunidade 3. Subparcela 3. indivíduo 3. F6; Árvore; DAP em cm: 11,4; altura em m: 7,60; base reta; casca cinza por fora, amarelo por dentro, grossa, fendida, sem odor; Solo arenoso com serrapilheira",NA,"Dicotyledoneae",NA,"Mart.","Figueira, M","Fazenda Sipaúba",NA,"Codó","-43.740012","-4.679986","114","114",NA,NA,NA,"-43.740012","-4.679986","2018","06","19",NA,NA,NA,NA,NA
"2599","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Gomes, M","IFN-8163974.10","2017","12","21","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-816. Subunidade 4. Subparcela 10. Indivíduo 10. F8; Arbusto. Altura 3 m. Base reta; Mata ciliar",NA,"Dicotyledoneae",NA,"Mart.","Antar, GM",NA,NA,"Alto Parnaíba","-45.905556","-9.423889",NA,NA,NA,NA,NA,"-45.905556","-9.423889","2018","10","08",NA,NA,NA,NA,NA
"2600","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Lopes, L","26","2003","09","13","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","Estação Ecológica de Águas Emendadas",NA,"Planaltina","-47.55","-15.533333",NA,NA,NA,NA,NA,"-47.55","-15.533333","2003",NA,NA,NA,NA,NA,NA,NA
"2601","2019-11-01 15:11:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Moraes, TM","IFN-30910124.5","2017","12","14","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-309. Subunidade 4. Subparcela 5. Indivíduo 20. F6; Árvore; 6,5m; DAP 10,3cm. Base do caule reta. Casca externa marrom, interna marrom claro; espessura grossa; do tipo fissurada; Solo pedregoso, relevo ondulado, cerrado","UB0124105","Dicotyledoneae",NA,"Mart.","Bijos, NR",NA,"UB0124105","Santa Rita de Cássia","-44.64","-10.799722",NA,NA,NA,NA,NA,"-44.64","-10.799722","2018","10","01",NA,NA,NA,NA,NA
