"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","870815","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Kew Herbarium","H. S. Irwin","19062","1968","01","23","South America","Brazil","Goiás","Vila Propício","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35","700","700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120828' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870815","NY00870815_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","870841","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","G. L. Webster","T. C. Plowman","8277","1980","02","02","South America","Brazil","Tocantins","Presidente Kennedy","Road from highway BR-153 to Itapora, 12 km. west of village of Presidente Kennedy, Fazenda Primavera along Ribeirao Féinho","-48.6008","-8.5006","400","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870841","NY00870841_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","870820","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Kew Herbarium","H. S. Irwin","15283","1966","04","22","South America","Brazil","Goiás","Formosa","Serra do Morcêgo, Côrrego Estrema, ca. 35 km N.E. of Formosa.","-47.1025","-15.30964","800","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870820","NY00870820_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","504756","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","F. A. Pax","P. von Luetzelburg","345","1914",NA,NA,"South America","Brazil","Bahia","Pilao Arcado","Rio S. Francisco. Pilao Arcado","-42.5042","-10.0033",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247490' target='other'> <mi>dwc_moreinfo</mi></a>","NY00504756","NY00504756_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","870822","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Kew Herbarium","H. S. Irwin","25050","1970","01","21","South America","Brazil","Goiás","Catalão","Contraforte Central, ca. 25 km N.E. of Catalão","-47.78292","-18.00698","875","875","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870822","NY00870822_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1281022","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","G. L. Webster","C. A. Joly","6776","1977","06","14","South America","Brazil","São Paulo","Sumaré","Horto Florestal - FEPASA.","-47.26","-22.82",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1660076' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281022","NY01281022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01081320","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","S. M. Silva","M. do C. M. Marques","s.n.","1993","02","25","South America","Brazil","Paraná","Três Barras do Paraná","Margens do Rio Iguaçu","-53.17","-25.42",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1224875' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081320","NY01081320_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02447179","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","R. Riina","G. T. Prance","6246","1968","07","22","South America","Bolivia","Pando",NA,"West bank of Río Madeira, 2 km. above Abuña.","-65.371241","-9.706585",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2627008' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447179","NY02447179_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","870808","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","R. Riina","H. S. Irwin","27377","1970","03","10","South America","Brazil","Minas Gerais","Joaquim Felício","Ca. 2 km N. of Joaquim Felício","-44.1708333","-17.7588","650","650","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870808","NY00870808_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","870811","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Kew Herbarium","H. S. Irwin","12670","1966","02","12","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","-47.65562","-14.1167","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870811","NY00870811_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2017-02-01 13:19:00-02","NY","NYBG","504763","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"D. R. Brunner","E. M. Zardini","9079","1988","12","21","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'i. Arroyo Corrientes in NE corner of the park","-56.83","-26.05",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247488' target='other'> <mi>dwc_moreinfo</mi></a>","NY00504763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","870833","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","P. C. Standley","Y. E. J. Mexia","5685","1931","04","21","South America","Brazil","Minas Gerais","Corinto","Corinto. Fazenda do Diamante; pasture north of buildings.","-44.4564","-18.3808","590","590","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121207' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870833","NY00870833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","870816","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Kew Herbarium","H. S. Irwin","11293","1965","12","14","South America","Brazil","Distrito Federal","Brasília","Riberão da Contagem, ca. 25 km N. of Brasília","-47.91666667","-15.55738","950","950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120834' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870816","NY00870816_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00870839","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","R. Riina","J. M. Pires","16284","1978","07","29","South America","Brazil","Goiás",NA,"Entre Rio Formoso e Rio Javaés",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870839","NY00870839_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","870836","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","J. A. Kallunki","Taxonomy Class Of Univ De Brasilia","243","1975","06",NA,"South America","Brazil","Distrito Federal","Brasília",NA,"-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121222' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870836","NY00870836_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","870819","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Kew Herbarium","H. S. Irwin","6125","1964","09","12","South America","Brazil","Distrito Federal","Brasília",NA,"-47.9294","-15.7797","700","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870819","NY00870819_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00201005","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","S. L. Ginzbarg","D. E. Williams","656","1988","02","07","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Jardin Botanico de Santa Cruz.","-63.07","-17.77","375","375","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1146405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00201005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","870828","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","A. C. Allem","A. C. Allem","701","1976","12","12","South America","Brazil","Mato Grosso do Sul","Miranda","12km a E de Miranda. Estrada Miranda-Aquidauana.","-56.3781","-20.2408",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121079' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870828","NY00870828_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1281021","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"F. Oliveira","28","1977","07","07","South America","Brazil","São Paulo","Franca",NA,"-47.4000015258789","-20.5300006866455",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1660073' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281021","NY01281021_01",NA,NA,"27521","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","870835","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","G. L. Webster","W. R. Anderson","9933","1973","05","09","South America","Brazil","Goiás","Goiás","Serra Dourada, ca. 17 km (straight line) S of Goiás Velho, ca. 6 km NE of Mossamedes; mesophytic woods along stream at base of east side of serra.","-50.1333","-16.0869","750","750","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121217' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870835","NY00870835_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","870818","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Kew Herbarium","H. S. Irwin","11954","1966","01","21","South America","Brazil","Goiás","Mossâmedes","Serra Dourada, lower slopes of Serra Dourada, ca. 30 km S. of Goiás Velho","-49.85311","-15.9333","650","650","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120837' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870818","NY00870818_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","504725","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","R. Riina","P. E. Gibbs","4345","1977","02","02","South America","Brazil","São Paulo","Moji-Guaçu","25 km NW de Mogi-Guaçú. Estaçao Experimental de Mogi-Guaçú (Fazenda Campininha)","-47.164784","-22.242395",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=591447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00504725","NY00504725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00933224","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","R. Riina","R. Riina","1341","2004","01","21","South America","Brazil","Minas Gerais","Congonhas do Norte","Estrada Congonhas do Norte Cena, 9 km de Congonhas do Norte","-43.67","-18.63","1020","1020","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008835' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933224","NY00933224_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","504761","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana genuinus","Müll.Arg.",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,"sheet","Digital photograph(s) taken of this specimen. Copies stored at DAV. 4/2000 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=398998' target='other'> <mi>dwc_moreinfo</mi></a>","NY00504761","NY00504761_01","genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","380609","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana genuinus","Müll.Arg.",NA,"J. F. Widgren","346","1846","05","08","South America","Brazil","Minas Gerais",NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=398997' target='other'> <mi>dwc_moreinfo</mi></a>","NY00380609","NY00380609_01","genuinus","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","380608","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana genuinus","Müll.Arg.",NA,"J. F. Widgren","341","1845",NA,NA,"South America","Brazil","Minas Gerais",NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=398996' target='other'> <mi>dwc_moreinfo</mi></a>","NY00380608","NY00380608_01","genuinus","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","504761","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana genuinus","Müll.Arg.",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,"sheet","Digital photograph(s) taken of this specimen. Copies stored at DAV. 4/2000 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=398998' target='other'> <mi>dwc_moreinfo</mi></a>","NY00504761","NY00504761_01","genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG3641","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,NA,NA,"2010",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Gandarela - Município de Santa Bárbara",NA,NA,NA,NA,NA,"Florística e Fitossociologia para ampliação de mina de dolomito calcário. Doação Bioma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","ANG798","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"Germana C. Reis & Mariana Oliveira","D. Lima de Miranda et al.",NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,"Jardim Zoológico de Brasília, margem esquerda do córrego do Riacho Fundo Brasília","-82.761389","-18.818333","1","1",NA,"Inflorescência creme.",NA,NA,NA,NA,NA,NA,"82°45'41''W","18°49'06''S",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG4749","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"Ednéia C. Melo",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Jeceaba","Comunidade Santa Cruz","-43.9832992553711","-20.5352993011475",NA,NA,NA,"Folhas simples, alternas",NA,NA,NA,NA,"19534","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG4750","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"Ednéia C. Melo",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Jeceaba","Comunidade Santa Cruz","-43.9832992553711","-20.5352993011475","865","865",NA,"Folhas simples, alternas. UTM: 602398 x, 7731249 y",NA,NA,NA,NA,"19534","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","ANG1324","S","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,"M.F.V. Starling","M.F.V. Starling",NA,"2012","12","01",NA,"Brasil","Minas Gerais","Rio Acima","Tangará","-43.7893981933594","-20.0874996185303",NA,NA,NA,"Latex vermelho.",NA,NA,NA,NA,"13827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","21826","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Amaral Jr., A.","230","1998","10","15",NA,"Brasil","Mato Grosso do Sul","Anaurilândia",NA,NA,NA,NA,NA,NA,"Arbusto 3m, com botões, látex incolor.","BOTU021826",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","20311","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Nordi, J.C.","2:794)","1993","02","12",NA,"Brasil","São Paulo","Bofete",NA,NA,NA,NA,NA,NA,"Herrbácea, + ou - 10 cm, folha abaxial acinzentada e adaxial verde-escuro","BOTU020311",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","20531","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Miranda, L.C.","147","1996","04","03",NA,"Brasil","São Paulo","Agudos",NA,NA,NA,NA,NA,NA,"Árvore de + ou - 7,0m, flores com cálice verde, ovário amarelo, estames amarelo-claros, botões florais verdes","BOTU020531",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","25729","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Muramato, J.",NA,"1991","09","19",NA,"Brasil","São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,"Borda da mata. <ll>dwc_commonname:</ll> capixingui","BOTU025729",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-08 11:08:30-03","UNESP-IBB","BOTU","22371","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Amaral Jr., A.","301","1999","04","07",NA,"Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.631528","-20.87875",NA,NA,NA,"Arbusto 1,5m, de flor branco-esverdeada.","BOTU022371",NA,NA,NA,NA,NA,"51°37'53.5w","20°52'43.5s",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","1836","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.","Cordeiro, I.","Assis Camargo, P.F.","85","1996","04","03",NA,"Brasil","São Paulo","Agudos",NA,NA,NA,NA,NA,NA,"Árvore de 7,0m, caule liso e esbranquiçado, folhas membranáceas, flor cálice verde, estames amarelo-claro, botão floral verde, planta com látex branco","BOTU001836",NA,NA,NA,NA,NA,"9999","9999","1997","04","02",NA,NA,NA,NA,NA
"83","2021-02-08 11:08:30-03","UNESP-IBB","BOTU","22767","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Amaral Jr., A.","293","1999","04","09",NA,"Brasil","São Paulo","Castilho",NA,"-51.746917","-21.069611",NA,NA,NA,"Arbusto 2m, flores amarelo-esverdeadas.","BOTU022767",NA,NA,NA,NA,NA,"51°44'48.9w","21°04'10.6s",NA,NA,NA,NA,NA,NA,NA,NA
