"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"208","2021-03-15 18:26:20-03","USP","SPF","89374","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Rossi, L","66","1979","09","13",NA,"Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 3.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 7 - 8 m alt., DAP 12 cm; flores verdes, ramos e folhas aromáticos quando cortados.","SPF00089374",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-15 18:26:20-03","USP","SPF","89375","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Rossi, L","33","1979","08","23",NA,"Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 4.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 5.0 m alt., DAP 7 cm, flores esverdeadas, algumas transformadas em monstruosidades.","SPF00089375",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 18:26:20-03","USP","SPF","166750","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Souza, VC","1025","1987","10","02",NA,"Brasil","São Paulo","São Paulo","Parque Conceição.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 6 m alt., DAP 25 cm, flores creme com estames amarelos.","SPF00166750",NA,NA,NA,NA,NA,"53584","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-09 18:35:42-03","USP","SPF","20173","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii puberulum","Swart","Swart, JJ","Hoehne, FC","s.n.","1931","10","05",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"Planta viva, n. 109","SPF00020173","SPF00020173",NA,NA,"puberulum","isotype","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-15 18:26:20-03","USP","SPF","13794","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii puberulum","Swart","Pirani, JR","Hoehne, W","s.n.","1951","09","28",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"Árvore do cerrado.","SPF00013794",NA,NA,NA,"puberulum",NA,"53584","auto","1980",NA,NA,"11",NA,"21",NA,NA,NA
"213","2021-03-15 18:26:20-03","USP","SPF","123902","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Santos, GC","Barros, F","1949","1990","11","14",NA,"Brasil","São Paulo","São Paulo","Parque Estadual Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,"Árvore ca. 10 m alt. Frutos verde-avermelhados.","SPF00123902",NA,NA,NA,NA,NA,"53584","auto","1992",NA,NA,"08",NA,NA,NA,NA,NA
"214","2021-03-15 18:26:20-03","USP","SPF","34894","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Rossi, L","Rossi, L","s.n.","1984","06","01",NA,"Brasil","São Paulo","São Paulo","P. Conceição.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 7 m alt., DAP 20 cm; flores esverdeadas, estames amarelos.","SPF00034894",NA,NA,NA,NA,NA,"53584","auto","1984",NA,NA,"06",NA,"01",NA,NA,NA
"215","2019-11-13 11:17:15-03","USP","SPF","20956","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Pickel, BJ","5620","1941","09","10",NA,"Brasil","São Paulo","São Paulo","Penha. Na mata.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00020956",NA,NA,NA,NA,NA,"53584","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-15 18:26:20-03","USP","SPF","76566","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Coelho, JP","s.n.","1947","08","19",NA,"Brasil","São Paulo","São Paulo","Vila Amália, quadra 03.","-46.6300010681152","-23.5400009155273",NA,"Arboreto.","SPF00076566",NA,NA,NA,NA,NA,"53584","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-15 18:26:20-03","USP","SPF","73037","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR; Lima, LR","Barros, F","2376","1991","11","22",NA,"Brasil","São Paulo","Serra Negra","Serra Negra, Alto da Serra.","-46.7000007629395","-22.6100006103516",NA,"Árvore ca. 5 m alt. Frutos verdes a castanhos.","SPF00073037",NA,NA,NA,NA,NA,"12188","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-15 18:26:20-03","USP","SPF","98362","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR; Lima, LR","Árbocz, GF","761","1993","09","17",NA,"Brasil","São Paulo","Socorro","Estrada do Clube. Derivação da estrada das gabirobas.","-46.5200004577637","-22.5900001525879",NA,"Árvore ca. 8-10 m alt.; folhas aromáticas.","SPF00098362",NA,NA,NA,NA,NA,"17674","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-10-07 09:36:51-03","UEFS","HUEFS","38874","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Hoehne, W.",NA,"1945","08","22",NA,"Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"HUEFS0038874","HUEFS0038874",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"220","2019-10-07 09:36:51-03","UEFS","HUEFS","217299","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Fonseca, L.H.","168","2011","03","09",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira. Universidade de São Paulo. Reserva do Campus.","-46.6300010681152","-23.5400009155273",NA,"Floresta Estacional semidecidual secundária.","HUEFS0217299","HUEFS0217299",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"221","2019-10-07 09:36:51-03","UEFS","HUEFS","217301","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Fonseca, L.H.","167","2011","03","09",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira. Universidade de São Paulo. Reserva do Campus.","-46.6300010681152","-23.5400009155273",NA,"Floresta Estcional semidecidual secundária.","HUEFS0217301","HUEFS0217301",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"222","2019-10-07 09:36:51-03","UEFS","HUEFS","173850","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Lima, M.P.M.","243","1993","11","09",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Estrada entre a sede do PNI e o abrigo numero 3.","-44.566667","-22.25",NA,NA,"HUEFS0173850","HUEFS0173850","660","660",NA,NA,NA,NA,NA,"44W34'0''","22S15'0''",NA,"Rosanae",NA,NA,NA,NA
"223","2017-04-04 10:51:51-03","F","FMNH-SEEDPLANTS","V0307486F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307486F","V0307486F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"224","2019-09-04 19:25:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,NA,"J. F. Widgren",NA,"1845",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"225","2017-04-04 10:51:51-03","F","FMNH-SEEDPLANTS","V0307487F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307487F","V0307487F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"226","2017-04-04 10:51:52-03","F","FMNH-SEEDPLANTS","V0307488F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307488F","V0307488F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"227","2019-06-11 13:10:03-03","F","FMNH-SEEDPLANTS","V0401156F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"RRC ID Flag","J. Steinbach","6744","1924","12","13","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0401156F","V0401156F_01 V0401156F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6744",NA,NA
"228","2019-09-04 18:14:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii puberulum",NA,NA,"F. C. Hoehne","109","1931","10","5","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"puberulum","Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"229","2019-01-25 15:34:20-02","IAC","IAC","19030","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","M. Kuhlmann","H.M. Souza","s/nº","1964","09","15",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964","-47.0608","-22.9056","10",NA,"15",NA,NA,NA
"230","2019-01-25 15:34:20-02","IAC","IAC","19492","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","H.F. Leitão Filho","H.F. Leitão Filho","68","1967","09","06",NA,"Brasil","São Paulo","Itapetininga","Horto Florestal","-48.0531","-23.5917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","-48.0531","-23.5917","09",NA,"06",NA,NA,NA
"231","2019-01-25 15:39:08-02","IAC","IAC","46913","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","E.G. Lima et al.","E.G. Lima; E.L. João & A. Simão","s/nº","2004","10","15",NA,"Brasil","São Paulo","Campinas","Bosque dos Italianos","-47.074174","-22.886673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","-47.074174","-22.886673","10",NA,"15",NA,NA,NA
"232","2019-01-25 15:39:08-02","IAC","IAC","46929","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","L.C. Bernacci et al.","L.C. Bernacci; E.G. Lima; E.L. João & A. Simão","s/nº","2004","10","22",NA,"Brasil","São Paulo","Campinas","Bosque São José","-47.046606","-22.921739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","-47.046606","-22.921739","10",NA,"22",NA,NA,NA
"233","2019-01-25 15:39:08-02","IAC","IAC","5048","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","A. Gehrt","A.P. Viégas","s/nº","1939","09","25",NA,"Brasil","São Paulo","Campinas","Fazenda Sant#?#Ana","-46.971422","-22.896575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1942","-46.971422","-22.896575","08",NA,"24",NA,NA,NA
"234","2019-01-25 15:39:08-02","IAC","IAC","52910","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & A. Furlan (2)","262","2001","09","10",NA,"Brasil","São Paulo","Ribeirão Preto","reserva 122","-47.8103","-21.1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","-47.8103","-21.1775","09",NA,"10",NA,NA,NA
"235","2020-07-23 12:01:16-03","CEPLAC","CEPEC","132451","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"D. Daly","M. P. M. de Lima","243","1993","11","09",NA,"Brasil","Rio de Janeiro","ITATIAIA","Parque Nacional do Itatiaia. Estrada entre a sede do PNI e o abrigo nº 3.","-44.75","-22.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W45'0","22S28'0",NA,NA,NA,NA,NA,"30/12/1998"
"236","2020-07-23 12:01:16-03","CEPLAC","CEPEC","137564","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"D. Daly","A. Ducke",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-07-23 12:01:16-03","CEPLAC","CEPEC","96360","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"R. de O. Perdiz","F. C. Hoehne",NA,"1989","09","05",NA,"Brasil","São Paulo","CABREÚVA","Sem informação.","-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2011"
"238","2020-07-23 12:01:16-03","CEPLAC","CEPEC","38673","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"W. Hoehne","M. Kuhlmann",NA,"1936","11","02",NA,"Brasil","São Paulo","SÃO PAULO","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,"<ll>dwc_commonname:</ll> Almecega, Jequitiba-vermelho",NA,NA,NA,NA,NA,NA,"53584","auto",NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,"30/12/1936"
"239","2020-11-19 14:06:04-03","Unimontes","MCMG","3049","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","NUNES,YRF","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-19 14:06:04-03","Unimontes","MCMG","3048","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","NUNES,YRF","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-11-19 14:06:04-03","Unimontes","MCMG","1236","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Matos,F.S. | Mota,G.S. | Mota,N.M. | Nunes,Y.R.F. | Oliveira,M.H. | Silva,M.A.P. | Souza, S.R. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Agua doce","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-19 14:06:04-03","Unimontes","MCMG","5953","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl. (A.)",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Mariana","Antônio Pereira","-43.4160995483398","-20.377799987793",NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,"33524","auto",NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA
"243","2020-11-19 14:06:04-03","Unimontes","MCMG","746","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Santos, R. M.","Ávila, M. A. | Mota, N. M.",NA,"2009",NA,NA,NA,"Brasil","Minas Gerias","Januária","APA do Rio PandeirosVereda São Francisco","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 16:04:34-03","UNISANTA","HUSC","8507","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, L.R.","Scolari, G.O.; Nakasato, M.V.","62","2007","06","17",NA,"Brasil","São Paulo","Peruíbe","Praia do Guaraú.","-46.9900016784668","-24.3199996948242",NA,"Árvore com 8,43m de altura.; Trecho de floresta alta de restinga.",NA,NA,NA,NA,NA,NA,"21922","auto","2007",NA,NA,"06",NA,"17",NA,NA,NA
"245","2019-10-16 14:14:49-03","UEL","FUEL","9113","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Gandolfi, S","Gandolfi, S; et al.","s.n.","1984","07","30",NA,"Brasil","São Paulo","Guarulhos","Mata de Cumbica, Aeroporto internacional","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-01 14:55:53-03","UnB","UB","118949","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, JR","Hatschbach, G","16904","1967","08","09","Southern America","Brasil","Paraná ","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Flor verde clara.; Árvore 12m.; Mata pluvial",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 14:55:53-03","UnB","UB","118947","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Hoehne, W","Hoehne, W","SPF13256","1945","08","22","Southern America","Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-01 14:55:53-03","UnB","UB","118948","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Hoehne, W","Hoehne, W","SPF13794","1951","09","28","Southern America","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-05-06 11:54:38-03","UFU","HUFU","44984","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Oliveira-Filho, A.","Ferreira, F.M.; Pivari, M.O.D. & Pimenta, D.S.","476","2003","11","01",NA,"Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,"Árvore, ca. de 5 m. Flores passadas castanhas, cálice verde, corola castanha, frutos roxos.","HUFU00003933","HUFU00003933",NA,NA,NA,NA,"29865","auto","2004",NA,NA,"03",NA,NA,NA,NA,NA
"250","2019-05-06 11:54:38-03","UFU","HUFU","16925","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Gandolfi, S.","Gandolfi, S.; Leitão Filho, H.F. & Bezerra, C.L.F.","s.n.","1989","07","25",NA,"Brasil","São Paulo","Guarulhos","Aeroporto Internacional de São Paulo","-46.5299987792969","-23.4599990844727",NA,NA,"HUFU00003932","HUFU00003932",NA,NA,NA,NA,"26398","auto","1989",NA,NA,"07",NA,"25",NA,NA,NA
"251","2021-02-23 13:22:01-03","MN","R-TIPOS","71569","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Widgren, J.F.","s.n.","1845",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"R000071569","R000071569_001",NA,NA,NA,"Isotypus",NA,NA,"1983",NA,NA,"03",NA,"29",NA,NA,NA
"252","2021-02-23 13:22:01-03","MN","R-TIPOS","71569a","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Widgren, J.F.","s.n.","1845",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"R000071569a","R000071569a_001",NA,NA,NA,"Isotypus",NA,NA,"1983",NA,NA,"03",NA,"29",NA,NA,NA
"253","2021-03-04 15:46:18-03","IF","SPSF","16364","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii",NA,NA,"F.Barros","883","1983","08","02","América do Sul","Brasil","MS","Três Lagoas","fazenda Barreirinho","-51.6782989501953","-20.7511005401611",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"254","2021-03-04 15:46:18-03","IF","SPSF","23935","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii",NA,NA,"L.Rossi","928","1991","10","12","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"255","2021-03-04 15:46:18-03","IF","SPSF","03108","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii",NA,NA,"J.P.Coelho",NA,"1947","08","19","América do Sul","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"256","2021-03-04 15:46:18-03","IF","SPSF","16368","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii",NA,NA,"F.Barros","1949","1990","11","14","América do Sul","Brasil","SP","São Paulo","reserva biologica do P.E.Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"257","2021-03-04 15:46:18-03","IF","SPSF","39410","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","G. A. D. C. Franco","R.L.R.Santos & G.Durigan & G. A. D. C. Franco & N.M.Ivanauskas & M.T.Z.Togniato & E.Furlan & R.T. Polisel","25","2007","01","18","América do Sul","Brasil","SP","Santa Rita do Passa Quatro","Parque Estadual da Vassununga","-48.7475","-23.520556",NA,"COLETA: 50 cm, fruto maduro vermelho; GEOGRAFIA: Gleba Pé de Gigante - Ponto 12;",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"02","Magnoliopsida","20",NA,NA,NA
"258","2021-03-04 15:46:18-03","IF","SPSF","35619","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"G.Franco","R.Cielo-Filho & M.Iamamoto","461","2005","12","16","América do Sul","Brasil","SP","Mairiporã","Serra da Cantareira, Haras El Paso","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFNovo; Árvore de 8m de altura, casca escamosa, fruto maduro vináceo escuro.; GEOGRAFIA: R. Kiuhati Mizuki, Lote 19, Quadra 19&nf;UTM: X=330903 Y=7416516 ZONA=23K;",NA,NA,NA,NA,NA,NA,"15840","auto","2005",NA,NA,"12","Magnoliopsida","27",NA,NA,NA
"259","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Widgren, JF","s.n",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-21 10:03:01-03","IBt","SP","18149","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Edwall, G","s.n.","1901","10",NA,NA,"Brasil","Minas Gerais",NA,"Pico da Serra Negra.",NA,NA,NA,NA,"SP046554","SP046554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-21 10:03:01-03","IBt","SP","297204","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR; Pirani, JR","Souza, VC; et al.","10708","1996","01","27",NA,"Brasil","São Paulo","Buri","Estrada para Aracaçu, 11 km de Buri.","-48.509694","-23.750694",NA,NA,"SP046557","SP046557",NA,NA,NA,NA,NA,NA,"2005","-48.509694","-23.750694","08",NA,"29",NA,NA,NA
"262","2019-11-21 10:03:01-03","IBt","SP","316671","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR; Pirani, JR","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","4433","1985","03","14",NA,"Brasil","São Paulo","Guarulhos","Aeroporto Internacional de São Paulo.","-46.481389","-23.425",NA,NA,"SP046553","SP046553",NA,NA,NA,NA,NA,NA,"2005","-46.481389","-23.425",NA,NA,NA,NA,NA,NA
