"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"136","2021-03-21 19:40:15-03","UFC","EAC","37896","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa; Xifreda","Lima-Verde, L.W.; Figueiredo, M.A.; et al.","1997","01","17","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiauba, Sítio LS, Filito - Quartizito - Calcário, solo litólico argiloso","-40.179167","-6.67","-40.179167","-6.67","EAC0037896","EAC0037896","2011","08","10","340","340","Trepadeira, 2,5m, caule haste, casca verde lisa, folha simples alterna membranácea, inflorescência racemo axilar, um verticilo (gamo) verde, flor geralmente aos pares, presença de batatinha subterrânea.; Caatinga arbórea","367","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-21 19:40:15-03","UFC","EAC","43840","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa; Xifreda","Lima-Verde, L.W.; Figueiredo, M.A.; Loiola, M.I.B.; Melo, L.M.","1997","01","07","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Substrato: filito-quartizito-calcário, solo litólico/argiloso.","-40.179417","-6.67025","-40.179417","-6.67025","EAC0043840","EAC0043840","2011","08","10","340","340","Trepadeira, 2,5m; raiz tuberosa; folha simples, alterna, membranácea; inflor. racemo axilar.; Caatinga arbórea","367","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-21 19:40:15-03","UFC","EAC","60273","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Lima-Verde, L.W.","Miranda, R.R.; Loiola, M.I.B.; Costa, R.C.; Dias, L.","2016","02","12","Brasil","Ceará","Quixadá","Fazenda não me deixes.","-38.963194","-4.813833","-38.963194","-4.813833","EAC0060273","EAC0060273","2016","09","20","220","220","Liana, flor amarela esverdiada.; Caatinga, substrato arenoso.","08","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:22:53-03","MBM","MBM","97893","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","1985","02","01","Brazil","Paraná","Guarapuava","Cantagalo","-51.4580993652344","-25.395299911499",NA,NA,"MBM097893","MBM097893",NA,NA,NA,NA,NA,NA,"48877","Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:22:53-03","MBM","MBM","57976","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Hatschbach, G.","1976","11","19","Brazil","Paraná","Jacarezinho","Melo Peixoto","-49.9693984985352","-23.1606006622314",NA,NA,"MBM057976","MBM057976",NA,NA,NA,NA,NA,NA,"39268","Southern America",NA,NA,NA,NA,"22883","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:22:53-03","MBM","MBM","181587","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","1995","08","03","Brazil","Paraná","Morretes","Rod. BR-277, rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,"MBM181587","MBM181587",NA,NA,NA,NA,NA,NA,"1483","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:22:53-03","MBM","MBM","2895","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Xifreda, C.","Hatschbach, G.; Haas, H.; Haas, H.","1967","01","24","Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"MBM002895","MBM002895",NA,NA,NA,NA,NA,NA,"15861","Southern America",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:22:53-03","MBM","MBM","117900","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1987","06","09","Brazil","Paraná","Morretes","Rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,"MBM117900","MBM117900",NA,NA,NA,NA,NA,NA,"320","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:22:53-03","MBM","MBM","102405","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Fortunato, R.H.","Mollina, A.M.","1982","06","04","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM102405","MBM102405",NA,NA,NA,NA,NA,NA,"430","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:22:53-03","MBM","MBM","425672","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Wilkin, P.","Forzza, R.C.; Assis, L.C.; Bezerra, L.M.; Calió, M.F.; Temponi, L.G.; Assis, L.C.; Bezerra, L.M.; Calió, M.F.; Temponi, L.G.","2005","01","19","Brazil","Minas Garais","Lima Duarte","Parque Estadual de Ibitipoca","-43.9","-21.716667","-43.9","-21.716667","MBM425672",NA,"2007",NA,NA,"1300","1300","Erva escandecente, flores creme-esverdeadas.; Borda da mata, Mata da Portaria.","3954","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:22:53-03","MBM","MBM","254939","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Xifreda, C.C.","Casas, J.F.; et al.; et al.","1982","02","07","Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM254939","MBM254939",NA,NA,NA,NA,NA,NA,"6058","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:22:53-03","MBM","MBM","230670","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa, M.","França, F.; et al.; et al.","1997","03","15","Brazil","Bahia","Milagres","Morro Pé de Serra","-39.8588981628418","-12.8699998855591",NA,NA,"MBM230670","MBM230670",NA,NA,NA,NA,NA,NA,"2149","Southern America",NA,NA,NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:22:53-03","MBM","MBM","169101","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1994","10","08","Brazil","Espírito Santo","Alfredo Chaves","São Bento de Urânia, rodovia para Castelinho","-40.749698638916","-20.6350002288818",NA,NA,"MBM169101","MBM169101",NA,NA,NA,NA,NA,NA,"61168","Southern America",NA,NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:22:53-03","MBM","MBM","121066","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Hatschbach, G.","A.C.; Acra; et al.; Acra; et al.",NA,NA,NA,"Brazil","Paraná","Cantagalo","Rod. BR-277","-52.1263999938965","-25.3743991851807",NA,NA,"MBM121066","MBM121066",NA,NA,NA,NA,NA,NA,"2529","Southern America",NA,NA,NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:22:53-03","MBM","MBM","396719","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Ribas, O.S.","Matsushita, M.S.; Zampieri, N.; Zampieri, N.","2010","07","11","Brazil","Paraná","Matinhos","morro próximo ao litoral","-48.5428009033203","-25.8174991607666",NA,NA,"MBM396719",NA,"2010","07",NA,NA,NA,"Área úmida.","609","Southern America",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:22:53-03","MBM","MBM","117898","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Kummrow, R.; Silva, J.M.; Silva, J.M.","1987","08","18","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,"MBM117898","MBM117898",NA,NA,NA,NA,NA,NA,"2936","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:22:53-03","MBM","MBM","154445","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G.","Ribas, O.S.; Barboza, E.; Barboza, E.","1992","01","10","Brazil","Santa Catarina","Campo Alegre","Rodeio Grande, subida apra a serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM154445","MBM154445",NA,NA,NA,NA,NA,NA,"439","Southern America",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"153","2015-10-01 03:57:23-03","MNHN","RECOLNAT_MNHN_P","P00748324","PreservedSpecimen",NA,"Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Sellow",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"P00748324","P00748324_01",NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00748324' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,"isotype",NA,NA,"50",NA,NA
"154","2015-10-01 03:57:55-03","MNHN","RECOLNAT_MNHN_P","P00748325","PreservedSpecimen",NA,"Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,"P00748325","P00748325_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00748325' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA
"155","2015-09-30 09:23:36-03","MNHN","RECOLNAT_MNHN_P","P00748327","PreservedSpecimen",NA,"Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Glaziou, A.","1883","1","20","Brésil",NA,NA,"Province de Rio de Janeiro : Petropolis, au Morin",NA,NA,NA,NA,"P00748327","P00748327_01",NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00748327' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14351",NA,NA
"156","2015-09-30 09:23:59-03","MNHN","RECOLNAT_MNHN_P","P00748328","PreservedSpecimen",NA,"Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Glaziou, A.","1883","1","20","Brésil",NA,NA,"Province de Rio de Janeiro : Petropolis, au Morin",NA,NA,NA,NA,"P00748328","P00748328_01",NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00748328' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14351",NA,NA
"157","2013-12-10 14:45:59-02","MNHN","RECOLNAT_MNHN_P","P00748329","PreservedSpecimen",NA,"Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Glaziou, A.","1883","1","20","Brésil",NA,NA,"Province de Rio de Janeiro : Petropolis, au Morin",NA,NA,NA,NA,"P00748329","P00748329_01",NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00748329' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14351",NA,NA
"158","2015-09-03 19:18:28-03","MNHN","RECOLNAT_MNHN_P","P01987714","PreservedSpecimen",NA,"Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Saint-Hilaire","1816","1","1","Brasil","São Paulo",NA,"Province de Saint-Paul",NA,NA,NA,NA,"P01987714","P01987714_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01987714' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1700",NA,NA
"159","2017-07-19 13:18:19-03","MNHN","RECOLNAT_MNHN_P","P06900795","PreservedSpecimen",NA,"Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Couto","Emperaire, L.","1984","2","10","Brasil","Piauí","São Raimundo Nonato","Serra Branca","-42.6994018554688","-9.01527976989746",NA,NA,"P06900795","P06900795_01",NA,NA,NA,NA,NA,"No. Levantamento 239 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06900795' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"45407","auto",NA,NA,NA,NA,"2462",NA,NA
"160","2015-09-05 12:19:00-03","MNHN","RECOLNAT_MNHN_P","P06900796","PreservedSpecimen",NA,"Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Couto","Emperaire, L.","1984","2","10","Brasil","Piauí","São Raimundo Nonato","Serra Branca.","-42.6994018554688","-9.01527976989746",NA,NA,"P06900796","P06900796_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06900796' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"45407","auto",NA,NA,NA,NA,"2462",NA,NA
"161","2020-10-01 14:26:14-03","JBB","HEPH","14788","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pereira-Silva, G","Walter, BMT; Xavier, S; Santos, H; Silva, S; Tavares, G; Mendonça, RC","1992","04","15","Brasil","Goiás","Niquelândia","Serra Negra Área da Fazenda Niqueltocantins","-48.316667","-14.033333","-48.316667","-14.033333",NA,NA,"1992","04","20","450","450","Bacia de inundação da UHE Serra da Mesa","1399","Southern America",NA,NA,"Monocotyledon","Dioscoreales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:43:56-03","UFMG","BHCB","123581","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Rezende, SG; Dourado, BR","2008","03","07","Brasil","Minas Gerais","Mariana","Região da Mina de Fábrica Nova","-43.432222","-20.197222","-43.432222","-20.197222","BHCB034687",NA,NA,NA,NA,"1011","1011","Herbáceo.; Candeal queimado.","2473","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:43:56-03","UFMG","BHCB","159592","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Paula, LFA de; Augsten, M","2011","04","16","Brasil","Minas Gerais","Teófilo Otoni","MG-418, Em borda de mata.","-41.260944","-17.855986","-41.260944","-17.855986","BHCB007494",NA,"2012","07","10","546","546","Frutos imaturos verdes.","324","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:43:56-03","UFMG","BHCB","159594","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Paula, LFA de; Mota, NFO; Viana, PL; Jorge, TB; Burkowski, PM","2011","01","08","Brasil","Minas Gerais","Teófilo Otoni","MG-418, Em ilha de vegetação em inselbergue.","-41.260944","-17.855972","-41.260944","-17.855972","BHCB007483",NA,"2012","07","10","560","560","Liana. Flores verdes.","176","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:43:56-03","UFMG","BHCB","159596","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Paula, LFA de; Augsten, M","2011","04","16","Brasil","Minas Gerais","Teófilo Otoni","MG-418, Em ilha de vegetacao de afloramento granitico.","-41.260944","-17.855972","-41.260944","-17.855972","BHCB007481",NA,"2012","07","10","560","560","Flor creme esverdeada.","302","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:43:56-03","UFMG","BHCB","159597","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Paula, LFA de; Augsten, M","2011","04","16","Brasil","Minas Gerais","Teófilo Otoni","MG-418, Em afloramento granitico.","-41.260944","-17.855972","-41.260944","-17.855972","BHCB007480",NA,"2012","07","10","560","560","Liana. Flores cremes. Presenca de tuberculo parcialmente enterrado.","330","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:43:56-03","UFMG","BHCB","176889","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","2015","04","28","Brasil","Minas Gerais","Mariana","Mina Fazendão","-43.436667","-20.153611","-43.436667","-20.153611",NA,NA,"2015","05","01","940","940","Liana; frutos imaturos verdes.; Campo Rupestre Ferruginoso","176","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:43:56-03","UFMG","BHCB","177493","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","05","14","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611","-43.436667","-20.153611",NA,NA,"2015","06","01",NA,NA,"Prensado em álcool; Liana; frutos imaturos verdes.; Campo Rupestre Quartzítico","2345","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:43:56-03","UFMG","BHCB","76415","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Kummorow, R","1987","08","18","Brasil","Paraná","Marretes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2936","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:43:56-03","UFMG","BHCB","58578","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Barreto, HLM; Markgraf, F",NA,NA,NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12163","Southern America",NA,NA,"Monocotyledon",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:43:56-03","UFMG","BHCB","21704","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Horta, MB","1990","02","16","Brasil","Minas Gerais","Manga",NA,"-43.932201385498","-14.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Monocotyledon",NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:43:56-03","UFMG","BHCB","67426","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Mota, RC da","2001","02","16","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"BHCB034688",NA,"2002","02",NA,NA,NA,"Erva; flores roxas; Campo rupestre","1191","Southern America",NA,NA,"Monocotyledon",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:18:45-03","UFPR","UPCB","30883","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa, M.","Cervi, A.C.","1987","11","27","Brasil","Paraná","Cantagalo","Rodovia BR 373","-52.1263999938965","-25.3743991851807",NA,NA,NA,NA,"1997","09","10",NA,NA,"Erva volúvel, flores creme-esverdeada..","2529",NA,NA,NA,NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:18:45-03","UFPR","UPCB","48890","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Cordeiro, J. & Ribas, O.S.","Cervi, A.C.","1999","12","13","Brasil","Paraná","Cantagalo","BR 277, km 417","-52.1263999938965","-25.3743991851807",NA,NA,NA,NA,"2004","01","01",NA,NA,"Volúvel com botões e flores creme..","6965",NA,NA,NA,NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:18:45-03","UFPR","UPCB","30884","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa, M.","Britez, R.M.","1993","03","21","Brasil","Paraná","Capitão Leônidas Marques","Margem do rio Iguaçu","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"1997","09","10",NA,NA,"Trepadeira com frutos avermelhados, margem do rio.",NA,NA,NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA
"176","2015-03-18 10:37:00-03","MO","MOBOT","100799812","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R. S. Couto & D. A. Araújo","William R. Anderson","1973","4","15","Brazil","Minas Gerais",NA,"Serra do Espinhaço. 10 km by road SW of Rio Jequití and Mendanha on road to Diamantina; hillside with blocky quartzite outcrops, sloping down to streams; cerrado on hillside, gallery forest along streams, and brejos (sedge meadows) just above the forests.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anderson 8978","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"177","2018-05-17 05:28:00-03","MO","MOBOT","2191924","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Múlgura de Romero, M. E.","María E. Múlgura|F. Biganzoli","1997","12","10","Argentina","Misiones","San Ignacio","Parque Provincial Teyucuaré, de casa del alemán hacia nido de cuervos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Múlgura 1698","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2011-03-17 21:51:00-03","MO","MOBOT","2295691","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Xifreda, C. C.","Cecilia Xifreda|S. Maldonado","1986","12","7","Argentina","Misiones","Apóstoles","Colonia Liebig, orillas del Río Chirimay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xifreda 338","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
