"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"721","2020-09-12 05:00:02-03","US","US","531968","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","J. Johnston","South America - Neotropics","Venezuela",NA,NA,NA,"US01069181","1903","8","10","Pt. Mosquito?",NA,"Scrophulariales",NA,"(L.) L.",NA,"139",NA,NA,NA,NA,"US01069181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"722","2020-09-12 05:00:02-03","US","US","2788967","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","A. H. Gentry","South America - Neotropics","Ecuador",NA,NA,NA,"US02883705","1974","2","20","Outskirts of Guayaquil.",NA,"Scrophulariales",NA,"(L.) L.",NA,"10091","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"723","2020-09-12 05:00:02-03","US","US","2174527","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Bro. Gines","South America - Neotropics","Venezuela",NA,NA,NA,"US02883683",NA,NA,NA,"Las Marites. Estado N.E.",NA,"Scrophulariales",NA,"(L.) L.",NA,"3332",NA,NA,NA,NA,"US02883683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"724","2020-09-12 05:00:02-03","US","US","3428296","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","A. Fernández, W. Becerra, M. Oyalbis & R. Cedeño","South America - Neotropics","Venezuela",NA,NA,NA,"US02883676",NA,NA,NA,"Municipio Brión. Playa y albufera del balneario Los Totumos, entre Bahía de Buche y Cabo Codera, 7-8 km al NE de Higuerote. Mar Caribe.",NA,"Scrophulariales",NA,"(L.) L.",NA,"11885","Miranda",NA,"-66.08","10.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"725","2020-09-12 05:00:02-03","US","US","3359567","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","S. R. Hill & C. Horn","South America - Neotropics","Guyana",NA,NA,NA,"US00633642","1995","8","12","Region IV. Demerara-Mahaica District: Mahaica, just west of mouth of Mahaica River at ocean. Near west end of sea wall.",NA,"Scrophulariales",NA,"(L.) L.",NA,"27088","Demerara-Mahaica",NA,"-57.92","6.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"726","2020-09-12 05:00:02-03","US","US","3318250","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","W. Hahn, S. Tiwari & M. Ameer","South America - Neotropics","Guyana",NA,NA,NA,"US00512054","1988","2","10","Along road from Cane Grove to Lama Conservancy",NA,"Scrophulariales",NA,"(L.) L.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","3811","Demerara-Mahaica",NA,"-57.8333","6.58333",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"727","2020-09-12 05:00:02-03","US","US","2993257","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","H. P. Fuchs & L. Zanella","South America - Neotropics","Colombia",NA,NA,NA,"US02883719","1967","2","11","Dpto. Chocó, area of Baudó. On right side of Rio Baudo, about 10 km upstream from estuary, near Quebrada Paulita.",NA,"Scrophulariales",NA,"(L.) L.",NA,"22087","Chocó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"728","2020-09-12 05:00:02-03","US","US","2675347","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","L. J. Cumaná C. & W. Lampe","South America - Neotropics","Venezuela",NA,NA,NA,"US02883682","1974","2","9","Lagunas Litorales de Cumaná.",NA,"Scrophulariales",NA,"(L.) L.",NA,"0534","Sucre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"729","2020-09-12 05:00:02-03","US","US","3624935","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","A. Gómez, D. Giraldo, B. Henao & P. Duque","South America - Neotropics","Colombia",NA,NA,NA,"US02883758","1992","1","5","Ribera del rio. Nuqui-Pangui. Rio Chicui.",NA,"Scrophulariales",NA,"(L.) L.",NA,"423","Chocó",NA,"-77.28","5.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"730","2020-09-12 05:00:02-03","US","US","3344684","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","B. Hoffman","South America - Neotropics","Guyana",NA,NA,NA,"US00602377","1992","8","28","Canje River, 10-25 km upriver from mouth",NA,"Scrophulariales",NA,"(L.) L.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","2428","E. Berbice-Corentyne",NA,"-57.3333","6",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"731","2020-09-12 05:00:02-03","US","US","2252781","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","N. Silva","South America - Neotropics","Brazil",NA,NA,NA,"US02883728","1948","11","11","Amazonia. Vigia, beira do rio Tuxá.",NA,"Scrophulariales",NA,"(L.) L.",NA,"163","Pará",NA,NA,NA,"US02883728_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"732","2020-09-12 05:00:02-03","US","US","1356017","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","E. P. Killip & A. C. Smith","South America - Neotropics","Colombia",NA,NA,NA,"US02883672","1927","4","2","Dept. Atlántico: Puerto Colombia.",NA,"Scrophulariales",NA,"(L.) L.",NA,"21076","Atlántico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"733","2020-09-12 05:00:02-03","US","US","3381073","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","A. Fernández, W. Becerra, M. Oyalbis & R. Cedeño","South America - Neotropics","Venezuela",NA,NA,NA,"US02883695",NA,NA,NA,"Edo.: Dependencias Federales. Parque Nacional Mochima. Playa La Canoa, Isla Caracas del Oeste.",NA,"Scrophulariales",NA,"(L.) L.",NA,"11625",NA,NA,"-64.45","10.37","US02883695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"734","2020-09-12 05:00:02-03","US","US","2583352A","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F. J. Breteler","South America - Neotropics","Venezuela",NA,NA,NA,"US02883708","1966","5","13","South Coast of Peninsula de Paria, near Yaguaraparo. Small arm of Boca de Cumana.",NA,"Scrophulariales",NA,"(L.) L.",NA,"5174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"735","2020-09-12 05:00:02-03","US","US","2587764","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","C. Saravia & D. Johnson","South America - Neotropics","Colombia",NA,NA,NA,"US02883671","1962","4","11","3 km. de Manaure rumbo a Riohacha.",NA,"Scrophulariales",NA,"(L.) L.",NA,"514","La Guajira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"736","2020-09-12 05:00:02-03","US","US","2534040","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","C. D. Játiva & C. C. Epling","South America - Neotropics","Ecuador",NA,NA,NA,"US02883703","1966","8","4","Santiago Estuary at Lagartera near La Tolita.",NA,"Scrophulariales",NA,"(L.) L.",NA,"1176","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"737","2020-09-12 05:00:02-03","US","US","532954","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Herbert H. Smith","South America - Neotropics","Colombia",NA,NA,NA,"US02883666","1898","9",NA,"Santa Marta, United States of Colombia.",NA,"Scrophulariales",NA,"(L.) L.",NA,"420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"738","2020-09-12 05:00:02-03","US","US","3323335","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","O. Tostain","South America - Neotropics","French Guiana",NA,NA,NA,"US00633644",NA,NA,NA,"Guyane Francaise. Crique Fouillée - Ile de Cayenne.",NA,"Scrophulariales",NA,"(L.) L.",NA,"216","Cayenne",NA,"-52.33","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"739","2020-09-12 05:00:02-03","US","US","2440183","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","C. Feddema","South America - Neotropics","Colombia",NA,NA,NA,"US02883767","1962","3","26","Dept. of Antioquia: on peninsula approx. 1 km west of Turbo.",NA,"Scrophulariales",NA,"(L.) L.",NA,"2038","Antioquia",NA,"-76.72","8.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"740","2020-09-12 05:00:02-03","US","US","2818168","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","I. L. Wiggins","South America - Neotropics","Ecuador",NA,NA,NA,"US02883764","1964","1","21","Isla Santa Cruz, Galapagos Islands. Vicinity of Charles Darwin Research Station, Academy Bay.",NA,"Scrophulariales",NA,"(L.) L.",NA,"18310","Colón",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"741","2020-09-12 05:00:02-03","US","US","2814489","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","J. T. Howell","South America - Neotropics","Ecuador",NA,NA,NA,"US02883698","1932","6","4","The Galapagos Islands. James Bay, James Island.",NA,"Scrophulariales",NA,"(L.) L.",NA,"9689","Colón",NA,NA,NA,"US02883698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"742","2020-09-12 05:00:02-03","US","US","3121533","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F. R. Fosberg","South America - Neotropics","Ecuador",NA,NA,NA,"US02883760","1964","1","24","The Galapagos Islands. Narborough Island. Academy Bay.",NA,"Scrophulariales",NA,"(L.) L.",NA,"44703","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"743","2020-09-12 05:00:02-03","US","US","2583214A","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F. J. Breteler","South America - Neotropics","Venezuela",NA,NA,NA,"US02883712","1965","10","21","± 53 Km N. E. of Maturin. San Juan R. near confluence with Guarapiche R. Mangrove.",NA,"Scrophulariales",NA,"(L.) L.",NA,"4673","Sucre",NA,NA,NA,"US02883712_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"744","2020-09-12 05:00:02-03","US","US","2174541","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Bro. Gines","South America - Neotropics","Venezuela",NA,NA,NA,"US02883696",NA,NA,NA,"Lag. Arestinga. Estado N. E.",NA,"Scrophulariales",NA,"(L.) L.",NA,"3347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"745","2020-09-12 05:00:02-03","US","US","1564050","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","E. Elliott","South America - Neotropics","Ecuador",NA,NA,NA,"US02883721","1945",NA,NA,"Seymour Usl. Galapagos Islands.",NA,"Scrophulariales",NA,"(L.) L.",NA,"s.n.","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"746","2020-09-12 05:00:02-03","US","US","2964025","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","G. Davidse, N. A. Rosa, C. S. Rosário & M. G. Silva","South America - Neotropics","Brazil",NA,NA,NA,"US02883720","1980","4","3","Amazônica. Municipio de Marapanim; just east of the fishing village of Camara which is ca. 11 km northwest of Marudá.",NA,"Scrophulariales",NA,"(L.) L.",NA,"17797","Pará",NA,"-47.68","-0.62","US02883720_01","20","2",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"747","2020-09-12 05:00:02-03","US","US","2828125","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","F. R. Fosberg","South America - Neotropics","Ecuador",NA,NA,NA,"US02883699","1964","1","24","The Galapagos Islands. Narborough Island. Academy Bay.",NA,"Scrophulariales",NA,"(L.) L.",NA,"44703","Colón",NA,NA,NA,"US02883699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"748","2020-09-12 05:00:02-03","US","US","3021381","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","P. S. Bentley","South America - Neotropics","Ecuador",NA,NA,NA,"US02883761","1982","11","6","The Galapagos Islands. Santa Cruz. Road between Puerto Ayora and Darwin Station.",NA,"Scrophulariales",NA,"(L.) L.",NA,"46","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"749","2020-09-12 05:00:02-03","US","US","1188039","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","W. E. Broadway","South America - Neotropics","Venezuela",NA,NA,NA,"US02883727","1923","1","5","Mangrove swamp. Vicinity of Cristobal Colon.",NA,"Scrophulariales",NA,"(L.) L.",NA,"528",NA,NA,NA,NA,"US02883727_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"750","2020-09-12 05:00:02-03","US","US","2644953","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","E. L. Little Jr. & R. G. Dixon","South America - Neotropics","Ecuador",NA,NA,NA,"US02883731","1965","10","2","Rioverde. Manglar.",NA,"Scrophulariales",NA,"(L.) L.",NA,"21220","Esmeraldas",NA,NA,NA,"US02883731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"751","2020-09-12 05:00:02-03","US","US","3323333","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","O. Tostain","South America - Neotropics","French Guiana",NA,NA,NA,"US00633645",NA,NA,NA,"Guyane Francaise. Marais Leblond - Ile de Cayenne.",NA,"Scrophulariales",NA,"(L.) L.",NA,"213","Cayenne",NA,"-52.33","4.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"752","2020-09-12 05:00:02-03","US","US","921580","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","A. Stewart","South America - Neotropics","Ecuador",NA,NA,NA,"US02883723","1905","10","5","The Galapagos Islands. Charles Island.",NA,"Scrophulariales",NA,"(L.) L.",NA,"3267","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"753","2020-09-12 05:00:02-03","US","US","2707010","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","C. D. Játiva & C. C. Epling","South America - Neotropics","Ecuador",NA,NA,NA,"US02883702","1966","8","4","Santiago Estuary at Lagartera near La Tolita.",NA,"Scrophulariales",NA,"(L.) L.",NA,"1176","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"754","2020-09-12 05:00:02-03","US","US","1069953","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","J. S. de la Cruz","South America - Neotropics","Guyana",NA,NA,NA,"US00633637","1921","9","12","Acqueero Landing, Pomeroon Dist.",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","1090","Barima-Waini",NA,"-58.93","7.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"755","2020-09-12 05:00:02-03","US","US","1068859","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","W. E. Broadway","South America - Neotropics","French Guiana",NA,NA,NA,"US00633634","1921","7","6","Cayenne, vic.",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","691","Cayenne",NA,"-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"756","2020-09-12 05:00:02-03","US","US","1123312","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","-. Barbier","South America - Neotropics","French Guiana",NA,NA,NA,"US00633633",NA,NA,NA,NA,NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"757","2020-09-12 05:00:02-03","US","US","1663250","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","W. A. Archer","South America - Neotropics","Guyana",NA,NA,NA,"US00633636","1934","10","15","Georgetown, vic.",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","2625","Demerara-Mahaica",NA,"-58.16","6.8","US00633636_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"758","2020-09-12 05:00:02-03","US","US","2172701","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","H. S. Irwin","South America - Neotropics","Guyana",NA,NA,NA,"US00633635","1954","10","17","Georgetown, Demerara",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","270","Demerara-Mahaica",NA,"-58.16","6.8","US00633635_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"759","2020-09-12 05:00:02-03","US","US","1055867","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","A. S. Hitchcock","South America - Neotropics","Guyana",NA,NA,NA,"US00633638","1919","10","29","Georgetown, seacoast E of sea wall",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","16565","Demerara-Mahaica",NA,"-58.16","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"760","2020-09-12 05:00:02-03","US","US","1481570","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","C. D. Mell & R. Mell","South America - Neotropics","Guyana",NA,NA,NA,"US00633632","1933","8","12","Georgetown",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","248","Demerara-Mahaica",NA,"-58.16","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"761","2020-09-12 05:00:02-03","US","US","1069953","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","J. S. de la Cruz","South America - Neotropics","Guyana",NA,NA,NA,"US00633637","1921","9","12","Acqueero Landing, Pomeroon Dist.",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","1090","Barima-Waini",NA,"-58.93","7.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"762","2020-09-12 05:00:02-03","US","US","1068859","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","W. E. Broadway","South America - Neotropics","French Guiana",NA,NA,NA,"US00633634","1921","7","6","Cayenne, vic.",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","691","Cayenne",NA,"-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"763","2020-09-12 05:00:02-03","US","US","1123312","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","-. Barbier","South America - Neotropics","French Guiana",NA,NA,NA,"US00633633",NA,NA,NA,NA,NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"764","2020-09-12 05:00:02-03","US","US","1663250","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","W. A. Archer","South America - Neotropics","Guyana",NA,NA,NA,"US00633636","1934","10","15","Georgetown, vic.",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","2625","Demerara-Mahaica",NA,"-58.16","6.8","US00633636_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"765","2020-09-12 05:00:02-03","US","US","2172701","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","H. S. Irwin","South America - Neotropics","Guyana",NA,NA,NA,"US00633635","1954","10","17","Georgetown, Demerara",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","270","Demerara-Mahaica",NA,"-58.16","6.8","US00633635_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"766","2020-09-12 05:00:02-03","US","US","1055867","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","A. S. Hitchcock","South America - Neotropics","Guyana",NA,NA,NA,"US00633638","1919","10","29","Georgetown, seacoast E of sea wall",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","16565","Demerara-Mahaica",NA,"-58.16","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"767","2020-09-12 05:00:02-03","US","US","1481570","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","C. D. Mell & R. Mell","South America - Neotropics","Guyana",NA,NA,NA,"US00633632","1933","8","12","Georgetown",NA,"Scrophulariales","guayaquilensis","(L.) L.","Moldenke, H. N.","248","Demerara-Mahaica",NA,"-58.16","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"768","2020-09-12 05:00:02-03","US","US","USw36478","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Collector unknown","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales",NA,"Jacq.",NA,"GTW 537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"769","2020-09-12 05:00:02-03","US","US","USw12921","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","G. Stahel","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales",NA,"Jacq.",NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"770","2020-09-12 05:00:02-03","US","US","USw26891","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Collector unknown","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales",NA,"Jacq.",NA,"s.n.","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"771","2020-09-12 05:00:02-03","US","US","USw12921","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","G. Stahel","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales",NA,"Jacq.",NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"772","2020-09-12 05:00:02-03","US","US","USw26833","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Collector unknown","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales",NA,"Jacq.",NA,"s.n.","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"773","2020-09-12 05:00:02-03","US","US","USw36478","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Collector unknown","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales",NA,"Jacq.",NA,"GTW 537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"774","2020-09-12 05:00:02-03","US","US","USw31693","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","A. P. Duarte","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales",NA,NA,NA,"5017","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"775","2020-09-02 16:18:53-03","Cenargen","CEN","78236","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Gilvane Viana- ASE",NA,"Brasil","Exsicatas",NA,"Árvore mais ou menos 8 m , flores alvas. Doação do Herbário Federal de Sergipe. Herbário ASE. ASE 4194","CEN00078236","1986","01","11","Brasil - Sergipe - Brejo Grande - Pov. Cabeça, Manguezal.",NA,NA,NA,"L.","G. Viana","1233","SE","BREJO GRANDE","-36.4660987854004","-10.4294004440308","CEN00078236",NA,NA,"15456","auto",NA,"1986","04",NA,NA,NA,NA,NA,NA,"1",NA
