"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"212","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447879","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Weddell, H.A.","Bolivie",NA,NA,"Bolivia : Prov. de Yungas",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447879' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1846","12",NA,NA,NA,NA,"hb","P00447879","P00447879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4238",NA,NA,NA
"213","2018-01-31 14:17:30-02","MNHN","RECOLNAT_MNHN_P","P00447868","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Hort. Bot. Kew","Brésil",NA,NA,"cultivé à Kew, origine Brésil",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447868' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1915","2","5",NA,NA,NA,"hb","P00447868","P00447868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2018-01-31 14:17:30-02","MNHN","RECOLNAT_MNHN_P","P00447869","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Hort. Bot. Parisiensis","Brésil",NA,NA,"cultivé à Paris (serre chaude), origine Brésil",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447869' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1839","11",NA,NA,NA,NA,"hb","P00447869","P00447869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2018-01-31 14:17:30-02","MNHN","RECOLNAT_MNHN_P","P00447870","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Dusén, P.","Brésil",NA,NA,"Parana : Serrinha",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447870' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1908","11","22",NA,NA,NA,"hb","P00447870","P00447870_01","Kraenzlin",NA,NA,NA,NA,NA,NA,NA,NA,"7196",NA,NA,NA
"216","2018-01-31 14:17:30-02","MNHN","RECOLNAT_MNHN_P","P00447871","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Glaziou, A.","Brésil",NA,NA,"Serra da Piedade",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447871' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1893","11",NA,NA,NA,NA,"hb","P00447871","P00447871_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20510",NA,NA,NA
"217","2015-09-03 19:29:59-03","MNHN","RECOLNAT_MNHN_P","P00447872","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Glaziou, A.","Brésil",NA,NA,"Orgues",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447872' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1869","5","29",NA,NA,NA,"hb","P00447872","P00447872_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3122",NA,NA,NA
"218","2018-01-31 14:17:30-02","MNHN","RECOLNAT_MNHN_P","P00447873","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Regnell, A.F.","Brésil",NA,NA,"Padreni da Coruxa",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447873' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1871","6","23",NA,NA,NA,"hb","P00447873","P00447873_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 998",NA,NA,NA
"219","2018-01-31 14:17:30-02","MNHN","RECOLNAT_MNHN_P","P00447874","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Regnell, A.F.","Brésil",NA,NA,"Serra da Cide, Pedreni da Coruxa",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447874' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1874","3","3",NA,NA,NA,"hb","P00447874","P00447874_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 998",NA,NA,NA
"220","2018-01-31 14:17:30-02","MNHN","RECOLNAT_MNHN_P","P00447875","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Regnell, A.F.","Brésil",NA,NA,"Pedreni da Coruxha",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447875' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1873","5","1",NA,NA,NA,"hb","P00447875","P00447875_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"179",NA,NA,NA
"221","2015-09-03 19:29:59-03","MNHN","RECOLNAT_MNHN_P","P00447876","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Saint-Hilaire, A. de","Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447876' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1816",NA,NA,NA,NA,NA,"hb","P00447876","P00447876_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 232",NA,NA,NA
"222","2018-01-31 14:17:30-02","MNHN","RECOLNAT_MNHN_P","P00447877","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Gardner, A.","Brésil",NA,NA,"Prov. de Rio de Janeiro",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447877' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1866",NA,NA,NA,NA,NA,"hb","P00447877","P00447877_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"636",NA,NA,NA
"223","2015-09-03 19:29:59-03","MNHN","RECOLNAT_MNHN_P","P00447878","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Sellow","Brésil",NA,NA,"Brasilia",NA,NA,NA,"Donné par le Muséum Bot. de Berlin, 1861 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447878' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P00447878","P00447878_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1347",NA,NA,NA
"224","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447884","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Guillemin, J.B.A.","Brésil",NA,NA,"Brésil méridional : Serra dos Orgaos",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447884' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1839","5",NA,NA,NA,NA,"hb","P00447884","P00447884_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,"1000",NA,NA,NA
"225","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447885","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Herb. L. Claude et A. Richard","Brésil",NA,NA,"Serre de la Faculté [de Médecine de Paris], origine Brésil",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447885' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P00447885","P00447885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447886","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Herb. L. Claude et A. Richard","Brésil",NA,NA,"Serre de la Faculté [de Médecine de Paris], origine Brésil",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447886' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P00447886","P00447886_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447887","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Dusén, P.","Brésil",NA,NA,"Parana : Paranagua",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447887' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1910","8","14",NA,NA,NA,"hb","P00447887","P00447887_01","Dusén",NA,NA,NA,NA,NA,NA,NA,NA,"10224",NA,NA,NA
"228","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447888","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Quesnel","Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447888' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1846","12",NA,NA,NA,NA,"hb","P00447888","P00447888_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,"1012",NA,NA,NA
"229","2015-09-16 04:12:24-03","MNHN","RECOLNAT_MNHN_P","P00447889","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Quesnel","Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447889' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1846","12",NA,NA,NA,NA,"hb","P00447889","P00447889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"718",NA,NA,NA
"230","2015-09-16 04:12:30-03","MNHN","RECOLNAT_MNHN_P","P00447890","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Saint-Hilaire, A. de","Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447890' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1816",NA,NA,NA,NA,NA,"hb","P00447890","P00447890_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,"C. 431",NA,NA,NA
"231","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447891","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Saint-Hilaire, A. de","Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447891' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1816",NA,NA,NA,NA,NA,"hb","P00447891","P00447891_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,"B1 294",NA,NA,NA
"232","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447892","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Saint-Hilaire, A. de","Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447892' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1816",NA,NA,NA,NA,NA,"hb","P00447892","P00447892_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,"B1 294",NA,NA,NA
"233","2018-01-31 14:18:00-02","MNHN","RECOLNAT_MNHN_P","P00447893","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Saint-Hilaire, A. de","Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447893' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1816",NA,NA,NA,NA,NA,"hb","P00447893","P00447893_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,"B1 294",NA,NA,NA
"234","2015-09-03 19:30:00-03","MNHN","RECOLNAT_MNHN_P","P00447894","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Saint-Hilaire, A. de","Brésil",NA,NA,"Villa Rica. Prov. de Minas Geraes",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447894' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1816",NA,NA,NA,NA,NA,"hb","P00447894","P00447894_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,"261",NA,NA,NA
"235","2020-10-01 14:26:14-03","JBB","HEPH","34399","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Vidal, CV","Brasil","Minas Gerais","Mariana","Complexo Germano","-43.536111","-20.159444",NA,NA,NA,"s.n.","2018","04","23","Southern America","1376","1376",NA,NA,NA,NA,NA,NA,NA,"-43.536111","-20.159444",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:44:54-03","UFMG","BHCB","15891","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Braga, MMN; et al.","Brasil","Minas Gerais","Rio Preto","Gruta do Funil","-43.8278007507324","-22.0891990661621","20815","Campo rupestre; herbáceo; em barranco argiloso na beira da estrada.","auto","228 A","1988","07","24","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:44:54-03","UFMG","BHCB","9830","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Souza, HC de; et al.","Brasil","Minas Gerais","Lima Duarte","P.E. do Ibitipoca","-43.793098449707","-21.8425006866455","30417","Campo rupestre; erva de 40cm de alt.; pétalas e sépalas marrons, labelo arroxeado.","auto","s.n.","1987","02","19","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:44:54-03","UFMG","BHCB","76205","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Silva, JM; Barbosa, E","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672","61623","Flor alva, nervuras violeta, labelo mais carregado;; sobre pedra; campo de altitude","auto","3218","2000","09","22","Southern America",NA,NA,NA,"BHCB001580","BHCB001580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:44:54-03","UFMG","BHCB","14780","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Reis, CC; et al.","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Ilha de vegetação em campo rupestre; rupícola em meio de vegetação; N3, saindo da 2ª ilha de vegetação coloração bem clara, labelo roxo, coluna clara, com pelos brancos.","auto","59","1989","01","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:44:54-03","UFMG","BHCB","14781","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Reis, CC; Rocha, CLM","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Ilha de vegetação; terrestre; pétalas e sépalas vinosas, labelo roxo com estrias brancas; parte leste de N4; semiumbrófila; flores na solução FS29.","auto","46","1989","01","02","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:44:54-03","UFMG","BHCB","14782","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Reis, CC; Rocha, CLM","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Ilha de vegetação; terrestre; pétalas e sépalas vinosas, labelo roxo com estrias brancas; parte leste de N4; semiumbrófila; flores na solução FS35.","auto","47","1989","01","02","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:44:54-03","UFMG","BHCB","23830","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Borba, EL","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Campo rupestre; herbáceo, dendrícola; labelo roxo; pétalas e sépalas roxo-esverdeadas.","auto","122","1993","10","17","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:44:54-03","UFMG","BHCB","56458","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Mota, RC da; Marques, A","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Erva terrestre. Labelo roxo com algumas manchas brancas, demais partes florais castanhas.","auto","280","2000","11","30","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-11 11:44:54-03","UFMG","BHCB","56458","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Mota, RC da; Marques, A","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Erva terrestre; labelo roxo com algumas manchas brancas, demais partes florais castanhas.","auto","280","2000","11","30","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-11 11:44:54-03","UFMG","BHCB","62351","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Mota, RC da; Marques, A","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Erva coletada sobre rochas com acúmulo de húmus; labelo roxo e demais partes florais castanhas.","auto","357","2001","04","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:44:54-03","UFMG","BHCB","6965","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Grandi, TSM; et al.","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Campo rupestre; herbáceo; 3ª estação de coleta.","auto","2179","1985","12","06","Southern America","1720","1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-11 11:44:54-03","UFMG","BHCB","114252","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Mota, NFO; et al.","Brasil","Minas Gerais","Itamonte","PE do Papagaio, bairro rural da colina, carrasco n","-44.761944","-22.291111",NA,"terrestre. Frutos imaturos verdes.",NA,"984","2007","11","07","Southern America","1869","1869",NA,NA,NA,NA,NA,NA,NA,"-44.761944","-22.291111",NA,NA,NA,NA,NA,NA,NA
"248","2020-12-11 11:44:54-03","UFMG","BHCB","107980","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Hatschbach, G; Hatschbach, M; Silva, JM","Brasil","Espírito Santo","Pedra Azul","arredores",NA,NA,NA,"Flor verde, máculas marrom, labelo alvo, nervuras roxas. Paredão rochosos e úmidos.",NA,"69049","1999","05","16","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-11 11:44:54-03","UFMG","BHCB","119075","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Viana, PL; et al.","Brasil","Minas Gerais","Alagoa","PE da Serra do Papagaio, Estrada que corta o parque, próximo a bica.","-44.735556","-22.229444",NA,"flores com labelo lilás e branco. Sépalas e pétalas laterais verdes com máculas marrons; Barranco em estrada",NA,"3567","2008","05","15","Southern America","1705","1705",NA,"BHCB001582","BHCB001582",NA,NA,NA,NA,"-44.735556","-22.229444",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:44:54-03","UFMG","BHCB","122369","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Carmo, FF","Brasil","Minas Gerais","Ouro Preto","Serra de Capanema/C2","-43.581167","-20.218806",NA,"Coletado em borda de capão; afloramento de canga.",NA,"3412","2008","07","07","Southern America","1807","1807",NA,NA,NA,NA,NA,NA,NA,"-43.581167","-20.218806",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-11 11:44:54-03","UFMG","BHCB","129333","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Arruda, LJ; Santos, LM dos","Brasil","Minas Gerais","Itabirito","Mina do Pico; Cava do Sapecado","-43.87975","-20.255972",NA,"Campo rupestre laterítico. Terrestre em locais mais sombreados.",NA,"266","2008","01","10","Southern America","1515","1515",NA,NA,NA,NA,NA,NA,NA,"-43.87975","-20.255972",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-11 11:44:54-03","UFMG","BHCB","179139","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","Brasil","Minas Gerais","Itabirito","RPPN Capivari II","-43.663056","-21.6425",NA,"Erva terrestre; frutos verdes.; Campo Rupestre Quartzítico",NA,"2683","2015","10","07","Southern America",NA,NA,NA,NA,NA,NA,"2015","11",NA,"-43.663056","-21.6425",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-11 11:44:54-03","UFMG","BHCB","159801","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Vidal, CV; Paula-Souza, J","Brasil","Minas Gerais","Brumadinho","Serra da Moeda","-43.972747","-20.136319",NA,"Campo limpo, herbáceo",NA,"856","2012","02","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.972747","-20.136319",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-11 11:44:54-03","UFMG","BHCB","168533","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Miranda, E; Tomich, S; Machado, TM; Souza, FS","Brasil","Minas Gerais","Belo Horizonte","Mina de Águas Claras, Litotipo: Lentes de hematita compacta e pulverulenta.","-43.910278","-19.961667",NA,"Erva em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,"191","2013","04","26","Southern America","1333","1333",NA,NA,NA,NA,"2014","04",NA,"-43.910278","-19.961667",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-11 11:44:54-03","UFMG","BHCB","176556","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato","-43.924722","-20.147222",NA,"Erva; frutos imaturos verdes.; Afloramento Rochoso Quartzítico",NA,"2054","2015","04","15","Southern America",NA,NA,NA,NA,NA,NA,"2015","05","01","-43.924722","-20.147222",NA,NA,NA,NA,NA,NA,NA
