"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","typeStatus","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"152","2018-02-24 05:31:00-03","MO","MOBOT","2439650","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","Schinini, A., //",NA,NA,NA,"Victor Maruñak|Aurelio Schinini|M. M. Sosa","Maruñak 993","1999","6","22","Argentina","Corrientes","Mercedes","Ea. Rincón del Diablo, alrededores del casco","-58.03333","-28.73333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-04-29 12:36:00-03","MO","MOBOT","2458137","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 26481","1971","2","23","Brazil","Paraná",NA,"Mun. Medianeira, Flor da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","2824213","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"Troels M. Pedersen","Pedersen 9621","1970","1","23","Argentina","Corrientes","Concepción","Estancia Fortín del Iberá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","2824360","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo",NA,NA,NA,NA,"Arturo E. Burkart|Nélida S. Troncoso","Burkart 27346","1968","11","27","Argentina","Entre Ríos",NA,"Salto Grande","-57.91666","-31.21666",NA,NA,"30.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2011-06-17 17:02:00-03","MO","MOBOT","2824381","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo",NA,NA,NA,NA,"José Steinbach","Steinbach G. 3227","1917","2","3","Bolivia","Santa Cruz","Sara","Sara, bosque, lajas alrededor de la ciudad",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","2824432","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"R.C. Quevedo|T. Ruiz de Centurión","Quevedo Sopepí 629","1991","7","7","Bolivia","Santa Cruz","Nuflo de Chavez","San Ramón","-62.45","-16.6375",NA,NA,"235.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2010-06-24 12:05:00-03","MO","MOBOT","2824504","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"Otto Buchtien","Buchtien 1210","1926","12",NA,"Bolivia","La Paz",NA,"San Miguel, Mapire Region","-68.1666667","-15.25",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","2826477","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"Scott A. Mori","Mori 9005","1977","2","16","Brazil","Amazonas",NA,"Rio Solimões. Vicinity of Lago Tarua. Between Coari and Tefe. Plants from Montevideo Island.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","2826555","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"August G. Schulz","Schulz 2594",NA,NA,NA,"Argentina","Chaco","San Fernando","Puerto Vilelas","-58.91666","-27.51666",NA,NA,"40.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-03-27 12:01:00-03","MO","MOBOT","425621","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"James C. Solomon","Solomon 12980","1984","12","23","Bolivia","La Paz","Murillo","45.5 km below the dam at Lago Zongo, Zongo Valley. Vicinity of Cahua hydroelectric plant.","-68.0166667","-16.05",NA,NA,"1200.00000000","1400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"10","84-128"
"162","2011-06-09 17:46:00-03","MO","MOBOT","429276","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"Israel G. Vargas C.","Vargas Caballero 210","1989","7","3","Bolivia","Santa Cruz","Andrés Ibáñez","4º anillo, Río Pirari, 2 km 0 de la plaza principal.","-63.224444","-17.778611",NA,NA,"420.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","41"
"163","2010-07-30 17:17:00-03","MO","MOBOT","100293919","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"G. Malme","Malme 818","1893","4",NA,"Brazil","Rio Grande do Sul","Silveira Martins","pr. Santa Maria","-53.5856018066406","-29.6424999237061",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"11353","auto",NA,NA,NA,"1",NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1364633","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","W.D. Stevens",NA,NA,NA,"E. Gutiérrez|E. Polanco T.|G. Tamo","Gutiérrez Crespo 1585","1995","4","26","Bolivia","Beni","Yacuma","Estación Biológica del Beni, Estancia el Porvenir, a 50 km al E de San Borja, carretera entre San Borja y Trinidad, isla de bosque en sabana, a 1.5 km al N de la estancia","-66.5","-14.5",NA,NA,"190.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-31 08:52:22-03","INPA","INPA","156136","S","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2009","04",NA,"Hatschbach, GG","26481","1971","02","23","Brasil","Paraná","Medianeira","Flor da Serra. Orla, mata pluvial.","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,NA,"INPA0156136","Dicotyledon","Gentianales","Southern America",NA,NA,"INPA0156136 INPA0156136_e INPA0156136_e1","17581","auto",NA,NA,NA,NA,NA
"166","2020-08-31 08:52:22-03","INPA","INPA","209635","S","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2009","04",NA,"Kinupp, VF","2043","2000","11","11","Brasil","Amazonas","Manaus","Campus do INPA, Bosque da Ciência - INPA","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,NA,"INPA0209635","Dicotyledon","Gentianales","Southern America",NA,NA,"INPA0209635 INPA0209635_e",NA,NA,NA,NA,NA,NA,NA
"167","2020-08-31 08:52:22-03","INPA","INPA","67736","S","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Pereira, JF","2010","09",NA,"Mori, SA","9005","1977","02","16","Brasil","Amazonas",NA,"Lago Tarua. Between Coarí and Tefé, Rio Solimões. Vicinity of Lago Tarua. Between Coari and Tefé","-64.058469","-3.774679","-64.058469","-3.774679",NA,NA,NA,"INPA0067736","Dicotyledon","Gentianales","Southern America",NA,NA,"INPA0067736 INPA0067736_e",NA,NA,NA,NA,NA,NA,NA
"168","2020-08-31 08:52:22-03","INPA","INPA","122646","S","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2009","04",NA,"Plowman, T","8848","1980","02","18","Brasil","Pará","Sant'Ana do Araguaia","100 Km south of Redenção on road (PA-150) to Barreiras dos Campos. Fazenda Inajaporã between Rio Inajazinho and Rio Inajá","-50.416667","-8.75","-50.416667","-8.75","210","210",NA,"INPA0122646","Dicotyledon","Gentianales","Southern America",NA,NA,"INPA0122646 INPA0122646_e",NA,NA,NA,NA,NA,NA,NA
"169","2020-06-15 15:28:26-03","UNESP-RC","HRCB","24644","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigualupo",NA,NA,NA,NA,"Barreto, K.D.","1973","1994","02","08","Brasil","São Paulo","Piracicaba","Godinho","-47.653194","-22.661028","47º39'11.5W","22º39'39,7S",NA,NA,"Trepadeira; flores creme. Latescente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-15 15:28:26-03","UNESP-RC","HRCB","33771","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigualupo","Farinaccio, M.A.","2001","06",NA,"Udulutsch, R.G.","194","2001","02","14","Brasil","São Paulo","Rio Claro","Faz. São José","-47.499444","-22.355194","47º29'58W","22º21'18,7S",NA,NA,"Trepadeira rara; cálice verde, corola verde-amarelada, disco amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-15 15:28:26-03","UNESP-RC","HRCB","33649","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacig.","Farinaccio, M.A.","1999",NA,NA,"Farinaccio, M.A.","278","1999","02","09","Brasil","São Paulo","São Paulo","Butantã. Universidade de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Subarbusto volúvel, latescente, em local bastante alterado. Flores de cálice verde- claro, corola com base e venação verde-escuras no restante verde-clara a creme, corona e ginostégio cremes. Pela man",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","2283580","PreservedSpecimen","Plantae","Asclepiadaceae","Exolobus","selloanus","Exolobus selloanus","E. Fourn.",NA,NA,NA,NA,"T. Pederson","4814","1958","2","13","Argentina","Corrientes",NA,"Tacuaral. Dep. General Paz.",NA,NA,NA,NA,NA,NA,NA,"US03169057",NA,"Gentianales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","274994","PreservedSpecimen","Plantae","Asclepiadaceae","Exolobus","selloanus","Exolobus selloanus","E. Fourn.",NA,NA,NA,NA,"A. Regnell","1602","1868","2","7","Brazil",NA,NA,"Brasilia, Caldas.",NA,NA,NA,NA,NA,NA,NA,"US03169060",NA,"Gentianales","South America",NA,NA,"US03169060_01",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","2883055","PreservedSpecimen","Plantae","Asclepiadaceae","Exolobus","selloanus","Exolobus selloanus","E. Fourn.",NA,NA,NA,NA,"T. Pederson","9621","1970","1","23","Paraguay","Concepcion",NA,"Estancia Fortín del Iberá. Dep. Concepción.",NA,NA,NA,NA,NA,NA,NA,"US03169055",NA,"Gentianales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","2283575","PreservedSpecimen","Plantae","Asclepiadaceae","Exolobus","selloanus","Exolobus selloanus","E. Fourn.",NA,NA,NA,NA,"T. Pederson","4808","1958","1","27","Argentina","Corrientes",NA,"Estancia Santa María. Dep. Mburucuyá.",NA,NA,NA,NA,NA,NA,NA,"US03169056",NA,"Gentianales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","2055207","PreservedSpecimen","Plantae","Asclepiadaceae","Exolobus","selloanus","Exolobus selloanus","E. Fourn.",NA,NA,NA,NA,"E. Hassler","6716",NA,NA,NA,"Paraguay",NA,NA,"Paraguarienses.",NA,NA,NA,NA,NA,NA,NA,"US03169059",NA,"Gentianales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","1473781","PreservedSpecimen","Plantae","Asclepiadaceae","Exolobus","selloanus","Exolobus selloanus","E. Fourn.",NA,NA,NA,NA,"G. O. A. Malme","1338","1902","2","9","Brazil","Rio Grande do Sul",NA,"Brasiliæ civit. Rio Grande do Sul: Quinica Trixoto [interpreted] pr. Porto Alegre.",NA,NA,NA,NA,NA,NA,NA,"US03169058",NA,"Gentianales","South America",NA,NA,"US03169058_01",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","1934155","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"T. Ibarrola","1743","1944","12","18","Argentina","Corrientes",NA,"San Martin, , La Cruz (al Este)",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01860837",NA,"Gentianales","South America",NA,NA,"US01860837_01 US01860837_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","1399251","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"O. Buchtien","1211","1927","1","15","Bolivia","La Paz",NA,"Mapiri Región, San Carlos bei Sarampiuni.",NA,NA,NA,NA,"500",NA,NA,"US01957271",NA,"Gentianales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","1338578","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"H. H. Rusby","1045","1886","4",NA,"Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,"1524",NA,NA,"US01957272",NA,"Gentianales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","1901524","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"R. J. Seibert","2295","1945","12","7","Peru","Huanuco",NA,"Tingo Maria, Estacion Experimental Agricola",NA,NA,NA,NA,"701",NA,"Transcribed by digital volunteers","US01860835",NA,"Gentianales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2533409","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Goyder, D. J.",NA,NA,NA,"R. F. Steinbach","506","1996","11","19","Bolivia","Cochabamba",NA,"San Rafael Prov. Chapare Depto. Cochabamba.",NA,NA,NA,NA,"500",NA,NA,"US01275474",NA,"Gentianales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","1444552","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"T. Rojas","2476","1917","3",NA,"Paraguay","Alto Paraguay",NA,"San Salvador (Alto Paraguay)",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01860834",NA,"Gentianales","South America",NA,NA,"US01860834_01 US01860834_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3345531","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Goyder, D. J.",NA,NA,NA,"M. Nee","33864","1987","1","28","Bolivia","Santa Cruz","Warnes","E side of the village of Colonia Okinawa 1.","-62.88","-17.23",NA,NA,"250",NA,NA,"US01275475",NA,"Gentianales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","1399250","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"O. Buchtien","1210","1926","12","23","Bolivia",NA,NA,"Mapiri Region: San Miguel.",NA,NA,NA,NA,"800",NA,NA,"US01957270",NA,"Gentianales","South America - Neotropics",NA,NA,"US01957270_01",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2702715","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"C. Vargas Calderón","18326","1966","11","29","Peru","Cusco",NA,"Urubamba, Machupijehu [Machupicchu] Museo de sitio",NA,NA,NA,NA,"2000",NA,"Transcribed by digital volunteers","US01860836",NA,"Gentianales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"187","2020-09-02 16:20:00-03","Cenargen","CEN","46459","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","A. Rapini","2010","04",NA,"Osmar dos Santos Ribas","3200","2001","02","09","Brasil",NA,NA,"Cabeceiras do Ribeirão do Tigre (Mun. Dr. Ulysses). Paraná.",NA,NA,NA,NA,NA,NA,"Pétalas verde-escuras, ginostêmio creme. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00046459",NA,NA,NA,"Exsicatas",NA,"CEN00046459",NA,NA,NA,NA,NA,"1",NA
"188","2021-03-15 18:24:38-03","USP","SPF","139294","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2004",NA,NA,"Maruñak, V","993","1999","06","22","Argentina","Corrientes","Mercedes","Ea. Rincón del Diablo, alrededores del casco.","-58.033333","-28.733333","-58.033333","-28.733333",NA,NA,"Voluble. Cubriendo arbustos.","SPF00139294",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-15 18:24:38-03","USP","SPF","143797","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2004",NA,NA,"Barreto, KD","1973","1994","02","08","Brasil","São Paulo","Piracicaba","Godinho. Borda de mata ripária.","-47.653194","-22.661028","-47.653194","-22.661028",NA,NA,"Trepadeira; flores creme. Latescente.","SPF00143797",NA,NA,NA,NA,NA,"SPF00143797",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-15 18:24:38-03","USP","SPF","128274","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2004",NA,NA,"Rapini, A","609","1998","03","20","Brasil","Minas Gerais","Ouro Preto","Centro de Ouro Preto.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Trepadeira em terreno baldio. Corola verde, corona, anteras e ginostégio creme. Frutos verdes.","SPF00128274",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"191","2021-03-15 18:24:38-03","USP","SPF","146628","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2004",NA,NA,"Ribas, OS","3200","2001","02","09","Brasil","Paraná","Doutor Ulysses","Cabeceiras do Ribeirão do Tigre. Orla da floresta ombrófila densa.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Volúvel, pétalas verde-escuras, ginostêmio creme. Orla da flores ombrófila densa.","SPF00146628",NA,NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"192","2021-03-15 18:24:38-03","USP","SPF","87721","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2004",NA,NA,"Hora, RC","s.n.","1998","01","26","Brasil","São Paulo","São Carlos","Fazenda Canchim. EMBRAPA.","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"Liana herbácea, volúvel em mata mesófila semidecídua.","SPF00087721",NA,NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA
"193","2021-03-15 18:24:38-03","USP","SPF","134607","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2004",NA,NA,"Farinaccio, MA","278","1999","02","09","Brasil","São Paulo","São Paulo","Butantã. Universidade de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Subarbusto volúvel, latescente, em local bastante alterado. Flores de cálice verde-claro, corola com base e venação verde-escuras no restante verde-clara a creme, corona e ginostégio cremes. Pela manhã apresenta odor desagradável.","SPF00134607",NA,NA,NA,NA,NA,"SPF00134607","53584","auto",NA,NA,NA,NA,NA
"194","2021-03-15 18:24:38-03","USP","SPF","144693","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2004",NA,NA,"Farinaccio, MA","442","2001","01",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando Salles de Oliveira. Av. Prof. Lineu Prestes. Em frente à Faculdade de História.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Erva, volúvel, latescente. Flores verdes, estriadas, amareladas em direção ao ápice. Ginostégio creme. Odor desagradável as 10 h. Floração intensa.","SPF00144693",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"195","2021-03-15 18:24:38-03","USP","SPF","167279","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Rapini, A","2008",NA,NA,"Farinaccio, MA","748","2005","02","28","Brasil","São Paulo","São Paulo","Próximo à Universidade de São Paulo, ao lado da entrada de pedestre da Vila Indiana.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Planta volúvel, latescente. Flores amarelas esverdeadas. Forte odor pela manhã.","SPF00167279",NA,NA,NA,NA,NA,"SPF00167279","53584","auto",NA,NA,NA,NA,NA
"196","2019-10-07 09:13:23-03","UEFS","HUEFS","105217","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"Rapini, A.","1293","2006","01","06","Brasil","Minas Gerais","Ouro Preto","Terreno baldio na saída para Mariana","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"HUEFS0105217","Angiospermae","Gentianales",NA,NA,NA,"HUEFS0105217","44599","auto","Asteranae",NA,NA,NA,NA
"197","2019-10-07 09:13:23-03","UEFS","HUEFS","165073","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","A.Rapini","2011","03",NA,"Schmitt, J.L.","1984","2010","04","23","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","49W24'36''","28S10'12''","445","445","Floresta ombrófila densa.","HUEFS0165073","Angiospermae","Gentianales",NA,NA,NA,"HUEFS0165073",NA,NA,"Asteranae",NA,NA,NA,NA
"198","2019-10-07 09:13:23-03","UEFS","HUEFS","177711","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","A.Rapini","2012",NA,NA,"Melo, E.","10172","2011","07","18","Brasil","Piauí","Caracol","Estrada para Serra Grande. Entrada em Guarita. Fora do Parque.","-43.165278","-8.879722","43W9'55''","8S52'47''","546","546",NA,"HUEFS0177711","Angiospermae","Gentianales",NA,NA,NA,"HUEFS0177711",NA,NA,"Asteranae",NA,NA,NA,NA
"199","2019-10-07 09:13:23-03","UEFS","HUEFS","133470","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.",NA,NA,NA,NA,"Keller, H.A.","3314","2006","01","11","Argentina","Misiones","Guaraní","Predio Guaraní. Ruta prov 15 cerca de ensayo Mellon.","-54.205","-26.916389","54W12'18''","26S54'59''",NA,NA,"Borde de Selva.","HUEFS0133470","Angiospermae","Gentianales",NA,NA,NA,"HUEFS0133470",NA,NA,"Asteranae",NA,NA,NA,NA
"200","2019-10-07 09:13:23-03","UEFS","HUEFS","165076","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","A.Rapini","2011","03",NA,"Schmitt, J.L.","2410","2010","05","17","Brasil","Santa Catarina","Siderópolis",NA,"-49.59","-28.62","49W35'24''","28S37'12''","479","479","Floresta ombrófila densa.","HUEFS0165076","Angiospermae","Gentianales",NA,NA,NA,"HUEFS0165076",NA,NA,"Asteranae",NA,NA,NA,NA
"201","2019-10-07 09:13:23-03","UEFS","HUEFS","165077","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","A.Rapini","2011","03",NA,"Schmitt, J.L.","2096","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.074444","-29.205","50W4'28''","29S12'18''","330","330","Floresta ombrófila densa.","HUEFS0165077","Angiospermae","Gentianales",NA,NA,NA,"HUEFS0165077",NA,NA,"Asteranae",NA,NA,NA,NA
"202","2019-10-07 09:13:23-03","UEFS","HUEFS","62042","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","A.Rapini","2007","01",NA,"Hatschbach, G.","74450","2003","03","10","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito-Campo dos ìndios, próximo de Três Morros.","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Encosta do morro, solo calcário.","HUEFS0062042","Angiospermae","Gentianales",NA,NA,NA,"HUEFS0062042","71352","auto","Asteranae",NA,NA,NA,NA
"203","2019-09-05 16:02:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus",NA,NA,NA,NA,NA,"H. Ruíz L. & J. A. Pavón","May-84","1778",NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Type [status unknown]",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"204","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419597F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus",NA,NA,NA,NA,NA,"R. J. Seibert","2295","1945","12","7","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0419597F","Spermatophyta",NA,"South America",NA,NA,"V0419597F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
