"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"159","2008-05-27 22:02:00-03","MO","MOBOT","938947","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"R.C. Quevedo","Quevedo Sopepí 10","1989","6","18","South America","Bolivia","Santa Cruz","Al SE de la ciudad de Santa Cruz, en el 3º anillo externo.",NA,NA,NA,NA,NA,NA,"Nuflo de Chavez","437.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2016-08-26 09:16:10-03","UFSM","HDCF","3200","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Beauv.","Marchiori, J. N. C.","Marchiori, J. N. C.","816","1987","07","21",NA,"?",NA,NA,NA,NA,NA,"Ornamental, cultivada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-09-12 14:48:05-03","UNIOESTE","UNOP","9298","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Rocha Filho, J.A.","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","552","2018","01","22",NA,"Brasil","Paraná","Estrada interligando o Córrego Aparacida e o Córrego Tigrinho.","-53.618403","-25.4725",NA,"Árvore 12 m de altura. Ramos pubescentes. Folhas discolores, cartáceas, pubérolas em ambas as faces do limbo. Flores com cálice verde, pubescente e corola alaranjada.",NA,NA,"Capitão Leônidas Marques","310","310",NA,NA,"2018","01","22","-53.618403","-25.4725",NA,NA,NA,NA,NA,NA
"162","2020-08-31 08:58:54-03","INPA","INPA","57202","S","Plantae","Dicotyledon Asterids","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Ramos, JF","Ramos, JF","393","1976","05","30","Southern America","Brasil","Amazonas","RADAM/BRASIL, SA-19-XD, Sub-base do Projeto. Solo argiloso, mata secundária.","-66.0916976928711","-2.51389002799988",NA,NA,"INPA0057202","INPA0057202 INPA0057202_e INPA0057202_e1","Fonte Boa",NA,NA,"142505","auto","1987","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-08-31 08:58:54-03","INPA","INPA","121862","S","Plantae","Dicotyledon Asterids","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Santos, RH","7","1982","03","28","Southern America","Brasil","Distrito Federal","Jardim cultivado, frequentemente irrigado, sem adubação.","-47.966667","-15.883333",NA,NA,"INPA0121862","INPA0121862 INPA0121862_e",NA,NA,NA,NA,NA,NA,NA,NA,"-47.966667","-15.883333",NA,NA,NA,NA,NA,NA
"164","2020-08-31 08:58:54-03","INPA","INPA","257844","S","Plantae","Dicotyledon Asterids","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Ramos, JF","Silva, JAC da","1244","2009","06","08","Southern America","Brasil","Amazonas","Campus I do INPA, Em frente a Casa da Ciência.","-59.985833","-3.096111",NA,NA,"INPA0257844",NA,"Manaus",NA,NA,NA,NA,"2018","01",NA,"-59.985833","-3.096111",NA,NA,NA,NA,NA,NA
"165","2020-08-31 08:58:54-03","INPA","INPA","261996","S","Plantae","Dicotyledon Asterids","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Filatoff, AKF","Filatoff, AKF","86","2013","11","06","Southern America","Brasil","Amazonas","Parque dos Bilhares","-60.01438","-3.04239",NA,NA,"INPA0261996",NA,"Manaus",NA,NA,NA,NA,"2014","10","10","-60.01438","-3.04239",NA,NA,NA,NA,NA,NA
"166","2020-08-31 08:58:54-03","INPA","INPA","39874","S","Plantae","Dicotyledon Asterids","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Barneby, RC","Lleras, E","P16685","1973","07","20","Southern America","Brasil","Amazonas","Tabatinga Military Base, Tabatinga Military Base.","-69.933333","-4.2",NA,NA,"INPA0039874","INPA0039874 INPA0039874_e INPA0039874_e1",NA,NA,NA,NA,NA,"1976",NA,NA,"-69.933333","-4.2",NA,NA,NA,NA,NA,NA
"167","2020-08-31 08:58:54-03","INPA","INPA","85153","S","Plantae","Dicotyledon Asterids","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Macêdo, M","1166","1979","05","10","Southern America","Brasil","Mato Grosso","Universidade Federal do Mato Grosso, Bloco de Humanidades A.","-56.100278","-15.598889",NA,NA,"INPA0085153","INPA0085153 INPA0085153_e INPA0085153_e1","Cuiabá","165","165",NA,NA,NA,NA,NA,"-56.100278","-15.598889",NA,NA,NA,NA,NA,NA
"168","2020-08-31 08:58:54-03","INPA","INPA","95027","S","Plantae","Dicotyledon Asterids","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Coêlho, LF","Coêlho, LF","1769","1980","08","07","Southern America","Brasil","Acre","Horto Municipal, Levantamento no Bosque, árvore nº 20.","-67.81","-9.97472",NA,NA,"INPA0095027","INPA0095027 INPA0095027_1 INPA0095027_1e INPA0095027_e INPA0095027_e1","Rio Branco",NA,NA,NA,NA,"1989","05",NA,"-67.81","-9.97472",NA,NA,NA,NA,NA,NA
"169","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","1943",NA,"Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Beaur.",NA,"H. Q. Boudet Fernandes; W. Boone","1044","1985","04","01",NA,"Brasil","Espírito Santo","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111",NA,"Árvore de caule reto com 10m, casca lisa, ramificada na extremidade, folhas pilosas e ramos pilosos, flores com cálice esverdeado com pilosidade clara, corola vermelha, sendo o interior amarela com estrias avermelhadas.","MBML001943","MBML001943","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA
"170","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","1944",NA,"Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Beaur.","Inácio de Menezes","I. de Menezes",NA,"1951","10",NA,NA,"Brasil","Bahia","Ondina","-38.624167","-12.970833",NA,"Flor de cachimbo, árvore da bisnaga, A. de tulipa. Árvore ornamental. Ex. Secretaria de Agricultura, Terras e Colonização do ES.","MBML001944","MBML001944","Salvador",NA,NA,NA,NA,NA,NA,NA,"38W37'27","12S58'15",NA,NA,NA,NA,NA,NA
"171","2021-01-04 11:29:34-03","UEMA","SLUI","609","PreservedSpecimen","Plantae","Angiospermae",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"A. Fernandes","81","1988","04","13",NA,"Brasil","Maranhão","Reserva da Caema","-44.252847","-2.574922",NA,NA,"SLUI000609",NA,"São Luís","28","28",NA,NA,NA,NA,NA,"44°15'10.25W","2°34'29.72S",NA,NA,NA,NA,NA,NA
"172","2021-01-09 21:48:22-03","UNICENTRO","HUCO","3658","S","Plantae",NA,NA,"Bignoneaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Nogueira, F.","s.n.","2011","10","13",NA,"Brasil","São Paulo",NA,"-50.4099998474121","-22.6599998474121",NA,"FSD; HABITAT: FSD",NA,NA,"Assis",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-28 10:31:23-03","ICAUFMG","MCCA","1512","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"SOUZA, M.E.F.; ALVES, T.F.",NA,"2017","01","27",NA,"Brasil","Minas Gerais","ICA UFMG","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA03215","MCCA03215","Montes Claros",NA,NA,"72568","auto",NA,NA,NA,"-438419444.0","-166836111.0",NA,NA,NA,NA,NA,NA
"174","2021-03-04 11:06:37-03","UFRB","HURB","19","PreservedSpecimen","Plantae","Anthophyta",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","M.Lacerda","PA- Jesus, L.S. de","137","2006","09","01",NA,"Brasil","Bahia","CCAAB-UFRB;","-39.1018981933594","-12.6700000762939",NA,NA,"HURB000000019",NA,"Cruz das Almas",NA,NA,"14660","auto","2007","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-15 15:29:13-03","UNESP-RC","HRCB","28614","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Assis, M.A.","Borges, D.S.","s/nº","1998","05","20",NA,"Brasil","Mato Grosso do Sul","Região urbana",NA,"-22.233333",NA,"Terrestre, arbóreo, flor avermelhada. Planta exótica, originária da África, típica de regiões tropicais.",NA,NA,"Dourados","452","452",NA,NA,"1998","07",NA,"54º49'","22º14'S",NA,NA,NA,NA,NA,NA
"176","2020-06-15 15:29:13-03","UNESP-RC","HRCB","52444","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Santos, L.B.","Santos, L.B.","552","2010","04","15",NA,"Brasil","São Paulo","Parque Ecológico da Pavuna","-46.511111","-22.8375",NA,"Árvore, 10m, cultivada próxima a sede, folíolos cartáceos, botões amarronzados, corola vermelha, com a base interna laranja, estames vermelhos, anteras negras, estigma alaranjado.",NA,NA,"Botucatu","750","750",NA,NA,"2010","04",NA,"46º30'40W","22º50'15S",NA,NA,NA,NA,NA,NA
"177","2020-06-15 15:29:13-03","UNESP-RC","HRCB","3595","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Bellotti, N.M.","3","1983","09",NA,NA,"Brasil","São Paulo","ESALQ - Piracicaba","-47.6399993896484","-22.7199993133545",NA,"Árvore até 6m. DAP = 50cm. Flor alaranjada.",NA,NA,"Piracicaba",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-06-15 15:29:13-03","UNESP-RC","HRCB","40317","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Penatti, T.S.","s/nº","2003","05","09",NA,"Brasil","São Paulo","Arborização urbana","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Rio Claro",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-06-15 15:29:13-03","UNESP-RC","HRCB","8473","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Cesar, O.","773","1988","04","12",NA,"Brasil","São Paulo","Arredores do Campus de Rio Claro UNESP - Bela Vista","-47.560001373291","-22.4099998474121",NA,"Árvore, 5m de altura. Flores cor de abóbora.",NA,NA,"Rio Claro",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-03 17:00:41-03","UFMA","BMA","965","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Beauro C. C. de Paulo",NA,"E. Guarçoni et al",NA,"2000","03","11",NA,"Brasil","MG","Serra das Aranhas, Faz, propriedade do Sr. Paulo Tureta","-42.558731","-20.938786",NA,"Trepadeira, ao sol, comum, Folhas verdes-escuras, herbáceas, ovadas, cuspidads, opostas cruzadas. Influorescência composta. Flores diclamídeas, heteroclamídeas, hermafroditas, oligostêmone - corola,laranja, gamo pétala, zigomorfa. Ovário supero. Possui gavinhas.",NA,NA,"Rosário da Limeira","900","900",NA,NA,NA,NA,NA,"42°33'31.43W","20°56'19.63S",NA,NA,NA,NA,NA,NA
"181","2017-11-24 14:10:16-02","UFLA","ESAL","1840","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Augusto Gabriel","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,"; ; ;; floresta",NA,NA,"Marília","6","6","38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2018-10-09 16:31:05-03","UFLA","ESAL","11025","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Oliveira, FM de","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Campus da ESAL","-44.999444","-21.245278",NA,"árvore; 10.0; vermelha;; formação antrópica",NA,NA,"Lavras",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"183","2018-10-09 16:31:05-03","UFLA","ESAL","2265","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Fredy Schmiele","2",NA,NA,NA,NA,"Brasil","Minas Gerais","R. U. ESAL","-44.999444","-21.245278",NA,"árvore; 5.0-10.0; alaranjada; -",NA,NA,"Lavras",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"184","2019-06-10 10:10:24-03","FZB-BH","BHZB","5240","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata",NA,"R.C. Mota","Echternacht, L.A.","1031",NA,NA,NA,NA,"Brasil","MG","FZB/BH - Próx. curso d'água na área de visitação JB.","-43.937801361084","-19.9207992553711",NA,"Com duplicata.",NA,NA,"Belo Horizonte",NA,NA,"17082","auto","2008","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-01-26 13:52:42-03","IMA","MAC","21169","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","M.C.S.Mota","Costa, A","30","2004","04","29",NA,"Brasil","Alagoas","UFAL - Campus A.C. Simões, Jardim do ICBS.","-36.300569","-9.939467",NA,"Arvoreta ca. 2.5m de altura. Flores vermelhas alaranjadas.; Mata Atlântica","MAC0021169","MAC0021169","Maceió",NA,NA,NA,NA,"2008","11","27","-36.300569","-9.939467",NA,NA,NA,NA,NA,NA
"186","2021-01-26 13:52:42-03","IMA","MAC","34900","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","M.C.S. Mota","Chagas-Mota","1507","2008","11","08",NA,"Brasil","Alagoas","Pinheiro.","-35.743417","-9.6363",NA,"Árvore ca. 10 m de altura. Frutos verdes.; Planta cultivada.","MAC0034900","MAC0034900","Maceió",NA,NA,NA,NA,"2008","11","08","-35.743417","-9.6363",NA,NA,NA,NA,NA,NA
"187","2021-02-04 10:26:43-03","UFRPE","HST","22648","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","P.C.G.Celestino","P.C.G. Celestino; (ind. 595)","11","2019","01","24",NA,"Brasil","Pernambuco","Av. Visconde de Jequitinhonha, canteiro central","-34.8810997009277","-8.05389022827148",NA,"Árvore ca. 5 m alt.; caule acinzentado; flores alaranjadas (dados da dissertação do coletor PPGCF/UFRPE).","HST022648",NA,"Recife",NA,NA,"18865","auto","2019","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-04 10:26:43-03","UFRPE","HST","4747","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"D.F.Oliveira","s.n.","1994","08","09",NA,"Brasil","Pernambuco","Campus da UFRPE","-34.8810997009277","-8.05389022827148",NA,"Árvore; flores vermelhas grandes e vistosas","HST004747",NA,"Recife",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-04 10:26:43-03","UFRPE","HST","12143","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","A.M.Miranda","L.R.Silva","19","2004","05","27",NA,"Brasil","Pernambuco","Parque 13 de Maio (PCR/SEPLAM-RPA 1)","-34.8810997009277","-8.05389022827148",NA,"Arvore ca. 8,5 m alt. e CAP 1,14 m; caule jovem verde lenticelado; flores com corola avermelhadas com margem e fauce amareladas, anteras marrons e estigma amarelado.","HST012143",NA,"Recife",NA,NA,"18865","auto","2004","09","05",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Boggan, J. K., (US), NMNH","W. Hahn","4886","1988","12","15","South America - Neotropics","Guyana","Demerara-Mahaica","Campus of the University of Guyana and surrounding fields","-58.1333","6.81667",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","1796682","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"E. Pérez Arbeláez & J. Cuatrecasas","5746","1939","7","8","South America - Neotropics","Colombia","Santander","Santander de Quilichao (El Valle), jardines.",NA,NA,NA,NA,"US03206207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"192","2020-09-12 05:00:02-03","US","US","1854602","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"H. García Barriga","11744","1945","11","3","South America - Neotropics","Colombia","Cundinamarca","Al oeste de Guaduas, camino de herradura entre Guaduas y el Alto de Aguaclara, Hacienda <<Paramillo>>",NA,NA,NA,NA,"US03206209",NA,NA,"1040","1320",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"193","2020-09-12 05:00:02-03","US","US","2947253","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"H. Teppner","79/37","1979","5","21","South America - Neotropics","Peru","Lima","San Isidro, Gebiet um die Avenida Central; Gärten und Parkanlagen.",NA,NA,NA,NA,"US03206213","US03206213_01",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"194","2020-09-12 05:00:02-03","US","US","2445120","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"R. M. Klein","2718","1961","10","13","South America","Brazil","Santa Catarina","Florianópolis.",NA,NA,NA,NA,"US03206211","US03206211_01",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"195","2020-09-12 05:00:02-03","US","US","2222582","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"P. Vogl","s.n.","1930",NA,NA,"South America - Neotropics","Venezuela",NA,"Umgebung von Maracay.",NA,NA,NA,NA,"US03206202","US03206202_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"196","2020-09-12 05:00:02-03","US","US","763389","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"J. N. Rose & Mrs. J.N. Rose","21932","1916","11",NA,"South America - Neotropics","Venezuela",NA,"Vicinity of Caracas.",NA,NA,NA,NA,"US03206200","US03206200_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"197","2020-09-12 05:00:02-03","US","US","1801431","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"Ll. Williams","12298","1940","1","1","South America - Neotropics","Venezuela","Guarico","Cerca de San Juan de los Morros.",NA,NA,NA,NA,"US03206208",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"198","2020-09-12 05:00:02-03","US","US","2266604","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"J. H. Langenheim","3276","1953","7","9","South America - Neotropics","Colombia","Santander","About 1 km. south of Floridablanca on road to Piedecuesta. Departamento de Santander.",NA,NA,NA,NA,"US03206210",NA,NA,"825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"199","2020-09-12 05:00:02-03","US","US","3081104","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"G. Schmeda","804","1987","2","5","South America","Paraguay","Cordillera","Caacupé. Departamento Cordillera.",NA,NA,NA,NA,"US03206215","US03206215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"200","2020-09-12 05:00:02-03","US","US","1690542","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"F. Dryander","268",NA,NA,NA,"South America - Neotropics","Colombia","Valle del Cauca","Dep. Valle, Cali.",NA,NA,NA,NA,"US03206201","US03206201_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"201","2020-09-12 05:00:02-03","US","US","2534997","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata nilotica","(Seem.) Bidgood",NA,"R. Reitz","6884","1968","1","31","South America","Brazil","Santa Catarina","Práia do Camboriú.",NA,NA,NA,NA,"US03206199","US03206199_01",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"nilotica"
"202","2020-09-12 05:00:02-03","US","US","1574293","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"Bro. Elias","1193","1934","3",NA,"South America - Neotropics","Colombia",NA,"Cultivado en los Jardins. Barranquilla and vicinity.",NA,NA,NA,NA,"US03206203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"203","2020-09-12 05:00:02-03","US","US","USw21812","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"J. Standen","20",NA,NA,NA,"South America - Neotropics","Venezuela",NA,"Maracaibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","2993876","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"M. O. Dillon","2653","1981","7","16","South America - Neotropics","Peru","Huanuco","Depto. Huanuco: Prov. Leoncio Prado. South of Tingo Maria, near Hotel Turista.",NA,NA,NA,NA,"US03206214",NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"205","2020-09-12 05:00:02-03","US","US","1740407","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"Bro. Daniel","475","1934","6",NA,"South America - Neotropics","Colombia","Antioquia","Dept. Antioquía: Medellin.",NA,NA,NA,NA,"US03206204","US03206204_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"206","2020-09-12 05:00:02-03","US","US","1771492","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"E. P. Killip & G. Varela","34692","1939","3","27","South America - Neotropics","Colombia","Valle del Cauca","Dept. El Valle: Cali.",NA,NA,NA,NA,"US03206206","US03206206_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"207","2020-09-12 05:00:02-03","US","US","1744563","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"J. Duque","1711",NA,NA,NA,"South America - Neotropics","Colombia","Valle del Cauca","Depto. del Valle. Area de la ciudad de Cali. Avenidas y parques.",NA,NA,NA,NA,"US03206205","US03206205_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"208","2020-09-12 05:00:02-03","US","US","2472498","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata campanulata","P. Beauv.",NA,"F. M. Valverde","292","1964",NA,NA,"South America - Neotropics","Ecuador","Guayas","Cultivado en toda la ciudad como ornamental. Guayaqyuil and vicinity.",NA,NA,NA,NA,"US03206212","US03206212_01",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,"campanulata"
"209","2019-12-09 17:29:35-03","UFPR","EFC","5983","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Roderjan, C.V.","Santos, E.P.",NA,"1996","05","20",NA,"Brasil","São Paulo","Porto Primavera",NA,NA,NA,"Árvore 10 m, cultivada. Flores alaranjadas. __COMMOM_NAME__: espatódea, bisnagueira","EFC005983",NA,NA,NA,NA,NA,NA,"1996","06","01",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-12-09 17:29:35-03","UFPR","EFC","687","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Kuniyoshi, Y.S.","4893",NA,NA,NA,NA,"Brasil","Paraná",NA,"-49.2731018066406","-25.4277992248535",NA,"__COMMOM_NAME__: Espatódea","EFC000687",NA,"Curitiba",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-01-22 10:54:22-03","USP","SPF","117891","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Garcia, RJF","Garcia, RJF","356","1993","03","04",NA,"Brasil","São Paulo","Parque Santo DiasTrilha da Capoeirinha","-46.772404","-23.662841",NA,NA,"SPF00117891",NA,"São Paulo",NA,NA,NA,NA,"1995",NA,NA,"-46.772404","-23.662841",NA,NA,NA,NA,NA,NA
