"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"98","2020-09-12 05:00:02-03","US","US","2850806","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach","36843","1975","5","25","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros (mun. Alto Paraiso).",NA,NA,NA,NA,NA,NA,"US01641788","US01641788_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"99","2020-09-12 05:00:02-03","US","US","2909303","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira & et al.","426","1978","3","27","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia, DF, Reserva Ecológica do IBGE, ponte do Corujão.",NA,NA,NA,NA,NA,NA,"US01641789","US01641789_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"100","2020-09-12 05:00:02-03","US","US","2645288","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"L. Smith & R. M. Klein","11874","1957","2","26","South America","Brazil","Santa Catarina",NA,"Mun. Joacaba [interpreted]: Campo, 3 km east of Ponte Serrada.",NA,NA,"700","900",NA,NA,"US01641796","US01641796_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"101","2020-09-12 05:00:02-03","US","US","3059778","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach","49518","1985","2","1","South America","Brazil","Paraná",NA,"Curiola (mun. Rio Branco do Sul).",NA,NA,NA,NA,NA,NA,"US01641783","US01641783_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"102","2020-09-12 05:00:02-03","US","US","3133345","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"S. A. Mori, J. Mitchell & L. A. Mattos Silva","16686","1984","7","10","South America - Neotropics","Brazil","Distrito Federal",NA,"On road to Gama, DF16, 3-7 km from junction with BR040.","-48.03","-15.97","1100",NA,NA,NA,"US01641792","US01641792_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"103","2019-12-09 17:29:27-03","UFPR","EFC","13766","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.","489","2015","02","06",NA,"Brasil","Paraná","Bocaiúva do Sul","Estrada para o P.E. das Lauráceas","-48.843","-25.0622","850","850",NA,"Árvore 7m alt.; botões florais verdes, pendentes; floresta em estágio médio, próximo ao córrego. __COMMOM_NAME__: Vassourão-do-brejo; vassourão-chorão","EFC013766",NA,"2015","-48.8430","-25.0622","02","22",NA,NA,NA,NA,NA
"104","2019-12-09 17:29:27-03","UFPR","EFC","8175","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Hatschbach, G.","Steinbrenner, M.C.A.",NA,"1996","01","01",NA,"Brasil","Santa Catarina","Campo Belo do Sul","Fazenda Guamirim-Gateados","-50.7396","-27.9073",NA,NA,NA,"Árvore com flores brancas __COMMOM_NAME__: Vassoura","EFC008175",NA,"1997","-50.7396","-27.9073","12","11",NA,NA,NA,NA,NA
"105","2019-11-13 11:16:30-03","USP","SPF","222560","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Cordeiro, J; Barboza, E","Caxambu, MG","3401","2011","03","25",NA,"Brasil","Paraná","Luiziana",NA,"-52.475008","-24.535581","593","593",NA,NA,"SPF00222560",NA,"2012","-52.475008","-24.535581",NA,NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:11:58-03","UEFS","HUEFS","7368","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","E.K.O.Hattori","Sohn, S.","45","1981","02","17",NA,"Brasil","Santa Catarina","Lebon Regis","10km de Lebom Régis.","-50.6953010559082","-26.9288997650146",NA,NA,NA,NA,"HUEFS0007368","HUEFS0007368","2013",NA,NA,"08",NA,"33793","auto","Asteranae",NA,NA
"107","2019-01-25 15:33:59-02","IAC","IAC","41032","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","L.C. Bernacci et al.","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","3013","2001","01","11",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro","-47.072921","-23.715509",NA,NA,NA,NA,NA,NA,"2001","-47.072921","-23.715509","01","11",NA,NA,NA,NA,NA
"108","2020-11-04 17:28:40-03","UEM","HUEM","10681","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Fernandes, AC","E.Rotta","161","1980","03","11",NA,"Brasil","Paraná","Colombo","Embrapa, Floresta ombrófila mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000001771","HUEM000001771","2012",NA,NA,"03",NA,"13536","auto",NA,NA,NA
"109","2020-11-04 17:28:40-03","UEM","HUEM","10667","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Hatschbach, G","W.Maschio; Miguel, A","15","1995","03","20",NA,"Brasil","Paraná","Colombo","Itajacurú, Floresta Ombrófila Mista Montana","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000001770","HUEM000001770","1995",NA,NA,"04",NA,"13536","auto",NA,NA,NA
"110","2020-11-12 16:58:26-03","UEL","FUEL","27334","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) Kaukf & R.","Hatschbach, G","Maschio, W; Miguel, A","15","1995","03","20",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"13536","auto",NA,NA,NA
"111","2019-11-01 14:54:26-03","UnB","UB","96793","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Incógnito","Batista, ML","7","1979","04","19","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem, 12km N of centro de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Flores de corola amarelo palha; Campo cerrado",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"112","2019-11-01 14:54:26-03","UnB","UB","96797","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Incógnito","Piau, ES","s.n.corola","1979","04","19","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem, 14km NNE do centro de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto. Corola branca; Cerrado não perturbado",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"113","2019-11-01 14:54:26-03","UnB","UB","181414","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Corrêa, ACG","Munhoz, CBR; Silva, MA; Eugênio, CUO; Corrêa, ACG; et al.","3820","2008","04","11","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasilia (JBB).","-47.847222","-15.8725",NA,NA,NA,"Arbusto 2 m. de altura; com sépalas verdes e pétalas brancas.; Vegetação: Vereda.",NA,NA,"2008","-47.847222","-15.8725","06",NA,NA,NA,NA,NA,NA
"114","2019-11-01 14:54:26-03","UnB","UB","184373","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Côrrea, ACG","Munhoz, CBR; Eugênio, CUO; Nascimento, TR; Bodens, FWP","4150","2008","06","05","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9","-15.930833","1100","1100",NA,"Arbusto ca. 1,7m. Flor com sépalas brancas/amarelas, pétalas e estames brancos; Vereda",NA,NA,"2008","-47.9","-15.930833","10",NA,NA,NA,NA,NA,NA
"115","2019-11-01 14:54:26-03","UnB","UB","35349","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Bringel, JBA","Bringel, JBA","172","2004","08","19","Southern America","Brasil","Distrito Federal","Guará","Reserva Ecológica do Guará",NA,NA,NA,NA,NA,"Arbusto 1,8m. Flor alva; Campo sujo. Solo úmido. Relevo plano",NA,NA,"2004",NA,NA,"09",NA,NA,NA,NA,NA,NA
"116","2019-11-01 14:54:26-03","UnB","UB","96743","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Proença, CEB","Ratter, JA","3043","1976","05","18","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.95",NA,NA,NA,".",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 14:54:26-03","UnB","UB","96795","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Proença, CEB","Ratter, JA","3043","1976","05","18","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower","-47.916667","-15.95",NA,NA,NA,"Tall erect perennial herb, rather woody beloow. Shoots 2m.",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 14:54:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.",NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-JBB173","2011","03","11","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília. L17UA10","-47.856944","-15.891667",NA,NA,NA,"Vereda",NA,NA,NA,"-47.856944","-15.891667",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 14:54:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Eugênio, CUO","Munhoz, CBR; et al.","4596B","2008","08","09","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília (JBB)","-47.847222","-15.8725",NA,NA,NA,"Arbusto. Inflorescência alva; Vereda",NA,NA,"2008","-47.847222","-15.8725","08",NA,NA,NA,NA,NA,NA
"120","2019-11-01 14:54:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Bringel, JBA","Munhoz, CBR; et al.","4438","2005","02","09","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília (JBB)","-47.847222","-15.8725",NA,NA,NA,"Arbusto 2m. Flor com pétalas e sépalas brancas; Vereda",NA,NA,"2010","-47.847222","-15.8725","03",NA,NA,NA,NA,NA,NA
"121","2019-11-01 14:54:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Munhoz, CBR","Munhoz, CBR; et al.","4652","2008","08","15","Southern America","Brasil","Distrito Federal","Brasília","Floresta Nacional de Brasília - FLONA","-48.069444","-15.762222",NA,NA,NA,"Arbusto 2m. Flor com pétalas brancas; Campo limpo",NA,NA,"2008","-48.069444","-15.762222","12",NA,NA,NA,NA,NA,NA
"122","2019-11-01 14:54:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.",NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-JBB79","2009","01","29","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília. UA06","-47.856944","-15.891667",NA,NA,NA,"Vereda",NA,NA,NA,"-47.856944","-15.891667",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-01 14:54:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Corrêa, ACG","Munhoz, CBR; et al.","4506B","2008","02","09","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.847222","-15.8725",NA,NA,NA,"Arbusto. Flores alvas; Vereda",NA,NA,"2008","-47.847222","-15.8725","12",NA,NA,NA,NA,NA,NA
"124","2019-11-01 14:54:26-03","UnB","UB","96794","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Robinson, H","Sato, ES","20","1979","04","26","Southern America","Brasil","Distrito Federal","Brasília","EPIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto 1m. Corola amarelada; Brejo de fundo de vale esternamente à mata de galeria",NA,NA,"1983",NA,NA,NA,NA,"70570","auto",NA,NA,NA
"125","2019-11-01 14:54:26-03","UnB","UB","96796","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M.King & H.Rob.","Incógnito","Otoni, EA","24","1979","05","09","Southern America","Brasil","Distrito Federal","Brasília","Zoológico","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto 1,4m. Apresentando flores roxas; Brejo de fundo de vale",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"126","2019-05-06 11:54:01-03","UFU","HUFU","34173","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Fonseca, M.L.","Fonseca, M.L.; Alvarenga, D.","4781","2003","05","21",NA,"Brasil","Distrito Federal","Brasília","Área de Proteção Ambiental, Área do córrego do Cedro R.A. do Nucleo Bandeirantes Lagoa do Córrego do Cedro.","-47.945278","-15.900833","1025","1025",NA,"Arbusto, ca. 1,0 m. Folhas semi-crassas, discolores, capítulos brancos.; Solo hidromórfico. Relevo plano. Vereda alterada.","HUFU00046306","HUFU00046306","2003","-47.945278","-15.900833","06",NA,NA,NA,NA,NA,NA
"127","2019-11-28 15:44:42-03","UFU","HUFU","34174","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Fonseca, M.L.","Fonseca, M.L.; Alvarenga, D.","4773","2003","05","21",NA,"Brasil","Distrito Federal","Brasília","APA GAMA - Cabeça de Veado, Arie do Córrego do Cedro. R.A. do Núcleo Bandeirante. Lagoa do Córrego do Cedro. SMPW Q.16 con. 1 em frente ao lote 4. Solo hidromórfico. Relevo plano. .","-47.945278","-15.900833","1025","1025",NA,"Arbusto, ca. 1,0m altura; folhas semicrassas, discolores, capítulos brancos.; Vereda alterada.","HUFU00049728","HUFU00049728","2003","-47.945278","-15.900833","06",NA,NA,NA,NA,NA,NA
"128","2019-05-06 11:54:01-03","UFU","HUFU","34181","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Fonseca, M.L.","Fonseca, M.L.; Alvarenga, D.","4730","2003","05","14",NA,"Brasil","Distrito Federal","Brasília","Área de Proteção Ambiental, Área do córrego do Cedro R.A. do Nucleo Bandeirantes Lagoa do Córrego do Cedro.","-47.943333","-15.896111","990","990",NA,"Arbusto, ca. 1,3 m. Caule marrom, glabro, folhas concolores, cartáceas, botões florais e flores brancos.; Relevo plano. Campo limpo brejoso. Solo hidromórfico.","HUFU00049724","HUFU00049724","2003","-47.943333","-15.896111","05",NA,NA,NA,NA,NA,NA
"129","2019-05-06 11:54:01-03","UFU","HUFU","62138","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Bringel Jr, J.B.A.","Bringel Jr.; Santos, F.F.M.","172","2004","08","19",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará, Plano. Solo úmido.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto com 1,8m de altura. Flor alva.","HUFU00049766","HUFU00049766","2004",NA,NA,"09",NA,"70570","auto",NA,NA,NA
"130","2020-08-20 20:38:13-03","UFSC","FLOR","27568","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Hatschbach, G.","Cordeiro, J.; Cruz, J.M.","1420","1997","03","13",NA,"Brasil","Paraná","Campina Grande do Sul","Queimado.","-49.0553016662598","-25.3055992126465",NA,NA,NA,"arbusto, flor capítulos alvacentos, 3m altura","FLOR0027568",NA,"1997",NA,NA,NA,NA,"55154","auto",NA,NA,NA
"131","2021-03-04 15:42:39-03","IF","SPSF","26581","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia",NA,NA,"W.Maschio & A.Miguel","15","1995","03","20","América do Sul","Brasil","PR","Colombo","floresta ombrofila mista montana","-49.2242012023926","-25.2917003631592",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"13536","auto","Magnoliopsida",NA,NA
"132","2021-03-04 15:42:39-03","IF","SPSF","26623","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(Rob.) R.M. King & H. Rob.","G.A.D.C. Franco","E.Rotta","161","1980","03","11","América do Sul","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,"COLETA: Floresta Ombrófila Mista.&nf;Nome popular: vassourão;",NA,NA,"2010",NA,NA,"12","29","13536","auto","Magnoliopsida",NA,NA
"133","2021-03-04 15:42:39-03","IF","SPSF","40367","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(Rob.) R.M. King & H. Rob.","J.A. Pastore","M.R.C.Paiva & G.T.Correa & A.T.Dias & J.A.Ferreira",NA,"1996","03","01","América do Sul","Brasil","PR","Teixeira Soares","Parque FLONA","-50.4606018066406","-25.3682994842529",NA,NA,NA,"COLETA: Árvore 10-12m, botões florais.; GEOGRAFIA: várzea do rio Imbituva;",NA,NA,"2012",NA,NA,"07","18","31767","auto","Magnoliopsida",NA,NA
"134","2019-11-21 10:01:16-03","IBt","SP","499139","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Marinero, F","Rigon, LGC","1660","2016","03","23",NA,"Brasil","Paraná","Mangueirinha",NA,"-52.3575","-25.965","830","830",NA,NA,NA,NA,"2016","-52.3575","-25.965","07","12",NA,NA,NA,NA,NA
"135","2019-11-21 10:01:16-03","IBt","SP","200527","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","7401","1982","03","23",NA,"Brasil","Distrito Federal","Brasília","Lago Paranoá, confluência do córrego Mata-Gado","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"136","2019-11-21 10:01:16-03","IBt","SP","454008","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Brotto, ML","Saueressig, D","1768","2013","03","28",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"2013",NA,NA,"05","28","47271","auto",NA,NA,NA
