"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"356","2021-02-25 10:12:49-03","CVRD","CVRD","14869","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Marinho, L.C.","739","2014","02","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"estrada que liga o herbário a recepção <ll>dwc_commonname:</ll> Copiã","CVRD014869",NA,"L.C. Marinho",NA,NA,NA,NA,"48094","auto","2014","02","21","Magnoliopsida",NA,NA,NA,NA,NA
"357","2021-02-25 10:12:49-03","CVRD","CVRD","14797","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Biral, L.","976","2014","02","19","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"primeira a direita, na trilha da macanaíba pele sapo, plantio de jequitibá <ll>dwc_commonname:</ll> Copiã","CVRD014797",NA,"L.C. Marinho",NA,NA,NA,NA,"48094","auto","2014","02","19","Magnoliopsida",NA,NA,NA,NA,NA
"358","2021-02-25 10:12:49-03","CVRD","CVRD","16088","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Morokawa, R.","311","2011","04","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Frutos arroxeados. <ll>dwc_commonname:</ll> Copiã","CVRD016088",NA,"Geovane S. Siqueira",NA,NA,"39,97828 W","19,16358 S","48094","auto","2020","02","12","Magnoliopsida",NA,NA,NA,NA,NA
"359","2021-02-25 10:12:49-03","CVRD","CVRD","15942","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Siqueira, G.S.","1299","2018","12","26","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"no arboreto <ll>dwc_commonname:</ll> Copiã","CVRD015942",NA,"Lucas C. Marinho",NA,NA,NA,NA,"48094","auto","2018","12","27","Magnoliopsida",NA,NA,NA,NA,NA
"360","2021-02-25 10:12:49-03","CVRD","CVRD","2564","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Farias, G.L.","357","1990","03","08","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Copiã","CVRD002564",NA,"L.C. Marinho",NA,NA,NA,NA,"48094","auto","2014","02","24","Magnoliopsida",NA,NA,NA,NA,NA
"361","2021-02-25 10:12:49-03","CVRD","CVRD","8741","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Siqueira, G.S.","92","2004","05","18","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Copiã","CVRD008741","CVRD008741","L.C. Marinho",NA,NA,NA,NA,"48094","auto","2014","02","24","Magnoliopsida",NA,NA,NA,NA,NA
"362","2021-02-25 10:12:49-03","CVRD","CVRD","1658","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Sobral, M.","4045","1985","07","15","América do Sul","BRASIL","ES","Linhares","Arvoreta em beira de estrada, no interior da mata.","-40.0722007751465","-19.3910999298096",NA,"Planta latescentes. <ll>dwc_commonname:</ll> Copiã","CVRD001658",NA,"L.C. Marinho",NA,NA,NA,NA,"48094","auto","2014","02","24","Magnoliopsida",NA,NA,NA,NA,NA
"363","2021-02-25 10:12:49-03","CVRD","CVRD","556","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Folli, D.A.","211","1980","03","10","América do Sul","BRASIL","ES","Linhares","Próxima a um Nagib e Sucanga. 40m antes da Matriz nº 11 de Jequitibá rosa.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Copiã","CVRD000556",NA,"L.C. Marinho",NA,NA,NA,NA,"48094","auto","2014","02","24","Magnoliopsida",NA,NA,NA,NA,NA
"364","2021-02-25 10:12:49-03","CVRD","CVRD","11585","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Romão, G.O.","1274","2006","04","08","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Copiã","CVRD011585",NA,"L.C. Marinho",NA,NA,NA,NA,"48094","auto","2014","02","24","Magnoliopsida",NA,NA,NA,NA,NA
"365","2021-02-25 10:12:49-03","CVRD","CVRD","11730","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Ferreira-Pinho, M.A.","607","2006","04","08","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Cálice verde, corola alva com pontuaçoes vináceas. <ll>dwc_commonname:</ll> Copiã","CVRD011730",NA,"L.C. Marinho",NA,NA,NA,NA,"48094","auto","2014","02","24","Magnoliopsida",NA,NA,NA,NA,NA
"366","2020-09-12 05:00:02-03","US","US","USw15237","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","H. S. Irwin","2249",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"367","2020-09-12 05:00:02-03","US","US","USw15170","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","H. S. Irwin","2021",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"368","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","M. Vatanparast & A. P. Fortuna-Perez","66","2015","12","29","South America - Neotropics","Brazil","Pernambuco","Praria dos Carneiros","Rio Foemoso","-35.13","-8.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"369","2020-09-12 05:00:02-03","US","US","2324602","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","H. S. Irwin","2718",NA,NA,NA,NA,"Brazil","Minas Gerais","Viçosa","State Agricultural School","-42.8819007873535","-20.7539005279541",NA,NA,"US01880930","US01880930_01 US01880930_02",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"370","2020-09-12 05:00:02-03","US","US","1382703","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","A. Regnell","III 298",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"US01880933","US01880933_01 US01880933_02",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"371","2020-09-12 05:00:02-03","US","US","2324372","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","H. S. Irwin","2249",NA,NA,NA,NA,"Brazil","Minas Gerais","Ponte Nova","Fazenda Varginha, 12 km E of Ponte Nova","-42.9085998535156","-20.4164009094238",NA,NA,"US01880931","US01880931_01 US01880931_02",NA,NA,NA,NA,NA,"16921","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","2324272","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","H. S. Irwin","2114",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Araponga","1km W of Araponga","-42.5208015441895","-20.6667003631592",NA,NA,"US01880932","US01880932_01 US01880932_02",NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"373","2020-09-12 05:00:02-03","US","US","3580460","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","A. P. Duarte","8674",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Santos Dumont",NA,"-43.5525016784668","-21.4566993713379",NA,NA,"US01880929","US01880929_01 US01880929_02",NA,NA,NA,NA,NA,"25699","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"374","2020-09-02 16:29:45-03","Cenargen","CEN","106679","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","José Rubens Pirani","5631","2007","01","20",NA,"Brasil","MG","CONGONHAS DO NORTE","Serra Talhada (setor nordeste da Serra do Cipó), 9 km S de Congonhas do Norte na estrada para Conceição do Mato Dentro, entrada para Extrema seguindo ca. 7 km - Estrada para Lapinha.","-43.683611","-18.921944","Exsicatas","Na orla do capão. Pedicelo e cálice acastanhados; pétalas alvas; estames creme. Doação Universidade de São Paulo - Herbário SPF. Flora da Serra do Cipó.","CEN00106679","CEN00106679","J. R. Pirani","1260","1260","-43.683611","-18.921944",NA,NA,"2008",NA,NA,NA,NA,NA,NA,"1",NA
"375","2020-09-02 16:29:45-03","Cenargen","CEN","107075","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Vinícius Castro Souza","40161","2016","01","29",NA,"Brasil","MG","HELIODORA","Rodovia Renato Nascimento MG-456 a cerca de 25 km de Lambari em direção á rod. Fernão Dias, Pedreira para remoção de arenito com resquicios de floresta estacional semidecidual","-45.5421981811523","-22.0671997070312","Exsicatas","Doação Universidade de São Paulo ESALQ/USP - Herbário ESA nº 138214.","CEN00107075","CEN00107075","V. C. Souza",NA,NA,NA,NA,"10684","auto","2016","01",NA,NA,NA,NA,NA,"1",NA
"376","2019-11-13 11:20:26-03","USP","SPF","142270","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Irwin, HS","20910","1968","02","26",NA,"Brasil","Minas Gerais",NA,"Serra do Espinhaço",NA,NA,NA,NA,"SPF00142270",NA,"Robson, NKB","1200","1200",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-13 11:20:26-03","USP","SPF","179030","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pirani, JR","5631","2007","01","20",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra Talhada","-43.683694","-18.922",NA,NA,"SPF00179030",NA,"Pirani, JR","1260","1260","-43.683694","-18.922",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:20:26-03","USP","SPF","179385","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Costa, FN","986","2006","01","12",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.346667","-18.123889",NA,NA,"SPF00179385",NA,"Shimizu, GH; Martins, MV","714","714","-43.346667","-18.123889",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA,NA
"379","2019-11-13 11:20:26-03","USP","SPF","197897","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Santos, MF","243","2008","03","13",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.432861","-19.431861",NA,NA,"SPF00197897",NA,"Santos, MF; Bittrich, V",NA,NA,"-43.432861","-19.431861",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-13 11:20:26-03","USP","SPF","197898","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Santos, MF","262","2008","03","13",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.432861","-19.431861",NA,NA,"SPF00197898",NA,"Santos, MF; Bittrich, V",NA,NA,"-43.432861","-19.431861",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-13 11:20:26-03","USP","SPF","197899","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Santos, MF","189","2007","12","17",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.431333","-19.414444",NA,NA,"SPF00197899",NA,"Santos, MF; Bittrich, V",NA,NA,"-43.431333","-19.414444",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-13 11:20:26-03","USP","SPF","197900","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Santos, MF","185","2007","12","17",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.431333","-19.414444",NA,NA,"SPF00197900",NA,"Santos, MF; Bittrich, V",NA,NA,"-43.431333","-19.414444",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:20:26-03","USP","SPF","214313","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Saddi, EM","476","2011","04","28",NA,"Brasil","Minas Gerais","São Vicente de Minas","Parcela P4 dos estudos para o EIA de Minerioduto Bom Sucesso, MG - Itaguaí, RJ","-44.488889","-21.566389",NA,NA,"SPF00214313",NA,"Saddi, EM",NA,NA,"-44.488889","-21.566389",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:20:26-03","USP","SPF","23199","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Furlan, A","CFCR2988","1982","04","03",NA,"Brasil","Minas Gerais","Santo Antônio do Itambé","Serra do Gavião","-43.35","-18.466667",NA,NA,"SPF00023199",NA,"Shimizu, GH; Martins, MV",NA,NA,"-43.35","-18.466667",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA,NA
"385","2019-11-13 11:20:26-03","USP","SPF","32184","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pirani, JR","320","1982","12","16",NA,"Brasil","Minas Gerais",NA,"Santo Antônio do Leite.",NA,NA,NA,NA,"SPF00032184",NA,"Garcia, R",NA,NA,NA,NA,NA,NA,"1983","12",NA,NA,NA,NA,NA,NA,NA
"386","2019-11-13 11:20:26-03","USP","SPF","86185","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Leoni, LS","2489","1994","03","13",NA,"Brasil","Minas Gerais","Fervedouro","Bom Jesus do Madeira.","-42.416667","-20.716667",NA,NA,"SPF00086185",NA,"Pirani, JR","850","850","-42.416667","-20.716667",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-13 11:20:26-03","USP","SPF","156743","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Mota, RC","704","2000","04","01",NA,"Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,"SPF00156743",NA,"Mota, RC",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-13 11:20:26-03","USP","SPF","66013","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Almeida, RJ","181","1989","12","05",NA,"Brasil","Minas Gerais","Lavras","Reserva Biológica do Poço Bonito","-44.999698638916","-21.2453002929688",NA,NA,"SPF00066013",NA,"Almeida, RJ",NA,NA,NA,NA,"20044","auto","1990","01",NA,NA,NA,NA,NA,NA,NA
"389","2019-11-13 11:20:26-03","USP","SPF","186787","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Araújo, FS","175","2002","02","03",NA,"Brasil","Minas Gerais","Lima Duarte","RPPN Serra do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"SPF00186787",NA,"Valente, A",NA,NA,NA,NA,"30417","auto","2004","02",NA,NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:20:26-03","USP","SPF","201342","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Colletta, GD","54","2009","05","06",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"SPF00201342",NA,"Pirani, JR",NA,NA,NA,NA,"13809","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-13 11:20:26-03","USP","SPF","201341","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Colletta, GD","71","2009","05","06",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"SPF00201341",NA,"Pirani, JR",NA,NA,NA,NA,"44599","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-13 11:20:26-03","USP","SPF","32185","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pirani, JR","324","1982","12","17",NA,"Brasil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,"SPF00032185",NA,"Garcia, R",NA,NA,NA,NA,"33136","auto","1983","12",NA,NA,NA,NA,NA,NA,NA
"393","2019-11-13 11:20:26-03","USP","SPF","79720b","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pirani, JR","CFSC12903","1992","03","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00079720",NA,"Shimizu, GH; Martins, MV",NA,NA,NA,NA,"26557","auto","2017","03",NA,NA,NA,NA,NA,NA,NA
"394","2019-11-13 11:20:26-03","USP","SPF","73003","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Krieger, L","21421","1987","04","18",NA,"Brasil","Minas Gerais","Santa Rita de Ibitipoca",NA,"-43.9146995544434","-21.5627994537354",NA,NA,"SPF00073003",NA,"Shimizu, GH; Martins, MV",NA,NA,NA,NA,"17739","auto","2017","03",NA,NA,NA,NA,NA,NA,NA
"395","2019-11-13 11:20:26-03","USP","SPF","139412","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Mello-Silva, R","1729","1999","12","29",NA,"Brasil","Minas Gerais","Santos Dumont",NA,"-43.5525016784668","-21.4566993713379",NA,NA,"SPF00139412",NA,"Mello-Silva, R",NA,NA,NA,NA,"25699","auto","2000","01",NA,NA,NA,NA,NA,NA,NA
"396","2019-11-13 11:20:26-03","USP","SPF","10919","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Hoehne, W","s.n.","1942","01","14",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010919",NA,"Hoehne, W",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-13 11:20:26-03","USP","SPF","147404","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Hoehne, FC","s.n.","1931","12","23",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00147404",NA,"Hoehne, FC",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-10-07 09:31:31-03","UEFS","HUEFS","50853","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Mello-Silva, R.","1729","1999","12","29",NA,"Brasil","Minas Gerais","Santos Dumont","Posses. Sítio Boa Esperança II.","-43.5525016784668","-21.4566993713379",NA,NA,"HUEFS0050853","HUEFS0050853",NA,NA,NA,NA,NA,"25699","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"399","2019-10-07 09:31:31-03","UEFS","HUEFS","150864","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Rezende, S.G.","2915","2008","03","28",NA,"Brasil","Minas Gerais","Itabirito","Região da GERDAU.","-43.845278","-20.165833",NA,"Floresta Estacional Semidecidual Montana, arbóreo.","HUEFS0150864","HUEFS0150864",NA,"970","970","43W50'43''","20S9'57''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"400","2019-10-07 09:31:31-03","UEFS","HUEFS","244249","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pirani, J.R.","5631","2007","01","20",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra Talhada (setor nordeste da Serra do Cipó), 9 Km S de Congonhas do Norte na estrada para Conceição do Mato Dentro, entrada para Extrema seguindo ca. 7 Km-Estrada para Lapínha.","-43.683611","-18.921944",NA,"Capão de mata.","HUEFS0244249","HUEFS0244249","J.R.Pirani","1260","1260","43W41'1''","18S55'19''",NA,NA,"2008",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"401","2019-10-07 09:31:31-03","UEFS","HUEFS","84602","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Lombardi, J.A.","3952","2000","06","14",NA,"Brasil","Minas Gerais","Nova Lima","Retiro das Pedras","-43.993889","-20.082778",NA,"Campo rupestre sobre canga e vegetação arbustiva.","HUEFS0084602","HUEFS0084602",NA,NA,NA,"43W59'38''","20S4'58''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"402","2019-10-07 09:31:31-03","UEFS","HUEFS","44206","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Hatschbach, G.","67391","1997","11","21",NA,"Brasil","Minas Gerais","Santo Antônio do Itambé","Rodovia para Serro.","-43.3067016601562","-18.465799331665",NA,"Mata degradada.","HUEFS0044206","HUEFS0044206","L.C.Marinho",NA,NA,NA,NA,"19014","auto","2016","11",NA,"Rosanae",NA,NA,NA,NA,NA
"403","2019-10-07 09:31:31-03","UEFS","HUEFS","88819","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Antunes, K.","64","2004","04","09",NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra - Cachoeira da Água Vermelha","-43.8278007507324","-22.0891990661621",NA,NA,"HUEFS0088819","HUEFS0088819","L.C.Marinho",NA,NA,NA,NA,"20815","auto","2017","03",NA,"Rosanae",NA,NA,NA,NA,NA
"404","2015-03-13 13:15:58-03","F","FMNH-SEEDPLANTS","V0298673F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298673F","V0298673F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"405","2015-03-13 13:15:58-03","F","FMNH-SEEDPLANTS","V0298674F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298674F","V0298674F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"406","2015-03-13 13:15:59-03","F","FMNH-SEEDPLANTS","V0298675F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298675F","V0298675F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"407","2015-03-13 13:15:59-03","F","FMNH-SEEDPLANTS","V0298677F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298677F","V0298677F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"408","2015-03-13 13:16:00-03","F","FMNH-SEEDPLANTS","V0298678F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298678F","V0298678F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"409","2015-03-13 13:16:00-03","F","FMNH-SEEDPLANTS","V0298679F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298679F","V0298679F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"410","2015-03-13 13:16:00-03","F","FMNH-SEEDPLANTS","V0298680F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0298680F","V0298680F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
