"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"275","2020-08-31 09:05:27-03","INPA","INPA","146865","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Luís, J","17","1987","06","01","Southern America","Brasil","Amazonas","Transamazônica, km 9, 54 BIS, Km 9 - 54º BIS",NA,NA,"INPA0146865","INPA0146865 INPA0146865_e","Humaitá","-62.7","-7.5","Neves, LJ",NA,NA,NA,NA,"-62.7","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-08-31 09:05:27-03","INPA","INPA","155194","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Pruski, JF","3409","1987","10","08","Southern America","Brasil","Roraima","Ilha de Maraca. Sandy savannaat Santa Rosa at the E side of island",NA,NA,"INPA0155194","INPA0155194 INPA0155194_e",NA,"-61.416667","3.333333","Costa, MTR",NA,NA,NA,NA,"-61.416667","3.333333",NA,"2019","09",NA,NA,"13",NA,NA,NA
"277","2020-08-31 09:05:27-03","INPA","INPA","182345","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Acevedo-Rodríguez, P","3406","1990","02","25","Southern America","Guyana",NA,"Region: U. Takutu-U. Essequibo. Rupununi area, Surama Village",NA,NA,"INPA0182345","INPA0182345 INPA0182345_e",NA,"-59.066667","4.133333","Dorr, LJ",NA,NA,NA,NA,"-59.066667","4.133333",NA,"1992",NA,NA,NA,NA,NA,NA,NA
"278","2020-08-31 09:05:27-03","INPA","INPA","2043","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Rodrigues, WA","INPA2043","1955","09","26","Southern America","Brasil","Amazonas","Igarapé da Cachoeira Grande dos Bilhares., Igarape da Cachoeira Grande dos Bilhares.",NA,NA,"INPA0002043","INPA0002043 INPA0002043_e","Manaus","-60.025","-3.04","Silva, MF da",NA,NA,NA,NA,"-60.025","-3.04",NA,"1966","05",NA,NA,NA,NA,NA,NA
"279","2020-08-31 09:05:27-03","INPA","INPA","211796","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Milliken, W","LH83","2002","04","08","Southern America","Brasil","Roraima","Yanomami Indigenous Area, Upper Rio Mucajaí, Yanomami Indigenous Area. Upper Rio Mucajaí. Vicinity of Homoxi Health Post.",NA,NA,"INPA0211796","INPA0211796 INPA0211796_e","Mucajaí","-62.6","2.6","Ramos, JF","800","800",NA,NA,"-62.6","2.6",NA,"2002",NA,NA,NA,NA,NA,NA,NA
"280","2020-08-31 09:05:27-03","INPA","INPA","213707","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Ferreira, CAC","12415","2002","09","01","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Parque Nacional do Viruá, km 17, próximo a entrada do Parque, lado esquerdo. Vegetação de beira de estrada, solo argilo-arenoso.",NA,NA,"INPA0213707","INPA0213707 INPA0213707_e","Caracaraí","-60.997222","1.402222","Santos, JL dos",NA,NA,NA,NA,"-60.997222","1.402222",NA,"2003",NA,NA,NA,NA,NA,NA,NA
"281","2020-08-31 09:05:27-03","INPA","INPA","221109","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Hopkins, MJG","1837A","2007","05","08","Southern America","Brasil","Amazonas","Joana D'Arce, Campina ca. 20 km depois de Joana D'Arce, de estrada de barro. Área de cerrado com pequenos árvores e bastante graminae no chão. Vegetação baixa, dominado por Qualea. Chão provavalmente alarga. Floresta pertubada baixa..",NA,NA,"INPA0221109","INPA0221109 INPA0221109_e","Canutama","-64.372806","-8.659167","Costa, MTR","95","95",NA,NA,"-64.372806","-8.659167",NA,"2019","09",NA,NA,"13",NA,NA,NA
"282","2020-08-31 09:05:27-03","INPA","INPA","255879","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Silva, JAC da","1251","2007","06","26","Southern America","Brasil","Amazonas","Vila de Balbina., Represa da UHE de Balbina.",NA,NA,"INPA0255879","INPA0255879 INPA0255879_e","Presidente Figueiredo","-59.25","-1.56","Costa, MTR",NA,NA,NA,NA,"-59.25","-1.56",NA,"2019","09",NA,NA,"13",NA,NA,NA
"283","2020-08-31 09:05:27-03","INPA","INPA","167752","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Ratter, JA","5844","1987","03","24","Southern America","Brasil","Roraima","Ilha de Maracá, SEMA Ecological Station.",NA,NA,"INPA0167752","INPA0167752 INPA0167752_e","Alto Alegre","-61.416667","3.366667",NA,NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-08-31 09:05:27-03","INPA","INPA","29034","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Prance, GT","10682","1971","02","24","Southern America","Brasil","Roraima","Rio Uraricoera between Igarape Cutalba & Uaica",NA,NA,"INPA0029034","INPA0029034 INPA0029034_e",NA,"-63.5","3.416667","Costa, MTR",NA,NA,NA,NA,"-63.5","3.416667",NA,"2019","09",NA,NA,"13",NA,NA,NA
"285","2020-08-31 09:05:27-03","INPA","INPA","33500","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Prance, GT","15284","1971","10","15","Southern America","Brasil","Amazonas","Tapuruquara, Rio Negro, Ilha da Silva & Tupuruquara",NA,NA,"INPA0033500","INPA0033500 INPA0033500_e INPA0033500_e1","Santa Isabel do Rio Negro","-64.669932","-0.434626","Fryxell, PA",NA,NA,NA,NA,"-64.669932","-0.434626",NA,"1972",NA,NA,NA,NA,NA,NA,NA
"286","2020-08-31 09:05:27-03","INPA","INPA","3391","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Coêlho, LF","INPA3391","1956","01","27","Southern America","Brasil","Amazonas","Igarapé do São Raimundo, Igarape do Guedes, margem esquerda do Rio Negro.",NA,NA,"INPA0003391","INPA0003391 INPA0003391_e","Manaus","-60.016667","-3.116667","Rodrigues, WA",NA,NA,NA,NA,"-60.016667","-3.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-08-31 09:05:27-03","INPA","INPA","62296","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Ramos, JF","INPA62296","1976","09","06","Southern America","Brasil","Amazonas","Rio Quiuini, Projeto RADAM SA-20-VB, Rio Quiuini, afluente do Rio Negro, Projeto RADAM/BRASIL SA-20-VB Pto. Ø 1",NA,NA,"INPA0062296","INPA0062296 INPA0062296_e",NA,"-63.3","-0.833333","Costa, MTR",NA,NA,NA,NA,"-63.3","-0.833333",NA,"2019","09",NA,NA,"13",NA,NA,NA
"288","2020-08-31 09:05:27-03","INPA","INPA","64619","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Absy, ML","101","1976","04","10","Southern America","Brasil","Amazonas","Arquipélago Anavilhanas, Lago do Caju, Ponta Negra-Anavilhanas, Lago do Caju.",NA,NA,"INPA0064619","INPA0064619 INPA0064619_e","Manaus","-60.65","-2.8",NA,NA,NA,NA,NA,"-60.65","-2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-08-31 09:05:27-03","INPA","INPA","86534","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Keel, S","352","1977","11","23","Southern America","Brasil","Amazonas","Taruma Grande, 1 km N from the junction of Rio Negro & Igarape Taruma",NA,NA,"INPA0086534","INPA0086534 INPA0086534_e","Manaus","-60.133333","-3.033333","Fryxell, PA",NA,NA,NA,NA,"-60.133333","-3.033333",NA,"1978",NA,NA,NA,NA,NA,NA,NA
"290","2020-08-31 09:05:27-03","INPA","INPA","269269","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Householder, JE","2057","2012","10","04","Southern America","Brasil","Amapá","Victoria de Jari, About 50km above mouth of Rio Jari",NA,NA,"INPA0269269",NA,"Victoria de Jari","-52.666667","-1.497972","Costa, MTR","20","50",NA,NA,"-52.666667","-1.497972",NA,"2019","09",NA,NA,"13",NA,NA,NA
"291","2020-08-31 09:05:27-03","INPA","INPA","58027","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Medri, ME","42","1976","03","04","Southern America","Brasil","Amazonas","Arquipélago Anavilhanas, Foz do Rio Cuieiras, Arquipelago de Anavilhanas, Foz do rio Cuieiras.",NA,NA,"INPA0058027","INPA0058027 INPA0058027_e","Novo Airão","-60.65","-2.8","Costa, MTR",NA,NA,NA,NA,"-60.65","-2.8",NA,"2019","09",NA,NA,"13",NA,NA,NA
"292","2020-08-31 09:05:27-03","INPA","INPA","128394","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Hill, SR","12942","1983","07","04","Southern America","Brasil","Amazonas","Rio Abacaxis, Terra Preta, Rio Abacaxis, black water, Terra Preta.",NA,NA,"INPA0128394","INPA0128394 INPA0128394_e","Maués","-58.666667","-4.366667","Fryxell, PA",NA,NA,NA,NA,"-58.666667","-4.366667",NA,"1983",NA,NA,NA,NA,NA,NA,NA
"293","2020-08-31 09:05:27-03","INPA","INPA","167751","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Ratter, JA","5843","1987","03","24","Southern America","Brasil","Roraima","Ilha de Maracá, SEMA Ecological Station.",NA,NA,"INPA0167751","INPA0167751 INPA0167751_e","Alto Alegre","-61.416667","3.366667",NA,NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-08-31 09:05:27-03","INPA","INPA","2013","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Rodrigues, WA","INPA2013","1955","09","23","Southern America","Brasil","Amazonas","Cachoeira Grande dos Bilhares., Cachoeira Grande dos Bilhares.",NA,NA,"INPA0002013","INPA0002013 INPA0002013_e INPA0002013_e1","Manaus","-60.025","-3.04","Monteiro, H",NA,NA,NA,NA,"-60.025","-3.04",NA,"1961","06","furcellatus",NA,NA,NA,NA,NA
"295","2020-08-31 09:05:27-03","INPA","INPA","3424","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Almeida, JC de","INPA3424","1956","02","03","Southern America","Brasil","Amazonas","Cachoeira Grande dos Bilhares, Cachoeira Grande dos Bilhares.",NA,NA,"INPA0003424","INPA0003424 INPA0003424_e INPA0003424_e1","Manaus","-60.025","-3.04","Monteiro, H",NA,NA,NA,NA,"-60.025","-3.04",NA,"1961","06","furcellatus",NA,NA,NA,NA,NA
"296","2020-08-31 09:05:27-03","INPA","INPA","4478","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Almeida, JC de","INPA4478","1956","02","19","Southern America","Brasil","Amazonas","Cachoeira Grande dos Bilhares, Cachoeira Grande dos Bilhares.",NA,NA,"INPA0004478","INPA0004478 INPA0004478_e","Manaus","-60.025","-3.04","Rodrigues, WA",NA,NA,NA,NA,"-60.025","-3.04",NA,"1959",NA,"furcellatus",NA,NA,NA,NA,NA
"297","2020-08-31 09:05:27-03","INPA","INPA","77593","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Black, GA","50-10350","1950","10","28","Southern America","Brasil","Pará","Cacaual Grande, Cacaual Grande; Igarapé Água Preta.",NA,NA,"INPA0077593","INPA0077593 INPA0077593_e","Santarém","-55.189722","-2.741833","Monteiro, H",NA,NA,NA,NA,"-55.189722","-2.741833",NA,"1955",NA,"furcellatus",NA,NA,NA,NA,NA
"298","2020-08-31 09:05:27-03","INPA","INPA","1360","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Coêlho, LF","INPA1360","1955","07","07","Southern America","Brasil","Amazonas","Tarumã Grande, Taruma Grande",NA,NA,"INPA0001360","INPA0001360 INPA0001360_e INPA0001360_e1","Manaus","-60.033333","-3.416667","Monteiro, H",NA,NA,NA,NA,"-60.033333","-3.416667",NA,"1961","06","furcellatus",NA,NA,NA,NA,NA
"299","2020-08-31 09:05:27-03","INPA","INPA","77592","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Fróes, RL","27340","1951","07","08","Southern America","Brasil","Amapá","Rio Pedreira, Campo de Ambe, no afluente do Rio Pedreira.",NA,NA,"INPA0077592","INPA0077592 INPA0077592_e","Macapá","-52.340931","1.058244","Monteiro, H",NA,NA,NA,NA,"-52.340931","1.058244",NA,"1955","02","furcellatus",NA,NA,NA,NA,NA
"300","2021-01-04 11:29:52-03","UEMA","SLUI","3260","PreservedSpecimen","Plantae","Angiospermae",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Carreira, L. M. M.","2420","2003","10","16",NA,"Brasil","Pará","Comunidade Deus me ajude",NA,"Doação","SLUI003260",NA,"Salvaterra","-52.1675","-22.5325",NA,NA,NA,NA,NA,"52°10'03 W","22°31'57S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-01-04 11:29:52-03","UEMA","SLUI","3236","PreservedSpecimen","Plantae","Angiospermae",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Carreira L.; Lobato R.",NA,NA,NA,NA,NA,"Brasil","Pará","Sal terra",NA,"Doação","SLUI003236",NA,"Comunidade Deus me ajude","-50.975556","-23.540833",NA,NA,NA,NA,NA,"50°58'32W","23°32'27S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-01-26 13:55:57-03","IMA","MAC","7650","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","C.S.S.Barros; et al.","s.n.","1991","01","31",NA,"Brasil","Alagoas","Peroba, vegetação na margem de depressão entre cordão, próximo a encosta de tabuleiro.",NA,"Arbusto ca. de 2m de alt. Flores cor de rosa.; Restinga arbustiva","MAC0007650","MAC0007650 MAC0007650_1 MAC0007650_2","Maragogi","-35.373611","-9.022778","G.L.Esteves",NA,NA,NA,NA,"-35.373611","-9.022778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-01-26 13:55:57-03","IMA","MAC","9564","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","M.N.Rodrigues; et al.","1246","1998","07","11",NA,"Brasil","Alagoas","área do Complexo Estuarino Lgunar Mundaú-Manguaba, rio dos remédios, brejo ao lado do manguezal.",NA,"Arbusto ca. de 2,5m de alt., coletada às margens do rio. Botões verdes. Fruto seco marrom.; Mata Atlântica","MAC0009564","MAC0009564","Santa Luzia do Norte","-35.8224983215332","-9.6033296585083","G.L.Esteves",NA,NA,"5441","auto",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"304","2021-01-26 13:55:57-03","IMA","MAC","2397","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","R.P.Lyra-Lemos; M.N.Rodrigues","715","1982","03","09",NA,"Brasil","Alagoas","área degradada.",NA,"Arbusto; Mata Atlântica","MAC0002397","MAC0002397","Barra de Santo Antônio","-35.833333","-9.666667",NA,NA,NA,NA,NA,"-35.833333","-9.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-01-26 13:55:57-03","IMA","MAC","17254","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","R.P.Lyra-Lemos; et al.","7489","2003","03","15",NA,"Brasil","Alagoas","Povoado Murici, Várzea de Marituba.",NA,"Arbusto, ca. de 2,5m de altura. Flores rosas. Frutos passados.; Restinga árborea. Mata arenosa.","MAC0017254","MAC0017254","Piaçabuçu","-36.4025","-10.301667","E.C.O.Chagas",NA,NA,NA,NA,"-36.4025","-10.301667",NA,"2009","06",NA,NA,"18",NA,NA,NA
"306","2021-01-26 13:55:57-03","IMA","MAC","25139","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","M.N.Rodrigues; P.A.F.Rios; Moura, DC","1966","2006","08","19",NA,"Brasil","Alagoas","Várzea de Marituba.",NA,"Arbusto ca. 2 m de altura. Botões verdes. Flores rosas, estigma preto; Restinga.","MAC0025139","MAC0025139","Feliz Deserto","-36.386944","-10.304167","E.C.O.Chagas",NA,NA,NA,NA,"-36.386944","-10.304167",NA,"2009","06",NA,NA,"18",NA,NA,NA
"307","2021-01-26 13:55:57-03","IMA","MAC","6226","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","G.L.Esteves; R.P.Lyra-Lemos","s.n.","1987","08","13",NA,"Brasil","Alagoas","Ponta da Terra, vegetação aberta.",NA,"Arbusto ca. de 2m de alt. Flores rosas.; Restinga arbórea","MAC0006226","MAC0006226","Piaçabuçu","-36.436539","-10.406689","G.L.Esteves",NA,NA,NA,NA,"-36.436539","-10.406689",NA,"1987",NA,NA,NA,NA,NA,NA,NA
"308","2021-01-26 13:55:57-03","IMA","MAC","6491","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","G.L.Esteves","s.n.","1987","11","17",NA,"Brasil","Alagoas","APA do rio Marituba., Ponta da Terra, várzea do Marituba, vegetação aberta, solo úmido, sobre cordões litorâneos.",NA,"Arbusto ca. de 2m de alt. Pétalas rosa com base vinho.; Restinga arbórea","MAC0006491","MAC0006491","Piaçabuçu","-36.436539","-10.406689","E.C.O.Chagas",NA,NA,NA,NA,"-36.436539","-10.406689",NA,"2009","06",NA,NA,"18",NA,NA,NA
"309","2021-01-26 13:55:57-03","IMA","MAC","6581","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","M.N.Rodrigues; et al.","1059",NA,NA,NA,NA,"Brasil",NA,NA,NA,"Erva","MAC0006581","MAC0006581",NA,NA,NA,"G.L.Esteves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-01-26 13:55:57-03","IMA","MAC","6561","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","G.L.Esteves; R.P.Lyra-Lemos","1782","1986","01","29",NA,"Brasil","Alagoas","APA de Santa Rita., Sítio Beira Mar, zona de transição entre restinga e manguezal.",NA,"Arbusto ca. de 1,5m de alt. Pétalas cor de rosa.; Restinga","MAC0006561","MAC0006561","Marechal Deodoro","-36.5","-10.201944","G.L.Esteves",NA,NA,NA,NA,"-36.5","-10.201944",NA,"1986",NA,NA,NA,NA,NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","1056200","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","A. S. Hitchcock","17014","1919","11","28","South America - Neotropics","Guyana","Demerara-Mahaica","Georgetown, SE of, East Coast Water Conservancy, Lamaha Stop-Off",NA,NA,NA,NA,NA,"-58.01","6.53","Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"312","2020-09-12 05:00:02-03","US","US","1282979","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. S. de la Cruz","3769","1923","4","3","South America - Neotropics","Guyana","Barima-Waini","Waini R., NW District",NA,NA,NA,NA,NA,"-59.7","8.3","Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"313","2020-09-12 05:00:02-03","US","US","USw41966","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. Schunke Vigo et al.","4867","1970","9","24","South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"314","2020-09-12 05:00:02-03","US","US","3670480","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. Cuatrecasas & T. R. Soderstrom","27135","1969","1","16","South America - Neotropics","Colombia","Caqueta","Rio Ortequaza, margen izquierda, San Luis, junto a la Quebrada de Miramar.",NA,NA,NA,NA,NA,NA,NA,"Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","340",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"315","2020-09-12 05:00:02-03","US","US","1950306","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","T. Lasser","1447","1946","4","25","South America - Neotropics","Venezuela","Bolívar","Sta. Elena de Uairén, Alto Caroní",NA,NA,NA,NA,NA,"-61.13","4.61",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"316","2020-09-12 05:00:02-03","US","US","1068899","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","W. E. Broadway","744","1921","7","11","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic., St. Madeleine Road",NA,NA,NA,NA,NA,"-52.33","4.93","Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"317","2020-09-12 05:00:02-03","US","US","2637786","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. A. Steyermark, G. S. Bunting & C. Blanco","101947","1968","4","6","South America - Neotropics","Venezuela","Apure","Reserva Forestal San Camilo: 7 km al este de la Ceiba, 16 km al este del Jordán (viejo).",NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"318","2020-09-12 05:00:02-03","US","US","3696522","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","B. Torke & J. Valda","647","2009","6","2","South America - Neotropics","Bolivia","La Páz","Pampas del Madidi area of the middle reaches of the Rio Madidi basin: Campamento Malanoche on the N shore of the Rio Enatahua (Rio Imanbari according to one guide), ca. 3.5 linear km NE of the confluene of the Enatahua with the Rio Madidi, 1.5-3 km inland from camp.",NA,NA,NA,NA,"Iturralde","-67.7961","-12.9404","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","172","172",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"319","2020-09-12 05:00:02-03","US","US","3263866","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. J. Pipoly","11262","1987","3","31","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Naamryck Canal; ±8 km SE of Naamryck Public Rd, just W of Lookout village",NA,NA,NA,NA,NA,"-58.4167","6.83333","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"320","2020-09-12 05:00:02-03","US","US","3443428","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","L. Rea & R. Lopez","174","1992","3","6","South America - Neotropics","Bolivia","El Beni","Depto. Beni. Prov. Moxos, Parque Nacional Isibore Secure,Orillas de la laguna Bolivia",NA,NA,"US01214491",NA,"Moxos",NA,NA,NA,"300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"321","2020-09-12 05:00:02-03","US","US","2816590","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. Cuatrecasas","19669","1945","6","13","South America - Neotropics","Colombia","Valle del Cauca","Departamento del Valle. Plana del Valle: entre San Fernando y rio Pance, margenes de caminos y haciendas.",NA,NA,"US01214475","US01214475_01",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
