"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"189","2019-05-23 11:07:57-03","UFLA","ESAL","26479","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Melo, P H A",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip.",NA,"4312","Minas Gerais","Mariana e Catas Altas, MG","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-05-23 11:07:57-03","UFLA","ESAL","6232","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.90; capítulo roxo;; campo rupestre",NA,NA,NA,"Sch.Bip.","M.E.Manasanares","s.n.","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278","12","12",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA
"191","2019-05-23 11:07:57-03","UFLA","ESAL","7229","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 1.0; capítulos de flores arroxeadas;; formação antrópica",NA,NA,NA,"Sch.Bip.","M.E.Mansanares","1.142","Minas Gerais","Lavras","Sítio Três Barras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA
"192","2019-05-23 11:07:57-03","UFLA","ESAL","3867","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Guimarães, JAP; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.50; ;; cerrado",NA,NA,NA,"Sch.Bip.","M.E.Mansanares","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-05-23 11:07:57-03","UFLA","ESAL","3161","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.80; ;; cerrado",NA,NA,NA,"Sch.Bip.","M.E.Mansanares","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-05-23 11:07:57-03","UFLA","ESAL","10974","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Oliveira, FM de",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0.40; lilás;; cerrado",NA,NA,NA,"Sch.Bip.","M.E.Mansanares","172","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359","6","6",NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-05-23 11:07:57-03","UFLA","ESAL","24172","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Mansanares, ME","2016","02","26",NA,"Brasil",NA,NA,"Subarbusto. Capítulos lilases.",NA,NA,NA,"Sch.Bip.","Mansanares, ME","s.n.","Minas Gerais","Ingaí","Reserva Biológica do Boqueirão/Unilavras","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,"2016","02",NA,NA,"26",NA,NA,NA
"196","2019-05-23 11:07:57-03","UFLA","ESAL","4090","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.90; ;; cerrado",NA,NA,NA,"Sch.Bip.","M.E.Mansanares","s.n.","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-09 10:36:20-03","UFLA","ESAL","30927","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Domingos, DQ; Cambraia, CFC",NA,NA,NA,NA,"Brasil",NA,NA,"erva, aproximadamente 0,5m. Brácteas involucrais vinaceos, papus branco e flores avermelhadas; área de cerrado próximo a estufas",NA,NA,NA,"Sch.Bip.","Mansanares, ME","387","Minas Gerais","Lavras","Parque Ecológico Quedas do Rio Bonito","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,"2016","02",NA,NA,NA,NA,NA,NA
"198","2019-05-23 11:07:57-03","UFLA","ESAL","3399","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.80; capítulos avermelhados;; cerrado",NA,NA,NA,"Sch.Bip.","M.E.Mansanares","s.n.","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-05-23 11:07:57-03","UFLA","ESAL","3405","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.80; ;; cerrado",NA,NA,NA,"Sch.Bip.","M.E.Mansanares","s.n.","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-12-19 11:17:27-03","UFG","UFG","7483","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Rizzo, J.A.","1972","01","04",NA,"Brasil",NA,NA,NA,"UFG0007483",NA,NA,"Sch. Bip.","Barroso, G.M.","7384","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,"UFG0007483","44724","auto",NA,NA,"1972","07",NA,NA,"30",NA,NA,NA
"201","2019-12-19 11:17:27-03","UFG","UFG","40564","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Teles, A.M.; et al.","2007","04","05",NA,"Brasil",NA,NA,NA,"UFG0040564",NA,NA,"Sch. Bip.","Teles, A.M.","384","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,"UFG0040564","11966","auto",NA,NA,"2007","04",NA,NA,"05",NA,NA,NA
"202","2019-12-19 11:17:27-03","UFG","UFG","40542","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Matozinhos, C.N.; Abreu, N.L.; Melo, B.F. & Souza, F.S.","2005","04","24",NA,"Brasil",NA,NA,NA,"UFG0040542",NA,NA,"Sch. Bip.","Teles, A.M.","174","Minas Gerais","Rio Preto","Serra do Funil","-43.8278007507324","-22.0891990661621",NA,NA,"UFG0040542","20815","auto",NA,NA,"2008","01",NA,NA,"30",NA,NA,NA
"203","2019-12-19 11:17:27-03","UFG","UFG","5962","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Rizzo, J.A.; Barbosa, A.","1971","01","08",NA,"Brasil",NA,NA,NA,"UFG0005962",NA,NA,"Sch. Bip.","Barroso, G.M.","5862","Goiás","Pirenópolis","Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,"UFG0005962","40887","auto",NA,NA,"1972","07",NA,NA,"30",NA,NA,NA
"204","2020-12-16 11:32:49-03","UFG","UFG","48949","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Sobral, M.","2011","01","29",NA,"Brasil",NA,NA,NA,"UFG0048949",NA,NA,"Sch. Bip.",NA,"13704","Minas Gerais","São João del Rei",NA,"-44.256667","-21.735",NA,NA,"UFG0048949",NA,NA,NA,NA,NA,NA,"-44.256667","-21.735",NA,NA,NA,NA
"205","2019-12-19 11:17:27-03","UFG","UFG","41079","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Viana, P.L.; et al.","2008","03","12",NA,"Brasil",NA,NA,NA,"UFG0041079",NA,NA,"Sch. Bip.","Viana, P.L.","3908","Minas Gerais","Aiuruoca","Parque Estadual do Papagaio","-44.65","-22.033333","1900","1900","UFG0041079",NA,NA,NA,NA,"2008","03","-44.65","-22.033333","12",NA,NA,NA
"206","2019-06-10 10:10:21-03","FZB-BH","BHZB","7167","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Rezende, S.G et al.","2007","01","25",NA,"Brasil",NA,NA,"BHCB 117254. Doação Sete Soluções Consultoria em Novembro de 2008. Coord: Lat: 20º 18' 6,5 S; Long: 43º 55' 57,3 W; Alt: 1260 m. Outros coletores: Mendes, M.S.; Pena, F.S.R. & Neves, G.S.",NA,NA,NA,NA,"M.S. Mendes","1911","MG","Itabirito","Região da Gerdal, próximo a BR 040, Mina Várzea do Lopes","-43.932583","-20.301806","1260","1260",NA,NA,NA,NA,NA,NA,NA,"43W 55' 57.30","20S 18' 6.5",NA,NA,NA,NA
"207","2019-06-10 10:10:21-03","FZB-BH","BHZB","5475","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Silveira, V.M.","1999","01","10",NA,"Brasil",NA,NA,"Doação BHCB 46.798. Coord: 20° 06' S; 43° 59' W. Altitude: 1400m. Folhas e ramos saindo de um caule lenhoso a +- 50cm do solo, formando uma touceira ou de forma isolada. Pendúculo saindo junto às folhas, que são sésseis e crenadas. Caule arrendondado, co",NA,NA,NA,NA,"A.M, Teles","154","MG","Brumadinho","Serra da Moeda","-43.983333","-20.1","1400","1400",NA,NA,NA,NA,NA,"2016","03","43W 59'","20S 06'","17",NA,NA,NA
"208","2021-03-01 11:53:21-03","UFPE","UFP","76652","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Tameirão Neto, E; Mansur, T","2011","01","13",NA,"Brasil",NA,NA,"Projeto Mina Apolo.; Campo rupestre sobre canga couraçada, arbustivo.","UFP076652",NA,"Asterales","Sch. Bip. ex Baker","Mota, RC","4916","Minas Gerais","Santa Bárbara",NA,"-49.689444","-20.050833","1596","1596",NA,NA,NA,NA,NA,"2011","03","-49.689444","-20.050833",NA,NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2818765","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","2","10","South America - Neotropics","Brazil",NA,NA,NA,"US01839028",NA,"Asterales","Sch. Bip. ex Baker",NA,"12465","Goiás",NA,"Chapada dos Veadeiros, ca 20 km W of Veadeiros",NA,NA,"1000",NA,"US01839028_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2752337","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","H. S. Irwin, W. Anderson, M. Stieber & E. Lee","1972","1","17","South America - Neotropics","Brazil",NA,NA,NA,"US01839034",NA,"Asterales","Sch. Bip. ex Baker",NA,"34458","Goiás",NA,"Serra dos Pireneus, ca 23 km E of Pirenopolis",NA,NA,"1000",NA,"US01839034_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","3136841","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","F. R. Mendonca, B. Walter, B. José Dias & M. Pereira Neto","1989","2","28","South America - Neotropics","Brazil",NA,NA,NA,"US01839039",NA,"Asterales","Sch. Bip. ex Baker",NA,"1222","Minas Gerais",NA,"BR 365 (Uberlandia-Patos de Minas)","-46.9153","-18.885",NA,NA,"US01839039_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","3346395","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","J. A. Lombardi","1996","4","10","South America","Brazil",NA,NA,NA,"US01839033",NA,"Asterales","Sch. Bip. ex Baker",NA,"1250",NA,NA,"Serra da Piedade, Caete-MG",NA,NA,NA,NA,"US01839033_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2922487","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","R. M. King & L. E. Bishop","1981","1","14","South America - Neotropics","Brazil",NA,NA,NA,"US01839040",NA,"Asterales","Sch. Bip. ex Baker",NA,"8438","Minas Gerais",NA,"Serra do Cipo at Chapeu de Sol",NA,NA,"1006",NA,"US01839040_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2901850","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","R. M. King & F. Almeda","1980","1","29","South America - Neotropics","Brazil",NA,NA,NA,"US01839031",NA,"Asterales","Sch. Bip. ex Baker",NA,"8330","Minas Gerais",NA,"11-14 km N of the city limits of Belo Horizonte",NA,NA,"579",NA,"US01839031_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","3452259","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","J. A. Lombardi","2002","2","19","South America","Brazil",NA,NA,NA,"US01839045",NA,"Asterales","Sch. Bip. ex Baker",NA,"4569",NA,NA,"Sao Goncalo do Rio Preto-MG, Parque Estadual do Rio Preto, trilha do alojamento ate o Corrego das Eguas","-43.354","-18.125",NA,NA,"US01839045_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","2709468","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","1970","3","29","South America - Neotropics","Brazil",NA,NA,NA,"US01839036",NA,"Asterales","Sch. Bip. ex Baker",NA,"28620","Minas Gerais",NA,"Serra do Espinhaco, ca 7 km N of Sao Joao da Chapada, road to Inhai",NA,NA,"1150",NA,"US01839036_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","3005982","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","G. Hatschbach","1978","10","21","South America - Neotropics","Brazil",NA,NA,NA,"US01839042",NA,"Asterales","Sch. Bip. ex Baker",NA,"41626","Minas Gerais",NA,"Corrego do Pasto (Mun. Grao Mogol)",NA,NA,NA,NA,"US01839042_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","3208951","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","G. Hatschbach, L. Smith & E. S. Ayensu","1972","1","18","South America - Neotropics","Brazil",NA,NA,NA,"US01839027",NA,"Asterales","Sch. Bip. ex Baker",NA,"28799","Minas Gerais",NA,"Serra do Cipo, Fda. Palacio (Mun. Jaboticatubas)",NA,NA,NA,NA,"US01839027_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2197022","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","A. Macedo","1951","1","20","South America","Brazil",NA,NA,NA,"US01839041",NA,"Asterales","Sch. Bip. ex Baker",NA,"3041",NA,NA,"Laramenho, Municipio O. Pret, Estado Mg [interpreted]",NA,NA,NA,NA,"US01839041_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","3326372","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","G. Hatschbach, M. M. Hatschbach & J. M. Silva","1996","1","16","South America - Neotropics","Brazil",NA,NA,NA,"US01839030",NA,"Asterales","Sch. Bip. ex Baker",NA,"64219","Minas Gerais",NA,"Serra do Cabral, Agropecuaria Serra do Cabral (Mun. Varzea da Palma)",NA,NA,NA,NA,"US01839030_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","2630929","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","1969","1","13","South America - Neotropics","Brazil",NA,NA,NA,"US01839038",NA,"Asterales","Sch. Bip. ex Baker",NA,"21884","Minas Gerais",NA,"Serra do Espinhaco, ca 27 km S. W. of Diamantina on road to Gouveia",NA,NA,"1300",NA,"US01839038_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","3362132","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","R. Romero & J. N. Nakajima","1994","2","20","South America - Neotropics","Brazil",NA,NA,NA,"US01839026",NA,"Asterales","Sch. Bip. ex Baker",NA,"603","Minas Gerais",NA,"Parna Serra da Canastra, Sao Roque de Minas",NA,NA,NA,NA,"US01839026_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","3389258","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","V. Silveira","1999","1","10","South America","Brazil",NA,NA,NA,"US01839046",NA,"Asterales","Sch. Bip. ex Baker",NA,"154",NA,NA,"Brumadinho-MG, Serra da Moeda","-43.98","-20.1","1400",NA,"US01839046_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","2906113","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","R. M. King & F. Almeda","1980","1","29","South America - Neotropics","Brazil",NA,NA,NA,"US01839029",NA,"Asterales","Sch. Bip. ex Baker",NA,"8330A","Minas Gerais",NA,"11-14 km N of city limits of Belo Horizonte",NA,NA,NA,NA,"US01839029_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","1400164","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","A. F. Regnell","1873","5","1","South America - Neotropics","Brazil",NA,NA,NA,"US01117684",NA,"Asterales","Sch. Bip. ex Baker",NA,"III 797","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,"US01117684_01",NA,NA,"Syntype","Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2709467","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","1970","3","16","South America - Neotropics","Brazil",NA,NA,NA,"US01839037",NA,"Asterales","Sch. Bip. ex Baker",NA,"27650","Minas Gerais",NA,"Serra do Espinhaco, ca 8 km E of Diamantina, road to Extracao",NA,NA,"11751",NA,"US01839037_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2630928","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","1969","1","13","South America - Neotropics","Brazil",NA,NA,NA,"US01839043",NA,"Asterales","Sch. Bip. ex Baker",NA,"21869","Minas Gerais",NA,"Serra do Espinhaco, ca 27 km S. W. of Diamantina on road to Gouveia",NA,NA,"1300",NA,"US01839043_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","1900623","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","D. Cochran","1935","3",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01839032",NA,"Asterales","Sch. Bip. ex Baker",NA,"s.n.","Minas Gerais",NA,"Lagoa Secca",NA,NA,NA,NA,"US01839032_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","3406755","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","R. Mota","1999","12","18","South America","Brazil",NA,NA,NA,"US01839044",NA,"Asterales","Sch. Bip. ex Baker",NA,"120",NA,NA,"MG, Catas Altas, Serra do Caraca",NA,NA,NA,NA,"US01839044_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","2709449","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","1970","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US01839035",NA,"Asterales","Sch. Bip. ex Baker",NA,"25460","Minas Gerais",NA,"Morro das Pedras, ca 25 km N. E. of Patrocinio",NA,NA,"1050",NA,"US01839035_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","3062775","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","G. Hatschbach, L. Smith & E. S. Ayensu","1972","1","18","South America - Neotropics","Brazil",NA,NA,NA,"US01839047",NA,"Asterales","Sch. Bip. ex Baker",NA,"28799","Minas Gerais",NA,"Serra do Cipo, Fda. Palacio (Mun. Jaboticatuba)",NA,NA,NA,NA,"US01839047_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"232","2019-11-13 11:16:35-03","USP","SPF","216838","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Marques, D","2012","03","13",NA,"Brasil",NA,NA,NA,"SPF00216838",NA,NA,"Sch.Bip. ex Baker","Franco, IM","418","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.614944","-18.145","1033","1033",NA,NA,NA,NA,NA,NA,NA,"-43.614944","-18.145",NA,NA,NA,NA
"233","2019-10-07 09:11:59-03","UEFS","HUEFS","139911","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Rapini, A.","2008","02","03",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0139911","Angiospermae","Asterales","Sch.Bip. ex Baker","A.M.Teles","1683","Minas Gerais","Ibirité","Serra do Rola-Moça","-44.024722","-20.079444","1325","1325","HUEFS0139911",NA,NA,NA,"Asteranae","2013","09","44W1'29''","20S4'46''",NA,NA,NA,NA
"234","2019-10-07 09:11:59-03","UEFS","HUEFS","141402","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Rezende, S.G.","2007","01","25",NA,"Brasil",NA,NA,NA,"HUEFS0141402","Angiospermae","Asterales","Sch.Bip. ex Baker",NA,"1911","Minas Gerais","Itabirito","Região da Gerdal, próximo a BR 040, Mina da Várzea do Lopes.","-43.9325","-20.301667","1260","1260","HUEFS0141402",NA,NA,NA,"Asteranae",NA,NA,"43W55'57''","20S18'6''",NA,NA,NA,NA
"235","2019-10-07 09:11:59-03","UEFS","HUEFS","151024","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Ferreira, F.M.","2004","03","30",NA,"Brasil",NA,NA,"Campo rupestre Arbustivo.","HUEFS0151024","Angiospermae","Asterales","Sch.Bip. ex Baker","A.M.Teles","719","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Trilha Monjolinho - Lagoa Seca.","-43.879167","-21.697222","1409","1409","HUEFS0151024",NA,NA,NA,"Asteranae","2013","09","43W52'45''","21S41'50''",NA,NA,NA,NA
"236","2019-10-07 09:11:59-03","UEFS","HUEFS","70380","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","França, F.","2003","02","15",NA,"Brasil",NA,NA,"Cerrado antropizado (Pasto)","HUEFS0070380","Angiospermae","Asterales","Sch.Bip. ex Baker","A.M.Teles","4446","Minas Gerais","Itacambira","Chapada de Itacambira, c. 3km de Itacambira.","-43.323611","-17.083611","1320","1364","HUEFS0070380",NA,NA,NA,"Asteranae","2006","06","43W19'25''","17S5'1''",NA,NA,NA,NA
"237","2019-09-04 19:34:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","J. B. E. Pohl",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"644",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"238","2018-05-14 16:54:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","R. Romero","1995","3","17","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1972","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1972",NA,NA
"239","2020-07-23 11:59:29-03","CEPLAC","CEPEC","272","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","R. P. Belém","1965","01","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. M. Barroso","418","Minas Gerais","MONTES CLAROS","A 53Km da cidade p/ Pirapora.","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1965"
"240","2019-02-27 14:01:48-03","UFSJ","HUFSJ","1734","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Sobral, M","2011","01","29",NA,"Brasil",NA,NA,"Erva 1 m, em beira de mata; capítulos róseo-claros.","HUFSJ001734",NA,NA,"Sch.Bip. ex Baker",NA,"13704","Minas Gerais","São João del-Rei","Colônia","-44.256556","-21.735",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.256556","-21.735",NA,NA,NA,NA
"241","2019-02-27 14:01:48-03","UFSJ","HUFSJ","3464","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Sobral, M; Castro, DG","2012","02","16",NA,"Brasil",NA,NA,"Erva 0,4 m, em campo rupestre; capítulos róseos.","HUFSJ003464",NA,NA,"Sch.Bip. ex Baker","Sobral, M","14742","Minas Gerais","Itutinga",NA,"-44.71175","-21.2965",NA,NA,NA,NA,NA,NA,NA,"2012",NA,"-44.71175","-21.2965",NA,NA,NA,NA
"242","2019-11-13 16:04:30-03","UNISANTA","HUSC","11153","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Sampaio, P.S.P.; Sampaio, A.F.P.","2016","01","15",NA,"Brasil",NA,NA,"Erva com 1,5m de altura, inflorescência lilás.; Campo rupestre.",NA,"Magnoliophyta",NA,"Sch.Bip. ex Baker","Teles, A.M.","1377","Minas Gerais","São Thomé das Letras","Parque Municipal Antônio Rosa. Trilha do Guardião dos Ventos.","-44.982678","-21.724942","1400","1400",NA,NA,NA,NA,NA,"2016","02","-44.982678","-21.724942",NA,NA,NA,NA
